,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,accepted_answer_id,closed_date,closed_reason,locked_date,migrated_from
569,"['javascript', 'html', 'css', 'css-selectors']","{'account_id': 1773317, 'reputation': 3, 'user_id': 1617653, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/de8dcbc458846f01249b71ca5c2e3e4f?s=256&d=identicon&r=PG', 'display_name': 'Duncan Colby', 'link': 'https://stackoverflow.com/users/1617653/duncan-colby'}",True,152,2,0,1527024028,1345658106,1527024028.0,12078753,CC BY-SA 4.0,https://stackoverflow.com/questions/12078753/override-a-td-tag-style-from-an-outside-source,Override a td tag style from an outside source,,12078826.0,,,,
570,"['jquery', 'animation', 'html', 'slidetoggle']","{'account_id': 1722833, 'reputation': 33, 'user_id': 1578171, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8a2f8882bb73ff8399409b15ec32a466?s=256&d=identicon&r=PG', 'display_name': 'Artur St&#246;ber', 'link': 'https://stackoverflow.com/users/1578171/artur-st%c3%b6ber'}",True,14094,4,2,1527007069,1344291276,1527007069.0,11836751,CC BY-SA 4.0,https://stackoverflow.com/questions/11836751/jquery-slidetoggle-just-shows-and-hides-but-doesnt-animate-correctly,jQuery slideToggle just shows and hides but doesn&#39;t animate correctly,,11836949.0,,,,
571,"['php', 'html', 'mpdf']","{'account_id': 1705741, 'reputation': 1400, 'user_id': 1564818, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/1ce746fb6bfd07491d7e73ec358b9258?s=256&d=identicon&r=PG', 'display_name': 'Mansoor Jafar', 'link': 'https://stackoverflow.com/users/1564818/mansoor-jafar'}",True,59404,2,31,1526642816,1346059028,,12139204,CC BY-SA 3.0,https://stackoverflow.com/questions/12139204/auto-download-mpdf-generated-pdf-document,Auto download mpdf generated pdf document,,12139264.0,,,,
572,"['php', 'html']","{'account_id': 1514947, 'reputation': 792, 'user_id': 1416177, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/7bbc67b627cf826980619a4010237ca0?s=256&d=identicon&r=PG', 'display_name': 'William Smith', 'link': 'https://stackoverflow.com/users/1416177/william-smith'}",True,2787,2,1,1526510032,1346366399,,12206604,CC BY-SA 3.0,https://stackoverflow.com/questions/12206604/using-a-conditional-inside-of-a-php-foreach-loop,Using a conditional inside of a PHP foreach loop,,12206628.0,,,,
573,"['javascript', 'html', 'asp.net-mvc', 'file-upload']","{'account_id': 1672567, 'reputation': 139, 'user_id': 1538745, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/02d7b547cde388586e023fd2aa51a19f?s=256&d=identicon&r=PG', 'display_name': 'Deva', 'link': 'https://stackoverflow.com/users/1538745/deva'}",True,5502,2,3,1525931745,1345445107,1345446974.0,12033278,CC BY-SA 3.0,https://stackoverflow.com/questions/12033278/filter-file-upload-for-only-text-files,filter file upload for only text files,,12033396.0,,,,
574,"['html', 'css']","{'user_type': 'does_not_exist', 'display_name': 'user1617426'}",True,851,4,0,1525836056,1345819194,1525836056.0,12111562,CC BY-SA 4.0,https://stackoverflow.com/questions/12111562/css-color-mapping,CSS color mapping,,12111662.0,,,,
575,"['html', 'google-chrome', 'filesystems']","{'account_id': 1508869, 'reputation': 199, 'user_id': 1411489, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/e3b70981c159f43bb324e0728c9b5163?s=256&d=identicon&r=PG&f=1', 'display_name': 'CALL ME TZ', 'link': 'https://stackoverflow.com/users/1411489/call-me-tz'}",True,7164,5,4,1525753698,1344566879,,11894789,CC BY-SA 3.0,https://stackoverflow.com/questions/11894789/how-to-save-a-image-to-html5-filesystem-with-the-url-of-image,How to save a image to HTML5 filesystem with the url of image,,,,,,
576,"['html', 'css', 'border', 'gradient', 'nav']","{'account_id': 1740159, 'reputation': 153, 'user_id': 1591801, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/6e125be4a09c9ae27f8c32711713830b?s=256&d=identicon&r=PG', 'display_name': 'jsblaisdell', 'link': 'https://stackoverflow.com/users/1591801/jsblaisdell'}",True,203,2,2,1525087961,1345093592,,11981007,CC BY-SA 3.0,https://stackoverflow.com/questions/11981007/nav-button-size-changing-in-different-browsers,nav button size changing in different browsers,,,,,,
577,"['javascript', 'html']","{'account_id': 112978, 'reputation': 1811, 'user_id': 297800, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/9294a411bf93a16ee1e783255e7aedc5?s=256&d=identicon&r=PG', 'display_name': 'Andrew Bucknell', 'link': 'https://stackoverflow.com/users/297800/andrew-bucknell'}",True,2488,2,4,1524497254,1344487814,,11876985,CC BY-SA 3.0,https://stackoverflow.com/questions/11876985/can-i-bundle-images-into-one-file-for-a-web-page,Can I bundle images into one file for a web page?,,11877326.0,,,,
578,"['html', 'jsp', 'jstl']","{'account_id': 43494, 'reputation': 5251, 'user_id': 127160, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/11a74d8ef7531234634b033406941969?s=256&d=identicon&r=PG', 'display_name': 'Faiyet', 'link': 'https://stackoverflow.com/users/127160/faiyet'}",True,30624,1,9,1524110183,1345217274,1524110183.0,12008698,CC BY-SA 3.0,https://stackoverflow.com/questions/12008698/set-selected-option-on-existing-select-tag-with-jstl,Set selected option on existing select tag with jstl,,12053782.0,,,,
579,"['php', 'mysql', 'html', 'echo', 'lines']","{'account_id': 1708974, 'reputation': 23, 'user_id': 1567412, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/31996965a195213df74f4cd2e71fde22?s=256&d=identicon&r=PG', 'display_name': 'Ali Emad', 'link': 'https://stackoverflow.com/users/1567412/ali-emad'}",True,4192,2,1,1523786028,1343790106,1343790788.0,11752002,CC BY-SA 3.0,https://stackoverflow.com/questions/11752002/echo-multiple-lines-from-mysql-database-inside-an-html-page,Echo multiple lines (from MySQL database) inside an HTML page,,11752041.0,,,,
580,"['css', 'html', 'height']","{'account_id': 198401, 'reputation': 1858, 'user_id': 443033, 'user_type': 'registered', 'accept_rate': 47, 'profile_image': 'https://www.gravatar.com/avatar/f2dea8477dec94644799cae1433e3b9f?s=256&d=identicon&r=PG', 'display_name': 'Roland', 'link': 'https://stackoverflow.com/users/443033/roland'}",True,8369,2,4,1523644767,1344977915,,11960636,CC BY-SA 3.0,https://stackoverflow.com/questions/11960636/how-to-make-a-div-stretch-its-height-between-two-other-divs-and-center-its-conte,How to make a div stretch its height between two other divs and center its content,,11961430.0,,,,
581,"['javascript', 'jquery', 'html', 'css']","{'account_id': 1017108, 'reputation': 81, 'user_id': 1028428, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/426a4e4e884f0787ce3321157b1c6600?s=256&d=identicon&r=PG', 'display_name': 'user1028428', 'link': 'https://stackoverflow.com/users/1028428/user1028428'}",False,3657,4,1,1523504289,1344534841,1344543099.0,11889205,CC BY-SA 3.0,https://stackoverflow.com/questions/11889205/how-to-hide-the-check-mark-in-a-checkbox-when-selected,How to hide the check mark in a checkbox when selected,,,,,,
582,"['asp.net', 'html', '.net-3.5', 'custom-server-controls']","{'account_id': 453641, 'reputation': 12996, 'user_id': 850749, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://i.stack.imgur.com/gZ0iu.jpg?s=256&g=1', 'display_name': 'Yatrix', 'link': 'https://stackoverflow.com/users/850749/yatrix'}",True,1704,3,4,1523454021,1343848958,1343849078.0,11766086,CC BY-SA 3.0,https://stackoverflow.com/questions/11766086/is-it-possible-to-force-a-webcontrol-to-render-as-a-div-instead-of-a-span,Is it possible to force a WebControl to render as a &lt;div&gt; instead of a &lt;span&gt;?,,11766127.0,,,,
583,['html'],"{'account_id': 1628711, 'reputation': 55, 'user_id': 1503699, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/175a3e90e673cdaaf284fabf88def894?s=256&d=identicon&r=PG', 'display_name': 'user1503699', 'link': 'https://stackoverflow.com/users/1503699/user1503699'}",True,3035,4,3,1523017587,1346061858,1523017587.0,12139904,CC BY-SA 3.0,https://stackoverflow.com/questions/12139904/maximum-length-of-a-html-title,Maximum length of a html title,,,,,,
584,"['html', 'css', 'alignment']","{'account_id': 1773418, 'reputation': 17520, 'user_id': 1617737, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://i.stack.imgur.com/BSCrn.jpg?s=256&g=1', 'display_name': 'ban-geoengineering', 'link': 'https://stackoverflow.com/users/1617737/ban-geoengineering'}",True,273586,8,57,1522980922,1345833752,,12114966,CC BY-SA 3.0,https://stackoverflow.com/questions/12114966/how-to-right-align-form-input-boxes,How to right-align form input boxes?,,12115013.0,,,,
585,"['html', 'video', 'safari', 'video-streaming', 'h.264']","{'account_id': 906573, 'reputation': 505, 'user_id': 941340, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/4a21cd775e648c9a076ef9eb23e8e977?s=256&d=identicon&r=PG', 'display_name': 'Rob Vanders', 'link': 'https://stackoverflow.com/users/941340/rob-vanders'}",True,1852,1,1,1522884798,1344732035,,11918856,CC BY-SA 3.0,https://stackoverflow.com/questions/11918856/html5-video-only-plays-audio-and-wont-preload-on-safari,HTML5 video only plays audio and won&#39;t preload on Safari?,,12062537.0,,,,
586,['html'],"{'account_id': 445569, 'reputation': 3677, 'user_id': 838103, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/5028f526e432025fb1c3220f593cedd1?s=256&d=identicon&r=PG', 'display_name': 'Mike', 'link': 'https://stackoverflow.com/users/838103/mike'}",True,32844,4,32,1522708535,1344835452,1344835741.0,11928566,CC BY-SA 3.0,https://stackoverflow.com/questions/11928566/img-vs-image-tag-in-html,&lt;img&gt; vs &lt;image&gt; tag in HTML,,11929639.0,,,,
587,"['html', 'css']","{'account_id': 1349858, 'reputation': 468, 'user_id': 1289825, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/e3018fb77eaa8d1e5bc05c755a0546c7?s=256&d=identicon&r=PG', 'display_name': 'Sedat KURT', 'link': 'https://stackoverflow.com/users/1289825/sedat-kurt'}",True,11088,4,3,1522599598,1346070844,,12142071,CC BY-SA 3.0,https://stackoverflow.com/questions/12142071/css-menu-disappears-too-quickly-when-i-move-the-mouse,Css menu disappears too quickly when I move the mouse,,12142149.0,,,,
588,"['javascript', 'html', 'row']","{'account_id': 1715012, 'reputation': 45, 'user_id': 1572297, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/17804c1463582bb5d9b36f230673e2c5?s=256&d=identicon&r=PG', 'display_name': 'ddevlin1', 'link': 'https://stackoverflow.com/users/1572297/ddevlin1'}",True,161,1,0,1522502556,1343933658,1522502556.0,11783966,CC BY-SA 3.0,https://stackoverflow.com/questions/11783966/deleted-row-keeps-coming-back,Deleted row keeps coming back,,,,,,
589,"['html', 'css', 'html-table', 'row', 'word-wrap']","{'account_id': 1326039, 'reputation': 22302, 'user_id': 1270812, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/LmoZ6.jpg?s=256&g=1', 'display_name': 'Dr.Kameleon', 'link': 'https://stackoverflow.com/users/1270812/dr-kameleon'}",True,936,1,0,1522502411,1345118844,1522502411.0,11986773,CC BY-SA 3.0,https://stackoverflow.com/questions/11986773/make-html-table-cells-content-fit-without-wrapping,Make HTML table cell&#39;s content fit - without wrapping?,,11988037.0,,,,
590,"['javascript', 'html', 'html-table', 'row']","{'account_id': 383630, 'reputation': 879, 'user_id': 739606, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/50a697bc203bf7f609461e072b75de3e?s=256&d=identicon&r=PG', 'display_name': 'Barta Tam&#225;s', 'link': 'https://stackoverflow.com/users/739606/barta-tam%c3%a1s'}",True,1683,2,2,1522500641,1346318116,1522500641.0,12193584,CC BY-SA 3.0,https://stackoverflow.com/questions/12193584/build-html-table-with-javascript-row-order,"Build HTML Table with JavaScript, row order",,12193684.0,,,,
591,"['html', 'css', 'macos', 'google-chrome']","{'account_id': 363551, 'reputation': 108922, 'user_id': 707381, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/439db9ac83f4ea14a904390900ec6634?s=256&d=identicon&r=PG', 'display_name': 'Randomblue', 'link': 'https://stackoverflow.com/users/707381/randomblue'}",True,123810,8,131,1522338374,1345503053,1427906776.0,12046315,CC BY-SA 3.0,https://stackoverflow.com/questions/12046315/prevent-overscrolling-of-web-page,Prevent &quot;overscrolling&quot; of web page,1524269937.0,17899813.0,,,,
592,"['html', 'google-chrome', 'webkit', 'notifications', 'html5-notifications']","{'account_id': 210807, 'reputation': 162515, 'user_id': 462627, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/f0285ad1973e938e2d2f40254c247f6f?s=256&d=identicon&r=PG', 'display_name': 'Praveen Kumar Purushothaman', 'link': 'https://stackoverflow.com/users/462627/praveen-kumar-purushothaman'}",True,4893,1,0,1521712205,1346319426,1592644375.0,12193953,CC BY-SA 4.0,https://stackoverflow.com/questions/12193953/unable-to-show-desktop-notifications-using-google-chrome,Unable to show Desktop Notifications using Google Chrome,,12735485.0,,,,
593,"['javascript', 'html', 'height']","{'account_id': 337219, 'reputation': 6925, 'user_id': 665363, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/a7b5f8b50f8563d3615b2a9dd657f668?s=256&d=identicon&r=PG&f=1', 'display_name': 'cmplieger', 'link': 'https://stackoverflow.com/users/665363/cmplieger'}",True,40350,4,5,1521663917,1344290880,1521663917.0,11836675,CC BY-SA 3.0,https://stackoverflow.com/questions/11836675/why-isnt-my-function-running-on-document-load-as-expected,Why isn&#39;t my function running on document load as expected?,,11836734.0,,,,
594,"['html', 'forms', 'html-table']","{'account_id': 1528522, 'reputation': 109, 'user_id': 1426344, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://www.gravatar.com/avatar/36e71a7f53e31a0ca2cc0cbc8f2b9be9?s=256&d=identicon&r=PG', 'display_name': 'Wawan Den Frast&#248;tende', 'link': 'https://stackoverflow.com/users/1426344/wawan-den-frast%c3%b8tende'}",True,5474,1,0,1521237657,1344239440,1521237657.0,11824372,CC BY-SA 3.0,https://stackoverflow.com/questions/11824372/form-inside-tr-doesnt-work,Form inside &lt;tr&gt; doesn&#39;t work,,11824496.0,,,,
595,"['php', 'html', 'forms']","{'account_id': 1124892, 'reputation': 1455, 'user_id': 1112413, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/6defc388223149f07050af8deef9574e?s=256&d=identicon&r=PG', 'display_name': 'JochemQuery', 'link': 'https://stackoverflow.com/users/1112413/jochemquery'}",False,74,1,0,1521215987,1344512331,1521215987.0,11882570,CC BY-SA 3.0,https://stackoverflow.com/questions/11882570/mail-form-through-php,Mail form through php,,,,,,
596,"['css', 'html', 'position']","{'account_id': 423811, 'reputation': 4052, 'user_id': 803458, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/7ce3294feae2fb8b9bff94ea7fd6b328?s=256&d=identicon&r=PG', 'display_name': 'topherg', 'link': 'https://stackoverflow.com/users/803458/topherg'}",True,2819,4,4,1521207459,1345677434,1345677830.0,12082683,CC BY-SA 3.0,https://stackoverflow.com/questions/12082683/position-div-box-at-the-end-of-after-ensuing-elements,Position div box at the end of after ensuing elements,,12082892.0,,,,
597,"['javascript', 'html', 'iframe']","{'account_id': 946360, 'reputation': 21705, 'user_id': 973552, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://i.stack.imgur.com/wz2OO.jpg?s=256&g=1', 'display_name': 'StudioTime', 'link': 'https://stackoverflow.com/users/973552/studiotime'}",True,19530,2,1,1521190429,1343902758,,11775481,CC BY-SA 3.0,https://stackoverflow.com/questions/11775481/js-iframe-close-button,js iframe close button,,,,,,
598,"['html', 'forms', 'list']","{'account_id': 1393434, 'reputation': 2475, 'user_id': 1323716, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://i.stack.imgur.com/GG9lj.jpg?s=256&g=1', 'display_name': 'Stanislas Piotrowski', 'link': 'https://stackoverflow.com/users/1323716/stanislas-piotrowski'}",True,60,1,0,1521109270,1345705943,1521109270.0,12086500,CC BY-SA 3.0,https://stackoverflow.com/questions/12086500/html-fulfill-a-table-using-a-list,html fulfill a table using a list,,12086708.0,,,,
599,"['javascript', 'html', 'css', 'twitter-bootstrap', 'responsive-design']","{'account_id': 809734, 'reputation': 3230, 'user_id': 911022, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/4c5ceec1bf6bd1636b21185d184ad7eb?s=256&d=identicon&r=PG', 'display_name': 'Mike', 'link': 'https://stackoverflow.com/users/911022/mike'}",True,202,1,1,1521067404,1344386166,1521067404.0,11856079,CC BY-SA 3.0,https://stackoverflow.com/questions/11856079/how-does-this-site-achieve-responsive-layout,How does this site achieve responsive layout,,11856106.0,,,,
600,"['javascript', 'html']","{'account_id': 101237, 'reputation': 17000, 'user_id': 272501, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://i.stack.imgur.com/eyMn5.png?s=256&g=1', 'display_name': 'test', 'link': 'https://stackoverflow.com/users/272501/test'}",True,11304,3,-3,1520991352,1344625108,1468611557.0,11907653,CC BY-SA 3.0,https://stackoverflow.com/questions/11907653/calling-addeventlistener-on-a-element-produce-a-not-enough-arguments-error,Calling addEventListener on a element produce a &quot;Not enough arguments&quot; error,,11907840.0,,,,
