,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,bounty_amount,bounty_closes_date,closed_date,closed_reason,migrated_from,locked_date,protected_date
516,"['python', 'html', 'scrapy']","{'account_id': 25340784, 'reputation': 37, 'user_id': 19159191, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJx20Baxzo0PBi-sJ9Kq9a5xznvtMCbUv9M8HQyT=k-s256', 'display_name': 'Michael Amos', 'link': 'https://stackoverflow.com/users/19159191/michael-amos'}",True,28,,1,0,1667035598,1666947665,,74232947,CC BY-SA 4.0,https://stackoverflow.com/questions/74232947/how-to-get-embedded-http-from-href-in-html-script-scrapy,How to get embedded http from href in html script - scrapy,,,,,,,
517,"['html', 'css']","{'account_id': 26767397, 'reputation': 9, 'user_id': 20364325, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ec81a9de5ab64893347993e265793674?s=256&d=identicon&r=PG', 'display_name': 'Thomas R', 'link': 'https://stackoverflow.com/users/20364325/thomas-r'}",True,43,,2,0,1667035298,1667032684,1667034701.0,74243901,,https://stackoverflow.com/questions/74243901/how-to-adjust-background-image-opacity-without-affecting-text-logo-on-top,How to adjust background image opacity without affecting text/logo on top?,,,1667034145.0,Duplicate,,,
518,"['javascript', 'html', 'css']","{'account_id': 19545903, 'reputation': 13, 'user_id': 14302713, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/n1XMp.jpg?s=256&g=1', 'display_name': 'Mendax47', 'link': 'https://stackoverflow.com/users/14302713/mendax47'}",True,25,74244104.0,1,1,1667034921,1667031879,,74243842,CC BY-SA 4.0,https://stackoverflow.com/questions/74243842/how-can-i-fix-this-split-in-half-and-become-invisible-of-the-div-which-has-a-ani,How can i fix this split in half and become invisible of the div which has a animation of rotateY,,,,,,,
519,"['javascript', 'html', 'css', 'animation', 'animate.css']","{'account_id': 15949286, 'reputation': 11, 'user_id': 11509039, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-VQn-ydPR1P4/AAAAAAAAAAI/AAAAAAAAAk0/ftcQrMXvax8/photo.jpg?sz=256', 'display_name': 'Marlou Rentucan', 'link': 'https://stackoverflow.com/users/11509039/marlou-rentucan'}",False,44,,1,1,1667034900,1665129530,1665129944.0,73984095,CC BY-SA 4.0,https://stackoverflow.com/questions/73984095/javascript-animate-css-repeated-animation-problem-simple,Javascript - animate.css repeated animation problem (simple),,,,,,,
520,"['python', 'html', 'server', 'discord']","{'account_id': 26767437, 'reputation': 1, 'user_id': 20364356, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu3h_APc-KXmhnMUiNkc4RefFzGEt7bXNZqyq5-n=k-s256', 'display_name': 'Abhishek ', 'link': 'https://stackoverflow.com/users/20364356/abhishek'}",False,28,,0,-2,1667032171,1667032171,,74243868,CC BY-SA 4.0,https://stackoverflow.com/questions/74243868/how-do-i-let-my-discord-token-be-not-changed-every-hours,How do I let my discord token be not changed every hours,,,,,,,
521,"['html', 'bootstrap-5', 'col']","{'account_id': 7050861, 'reputation': 35, 'user_id': 5399975, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/f1b2688171833f75fc8d6b23c281a253?s=256&d=identicon&r=PG&f=1', 'display_name': 'Raj', 'link': 'https://stackoverflow.com/users/5399975/raj'}",True,20,,1,1,1667030873,1667028751,1667030219.0,74243587,CC BY-SA 4.0,https://stackoverflow.com/questions/74243587/why-are-my-columns-displayed-in-the-wrong-order-when-using-order-class-on-a-col,Why are my columns displayed in the wrong order when using order class on a col in Bootstrap 5,,,,,,,
522,"['php', 'html', 'css']","{'account_id': 26643076, 'reputation': 11, 'user_id': 20258400, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9b8dc6c0a191c9f1c8d08a2c611c7dc8?s=256&d=identicon&r=PG', 'display_name': 'deodandy', 'link': 'https://stackoverflow.com/users/20258400/deodandy'}",True,31,,2,1,1667030767,1666949634,1666949839.0,74233343,CC BY-SA 4.0,https://stackoverflow.com/questions/74233343/problem-showing-repeated-whole-page-when-trying-to-display-data-from-database,problem showing repeated whole page when trying to display data from database,,,,,,,
523,"['html', 'ios', 'audio']","{'account_id': 8938180, 'reputation': 23, 'user_id': 6668296, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0af6af32c34ca8c1f799035a059148fe?s=256&d=identicon&r=PG&f=1', 'display_name': 'usualuser', 'link': 'https://stackoverflow.com/users/6668296/usualuser'}",False,20,,0,-1,1667030668,1667030668,,74243739,CC BY-SA 4.0,https://stackoverflow.com/questions/74243739/html5-audio-old-ios-not-working-if-mp3-come-from-same-site,HTML5 Audio - Old IOS not working if mp3 come from same site,,,,,,,
524,"['javascript', 'html', 'css', 'frontend']","{'account_id': 22603328, 'reputation': 319, 'user_id': 16784520, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzFQ0_drCuGgsX_d66QXtaJKtimFwMGvHdsFr1g=k-s256', 'display_name': 'devAR', 'link': 'https://stackoverflow.com/users/16784520/devar'}",False,44,,1,0,1667030283,1667027939,,74243514,,https://stackoverflow.com/questions/74243514/gradient-when-background-image-doesnt-load,Gradient when background image doesn&#39;t load,,,1667034317.0,Duplicate,,,
525,"['html', 'safari', 'frontend', 'htmx']","{'account_id': 457222, 'reputation': 841, 'user_id': 856407, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/e52e11890e1d46e58a29188d5b028f8b?s=256&d=identicon&r=PG', 'display_name': 'THX1137', 'link': 'https://stackoverflow.com/users/856407/thx1137'}",False,28,,0,0,1667030211,1667030211,,74243701,CC BY-SA 4.0,https://stackoverflow.com/questions/74243701/can-i-see-returned-html-responses-rendered-in-safari-dev-tools,Can I see returned HTML responses rendered in Safari dev tools?,,,,,,,
526,"['javascript', 'html', 'twitter-bootstrap', 'navbar']","{'account_id': 11403903, 'reputation': 501, 'user_id': 13062685, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-AzOuncXN9uM/AAAAAAAAAAI/AAAAAAAAAFo/43kiPnslmDo/photo.jpg?sz=256', 'display_name': 'Paul Davis', 'link': 'https://stackoverflow.com/users/13062685/paul-davis'}",False,28,,0,0,1667029937,1667026529,1667029937.0,74243402,CC BY-SA 4.0,https://stackoverflow.com/questions/74243402/bootstrap-navbar-isnt-working-from-an-include-html-page,Bootstrap Navbar isn&#39;t working from an &quot;include-html&quot; page,,,,,,,
527,"['javascript', 'html']","{'account_id': 23317674, 'reputation': 1, 'user_id': 17396076, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1e020db51abe5c34a0d13ac61ece4cda?s=256&d=identicon&r=PG', 'display_name': 'Yora', 'link': 'https://stackoverflow.com/users/17396076/yora'}",True,23,,1,0,1667029782,1667028840,,74243595,CC BY-SA 4.0,https://stackoverflow.com/questions/74243595/how-to-run-a-script-on-page-load,How to run a script on page load,,,,,,,
528,"['java', 'html', 'spring', 'spring-mvc', 'thymeleaf']","{'account_id': 26020646, 'reputation': 21, 'user_id': 19728398, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvmlo9AWRPkrp_8kBDgxVi67gPnXTg9zj0sNUxB73=k-s256', 'display_name': 'Ege Coskun', 'link': 'https://stackoverflow.com/users/19728398/ege-coskun'}",False,33,,0,0,1667026731,1667026189,1667026731.0,74243369,CC BY-SA 4.0,https://stackoverflow.com/questions/74243369/can-you-display-1-html-page-with-2-different-path-with-2-forms,Can you display 1 html page with 2 different path with 2 forms?,,,,,,,
529,"['javascript', 'html', 'frontend', 'scrollbar', 'intersection-observer']","{'account_id': 25931666, 'reputation': 1, 'user_id': 19652631, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvmlnOGH4qmU3-YP8MMeNjfpAo-BO1fqFhtvXcRU6=k-s256', 'display_name': 'Shubham Singh', 'link': 'https://stackoverflow.com/users/19652631/shubham-singh'}",False,12,,0,0,1667025729,1667025003,1667025729.0,74243271,CC BY-SA 4.0,https://stackoverflow.com/questions/74243271/designing-instagram-posts-like-horizontally-scrollable-collection-of-divs,Designing Instagram posts like horizontally scrollable collection of divs,,,,,,,
530,"['javascript', 'html', 'jquery', 'html-table']","{'account_id': 9095843, 'reputation': 1, 'user_id': 6769862, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d865ea9dd1a1988fbcceb43541378601?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jagadeesh Sivapuram', 'link': 'https://stackoverflow.com/users/6769862/jagadeesh-sivapuram'}",False,26,,0,-1,1667025405,1667025405,,74243309,CC BY-SA 4.0,https://stackoverflow.com/questions/74243309/shift-arrow-key-multi-focus-on-html-table,shift + arrow key multi focus on html table,,,,,,,
531,"['javascript', 'php', 'html', 'jquery', 'google-tag-manager']","{'account_id': 17922877, 'reputation': 1, 'user_id': 13022202, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/89d6fd04f5656577869b7e3350af2a66?s=256&d=identicon&r=PG&f=1', 'display_name': 'aycckmlh', 'link': 'https://stackoverflow.com/users/13022202/aycckmlh'}",False,35,,0,0,1667025302,1666990024,1667025302.0,74240746,CC BY-SA 4.0,https://stackoverflow.com/questions/74240746/i-cant-import-data-from-gtms-data-layer-into-my-own-database,I can&#39;t import data from gtm&#39;s data layer into my own database,,,,,,,
532,"['html', 'tabs', 'r-markdown']","{'account_id': 21572816, 'reputation': 71, 'user_id': 15905458, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5c80d6c8f7666fa61b4815a0d3226b4a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Andrew', 'link': 'https://stackoverflow.com/users/15905458/andrew'}",False,20,,1,0,1667024122,1666361265,1667024122.0,74154908,CC BY-SA 4.0,https://stackoverflow.com/questions/74154908/aligning-the-tabs-in-two-rows-using-tabset-in-rmarkdown,Aligning the tabs in two rows using .tabset in Rmarkdown,,,,,,,
533,"['html', 'reactjs', 'web-services', 'web']","{'user_type': 'does_not_exist', 'display_name': 'user15845217'}",True,26,74243184.0,1,0,1667024088,1667023709,,74243165,CC BY-SA 4.0,https://stackoverflow.com/questions/74243165/how-to-properly-set-up-react-for-my-website,How to properly set up react for my website,,,,,,,
534,"['html', 'css', 'typography']","{'account_id': 8873995, 'reputation': 131, 'user_id': 20358147, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9ebee08d290f5a4de63470ea55fdcb19?s=256&d=identicon&r=PG&f=1', 'display_name': 'Karel Vissers', 'link': 'https://stackoverflow.com/users/20358147/karel-vissers'}",True,84,,3,3,1667023262,1666960739,,74235561,CC BY-SA 4.0,https://stackoverflow.com/questions/74235561/is-there-a-way-to-repeat-quotation-marks-at-the-beginning-of-each-line-of-text-i,Is there a way to repeat quotation marks at the beginning of each line of text in HTML/CSS?,,,,,,,
535,"['html', 'django', 'for-loop', 'bootstrap-modal']","{'account_id': 21113138, 'reputation': 74, 'user_id': 15520725, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Xw7On.png?s=256&g=1', 'display_name': 'Mohammed Jaseem Tp', 'link': 'https://stackoverflow.com/users/15520725/mohammed-jaseem-tp'}",False,20,,1,1,1667023187,1667023187,,74243143,CC BY-SA 4.0,https://stackoverflow.com/questions/74243143/bootstrap-modal-django-for-loop-and-model-same-value-displaying-error-fixed,"Bootstrap modal, django for loop and model | same value displaying error Fixed",,,,,,,
536,"['html', 'reactjs', 'image', 'performance', 'load']","{'account_id': 15280782, 'reputation': 11, 'user_id': 16113758, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/sZWOP.png?s=256&g=1', 'display_name': 'Javi047', 'link': 'https://stackoverflow.com/users/16113758/javi047'}",False,19,,0,0,1667022524,1667022524,,74243099,CC BY-SA 4.0,https://stackoverflow.com/questions/74243099/the-size-of-the-project-affect-the-initial-loading-time-in-a-react-spa,The size of the project affect the initial loading time in a React SPA?,,,,,,,
537,"['javascript', 'html', 'css', 'slider']","{'account_id': 26766204, 'reputation': 1, 'user_id': 20363309, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu1yu8JP2WceSDnY3jGal_FX8CSF5zopnhM9Cogc=k-s256', 'display_name': 'king king', 'link': 'https://stackoverflow.com/users/20363309/king-king'}",False,34,,0,0,1667021877,1667021305,1667021877.0,74243024,CC BY-SA 4.0,https://stackoverflow.com/questions/74243024/div-auto-image-slider-using-javascript-and-css,div auto image slider using JavaScript and CSS,,,,,,,
538,"['c#', 'html', 'html-agility-pack']","{'account_id': 15709996, 'reputation': 1, 'user_id': 17459313, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-A1kTJAGeKJk/AAAAAAAAAAI/AAAAAAAAAKU/ImtuP4CwIBg/photo.jpg?sz=256', 'display_name': 'Andr&#233; Arruda', 'link': 'https://stackoverflow.com/users/17459313/andr%c3%a9-arruda'}",False,22,,0,0,1667019792,1667019792,,74242935,CC BY-SA 4.0,https://stackoverflow.com/questions/74242935/how-to-retrieve-a-link-in-c-using-htmlagilitypack,How to retrieve a link in C# using HtmlAgilityPack,,,,,,,
539,"['python', 'html', 'reactjs']","{'account_id': 19645160, 'reputation': 140, 'user_id': 14570121, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiiMsX6Wc-7cLsfU1SiKIM1ppF2KhEIwikVie0j=k-s256', 'display_name': 'DavidNyan10', 'link': 'https://stackoverflow.com/users/14570121/davidnyan10'}",False,32,,0,-2,1667018200,1667018200,,74242850,CC BY-SA 4.0,https://stackoverflow.com/questions/74242850/how-do-i-embed-a-python-console-into-an-html-webpage,How do I embed a python console into an HTML webpage?,,,,,,,
540,"['html', 'css']","{'account_id': 26566231, 'reputation': 1, 'user_id': 20193212, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu2xEmUIpnBbBt1NmCQ9AOFSjxssjvxE52JAf4Zm=k-s256', 'display_name': 'bradys dev', 'link': 'https://stackoverflow.com/users/20193212/bradys-dev'}",False,44,,4,0,1667017726,1667011480,,74242478,CC BY-SA 4.0,https://stackoverflow.com/questions/74242478/how-can-i-change-the-font-size-of-my-navbar-items,How can I change the font size of my navbar items,,,,,,,
541,"['html', 'css', 'jsfiddle']","{'account_id': 26733855, 'reputation': 11, 'user_id': 20335756, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu1gFiPiboF3aSPJDvmsDxpnvECPrPbvdsPUnhHA=k-s256', 'display_name': 'J Can', 'link': 'https://stackoverflow.com/users/20335756/j-can'}",False,43,,3,1,1667016837,1666754403,,74202343,CC BY-SA 4.0,https://stackoverflow.com/questions/74202343/added-border-in-css-go-over-the-last-div,Added border in css go over the last div,,,,,,,
542,"['javascript', 'html', 'css', 'button', 'copy']","{'account_id': 25566238, 'reputation': 3, 'user_id': 20283577, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gjh9t8PelvVQyYWYNsquR-xVZbtdhG99O8IpzNf=k-s256', 'display_name': 'Retablo Aut&#243;mata', 'link': 'https://stackoverflow.com/users/20283577/retablo-aut%c3%b3mata'}",False,23,,1,0,1667016269,1667015499,1667015748.0,74242696,CC BY-SA 4.0,https://stackoverflow.com/questions/74242696/can-be-a-random-text-content-output-no-text-area-be-copied-by-using-an-input-t,Can be a random text content output (no text-area) be copied by using an input type button with JS?,,,,,,,
543,"['javascript', 'html', 'css']","{'account_id': 20657372, 'reputation': 1, 'user_id': 15166105, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/237158194725023/picture?type=large', 'display_name': 'Mohamed Nagy', 'link': 'https://stackoverflow.com/users/15166105/mohamed-nagy'}",False,42,,3,-1,1667015975,1667006059,1667006517.0,74242193,CC BY-SA 4.0,https://stackoverflow.com/questions/74242193/how-to-unhide-css-element-on-input-value-change,how to unhide CSS element on input value change,,,,,,,
544,"['javascript', 'html', 'jquery']","{'account_id': 26582517, 'reputation': 29, 'user_id': 20206955, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0d4deb52cb5a6cefc38b0f78ba7839db?s=256&d=identicon&r=PG', 'display_name': 'Sellerie', 'link': 'https://stackoverflow.com/users/20206955/sellerie'}",True,46,74236602.0,1,-1,1667015812,1666965600,1666965754.0,74236490,CC BY-SA 4.0,https://stackoverflow.com/questions/74236490/why-is-button-toggle-not-working-with-class,why is button toggle not working with class?,,,,,,,
545,"['javascript', 'html', 'css', 'ios', 'iphone']","{'account_id': 26697533, 'reputation': 11, 'user_id': 20305129, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/3GQkR.jpg?s=256&g=1', 'display_name': 'user.railCoil', 'link': 'https://stackoverflow.com/users/20305129/user-railcoil'}",False,115,,0,1,1667014777,1666716848,1667014777.0,74197660,CC BY-SA 4.0,https://stackoverflow.com/questions/74197660/how-to-dynamically-change-background-color-of-ios-statusbar-within-webapp,How to dynamically change background color of ios statusbar within webapp,,,,,,,
546,"['javascript', 'html', 'jquery', 'setinterval']","{'account_id': 5987924, 'reputation': 13, 'user_id': 4704905, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0abd78fccd691ff3fc302282924a91eb?s=256&d=identicon&r=PG&f=1', 'display_name': 'ELExTrO', 'link': 'https://stackoverflow.com/users/4704905/elextro'}",True,25,74242565.0,1,0,1667013319,1667006222,1667008199.0,74242202,CC BY-SA 4.0,https://stackoverflow.com/questions/74242202/using-setinterval-and-events-not-working-as-expected,using setinterval and events not working as expected,,,,,,,
