,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,protected_date,migrated_from,closed_date,closed_reason,community_owned_date
777,"['html', 'css']","{'account_id': 1567953, 'reputation': 1165, 'user_id': 1456319, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/6a595d006d35dfd030195b7767237e60?s=256&d=identicon&r=PG', 'display_name': 'Kim', 'link': 'https://stackoverflow.com/users/1456319/kim'}",True,10923,12263429.0,4,3,1470171202,1346761266,12263399,CC BY-SA 3.0,https://stackoverflow.com/questions/12263399/div-not-wrapping,div not wrapping,1346761586.0,,,,,
778,"['jquery', 'html', 'css', 'responsive-design']","{'account_id': 1584607, 'reputation': 131, 'user_id': 1469251, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ff0357c722a21ca0ce67998e4dddfbad?s=256&d=identicon&r=PG', 'display_name': 'Lukigi', 'link': 'https://stackoverflow.com/users/1469251/lukigi'}",True,5721,,5,1,1469701047,1348090380,12503217,CC BY-SA 3.0,https://stackoverflow.com/questions/12503217/set-initial-height-to-responsive-container-html-css,Set initial height to responsive container HTML/CSS,1348132764.0,,,,,
779,"['jquery', 'html', 'css']","{'account_id': 177925, 'reputation': 717, 'user_id': 409585, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://i.stack.imgur.com/F8U4a.jpg?s=256&g=1', 'display_name': 'youeye', 'link': 'https://stackoverflow.com/users/409585/youeye'}",True,2119,12246173.0,2,2,1469033303,1346668403,12246148,CC BY-SA 3.0,https://stackoverflow.com/questions/12246148/jquery-dropdown-hiding-behind-the-wrapper-div,Jquery dropdown hiding behind the wrapper div,1346668885.0,,,,,
780,"['php', 'html']","{'account_id': 1260123, 'reputation': 1391, 'user_id': 1218638, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/f0dd7b7f4c68bcc50c21dd34988592a7?s=256&d=identicon&r=PG&f=1', 'display_name': 'dames', 'link': 'https://stackoverflow.com/users/1218638/dames'}",True,47402,12234775.0,7,8,1468989811,1346575307,12234545,CC BY-SA 3.0,https://stackoverflow.com/questions/12234545/refresh-page-without-losing-the-post-value,Refresh page without losing the Post value,1346739331.0,,,,,
781,"['javascript', 'html', 'drag-and-drop']","{'account_id': 103405, 'reputation': 3936, 'user_id': 276975, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/72c04bf64ad1e1e542b39dafeccfed8f?s=256&d=identicon&r=PG', 'display_name': 'Marius', 'link': 'https://stackoverflow.com/users/276975/marius'}",True,5565,,2,7,1468556243,1348132701,12509602,CC BY-SA 3.0,https://stackoverflow.com/questions/12509602/html5-is-there-a-way-to-prevent-children-interfering-with-drag-events,html5: is there a way to prevent children interfering with drag events,1348134082.0,,,,,
782,"['javascript', 'android', 'html', 'webview']","{'account_id': 1812966, 'reputation': 33, 'user_id': 1648651, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9035fb1aee18dce590f9e81f33699f44?s=256&d=identicon&r=PG', 'display_name': 'ravi_user1648651', 'link': 'https://stackoverflow.com/users/1648651/ravi-user1648651'}",True,1715,,1,0,1468306341,1348219503,12527757,CC BY-SA 3.0,https://stackoverflow.com/questions/12527757/search-highlight-a-word-from-html-webpage-shown-in-webview,Search &amp; Highlight a word from html webpage shown in webview?,1468306341.0,,,,,
783,"['html', 'hyperlink', 'anchor', 'typo3']","{'account_id': 187863, 'reputation': 19143, 'user_id': 426227, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://i.stack.imgur.com/8px4c.png?s=256&g=1', 'display_name': 'testing', 'link': 'https://stackoverflow.com/users/426227/testing'}",True,3719,,2,0,1468189542,1348055495,12494140,CC BY-SA 3.0,https://stackoverflow.com/questions/12494140/internal-anchor-in-typo3-doesnt-work,Internal anchor in TYPO3 doesn&#39;t work,1348062722.0,,,,,
784,"['javascript', 'html', 'css']","{'account_id': 1623441, 'reputation': 402, 'user_id': 1499543, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/401eb77c298568c2cba03e4301e72403?s=256&d=identicon&r=PG', 'display_name': 'pr-', 'link': 'https://stackoverflow.com/users/1499543/pr'}",True,9949,12304730.0,2,2,1468085527,1346949670,12304612,CC BY-SA 3.0,https://stackoverflow.com/questions/12304612/input-box-for-changing-ip-address,Input box for changing IP Address,,,,,,
785,"['html', 'google-chrome', 'html5-video']","{'account_id': 37013, 'reputation': 5157, 'user_id': 105728, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/d3e75d0e66131200a466ba77f2e3a7f7?s=256&d=identicon&r=PG', 'display_name': 'Aaron Vegh', 'link': 'https://stackoverflow.com/users/105728/aaron-vegh'}",True,10923,,3,11,1467823543,1348013618,12486870,CC BY-SA 3.0,https://stackoverflow.com/questions/12486870/chrome-html5-video-flipping-portrait-sideways,Chrome HTML5 Video Flipping Portrait Sideways,1495539934.0,,,,,
786,"['javascript', 'jquery', 'html', 'setinterval', 'pausing-execution']","{'account_id': 950108, 'reputation': 399, 'user_id': 976432, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/2dec111e2507bc4ce189d859663af326?s=256&d=identicon&r=PG', 'display_name': 'esandrkwn', 'link': 'https://stackoverflow.com/users/976432/esandrkwn'}",True,22182,12487467.0,4,7,1467712916,1348017847,12487352,CC BY-SA 3.0,https://stackoverflow.com/questions/12487352/how-do-i-pause-and-resume-a-timer,how do I pause and resume a timer?,1348055499.0,,,,,
787,"['jquery', 'html', 'scrollbar', 'mcustomscrollbar']","{'account_id': 893853, 'reputation': 65, 'user_id': 931585, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/17066e379bf2462e3d83a2a97041f679?s=256&d=identicon&r=PG', 'display_name': 'trascendency', 'link': 'https://stackoverflow.com/users/931585/trascendency'}",True,10366,12363395.0,3,6,1467060872,1347287076,12353719,CC BY-SA 3.0,https://stackoverflow.com/questions/12353719/hidden-scrollbar-unless-page-resize,Hidden scrollbar unless page resize,1495541300.0,,,,,
788,"['javascript', 'html', 'html5-canvas']","{'account_id': 1884520, 'reputation': 33, 'user_id': 1704013, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/8280e7ad36804a61861c42d25d0614fe?s=256&d=identicon&r=PG', 'display_name': 'Tony Medina', 'link': 'https://stackoverflow.com/users/1704013/tony-medina'}",True,1298,,1,1,1466891220,1348839475,12641115,CC BY-SA 3.0,https://stackoverflow.com/questions/12641115/canvas-image-disappears,canvas image disappears,1466891220.0,,,,,
789,"['javascript', 'html', 'canvas', 'opera-mini', 'opera-presto']","{'user_type': 'does_not_exist', 'display_name': 'user1346384'}",True,495,12606476.0,4,4,1466058702,1348136024,12510482,CC BY-SA 3.0,https://stackoverflow.com/questions/12510482/detecting-canvas-text-api-support-opera-mini,Detecting canvas text API support (Opera Mini),1433313972.0,,,,,
790,"['php', 'html', 'facebook', 'wordpress', 'facebook-graph-api']","{'account_id': 1032952, 'reputation': 45, 'user_id': 1040896, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a7c8d2bef04320b0e0c15f8e680cedb3?s=256&d=identicon&r=PG', 'display_name': 'Josh Kennedy', 'link': 'https://stackoverflow.com/users/1040896/josh-kennedy'}",True,1961,12474059.0,3,0,1466035923,1347959712,12473902,CC BY-SA 3.0,https://stackoverflow.com/questions/12473902/escape-wordpresss-html-characters-in-the-content,Escape WordPress&#39;s HTML characters in the_content();,,,,,,
791,"['html', 'svg']","{'account_id': 1359275, 'reputation': 2570, 'user_id': 1296944, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/eb61554523460b43eb31ea0937939236?s=256&d=identicon&r=PG', 'display_name': 'Jack', 'link': 'https://stackoverflow.com/users/1296944/jack'}",True,2847,12612809.0,4,4,1465474825,1347523872,12402030,CC BY-SA 3.0,https://stackoverflow.com/questions/12402030/jquery-svg-making-objects-droppable,JQuery SVG making objects droppable,1395965149.0,,,,,
792,"['html', 'drag-and-drop', 'draggable']","{'account_id': 29663, 'reputation': 10107, 'user_id': 80353, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/98f2707a4c022c1d84adad5a0cde53ca?s=256&d=identicon&r=PG', 'display_name': 'Kim Stacks', 'link': 'https://stackoverflow.com/users/80353/kim-stacks'}",True,8371,,2,1,1465127625,1346745656,12259144,CC BY-SA 3.0,https://stackoverflow.com/questions/12259144/how-to-drag-and-drop-a-copy-of-another-drag-n-dropped-image-using-html5,how to drag and drop a copy of another drag-n-dropped image using html5?,1346748154.0,,,,,
793,"['php', 'mysql', 'html']","{'account_id': 1853006, 'reputation': 1, 'user_id': 1679141, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://i.stack.imgur.com/TY50P.png?s=256&g=1', 'display_name': 'Duke', 'link': 'https://stackoverflow.com/users/1679141/duke'}",False,100,,1,-3,1465111691,1347939106,12470014,CC BY-SA 3.0,https://stackoverflow.com/questions/12470014/two-loops-in-dropdown-menu,Two Loops in dropdown menu,1465111691.0,,,,,
794,"['php', 'html', 'forms', 'feedback']","{'account_id': 1860575, 'reputation': 3, 'user_id': 1685233, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/69cff0345b0c4c1b8054ee3c23e854fa?s=256&d=identicon&r=PG', 'display_name': 'user1685233', 'link': 'https://stackoverflow.com/users/1685233/user1685233'}",True,8003,12508386.0,3,0,1464933131,1348127971,12508333,CC BY-SA 3.0,https://stackoverflow.com/questions/12508333/php-and-html-feedback-form,PHP and HTML feedback form,1348145817.0,,,,,
795,"['javascript', 'html']","{'account_id': 1838834, 'reputation': 1414, 'user_id': 1668675, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/2cc734d42d58081ce82457b50224c035?s=256&d=identicon&r=PG', 'display_name': 'Marcel', 'link': 'https://stackoverflow.com/users/1668675/marcel'}",True,4639,12570527.0,4,1,1464851266,1347951668,12471893,CC BY-SA 3.0,https://stackoverflow.com/questions/12471893/how-to-replace-a-broken-img-url-with-a-default-when-the-broken-url-does-not-exis,How to replace a broken img url with a default when the broken url does not exists,1464851266.0,,,,,
796,"['html', 'audio', 'mobile-safari', 'html5-audio']","{'account_id': 366202, 'reputation': 3575, 'user_id': 711596, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/WvY8s.jpg?s=256&g=1', 'display_name': 'Danny', 'link': 'https://stackoverflow.com/users/711596/danny'}",False,1408,,2,1,1464721694,1346975885,12310036,CC BY-SA 3.0,https://stackoverflow.com/questions/12310036/how-to-autoplay-an-html5-audio-element-in-mobile-safari,How to &quot;autoplay&quot; an HTML5 audio element in Mobile Safari?,1346976873.0,,,,,
797,"['php', 'html']","{'account_id': 1012277, 'reputation': 18789, 'user_id': 1024586, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/3238fd4bbeafdce226ff3406e859f2d6?s=256&d=identicon&r=PG', 'display_name': 'Doug Fir', 'link': 'https://stackoverflow.com/users/1024586/doug-fir'}",True,116,12397511.0,1,-2,1464681923,1347492623,12397437,CC BY-SA 3.0,https://stackoverflow.com/questions/12397437/how-do-i-edit-the-html-when-using-a-php-based-cms,How do I edit the html when using a PHP based CMS?,1464681923.0,,,,,
798,"['php', 'html']","{'account_id': 1830881, 'reputation': 492, 'user_id': 1662306, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/834e29860eed8e94f9b4c9838509bcca?s=256&d=identicon&r=PG', 'display_name': 'user1662306', 'link': 'https://stackoverflow.com/users/1662306/user1662306'}",True,56694,12390861.0,5,-3,1464678262,1347461114,12390811,CC BY-SA 3.0,https://stackoverflow.com/questions/12390811/opening-a-link-in-a-new-tab-in-a-php-echo-statement,Opening a link in a new tab in a PHP echo statement,1464678262.0,,,,,
799,"['javascript', 'html', 'twitter-bootstrap', 'timepicker']","{'account_id': 40469, 'reputation': 1984, 'user_id': 117292, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/0727417e9ab3cbcf6cfd6dc52d3616f0?s=256&d=identicon&r=PG', 'display_name': 'Justin Alexander', 'link': 'https://stackoverflow.com/users/117292/justin-alexander'}",True,10210,,4,2,1464631208,1348232562,12531146,CC BY-SA 3.0,https://stackoverflow.com/questions/12531146/bootstrap-timepicker,Bootstrap Timepicker,,,,,,
800,"['jquery', 'html', 'image', 'fade']","{'account_id': 472054, 'reputation': 1995, 'user_id': 880276, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/d5646dbafe83fb0583bb037ad8a2a04c?s=256&d=identicon&r=PG', 'display_name': 'Morten Hagh', 'link': 'https://stackoverflow.com/users/880276/morten-hagh'}",True,2175,12386241.0,4,0,1464384288,1347441993,12385039,CC BY-SA 3.0,https://stackoverflow.com/questions/12385039/image-fadein-without-blink-with-jquery,image fadein without blink with jquery,1464384288.0,,,,,
801,"['javascript', 'css', 'performance', 'html', 'css-selectors']","{'account_id': 337490, 'reputation': 3505, 'user_id': 665791, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/a7eb28f5c79ef729636a65cea479ccc5?s=256&d=identicon&r=PG', 'display_name': 'Vlad Nicula', 'link': 'https://stackoverflow.com/users/665791/vlad-nicula'}",True,15154,12497267.0,4,44,1464310771,1348065008,12496884,CC BY-SA 3.0,https://stackoverflow.com/questions/12496884/are-data-attribute-css-selectors-faster-than-class-selectors,Are data attribute css selectors faster than class selectors?,1348067133.0,,,,,
802,"['javascript', 'html', 'css', 'drag-and-drop']","{'account_id': 963087, 'reputation': 1754, 'user_id': 986991, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/876ce111fde60642d5a13c593532bfaa?s=256&d=identicon&r=PG&f=1', 'display_name': 'Lukas', 'link': 'https://stackoverflow.com/users/986991/lukas'}",True,6473,12416581.0,3,3,1464293047,1347502358,12398518,CC BY-SA 3.0,https://stackoverflow.com/questions/12398518/html-css-full-page-overlay-for-drag-and-drop,HTML/CSS - Full Page Overlay for Drag and Drop,1347510627.0,,,,,
803,"['html', 'css', 'widget', 'twitter']","{'account_id': 1866290, 'reputation': 481, 'user_id': 1689775, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/03733031e25b042cac7e7aa47f20d266?s=256&d=identicon&r=PG', 'display_name': 'tariq', 'link': 'https://stackoverflow.com/users/1689775/tariq'}",True,56202,,14,7,1464203466,1348271172,12539496,CC BY-SA 3.0,https://stackoverflow.com/questions/12539496/html-css-for-twitter-widget-width,HTML/CSS for Twitter widget width,1348272551.0,,,,,
804,"['html', 'css', 'input', 'reset']","{'account_id': 378369, 'reputation': 8118, 'user_id': 731043, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/e4f8860f288f6e85b286c40c9a9723af?s=256&d=identicon&r=PG', 'display_name': 'Jawad', 'link': 'https://stackoverflow.com/users/731043/jawad'}",True,14178,12351249.0,2,4,1464118119,1347278298,12351217,CC BY-SA 3.0,https://stackoverflow.com/questions/12351217/reset-styles-for-input-elements-and-restyling-to-bring-back-the-default-appearan,Reset Styles for input elements and restyling to bring back the default appearance,,,,,,
805,"['html', 'css', 'tags', 'anchor']","{'account_id': 1241507, 'reputation': 5755, 'user_id': 1204003, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/1536020ffdc812093bbdb207bf76f031?s=256&d=identicon&r=PG', 'display_name': 'Sizzling Code', 'link': 'https://stackoverflow.com/users/1204003/sizzling-code'}",True,110545,12667751.0,3,45,1463724168,1349006716,12661124,CC BY-SA 3.0,https://stackoverflow.com/questions/12661124/how-to-apply-hovering-on-html-area-tag,How to apply Hovering on html area tag?,1375494824.0,,,,,
806,"['html', 'scope', 'markdown']","{'account_id': 1502675, 'reputation': 189, 'user_id': 1406815, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/ecef778d40926db050da7f9fa51f6a10?s=256&d=identicon&r=PG', 'display_name': 'Andy Huang', 'link': 'https://stackoverflow.com/users/1406815/andy-huang'}",True,13952,12593981.0,4,16,1463708419,1348627077,12593816,CC BY-SA 3.0,https://stackoverflow.com/questions/12593816/markdown-scoping-with-section-and-div-blocks,Markdown scoping with &lt;section&gt; and &lt;div&gt; blocks?,,,,,,
807,"['javascript', 'jquery', 'html', 'jquery-plugins']","{'account_id': 1745524, 'reputation': 3548, 'user_id': 1595858, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/7956fba76df0f2173817fb88df7168b5?s=256&d=identicon&r=PG', 'display_name': 'user1595858', 'link': 'https://stackoverflow.com/users/1595858/user1595858'}",True,13516,12409494.0,3,3,1463670984,1347548726,12409314,CC BY-SA 3.0,https://stackoverflow.com/questions/12409314/how-to-escape-special-characters-from-textarea-using-jquery,How to escape special characters from textarea using jQuery?,1347549904.0,,,,,
