,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date,migrated_from,locked_date,community_owned_date
812,"['asp.net', 'html', 'css']","{'account_id': 412854, 'reputation': 308, 'user_id': 1278192, 'user_type': 'registered', 'accept_rate': 11, 'profile_image': 'https://www.gravatar.com/avatar/c6273ee0161188a12dbd06b443115228?s=256&d=identicon&r=PG', 'display_name': 'ranjenanil', 'link': 'https://stackoverflow.com/users/1278192/ranjenanil'}",True,3325,,5,1,1473453028,1341651765,,11373678,CC BY-SA 3.0,https://stackoverflow.com/questions/11373678/down-arrow-in-html,down arrow in HTML,,,,,,
813,"['javascript', 'jquery', 'html', 'jquery-selectors']","{'account_id': 391177, 'reputation': 2949, 'user_id': 751689, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/1f73274a9133f2efa538a3bc71712fff?s=256&d=identicon&r=PG', 'display_name': 'kitokid', 'link': 'https://stackoverflow.com/users/751689/kitokid'}",True,20058,11408603.0,4,0,1473015335,1341905042,1341906414.0,11408466,CC BY-SA 3.0,https://stackoverflow.com/questions/11408466/how-to-get-value-of-html-from-jquery-or-javascript,how to get value of HTML from jquery or javascript,,,,,,
814,"['html', 'css', 'wordpress', 'navbar']","{'account_id': 1172108, 'reputation': 904, 'user_id': 1149053, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/a50a2a10f3e807126694450f7ec13885?s=256&d=identicon&r=PG', 'display_name': 'DrDavid', 'link': 'https://stackoverflow.com/users/1149053/drdavid'}",True,11346,11548755.0,5,0,1472633533,1342638249,1342640067.0,11548524,CC BY-SA 3.0,https://stackoverflow.com/questions/11548524/center-navbar-and-add-top-bottom-borders,Center navbar and add top/bottom-borders,,,,,,
815,"['jquery', 'html', 'css']","{'account_id': 1630802, 'reputation': 3, 'user_id': 1505393, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/480d798637d8f8537faa1e526c6617cd?s=256&d=identicon&r=PG', 'display_name': 'Mohammed Jabary', 'link': 'https://stackoverflow.com/users/1505393/mohammed-jabary'}",True,351,11354033.0,4,0,1470722693,1341530644,1341530971.0,11353888,CC BY-SA 3.0,https://stackoverflow.com/questions/11353888/using-tabs-html-css-and-jquery,Using Tabs html css and jquery,,,,,,
816,"['javascript', 'html', 'css']","{'account_id': 1573, 'reputation': 37230, 'user_id': 2108, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/4fc95d68cf44ac7227efbba05308f3f7?s=256&d=identicon&r=PG', 'display_name': 'andyuk', 'link': 'https://stackoverflow.com/users/2108/andyuk'}",True,11638,11461499.0,7,4,1470417392,1341835143,1495542286.0,11394568,CC BY-SA 3.0,https://stackoverflow.com/questions/11394568/overlaying-one-div-over-another-but-not-knowing-the-size-of-the-div,"Overlaying one div over another, but not knowing the size of the div",,,,,,
817,"['html', 'geolocation', 'gps', 'web-worker']","{'account_id': 1336955, 'reputation': 71, 'user_id': 1279473, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6d37e2a35a267994607875533f6bef21?s=256&d=identicon&r=PG', 'display_name': 'Olga Rudchenko', 'link': 'https://stackoverflow.com/users/1279473/olga-rudchenko'}",True,5099,,4,7,1470300854,1342581846,,11533838,CC BY-SA 3.0,https://stackoverflow.com/questions/11533838/html5-navigator-geolocation-in-web-workers,HTML5 navigator.geolocation in Web Workers,,,,,,
818,"['jquery', 'mysql', 'html']","{'account_id': 992230, 'reputation': 8634, 'user_id': 1281736, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/4f64c9f81bb0d4ee969aaf7b4a5a6f40?s=256&d=identicon&r=PG', 'display_name': 'Apollo', 'link': 'https://stackoverflow.com/users/1281736/apollo'}",True,1439,11604250.0,2,1,1470137701,1342993005,1342996351.0,11604164,CC BY-SA 3.0,https://stackoverflow.com/questions/11604164/creating-a-data-driven-html-webpage,Creating a data-driven html webpage,,,,,,
819,"['javascript', 'html', 'firebug']","{'account_id': 67321, 'reputation': 59561, 'user_id': 197036, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/9ceba53b9e84cd835c0f2bd2790d5adb?s=256&d=identicon&r=PG', 'display_name': 'Bin Chen', 'link': 'https://stackoverflow.com/users/197036/bin-chen'}",True,21803,11589732.0,3,7,1469729084,1342848287,,11589726,,https://stackoverflow.com/questions/11589726/firebug-how-to-send-post-data-in-firebug-console,firebug: how to send POST data in firebug console?,1469738289.0,Duplicate,,,,
820,"['javascript', 'html', 'webkit', 'transform']","{'account_id': 1400083, 'reputation': 147, 'user_id': 1329023, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/5da85b8742d6f2a69d27e38cad601a0d?s=256&d=identicon&r=PG', 'display_name': 'Alireza29675', 'link': 'https://stackoverflow.com/users/1329023/alireza29675'}",True,271,11428467.0,3,1,1469614722,1341994698,1469614722.0,11428381,CC BY-SA 3.0,https://stackoverflow.com/questions/11428381/webkit-transform-doesnt-work-what-should-i-do,"Webkit transform doesn&#39;t work, what should I do",,,,,,
821,"['html', 'css', 'hidden', 'html-select']","{'account_id': 153157, 'reputation': 118, 'user_id': 368209, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/54b425b579b75d7a53eac0293fe3c60f?s=256&d=identicon&r=PG', 'display_name': 'larsrc', 'link': 'https://stackoverflow.com/users/368209/larsrc'}",True,3156,,2,2,1469536068,1342419641,1343457002.0,11499024,CC BY-SA 3.0,https://stackoverflow.com/questions/11499024/making-invisible-text-selectable,Making invisible text selectable,,,,,,
822,"['css', 'html']","{'account_id': 1353511, 'reputation': 325, 'user_id': 1292370, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/a5f4a5e524480a19dbc939ef2ad45323?s=256&d=identicon&r=PG', 'display_name': 'murb83', 'link': 'https://stackoverflow.com/users/1292370/murb83'}",True,339,11524531.0,6,0,1469444345,1341919065,1341921009.0,11412172,CC BY-SA 3.0,https://stackoverflow.com/questions/11412172/how-to-the-middle-div-of-three-ever-on-center-and-if-the-navigator-are-resized,How to.. the middle div of three ever on center and if the navigator are resized,,,,,,
823,"['jquery', 'html', 'jquery-selectors', 'document-root']","{'account_id': 89374, 'reputation': 7117, 'user_id': 246622, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/3b4d046f78bd2fbc54e4eacd2d746107?s=256&d=identicon&r=PG', 'display_name': 'tomsv', 'link': 'https://stackoverflow.com/users/246622/tomsv'}",True,56190,11666422.0,3,23,1469441866,1343295087,,11666385,CC BY-SA 3.0,https://stackoverflow.com/questions/11666385/select-document-root-using-jquery,select document root using jquery,,,,,,
824,"['javascript', 'jquery', 'html', 'visual-studio-2015']","{'account_id': 1580039, 'reputation': 2169, 'user_id': 1465579, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/xHgG3.jpg?s=256&g=1', 'display_name': 'khawarPK', 'link': 'https://stackoverflow.com/users/1465579/khawarpk'}",True,455,11620096.0,4,0,1469190295,1343070284,1469190295.0,11618822,,https://stackoverflow.com/questions/11618822/how-to-add-new-class-and-attributes-to-div-if-it-exists-on-the-page,How to add new class and attributes to div if it exists on the page,1343076760.0,not a real question,,,,
825,"['html', 'css', 'scroll']","{'account_id': 77392, 'reputation': 6095, 'user_id': 220918, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/7aa04f6d8a8523be7831eabec801b45d?s=256&d=identicon&r=PG', 'display_name': 'lucas clemente', 'link': 'https://stackoverflow.com/users/220918/lucas-clemente'}",True,11505,11336442.0,2,7,1469099821,1341443907,,11336300,CC BY-SA 3.0,https://stackoverflow.com/questions/11336300/deactivate-bodys-scrolling-but-keep-scroll-bar,Deactivate body&#39;s scrolling but keep scroll bar,,,,,,
826,"['html', 'fonts']","{'account_id': 1495446, 'reputation': 2434, 'user_id': 1401501, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/5f94cf44c0ca68386daaf8213ce5e4af?s=256&d=identicon&r=PG', 'display_name': 'Dexter Schneider', 'link': 'https://stackoverflow.com/users/1401501/dexter-schneider'}",True,9077,11610424.0,4,12,1468990097,1343038010,,11610395,CC BY-SA 3.0,https://stackoverflow.com/questions/11610395/web-safe-fonts-what-exactly-does-that-mean,Web Safe fonts - What exactly does that mean?,,,,,,
827,"['html', 'forms', 'field']","{'account_id': 1691556, 'reputation': 843, 'user_id': 1553783, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/a00fe04e60ccf0b73a6a721484b7df52?s=256&d=identicon&r=PG', 'display_name': 'Vamsi', 'link': 'https://stackoverflow.com/users/1553783/vamsi'}",True,7454,11664589.0,6,10,1468827928,1343287966,1343288124.0,11664473,CC BY-SA 3.0,https://stackoverflow.com/questions/11664473/how-to-find-duplicate-ids-in-a-form,How to find duplicate id&#39;s in a form?,,,,,,
828,"['javascript', 'html', 'canvas', 'webgl']","{'account_id': 1206213, 'reputation': 350, 'user_id': 1175802, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/bd2bd77b0e378e0d3023a4694d17a70c?s=256&d=identicon&r=PG', 'display_name': 'nondefault', 'link': 'https://stackoverflow.com/users/1175802/nondefault'}",True,3379,11596922.0,1,3,1468494163,1342903374,1468494163.0,11595694,CC BY-SA 3.0,https://stackoverflow.com/questions/11595694/how-can-i-use-the-multiply-blend-mode-on-a-canvas-in-real-time,How can I use the multiply blend mode on a canvas in real time?,,,,,,
829,"['html', 'wicket', 'wicket-1.5', 'wicketstuff']","{'account_id': 1552563, 'reputation': 2631, 'user_id': 1444622, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/adfa27483ba9879c239adde933729d76?s=256&d=identicon&r=PG', 'display_name': 'sardo', 'link': 'https://stackoverflow.com/users/1444622/sardo'}",True,1941,11394935.0,2,4,1468429634,1341829664,,11393229,CC BY-SA 3.0,https://stackoverflow.com/questions/11393229/how-do-i-use-html5-calendar-input-type-in-wicket,How do I use html5 calendar input type in wicket,,,,,,
830,"['javascript', 'html', 'local-storage', 'web-sql']","{'account_id': 1261991, 'reputation': 2657, 'user_id': 1220013, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/370b8eddeb77eeafc48724d1077d9dca?s=256&d=identicon&r=PG', 'display_name': 'ewein', 'link': 'https://stackoverflow.com/users/1220013/ewein'}",True,3697,11635397.0,2,2,1468172177,1343145574,,11634783,CC BY-SA 3.0,https://stackoverflow.com/questions/11634783/client-side-storage-with-web-sql-database,Client Side Storage with Web SQL Database,,,,,,
831,"['javascript', 'jquery', 'html', 'radio-button']","{'account_id': 1520679, 'reputation': 2367, 'user_id': 1420429, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/654a205004c867c4d53cd7a9f2520800?s=256&d=identicon&r=PG', 'display_name': 'harsh', 'link': 'https://stackoverflow.com/users/1420429/harsh'}",True,11549,11553923.0,3,4,1467997877,1342671691,,11553908,CC BY-SA 3.0,https://stackoverflow.com/questions/11553908/get-the-value-of-the-selected-radio-button,Get the value of the selected radio button,,,,,,
832,"['javascript', 'ajax', 'html']","{'account_id': 1583666, 'reputation': 3379, 'user_id': 1468481, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://i.stack.imgur.com/Isgwl.png?s=256&g=1', 'display_name': 'Mr.Chowdary', 'link': 'https://stackoverflow.com/users/1468481/mr-chowdary'}",True,451,11292938.0,2,0,1467897384,1341228576,1341232928.0,11292775,CC BY-SA 3.0,https://stackoverflow.com/questions/11292775/update-two-divs-with-one-ajax-request,update two divs with one AJAX request?,,,,,,
833,"['html', 'css', 'responsive-design']","{'account_id': 368939, 'reputation': 21593, 'user_id': 716027, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/61d5f2b174543d691ec26df9751647a6?s=256&d=identicon&r=PG', 'display_name': 'fedor.belov', 'link': 'https://stackoverflow.com/users/716027/fedor-belov'}",True,33995,18164974.0,3,28,1467785546,1342594574,1376158792.0,11535827,CC BY-SA 3.0,https://stackoverflow.com/questions/11535827/responsive-height-proportional-to-width,Responsive height proportional to width,,,,,,
834,"['javascript', 'html', 'css', 'linkedin']","{'account_id': 473751, 'reputation': 18226, 'user_id': 883033, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://i.stack.imgur.com/lkrDS.jpg?s=256&g=1', 'display_name': 'Chandra Sekhar', 'link': 'https://stackoverflow.com/users/883033/chandra-sekhar'}",True,6905,11312747.0,2,7,1467728597,1341323972,1341335081.0,11312560,CC BY-SA 3.0,https://stackoverflow.com/questions/11312560/linkedin-follow-company-button-showing-blank-page,LinkedIn follow company button showing blank page,,,1467729071.0,,,
835,"['html', 'django', 'unicode', 'character-encoding']","{'account_id': 483295, 'reputation': 10296, 'user_id': 898247, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/d168b4ec2345f5df22c0a5133c795352?s=256&d=identicon&r=PG&f=1', 'display_name': 'Randall Ma', 'link': 'https://stackoverflow.com/users/898247/randall-ma'}",True,586,11379626.0,3,0,1467269447,1341704915,,11379599,CC BY-SA 3.0,https://stackoverflow.com/questions/11379599/certain-html-entity-codes-not-being-evaluated,Certain HTML entity codes not being evaluated,,,,,,
836,"['php', 'html', 'if-statement']","{'account_id': 1592813, 'reputation': 1302, 'user_id': 1475765, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/f246e097e5ba01808cafde145f9f276b?s=256&d=identicon&r=PG', 'display_name': 'GK1667', 'link': 'https://stackoverflow.com/users/1475765/gk1667'}",True,112,11567201.0,5,-1,1467220718,1342722539,,11567093,CC BY-SA 3.0,https://stackoverflow.com/questions/11567093/php-function-that-decides-which-html-code-to-use,PHP function that decides which HTML code to use?,,,,,,
837,"['javascript', 'html', 'drag-and-drop', 'html5-canvas']","{'account_id': 1530055, 'reputation': 695, 'user_id': 1427454, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/42355368618cd3917ef194664b2c3c05?s=256&d=identicon&r=PG', 'display_name': 'Amar', 'link': 'https://stackoverflow.com/users/1427454/amar'}",True,356,11569558.0,1,0,1466890342,1342699589,1466890342.0,11560525,CC BY-SA 3.0,https://stackoverflow.com/questions/11560525/is-there-is-a-way-to-drag-and-drop-text-or-images-in-canvas,Is there is a way to drag and drop text or images in canvas?,,,,,,
838,"['javascript', 'html']","{'account_id': 551866, 'reputation': 2458, 'user_id': 916859, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/08f5dd92551d76b1f733a1e17118ae9b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Peter V', 'link': 'https://stackoverflow.com/users/916859/peter-v'}",True,230,11276688.0,4,0,1465991058,1341081474,1592644375.0,11276661,CC BY-SA 4.0,https://stackoverflow.com/questions/11276661/using-javascript-comparison-operators-with-current-time,Using JavaScript comparison operators with current time,,,,,,
839,"['html', 'css', 'pinterest']","{'account_id': 100846, 'reputation': 813, 'user_id': 271624, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/272c3dbea5273bef80b1eeb17d312bc2?s=256&d=identicon&r=PG', 'display_name': 'Sergey', 'link': 'https://stackoverflow.com/users/271624/sergey'}",True,49779,,7,36,1465838499,1341325161,1343633713.0,11312923,CC BY-SA 3.0,https://stackoverflow.com/questions/11312923/custom-pinterest-button-for-custom-url-text-link-image-or-both,"Custom Pinterest button for custom URL (Text-Link, Image, or Both)",,,1465842533.0,,,
840,"['javascript', 'jquery', 'html']","{'account_id': 1436520, 'reputation': 304, 'user_id': 1357751, 'user_type': 'registered', 'accept_rate': 18, 'profile_image': 'https://i.stack.imgur.com/Id9zi.jpg?s=256&g=1', 'display_name': 'Rabesh Lal Shrestha', 'link': 'https://stackoverflow.com/users/1357751/rabesh-lal-shrestha'}",False,4641,,3,2,1465569911,1342416509,1342417055.0,11498540,CC BY-SA 3.0,https://stackoverflow.com/questions/11498540/how-to-increase-and-reset-the-font-size-of-html-using-javascript,How to increase and reset the font size of html using javascript?,,,,,,
841,"['javascript', 'html', 'google-maps', 'google-maps-api-3', 'touch-event']","{'account_id': 261804, 'reputation': 924, 'user_id': 546243, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/2e6fb1b126889da532d230f7d847ddab?s=256&d=identicon&r=PG', 'display_name': 'simon xu', 'link': 'https://stackoverflow.com/users/546243/simon-xu'}",True,12707,,2,5,1465460312,1341367625,1465460312.0,11321568,CC BY-SA 3.0,https://stackoverflow.com/questions/11321568/how-can-i-bind-touch-events-for-a-marker-in-google-maps,how can i bind touch events for a marker in google maps?,,,,,,
842,"['javascript', 'html']","{'account_id': 1117342, 'reputation': 1764, 'user_id': 1106398, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/a015965afd62c3491fc5a949cb0830ff?s=256&d=identicon&r=PG&f=1', 'display_name': 'Naveen Gamage', 'link': 'https://stackoverflow.com/users/1106398/naveen-gamage'}",True,2321,11384353.0,2,2,1464677714,1341761571,1464677714.0,11384336,CC BY-SA 3.0,https://stackoverflow.com/questions/11384336/javascripts-not-working-when-doctype-html-inserted-in-correct-format,Javascripts not working when &lt;!doctype html&gt; inserted in correct format,,,,,,
