,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,accepted_answer_id,closed_reason,migrated_from
631,"['html', 'video']","{'account_id': 19494600, 'reputation': 7, 'user_id': 14262118, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/957702026923/picture?type=large', 'display_name': 'James Lines', 'link': 'https://stackoverflow.com/users/14262118/james-lines'}",True,658,1,0,1632961199,1632959786,,69384541,CC BY-SA 4.0,https://stackoverflow.com/questions/69384541/how-to-position-text-and-icons-on-top-of-a-video-in-html,How to Position Text and Icons on Top of a Video in html,,69384676.0,,
632,"['javascript', 'html', 'xss']","{'account_id': 1611486, 'reputation': 2956, 'user_id': 1490262, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/afc8915df9cbb5c119ea0057d17fabd2?s=256&d=identicon&r=PG', 'display_name': 'Peter P.', 'link': 'https://stackoverflow.com/users/1490262/peter-p'}",False,254,0,2,1632960870,1632952283,1632960870.0,69383708,CC BY-SA 4.0,https://stackoverflow.com/questions/69383708/is-it-possible-to-have-xss-without-quotes-or-html-tags,Is it possible to have XSS without quotes or html tags?,,,,
633,"['javascript', 'html']","{'account_id': 22477364, 'reputation': 209, 'user_id': 16676907, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/cPoVB.png?s=256&g=1', 'display_name': 'Leena', 'link': 'https://stackoverflow.com/users/16676907/leena'}",True,69,3,-2,1632960388,1632914738,1632918251.0,69375469,CC BY-SA 4.0,https://stackoverflow.com/questions/69375469/changing-class-without-variables-in-javascript,Changing class without variables in javascript,,69375823.0,,
634,"['javascript', 'html', 'jquery', 'css', 'codepen']","{'account_id': 22898935, 'reputation': 1, 'user_id': 17038010, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhVrAwcmZFhr6Ik1VgnHaSJpL8XMNWyIaGBQwmZNQ=k-s256', 'display_name': 'Jasmine', 'link': 'https://stackoverflow.com/users/17038010/jasmine'}",False,67,1,0,1632959257,1632947871,1632958767.0,69383086,CC BY-SA 4.0,https://stackoverflow.com/questions/69383086/looping-graph-animation,Looping Graph Animation,,,,
635,"['html', 'css', 'angular', 'angular-cdk-virtual-scroll']","{'account_id': 281868, 'reputation': 807, 'user_id': 578434, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/ea3952c859fb75c9faa63c4b943d212e?s=256&d=identicon&r=PG', 'display_name': 'Raajkumar', 'link': 'https://stackoverflow.com/users/578434/raajkumar'}",True,231,1,0,1632959179,1632951884,1632953499.0,69383673,CC BY-SA 4.0,https://stackoverflow.com/questions/69383673/angular-cdk-virtual-scroll-viewport-return-0-when-calling-getboundingclientrect,Angular cdk-virtual-scroll-viewport return 0 when calling getBoundingClientRect,,,,
636,"['javascript', 'html', 'jquery', 'css']","{'account_id': 3406734, 'reputation': 420, 'user_id': 2857611, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a5c9fa2dbf60eb47b3c0e17eaa43d889?s=256&d=identicon&r=PG&f=1', 'display_name': 'Alexandro Giles', 'link': 'https://stackoverflow.com/users/2857611/alexandro-giles'}",False,96,0,0,1632958122,1632958122,,69384370,CC BY-SA 4.0,https://stackoverflow.com/questions/69384370/prevent-a-jquery-function-to-be-called-everytime-the-scroll-changes,Prevent a jQuery function to be called everytime the scroll changes,,,,
637,"['javascript', 'html', 'jquery', 'css']","{'account_id': 20222675, 'reputation': 89, 'user_id': 14831626, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu3O2Ec02_-qlRM9hhx0i0TOoR_zzrG9rs2FDma9=k-s256', 'display_name': 'CruzzerK97', 'link': 'https://stackoverflow.com/users/14831626/cruzzerk97'}",False,54,0,0,1632957015,1632953714,1632957015.0,69383887,CC BY-SA 4.0,https://stackoverflow.com/questions/69383887/form-not-sending-any-inputs,Form Not Sending any Inputs,,,,
638,"['html', 'css', 'azure', 'azure-communication-services']","{'account_id': 22687871, 'reputation': 21, 'user_id': 16857191, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bd8d228c397b55406f85baecd51e33ab?s=256&d=identicon&r=PG&f=1', 'display_name': 'Alisson Blaas', 'link': 'https://stackoverflow.com/users/16857191/alisson-blaas'}",True,84,1,2,1632956519,1631075827,,69097092,CC BY-SA 4.0,https://stackoverflow.com/questions/69097092/callcomposite-azure-style-doest-work-when-deploying-my-application,CallComposite azure style does&#39;t work when deploying my application,,,,
639,"['javascript', 'html']","{'account_id': 21323411, 'reputation': 92, 'user_id': 15696199, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gh9Wq7-Gpj89MPSfHcYtnPm9OZKRe8KxTAgjJE6pw=k-s256', 'display_name': 'Ethan Agar', 'link': 'https://stackoverflow.com/users/15696199/ethan-agar'}",False,105,0,0,1632956493,1632891043,1632956493.0,69370563,CC BY-SA 4.0,https://stackoverflow.com/questions/69370563/why-does-my-mouse-click-for-one-onclick-event-but-not-another,"Why does my mouse click for one onclick event, but not another",,,,
640,"['javascript', 'html']","{'account_id': 22893701, 'reputation': 1, 'user_id': 17033496, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/60673d791bc74d3c080ba95f39ba7a68?s=256&d=identicon&r=PG', 'display_name': 'ouzo', 'link': 'https://stackoverflow.com/users/17033496/ouzo'}",True,100,3,0,1632954511,1632930430,1632954511.0,69379609,CC BY-SA 4.0,https://stackoverflow.com/questions/69379609/javascript-load-external-script-when-htmlelement-script-is-created,Javascript load external script when htmlElement &lt;script&gt; is created,,,,
641,"['php', 'html', 'mysqli']","{'account_id': 15530422, 'reputation': 99, 'user_id': 11314199, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-rba1Fpu7ZzM/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3re0ITJKndVFvhLJaW8g5PRBbLjjkQ/mo/photo.jpg?sz=256', 'display_name': 'Santiago Barreiro', 'link': 'https://stackoverflow.com/users/11314199/santiago-barreiro'}",True,74,1,0,1632954400,1632953428,1632954400.0,69383855,,https://stackoverflow.com/questions/69383855/how-to-count-the-arrays-from-a-result-of-a-query,How to count the arrays from a result of a query?,1632990496.0,69383930.0,Duplicate,
642,"['html', 'css', 'slider']","{'account_id': 22895977, 'reputation': 1, 'user_id': 17035488, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxxo422YAUiuD-Gi_s98awLDC_SSLREUdTH_l6F=k-s256', 'display_name': 'Marcin Ln', 'link': 'https://stackoverflow.com/users/17035488/marcin-ln'}",False,35,0,0,1632954391,1632929813,1632954391.0,69379463,CC BY-SA 4.0,https://stackoverflow.com/questions/69379463/slider-in-javascript,Slider in Javascript,,,,
643,"['html', 'css', 'angular', 'bootstrap-4']","{'account_id': 16936537, 'reputation': 13, 'user_id': 12249371, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6dcb723472e87bd03f647d251e55e0e6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ramees P K', 'link': 'https://stackoverflow.com/users/12249371/ramees-p-k'}",True,1064,2,1,1632954069,1632933209,1632954069.0,69380310,CC BY-SA 4.0,https://stackoverflow.com/questions/69380310/how-to-align-svg-icon-and-text-content-in-same-line-towards-right-side-right-al,How to align svg icon and text content in same line towards right side (Right aligned) in bootstrap,,69380445.0,,
644,"['javascript', 'html', 'loops', 'for-loop', 'dom']","{'account_id': 22030162, 'reputation': 11, 'user_id': 16297553, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzqOxtPy-MpVembXtzxsYlTTkXEn06WfJ5DvXI=k-s256', 'display_name': 'aya abdelhakeem', 'link': 'https://stackoverflow.com/users/16297553/aya-abdelhakeem'}",False,33,2,0,1632953934,1632952550,1632952646.0,69383743,CC BY-SA 4.0,https://stackoverflow.com/questions/69383743/loop-not-writing-expected-output-in-the-dom-15-times,loop not writing expected output in the dom 15 times,,,,
645,"['javascript', 'html', 'css', 'svg']","{'account_id': 16060017, 'reputation': 479, 'user_id': 11591197, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10158318594023835/picture?type=large', 'display_name': 'Roly Poly', 'link': 'https://stackoverflow.com/users/11591197/roly-poly'}",True,148,1,0,1632952921,1632948535,,69383185,CC BY-SA 4.0,https://stackoverflow.com/questions/69383185/can-i-make-a-div-display-only-the-contents-of-a-svg-image-and-otherwise-be-trans,"Can I make a div display only the contents of a svg image and otherwise be transparent, so I can stack two svgs on top of each other?",,69383795.0,,
646,"['html', 'css', 'google-sheets']","{'account_id': 22799189, 'reputation': 31, 'user_id': 16952205, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8e4ae0d4f536ab68b810985a798576eb?s=256&d=identicon&r=PG&f=1', 'display_name': 'Lane', 'link': 'https://stackoverflow.com/users/16952205/lane'}",True,1324,2,3,1632951905,1632451937,1632951905.0,69308974,CC BY-SA 4.0,https://stackoverflow.com/questions/69308974/html-table-change-text-color-on-condition,HTML table change text color on condition,,,,
647,"['javascript', 'html', 'jquery']","{'account_id': 22770678, 'reputation': 13, 'user_id': 16928164, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJz5EFfE6DOSaKLhPxgJX-R1sg81rLaRq-SOKA67=k-s256', 'display_name': 'V150N', 'link': 'https://stackoverflow.com/users/16928164/v150n'}",True,31,1,-1,1632951725,1632951103,,69383570,CC BY-SA 4.0,https://stackoverflow.com/questions/69383570/jquery-add-attribute-function-is-not-working,JQuery add attribute function is not working,,69383588.0,,
648,"['javascript', 'html', 'reactjs', 'input']","{'account_id': 22397902, 'reputation': 41, 'user_id': 16608863, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/755cc8d1b47bdca50894b2fc909434e9?s=256&d=identicon&r=PG&f=1', 'display_name': 'codingexplorer', 'link': 'https://stackoverflow.com/users/16608863/codingexplorer'}",True,230,2,1,1632951227,1632789589,1632790154.0,69354547,CC BY-SA 4.0,https://stackoverflow.com/questions/69354547/javascript-input-not-allowing-decimals,JavaScript Input not allowing decimals,,69354805.0,,
649,"['html', 'css', 'github-pages']","{'account_id': 22898747, 'reputation': 13, 'user_id': 17037861, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/eA36i.png?s=256&g=1', 'display_name': 'Aaron', 'link': 'https://stackoverflow.com/users/17037861/aaron'}",True,122,1,1,1632951166,1632946092,1632946214.0,69382774,CC BY-SA 4.0,https://stackoverflow.com/questions/69382774/how-do-you-fix-broken-pathing-when-pushing-to-github,How do you fix broken pathing when pushing to github?,,69383578.0,,
650,"['html', 'css', 'vue.js', 'iframe', 'nuxt.js']","{'account_id': 16380815, 'reputation': 43, 'user_id': 11831906, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/66248ae47b3f3214bb928aa80cd66e2e?s=256&d=identicon&r=PG&f=1', 'display_name': 'blue4euro4', 'link': 'https://stackoverflow.com/users/11831906/blue4euro4'}",False,272,1,0,1632949886,1632947340,,69382988,CC BY-SA 4.0,https://stackoverflow.com/questions/69382988/iframe-and-changing-page-when-submitted,iFrame and changing page when submitted,,,,
651,"['javascript', 'html', 'css', 'nan']","{'account_id': 22899057, 'reputation': 81, 'user_id': 17038110, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/39d24855b4916b40213f757ce523cbad?s=256&d=identicon&r=PG&f=1', 'display_name': 'Atramentis', 'link': 'https://stackoverflow.com/users/17038110/atramentis'}",True,66,2,0,1632949821,1632949190,1632949626.0,69383297,,https://stackoverflow.com/questions/69383297/im-trying-to-increase-a-value-when-clicking-and-value-returning-nan,I&#39;m trying to increase a value when clicking and value returning NaN,1632950514.0,69383350.0,Duplicate,
652,"['javascript', 'html']","{'account_id': 20545138, 'reputation': 5, 'user_id': 15079191, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiNytDtO7ABCp2ub9moCRA_EeZl6HzZmq1Se8_Rdw=k-s256', 'display_name': 'ski', 'link': 'https://stackoverflow.com/users/15079191/ski'}",False,79,1,-3,1632949774,1632947361,1632949217.0,69382991,CC BY-SA 4.0,https://stackoverflow.com/questions/69382991/javascript-quadratic-formula-equation-producing-nan,JavaScript Quadratic Formula Equation producing NaN,,,,
653,"['html', 'angular', 'typescript']","{'account_id': 2132178, 'reputation': 1841, 'user_id': 1892775, 'user_type': 'registered', 'accept_rate': 16, 'profile_image': 'https://www.gravatar.com/avatar/a05d3ed9866b27ffd474053d3884394e?s=256&d=identicon&r=PG', 'display_name': 'user1892775', 'link': 'https://stackoverflow.com/users/1892775/user1892775'}",False,108,4,-1,1632949142,1632940698,1632942411.0,69381794,CC BY-SA 4.0,https://stackoverflow.com/questions/69381794/angular-read-onblur-placeholder-value-from-a-variable-instead-of-hardcoding-it,Angular read onblur placeholder value from a variable instead of hardcoding it,,,,
654,"['javascript', 'html', 'jquery', 'css', 'scroll']","{'account_id': 21744621, 'reputation': 83, 'user_id': 16051479, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ff4cf495ce154f75826b0945a3732623?s=256&d=identicon&r=PG&f=1', 'display_name': 'martibellot', 'link': 'https://stackoverflow.com/users/16051479/martibellot'}",True,760,2,2,1632948675,1632916400,1632948675.0,69375854,CC BY-SA 4.0,https://stackoverflow.com/questions/69375854/show-and-hide-the-footer-element-when-scrolling-to-the-bottom-of-the-page,Show and hide the footer element when scrolling to the bottom of the page,,69379578.0,,
655,"['javascript', 'html', 'css']","{'account_id': 21528922, 'reputation': 321, 'user_id': 15868698, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzrhvFZDoZOZj8_8C4jW6iCebr1e-WwiebufA5l=k-s256', 'display_name': 'Nhan Nguyen', 'link': 'https://stackoverflow.com/users/15868698/nhan-nguyen'}",False,35,1,0,1632948463,1632943902,,69382404,CC BY-SA 4.0,https://stackoverflow.com/questions/69382404/how-to-add-html-class-in-function-javascript,How to add html class in function javascript,,,,
656,"['html', 'css', 'svg']","{'account_id': 20887295, 'reputation': 57, 'user_id': 15343581, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiGhwRMIFFZFUTcdSKnAXpyu1VSqdeSiaE2Sbzx=k-s256', 'display_name': 'HamsterRecords', 'link': 'https://stackoverflow.com/users/15343581/hamsterrecords'}",False,18,0,0,1632947825,1632945700,1632947825.0,69382702,,https://stackoverflow.com/questions/69382702/getting-weird-gap-between-svg-and-div,Getting weird gap between svg and div,1632946554.0,,Duplicate,
657,"['html', 'css', 'bootstrap-4']","{'account_id': 13301688, 'reputation': 477, 'user_id': 9603003, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8eb56f1b182cced5e7fcddee92900a80?s=256&d=identicon&r=PG&f=1', 'display_name': 'Paula', 'link': 'https://stackoverflow.com/users/9603003/paula'}",False,80,0,1,1632947567,1632923720,1632947567.0,69377815,CC BY-SA 4.0,https://stackoverflow.com/questions/69377815/how-do-i-stop-my-dropdown-menu-from-jumping-left-to-right,How do I stop my dropdown menu from jumping left to right?,,,,
658,"['javascript', 'php', 'html', 'oracle', 'pagination']","{'account_id': 3170804, 'reputation': 188, 'user_id': 2679804, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/e498dab841a6de84c5042fd5cf31f2ce?s=256&d=identicon&r=PG', 'display_name': 'Killer', 'link': 'https://stackoverflow.com/users/2679804/killer'}",False,108,0,0,1632946536,1632923772,1632946536.0,69377828,CC BY-SA 4.0,https://stackoverflow.com/questions/69377828/how-can-i-change-a-client-side-pagination-of-divs-to-a-server-side-pagination,How can I change a client-side pagination of divs to a server-side pagination?,,,,
659,"['javascript', 'html', 'canvas']","{'account_id': 22843757, 'reputation': 21, 'user_id': 16990363, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6f5ce0a5991fa6739cfab813f0910425?s=256&d=identicon&r=PG', 'display_name': 'kev0', 'link': 'https://stackoverflow.com/users/16990363/kev0'}",True,50,1,1,1632946445,1632886407,1632911394.0,69370055,CC BY-SA 4.0,https://stackoverflow.com/questions/69370055/how-can-i-control-the-rgb-of-my-canvas-so-that-the-red-and-green-part-of-the-gra,How can I control the RGB of my canvas so that the Red and Green part of the gradient is the position of my mouse position divided by two?,,,,
660,"['javascript', 'html']","{'account_id': 4885117, 'reputation': 1531, 'user_id': 3937811, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/Zt1z6.png?s=256&g=1', 'display_name': 'Evan Gertis', 'link': 'https://stackoverflow.com/users/3937811/evan-gertis'}",True,92,1,1,1632945100,1632941739,1632945039.0,69382004,CC BY-SA 4.0,https://stackoverflow.com/questions/69382004/randomize-for-loop-in-javascript,Randomize for loop in javascript,,69382462.0,,
661,"['html', 'label', 'wai-aria', 'screen-readers', 'nvda']","{'account_id': 6954054, 'reputation': 53, 'user_id': 5335708, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://graph.facebook.com/201639916845153/picture?type=large', 'display_name': 'Anthony Brian Mallgren', 'link': 'https://stackoverflow.com/users/5335708/anthony-brian-mallgren'}",True,582,1,0,1632944955,1632876583,,69369868,CC BY-SA 4.0,https://stackoverflow.com/questions/69369868/specifying-screen-reader-announcements-for-textboxes,Specifying Screen Reader Announcements for Textboxes,,69382565.0,,
