,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,protected_date,migrated_from,closed_date,closed_reason,community_owned_date
339,"['jquery', 'html', 'canvas', 'geometry']","{'account_id': 1192770, 'reputation': 1355, 'user_id': 1165189, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/1537b013158b18f71589b22f84b99d84?s=256&d=identicon&r=PG', 'display_name': 'JoeS', 'link': 'https://stackoverflow.com/users/1165189/joes'}",False,146,1,1,1566273126,1337110577,1592644375.0,10607608,CC BY-SA 4.0,https://stackoverflow.com/questions/10607608/if-some-text-is-rotated-x-degrees-then-how-would-i-work-out-how-far-the-leftmost,If some text is rotated x degrees then how would I work out how far the leftmost point is from the original leftmost point?,,,,,,
340,"['javascript', 'html', 'css', 'image']","{'account_id': 233258, 'reputation': 57555, 'user_id': 498624, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/61ee1ef42c85803b7cdb06ffd476404a?s=256&d=identicon&r=PG', 'display_name': 'Chev', 'link': 'https://stackoverflow.com/users/498624/chev'}",True,1300,2,1,1566271018,1336757257,1592644375.0,10555956,CC BY-SA 4.0,https://stackoverflow.com/questions/10555956/how-to-use-icon-images,How to use icon images?,10555996.0,,,,,
341,"['php', 'html']","{'account_id': 1159613, 'reputation': 33, 'user_id': 1139408, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/8389dd0de91d55c1280a98ecee1c3366?s=256&d=identicon&r=PG', 'display_name': 'Ritzel', 'link': 'https://stackoverflow.com/users/1139408/ritzel'}",True,20416,3,0,1566264879,1336614235,1592644375.0,10526475,CC BY-SA 4.0,https://stackoverflow.com/questions/10526475/how-to-get-row-id-in-button-click,How to get row ID in button click?,10526506.0,,,,,
342,"['jquery', 'html', 'twitter-bootstrap']","{'account_id': 190156, 'reputation': 32822, 'user_id': 429938, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://i.stack.imgur.com/pIiGs.jpg?s=256&g=1', 'display_name': 'trante', 'link': 'https://stackoverflow.com/users/429938/trante'}",True,27123,2,4,1566256601,1336202759,1566256601.0,10459808,CC BY-SA 4.0,https://stackoverflow.com/questions/10459808/fixing-button-size-in-twitter-bootstrap,Fixing button size in Twitter Bootstrap,,,,,,
343,"['javascript', 'jquery', 'html', 'ios', 'touch']","{'account_id': 1177460, 'reputation': 625, 'user_id': 1153100, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/8934dcdc471f4af6fade938ad1e5fa75?s=256&d=identicon&r=PG', 'display_name': 'iEmad', 'link': 'https://stackoverflow.com/users/1153100/iemad'}",True,235,5,3,1566228031,1335869859,1566228031.0,10396751,CC BY-SA 4.0,https://stackoverflow.com/questions/10396751/homepage-with-multitouch-login,Homepage with multitouch login,10416895.0,,,,,
344,"['javascript', 'jquery', 'html', 'asp.net-mvc-3']","{'account_id': 410426, 'reputation': 12140, 'user_id': 782252, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/5199a8a24240189d16f4b6cbc919c467?s=256&d=identicon&r=PG', 'display_name': 'raberana', 'link': 'https://stackoverflow.com/users/782252/raberana'}",True,1148944,7,368,1565858046,1337134644,1554706161.0,10611170,CC BY-SA 4.0,https://stackoverflow.com/questions/10611170/how-to-set-value-of-input-text-using-jquery,How to set value of input text using jQuery,10611215.0,,,,,
345,"['javascript', 'html']","{'account_id': 151431, 'reputation': 60089, 'user_id': 365298, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/09650c0dfd63d0cdfeee378b7c5945ed?s=256&d=identicon&r=PG', 'display_name': 'Rose Perrone', 'link': 'https://stackoverflow.com/users/365298/rose-perrone'}",True,29346,2,11,1565101088,1337907527,,10747209,CC BY-SA 3.0,https://stackoverflow.com/questions/10747209/getting-div-height,Getting div height,10747224.0,,,,,
346,"['html', 'css', 'styles', 'border']","{'account_id': 1188018, 'reputation': 167, 'user_id': 1161571, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/e15a295a6a12657ac76c007deacc6318?s=256&d=identicon&r=PG', 'display_name': 'Rookieatthis', 'link': 'https://stackoverflow.com/users/1161571/rookieatthis'}",True,8114,3,2,1565043120,1338339985,,10808753,CC BY-SA 3.0,https://stackoverflow.com/questions/10808753/bottom-border-on-table-is-not-appearing,bottom border on table is not appearing,10808811.0,,,,,
347,"['html', 'iframe', 'youtube', 'embed']","{'account_id': 1510154, 'reputation': 111, 'user_id': 1412493, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/ab55da6ee4276aed1b34c1c5c8adfbe4?s=256&d=identicon&r=PG', 'display_name': 'halfcat', 'link': 'https://stackoverflow.com/users/1412493/halfcat'}",False,6066,2,4,1564707675,1337773291,,10719187,CC BY-SA 3.0,https://stackoverflow.com/questions/10719187/how-to-embed-hd-video-in-youtube-iframe,How to embed hd video in YouTube iframe,,,,,,
348,"['html', 'css']","{'account_id': 316362, 'reputation': 4304, 'user_id': 632495, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/bfcc7459b16c1eff3f1a724392ce7873?s=256&d=identicon&r=PG', 'display_name': 'Jon49', 'link': 'https://stackoverflow.com/users/632495/jon49'}",False,471,0,0,1564470268,1337638925,1564470268.0,10693450,CC BY-SA 4.0,https://stackoverflow.com/questions/10693450/how-to-stop-overlapping-of-divisions-in-html-css-during-zoom,how to stop overlapping of divisions in HTML/CSS during zoom,,,,,,
349,"['html', 'twitter-bootstrap', 'jsf']","{'user_type': 'does_not_exist', 'display_name': 'user745235'}",True,4228,3,6,1563602258,1336048831,1410989602.0,10431585,CC BY-SA 3.0,https://stackoverflow.com/questions/10431585/add-html-to-hmessages,Add HTML to &lt;h:messages /&gt;,10431672.0,,,,,
350,"['html', 'css', 'background-color', 'argb']","{'account_id': 1247491, 'reputation': 8091, 'user_id': 1208641, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/9d89247286166cc6611b47e12f013798?s=256&d=identicon&r=PG&f=1', 'display_name': 'Obsivus', 'link': 'https://stackoverflow.com/users/1208641/obsivus'}",True,36164,3,22,1562843524,1338377301,1446823816.0,10815384,CC BY-SA 3.0,https://stackoverflow.com/questions/10815384/argb-hex-color-not-working-in-css-html,ARGB Hex color not working in css html,10815409.0,,,,,
351,"['html', 'html-lists']","{'account_id': 1127316, 'reputation': 2491, 'user_id': 1114263, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/13a323b21ae1a80f9db52333619e6c9d?s=256&d=identicon&r=PG', 'display_name': 'RK Poddar', 'link': 'https://stackoverflow.com/users/1114263/rk-poddar'}",True,24649,3,34,1562537825,1337087248,1562537825.0,10601345,CC BY-SA 4.0,https://stackoverflow.com/questions/10601345/an-ul-element-can-never-be-a-child-of-a-p-element,An &#39;ul&#39; element can never be a child of a &#39;p&#39; element,10601411.0,,,,,
352,"['asp.net', 'html']","{'account_id': 401395, 'reputation': 7329, 'user_id': 767920, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/f66c5b3d54a8bb2cacb06c8172ab6b8a?s=256&d=identicon&r=PG', 'display_name': 'happysmile', 'link': 'https://stackoverflow.com/users/767920/happysmile'}",True,802,2,0,1562268465,1337777329,1562268465.0,10720254,CC BY-SA 4.0,https://stackoverflow.com/questions/10720254/how-to-place-controls-in-div-tag-and-design-like-this,How to place controls in div tag and design like this,,,,,,
353,"['jquery', 'html', 'css']","{'account_id': 1430371, 'reputation': 157, 'user_id': 1352904, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/306693d18cb91a08a275598f2aeb4057?s=256&d=identicon&r=PG', 'display_name': 'newprogress', 'link': 'https://stackoverflow.com/users/1352904/newprogress'}",True,7090,3,1,1562203227,1337086029,,10600990,CC BY-SA 3.0,https://stackoverflow.com/questions/10600990/how-to-change-the-size-of-text-input-element-in-a-mobile-application,how to change the size of text input element in a mobile application?,,,,,,
354,"['javascript', 'html', 'animation', 'svg', 'smil']","{'account_id': 392668, 'reputation': 365, 'user_id': 754075, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/fc750769f5d9fa6018232a96590396c5?s=256&d=identicon&r=PG', 'display_name': 'ArtPulse', 'link': 'https://stackoverflow.com/users/754075/artpulse'}",True,2457,1,7,1561713367,1337696813,,10704081,CC BY-SA 3.0,https://stackoverflow.com/questions/10704081/controlling-svgs-smil-with-javascript,Controlling SVG&#39;s SMIL with JavaScript,10704458.0,,,,,
355,"['javascript', 'jquery', 'html']","{'account_id': 431867, 'reputation': 21218, 'user_id': 816213, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/cca7231ef479289c77b1aa109d838bb2?s=256&d=identicon&r=PG', 'display_name': 'Sachin Jain', 'link': 'https://stackoverflow.com/users/816213/sachin-jain'}",True,71614,4,34,1561050646,1337577028,1337661532.0,10679762,CC BY-SA 3.0,https://stackoverflow.com/questions/10679762/how-to-compare-two-html-elements,How to compare two HTML elements,10679802.0,,,,,
356,"['javascript', 'html', 'file', 'upload']","{'account_id': 1349630, 'reputation': 67, 'user_id': 1289645, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1b71b88988d2cb29ed37fe324429b69e?s=256&d=identicon&r=PG', 'display_name': 'Nightmares', 'link': 'https://stackoverflow.com/users/1289645/nightmares'}",False,146,0,0,1560951959,1337025152,1560951959.0,10590117,CC BY-SA 4.0,https://stackoverflow.com/questions/10590117/sending-multiple-files-including-images-to-the-client-at-once-with-xhr,Sending multiple files including images to the client at once with XHR,,,,,,
357,"['javascript', 'html', 'canvas', 'clipboard']","{'account_id': 97082, 'reputation': 363320, 'user_id': 263525, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/ec289925069b35f18f1230b90dc654e5?s=256&d=identicon&r=PG', 'display_name': 'Denys S&#233;guret', 'link': 'https://stackoverflow.com/users/263525/denys-s%c3%a9guret'}",True,4019,1,6,1560891386,1337067974,1337071379.0,10596306,CC BY-SA 3.0,https://stackoverflow.com/questions/10596306/copy-javascript-made-images-to-clipboard,Copy javascript made images to clipboard,10596472.0,,,,,
358,"['html', 'email', 'google-apps-script', 'google-sheets']","{'account_id': 1466068, 'reputation': 1, 'user_id': 1378839, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8afd1e774509e3cc18c68409248651e8?s=256&d=identicon&r=PG', 'display_name': 'user1378839', 'link': 'https://stackoverflow.com/users/1378839/user1378839'}",True,6657,1,0,1560539032,1336358322,1560539032.0,10476064,CC BY-SA 4.0,https://stackoverflow.com/questions/10476064/use-spreadsheet-data-to-populate-html-table-in-email,Use spreadsheet data to populate HTML table in email,,,,,,
359,"['javascript', 'jquery', 'html', 'css']","{'account_id': 733666, 'reputation': 22304, 'user_id': 696627, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/x4YHl.gif?s=256&g=1', 'display_name': 'LCJ', 'link': 'https://stackoverflow.com/users/696627/lcj'}",True,33583,4,3,1560360012,1338284308,1495535635.0,10796559,CC BY-SA 3.0,https://stackoverflow.com/questions/10796559/jquery-get-first-column-value-on-fourth-row-only-of-html-table,jQuery: Get First Column Value on Fourth Row (only) of HTML Table,10797387.0,,,,,
360,"['javascript', 'image', 'html', 'sprite']","{'account_id': 1154803, 'reputation': 6427, 'user_id': 1135703, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/926e71f7cc4013756c7db47f9a0d3c2e?s=256&d=identicon&r=PG', 'display_name': 'gopi1410', 'link': 'https://stackoverflow.com/users/1135703/gopi1410'}",True,786,2,0,1559703640,1338224572,,10788145,CC BY-SA 3.0,https://stackoverflow.com/questions/10788145/x-y-coordinates-width-height-of-an-image-from-sprite-in-html5,x-y coordinates &amp; width-height of an image from sprite in html5,11405803.0,,,,,
361,"['html', 'css', 'webkit', 'flip', 'mirroring']","{'account_id': 1464851, 'reputation': 25, 'user_id': 1378031, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bf8fad78bb90c5b06f1def50f00be8b2?s=256&d=identicon&r=PG', 'display_name': 'user1378031', 'link': 'https://stackoverflow.com/users/1378031/user1378031'}",True,784,1,2,1559398250,1336312251,1559398250.0,10471028,CC BY-SA 4.0,https://stackoverflow.com/questions/10471028/controlling-position-of-the-css-mirrored-text,Controlling position of the CSS mirrored text,10471191.0,,,,,
362,"['html', 'google-chrome', 'internet-explorer-9']","{'account_id': 7281, 'reputation': 239642, 'user_id': 12597, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/4b534325156758d6592fb624d7b60e22?s=256&d=identicon&r=PG', 'display_name': 'Ian Boyd', 'link': 'https://stackoverflow.com/users/12597/ian-boyd'}",True,35823,2,12,1559313746,1335899826,1559313746.0,10402966,CC BY-SA 4.0,https://stackoverflow.com/questions/10402966/how-to-post-to-https,How to POST to HTTPs?,10403467.0,,,,,
363,"['html', 'css']","{'user_type': 'does_not_exist', 'display_name': 'user1299972'}",False,165,1,-1,1558712852,1337077088,1558712852.0,10598627,CC BY-SA 4.0,https://stackoverflow.com/questions/10598627/my-html-header-and-footer-does-not-stretch-when-a-scroll-bar-appears,My HTML header and footer does not stretch when a scroll bar appears,,,,,,
364,"['html', 'iframe', 'canvas']","{'account_id': 1018471, 'reputation': 7164, 'user_id': 1029486, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/91fa5a83fcc3f20fd431d3e71442329e?s=256&d=identicon&r=PG', 'display_name': 'Lukas', 'link': 'https://stackoverflow.com/users/1029486/lukas'}",True,18496,2,0,1558468905,1336558564,,10514081,CC BY-SA 3.0,https://stackoverflow.com/questions/10514081/how-to-put-iframe-in-to-canvas,How to put iframe in to canvas,,,,,,
365,"['html', 'html5-video']","{'account_id': 1087186, 'reputation': 141, 'user_id': 1082619, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/201abaf1c97ccbdbcf1cb1acb3ba19f4?s=256&d=identicon&r=PG', 'display_name': 'halubilo Saya', 'link': 'https://stackoverflow.com/users/1082619/halubilo-saya'}",True,76084,4,11,1558301778,1336545892,,10511006,CC BY-SA 3.0,https://stackoverflow.com/questions/10511006/html5-video-not-working-on-ipad,html5 video not working on ipad,10511324.0,,,,,
366,"['jquery', 'asp.net', 'html', 'css', 'radio-button']","{'account_id': 1483924, 'reputation': 601, 'user_id': 1392576, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/379dd9c585f6950ee04e7ab2bbcd9854?s=256&d=identicon&r=PG', 'display_name': 'Yusuf', 'link': 'https://stackoverflow.com/users/1392576/yusuf'}",True,424,3,1,1558037825,1337637729,1337640055.0,10693267,CC BY-SA 3.0,https://stackoverflow.com/questions/10693267/would-like-to-use-bind-and-unbind-want-to-be-able-to-hover-over-other-row-after,Would like to use Bind and Unbind. want to be able to hover over other row after I select radio button,10693493.0,,,,,
367,"['html', 'css', 'image']","{'account_id': 1415385, 'reputation': 45, 'user_id': 1341152, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/718bb10218e5389d3676025a07766e92?s=256&d=identicon&r=PG', 'display_name': 'dwarren', 'link': 'https://stackoverflow.com/users/1341152/dwarren'}",True,6921,4,2,1557946092,1336660009,1557946092.0,10536158,CC BY-SA 4.0,https://stackoverflow.com/questions/10536158/centre-align-h1-tag-with-image-to-the-left-and-right-of-it,Centre align H1 tag with image to the left and right of it,10536571.0,,,,,
368,"['java', 'html', 'selenium', 'browser', 'dom-events']","{'account_id': 897936, 'reputation': 2906, 'user_id': 934796, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/8ccb0e3c6324092fc233919115da84b5?s=256&d=identicon&r=PG', 'display_name': 'instanceOfObject', 'link': 'https://stackoverflow.com/users/934796/instanceofobject'}",True,872,3,0,1556989461,1337091399,1556989461.0,10602721,CC BY-SA 4.0,https://stackoverflow.com/questions/10602721/mimicing-browser-behavior,Mimicing browser behavior,10603344.0,,,,,
369,"['javascript', 'html', 'css', 'google-chrome']","{'account_id': 1324117, 'reputation': 162, 'user_id': 1269335, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/f65c898a39408da82656fd7d0ed089ee?s=256&d=identicon&r=PG', 'display_name': 'Haikukitty', 'link': 'https://stackoverflow.com/users/1269335/haikukitty'}",True,4676,4,1,1556731941,1337350399,1337355627.0,10654244,CC BY-SA 3.0,https://stackoverflow.com/questions/10654244/chrome-bug-or-coding-error-anchor-id-links-within-destination-page-not-working,Chrome bug or coding error? Anchor/id links within destination page not working,10655578.0,,,,,
