,tags,owner,is_answered,view_count,bounty_amount,bounty_closes_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date,migrated_from,locked_date
217,"['html', 'css']","{'account_id': 18445408, 'reputation': 125, 'user_id': 13436868, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/69869ad099ce5405a564065bf76a90c9?s=256&d=identicon&r=PG&f=1', 'display_name': 'DisplayName01', 'link': 'https://stackoverflow.com/users/13436868/displayname01'}",False,175,,,,1,2,1655149576,1652453728,1652539194.0,72231591,CC BY-SA 4.0,https://stackoverflow.com/questions/72231591/how-to-prevent-overlapping-opacity-of-text-in-css,How to prevent overlapping opacity of text in CSS?,,,,,
218,"['javascript', 'html', 'canvas', 'fabricjs']","{'account_id': 24177296, 'reputation': 1, 'user_id': 18138483, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GikXyVFuk7HbYJkTlpHjDHRba1CoIBl9UW6T-V_Xg=k-s256', 'display_name': 'kenzo', 'link': 'https://stackoverflow.com/users/18138483/kenzo'}",False,106,,,,2,-1,1655125000,1651412810,,72077290,CC BY-SA 4.0,https://stackoverflow.com/questions/72077290/zoom-in-on-the-pointer-not-on-the-origin-of-the-uploaded-image-in-fabric-js-also,Zoom in on the pointer not on the origin of the uploaded image in fabric js Also to set the maximum zoom out to 1,,,,,
219,"['html', 'css', 'angular', 'frontend', 'pdf-generation']","{'account_id': 24744659, 'reputation': 5, 'user_id': 18630991, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a1b1f0f90183609f36bce3c55f45cdb0?s=256&d=identicon&r=PG', 'display_name': 'VampireOfSorrows', 'link': 'https://stackoverflow.com/users/18630991/vampireofsorrows'}",False,167,,,,2,0,1655117719,1651618456,,72106248,CC BY-SA 4.0,https://stackoverflow.com/questions/72106248/pdfmake-opens-an-empty-tab,pdfMake opens an empty tab,,,,,
220,"['javascript', 'html', 'bootstrap-5']","{'account_id': 14156852, 'reputation': 21, 'user_id': 10227270, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3b1fcad482b844af30aa226a243f53df?s=256&d=identicon&r=PG&f=1', 'display_name': 'raccoon', 'link': 'https://stackoverflow.com/users/10227270/raccoon'}",True,45,,,72598167.0,1,1,1655098536,1653926932,1653927170.0,72437203,CC BY-SA 4.0,https://stackoverflow.com/questions/72437203/collapsed-navbar-push-elements-outside-of-parent-container-when-shown-bootstrap,Collapsed navbar push elements outside of parent container when shown (Bootstrap 5),,,,,
221,"['python', 'html', 'pandas', 'web-scraping', 'beautifulsoup']","{'account_id': 3485587, 'reputation': 63, 'user_id': 2916633, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Clutch_Dude', 'link': 'https://stackoverflow.com/users/2916633/clutch-dude'}",True,120,,,72416936.0,2,1,1655053981,1653747992,1653826210.0,72416438,CC BY-SA 4.0,https://stackoverflow.com/questions/72416438/how-to-scrape-data-from-within-a-comment-block-and-create-a-dataframe,How to scrape data from within a comment block and create a dataframe?,,,,,
222,"['html', 'reactjs', 'internationalization', 'i18next']","{'account_id': 19745993, 'reputation': 48, 'user_id': 14458420, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/yqL5X.jpg?s=256&g=1', 'display_name': 'Telito', 'link': 'https://stackoverflow.com/users/14458420/telito'}",True,1353,,,72591991.0,2,0,1655035136,1652221667,1652386924.0,72193548,CC BY-SA 4.0,https://stackoverflow.com/questions/72193548/react-i18next-break-line-on-translation,react-i18next break line on Translation,,,,,
223,"['python', 'html', 'jinja2']","{'account_id': 25385923, 'reputation': 11, 'user_id': 19197730, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d2d7b5350b0ff4969a9e6521d2972bcd?s=256&d=identicon&r=PG', 'display_name': 'fjafabfbdja', 'link': 'https://stackoverflow.com/users/19197730/fjafabfbdja'}",False,24,,,,0,1,1654984811,1653477331,,72376609,CC BY-SA 4.0,https://stackoverflow.com/questions/72376609/aliasing-of-variable-in-jinja2,Aliasing of variable in jinja2,,,,,
224,"['javascript', 'php', 'html']","{'account_id': 25399595, 'reputation': 21, 'user_id': 19209331, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/df7253766c055d4750d53b210a64706f?s=256&d=identicon&r=PG', 'display_name': 'BillyJDK', 'link': 'https://stackoverflow.com/users/19209331/billyjdk'}",True,36,,,,1,2,1654964085,1653673283,,72409214,CC BY-SA 4.0,https://stackoverflow.com/questions/72409214/how-can-i-access-the-values-of-a-checkbox-outside-of-the-form-action-that-it-is,How can I access the values of a checkbox outside of the form action that it is declared in?,,,,,
225,"['javascript', 'php', 'html', 'css']","{'account_id': 20488271, 'reputation': 335, 'user_id': 15034898, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/97aebd8ed70f6b9fffbdf303ef8290ce?s=256&d=identicon&r=PG&f=1', 'display_name': 'h.m.p.biologist_programmer', 'link': 'https://stackoverflow.com/users/15034898/h-m-p-biologist-programmer'}",True,54,,,,1,0,1654963646,1653723538,1653725493.0,72413783,CC BY-SA 4.0,https://stackoverflow.com/questions/72413783/changing-number-to-star-with-data-of-php-and-with-javascript,changing number to star with data of php and with javascript,,,,,
226,"['python', 'html', 'selenium', 'web-scraping', 'xpath']","{'account_id': 24599606, 'reputation': 163, 'user_id': 18502650, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/936f516ce075f4ec03745faa63d4385c?s=256&d=identicon&r=PG', 'display_name': 'kr1p', 'link': 'https://stackoverflow.com/users/18502650/kr1p'}",True,88,,,72212643.0,2,1,1654934562,1652339968,1654934562.0,72211513,CC BY-SA 4.0,https://stackoverflow.com/questions/72211513/how-to-extract-all-attribute-values-of-i-nested-in-a-specific-div,How to extract all attribute values of &lt;i&gt; nested in a specific &lt;div&gt;,,,,,
227,"['python', 'html', 'selenium-webdriver', 'drag-and-drop', 'selenium-chromedriver']","{'user_type': 'does_not_exist', 'display_name': 'user16510749'}",True,233,,,72561409.0,1,1,1654908459,1651687998,,72117649,CC BY-SA 4.0,https://stackoverflow.com/questions/72117649/using-selenium-to-click-and-drag-across-the-window-to-highlight-text-on-the-web,Using Selenium to Click and Drag Across the Window to Highlight Text on the Web Page,,,,,
228,"['javascript', 'html', 'firefox', 'firefox-addon', 'firefox-addon-webextensions']","{'account_id': 25227416, 'reputation': 1, 'user_id': 19063074, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a5eb5da633dbc70c46505ed7a16453f7?s=256&d=identicon&r=PG', 'display_name': 'dylankjv', 'link': 'https://stackoverflow.com/users/19063074/dylankjv'}",False,77,,,,0,0,1654903022,1651945784,1654903022.0,72155082,CC BY-SA 4.0,https://stackoverflow.com/questions/72155082/switching-between-html-files-inside-firefox-extension-popup,Switching between html files inside Firefox extension popup?,,,,,
229,"['html', 'css']","{'account_id': 17827002, 'reputation': 900, 'user_id': 12947970, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/BxMLO.jpg?s=256&g=1', 'display_name': 'David Min', 'link': 'https://stackoverflow.com/users/12947970/david-min'}",True,97,,,72580430.0,1,0,1654901020,1654002784,,72448451,CC BY-SA 4.0,https://stackoverflow.com/questions/72448451/is-it-possible-to-style-the-shadow-root-container-itself,Is it possible to style the shadow root container itself?,,,,,
230,"['html', 'css', 'sass', 'grid']","{'account_id': 17214468, 'reputation': 19, 'user_id': 12462853, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8578ce4676440f8811c18dcd18327374?s=256&d=identicon&r=PG&f=1', 'display_name': 'C-delb', 'link': 'https://stackoverflow.com/users/12462853/c-delb'}",False,122,,,,0,0,1654877859,1651395983,1651396524.0,72075382,CC BY-SA 4.0,https://stackoverflow.com/questions/72075382/scss-and-grid-template-columns-causing-errors,SCSS and grid-template-columns causing errors,,,,,
231,"['html', 'css', 'css-grid']","{'account_id': 25413351, 'reputation': 3, 'user_id': 19220760, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/77f1fbf77cd701d999882c0249fa131f?s=256&d=identicon&r=PG', 'display_name': 'independent-pie', 'link': 'https://stackoverflow.com/users/19220760/independent-pie'}",True,39,,,72416737.0,2,-1,1654877812,1653749503,1653749953.0,72416649,CC BY-SA 4.0,https://stackoverflow.com/questions/72416649/grid-setup-in-css,Grid setup in CSS?,,,,,
232,"['php', 'html', 'mysql', 'tabs']","{'account_id': 21976194, 'reputation': 1, 'user_id': 16251978, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxcWnwIk8yIUvIl53HW-SfjWee0k5ciMScJV8D2=k-s256', 'display_name': 'Raffaele Massa', 'link': 'https://stackoverflow.com/users/16251978/raffaele-massa'}",False,128,,,,2,0,1654865230,1653487635,1653487808.0,72379167,CC BY-SA 4.0,https://stackoverflow.com/questions/72379167/dynamic-tab-using-php,dynamic tab using php,,,,,
233,"['php', 'html', 'forms']","{'account_id': 20441139, 'reputation': 17, 'user_id': 14997964, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgrlR-Ply4qfIRqqI2XNGjdVSIiZckTFvRBOIfu3A=k-s256', 'display_name': 'Neon Foxer', 'link': 'https://stackoverflow.com/users/14997964/neon-foxer'}",True,71,,,72407079.0,1,0,1654864505,1653661164,1654864505.0,72406851,,https://stackoverflow.com/questions/72406851/php-files-not-detected-using-the-files-array,PHP files not detected using the $_FILES array,1653664474.0,Duplicate,,,
234,"['python', 'html', 'pyscript']","{'account_id': 25223560, 'reputation': 1, 'user_id': 19059715, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJx5689wERxjV6QkmXkYmlEr_1sDindBrWY8EPLA=k-s256', 'display_name': 'Peter Bohus', 'link': 'https://stackoverflow.com/users/19059715/peter-bohus'}",True,574,,,,2,0,1654853421,1653408673,,72366129,CC BY-SA 4.0,https://stackoverflow.com/questions/72366129/cant-reach-a-document-with-pyscript,Can&#39;t reach a document with PyScript,,,,,
235,"['python', 'html', 'django', 'forms', 'jinja2']","{'account_id': 8089112, 'reputation': 368, 'user_id': 6095646, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/2oTwX.jpg?s=256&g=1', 'display_name': 'Angeles89', 'link': 'https://stackoverflow.com/users/6095646/angeles89'}",True,269,,,72570457.0,1,0,1654845594,1653658500,1653664765.0,72406293,CC BY-SA 4.0,https://stackoverflow.com/questions/72406293/bank-atm-ledger-in-django-deposit-withdrawal-balance,"Bank ATM ledger in Django - - deposit, withdrawal, balance",,,,,
236,"['html', 'css', 'bootstrap-4', 'navbar']","{'account_id': 7763231, 'reputation': 1679, 'user_id': 5875276, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://graph.facebook.com/10108283776627117/picture?type=large', 'display_name': 'DiamondJoe12', 'link': 'https://stackoverflow.com/users/5875276/diamondjoe12'}",False,45,,,,1,0,1654810061,1653953150,1654810061.0,72440857,CC BY-SA 4.0,https://stackoverflow.com/questions/72440857/navbar-not-collapsing-soon-enough-cutting-off-right-most-item,Navbar not collapsing soon enough - cutting off right-most item,,,,,
237,"['javascript', 'html', 'jquery', 'dom']","{'account_id': 23227165, 'reputation': 67, 'user_id': 17318538, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwMXjpz6n69N-9jnXlOBDLRMkySf4mkxva2eTs_Cg=k-s256', 'display_name': 'newbie.user88', 'link': 'https://stackoverflow.com/users/17318538/newbie-user88'}",True,37,,,72148077.0,1,0,1654803940,1651876361,1654803940.0,72147997,CC BY-SA 4.0,https://stackoverflow.com/questions/72147997/execution-script-for-several-id-loop,execution script for several ID - loop?,,,,,
238,"['javascript', 'html', 'xmlhttprequest']","{'account_id': 25180961, 'reputation': 429, 'user_id': 19022467, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/yCCAn.jpg?s=256&g=1', 'display_name': 'JoelCrypto', 'link': 'https://stackoverflow.com/users/19022467/joelcrypto'}",True,311,,,72558307.0,2,2,1654802325,1653843390,1654409820.0,72425641,CC BY-SA 4.0,https://stackoverflow.com/questions/72425641/xmlhttprequest-plain-text-to-blob-video,XMLHTTPrequest plain text to blob (video),,,,,
239,"['javascript', 'html']","{'account_id': 25224089, 'reputation': 35, 'user_id': 19060192, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/529770285525426/picture?type=large', 'display_name': 'Webnair', 'link': 'https://stackoverflow.com/users/19060192/webnair'}",True,64,,,72151248.0,1,1,1654790064,1651914183,1654790064.0,72151024,CC BY-SA 4.0,https://stackoverflow.com/questions/72151024/draw-two-or-more-images-vertically-in-a-single-canvas,Draw two or more images vertically in a single canvas,,,,,
240,"['javascript', 'html', 'jquery', 'angular']","{'account_id': 25305798, 'reputation': 11, 'user_id': 19129354, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b5e33386f715845c6552fddd22126d43?s=256&d=identicon&r=PG&f=1', 'display_name': 'fcdev', 'link': 'https://stackoverflow.com/users/19129354/fcdev'}",False,30,,,,0,1,1654782447,1652800722,1654782447.0,72276633,CC BY-SA 4.0,https://stackoverflow.com/questions/72276633/nav-tabs-prev-button-on-angular-bootstrap,Nav-tabs prev button on Angular Bootstrap,,,,,
241,"['javascript', 'html', 'css', 'tabs']","{'account_id': 11594780, 'reputation': 111, 'user_id': 8493831, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Y8rst.png?s=256&g=1', 'display_name': 'Jazim Max', 'link': 'https://stackoverflow.com/users/8493831/jazim-max'}",True,137,,,72247805.0,2,1,1654767859,1652612348,1654766833.0,72247622,CC BY-SA 4.0,https://stackoverflow.com/questions/72247622/basic-tab-navigation-is-not-working-in-html,Basic tab navigation is not working in HTML,,,,,
242,"['java', 'html', 'web-scraping', 'jsoup']","{'account_id': 21437474, 'reputation': 21, 'user_id': 15792708, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4c449e22067d31f6209c567530df8d29?s=256&d=identicon&r=PG&f=1', 'display_name': 'Guy', 'link': 'https://stackoverflow.com/users/15792708/guy'}",True,86,,,,1,0,1654767323,1652015059,1652016411.0,72161288,CC BY-SA 4.0,https://stackoverflow.com/questions/72161288/how-to-web-scrape-from-a-table,how to web-scrape from a table?,,,,,
243,"['javascript', 'html', 'jquery']","{'account_id': 22673146, 'reputation': 75, 'user_id': 16844607, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwFCwJMseh6OitpP8z0b7f837LfXM9jRpniDwzy=k-s256', 'display_name': 'Dev ', 'link': 'https://stackoverflow.com/users/16844607/dev'}",False,29,,,,1,1,1654736380,1653317910,1654736380.0,72350682,CC BY-SA 4.0,https://stackoverflow.com/questions/72350682/how-to-automatically-go-to-the-last-of-div-in-scrollable-modal-dialog,How to automatically go to the last of div in scrollable modal dialog?,,,,,
244,"['javascript', 'html', 'django', 'queryselector']","{'account_id': 24871612, 'reputation': 117, 'user_id': 18746048, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f1ffc94ccadc312aceb5d91b20e1a99b?s=256&d=identicon&r=PG', 'display_name': 'Goncalves', 'link': 'https://stackoverflow.com/users/18746048/goncalves'}",False,32,,,,0,0,1654714736,1653055757,1654714736.0,72320312,CC BY-SA 4.0,https://stackoverflow.com/questions/72320312/queryselector-fail-and-can-not-add-an-inner-tag,QuerySelector fail and can not add an inner tag,,,,,
245,['html'],"{'account_id': 25419274, 'reputation': 3, 'user_id': 19225599, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fcdbb20a880f6f2d944b589ce81c2e5e?s=256&d=identicon&r=PG&f=1', 'display_name': 'THEOP05', 'link': 'https://stackoverflow.com/users/19225599/theop05'}",True,58,,,72423944.0,1,0,1654709629,1653829789,1653831732.0,72423927,CC BY-SA 4.0,https://stackoverflow.com/questions/72423927/how-to-setup-the-text,How to setup the text?,,,,,
246,"['html', 'css', 'svg', 'icons']","{'account_id': 15612214, 'reputation': 56, 'user_id': 15843097, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8b483bb1bc4622eb730c0190cd48cffb?s=256&d=identicon&r=PG&f=1', 'display_name': 'Liu', 'link': 'https://stackoverflow.com/users/15843097/liu'}",True,1323,,,72536365.0,1,0,1654691032,1652129612,1652130160.0,72178106,CC BY-SA 4.0,https://stackoverflow.com/questions/72178106/how-do-i-use-a-svg-image-as-a-html-icon,How do I use a .svg image as a HTML icon?,,,,,
247,"['html', 'django']","{'account_id': 12650778, 'reputation': 1279, 'user_id': 9195009, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/06fc3933ba00fdcbab84ba50ec4bc7a1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jack', 'link': 'https://stackoverflow.com/users/9195009/jack'}",False,347,,,,1,0,1654689367,1653798917,1654494536.0,72420939,CC BY-SA 4.0,https://stackoverflow.com/questions/72420939/django-html-regulate-input-value-based-on-the-select-option,django html regulate input value based on the select option,,,,,
248,"['html', 'css']","{'account_id': 25062356, 'reputation': 11, 'user_id': 19194564, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/tTrMI.jpg?s=256&g=1', 'display_name': 'Kevlar', 'link': 'https://stackoverflow.com/users/19194564/kevlar'}",True,105,,,72389724.0,1,-5,1654687346,1653556933,1654687346.0,72389562,CC BY-SA 4.0,https://stackoverflow.com/questions/72389562/placing-three-pictures-under-a-big-picture,Placing three pictures under a big picture,,,,,
249,"['html', 'css', 'tailwind-css']","{'account_id': 4576977, 'reputation': 553, 'user_id': 3774282, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://i.stack.imgur.com/Ajb77.jpg?s=256&g=1', 'display_name': 'Faizan Anwer Ali Rupani', 'link': 'https://stackoverflow.com/users/3774282/faizan-anwer-ali-rupani'}",True,360,,,,1,1,1654686913,1653412136,,72366858,CC BY-SA 4.0,https://stackoverflow.com/questions/72366858/how-to-apply-tailwind-css-styles-to-the-html-response-from-api-on-runtime,How to apply Tailwind CSS styles to the HTML response from API on runtime?,,,,,
