,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,closed_date,last_edit_date,closed_reason,protected_date,migrated_from
471,"['html', 'css', 'google-chrome', 'flexbox', 'chromium']","{'account_id': 6068949, 'reputation': 2039, 'user_id': 4738391, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://i.stack.imgur.com/nCUGI.jpg?s=256&g=1', 'display_name': 'Zia Ul Rehman Mughal', 'link': 'https://stackoverflow.com/users/4738391/zia-ul-rehman-mughal'}",True,60,64771556.0,1,3,1605021107,1587128129,61272197,CC BY-SA 4.0,https://stackoverflow.com/questions/61272197/wide-table-in-scroll-auto-div-with-flex-misses-some-col-tag-styles,"Wide table in scroll auto div with flex, misses some col tag styles",,1587137010.0,,,
472,"['html', 'css', 'css-filters']","{'account_id': 10061281, 'reputation': 1057, 'user_id': 7437878, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/f2719f3c4d6ae09bc6564fb949b3cd7b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tonald Drump', 'link': 'https://stackoverflow.com/users/7437878/tonald-drump'}",True,11657,64754474.0,1,21,1604935617,1585850048,60997948,CC BY-SA 4.0,https://stackoverflow.com/questions/60997948/backdrop-filter-not-working-for-nested-elements-in-chrome,backdrop-filter not working for nested elements in Chrome,,1592518564.0,,,
473,"['javascript', 'html', 'css', 'firefox', 'mozilla']","{'user_type': 'does_not_exist', 'display_name': 'user6540062'}",False,525,,1,1,1604668508,1586161922,61055794,CC BY-SA 4.0,https://stackoverflow.com/questions/61055794/button-dont-lose-focus-when-disabled-on-firefox,Button don&#39;t lose focus when disabled on Firefox,,,,,
474,"['html', 'css', 'forms', 'input', 'styles']","{'account_id': 10398425, 'reputation': 99, 'user_id': 7667523, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/6959377d1763b5dc5c32cd0206172f89?s=256&d=identicon&r=PG&f=1', 'display_name': 'questionman', 'link': 'https://stackoverflow.com/users/7667523/questionman'}",True,4073,61044354.0,2,1,1604656642,1586096105,61043996,CC BY-SA 4.0,https://stackoverflow.com/questions/61043996/im-trying-to-place-the-placeholder-in-the-border-of-the-input-field,I&#39;m trying to place the placeholder in the border of the input field,,1586096440.0,,,
475,"['html', 'latex', 'pandoc', 'mathjax']","{'account_id': 8113886, 'reputation': 151, 'user_id': 13426270, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/738ddbb5132f8547c529e201d8067537?s=256&d=identicon&r=PG&f=1', 'display_name': 'user111', 'link': 'https://stackoverflow.com/users/13426270/user111'}",False,452,,0,5,1604638298,1588088969,61484352,CC BY-SA 4.0,https://stackoverflow.com/questions/61484352/labels-and-references-to-equations-in-mathjax-created-from-latex-with-pandoc,Labels and references to equations in Mathjax created from Latex with Pandoc,,,,,
476,"['html', 'css', 'js-beautify']","{'user_type': 'does_not_exist', 'display_name': 'user12695014'}",False,100,,1,1,1604480323,1585751812,60973428,CC BY-SA 4.0,https://stackoverflow.com/questions/60973428/js-beautify-wrap-inline-comments-near-css-rules,Js-beautify wrap inline comments near css rules,,,,,
477,"['python', 'html', 'database', 'sqlite', 'flask']","{'account_id': 11159195, 'reputation': 321, 'user_id': 8189914, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/444833f17185309c4431ad08f1144302?s=256&d=identicon&r=PG&f=1', 'display_name': 'math', 'link': 'https://stackoverflow.com/users/8189914/math'}",True,3952,61493851.0,2,1,1604233219,1588123465,61492689,CC BY-SA 4.0,https://stackoverflow.com/questions/61492689/how-to-get-retrieve-data-from-sqlite-database-in-flask-using-sqlalchemy,How to get (Retrieve) data from SQlite database in Flask using sqlalchemy,,,,,
478,"['php', 'html']","{'account_id': 17288656, 'reputation': 107, 'user_id': 12520705, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/77bd2cdd2c0d04c39dd890468668cb28?s=256&d=identicon&r=PG&f=1', 'display_name': 'birbhouse', 'link': 'https://stackoverflow.com/users/12520705/birbhouse'}",True,47,64617636.0,1,0,1604122922,1586897668,61217083,CC BY-SA 4.0,https://stackoverflow.com/questions/61217083/how-to-define-a-variable-in-a-foreach-loop-but-only-when-a-button-is-clicked,"How to define a variable in a foreach loop, but only when a button is clicked",,1604122922.0,,,
479,"['html', 'pdf']","{'account_id': 11440859, 'reputation': 1, 'user_id': 8386508, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/61e94ec8cca1a8ef3fa30d51e5c22610?s=256&d=identicon&r=PG&f=1', 'display_name': 'Richard Barnes', 'link': 'https://stackoverflow.com/users/8386508/richard-barnes'}",True,19,,1,0,1604092752,1586884146,61213331,CC BY-SA 4.0,https://stackoverflow.com/questions/61213331/is-it-possible-to-condense-a-set-of-html-documentation-including-all-links-int,"Is it possible to condense a set of HTML documentation, including all links, into a single PDF, EBook etc?",,1604092752.0,,,
480,"['javascript', 'html', 'cookies']","{'account_id': 1621057, 'reputation': 3257, 'user_id': 1497597, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/e86c15a7b980952c674a567853249751?s=256&d=identicon&r=PG', 'display_name': 'D T', 'link': 'https://stackoverflow.com/users/1497597/d-t'}",True,137,61248296.0,2,3,1604085670,1586779496,61187504,CC BY-SA 4.0,https://stackoverflow.com/questions/61187504/why-only-can-store-2-cookies-in-ie11-edge,"Why only can store 2 cookies in IE11, Edge?",,1604085670.0,,,
481,"['javascript', 'python', 'html', 'python-3.x']","{'account_id': 17943820, 'reputation': 317, 'user_id': 13038520, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b6862eeb3d70410263583e34b0c40020?s=256&d=identicon&r=PG&f=1', 'display_name': 'hippocampus', 'link': 'https://stackoverflow.com/users/13038520/hippocampus'}",True,297,,1,1,1603991526,1588182018,61508111,CC BY-SA 4.0,https://stackoverflow.com/questions/61508111/404-error-when-i-call-app-from-dash-in-jupyter-notebook-on-windows,404 error when i call app from Dash in Jupyter notebook on Windows,,1588186448.0,,,
482,"['javascript', 'html', 'cordova', 'cross-platform']","{'user_type': 'does_not_exist', 'display_name': 'user5498548'}",True,34,61363925.0,2,0,1603951618,1587552311,61363194,CC BY-SA 4.0,https://stackoverflow.com/questions/61363194/how-to-make-sure-that-only-one-decimal-seperator-is-added,How to make sure that only one decimal seperator is added?,,1603951618.0,,,
483,"['javascript', 'html', 'onload-event']","{'account_id': 18039576, 'reputation': 145, 'user_id': 13112092, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-fdzWfr3vajQ/AAAAAAAAAAI/AAAAAAAAAAA/AKF05nANNB52wRXgqo0exX12ytNzTylvoQ/photo.jpg?sz=256', 'display_name': 'Fishy Apprentice', 'link': 'https://stackoverflow.com/users/13112092/fishy-apprentice'}",True,71,61002627.0,1,-2,1603894587,1585868500,61002541,,https://stackoverflow.com/questions/61002541/alert-called-by-onload-event-not-running,alert called by onload event not running?,1585901289.0,1603894587.0,Needs details or clarity,,
484,"['html', 'css', 'browser']","{'account_id': 438506, 'reputation': 3801, 'user_id': 826815, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/6678a7a2c3f39e5af2f46b3cc4353459?s=256&d=identicon&r=PG', 'display_name': 'GWorking', 'link': 'https://stackoverflow.com/users/826815/gworking'}",True,198,,2,1,1603886893,1588182916,61508424,CC BY-SA 4.0,https://stackoverflow.com/questions/61508424/how-can-i-set-an-html-element-that-is-hidden-but-still-searchable-by-the-browser,How can I set an html element that is hidden but still searchable by the browser?,,,,,
485,"['php', 'html', 'codeigniter', 'codeigniter-4']","{'account_id': 2626720, 'reputation': 79, 'user_id': 2273577, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://i.stack.imgur.com/KPvAb.jpg?s=256&g=1', 'display_name': 'David Goncalves', 'link': 'https://stackoverflow.com/users/2273577/david-goncalves'}",False,1118,,1,1,1603727260,1588002617,61462839,CC BY-SA 4.0,https://stackoverflow.com/questions/61462839/call-to-undefined-function-setsurroundcount-codeigniter-4,Call to undefined function setSurroundCount() CodeIgniter 4,,1588081250.0,,,
486,"['javascript', 'html', 'google-apps-script']","{'account_id': 12195213, 'reputation': 1, 'user_id': 8901119, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/JBMoH.jpg?s=256&g=1', 'display_name': 'hans villanueva', 'link': 'https://stackoverflow.com/users/8901119/hans-villanueva'}",False,592,,1,-1,1603638554,1586778228,61187156,CC BY-SA 4.0,https://stackoverflow.com/questions/61187156/why-is-my-dogete-function-returning-a-null-value-even-though-i-passed-a-parame,Why is my doGet(e) function returning a null value even though i passed a parameter?,,,,,
487,"['javascript', 'php', 'html', 'laravel', 'vue.js']","{'account_id': 6607458, 'reputation': 10505, 'user_id': 9942418, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-751XvqWRLcs/AAAAAAAAAAI/AAAAAAAAAAA/gxL9_WS89Pg/photo.jpg?sz=256', 'display_name': 'Alexandre Elshobokshy', 'link': 'https://stackoverflow.com/users/9942418/alexandre-elshobokshy'}",True,1190,61259906.0,2,2,1603638172,1587069582,61259662,CC BY-SA 4.0,https://stackoverflow.com/questions/61259662/how-to-handle-laravel-to-vue-js-boolean-values,How to handle Laravel to Vue.js boolean values,,1587288632.0,,,
488,"['javascript', 'jquery', 'html', 'css', 'slick.js']","{'account_id': 15629475, 'reputation': 97, 'user_id': 11276145, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-LYOG6u4eTjM/AAAAAAAAAAI/AAAAAAAADDM/HW9Uh_B9wTI/photo.jpg?sz=256', 'display_name': 'Pavankumar Kori', 'link': 'https://stackoverflow.com/users/11276145/pavankumar-kori'}",True,3718,,2,2,1603388968,1586354009,61102389,CC BY-SA 4.0,https://stackoverflow.com/questions/61102389/slick-slider-responsive-breakpoints-width-is-not-working,Slick Slider responsive breakpoints width is not working,,1586354061.0,,,
489,"['javascript', 'html', 'css', 'typescript', 'ionic-framework']","{'account_id': 17637488, 'reputation': 213, 'user_id': 12800475, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/da4b15e12e83f8220f9c575087ab0e75?s=256&d=identicon&r=PG&f=1', 'display_name': 'win4win', 'link': 'https://stackoverflow.com/users/12800475/win4win'}",False,45,,0,1,1603358008,1587133850,61274074,CC BY-SA 4.0,https://stackoverflow.com/questions/61274074/html-typescript-comparing-values-in-declaration-syntax,HTML typescript Comparing values in declaration Syntax,,1603358008.0,,,
490,"['javascript', 'html', 'file', 'csv']","{'account_id': 13090896, 'reputation': 111, 'user_id': 9458402, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'JSON K.', 'link': 'https://stackoverflow.com/users/9458402/json-k'}",False,1986,,1,1,1603122566,1588181836,61508049,CC BY-SA 4.0,https://stackoverflow.com/questions/61508049/how-can-i-only-read-in-the-first-line-of-a-file-in-javascript,How can I only read in the first line of a file in Javascript?,,,,,
491,"['javascript', 'html', 'css', 'angular', 'sass']","{'account_id': 17404350, 'reputation': 45, 'user_id': 12612716, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4356cafb2eb594637abd630ede6ad25c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Pandula', 'link': 'https://stackoverflow.com/users/12612716/pandula'}",False,616,,3,-1,1602757128,1588188999,61510234,CC BY-SA 4.0,https://stackoverflow.com/questions/61510234/image-slider-with-border-colour,Image Slider with border colour,,,,,
492,"['html', 'r', 'shiny', 'hosting', 'interactive']","{'account_id': 13287604, 'reputation': 774, 'user_id': 9593181, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/K0hP0.png?s=256&g=1', 'display_name': 'gaspar', 'link': 'https://stackoverflow.com/users/9593181/gaspar'}",True,803,64361380.0,3,1,1602708963,1587232535,61293753,CC BY-SA 4.0,https://stackoverflow.com/questions/61293753/running-r-code-from-website-without-paid-hosting,Running R code from website (without paid hosting),,1587292149.0,,,
493,"['android', 'html', 'hyperlink', 'deep-linking', 'whatsapp']","{'account_id': 2775886, 'reputation': 8600, 'user_id': 2401535, 'user_type': 'registered', 'accept_rate': 47, 'profile_image': 'https://i.stack.imgur.com/BImS2.jpg?s=256&g=1', 'display_name': 'Marian Paździoch', 'link': 'https://stackoverflow.com/users/2401535/marian-pa%c5%badzioch'}",False,2180,,0,2,1602586581,1586502945,61135615,CC BY-SA 4.0,https://stackoverflow.com/questions/61135615/how-to-create-click-to-chat-link-to-whatsapp-which-works-both-desktop-and-androi,How to create click to chat link to WhatsApp which works both desktop and Android browser?,,1586504722.0,,,
494,"['javascript', 'jquery', 'html']","{'account_id': 18084233, 'reputation': 113, 'user_id': 13145563, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c29605e69dc3fadd148c389bd5bb1b00?s=256&d=identicon&r=PG&f=1', 'display_name': 'PointyKone', 'link': 'https://stackoverflow.com/users/13145563/pointykone'}",True,61,61283291.0,1,0,1602460461,1587171061,61282955,CC BY-SA 4.0,https://stackoverflow.com/questions/61282955/slideshow-not-working-but-also-not-showing-errors,slideshow not working but also not showing errors,,1587172905.0,,,
495,"['html', 'form-submit']","{'account_id': 17077517, 'reputation': 74, 'user_id': 12356788, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mA9_RhkyUvaFYkRLXyCpKkWfKgYNP8MAWxpP35isQ=k-s256', 'display_name': 'Mr.k1n1', 'link': 'https://stackoverflow.com/users/12356788/mr-k1n1'}",True,213,61301773.0,1,0,1602390340,1587281594,61300987,CC BY-SA 4.0,https://stackoverflow.com/questions/61300987/confirm-form-resubmission-in-django,Confirm Form ReSubmission in django,,,,,
496,"['javascript', 'html', 'css']","{'account_id': 18306602, 'reputation': 1, 'user_id': 13330294, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gjko33fak9UN4gs02EtFssErCfZCp0vxybATslfTQ=k-s256', 'display_name': 'BaliwicK', 'link': 'https://stackoverflow.com/users/13330294/baliwick'}",False,92,,1,0,1602307516,1587729082,61407697,CC BY-SA 4.0,https://stackoverflow.com/questions/61407697/image-not-visible-when-computer-chooses-the-choice,Image not visible when computer chooses the choice,,1587729749.0,,,
497,"['html', 'css', 'ios', 'ipad', 'ipados']","{'account_id': 10743877, 'reputation': 971, 'user_id': 7905936, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://lh6.googleusercontent.com/-Y1i2fKraG3A/AAAAAAAAAAI/AAAAAAAAAWU/yABWfz_J5dg/photo.jpg?sz=256', 'display_name': 'Pol', 'link': 'https://stackoverflow.com/users/7905936/pol'}",True,1046,64284148.0,1,1,1602261897,1587461030,61340103,CC BY-SA 4.0,https://stackoverflow.com/questions/61340103/css-state-for-ipad-pro-cursor-hover,CSS state for iPad Pro cursor hover,,1587629387.0,,,
498,"['html', 'css', 'reactjs', 'blurry']","{'account_id': 3239621, 'reputation': 4364, 'user_id': 2732980, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://i.stack.imgur.com/X42el.jpg?s=256&g=1', 'display_name': 'AlainIb', 'link': 'https://stackoverflow.com/users/2732980/alainib'}",True,635,60971741.0,1,0,1602193783,1585745352,60971248,CC BY-SA 4.0,https://stackoverflow.com/questions/60971248/css-blend-blur-merge-backgrounds-images,css blend/blur/merge backgrounds images,,1585745666.0,,,
499,"['html', 'css', 'layout', 'format']","{'account_id': 211031, 'reputation': 18642, 'user_id': 462971, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/MIm5O.jpg?s=256&g=1', 'display_name': 'RayLoveless', 'link': 'https://stackoverflow.com/users/462971/rayloveless'}",True,41,61327254.0,1,-1,1602085240,1587393929,61325266,CC BY-SA 4.0,https://stackoverflow.com/questions/61325266/css-layout-of-2-columns-with-right-column-snapping-down-when-its-width-150px,CSS Layout of 2 columns with right column snapping down when it&#39;s width &lt; 150px,,1602085240.0,,,
500,"['html', 'facebook-graph-api', 'twitter', 'twitter-card', 'medium.com']","{'account_id': 1859358, 'reputation': 38075, 'user_id': 1684269, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/5adbf1d60d27b9ee3aeee069591ba88b?s=256&d=identicon&r=PG', 'display_name': 'Ole', 'link': 'https://stackoverflow.com/users/1684269/ole'}",True,4011,63690474.0,4,7,1602003445,1588185403,61509198,CC BY-SA 4.0,https://stackoverflow.com/questions/61509198/twitter-card-not-rendering-error-invalid-card-name-card-error,Twitter card not rendering - ERROR: Invalid card name (Card error),,1588198128.0,,,
501,"['python', 'html', 'flask']","{'account_id': 2272552, 'reputation': 2272, 'user_id': 1999585, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/1dda72602caeb3b96c5911806f5db3e6?s=256&d=identicon&r=PG', 'display_name': 'Bogdan Doicin', 'link': 'https://stackoverflow.com/users/1999585/bogdan-doicin'}",False,936,,0,0,1601786985,1587393921,61325263,CC BY-SA 4.0,https://stackoverflow.com/questions/61325263/return-selected-value-from-select-tag-without-submit-button-in-flask,Return selected value from select tag without submit button in Flask,,1587394234.0,,,
502,"['html', 'css', 'xml']","{'account_id': 18307346, 'reputation': 380, 'user_id': 13330919, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7d8395d80182d228eab27d409fa920f4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ansul', 'link': 'https://stackoverflow.com/users/13330919/ansul'}",True,102,61287726.0,2,3,1601781556,1587202019,61286918,CC BY-SA 4.0,https://stackoverflow.com/questions/61286918/isnt-it-possible-to-use-a-tags-in-xml-just-like-in-html,Isn&#39;t it possible to use &lt;a&gt; tags in XML just like in HTML?,,1601781556.0,,,
