,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,closed_date,closed_reason,protected_date,community_owned_date,migrated_from,locked_date
586,"['c', 'openmp', 'math.h']","{'account_id': 14542348, 'reputation': 1, 'user_id': 12282219, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5dbde5041aa21716a29257666cbadf9b?s=256&d=identicon&r=PG&f=1', 'display_name': 'A. Brosowsky', 'link': 'https://stackoverflow.com/users/12282219/a-brosowsky'}",False,501,,0,0,1572197100,1572197100,58581693,CC BY-SA 4.0,https://stackoverflow.com/questions/58581693/openmp-and-math-h,OpenMP and math.h,,,,,,,
587,"['c', 'sockets']","{'account_id': 10615679, 'reputation': 76, 'user_id': 7818111, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/43ce88f839b1852924452526ccbf94e1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Arthur', 'link': 'https://stackoverflow.com/users/7818111/arthur'}",True,975,58581682.0,1,0,1572197037,1572196723,58581655,CC BY-SA 4.0,https://stackoverflow.com/questions/58581655/socket-how-to-accept-multiple-connection-in-c,Socket how to Accept multiple Connection in C,,,,,,,
588,"['c', 'macros']","{'account_id': 10101571, 'reputation': 113, 'user_id': 7465539, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-gb86p6Cygsg/AAAAAAAAAAI/AAAAAAAAEMs/RAGBse5OQDY/photo.jpg?sz=256', 'display_name': 'Neel Patel', 'link': 'https://stackoverflow.com/users/7465539/neel-patel'}",False,49,,0,0,1572196599,1572196599,58581637,CC BY-SA 4.0,https://stackoverflow.com/questions/58581637/variable-in-macros,Variable in Macros,,,,,,,
589,"['c', 'linux', 'multithreading', 'parallel-processing', 'pthreads']","{'account_id': 5730405, 'reputation': 27, 'user_id': 4526139, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://graph.facebook.com/606478372818450/picture?type=large', 'display_name': 'Hunter Durnford', 'link': 'https://stackoverflow.com/users/4526139/hunter-durnford'}",False,42,,0,0,1572196307,1572190685,58580841,CC BY-SA 4.0,https://stackoverflow.com/questions/58580841/pthread-identifying-number-increases-and-causes-loop-to-not-perform-properly,Pthread identifying number increases and causes loop to not perform properly,1572196307.0,,,,,,
590,"['c', 'printf']","{'account_id': 14599235, 'reputation': 59, 'user_id': 10543962, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a0de57834089644a65f764e5d7d435bb?s=256&d=identicon&r=PG&f=1', 'display_name': 'Wey Dong', 'link': 'https://stackoverflow.com/users/10543962/wey-dong'}",True,194,58580051.0,1,-2,1572195238,1572179605,58579458,CC BY-SA 4.0,https://stackoverflow.com/questions/58579458/printf-of-a-int-variable-with-lld-ld-and-d-type-identifiers,"printf of a int variable with lld, ld and d type identifiers",,,,,,,
591,['c'],"{'account_id': 16931831, 'reputation': 1, 'user_id': 12245881, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2530728353917777/picture?type=large', 'display_name': 'Shaun Kickbusch', 'link': 'https://stackoverflow.com/users/12245881/shaun-kickbusch'}",False,142,,3,-2,1572194600,1571559582,58471177,CC BY-SA 4.0,https://stackoverflow.com/questions/58471177/sorting-a-c-char-array-based-on-contents-of-another-array-containing-the-indexes,Sorting a C char array based on contents of another array containing the indexes,1571560130.0,,,,,,
592,"['c', 'stack']","{'account_id': 16839518, 'reputation': 3, 'user_id': 12175225, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-WJYglnwkanQ/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcIXwOcp5yfuFqSYQbRvKIITqdZ3g/photo.jpg?sz=256', 'display_name': 'JDFSH', 'link': 'https://stackoverflow.com/users/12175225/jdfsh'}",False,33,,1,0,1572193472,1572173872,58578745,CC BY-SA 4.0,https://stackoverflow.com/questions/58578745/why-my-code-corrupt-a-stack-how-can-i-fix-it,Why my code corrupt a stack? How can I fix it?,1572193472.0,,,,,,
593,"['c', 'arm', 'device-driver', 'rtems']","{'account_id': 14978393, 'reputation': 1816, 'user_id': 10813146, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/502c57cd3ed11359acecbd8124d9ae17?s=256&d=identicon&r=PG&f=1', 'display_name': 'milad', 'link': 'https://stackoverflow.com/users/10813146/milad'}",True,127,58581195.0,1,0,1572193219,1572175826,58578969,CC BY-SA 4.0,https://stackoverflow.com/questions/58578969/simple-character-device-in-rtems,simple character device in rtems,,,,,,,
594,"['c', 'header-files', 'turbo-c']","{'account_id': 16898653, 'reputation': 33, 'user_id': 12220617, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1bd4ce47ed4f0003d64a5e40629d246d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ankit Verma', 'link': 'https://stackoverflow.com/users/12220617/ankit-verma'}",False,198,,0,0,1572192820,1572093730,58570855,CC BY-SA 4.0,https://stackoverflow.com/questions/58570855/how-to-include-header-file-if-function-declared-and-defined-in-different-places,How to include header file if function declared and defined in different places?,1572192820.0,,,,,,
595,"['c', 'crash', 'printf', 'scanf']","{'account_id': 16978356, 'reputation': 9, 'user_id': 12281035, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/t17rX.jpg?s=256&g=1', 'display_name': 'mxcom', 'link': 'https://stackoverflow.com/users/12281035/mxcom'}",True,714,58578647.0,1,0,1572192404,1572172228,58578532,CC BY-SA 4.0,https://stackoverflow.com/questions/58578532/c-program-crashes-stops-working-after-second-scanf,C-Program crashes/ stops working after second scanf(),1572192404.0,,,,,,
596,"['c', 'macos', 'linker', 'clang']","{'account_id': 1006522, 'reputation': 10222, 'user_id': 1020139, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/e6b113d9e9ab23110a4e5b611bcaad61?s=256&d=identicon&r=PG', 'display_name': 'Shuzheng', 'link': 'https://stackoverflow.com/users/1020139/shuzheng'}",True,1254,58561324.0,1,4,1572191203,1571986364,58553597,CC BY-SA 4.0,https://stackoverflow.com/questions/58553597/what-is-the-z-option-of-clang-and-why-is-it-needed,What is the &quot;-z&quot; option of Clang and why is it needed?,1572072639.0,,,,,,
597,['c'],"{'account_id': 16781076, 'reputation': 25, 'user_id': 12131283, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/053ef7e990d566ba968259e7bbc198ae?s=256&d=identicon&r=PG&f=1', 'display_name': 'fulniz', 'link': 'https://stackoverflow.com/users/12131283/fulniz'}",True,718,58580740.0,2,0,1572190155,1572189602,58580702,CC BY-SA 4.0,https://stackoverflow.com/questions/58580702/how-to-count-characters-in-a-string-after-splitting-the-word,How to count characters in a string after splitting the word?,,,,,,,
598,"['c', 'x11', 'xlib']","{'account_id': 7983278, 'reputation': 2523, 'user_id': 6023771, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/67e7bfd227dd05ce79a8e4a4f18f37c2?s=256&d=identicon&r=PG&f=1', 'display_name': 'zee', 'link': 'https://stackoverflow.com/users/6023771/zee'}",False,157,,0,1,1572190060,1572190060,58580767,CC BY-SA 4.0,https://stackoverflow.com/questions/58580767/why-does-x11-send-two-events-in-the-case-of-net-active-window-changing-value,Why does X11 send two events in the case of _NET_ACTIVE_WINDOW changing value?,,,,,,,
599,"['c', 'scanf', 'eof']","{'account_id': 16766605, 'reputation': 53, 'user_id': 12120118, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1681862a87d8994310c8ab71505f6393?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kelee', 'link': 'https://stackoverflow.com/users/12120118/kelee'}",False,129,,1,-1,1572189137,1572175426,58578912,CC BY-SA 4.0,https://stackoverflow.com/questions/58578912/return-eof-from-scanf,Return EOF from SCANF,1572189137.0,,,,,,
600,"['c', 'string', 'pointers']","{'account_id': 15153471, 'reputation': 77, 'user_id': 10935093, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-pmRyNyW01Oc/AAAAAAAAAAI/AAAAAAAAAr4/6dPveqj4uok/photo.jpg?sz=256', 'display_name': 'Diogo Cruz', 'link': 'https://stackoverflow.com/users/10935093/diogo-cruz'}",True,1059,,1,0,1572189136,1572177523,58579212,,https://stackoverflow.com/questions/58579212/delete-all-occurrences-of-a-substring-in-a-string,Delete all occurrences of a substring in a string,1572179454.0,1572190504.0,Duplicate,,,,
601,['c'],"{'account_id': 16979276, 'reputation': 1, 'user_id': 12281720, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/--riPYo7sXxo/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdaVwLTI1NRDbz9pMznmPxQwSEcoA/photo.jpg?sz=256', 'display_name': 'Candas Ersoz', 'link': 'https://stackoverflow.com/users/12281720/candas-ersoz'}",True,519,,1,0,1572187895,1572187031,58580344,CC BY-SA 4.0,https://stackoverflow.com/questions/58580344/printf-command-after-an-if-statement-does-not-work,Printf command after an if statement does not work,1572187536.0,,,,,,
602,"['c', 'multithreading', 'loops', 'pthread-barriers']","{'account_id': 7974390, 'reputation': 193, 'user_id': 6018032, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://graph.facebook.com/1662686907329695/picture?type=large', 'display_name': 'Axel Carr&#233;', 'link': 'https://stackoverflow.com/users/6018032/axel-carr%c3%a9'}",False,533,,1,0,1572186617,1572181642,58579688,CC BY-SA 4.0,https://stackoverflow.com/questions/58579688/pthread-barrier-t-in-looping-threads,pthread_barrier_t in looping threads,,,,,,,
603,['c'],"{'account_id': 6599729, 'reputation': 75, 'user_id': 9942852, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ee282dac28fff374337b4bb189abf615?s=256&d=identicon&r=PG&f=1', 'display_name': 'Keetch', 'link': 'https://stackoverflow.com/users/9942852/keetch'}",True,2172,58569944.0,2,1,1572183446,1572083416,58569713,CC BY-SA 4.0,https://stackoverflow.com/questions/58569713/how-can-i-get-the-next-element-of-an-array-in-c,How can I get the next element of an array in C?,1572083700.0,,,,,,
604,"['c', 'data-structures', 'binary-tree', 'root-node']","{'account_id': 16905895, 'reputation': 1, 'user_id': 12226225, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-nevl2QlMkgI/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdKnwW7fq1soGNOdri26ULQ1bvNjw/photo.jpg?sz=256', 'display_name': 'roberts4', 'link': 'https://stackoverflow.com/users/12226225/roberts4'}",True,1064,,2,0,1572181483,1572179758,58579468,CC BY-SA 4.0,https://stackoverflow.com/questions/58579468/how-to-delete-root-node-as-part-of-full-tree-deletion,How to delete root node as part of full tree deletion,,,,,,,
605,"['c', 'malloc', 'dynamic-memory-allocation']","{'account_id': 16850191, 'reputation': 11, 'user_id': 12281098, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-0EYVXKwGWzc/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reMxP1lj7UcwJffMF2ro0XyXCfVqw/photo.jpg?sz=256', 'display_name': 'ark9', 'link': 'https://stackoverflow.com/users/12281098/ark9'}",False,101,,0,1,1572177267,1572177267,58579175,CC BY-SA 4.0,https://stackoverflow.com/questions/58579175/first-allocation-using-dlmalloc,First allocation using dlmalloc,,,,,,,
606,"['c', 'pointers']","{'account_id': 5900727, 'reputation': 67, 'user_id': 4644353, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://lh5.googleusercontent.com/-BCSk7qNCDN8/AAAAAAAAAAI/AAAAAAAAAU4/JSCe43APWig/photo.jpg?sz=256', 'display_name': 'Zouheir lin', 'link': 'https://stackoverflow.com/users/4644353/zouheir-lin'}",True,56,,2,-1,1572176768,1572174483,58578820,CC BY-SA 4.0,https://stackoverflow.com/questions/58578820/set-null-on-struct-address-passed-as-value,set NULL on struct address passed as value,1572176768.0,,,,,,
607,['c'],"{'account_id': 16930013, 'reputation': 17, 'user_id': 12244571, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/01802dbf065262250fa89dfe163fd963?s=256&d=identicon&r=PG&f=1', 'display_name': 'stacktinkyflow', 'link': 'https://stackoverflow.com/users/12244571/stacktinkyflow'}",True,162,,1,-1,1572175959,1572072399,58568667,CC BY-SA 4.0,https://stackoverflow.com/questions/58568667/could-anyone-explain-cmp-and-sel-in-scandir-for-me,Could anyone explain cmp and sel in scandir for me?,,,,,,,
608,"['c', 'malloc', 'dynamic-memory-allocation']","{'account_id': 287697, 'reputation': 449, 'user_id': 587680, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/b4f918d7b845dfb3e430d05d1f0361ee?s=256&d=identicon&r=PG', 'display_name': 'xotix', 'link': 'https://stackoverflow.com/users/587680/xotix'}",False,398,,0,0,1572175821,1572175821,58578968,CC BY-SA 4.0,https://stackoverflow.com/questions/58578968/creating-a-segregated-list-for-a-malloc-clone,Creating a segregated list for a malloc() clone,,,,,,,
609,"['c', 'function', 'syntax', 'dynamic-memory-allocation', 'return-type']","{'account_id': 7057334, 'reputation': 67, 'user_id': 5728066, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c9ddefe4dae1b7d4c7f829f2e9f9f071?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nepec', 'link': 'https://stackoverflow.com/users/5728066/nepec'}",True,30,58578618.0,2,0,1572173746,1572172076,58578511,CC BY-SA 4.0,https://stackoverflow.com/questions/58578511/function-return-type-syntax,Function return type syntax,,,,,,,
610,"['c', 'bit-manipulation', 'bit-shift']","{'account_id': 16977965, 'reputation': 23, 'user_id': 12280743, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/65141167d9a4030cfd90043b21dd2f99?s=256&d=identicon&r=PG&f=1', 'display_name': 'codeholeishere', 'link': 'https://stackoverflow.com/users/12280743/codeholeishere'}",True,440,58578069.0,1,1,1572173116,1572164740,58577694,CC BY-SA 4.0,https://stackoverflow.com/questions/58577694/please-explain-this-binary-search-function-for-me,please explain this binary search function for me,,,,,,,
611,"['c', 'arrays', 'file', 'file-handling']","{'account_id': 14065083, 'reputation': 171, 'user_id': 10160166, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/af8fe9419b769d0c196053aa7c8cdf88?s=256&d=identicon&r=PG&f=1', 'display_name': 'Abhay', 'link': 'https://stackoverflow.com/users/10160166/abhay'}",True,80,58578608.0,1,0,1572172665,1572171634,58578463,CC BY-SA 4.0,https://stackoverflow.com/questions/58578463/code-that-reads-matrices-from-data-files-and-then-computes-their-product-and-th,"Code that reads matrices from data files, and then computes their product and then prints the resultant matrix to data file",1572171816.0,,,,,,
612,"['c++', 'c', 'parsing', 'input', 'keyboard']","{'account_id': 15491350, 'reputation': 1, 'user_id': 12280829, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a89532316f52ea7f0e6f63b63f75fd97?s=256&d=identicon&r=PG&f=1', 'display_name': 'NashiSM', 'link': 'https://stackoverflow.com/users/12280829/nashism'}",False,246,,1,-3,1572170958,1572166545,58577877,CC BY-SA 4.0,https://stackoverflow.com/questions/58577877/how-can-i-easily-convert-a-string-to-a-keyboard-character,How can I easily convert a string to a keyboard character,,,,,,,
613,['c'],"{'account_id': 11989383, 'reputation': 1, 'user_id': 8773003, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ab989e69e8b94fba956fb22ad6eb8358?s=256&d=identicon&r=PG&f=1', 'display_name': 'Manjit', 'link': 'https://stackoverflow.com/users/8773003/manjit'}",False,50,,0,0,1572169101,1572168022,58578051,CC BY-SA 4.0,https://stackoverflow.com/questions/58578051/unable-to-print-last-part-from-a-pointer-array-of-characters,unable to print last part from a pointer array of characters,1572169101.0,,,,,,
614,['c'],"{'account_id': 16978129, 'reputation': 1, 'user_id': 12280861, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/tVThA.png?s=256&g=1', 'display_name': 'L Lawleit', 'link': 'https://stackoverflow.com/users/12280861/l-lawleit'}",False,93,,0,0,1572168282,1572168282,58578085,CC BY-SA 4.0,https://stackoverflow.com/questions/58578085/program-exited-with-3221225477,program exited with 3221225477,,,,,,,
615,"['c', 'arrays', 'segmentation-fault', 'global-variables']","{'account_id': 16978063, 'reputation': 33, 'user_id': 12280809, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5a4c320387ce421cede00a798e45bf1b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Chris1024', 'link': 'https://stackoverflow.com/users/12280809/chris1024'}",True,19,58578031.0,1,-2,1572167851,1572166684,58577886,CC BY-SA 4.0,https://stackoverflow.com/questions/58577886/retrieve-values-from-arrays-in-different-functions,Retrieve values from arrays in different functions,,,,,,,
616,"['c', 'pointers', 'memory', 'segmentation-fault']","{'account_id': 10798121, 'reputation': 81, 'user_id': 7943148, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/51cdedc944a4811952d8408d0a2ce481?s=256&d=identicon&r=PG&f=1', 'display_name': 'IUissopretty', 'link': 'https://stackoverflow.com/users/7943148/iuissopretty'}",True,45,58578027.0,1,1,1572167830,1572166780,58577898,CC BY-SA 4.0,https://stackoverflow.com/questions/58577898/how-to-fix-this-segfault,How to fix this segfault?,,,,,,,
617,"['c', 'while-loop', 'getchar']","{'account_id': 15103756, 'reputation': 47, 'user_id': 10900030, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4b424c87b4c36ab092a8d2122c9b64cf?s=256&d=identicon&r=PG&f=1', 'display_name': 'Alchemisz', 'link': 'https://stackoverflow.com/users/10900030/alchemisz'}",True,42,58574926.0,1,0,1572166547,1572123641,58574686,CC BY-SA 4.0,https://stackoverflow.com/questions/58574686/my-code-dont-see-a-whille-loop-in-c-with-a-getchar-function,My code dont see a whille loop in C (with a getchar function),1572123759.0,,,,,,
618,"['c', 'static-variables']","{'account_id': 16936891, 'reputation': 1, 'user_id': 12280774, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0d84cdafe852d61b7d4d6885162d8464?s=256&d=identicon&r=PG&f=1', 'display_name': 'Suchith_Reddy', 'link': 'https://stackoverflow.com/users/12280774/suchith-reddy'}",False,306,,1,-1,1572165380,1572165131,58577734,,https://stackoverflow.com/questions/58577734/multiple-static-varibles-with-same-name-in-c,multiple static varibles with same name in C,1572165281.0,1572165449.0,Duplicate,,,,
