,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,protected_date,last_edit_date,closed_date,closed_reason,migrated_from,locked_date
791,"['c++', 'c', 'algorithm', 'matlab', 'floating-point']","{'account_id': 351778, 'reputation': 3463, 'user_id': 688463, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/66ab26dddf702d1ccc572ee7c95121b1?s=256&d=identicon&r=PG', 'display_name': 'Veridian', 'link': 'https://stackoverflow.com/users/688463/veridian'}",True,2622,9550050.0,1,16,1330975509,1330042471,9423516,CC BY-SA 3.0,https://stackoverflow.com/questions/9423516/range-reduction-poor-precision-for-single-precision-floating-point,Range Reduction Poor Precision For Single Precision Floating Point,,1330804545.0,,,,
792,"['c', 'macros']","{'account_id': 360576, 'reputation': 57921, 'user_id': 702638, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/892f65bc0a8a0949ab88598de7d83cab?s=256&d=identicon&r=PG', 'display_name': 'Hunter McMillen', 'link': 'https://stackoverflow.com/users/702638/hunter-mcmillen'}",True,1350,9204876.0,3,7,1330972808,1328755452,9204707,CC BY-SA 3.0,https://stackoverflow.com/questions/9204707/c-array-permutations-with-macros,C array permutations with macros,,1328756779.0,,,,
793,"['c', 'memory', 'dynamic']","{'account_id': 1149693, 'reputation': 241, 'user_id': 1131662, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/946e405a705ab61b408e8d0d15d78e86?s=256&d=identicon&r=PG', 'display_name': 'user1131662', 'link': 'https://stackoverflow.com/users/1131662/user1131662'}",True,281,9482918.0,3,0,1330967669,1330435810,9482795,CC BY-SA 3.0,https://stackoverflow.com/questions/9482795/send-dynamic-array-to-function-c,Send dynamic array to function C++,,1330967669.0,,,,
794,"['c++', 'c', 'llvm', 'clang']","{'account_id': 396951, 'reputation': 28147, 'user_id': 760807, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/ae23e7c588bea8a70cad5565d31655f7?s=256&d=identicon&r=PG', 'display_name': 'MetallicPriest', 'link': 'https://stackoverflow.com/users/760807/metallicpriest'}",True,2568,9179876.0,1,5,1330946923,1328631615,9179806,CC BY-SA 3.0,https://stackoverflow.com/questions/9179806/compiling-clang-llvm-examples,Compiling clang-llvm examples,,1329513477.0,,,,
795,['c'],"{'account_id': 1175965, 'reputation': 27582, 'user_id': 1152000, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/2c630cc34411652bd3659f1272d71dbc?s=256&d=identicon&r=PG', 'display_name': 'lakshmen', 'link': 'https://stackoverflow.com/users/1152000/lakshmen'}",True,87,9391939.0,3,-3,1330944385,1329901906,9391897,CC BY-SA 3.0,https://stackoverflow.com/questions/9391897/which-function-will-be-selected,Which function will be selected?,,,,,,
796,"['c', 'heapsort']","{'account_id': 53211, 'reputation': 16840, 'user_id': 159072, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/217605bccd955128d5ffc2c6e3d8267e?s=256&d=identicon&r=PG&f=1', 'display_name': 'user366312', 'link': 'https://stackoverflow.com/users/159072/user366312'}",True,3400,9560020.0,2,3,1330904943,1330415816,9478268,CC BY-SA 3.0,https://stackoverflow.com/questions/9478268/heapsort-what-is-the-difference-relation-between-percolate-down-shift-down-and,Heapsort - What is the difference/relation between Percolate-down/Shift-down and Heapify operation?,,1330454541.0,,,,
797,"['c', 'libcurl', 'http-authentication']","{'account_id': 4990, 'reputation': 12027, 'user_id': 7806, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/1595b03e30f6846f4232cba7e3583ddd?s=256&d=identicon&r=PG', 'display_name': 'che', 'link': 'https://stackoverflow.com/users/7806/che'}",True,456,9559573.0,1,0,1330901268,1330346760,9465250,CC BY-SA 3.0,https://stackoverflow.com/questions/9465250/can-i-make-libcurl-remember-http-digest-auth-state-between-requests,Can I make libcurl remember HTTP Digest auth state between requests?,,,,,,
798,"['c++', 'c', 'openmp', 'parallel-processing', 'tbb']","{'account_id': 475775, 'reputation': 795, 'user_id': 886314, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/375e091c3da435a944d4df7f0e0ce600?s=256&d=identicon&r=PG', 'display_name': 'captain', 'link': 'https://stackoverflow.com/users/886314/captain'}",True,3603,9401666.0,1,4,1330879981,1329931869,9399929,CC BY-SA 3.0,https://stackoverflow.com/questions/9399929/parallel-reduction-of-an-array-on-cpu,Parallel reduction of an array on CPU,,1495539837.0,,,,
799,"['c', 'algorithm', 'optimization', 'data-structures']","{'account_id': 1280799, 'reputation': 69, 'user_id': 1234926, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/38e488f0cc15c4f7f238eeb27f7987b0?s=256&d=identicon&r=PG', 'display_name': 'chandran', 'link': 'https://stackoverflow.com/users/1234926/chandran'}",True,2497,,4,2,1330865588,1330323108,9460753,CC BY-SA 3.0,https://stackoverflow.com/questions/9460753/how-to-solve-problems-involving-overlapping-pairs-and-which-data-structure-to-us,How to solve problems involving overlapping pairs and which data structure to use,,1330327507.0,,,,
800,"['c', 'linux', 'sockets']","{'account_id': 443464, 'reputation': 225, 'user_id': 834697, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/f67c001267a1d872072167800156d240?s=256&d=identicon&r=PG', 'display_name': 'user834697', 'link': 'https://stackoverflow.com/users/834697/user834697'}",True,454,9554070.0,1,1,1330856889,1329852872,9383930,CC BY-SA 3.0,https://stackoverflow.com/questions/9383930/sockets-getting-empty-response-from-external-domain,"sockets,getting empty response from external domain",,,,,,
801,"['c', 'sqlite']","{'account_id': 238223, 'reputation': 10934, 'user_id': 506962, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/72d17716d70c471dead0bd8c6c8e15f8?s=256&d=identicon&r=PG&f=1', 'display_name': 'J V', 'link': 'https://stackoverflow.com/users/506962/j-v'}",True,104,9547367.0,1,0,1330789415,1328703140,9193089,CC BY-SA 3.0,https://stackoverflow.com/questions/9193089/sqlite-through-c-not-returning-results-where-plain-sqlite-is,Sqlite through C not returning results where plain sqlite is,,,,,,
802,"['c', 'file-rename']","{'account_id': 258721, 'reputation': 871, 'user_id': 541070, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/16de7fc1b19ca2a7414d49b9ad034b8e?s=256&d=identicon&r=PG', 'display_name': 'NickG', 'link': 'https://stackoverflow.com/users/541070/nickg'}",True,339,9539818.0,1,0,1330719666,1329946767,9403485,CC BY-SA 3.0,https://stackoverflow.com/questions/9403485/rename-file-in-c-visual-studio-2008,Rename File in C Visual Studio 2008,,1329952159.0,,,,
803,"['c', 'kinect', 'robotics', 'labview']","{'account_id': 1074135, 'reputation': 3711, 'user_id': 1072647, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://i.stack.imgur.com/weTJG.jpg?s=256&g=1', 'display_name': 'John', 'link': 'https://stackoverflow.com/users/1072647/john'}",True,861,9349161.0,2,0,1330695668,1329579302,9342487,CC BY-SA 3.0,https://stackoverflow.com/questions/9342487/how-to-get-a-picture-from-a-kinect-with-labview,How to get a picture from a kinect with labview,,,,,,
804,"['c', 'dtrace']","{'account_id': 50090, 'reputation': 443, 'user_id': 149287, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/81fcaef56581df6a178f9a118ccc0440?s=256&d=identicon&r=PG', 'display_name': 'bing', 'link': 'https://stackoverflow.com/users/149287/bing'}",True,959,,1,4,1330650095,1329587535,9343620,CC BY-SA 3.0,https://stackoverflow.com/questions/9343620/dtracing-a-short-lived-application,dtracing a short lived application,,1329591603.0,,,,
805,"['c', 'unix', 'makefile']","{'account_id': 134994, 'reputation': 9693, 'user_id': 337504, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/f365e5b3587387ed67c9c747288874e2?s=256&d=identicon&r=PG', 'display_name': 'Mustafa', 'link': 'https://stackoverflow.com/users/337504/mustafa'}",True,223,9405464.0,4,0,1330632512,1329957212,9405440,CC BY-SA 3.0,https://stackoverflow.com/questions/9405440/creating-makefile-for-c-code-running-without,"Creating makefile for C code, running without ./",,1329958160.0,,,,
806,"['c', 'macos', 'gcc', 'makefile', 'osx-lion']","{'account_id': 230965, 'reputation': 5637, 'user_id': 494901, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/70171183ef8567908852108e89dc3bfd?s=256&d=identicon&r=PG', 'display_name': 'Snow_Mac', 'link': 'https://stackoverflow.com/users/494901/snow-mac'}",True,2240,9090219.0,4,2,1330600099,1328065588,9090191,CC BY-SA 3.0,https://stackoverflow.com/questions/9090191/how-do-i-get-gcc-on-os-x-lion,How do I get GCC on OS X Lion?,,,,,,
807,"['objective-c', 'c', 'cygwin', 'llvm', 'clang']","{'account_id': 1269098, 'reputation': 21, 'user_id': 1225790, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/48176b78858435369ac5a65c6b67449f?s=256&d=identicon&r=PG', 'display_name': 'TheDeath Walker', 'link': 'https://stackoverflow.com/users/1225790/thedeath-walker'}",True,2584,9497177.0,2,1,1330577291,1330071275,9427455,CC BY-SA 3.0,https://stackoverflow.com/questions/9427455/clang-does-not-compile-a-simple-c-file,clang does not compile a simple c file,,1330071362.0,,,,
808,"['java', 'c', 'math', 'precision']","{'account_id': 1138001, 'reputation': 22121, 'user_id': 1122645, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/mrljv.png?s=256&g=1', 'display_name': 'UmNyobe', 'link': 'https://stackoverflow.com/users/1122645/umnyobe'}",True,356,9455311.0,4,2,1330542126,1330277078,9455296,CC BY-SA 3.0,https://stackoverflow.com/questions/9455296/avoiding-arithmetic-overflow,Avoiding arithmetic overflow,,1330284697.0,,,,
809,"['c++', 'c']","{'account_id': 1033448, 'reputation': 107, 'user_id': 1041290, 'user_type': 'registered', 'accept_rate': 47, 'profile_image': 'https://www.gravatar.com/avatar/12403be7f2e38d83ace225dd1c8a6ea4?s=256&d=identicon&r=PG', 'display_name': 'Muthu', 'link': 'https://stackoverflow.com/users/1041290/muthu'}",True,131,9476533.0,4,2,1330526338,1330404085,9476509,CC BY-SA 3.0,https://stackoverflow.com/questions/9476509/reg-function-pointer,Reg function pointer,,,,,,
810,"['c++', 'c', 'gtk', 'boost-thread']","{'account_id': 1276332, 'reputation': 1105, 'user_id': 1231511, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/a36df58f87f9a2cd2f5b1d897fc8eb02?s=256&d=identicon&r=PG', 'display_name': 'Tim', 'link': 'https://stackoverflow.com/users/1231511/tim'}",False,2491,,3,2,1330524053,1330113766,9437253,CC BY-SA 3.0,https://stackoverflow.com/questions/9437253/how-to-hide-a-toplevel-gtk-window-while-executing-its-callback,How to hide a toplevel GTK window while executing its callback,,,,,,
811,"['python', 'c', 'database', 'daemon', 'opencl']","{'account_id': 337821, 'reputation': 1, 'user_id': 666320, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d7621303b851c98e81427ba7cdef356a?s=256&d=identicon&r=PG', 'display_name': 'christian', 'link': 'https://stackoverflow.com/users/666320/christian'}",False,168,,1,0,1330511666,1329858744,9385251,CC BY-SA 3.0,https://stackoverflow.com/questions/9385251/python-c-extension-opencl-daemon,python c extension / opencl daemon,,,,,,
812,"['c', 'eclipse', 'string', 'gdb']","{'account_id': 971715, 'reputation': 8848, 'user_id': 994165, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/8e6bcae1a2e69c8c7c36eb3ed091d0f9?s=256&d=identicon&r=PG', 'display_name': 'user994165', 'link': 'https://stackoverflow.com/users/994165/user994165'}",True,506,9461016.0,1,1,1330495971,1330324546,9460977,CC BY-SA 3.0,https://stackoverflow.com/questions/9460977/c-eclipse-gdb-and-null-terminated-strings,C: Eclipse / gdb and Null Terminated Strings,,1330324918.0,,,,
813,['c'],"{'account_id': 1273014, 'reputation': 41, 'user_id': 1228877, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fe4f66410c46559be4e558e95a6a50c0?s=256&d=identicon&r=PG', 'display_name': 'user1228877', 'link': 'https://stackoverflow.com/users/1228877/user1228877'}",True,6314,,3,4,1330492999,1330015734,9417377,CC BY-SA 3.0,https://stackoverflow.com/questions/9417377/open-source-rtsp-rtp-stack-with-c-language,open source RTSP/RTP stack with C language,,,,,,
814,['c'],"{'account_id': 473026, 'reputation': 2695, 'user_id': 881873, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/030e805205d6381886c5dbc482ac3f13?s=256&d=identicon&r=PG', 'display_name': 'Joe.Z', 'link': 'https://stackoverflow.com/users/881873/joe-z'}",True,4650,9478543.0,3,0,1330491777,1330417009,9478451,CC BY-SA 3.0,https://stackoverflow.com/questions/9478451/assignment-to-a-struct-array-failed-with-error-initializer-element-is-not-cons,Assignment to a struct array failed with &quot;error: initializer element is not constant&quot;,,1330491777.0,,,,
815,"['c++', 'c', 'optimization', 'memcpy']","{'account_id': 88123, 'reputation': 22429, 'user_id': 243967, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/301971583f2d437f1aba16966bec0661?s=256&d=identicon&r=PG', 'display_name': 'Erik Sapir', 'link': 'https://stackoverflow.com/users/243967/erik-sapir'}",True,464,9479830.0,7,-1,1330481863,1330423038,9479810,CC BY-SA 3.0,https://stackoverflow.com/questions/9479810/assignment-vs-mempcy-which-will-be-faster-in-this-case,Assignment vs mempcy - which will be faster in this case,,,,,,
816,"['c', 'opengl', 'x11', 'glx']","{'account_id': 398399, 'reputation': 9485, 'user_id': 763053, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/68fdb443d91137df1411a119e2a3287f?s=256&d=identicon&r=PG', 'display_name': 'zeboidlund', 'link': 'https://stackoverflow.com/users/763053/zeboidlund'}",True,613,,1,0,1330469440,1330395382,9475449,CC BY-SA 3.0,https://stackoverflow.com/questions/9475449/call-to-xcreatecolormap-creates-segmentation-fault,Call to XCreateColormap Creates Segmentation Fault,,1330416883.0,,,,
817,"['c', 'char', 'ncurses']","{'account_id': 1231781, 'reputation': 469, 'user_id': 1196200, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/79941ab5294a74685db85edfe0db8b7f?s=256&d=identicon&r=PG', 'display_name': 'SplinterOfChaos', 'link': 'https://stackoverflow.com/users/1196200/splinterofchaos'}",False,1575,,1,0,1330461054,1328813276,9216883,CC BY-SA 3.0,https://stackoverflow.com/questions/9216883/print-a-char-in-multiple-lines-with-ncurses,print a char* in multiple lines with ncurses?,,1328817014.0,,,,
818,"['c', 'linux', 'design-patterns', 'embedded', 'pthreads']","{'account_id': 8034, 'reputation': 6633, 'user_id': 14200, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/3453cadb5ded700f0b84741716972e5d?s=256&d=identicon&r=PG', 'display_name': 'blueshift', 'link': 'https://stackoverflow.com/users/14200/blueshift'}",True,836,,1,5,1330452888,1330418514,9478753,CC BY-SA 3.0,https://stackoverflow.com/questions/9478753/multithreaded-c-application-framework-or-pattern,Multithreaded C application framework or pattern,,,,,,
819,"['c', 'linux', 'dependencies', 'makefile']","{'user_type': 'does_not_exist', 'display_name': 'user659294'}",True,810,9480615.0,3,1,1330446554,1330390502,9474817,CC BY-SA 3.0,https://stackoverflow.com/questions/9474817/correct-way-to-handle-linking-in-makefiles,Correct way to handle linking in Makefiles?,,,,,,
820,"['c', 'scanf']","{'account_id': 1284008, 'reputation': 11, 'user_id': 1237459, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/65f406df6741694670d2389cefa66120?s=256&d=identicon&r=PG', 'display_name': 'Mehdi', 'link': 'https://stackoverflow.com/users/1237459/mehdi'}",False,1780,,2,0,1330445092,1330420380,9479157,CC BY-SA 3.0,https://stackoverflow.com/questions/9479157/sscanf-embedded-device,sscanf embedded device?,,1330420850.0,,,,
821,"['c++', 'c', 'linux', 'gcc', 'x86-64']","{'account_id': 396951, 'reputation': 28147, 'user_id': 760807, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/ae23e7c588bea8a70cad5565d31655f7?s=256&d=identicon&r=PG', 'display_name': 'MetallicPriest', 'link': 'https://stackoverflow.com/users/760807/metallicpriest'}",True,1203,,1,0,1330444976,1330431175,9481694,,https://stackoverflow.com/questions/9481694/is-memory-defragmentation-still-relevant-on-64-bit-systems,Is memory defragmentation still relevant on 64 bit systems,,1330444976.0,1330432988.0,not constructive,,
822,"['c', 'regex', 'validation', 'time', 'posix']","{'account_id': 88783, 'reputation': 1792, 'user_id': 245375, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/e128e5fb4a2e54a4549c60524b570ae1?s=256&d=identicon&r=PG', 'display_name': 'Aditya P', 'link': 'https://stackoverflow.com/users/245375/aditya-p'}",True,1502,,4,0,1330442696,1330076820,9428586,CC BY-SA 3.0,https://stackoverflow.com/questions/9428586/c-posix-regex-to-validate-input-hhmmss-time-string,c posix regex to validate input HH:MM:SS time string,,1495539948.0,,,,
823,"['c', 'static', 'struct', 'stack-overflow']","{'account_id': 1049064, 'reputation': 784, 'user_id': 1053397, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/1dcc2715665d346208e29ffb3ea32961?s=256&d=identicon&r=PG', 'display_name': 'John', 'link': 'https://stackoverflow.com/users/1053397/john'}",True,86,9483852.0,2,1,1330441727,1330439605,9483805,CC BY-SA 3.0,https://stackoverflow.com/questions/9483805/why-do-the-removal-of-static-give-stack-overflow-error-at-the-beginning-of-my,why do the removal of static give &#39; Stack overflow&#39; error at the beginning of my program?,,1330441727.0,,,,
