,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,closed_date,closed_reason,migrated_from,locked_date
181,"['c', 'multithreading', 'performance', 'parallel-processing', 'openmp']","{'account_id': 11549217, 'reputation': 336, 'user_id': 8462383, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b9ba140e56921c40c3c96c83e01009ee?s=256&d=identicon&r=PG&f=1', 'display_name': 'Fabio', 'link': 'https://stackoverflow.com/users/8462383/fabio'}",True,126,1,1,1617365932,1616094211,66697508,CC BY-SA 4.0,https://stackoverflow.com/questions/66697508/search-of-max-value-and-index-in-a-vector,Search of max value and index in a vector,66698443.0,1617365932.0,,,,
182,"['c', 'gsl']","{'account_id': 8820518, 'reputation': 11, 'user_id': 6590543, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/35ab1b92e8b2f3328ed4b1408a972b98?s=256&d=identicon&r=PG&f=1', 'display_name': 'Macadamia Brazowy', 'link': 'https://stackoverflow.com/users/6590543/macadamia-brazowy'}",False,28,0,0,1617357988,1616686358,66802765,CC BY-SA 4.0,https://stackoverflow.com/questions/66802765/gsl-integration-fail,GSL integration fail,,1617357988.0,,,,
183,"['c', 'gcc']","{'account_id': 21094834, 'reputation': 11, 'user_id': 15506032, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e8ba7ec07aae60d76bd75abd929da032?s=256&d=identicon&r=PG&f=1', 'display_name': 'Falcons', 'link': 'https://stackoverflow.com/users/15506032/falcons'}",False,87,2,-4,1617289690,1617022106,66854482,CC BY-SA 4.0,https://stackoverflow.com/questions/66854482/can-t-define-a-global-array-in-c-with-its-size-defined-as-a-symbolic-constant,Can’t define a global array in C with its size defined as a symbolic constant,,1617289690.0,,,,
184,"['c', 'server', 'client', 'opc-ua', 'open62541']","{'account_id': 11606350, 'reputation': 117, 'user_id': 8501936, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/2fc504d51be2ed0a0e7791ca49e2b3cc?s=256&d=identicon&r=PG&f=1', 'display_name': 'Gopala Krishna', 'link': 'https://stackoverflow.com/users/8501936/gopala-krishna'}",False,262,2,0,1617289183,1616184506,66714971,CC BY-SA 4.0,https://stackoverflow.com/questions/66714971/duplex-communication-between-client-and-server-open62541opc-ua,Duplex communication between Client and server open62541(OPC-UA),,1617289183.0,,,,
185,"['c', 'openmp', 'sse', 'pragma']","{'account_id': 21103872, 'reputation': 3, 'user_id': 15513274, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhRvf2R9XNaiqxPElap7VrTGtRaAL-jgI42gqhy=k-s256', 'display_name': 'Pablo Henad&#233;z', 'link': 'https://stackoverflow.com/users/15513274/pablo-henad%c3%a9z'}",True,105,1,0,1617278970,1617102505,66869854,CC BY-SA 4.0,https://stackoverflow.com/questions/66869854/parallelizing-inner-loop-with-residual-calculations-in-openmp-with-sse-vectoriza,Parallelizing inner loop with residual calculations in OpenMP with SSE vectorization,66903860.0,1617118068.0,,,,
186,"['c', 'memory', 'valgrind']","{'account_id': 15669344, 'reputation': 43, 'user_id': 11306313, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-HyG7EH8MPhs/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfFmjtMhg7YdymebB1iTADZw6Fn_g/mo/photo.jpg?sz=256', 'display_name': 'eerio', 'link': 'https://stackoverflow.com/users/11306313/eerio'}",True,242,1,-1,1617275821,1617013466,66852498,CC BY-SA 4.0,https://stackoverflow.com/questions/66852498/program-fails-normally-but-not-in-valgrind,"Program fails normally, but not in Valgrind",66903546.0,1617014370.0,,,,
187,"['c', 'visual-studio', 'std', 'uefi', 'edk2']","{'account_id': 12242202, 'reputation': 51, 'user_id': 8934933, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/rFutc.jpg?s=256&g=1', 'display_name': 'Dalex', 'link': 'https://stackoverflow.com/users/8934933/dalex'}",True,212,1,0,1617275314,1616969626,66846710,CC BY-SA 4.0,https://stackoverflow.com/questions/66846710/msvc-manually-linking-stdlib,MSVC Manually Linking stdlib,66903419.0,,,,,
188,"['java', 'python', 'c++', 'c', 'stdin']","{'account_id': 19941048, 'reputation': 1378, 'user_id': 14911094, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3e70001ca38ab01fefe46ca9da5fc88e?s=256&d=identicon&r=PG', 'display_name': 'Jaysmito Mukherjee', 'link': 'https://stackoverflow.com/users/14911094/jaysmito-mukherjee'}",True,187,2,-1,1617270128,1617184899,66885579,CC BY-SA 4.0,https://stackoverflow.com/questions/66885579/standard-input-having-weird-characters-with-them-in-different-programming-lanuag,Standard Input having weird characters with them in different programming lanuage,66885813.0,1617187585.0,,,,
189,"['c', 'windows', 'winapi', 'dns']","{'account_id': 16587045, 'reputation': 27, 'user_id': 11986169, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mDIJc9OqOAYgqpFdAgoxMJRUMeQcYlwOnNPimkgIQ=k-s256', 'display_name': 'IGP', 'link': 'https://stackoverflow.com/users/11986169/igp'}",True,156,1,0,1617265093,1617201905,66890071,CC BY-SA 4.0,https://stackoverflow.com/questions/66890071/is-there-another-function-besides-getnetworkparams-to-help-me-find-the-ips-of,"Is there another function, besides GetNetworkParams, to help me find the IPs of the DNS servers from my machine?",66900849.0,1617221288.0,,,,
190,"['c', 'static-analysis']","{'account_id': 16849130, 'reputation': 347, 'user_id': 12182635, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2656539131079906/picture?type=large', 'display_name': 'Abhay Singh', 'link': 'https://stackoverflow.com/users/12182635/abhay-singh'}",True,170,1,0,1617264539,1617178720,66884065,CC BY-SA 4.0,https://stackoverflow.com/questions/66884065/how-to-remove-unchecked-return-value-warning,How to remove unchecked return value warning?,66900600.0,1617261198.0,,,,
191,['c'],"{'account_id': 1634876, 'reputation': 3626, 'user_id': 4808760, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/80b515f16a4318101aa19c7c2cbd5098?s=256&d=identicon&r=PG&f=1', 'display_name': 'user786', 'link': 'https://stackoverflow.com/users/4808760/user786'}",True,53,1,0,1617253341,1617113231,66872535,CC BY-SA 4.0,https://stackoverflow.com/questions/66872535/represending-packet-with-char-pointer-in-caller-without-allocation-and-allocatin,represending packet with char pointer in caller without allocation and allocating it in other function,,1617253341.0,,,,
192,"['c', 'language-lawyer']","{'account_id': 213509, 'reputation': 1089, 'user_id': 466932, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/424347075f5b5405bfb7ca79a9aa264b?s=256&d=identicon&r=PG', 'display_name': 'Unmanned Player', 'link': 'https://stackoverflow.com/users/466932/unmanned-player'}",True,585,2,0,1617250849,1617082705,66865329,CC BY-SA 4.0,https://stackoverflow.com/questions/66865329/c11-generic-evaluating-another-macro,C11 _Generic evaluating another macro,66865433.0,,,,,
193,"['c', 'graphics', 'x11', 'xlib']","{'account_id': 13799908, 'reputation': 234, 'user_id': 9960107, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/xycAU.jpg?s=256&g=1', 'display_name': 'Edward Chamberlain', 'link': 'https://stackoverflow.com/users/9960107/edward-chamberlain'}",True,243,1,0,1617229506,1617185188,66885643,CC BY-SA 4.0,https://stackoverflow.com/questions/66885643/how-to-render-a-scaled-pixel-buffer-with-xlib-xrender,How to Render a Scaled Pixel Buffer with Xlib/XRender,66896097.0,,,,,
194,"['c', 'bash', 'function', 'shell']","{'account_id': 19038628, 'reputation': 51, 'user_id': 13899234, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gg_UKzsAEZmsl3TCu0e1oLXJIeWogrvwuWDXZ-DuQ=k-s256', 'display_name': 'IMIEEET', 'link': 'https://stackoverflow.com/users/13899234/imieeet'}",True,91,2,2,1617227716,1617194366,66888064,CC BY-SA 4.0,https://stackoverflow.com/questions/66888064/a-few-questions-about-functions-and-arguments,A few questions about functions and arguments,66888205.0,1617198138.0,,,,
195,"['c', 'x86-64', 'system-calls', 'freebsd', 'inline-assembly']","{'account_id': 20591291, 'reputation': 198, 'user_id': 15114852, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fd23dce67bd44ea007f77811b7103038?s=256&d=identicon&r=PG&f=1', 'display_name': 'fsdfhdsjkhfjkds', 'link': 'https://stackoverflow.com/users/15114852/fsdfhdsjkhfjkds'}",True,492,2,7,1617226574,1617137062,66878250,CC BY-SA 4.0,https://stackoverflow.com/questions/66878250/freebsd-syscall-clobbering-more-registers-than-linux-inline-asm-different-behav,FreeBSD syscall clobbering more registers than Linux? Inline asm different behaviour between optimization levels,66881185.0,1617164711.0,,,,
196,"['c', 'loops', 'data-structures']","{'account_id': 21031826, 'reputation': 5, 'user_id': 15456038, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/54c02fa53f0c118c7a58c8e109265a94?s=256&d=identicon&r=PG&f=1', 'display_name': 'Beth', 'link': 'https://stackoverflow.com/users/15456038/beth'}",True,251,2,0,1617221742,1616454159,66754998,CC BY-SA 4.0,https://stackoverflow.com/questions/66754998/loop-through-a-node-list,Loop through a node list,66755348.0,1617221742.0,,,,
197,"['c', 'linked-list', 'nodes']","{'account_id': 21031826, 'reputation': 5, 'user_id': 15456038, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/54c02fa53f0c118c7a58c8e109265a94?s=256&d=identicon&r=PG&f=1', 'display_name': 'Beth', 'link': 'https://stackoverflow.com/users/15456038/beth'}",True,79,1,0,1617221624,1617132387,66877295,CC BY-SA 4.0,https://stackoverflow.com/questions/66877295/linked-lists-in-c,Linked-lists in c,66880373.0,1617221624.0,,,,
198,"['c', 'compiler-construction', 'local', 'memory-alignment', 'runtime-environment']","{'account_id': 8573581, 'reputation': 517, 'user_id': 7571421, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cfafeb482de8ad323577ed5a9e3a264e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Abhishek Ghosh', 'link': 'https://stackoverflow.com/users/7571421/abhishek-ghosh'}",True,79,1,2,1617215551,1617179138,66884143,CC BY-SA 4.0,https://stackoverflow.com/questions/66884143/data-layouts-used-by-c-compilers-the-alignment-concept,Data layouts used by C compilers (the alignment concept),66884241.0,,,,,
199,"['c', 'floating-point', 'c11', 'floating-point-exceptions', 'c-standard-library']","{'account_id': 1772120, 'reputation': 4742, 'user_id': 1778275, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/78a3df55ab56cc37018c1b609baa03b5?s=256&d=identicon&r=PG&f=1', 'display_name': 'pmor', 'link': 'https://stackoverflow.com/users/1778275/pmor'}",True,61,1,-1,1617215458,1616760317,66816612,CC BY-SA 4.0,https://stackoverflow.com/questions/66816612/qnan-passed-into-c-standard-library-functions-ex-llrintf-not-clear-whether-f,QNAN passed into C standard library functions (ex. llrintf): not clear whether FP exceptions are raised or not,66874622.0,1617215458.0,,,,
200,['c'],"{'account_id': 21109201, 'reputation': 1, 'user_id': 15517557, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-N_WtxNEOYg8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclwwZktWn7DDPDOfIwt9R3wgfif4g/s96-c/photo.jpg?sz=256', 'display_name': 'chili', 'link': 'https://stackoverflow.com/users/15517557/chili'}",False,194,1,-1,1617212506,1617140951,66878904,CC BY-SA 4.0,https://stackoverflow.com/questions/66878904/stop-a-loop-at-input-0-in-c,Stop a loop at input &quot;0&quot; in C,,1617144148.0,,,,
201,"['c', 'pointers', 'struct', 'types', 'strict-aliasing']","{'account_id': 20980212, 'reputation': 41, 'user_id': 15479336, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/C4zIt.png?s=256&g=1', 'display_name': 'Zo&#235; the Scribe', 'link': 'https://stackoverflow.com/users/15479336/zo%c3%ab-the-scribe'}",True,477,4,2,1617211049,1616699804,66806198,,https://stackoverflow.com/questions/66806198/c-is-accessing-initial-member-of-nested-struct-using-pointer-cast-to-outer-st,C: Is accessing initial member of nested struct using pointer cast to &quot;outer&quot; struct type defined?,,,1617553120.0,Duplicate,,
202,"['c', 'linux']","{'account_id': 21116249, 'reputation': 11, 'user_id': 15523290, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-hSD1vif9PLQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmgP2G-ujAr_y5GXcB6G3LzXy9Khg/s96-c/photo.jpg?sz=256', 'display_name': 'Zhichen Ren', 'link': 'https://stackoverflow.com/users/15523290/zhichen-ren'}",True,594,1,1,1617210449,1617202345,66890201,CC BY-SA 4.0,https://stackoverflow.com/questions/66890201/bug-kernel-null-pointer-dereference-when-using-linux-linked-list,BUG: kernel NULL pointer dereference when using linux linked list,,,,,,
203,"['c', 'syntax', 'typedef', 'function-declaration', 'function-definition']","{'account_id': 8142371, 'reputation': 354, 'user_id': 6132091, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9ff1d3b0bb845e4e3e9be07ec0ea05e7?s=256&d=identicon&r=PG&f=1', 'display_name': 'Cerike', 'link': 'https://stackoverflow.com/users/6132091/cerike'}",True,250,3,0,1617208752,1617200580,66889688,CC BY-SA 4.0,https://stackoverflow.com/questions/66889688/function-definition-declaration-using-function-pointer-typedef-in-c,Function Definition/Declaration Using Function Pointer `typedef` in C,,1617202065.0,,,,
204,"['c', 'ffmpeg', 'command-line']","{'account_id': 1654642, 'reputation': 2333, 'user_id': 1524511, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/iyH0t.jpg?s=256&g=1', 'display_name': 'Vuwox', 'link': 'https://stackoverflow.com/users/1524511/vuwox'}",False,90,0,1,1617208391,1617110943,66871870,CC BY-SA 4.0,https://stackoverflow.com/questions/66871870/filesize-difference-between-ffmpeg-command-line-and-c-api,Filesize difference between ffmpeg command line and C API,,1617208391.0,,,,
205,"['c', 'greatest-common-divisor']","{'account_id': 19654854, 'reputation': 21, 'user_id': 14387711, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-CHOmx619V6M/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckHJYOkDMwV0K2WFmKf6gwkJV8FAQ/photo.jpg?sz=256', 'display_name': 'Enoch Kim', 'link': 'https://stackoverflow.com/users/14387711/enoch-kim'}",True,93,1,0,1617206685,1617190666,66887114,CC BY-SA 4.0,https://stackoverflow.com/questions/66887114/program-to-find-the-greatest-common-divider-doesnt-work-for-155,Program to find the greatest common divider doesn&#39;t work for 15%5,,1617197726.0,,,,
206,"['c', 'assembly', 'x86-64', 'att']","{'account_id': 19942491, 'reputation': 13, 'user_id': 14613936, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-m7Uziml8Qx8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmz5hl35a987GBijJZ8VOF2PlTjRw/s96-c/photo.jpg?sz=256', 'display_name': 'Ego', 'link': 'https://stackoverflow.com/users/14613936/ego'}",True,256,1,0,1617206601,1617176530,66883639,,https://stackoverflow.com/questions/66883639/hex-character-bit-rotation,Hex Character bit rotation,66885814.0,1617183870.0,1617206065.0,Duplicate,,
207,"['c', 'printf', 'malloc', '64-bit']","{'account_id': 20980781, 'reputation': 1, 'user_id': 15415663, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1ff96d0ea2fd68b2796eb275122c46fb?s=256&d=identicon&r=PG&f=1', 'display_name': 'Andrew Smith', 'link': 'https://stackoverflow.com/users/15415663/andrew-smith'}",False,442,4,0,1617204335,1615991871,66675280,CC BY-SA 4.0,https://stackoverflow.com/questions/66675280/how-to-allocate-enough-memory-to-convert-an-unsigned-long-long-int-into-string,How to allocate enough memory to convert an unsigned long long int into string,,1615999339.0,,,,
208,"['arrays', 'c', 'pointers', 'pointer-arithmetic']","{'account_id': 16188119, 'reputation': 9, 'user_id': 11687631, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/21414f1bd2e5d50095e5821d9fb4466d?s=256&d=identicon&r=PG&f=1', 'display_name': 'BongPlayer', 'link': 'https://stackoverflow.com/users/11687631/bongplayer'}",True,106,4,0,1617203867,1617074903,66864404,CC BY-SA 4.0,https://stackoverflow.com/questions/66864404/understanding-double-pointer-to-an-array-in-c,Understanding double pointer to an array in C,,,,,,
209,"['c', 'math', 'value-iteration']","{'account_id': 19837947, 'reputation': 11, 'user_id': 15021591, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7437198601987f71e30c1dd4b8160c4b?s=256&d=identicon&r=PG', 'display_name': 'Lee', 'link': 'https://stackoverflow.com/users/15021591/lee'}",False,118,2,1,1617203500,1617086923,66866010,CC BY-SA 4.0,https://stackoverflow.com/questions/66866010/population-growth-math-issue-in-c,Population growth math issue in c,,,,,,
210,['c'],"{'account_id': 21026869, 'reputation': 5, 'user_id': 15452057, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/AwRUO.jpg?s=256&g=1', 'display_name': 'washedupman', 'link': 'https://stackoverflow.com/users/15452057/washedupman'}",True,54,1,0,1617203178,1617197981,66889011,CC BY-SA 4.0,https://stackoverflow.com/questions/66889011/c-automatic-error-detection-for-maclaurin-series-compare-to-the-built-in-sinx,C: automatic error detection for MacLaurin Series &amp; compare to the built-in sinx(),66890426.0,1617202743.0,,,,
211,"['c++', 'c', 'null', 'floating-point', 'nullptr']","{'account_id': 16339119, 'reputation': 601, 'user_id': 11862989, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/sLfap.jpg?s=256&g=1', 'display_name': 'Abhishek Mane', 'link': 'https://stackoverflow.com/users/11862989/abhishek-mane'}",True,260,2,-5,1617202969,1617110727,66871811,CC BY-SA 4.0,https://stackoverflow.com/questions/66871811/q-is-little-wrong-so-please-check-body-c-float-q-null-printff-q-outp,"(Q. is little wrong So please check body) C float *q=NULL; printf(&quot;%f&quot;,q) ; output is 0.000000 but in C++ float *q=nullptr; cout&lt;&lt;q; give output 0?",66872097.0,1617202969.0,,,,
212,"['c', 'return-value']","{'account_id': 17077819, 'reputation': 1561, 'user_id': 12357035, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/XT9DZ.png?s=256&g=1', 'display_name': 'Sourav Kannantha B', 'link': 'https://stackoverflow.com/users/12357035/sourav-kannantha-b'}",True,106,3,0,1617202887,1617033317,66857447,CC BY-SA 4.0,https://stackoverflow.com/questions/66857447/does-using-a-return-value-change-the-behavior-of-a-function-c,Does using a return value change the behavior of a function c?,66890349.0,1617086281.0,,,,
