,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,migrated_from,protected_date,locked_date
613,"['c', 'c-preprocessor']","{'account_id': 318909, 'reputation': 1778, 'user_id': 636360, 'user_type': 'registered', 'accept_rate': 10, 'profile_image': 'https://www.gravatar.com/avatar/9299b6d4a6474723ed0e0e80bf986618?s=256&d=identicon&r=PG', 'display_name': 'Majenko', 'link': 'https://stackoverflow.com/users/636360/majenko'}",True,38,1,1,1588022008,1588017010,,61467288,CC BY-SA 4.0,https://stackoverflow.com/questions/61467288/unable-to-concatenate-tokens-in-cpp,Unable to concatenate tokens in CPP,61467364.0,,,,,
614,"['c', 'arrays']","{'account_id': 18423354, 'reputation': 9, 'user_id': 13420379, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gi46bQSGnYjc62K2WOmpx1QmI0D5vFEVyCzEeDh=k-s256', 'display_name': 'Rama', 'link': 'https://stackoverflow.com/users/13420379/rama'}",True,1952,2,-3,1588021662,1588017637,1588018382.0,61467462,,https://stackoverflow.com/questions/61467462/search-a-word-in-a-2d-characters-array,Search a Word in a 2D characters array,61468487.0,1588142367.0,Needs more focus,,,
615,"['c', 'function', 'struct', 'structure']","{'account_id': 10479814, 'reputation': 1, 'user_id': 7725158, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1432650100091625/picture?type=large', 'display_name': 'Nicholas Babcock', 'link': 'https://stackoverflow.com/users/7725158/nicholas-babcock'}",True,40,1,0,1588021038,1588017323,1588018074.0,61467367,,https://stackoverflow.com/questions/61467367/using-a-function-to-initialize-a-struct-yields-compiler-error,Using a function to initialize a struct yields compiler error,,1588142358.0,Duplicate,,,
616,"['c', 'arrays', 'c++11']","{'account_id': 18261090, 'reputation': 27, 'user_id': 13293869, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/254a74fce002de3942e8b4fae4082747?s=256&d=identicon&r=PG&f=1', 'display_name': 'lovelorn', 'link': 'https://stackoverflow.com/users/13293869/lovelorn'}",False,61,2,-1,1588020970,1587997051,,61460949,CC BY-SA 4.0,https://stackoverflow.com/questions/61460949/problem-with-global-and-local-arrays-in-c,Problem with global and local arrays in c++,,,,,,
617,"['c', 'linked-list', 'segmentation-fault']","{'account_id': 16539028, 'reputation': 38, 'user_id': 11950217, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/CsmMM.jpg?s=256&g=1', 'display_name': 'Alvin', 'link': 'https://stackoverflow.com/users/11950217/alvin'}",True,48,1,1,1588020854,1587903005,,61440529,CC BY-SA 4.0,https://stackoverflow.com/questions/61440529/c-linked-list-segfaults-while-conditon-fail-to-evaulate-to-check-for-null,C: linked list segfaults. while conditon fail to evaulate to check for NULL,61468284.0,,,,,
618,"['c', 'realloc']","{'account_id': 17871252, 'reputation': 17, 'user_id': 12982504, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mDVQC3hTMLuI1QdzJeCxnAHdIX5WDScH98N1EzUI8A=k-s256', 'display_name': 'Aleksa Racic', 'link': 'https://stackoverflow.com/users/12982504/aleksa-racic'}",True,189,1,1,1588020459,1588017343,,61467373,CC BY-SA 4.0,https://stackoverflow.com/questions/61467373/adding-space-before-the-memory-block-rather-than-after-it-using-realloc-in-c,Adding space before the memory block rather than after it using realloc in C,61468191.0,,,,,
619,"['c', 'arrays', 'pointers']","{'account_id': 10596956, 'reputation': 27, 'user_id': 12961609, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-pL0MFmHEKwU/AAAAAAAAAAI/AAAAAAAAAGk/ZV1YQEv6s2o/photo.jpg?sz=256', 'display_name': 'Yıldız Alara K&#246;ymen', 'link': 'https://stackoverflow.com/users/12961609/y%c4%b1ld%c4%b1z-alara-k%c3%b6ymen'}",True,71,2,0,1588020103,1587738545,1588020103.0,61410729,CC BY-SA 4.0,https://stackoverflow.com/questions/61410729/my-code-stoped-working-after-i-changed-the-notation,My code stoped working after i changed the notation,,,,,,
620,"['c', 'arrays']","{'account_id': 18423161, 'reputation': 3, 'user_id': 13420247, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GinVN-6ZsJ8NzfxTC0tfJspc8H5Jniv54eJKB6kLA=k-s256', 'display_name': 'Josh Z', 'link': 'https://stackoverflow.com/users/13420247/josh-z'}",True,57,3,0,1588018728,1588016153,1588017765.0,61467013,CC BY-SA 4.0,https://stackoverflow.com/questions/61467013/cant-figure-out-what-im-doing-wrong-with-arrays-warning-i-am-new-and-learni,Can&#39;t figure out what i&#39;m doing wrong with arrays -- warning i am new and learning,61467757.0,,,,,
621,"['c', 'pointers', 'casting']","{'account_id': 901509, 'reputation': 974, 'user_id': 937550, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/cb998d87c1344783d1b823dcc2e597ff?s=256&d=identicon&r=PG', 'display_name': 'adrianmcmenamin', 'link': 'https://stackoverflow.com/users/937550/adrianmcmenamin'}",False,26,0,0,1588018635,1588018635,,61467735,,https://stackoverflow.com/questions/61467735/cast-of-a-pointer-not-assigned-to-lvalue,Cast (?) of a pointer not assigned to lvalue,,1588018918.0,Duplicate,,,
622,"['c', 'pointers', 'c99']","{'account_id': 4308220, 'reputation': 556, 'user_id': 3520059, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/981d3c17a1dc42b7f069ac6590990fdc?s=256&d=identicon&r=PG&f=1', 'display_name': 'Leon', 'link': 'https://stackoverflow.com/users/3520059/leon'}",True,211,2,0,1588018598,1588016650,1588017072.0,61467173,CC BY-SA 4.0,https://stackoverflow.com/questions/61467173/use-of-pointers-in-a-division-in-c99-error-invalid-operands-to-binary,"Use of pointers in a division in C99, error: invalid operands to binary",61467437.0,,,,,
623,"['c', 'objective-c']","{'account_id': 16831489, 'reputation': 13, 'user_id': 12169351, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mAZY1T4AFAnfd_cTV3q4S4hx7H8yloi_8-7FhYAWQ=k-s256', 'display_name': 'CRD716', 'link': 'https://stackoverflow.com/users/12169351/crd716'}",True,42,2,1,1588017616,1588016032,,61466975,CC BY-SA 4.0,https://stackoverflow.com/questions/61466975/beginner-question-on-user-input-and-if-statements,Beginner question on user input and if statements,61467036.0,,,,,
624,"['c', 'system-calls']","{'account_id': 12629452, 'reputation': 353, 'user_id': 9181509, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Qabry.jpg?s=256&g=1', 'display_name': 'Yuki1112', 'link': 'https://stackoverflow.com/users/9181509/yuki1112'}",True,370,1,1,1588017507,1588015659,1588016486.0,61466850,CC BY-SA 4.0,https://stackoverflow.com/questions/61466850/destination-and-source-file-dont-match-c,Destination and Source file don&#39;t match - C,61467037.0,,,,,
625,"['c++', 'c', 'winapi', 'bluetooth']","{'account_id': 18418822, 'reputation': 21, 'user_id': 13417007, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/06efa59c514fb19d665aaef32e2e11d6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jason Marks', 'link': 'https://stackoverflow.com/users/13417007/jason-marks'}",True,884,1,2,1588015211,1587985291,1588015211.0,61457392,CC BY-SA 4.0,https://stackoverflow.com/questions/61457392/is-there-a-way-to-turn-on-bluetooth-using-winapi,Is there a way to turn on Bluetooth using winapi?,,,,,,
626,"['c', 'arrays', 'sorting', 'data-structures', 'structure']","{'account_id': 18179372, 'reputation': 37, 'user_id': 13227455, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gj6PCWJBsVsl8cnEABiQHSq8Pg_yuq_uFlBAmw1=k-s256', 'display_name': 'Fearless_Wolf', 'link': 'https://stackoverflow.com/users/13227455/fearless-wolf'}",True,110,2,0,1588014643,1587838294,1587889386.0,61430329,CC BY-SA 4.0,https://stackoverflow.com/questions/61430329/how-i-can-sort-struct-by-characters-in-c,How i can sort struct by characters in C?,61439039.0,,,,,
627,"['c', 'function', 'variables']","{'account_id': 18264169, 'reputation': 31, 'user_id': 13296313, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgHV5CrbNUo-qgG7FRLwpAc7zW8tFp66GN93Hjh=k-s256', 'display_name': 'CuzWhyNot Vlogs', 'link': 'https://stackoverflow.com/users/13296313/cuzwhynot-vlogs'}",True,52,3,0,1588013972,1587955588,,61450944,CC BY-SA 4.0,https://stackoverflow.com/questions/61450944/in-the-last-function-largest-initializing-double-with-an-expression-of-inc,"In the last function &quot;largest&quot;, &quot;Initializing &#39;double&#39; with an expression of incompatible type &#39;double [10]&#39;&quot;",61462576.0,,,,,
628,"['c', 'char', 'c-strings', 'kernighan-and-ritchie']","{'account_id': 15304758, 'reputation': 133, 'user_id': 11247454, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-k77O38o7Eag/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQP3sfNuJuI7-eLiO5NDu1C6K1NEQQ/mo/photo.jpg?sz=256', 'display_name': 'Javier de Muller Santa-Mar&#237;a', 'link': 'https://stackoverflow.com/users/11247454/javier-de-muller-santa-mar%c3%ada'}",True,386,3,2,1588013435,1588011980,1588012733.0,61465810,CC BY-SA 4.0,https://stackoverflow.com/questions/61465810/checking-for-different-characters-in-c,Checking for different characters in C,61465905.0,,,,,
629,"['c', 'pointers', 'structure', 'dynamic-memory-allocation']","{'account_id': 18182302, 'reputation': 11, 'user_id': 13229800, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2340c3ab53a35c85643c33c7c82737f8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jordan Baller', 'link': 'https://stackoverflow.com/users/13229800/jordan-baller'}",False,30,0,0,1588013100,1588013100,,61466128,CC BY-SA 4.0,https://stackoverflow.com/questions/61466128/compiler-giving-an-unexpected-error-for-casting-a-pointer-as-a-struct-in-calloc,Compiler giving an unexpected error for casting a pointer as a struct in calloc(),,,,,,
630,"['c++', 'c', 'gcc', 'constructor', 'shared-libraries']","{'account_id': 5073248, 'reputation': 983, 'user_id': 4071435, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/598ac8af735dd5a8892220bba350cad4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Paul Grinberg', 'link': 'https://stackoverflow.com/users/4071435/paul-grinberg'}",False,33,2,0,1588013092,1588004905,,61463628,CC BY-SA 4.0,https://stackoverflow.com/questions/61463628/gcc-share-library-initializer-function-access-to-current-executable-name,gcc share library initializer function access to current executable name,,,,,,
631,"['c', 'pointers', 'memory-management', 'struct', 'variable-assignment']","{'account_id': 18421982, 'reputation': 1, 'user_id': 13419370, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/060033389e7ca2c8d50e7b11e06b6c49?s=256&d=identicon&r=PG&f=1', 'display_name': 'awb0000', 'link': 'https://stackoverflow.com/users/13419370/awb0000'}",True,302,3,0,1588012426,1588007490,1588012426.0,61464417,,https://stackoverflow.com/questions/61464417/really-lost-on-how-to-fill-allocated-memory-in-c,Really lost on how to fill allocated memory in C,,1588012382.0,Needs details or clarity,,,
632,"['c', 'arduino', 'avr']","{'account_id': 18412432, 'reputation': 15, 'user_id': 13412324, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-_4tIH8qyT3Y/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJPYtG8kZVSo-S2C7pJhIouqt-osCw/photo.jpg?sz=256', 'display_name': 'Michal', 'link': 'https://stackoverflow.com/users/13412324/michal'}",True,212,1,-1,1588009846,1587921084,1588009846.0,61444822,CC BY-SA 4.0,https://stackoverflow.com/questions/61444822/arduino-serial-monitor-writes-data-twice,Arduino Serial monitor writes data twice,61445898.0,,,,,
633,"['python', 'c', 'enums', 'python-c-api']","{'account_id': 1286775, 'reputation': 3909, 'user_id': 1239685, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/57e2117ca06179184f05d9c385b1823b?s=256&d=identicon&r=PG', 'display_name': 'Dominick Pastore', 'link': 'https://stackoverflow.com/users/1239685/dominick-pastore'}",True,848,1,3,1588009025,1587957746,1588008482.0,61451232,CC BY-SA 4.0,https://stackoverflow.com/questions/61451232/how-to-return-a-python-enum-from-c-extension,How to return a Python Enum from C extension?,61454030.0,,,,,
634,['c'],"{'account_id': 18421330, 'reputation': 61, 'user_id': 13418888, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1212257009127902/picture?type=large', 'display_name': 'Sharuk M', 'link': 'https://stackoverflow.com/users/13418888/sharuk-m'}",True,67,2,2,1588007506,1588003922,1588004370.0,61463285,CC BY-SA 4.0,https://stackoverflow.com/questions/61463285/text-size-increment-during-heap-initialization,Text size increment during Heap initialization,61463345.0,,,,,
635,['c'],"{'account_id': 18408152, 'reputation': 1, 'user_id': 13409235, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgFVwvh4luc7NuQFy3d453mXf8B3iYo_mqXA3KjYg=k-s256', 'display_name': 'Ojaswe Gupta', 'link': 'https://stackoverflow.com/users/13409235/ojaswe-gupta'}",True,208,2,0,1588005876,1588004773,1588004793.0,61463574,CC BY-SA 4.0,https://stackoverflow.com/questions/61463574/declaring-using-char-pointer-inside-a-struct-in-c-and-taking-input-in-it,Declaring/using char pointer inside a struct in c and taking input in it,,,,,,
636,['c'],"{'account_id': 18420431, 'reputation': 7, 'user_id': 13418206, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b3d3b99f6e91a04d74fb9e77d85f1a44?s=256&d=identicon&r=PG&f=1', 'display_name': 'nikola jole', 'link': 'https://stackoverflow.com/users/13418206/nikola-jole'}",True,3613,3,-1,1588005344,1587997212,1587998319.0,61460999,CC BY-SA 4.0,https://stackoverflow.com/questions/61460999/how-to-find-the-most-frequent-vowel-and-consonants-in-the-text-in-c,How to find the most frequent vowel and consonants in the text in C,,,,,,
637,"['c', 'linux', 'multithreading']","{'account_id': 15011149, 'reputation': 11, 'user_id': 10835594, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2133704190022603/picture?type=large', 'display_name': 'Vlad Popirtan', 'link': 'https://stackoverflow.com/users/10835594/vlad-popirtan'}",False,59,0,0,1588003995,1587807579,1588003995.0,61423675,CC BY-SA 4.0,https://stackoverflow.com/questions/61423675/solvedsyncronize-threads-from-different-processes-to-take-effect-in-a-specific,[SOLVED]Syncronize threads from different processes to take effect in a specific order Linux,,,,,,
638,"['c', 'function', 'functional-programming', 'return', 'return-value']","{'account_id': 7503592, 'reputation': 677, 'user_id': 5700981, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/6c01fa318c6c8676c00aac5bcb51776b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Henry', 'link': 'https://stackoverflow.com/users/5700981/henry'}",True,79,1,-1,1588003463,1587991591,1587993597.0,61459247,CC BY-SA 4.0,https://stackoverflow.com/questions/61459247/what-is-the-difference-between-using-not-using-return-in-a-subprogram,What is the difference between using/not using return in a subprogram?,61459535.0,,,,,
639,['c'],"{'account_id': 15359255, 'reputation': 173, 'user_id': 11080661, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/HhbwQ.png?s=256&g=1', 'display_name': 'Hasbridge', 'link': 'https://stackoverflow.com/users/11080661/hasbridge'}",True,162,1,2,1588001547,1587980632,1587983356.0,61455935,CC BY-SA 4.0,https://stackoverflow.com/questions/61455935/exception-thrown-in-c-with-stack,Exception thrown in C with stack,61462487.0,,,,,
640,"['c', 'divide-by-zero']","{'account_id': 324521, 'reputation': 22184, 'user_id': 645128, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://i.stack.imgur.com/G0V8Q.jpg?s=256&g=1', 'display_name': 'ryyker', 'link': 'https://stackoverflow.com/users/645128/ryyker'}",True,142,1,5,1588001308,1587998038,1587999539.0,61461261,CC BY-SA 4.0,https://stackoverflow.com/questions/61461261/divide-by-zero-fault-where-there-is-no-apparent-division-in-code,Divide by zero fault where there is no apparent division in code,61461792.0,,,,,
641,"['c', 'recursion']","{'account_id': 16995263, 'reputation': 9, 'user_id': 12293856, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/3302839556422861/picture?type=large', 'display_name': 'Kaan Uslu', 'link': 'https://stackoverflow.com/users/12293856/kaan-uslu'}",True,60,1,0,1587999940,1587944375,1587947431.0,61449554,CC BY-SA 4.0,https://stackoverflow.com/questions/61449554/array-sum-recursion-function-doesnt-work,array sum recursion function doesn&#39;t work,61461527.0,,,,,
642,"['c', 'pointers']","{'account_id': 4421715, 'reputation': 1395, 'user_id': 3601445, 'user_type': 'registered', 'accept_rate': 37, 'profile_image': 'https://www.gravatar.com/avatar/166972946a381e8641b7dd4de8a874a9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Unhandled Exception', 'link': 'https://stackoverflow.com/users/3601445/unhandled-exception'}",True,38,2,0,1587998027,1587996484,,61460767,CC BY-SA 4.0,https://stackoverflow.com/questions/61460767/c-displaying-pointer-content-difference-between-str-and-int,C - Displaying pointer content. Difference between str and int,61460883.0,,,,,
643,['c'],"{'account_id': 18275263, 'reputation': 1, 'user_id': 13305207, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/01ccf10dccebe98a407578839447027d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Matteo196', 'link': 'https://stackoverflow.com/users/13305207/matteo196'}",False,155,1,-1,1587997635,1587992483,1587992932.0,61459506,CC BY-SA 4.0,https://stackoverflow.com/questions/61459506/sepia-filter-undefined-reference-to-main,Sepia Filter undefined reference to main?,,,,,,
