,tags,owner,is_answered,view_count,closed_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,link,closed_reason,title,content_license,migrated_from
526,"['c', 'io', 'scanf', 'fopen']","{'account_id': 18935915, 'reputation': 13, 'user_id': 13816984, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-mN0pJMKRlLA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmcZFBfhfwXG5rlapHLO60e4zdLeg/photo.jpg?sz=256', 'display_name': 'O.J', 'link': 'https://stackoverflow.com/users/13816984/o-j'}",True,112,,62589162.0,2,1,1593181451,1593150548,1593181451.0,62588771,https://stackoverflow.com/questions/62588771/getting-undefined-behavior-in-counting-characters-of-text-file-program,,getting undefined behavior in counting characters of text file program?,CC BY-SA 4.0,
527,"['c', 'random', 'random-seed', 'time.h']","{'account_id': 9626056, 'reputation': 97, 'user_id': 7145645, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1020466758082899/picture?type=large', 'display_name': 'Mueez Khan', 'link': 'https://stackoverflow.com/users/7145645/mueez-khan'}",True,58,,,1,0,1593180766,1593179177,1593179760.0,62596150,https://stackoverflow.com/questions/62596150/making-random-values-in-one-function-be-same-for-each-run-while-random-values-in,,making random values in one function be same for each run while random values in another function be different for each run,CC BY-SA 4.0,
528,"['c++', 'c', 'winapi']","{'account_id': 8715245, 'reputation': 642, 'user_id': 6520107, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a47f891c7c0e86ff5a885881233feca1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Siliace', 'link': 'https://stackoverflow.com/users/6520107/siliace'}",False,94,,,0,0,1593179796,1593170526,1593179796.0,62593666,https://stackoverflow.com/questions/62593666/changedisplaysettingsex-change-screen-order,,ChangeDisplaySettingsEx change screen order,CC BY-SA 4.0,
529,"['c', 'pointers', 'memory-leaks', 'malloc', 'free']","{'account_id': 18523345, 'reputation': 29, 'user_id': 13495776, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiPrVZguhBeobeg28zWX8t9JlBp_h3BUTCNVsuc=k-s256', 'display_name': 'Tiến Th&#224;nh Nguyễn', 'link': 'https://stackoverflow.com/users/13495776/ti%e1%ba%bfn-th%c3%a0nh-nguy%e1%bb%85n'}",True,107,,62591823.0,2,1,1593179258,1593163479,,62591783,https://stackoverflow.com/questions/62591783/can-this-code-create-memory-leak-and-how-to-test-it,,Can this code create memory leak and how to test it,CC BY-SA 4.0,
530,"['c', 'ld']","{'account_id': 338956, 'reputation': 1044, 'user_id': 668125, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://i.stack.imgur.com/zuE5Z.png?s=256&g=1', 'display_name': 'nonchip', 'link': 'https://stackoverflow.com/users/668125/nonchip'}",True,52,,,1,1,1593177851,1593167746,1593172834.0,62592927,https://stackoverflow.com/questions/62592927/get-gnu-ld-to-link-against-static-functions-in-another-binary-without-includin,,get GNU `ld` to link against static functions in another binary without including them,CC BY-SA 4.0,
531,"['c', 'file-io', 'linked-list']","{'account_id': 18161357, 'reputation': 7, 'user_id': 13212693, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-_J9OwxHy3LY/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJPde5_lSGNl9D-UuoRh0uBhPNHRHQ/photo.jpg?sz=256', 'display_name': 'tomer vainer', 'link': 'https://stackoverflow.com/users/13212693/tomer-vainer'}",True,51,,62595627.0,2,0,1593177564,1593175543,,62595039,https://stackoverflow.com/questions/62595039/saving-and-reading-linked-list-that-containts-dynamic-strings-into-binary-fi,,Saving (and reading) Linked List (that containts dynamic strings) Into Binary File In C,CC BY-SA 4.0,
532,['c'],"{'account_id': 18894421, 'reputation': 7, 'user_id': 13783920, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/05c4505fc329d65f331513f97c2b37d4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Raccoonz', 'link': 'https://stackoverflow.com/users/13783920/raccoonz'}",False,71,,,1,0,1593176475,1593176289,1593176355.0,62595248,https://stackoverflow.com/questions/62595248/tokenising-word,,Tokenising word,CC BY-SA 4.0,
533,"['c', 'windows', 'memory-management']","{'account_id': 14850778, 'reputation': 3, 'user_id': 10724802, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/5FJPM.png?s=256&g=1', 'display_name': 'oats and boats', 'link': 'https://stackoverflow.com/users/10724802/oats-and-boats'}",False,329,,,0,0,1593176425,1593176425,,62595288,https://stackoverflow.com/questions/62595288/how-does-the-heap-allocate-memory-on-windows,,How does the heap allocate memory on windows?,CC BY-SA 4.0,
534,"['c++', 'c', 'c++11']","{'account_id': 10012700, 'reputation': 240, 'user_id': 7405077, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fe24228dceb481311b6e4e9741dd77d3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Lorenz Zhao', 'link': 'https://stackoverflow.com/users/7405077/lorenz-zhao'}",True,115,,62579964.0,1,1,1593175249,1593100455,1593175249.0,62579386,https://stackoverflow.com/questions/62579386/casting-a-universal-reference-to-a-callable-to-void-pointer-and-vice-versa,,Casting a universal reference to a callable to void pointer and vice versa,CC BY-SA 4.0,
535,"['c++', 'c', 'c-preprocessor']","{'user_type': 'does_not_exist', 'display_name': 'user13540365'}",False,167,,,2,0,1593172874,1593140087,1593157818.0,62587321,https://stackoverflow.com/questions/62587321/type-qualification-macro-helper,,Type-qualification Macro Helper,CC BY-SA 4.0,
536,"['c', 'struct', 'malloc', 'char-pointer']","{'account_id': 18778356, 'reputation': 17, 'user_id': 13693579, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f3de90ec17c2b5bd1a027d0ec3af263b?s=256&d=identicon&r=PG&f=1', 'display_name': 'erehwyrevemai', 'link': 'https://stackoverflow.com/users/13693579/erehwyrevemai'}",True,113,,,2,1,1593172242,1593168374,,62593112,https://stackoverflow.com/questions/62593112/using-free-for-char-pointer-in-struct,,Using free() for char-pointer in struct,CC BY-SA 4.0,
537,"['c', 'visual-studio', 'gtk']","{'account_id': 18932628, 'reputation': 54, 'user_id': 13814459, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f6617775464bcd6cc7100d52450c5ca5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Shahar Daichman', 'link': 'https://stackoverflow.com/users/13814459/shahar-daichman'}",False,38,,,0,0,1593170761,1593170761,,62593735,https://stackoverflow.com/questions/62593735/what-lib-files-is-needed-for-gtk-in-visual-studio-in-c,,what .lib files is needed for gtk in visual studio in c?,CC BY-SA 4.0,
538,"['c', 'c++11']","{'account_id': 10012700, 'reputation': 240, 'user_id': 7405077, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fe24228dceb481311b6e4e9741dd77d3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Lorenz Zhao', 'link': 'https://stackoverflow.com/users/7405077/lorenz-zhao'}",True,72,,62592318.0,1,1,1593169826,1593161627,1593169826.0,62591293,https://stackoverflow.com/questions/62591293/statelessly-wrap-a-c-callback-interface-in-c,,Statelessly wrap a C callback interface in C++,CC BY-SA 4.0,
539,"['c', 'memory-leaks', 'segmentation-fault']","{'account_id': 16631901, 'reputation': 83, 'user_id': 12462928, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-ORalbF_bRJM/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdCPg8b9PYwf7CDlUCkiwBdv5YwYA/photo.jpg?sz=256', 'display_name': 'QAwAQ', 'link': 'https://stackoverflow.com/users/12462928/qawaq'}",True,99,,62592755.0,2,1,1593167545,1593165804,1593166013.0,62592419,https://stackoverflow.com/questions/62592419/why-no-segfault-shows-in-this-program,,Why no segfault shows in this program?,CC BY-SA 4.0,
540,"['c++', 'c', 'linux', 'windows']","{'account_id': 9745345, 'reputation': 82, 'user_id': 7225528, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1312681078784521/picture?type=large', 'display_name': 'Notoriouss', 'link': 'https://stackoverflow.com/users/7225528/notoriouss'}",True,205,,62591994.0,2,0,1593167533,1593163874,1593167533.0,62591892,https://stackoverflow.com/questions/62591892/what-is-the-linux-equivalent-of-openning-a-handle-to-physicaldrive-and-writing-t,,What is the linux equivalent of openning a handle to PhysicalDrive and writing to MBR in c/c++?,CC BY-SA 4.0,
541,"['c++', 'mysql', 'sql', 'c', 'mariadb']","{'account_id': 16264822, 'reputation': 55, 'user_id': 11745224, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ca07b9ebe1b01c8825571bab03637831?s=256&d=identicon&r=PG&f=1', 'display_name': 'Rio', 'link': 'https://stackoverflow.com/users/11745224/rio'}",True,304,,62592722.0,1,1,1593167016,1593161895,1593163550.0,62591352,https://stackoverflow.com/questions/62591352/configure-error-didnt-find-the-mysql-include-dir,,configure: error: Didn&#39;t find the MySQL include dir,CC BY-SA 4.0,
542,"['c', 'debugging', 'embedded', 'lpcxpresso']","{'account_id': 18937381, 'reputation': 11, 'user_id': 13818168, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dbb75d49781dedea088f046eaaf1b20f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Hello_World_Blinky', 'link': 'https://stackoverflow.com/users/13818168/hello-world-blinky'}",True,120,,,1,1,1593166654,1593165059,1593166654.0,62592204,https://stackoverflow.com/questions/62592204/program-only-works-when-stepping-through-lpcxpresso18s37,,Program only works when stepping through - LPCXpresso18S37,CC BY-SA 4.0,
543,"['c', 'openssl']","{'account_id': 18937491, 'reputation': 1, 'user_id': 13818254, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-xe8IG5ZlRrg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmMA3Gfb7cC0EzxAxqVP_nJOLyq4Q/photo.jpg?sz=256', 'display_name': 'Alexandr Zhukov', 'link': 'https://stackoverflow.com/users/13818254/alexandr-zhukov'}",False,1495,,,0,0,1593166627,1593166627,,62592625,https://stackoverflow.com/questions/62592625/libssl-so-1-0-0-undefined-symbol-evp-idea-cbc,,libssl.so.1.0.0: undefined symbol: EVP_idea_cbc,CC BY-SA 4.0,
544,"['c++', 'c', 'memory', 'encapsulation', 'addressing']","{'account_id': 16114813, 'reputation': 25, 'user_id': 11632227, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-DQ9i4nPerAA/AAAAAAAAAAI/AAAAAAAABuU/YdWMJDTiR-g/photo.jpg?sz=256', 'display_name': 'Nishad Sandilya', 'link': 'https://stackoverflow.com/users/11632227/nishad-sandilya'}",True,1064,,,3,-2,1593166088,1593160690,1593161133.0,62591051,https://stackoverflow.com/questions/62591051/why-does-c-always-display-a-hexadecimal-memory-address-and-not-just-an-integer,,Why does C++ always display a Hexadecimal memory address and not just an integer?,CC BY-SA 4.0,
545,"['c', 'function', 'recursion', 'reverse']","{'account_id': 18937120, 'reputation': 1, 'user_id': 13817954, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-10TDlW2CyGU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnCBWcUyiLrIupHX4KezpbQTKSbYQ/photo.jpg?sz=256', 'display_name': 'Azmymo', 'link': 'https://stackoverflow.com/users/13817954/azmymo'}",False,32,,,1,0,1593165360,1593163203,1593163485.0,62591715,https://stackoverflow.com/questions/62591715/im-trying-to-reverse-a-number-by-using-a-recursive-in-c-language-but-the-output,,I&#39;m trying to reverse a number by using a recursive in c language but the output is not changing,CC BY-SA 4.0,
546,"['c', 'googletest', 'ada']","{'account_id': 15517344, 'reputation': 53, 'user_id': 11194426, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/2qLRw.jpg?s=256&g=1', 'display_name': 'doomedCoder', 'link': 'https://stackoverflow.com/users/11194426/doomedcoder'}",True,166,,62588902.0,2,5,1593164427,1593128743,,62585930,https://stackoverflow.com/questions/62585930/passing-a-c-styled-integer-array-to-an-ada-function-to-retrieve-the-first-elemen,,Passing a C-styled integer array to an Ada function to retrieve the first element in the array,CC BY-SA 4.0,
547,"['c++', 'c', 'macros', 'warnings', 'compiler-warnings']","{'account_id': 967782, 'reputation': 701, 'user_id': 990883, 'user_type': 'registered', 'accept_rate': 34, 'profile_image': 'https://www.gravatar.com/avatar/a1f87925cc758554bc4d0431a1d01ade?s=256&d=identicon&r=PG', 'display_name': 'jxgn', 'link': 'https://stackoverflow.com/users/990883/jxgn'}",True,144,,62591583.0,1,1,1593162946,1593162294,,62591472,https://stackoverflow.com/questions/62591472/what-does-define-dbgfmt-0-mean-warning-expression-has-no-effect,,"What does #define Dbg(fmt,...) (0) mean? warning: expression has no effect",CC BY-SA 4.0,
548,"['c', 'pointers', 'initialization']","{'account_id': 17351473, 'reputation': 43, 'user_id': 12569878, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-pZaV8qtCbvo/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3re82lePQ4LocquGewJQ5hoM2XhoBw/photo.jpg?sz=256', 'display_name': 'Chandu', 'link': 'https://stackoverflow.com/users/12569878/chandu'}",True,55,1593160689.0,,1,2,1593160787,1593155487,1593159024.0,62589723,https://stackoverflow.com/questions/62589723/pointer-initialization-char-and-int,Duplicate,Pointer Initialization (char and int),,
549,['c'],"{'account_id': 18930737, 'reputation': 1, 'user_id': 13812872, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2846849548757244/picture?type=large', 'display_name': 'Stanleyy Leong', 'link': 'https://stackoverflow.com/users/13812872/stanleyy-leong'}",False,298,,,3,-2,1593159644,1593092825,1593093059.0,62576894,https://stackoverflow.com/questions/62576894/how-to-write-a-program-that-function-named-vowel-that-return-a-nonzero-c-program,,How to write a program that function named vowel that return a nonzero C programming (HELP!!),CC BY-SA 4.0,
550,"['c', 'gtk3', 'cellrenderer']","{'account_id': 432328, 'reputation': 994, 'user_id': 817019, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://i.stack.imgur.com/xhltk.jpg?s=256&g=1', 'display_name': 'snuk182', 'link': 'https://stackoverflow.com/users/817019/snuk182'}",True,428,,,1,1,1593158629,1591607608,,62258691,https://stackoverflow.com/questions/62258691/gtk3-custom-cell-renderer-that-outputs-widgets,,"GTK3 custom cell renderer, that outputs widgets",CC BY-SA 4.0,
551,"['c', 'unix', 'system-calls', 'stat']","{'account_id': 8690695, 'reputation': 310, 'user_id': 6503670, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e91c7f871e936bfcd3c5bdab2acdc6a7?s=256&d=identicon&r=PG&f=1', 'display_name': 'GingerBadger', 'link': 'https://stackoverflow.com/users/6503670/gingerbadger'}",True,985,,,1,7,1593156393,1593109853,1593110313.0,62582061,https://stackoverflow.com/questions/62582061/what-is-a-whiteout-s-ifwht-in-unix,,What is a &#39;whiteout&#39; (S_IFWHT) in Unix?,CC BY-SA 4.0,
552,"['c', 'encryption', 'parallel-processing', 'opencl']","{'account_id': 6179126, 'reputation': 125, 'user_id': 7228037, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b68d6661976d2379c467e121d5d8034c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Razvan Paraschiv', 'link': 'https://stackoverflow.com/users/7228037/razvan-paraschiv'}",True,399,,62552831.0,3,1,1593154160,1592962204,1593002676.0,62546207,https://stackoverflow.com/questions/62546207/how-to-optimize-opencl-kernel-use-of-trigonometric-functions,,How to optimize OpenCL kernel use of trigonometric functions?,CC BY-SA 4.0,
553,"['c', 'assembly', 'arm']","{'account_id': 18498743, 'reputation': 29, 'user_id': 13476560, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f634d9cd44fa3c512336e735456b1dea?s=256&d=identicon&r=PG&f=1', 'display_name': 'jajajen', 'link': 'https://stackoverflow.com/users/13476560/jajajen'}",True,378,,,1,-1,1593150579,1593144869,,62587935,https://stackoverflow.com/questions/62587935/arm-assembly-how-to-compare-with-large-number,,ARM assembly - how to compare with large number,CC BY-SA 4.0,
554,"['c', 'macos', 'glu', 'glx']","{'account_id': 6322828, 'reputation': 443, 'user_id': 5286823, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/fc51754948550088d72811ba2f2c7c47?s=256&d=identicon&r=PG&f=1', 'display_name': 'Peter B', 'link': 'https://stackoverflow.com/users/5286823/peter-b'}",True,2742,,62588710.0,1,0,1593150235,1593135905,1593145630.0,62586763,https://stackoverflow.com/questions/62586763/in-c-how-do-i-install-gl-glx-h-gl-gl-h-and-gl-glu-h-on-mac-os,,"In C, how do I install GL/glx.h , GL/gl.h and GL/glu.h on Mac OS",CC BY-SA 4.0,
555,"['python', 'c', 'performance', 'optimization']","{'account_id': 6545900, 'reputation': 31, 'user_id': 5061923, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1f8e2b260ffa779eaa3c6ba01fef7094?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jaafarb', 'link': 'https://stackoverflow.com/users/5061923/jaafarb'}",True,849,,,1,0,1593149385,1593100871,1593109912.0,62579526,https://stackoverflow.com/questions/62579526/performance-challenge-box-operations-hackerrank-c-python,,"Performance challenge: Box operations (HackerRank) (C, Python)",CC BY-SA 4.0,
556,"['c', 'linux', 'floating-point', 'precision', 'redhat']","{'account_id': 6971155, 'reputation': 766, 'user_id': 5347487, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/26d833ea8c62a588ddcb527aae21fd69?s=256&d=identicon&r=PG&f=1', 'display_name': 'Darshan L', 'link': 'https://stackoverflow.com/users/5347487/darshan-l'}",True,321,,62588290.0,1,0,1593147545,1593005667,1593016509.0,62556369,https://stackoverflow.com/questions/62556369/float-or-double-value-is-not-getting-displayed-when-used-in-printf-statement-in,,float or double value is not getting displayed when used in printf statement in C code,CC BY-SA 4.0,
