,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,closed_date,closed_reason,community_owned_date,locked_date,migrated_from,protected_date
497,"['c', 'winapi', 'winsock', 'winsock2', 'winsockets']","{'account_id': 1519475, 'reputation': 67, 'user_id': 1419583, 'user_type': 'registered', 'accept_rate': 17, 'profile_image': 'https://www.gravatar.com/avatar/8bc7986a7006fa56ace76f424f0b545a?s=256&d=identicon&r=PG', 'display_name': 'Danny Shemesh', 'link': 'https://stackoverflow.com/users/1419583/danny-shemesh'}",False,142,,2,1,1403245849,1356566015,14047733,CC BY-SA 3.0,https://stackoverflow.com/questions/14047733/accept-call-doesnt-block-the-second-time-or-more-than-one-time,Accept call does&#39;nt block the second time (or more than one time)?,,,,,,,
498,"['c', 'linux', 'pointers']","{'account_id': 920494, 'reputation': 1576, 'user_id': 952268, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/dd34f9ca91ec053d18d9da255f529bd5?s=256&d=identicon&r=PG', 'display_name': 'barfatchen', 'link': 'https://stackoverflow.com/users/952268/barfatchen'}",True,121,14036305.0,2,1,1402919716,1356496915,14036074,CC BY-SA 3.0,https://stackoverflow.com/questions/14036074/about-padding-the-synchronization-structures,About Padding the synchronization structures,1356499907.0,,,,,,
499,"['c', 'turbo-c']","{'account_id': 2124434, 'reputation': 1, 'user_id': 1886983, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/84e00f0d42117ea517df5fc4f6117688?s=256&d=identicon&r=PG', 'display_name': 'user1886983', 'link': 'https://stackoverflow.com/users/1886983/user1886983'}",True,1664,,2,-1,1402408709,1354930658,13773583,,https://stackoverflow.com/questions/13773583/bad-expression-declare-char-array-c,&quot;bad expression&quot; declare char array c,1402408709.0,1354964802.0,too localized,,,,
500,"['c', 'com', 'mta']","{'account_id': 1477380, 'reputation': 1, 'user_id': 1387463, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d772d036d2eb11b08498600c7341b213?s=256&d=identicon&r=PG', 'display_name': 'fallwind', 'link': 'https://stackoverflow.com/users/1387463/fallwind'}",False,1150,,0,0,1401694842,1355412563,13863106,CC BY-SA 3.0,https://stackoverflow.com/questions/13863106/when-should-i-call-couninitialize,When should I call CoUninitialize?,1401694842.0,,,,,,
501,"['c', 'segmentation-fault', 'turbo-c']","{'user_type': 'does_not_exist', 'display_name': 'user1868541'}",True,99,13659416.0,2,0,1401528433,1354364313,13659381,CC BY-SA 3.0,https://stackoverflow.com/questions/13659381/my-c-code-crashes-when-running-it-on-c-free-but-works-fine-on-borland,my c code crashes when running it on c-free but works fine on borland?,1401528433.0,,,,,,
502,"['c', 'assembly', 'long-integer', 'x86-16', 'borland-c++']","{'account_id': 1058947, 'reputation': 238, 'user_id': 1060984, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://i.stack.imgur.com/q5HRJ.jpg?s=256&g=1', 'display_name': 'Igal Klebanov', 'link': 'https://stackoverflow.com/users/1060984/igal-klebanov'}",True,1188,13925935.0,1,0,1401528395,1355799216,13925605,CC BY-SA 3.0,https://stackoverflow.com/questions/13925605/8086-386-asm-with-bcc5-returning-long-int-from-asm-proc,8086/386 asm with bcc5: returning long int from asm proc,1401528395.0,,,,,,
503,"['c', 'segmentation-fault', 'valgrind']","{'account_id': 1551313, 'reputation': 1096, 'user_id': 1443630, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/5LHlK.png?s=256&g=1', 'display_name': 'Mahesh Bansod', 'link': 'https://stackoverflow.com/users/1443630/mahesh-bansod'}",True,36792,13901220.0,3,6,1400763158,1355660282,13901209,CC BY-SA 3.0,https://stackoverflow.com/questions/13901209/segmentation-fault-strcat,Segmentation fault- strcat,1400763158.0,,,,,,
504,"['c', 'algorithm', 'text', 'linked-list']","{'account_id': 32561, 'reputation': 61, 'user_id': 90451, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/db7b25336b3b346f15f63df5e4c6fc8d?s=256&d=identicon&r=PG', 'display_name': 'sdsd', 'link': 'https://stackoverflow.com/users/90451/sdsd'}",True,6293,13664780.0,2,1,1400367167,1354403763,13664738,CC BY-SA 3.0,https://stackoverflow.com/questions/13664738/creating-a-linked-list-from-a-text-file,Creating a linked list from a text file,,,,,,,
505,"['c', 'memory-leaks', 'valgrind', 'libxml2']","{'account_id': 332228, 'reputation': 3027, 'user_id': 657401, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/dff4897b26f4dd2a9d25fabbda9cacf5?s=256&d=identicon&r=PG', 'display_name': 'Witiko', 'link': 'https://stackoverflow.com/users/657401/witiko'}",True,1567,13904199.0,1,2,1400337788,1355679090,13903748,CC BY-SA 3.0,https://stackoverflow.com/questions/13903748/libxml2-xmlnewtextwriterfilename-leaks,libxml2: xmlNewTextWriterFilename leaks,1355679961.0,,,,,,
506,['c'],"{'account_id': 2169978, 'reputation': 2488, 'user_id': 1922253, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/b903803b20a726e5c8d09b5ac3b95ed8?s=256&d=identicon&r=PG', 'display_name': 'Roy', 'link': 'https://stackoverflow.com/users/1922253/roy'}",True,374,13995454.0,2,2,1400047885,1356115043,13995441,,https://stackoverflow.com/questions/13995441/realloc-invalid-next-size,&quot;realloc(): invalid next size&quot;,1495542460.0,1356122504.0,too localized,,,,
507,"['c', 'dll', 'labview']","{'account_id': 2115080, 'reputation': 11, 'user_id': 1879583, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/eb884a26207b86ba59c7d86b5cb46a1c?s=256&d=identicon&r=PG', 'display_name': 'justin Li', 'link': 'https://stackoverflow.com/users/1879583/justin-li'}",False,441,,0,1,1400046195,1354722163,13726944,CC BY-SA 3.0,https://stackoverflow.com/questions/13726944/after-open-up-labview-always-need-to-reload-dll-for-vi-to-do-loadlibrary-functi,"After open up LabVIEW, always need to reload DLL for VI to do LoadLibrary function",1354748091.0,,,,,,
508,"['java', 'c++', 'objective-c', 'c']","{'account_id': 403740, 'reputation': 11976, 'user_id': 771665, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/71767e0ed49d1f8accdee17c5abf4474?s=256&d=identicon&r=PG&f=1', 'display_name': 'MirroredFate', 'link': 'https://stackoverflow.com/users/771665/mirroredfate'}",True,202,,2,0,1399763946,1355719128,13908329,,https://stackoverflow.com/questions/13908329/java-vs-c-variant-for-desktop-and-tablet-development,Java vs. C variant for desktop and tablet development,1399763946.0,1355731882.0,not constructive,,,,
509,"['c', 'types', 'casting', 'type-safety']","{'account_id': 1064169, 'reputation': 899, 'user_id': 1065130, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/10a3b32c607627841f9cad549fe6de5e?s=256&d=identicon&r=PG', 'display_name': 'Soroush', 'link': 'https://stackoverflow.com/users/1065130/soroush'}",True,197,14103189.0,4,2,1399763924,1356879233,14091707,CC BY-SA 3.0,https://stackoverflow.com/questions/14091707/type-casts-in-c-and-type-safety,Type casts in C and type safety,1399763924.0,,,,,,
510,"['c', 'linux']","{'account_id': 1677536, 'reputation': 343, 'user_id': 1542694, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/dc1860b9624032d9506fa80dfb4e27d0?s=256&d=identicon&r=PG', 'display_name': 'zodiac', 'link': 'https://stackoverflow.com/users/1542694/zodiac'}",True,358,23583396.0,1,0,1399738494,1354973290,13777898,CC BY-SA 3.0,https://stackoverflow.com/questions/13777898/struct-to-store-records-from-proc-pid-maps,Struct to store records from /proc/&lt;pid&gt;/maps,1399738481.0,,,,,,
511,"['c', 'build', 'system', 'sublimetext2']","{'account_id': 2098117, 'reputation': 161, 'user_id': 1870392, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fdc3ad59a3af2f6631e03c766f8d8ae2?s=256&d=identicon&r=PG', 'display_name': 'userzerox', 'link': 'https://stackoverflow.com/users/1870392/userzerox'}",True,28572,13671068.0,2,15,1399660459,1354457493,13670064,,https://stackoverflow.com/questions/13670064/sublime-text-2-build-system-for-c-programming-language,sublime text 2 build system for C programming language,1354459128.0,1354475357.0,not a real question,,,,
512,"['c++', 'c', 'g++', 'compiler-optimization']","{'account_id': 73298, 'reputation': 32434, 'user_id': 211160, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://i.stack.imgur.com/Z2fk7.png?s=256&g=1', 'display_name': 'HostileFork says dont trust SE', 'link': 'https://stackoverflow.com/users/211160/hostilefork-says-dont-trust-se'}",True,627,23554376.0,1,2,1399592108,1355766207,13919228,CC BY-SA 3.0,https://stackoverflow.com/questions/13919228/g-makes-smaller-binary-than-gcc-after-c-compatibility-changes-but-slightly,"G++ makes smaller binary than GCC after C++ compatibility changes, but slightly larger than the prior binary?",1495535098.0,,,,,,
513,['c'],"{'account_id': 2103776, 'reputation': 15, 'user_id': 1870661, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/84fafcb01c96365aaf7c74b44699547b?s=256&d=identicon&r=PG', 'display_name': 'HxxD', 'link': 'https://stackoverflow.com/users/1870661/hxxd'}",True,761,,1,-1,1399480105,1354468150,13671614,CC BY-SA 3.0,https://stackoverflow.com/questions/13671614/binomial-coefficient-in-c,Binomial coefficient in C,1354469686.0,,,,,,
514,"['c', 'assembly', '64-bit', 'printf', 'scanf']","{'account_id': 2134439, 'reputation': 31, 'user_id': 1894567, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ef0b9319c4b9b3c14886746b1cdcd83f?s=256&d=identicon&r=PG', 'display_name': 'Rohan Mahtani', 'link': 'https://stackoverflow.com/users/1894567/rohan-mahtani'}",True,5803,,2,3,1399453387,1355226053,13819615,CC BY-SA 3.0,https://stackoverflow.com/questions/13819615/c-calling-conventions-in-assembly-64-bit-scanf,C calling conventions in assembly (64 bit) - scanf,1355226399.0,,,,,,
515,"['c', 'mpi']","{'account_id': 1959699, 'reputation': 152, 'user_id': 1761703, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/0eaa08672ca222846e4c21280d9a0af9?s=256&d=identicon&r=PG&f=1', 'display_name': 'erbileren', 'link': 'https://stackoverflow.com/users/1761703/erbileren'}",True,8418,16578363.0,2,2,1398785144,1356646000,14061927,CC BY-SA 3.0,https://stackoverflow.com/questions/14061927/mpi-run-error-caused-collective-abort-of-all-ranks,MPI run error &quot;caused collective abort of all ranks&quot;,,,,,,,
516,"['c', 'memory', 'types', 'c99', 'endianness']","{'account_id': 2019841, 'reputation': 11168, 'user_id': 1806289, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/c9778d5cd689a99bc776f771a67b1bfb?s=256&d=identicon&r=PG', 'display_name': 'Vilhelm Gray', 'link': 'https://stackoverflow.com/users/1806289/vilhelm-gray'}",True,740,14058258.0,8,0,1398551016,1356627075,14058166,CC BY-SA 3.0,https://stackoverflow.com/questions/14058166/is-there-a-c99-data-type-guaranteed-to-be-at-least-two-bytes,Is there a C99 data type guaranteed to be at least two bytes?,,,,,,,
517,"['c', 'fopen', 'eof', 'eol']","{'account_id': 2051979, 'reputation': 319, 'user_id': 1830775, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/F9TH6.jpg?s=256&g=1', 'display_name': 'Eszter', 'link': 'https://stackoverflow.com/users/1830775/eszter'}",True,62415,14002310.0,2,6,1397397960,1356170811,14001907,CC BY-SA 3.0,https://stackoverflow.com/questions/14001907/read-data-from-file-till-end-of-line-in-c-c,read data from file till end of line in C/C++,1397397960.0,,,,,,
518,"['c', 'for-loop']","{'account_id': 2129641, 'reputation': 1652, 'user_id': 1890764, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/b61f0927b3ef1698e3bfeb400bc535cd?s=256&d=identicon&r=PG', 'display_name': 'nagaradderKantesh', 'link': 'https://stackoverflow.com/users/1890764/nagaradderkantesh'}",True,387,14036883.0,2,4,1397338790,1356503980,14036862,CC BY-SA 3.0,https://stackoverflow.com/questions/14036862/for-loop-compare-unsigned-number-with-signed-integer,For Loop - Compare Unsigned Number With Signed Integer,1356504420.0,,,,,,
519,['c'],"{'account_id': 2152014, 'reputation': 15, 'user_id': 1908123, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/52a94549039f51780f5c0726bcde31fd?s=256&d=identicon&r=PG&f=1', 'display_name': 'RayCoding', 'link': 'https://stackoverflow.com/users/1908123/raycoding'}",True,6244,,2,-1,1397055484,1355676975,13903416,CC BY-SA 3.0,https://stackoverflow.com/questions/13903416/read-integer-from-file-and-save-it-into-array,read integer from file and save it into array,1355677327.0,,,,,,
520,"['c', 'linux-kernel', 'linux-device-driver', 'device-driver']","{'account_id': 2137866, 'reputation': 41, 'user_id': 1897182, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dc5e620407225c5bc9dd5254cdf3a643?s=256&d=identicon&r=PG', 'display_name': 'OmerY', 'link': 'https://stackoverflow.com/users/1897182/omery'}",True,2195,,1,4,1396526625,1355388758,13856133,CC BY-SA 3.0,https://stackoverflow.com/questions/13856133/implementing-read-write-file-operations-in-a-pci-device-driver,implementing read/write file_operations in a pci device driver,1396526625.0,,,,,,
521,"['c', 'sensors', 'freertos', 'lpc', 'cortex-m']","{'account_id': 193790, 'reputation': 8660, 'user_id': 435733, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/fa2e328c599a35b26b4eecfefa145efa?s=256&d=identicon&r=PG&f=1', 'display_name': 'Maestro', 'link': 'https://stackoverflow.com/users/435733/maestro'}",True,1182,,1,4,1395113120,1354707077,13722303,CC BY-SA 3.0,https://stackoverflow.com/questions/13722303/rtos-datalogger-example,RTOS Datalogger example,1395112639.0,,,,,,
522,"['c', 'debugging', 'variables', 'compiler-construction']","{'account_id': 2168535, 'reputation': 11, 'user_id': 1921098, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d70ad84aa9f4eb0bea89ea8adc07ec70?s=256&d=identicon&r=PG', 'display_name': 'John', 'link': 'https://stackoverflow.com/users/1921098/john'}",True,170,,1,-4,1394751138,1356083497,13987812,CC BY-SA 3.0,https://stackoverflow.com/questions/13987812/problems-in-code-or-my-ide-comp-is-bugged,Problems in code or my IDE/comp is bugged?,1394751138.0,,,,,,
523,"['c', 'program-entry-point', 'realloc']","{'account_id': 2166001, 'reputation': 437, 'user_id': 1919114, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/b5dc2118f8afb3780524e0dd03207c80?s=256&d=identicon&r=PG', 'display_name': 'Waschbaer', 'link': 'https://stackoverflow.com/users/1919114/waschbaer'}",True,281,13975182.0,2,2,1394458428,1356016450,13975142,CC BY-SA 3.0,https://stackoverflow.com/questions/13975142/c-program-fails-if-i-put-argc-argv-to-main-function-without-using-them,c program fails if i put argc/argv to main function without using them,1394458428.0,,,,,,
524,"['c++', 'c', 'arm', 'mingw']","{'account_id': 1033144, 'reputation': 3437, 'user_id': 1041046, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/8c50e4b2101c7094a5a04932d63f8f65?s=256&d=identicon&r=PG&f=1', 'display_name': 'AaA', 'link': 'https://stackoverflow.com/users/1041046/aaa'}",True,4754,13907850.0,2,2,1393421708,1355712578,13907676,CC BY-SA 3.0,https://stackoverflow.com/questions/13907676/how-to-compile-program-for-arm-processor-using-mingw-for-windows,How to compile program for Arm processor using MingW for Windows?,1355714377.0,,,,,,
525,['c'],"{'account_id': 2110126, 'reputation': 791, 'user_id': 1875574, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dbf81d7d5398aae36d07ac6b1dfdbc0d?s=256&d=identicon&r=PG', 'display_name': 'sushant goel', 'link': 'https://stackoverflow.com/users/1875574/sushant-goel'}",True,232,13822737.0,5,0,1393400548,1355238848,13822722,,https://stackoverflow.com/questions/13822722/need-of-condition-to-print-helloworld,need of condition to print helloworld,,1355239218.0,not constructive,,,,
526,"['c', 'recursion', 'fork', 'pipe', 'mergesort']","{'account_id': 1549889, 'reputation': 327, 'user_id': 1442544, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/710faa44eb53d9eefa0c224f613ce42d?s=256&d=identicon&r=PG', 'display_name': 'hboylan', 'link': 'https://stackoverflow.com/users/1442544/hboylan'}",True,2454,13666622.0,1,4,1393165007,1354420621,13666261,CC BY-SA 3.0,https://stackoverflow.com/questions/13666261/recursive-c-mergesort-hangs-on-read-using-pipe-forks,Recursive C mergesort hangs on read using pipe/forks,1354461075.0,,,,,,
527,"['c++', 'c', 'arrays', 'pointers']","{'user_type': 'does_not_exist', 'display_name': 'user569322'}",True,1375,13812497.0,3,2,1392905289,1355191039,13812441,CC BY-SA 3.0,https://stackoverflow.com/questions/13812441/c-returning-a-2d-array-through-function,C++ - Returning a 2D array through function,1355192459.0,,,,,,
528,"['java', 'c', 'linux', 'gcc', 'java-native-interface']","{'account_id': 1352199, 'reputation': 1041, 'user_id': 1345020, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d07010497ba94babcfc7015a54890caa?s=256&d=identicon&r=PG', 'display_name': 'AardvarkSoup', 'link': 'https://stackoverflow.com/users/1345020/aardvarksoup'}",True,1735,,1,3,1392739394,1355234430,13821854,CC BY-SA 3.0,https://stackoverflow.com/questions/13821854/strange-crashes-while-calling-jni-code-on-linux-am-i-compiling-my-shared-librar,Strange crashes while calling JNI code on Linux; am I compiling my shared library correctly?,1495540558.0,,,,,,
529,"['c', 'gcc', 'struct', 'unions', 'bit-fields']","{'account_id': 1239909, 'reputation': 14426, 'user_id': 1202769, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/f433d4ef24d71afad40400f98906ca74?s=256&d=identicon&r=PG&f=1', 'display_name': 'qwertz', 'link': 'https://stackoverflow.com/users/1202769/qwertz'}",True,1162,13958685.0,5,4,1392498007,1355940597,13958464,CC BY-SA 3.0,https://stackoverflow.com/questions/13958464/why-arent-bitfields-allowed-with-normal-variables,Why aren&#39;t bitfields allowed with normal variables?,1360077320.0,,,,,,
