,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,accepted_answer_id,migrated_from
451,"['c', 'pointers', 'embedded', 'pass-by-reference']","{'account_id': 11266218, 'reputation': 251, 'user_id': 8262928, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/41cd4f04a1c11785f83911763626ff6e?s=256&d=identicon&r=PG&f=1', 'display_name': 'SaturnsBelt', 'link': 'https://stackoverflow.com/users/8262928/saturnsbelt'}",True,104,2,0,1569567981,1569531153,1569532069.0,58124629,CC BY-SA 4.0,https://stackoverflow.com/questions/58124629/confused-on-pass-by-reference-in-c-and-when-to-use-an-or,Confused on &quot;pass by reference&quot; in C and when to use an &amp; or *,,,58124801.0,
452,"['c', 'arrays', 'fork']","{'account_id': 14831541, 'reputation': 178, 'user_id': 10710895, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/50686779653043f0ee91b7301b2eb9a5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Davis', 'link': 'https://stackoverflow.com/users/10710895/davis'}",True,64,1,-1,1569566000,1569518981,1569566000.0,58121932,CC BY-SA 4.0,https://stackoverflow.com/questions/58121932/fork-array-assignment-conflict,Fork array assignment conflict,,,58122506.0,
453,['c'],"{'account_id': 16775467, 'reputation': 1, 'user_id': 12126917, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6c9855b2bc108036ec6cae5c68dac93d?s=256&d=identicon&r=PG&f=1', 'display_name': 'mrarray', 'link': 'https://stackoverflow.com/users/12126917/mrarray'}",True,55,1,0,1569563414,1569542318,1569542610.0,58126106,CC BY-SA 4.0,https://stackoverflow.com/questions/58126106/using-function-if-if-condition-is-true-not-working,"Using function if, if condition is true, not working?",,,,
454,"['c', 'arrays', 'for-loop']","{'account_id': 13976501, 'reputation': 39, 'user_id': 10093794, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/66769b429646398c928d7784d55d97d5?s=256&d=identicon&r=PG&f=1', 'display_name': 'B.Y', 'link': 'https://stackoverflow.com/users/10093794/b-y'}",True,78,1,0,1569560651,1569544071,,58126277,CC BY-SA 4.0,https://stackoverflow.com/questions/58126277/what-is-the-difference-between-these-two-declarations-of-array,What is the difference between these two declarations of array?,,,,
455,"['c', 'visual-studio-2013', 'gdb', 'sizeof']","{'account_id': 3389902, 'reputation': 11, 'user_id': 2844966, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user2844966', 'link': 'https://stackoverflow.com/users/2844966/user2844966'}",False,142,0,0,1569556984,1569485058,1569556984.0,58112207,CC BY-SA 4.0,https://stackoverflow.com/questions/58112207/sizeofstructure-show-wrong-size-in-watch-window-in-vs2013,sizeof(structure) show wrong size in watch window in vs2013,,,,
456,"['c', 'gcc', 'libc']","{'account_id': 4741979, 'reputation': 26811, 'user_id': 3834415, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/jKHGm.jpg?s=256&g=1', 'display_name': 'Chris', 'link': 'https://stackoverflow.com/users/3834415/chris'}",True,198,1,0,1569555456,1569555038,,58127465,CC BY-SA 4.0,https://stackoverflow.com/questions/58127465/gcc-fails-to-link-to-libc-a,GCC fails to link to libc.a,,,58127508.0,
457,"['c', 'arrays', 'pointers', 'if-statement', 'while-loop']","{'account_id': 16777285, 'reputation': 27, 'user_id': 12128259, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/gULig.png?s=256&g=1', 'display_name': 'scarreram', 'link': 'https://stackoverflow.com/users/12128259/scarreram'}",True,54,1,2,1569553916,1569552997,1569553916.0,58127175,CC BY-SA 4.0,https://stackoverflow.com/questions/58127175/the-code-is-supposed-to-transform-every-letter-of-every-word-to-uppercase-but-r,The code is supposed to transform every letter of every word to uppercase. But running the code results in a bus error. What causes the bus error?,,,58127230.0,
458,['c'],"{'user_type': 'does_not_exist', 'display_name': 'user11954200'}",True,802,1,1,1569553168,1569550918,,58126916,CC BY-SA 4.0,https://stackoverflow.com/questions/58126916/how-to-print-an-array-of-strings,How to print an array of strings,,,58127194.0,
459,['c'],"{'account_id': 13554838, 'reputation': 195, 'user_id': 9778659, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/400773baf9d9a254694545c8eb960a0d?s=256&d=identicon&r=PG&f=1', 'display_name': 'DunDmy', 'link': 'https://stackoverflow.com/users/9778659/dundmy'}",False,50,0,0,1569553089,1569553089,,58127183,CC BY-SA 4.0,https://stackoverflow.com/questions/58127183/how-do-you-create-multiple-substrings-in-c,How do you create multiple substrings in C?,,,,
460,['c'],"{'account_id': 5066760, 'reputation': 117, 'user_id': 4066689, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/20dca81a69a33b8152fa76b2d7164cd2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Bonfire184', 'link': 'https://stackoverflow.com/users/4066689/bonfire184'}",False,32,0,1,1569552070,1569552070,,58127061,CC BY-SA 4.0,https://stackoverflow.com/questions/58127061/trying-to-read-strings-from-txt-file-into-string-array-using-fscanf-worked-wit,"Trying to read strings from .txt file into string array using fscanf, worked with ints but not strings. Segfault",,,,
461,"['c++', 'c', 'opengl-es', 'gtk']","{'account_id': 2210105, 'reputation': 989, 'user_id': 6655884, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/15149dee2071f3de22a8ae40db9b43e1?s=256&d=identicon&r=PG&f=1', 'display_name': 'PPP', 'link': 'https://stackoverflow.com/users/6655884/ppp'}",True,1309,1,7,1569551622,1568834000,1569044585.0,57999432,CC BY-SA 4.0,https://stackoverflow.com/questions/57999432/rendering-an-egl-image-to-a-frame-buffer-with-gtk,Rendering an EGL Image to a frame buffer with GTK,,,58127005.0,
462,"['c', 'arrays', 'null-pointer']","{'account_id': 16776709, 'reputation': 1, 'user_id': 12127831, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-YGQcO09N5VQ/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rf-G5yL3ybbrM0_aWFlHXbQ7DtmFg/photo.jpg?sz=256', 'display_name': 'MindTrekker201', 'link': 'https://stackoverflow.com/users/12127831/mindtrekker201'}",False,41,0,0,1569546572,1569542269,1569546572.0,58126103,CC BY-SA 4.0,https://stackoverflow.com/questions/58126103/how-to-create-and-print-dynamic-char-arrays-using-null-pointers-beginner,How to create and print dynamic char arrays using null pointers? (beginner),,,,
463,"['c', 'compiler-errors']","{'account_id': 15086994, 'reputation': 1, 'user_id': 12127981, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-bNpXY16Wz24/AAAAAAAAAAI/AAAAAAAAAGw/iP8zk3sGyw4/photo.jpg?sz=256', 'display_name': 'Hami the Penguin', 'link': 'https://stackoverflow.com/users/12127981/hami-the-penguin'}",False,72,0,0,1569546069,1569546069,,58126472,CC BY-SA 4.0,https://stackoverflow.com/questions/58126472/unable-to-start-program-in-visual-studio-2019,unable to start program in visual studio 2019,,,,
464,"['c', 'pointers']","{'account_id': 10258691, 'reputation': 113, 'user_id': 11133888, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/28160ac7b485cac8b49a6909d5028630?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ryan', 'link': 'https://stackoverflow.com/users/11133888/ryan'}",True,53,1,0,1569544517,1569544414,,58126310,,https://stackoverflow.com/questions/58126310/why-does-a-pointer-forget-its-value-despite-pointing-to-malloced-memory,Why does a pointer &quot;forget&quot; its value despite pointing to malloc&#39;ed memory,1569544844.0,Duplicate,58126322.0,
465,['c'],"{'account_id': 14350571, 'reputation': 9, 'user_id': 10366184, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-wt36PlH6MlI/AAAAAAAAAAI/AAAAAAAAABs/9H2mLelIgJU/photo.jpg?sz=256', 'display_name': 'SheepOnTheRun', 'link': 'https://stackoverflow.com/users/10366184/sheepontherun'}",True,50,2,-1,1569543365,1569542377,,58126115,CC BY-SA 4.0,https://stackoverflow.com/questions/58126115/when-you-allocate-memory-in-a-function-does-it-automatically-free-when-you-retu,"When you allocate memory in a function, does it automatically free when you return?",,,,
466,"['c', 'gcc', 'codeblocks', 'simd']","{'account_id': 14420704, 'reputation': 23, 'user_id': 10416862, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/761b49e445097a13b2645ee0a68e1c63?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sabarna Hazra', 'link': 'https://stackoverflow.com/users/10416862/sabarna-hazra'}",True,2313,1,2,1569543155,1569500792,,58116785,,https://stackoverflow.com/questions/58116785/inlining-failed-in-call-to-always-inline-mm256-add-epi32-target-specific-opt,inlining failed in call to always_inline &#39;_mm256_add_epi32&#39;: target specific option mismatch,1569542895.0,Duplicate,,
467,"['c', 'function', 'output']","{'account_id': 16774709, 'reputation': 401, 'user_id': 12126360, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/kK87d.jpg?s=256&g=1', 'display_name': 'Sthitaprajna Mishra', 'link': 'https://stackoverflow.com/users/12126360/sthitaprajna-mishra'}",True,91,3,0,1569543084,1569516093,1569543084.0,58121309,CC BY-SA 4.0,https://stackoverflow.com/questions/58121309/no-compilation-errors-but-not-getting-any-output-in-c,No compilation errors but not getting any output in C,,,58121357.0,
468,['c'],"{'account_id': 5456583, 'reputation': 51, 'user_id': 4339805, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/794b85906a5fb4178734a5e82373563f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Chief C', 'link': 'https://stackoverflow.com/users/4339805/chief-c'}",True,80,1,0,1569540950,1569539777,1569540444.0,58125846,CC BY-SA 4.0,https://stackoverflow.com/questions/58125846/2d-array-is-printing-the-wrong-way,2D array is printing the wrong way,,,58125921.0,
469,"['c', 'arrays', 'struct', 'malloc', 'buffer-overflow']","{'account_id': 16769205, 'reputation': 43, 'user_id': 12122083, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ce9527987fead8d3c09516b6544d7055?s=256&d=identicon&r=PG&f=1', 'display_name': 'M P', 'link': 'https://stackoverflow.com/users/12122083/m-p'}",False,616,1,1,1569539595,1569458819,1569461386.0,58108174,CC BY-SA 4.0,https://stackoverflow.com/questions/58108174/how-to-avoid-buffer-overflow-with-c-struct-array-of-strings,How to avoid buffer overflow with C struct array of strings,,,,
470,"['c', 'pointers', 'embedded', 'command-line-interface', 'uart']","{'account_id': 11266218, 'reputation': 251, 'user_id': 8262928, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/41cd4f04a1c11785f83911763626ff6e?s=256&d=identicon&r=PG&f=1', 'display_name': 'SaturnsBelt', 'link': 'https://stackoverflow.com/users/8262928/saturnsbelt'}",True,916,1,0,1569537726,1569536688,,58125476,CC BY-SA 4.0,https://stackoverflow.com/questions/58125476/176-d-expression-has-no-effect-warning-when-i-created-an-array-of-function-poi,#176-D expression has no effect&quot; warning when I created an array of function pointers. What is going on here?,,,,
471,"['c', 'arrays']","{'account_id': 16775638, 'reputation': 1, 'user_id': 12127043, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-OmxBhacC53A/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rd7p0WA_lbYA4aysJEpiZ_7Jwejyw/photo.jpg?sz=256', 'display_name': 'Tim', 'link': 'https://stackoverflow.com/users/12127043/tim'}",True,90,3,0,1569527952,1569526787,,58123668,CC BY-SA 4.0,https://stackoverflow.com/questions/58123668/c-code-acting-unusual-where-are-the-special-characters-coming-from,"C code acting unusual, where are the special characters coming from?",,,,
472,"['c', 'kernighan-and-ritchie']","{'account_id': 16775536, 'reputation': 3, 'user_id': 12126969, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/753099c96f8625dcabf3a960dc14bf9e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Harj', 'link': 'https://stackoverflow.com/users/12126969/harj'}",True,43,1,0,1569526054,1569525826,,58123470,CC BY-SA 4.0,https://stackoverflow.com/questions/58123470/having-trouble-understanding-the-last-two-while-loops-in-the-getop-function,Having trouble understanding the last two while loops in the getop function,,,58123521.0,
473,"['c', 'windows', 'clang', 'lldb']","{'account_id': 16772990, 'reputation': 31, 'user_id': 12125014, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f1f671757676b1445758633676f77a57?s=256&d=identicon&r=PG&f=1', 'display_name': 'Guido van den Heuvel', 'link': 'https://stackoverflow.com/users/12125014/guido-van-den-heuvel'}",True,9557,1,3,1569525439,1569503367,1569511202.0,58117551,CC BY-SA 4.0,https://stackoverflow.com/questions/58117551/how-to-get-debugging-symbols-when-compiling-with-clang-on-windows,How to get debugging symbols when compiling with clang on Windows,,,,
474,"['c', 'networking', 'zeromq', 'distributed-system', 'low-latency']","{'account_id': 14594514, 'reputation': 45, 'user_id': 10540706, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/yOr1M.png?s=256&g=1', 'display_name': 'WildCat', 'link': 'https://stackoverflow.com/users/10540706/wildcat'}",True,575,1,2,1569525115,1569509187,1569525003.0,58119387,CC BY-SA 4.0,https://stackoverflow.com/questions/58119387/zmq-multi-part-flusher-can-you-get-the-total-number-of-parts-in-a-multi-part-me,ZMQ Multi-part flusher: Can you get the total number of parts in a multi-part message received via ZeroMQ without reading them all?,,,58123235.0,
475,"['c', 'contiki', 'contiki-process']","{'account_id': 15185556, 'reputation': 179, 'user_id': 10957632, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/DLEuW.jpg?s=256&g=1', 'display_name': 'SUBHANSHU SAHU', 'link': 'https://stackoverflow.com/users/10957632/subhanshu-sahu'}",True,46,1,0,1569523133,1569515062,1569523133.0,58121051,CC BY-SA 4.0,https://stackoverflow.com/questions/58121051/unable-to-update-project-conf-variable-in-program,Unable to update project conf variable in program,,,,
476,"['c', 'printf', 'ascii']","{'account_id': 12179800, 'reputation': 5, 'user_id': 8891593, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3ef6917fc2a69eab3b06d88feb08678a?s=256&d=identicon&r=PG&f=1', 'display_name': 'LightningMcQueen991', 'link': 'https://stackoverflow.com/users/8891593/lightningmcqueen991'}",True,373,1,0,1569520717,1569518380,,58121805,CC BY-SA 4.0,https://stackoverflow.com/questions/58121805/using-printf-in-c-to-print-out-this-character-symbol-%c3%bf-ascii-152,Using printf() in C to print out this character symbol &#255; (ASCII 152),,,58122256.0,
477,"['c', 'variables', 'structure']","{'account_id': 16774323, 'reputation': 21, 'user_id': 12126048, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/85c7d2d276188f757233e455816e2781?s=256&d=identicon&r=PG&f=1', 'display_name': 'Eric', 'link': 'https://stackoverflow.com/users/12126048/eric'}",True,92,1,1,1569516244,1569513934,,58120763,CC BY-SA 4.0,https://stackoverflow.com/questions/58120763/c-pass-structure-variable-from-one-function-to-another-function,C - Pass structure variable from one function to another function,,,,
478,"['c', 'linux', 'memory-leaks', 'pthreads']","{'account_id': 1652407, 'reputation': 65, 'user_id': 1522716, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a4da80301967133016eb49e8ee33ccf1?s=256&d=identicon&r=PG', 'display_name': 'SAS', 'link': 'https://stackoverflow.com/users/1522716/sas'}",True,118,1,0,1569515913,1569506849,1569515913.0,58118646,CC BY-SA 4.0,https://stackoverflow.com/questions/58118646/calling-pthread-cancel-in-loop-shows-increase-mem-usage,calling pthread_cancel() in loop shows increase MEM usage,,,58119570.0,
479,"['c', 'graph', 'queue', 'breadth-first-search']","{'account_id': 11613625, 'reputation': 51, 'user_id': 8507134, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7f1c6e2ce0711b5defdbb866d1241e7c?s=256&d=identicon&r=PG&f=1', 'display_name': 'duckkkk', 'link': 'https://stackoverflow.com/users/8507134/duckkkk'}",True,161,1,0,1569515686,1569510018,,58119635,CC BY-SA 4.0,https://stackoverflow.com/questions/58119635/implementation-of-bfs-using-queue-and-adjacency-list-in-c,Implementation of BFS using queue and adjacency list in C,,,58119981.0,
480,"['c', 'linux', 'gtk', 'gtk3']","{'account_id': 184856, 'reputation': 26190, 'user_id': 421163, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://i.stack.imgur.com/l4J7H.jpg?s=256&g=1', 'display_name': 'c-smile', 'link': 'https://stackoverflow.com/users/421163/c-smile'}",True,754,1,4,1569514525,1569430890,1569432101.0,58103333,CC BY-SA 4.0,https://stackoverflow.com/questions/58103333/set-frame-position-of-decorated-gtkwindow-on-screen,Set frame position of decorated GtkWindow on screen,,,,
481,"['c', 'floating-point', 'user-input']","{'account_id': 16755540, 'reputation': 43, 'user_id': 12111562, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/592dccb56c6e6365c20c2367a2b1345f?s=256&d=identicon&r=PG&f=1', 'display_name': 'shab1r', 'link': 'https://stackoverflow.com/users/12111562/shab1r'}",False,899,2,1,1569513669,1569311805,1569312260.0,58075595,CC BY-SA 4.0,https://stackoverflow.com/questions/58075595/how-to-filter-out-characters-in-c-programming-with-exceptions,How to filter out characters in C programming with exceptions,,,,
482,"['c', 'function', 'reverse', 'definition', 'c-strings']","{'account_id': 16773706, 'reputation': 13, 'user_id': 12125579, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3fe41e8882b871dc01b8e83a4e1aeeda?s=256&d=identicon&r=PG&f=1', 'display_name': 'Vijay', 'link': 'https://stackoverflow.com/users/12125579/vijay'}",True,80,2,1,1569511191,1569508261,1569509908.0,58119102,CC BY-SA 4.0,https://stackoverflow.com/questions/58119102/i-am-not-getting-the-output-for-this-codereversing-a-string-can-anyone-tell-m,I am not getting the output for this code(Reversing a string). Can anyone tell me why?,,,58119152.0,
