,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,protected_date,closed_date,closed_reason,migrated_from
655,['c'],"{'account_id': 21561449, 'reputation': 1, 'user_id': 15895947, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7284ab76a254f992d85a579774534adb?s=256&d=identicon&r=PG&f=1', 'display_name': 'Castackunmax', 'link': 'https://stackoverflow.com/users/15895947/castackunmax'}",True,128,2,0,1621852331,1620732871,67485927,CC BY-SA 4.0,https://stackoverflow.com/questions/67485927/accessing-multiple-dimension-array-with-a-pointer-to-a-struct,Accessing multiple dimension array with a pointer to a struct,1620751492.0,,,,,
656,"['c', 'loops', 'io', 'scanf']","{'account_id': 20372336, 'reputation': 9, 'user_id': 14944298, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4910b99f7a9cfa57da76e01944b637e0?s=256&d=identicon&r=PG&f=1', 'display_name': 'kerbx4', 'link': 'https://stackoverflow.com/users/14944298/kerbx4'}",True,195,2,-2,1621852321,1620915897,67520942,,https://stackoverflow.com/questions/67520942/character-input-with-d-causing-infinite-loop,Character input with %d causing infinite loop,,67522316.0,,1621857447.0,Not suitable for this site,
657,"['arrays', 'c', 'multidimensional-array', 'compare']","{'account_id': 19276063, 'reputation': 11, 'user_id': 14089060, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-7fOF9fqsLGE/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckoTu5FiaZAt7-Imq0AR7z88P2lMA/photo.jpg?sz=256', 'display_name': 'Vikram Sawant', 'link': 'https://stackoverflow.com/users/14089060/vikram-sawant'}",True,240,1,-2,1621852310,1621227762,67564234,,https://stackoverflow.com/questions/67564234/how-to-compare-2d-array-3-char-elements-in-if-statement,How to compare 2D array 3 char elements in if statement?,1621231991.0,67565158.0,,1621849207.0,Not suitable for this site,
658,"['c', 'struct', 'memory-management']","{'account_id': 11521834, 'reputation': 609, 'user_id': 8443371, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-2Uc40Hai2U0/AAAAAAAAAAI/AAAAAAAAAAA/zTkPRnZJTXs/photo.jpg?sz=256', 'display_name': 'Gideon Kogan', 'link': 'https://stackoverflow.com/users/8443371/gideon-kogan'}",True,59,2,0,1621852301,1621254308,67569618,CC BY-SA 4.0,https://stackoverflow.com/questions/67569618/error-in-memory-allocation-of-a-struct-field,Error in memory allocation of a struct field,1621254415.0,,,,,
659,['c'],"{'account_id': 21619536, 'reputation': 37, 'user_id': 15944777, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/caf1c8f66ba3e0109020c34ab3415956?s=256&d=identicon&r=PG&f=1', 'display_name': 'Leonardo', 'link': 'https://stackoverflow.com/users/15944777/leonardo'}",True,119,1,-1,1621852295,1621262978,67572016,,https://stackoverflow.com/questions/67572016/how-to-read-strings-and-float-on-the-same-line-from-a-file-in-c,How to read strings and float on the same line from a file in C,1621263221.0,67574470.0,,1621317638.0,Needs details or clarity,
660,"['c', 'string', 'gcc', 'pointer-arithmetic']","{'account_id': 16298768, 'reputation': 1855, 'user_id': 11770390, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/599a5e4d24974f639b7943d076a302e1?s=256&d=identicon&r=PG&f=1', 'display_name': 'glades', 'link': 'https://stackoverflow.com/users/11770390/glades'}",True,160,2,0,1621852283,1621405619,67597982,CC BY-SA 4.0,https://stackoverflow.com/questions/67597982/error-invalid-conversion-from-const-char-to-char-when-trying-to-use-point,error: invalid conversion from &#39;const char*&#39; to &#39;char*&#39; when trying to use pointer arithmetics,,67598063.0,,,,
661,"['c', 'pointers', 'struct']","{'account_id': 21665181, 'reputation': 31, 'user_id': 15983697, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6af8c19b4294962f27923c57d5ab6eaf?s=256&d=identicon&r=PG&f=1', 'display_name': 'amsdecember', 'link': 'https://stackoverflow.com/users/15983697/amsdecember'}",True,105,3,2,1621852276,1621527956,67624405,CC BY-SA 4.0,https://stackoverflow.com/questions/67624405/what-is-the-meaning-behind-const-struct-namect-within-function-declarations,What Is The Meaning Behind &#39;(const struct namect*)&#39; Within Function Declarations?,1621536504.0,67624581.0,,,,
662,"['arrays', 'c', 'string']","{'account_id': 21651715, 'reputation': 91, 'user_id': 15972245, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c928b582b9d9378a8d46a5eaa7f19dd3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sayem Rahman', 'link': 'https://stackoverflow.com/users/15972245/sayem-rahman'}",False,1009,2,0,1621852256,1621668715,67647134,,https://stackoverflow.com/questions/67647134/checking-for-duplicate-words-in-a-string-in-c,Checking for duplicate words in a string in C,1621669214.0,,,1621714613.0,Duplicate,
663,['c'],"{'account_id': 21491229, 'reputation': 1, 'user_id': 15836926, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GghpnplxquZ4lBxs4cIpcqYVo-w9Yy0eAZlDT-saQ=k-s256', 'display_name': 'Vishrut Singh', 'link': 'https://stackoverflow.com/users/15836926/vishrut-singh'}",False,306,1,0,1621852132,1621850042,67669993,CC BY-SA 4.0,https://stackoverflow.com/questions/67669993/finding-the-co-factor-matrix,Finding the Co-Factor matrix,,,,,,
664,"['c', 'file', 'printf', 'posix', 'fputs']","{'account_id': 287300, 'reputation': 12394, 'user_id': 587021, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/390ae6c8c1e917c0ac3a562680fed3b7?s=256&d=identicon&r=PG', 'display_name': 'A T', 'link': 'https://stackoverflow.com/users/587021/a-t'}",False,46,0,0,1621850892,1621846355,67669183,CC BY-SA 4.0,https://stackoverflow.com/questions/67669183/create-a-file-from-an-internal-function-not-a-file,Create a `FILE` from an internal function (not a file)?,1621850892.0,,,,,
665,"['c', 'gcc', 'embedded', 'cortex-m', 'gcc11']","{'account_id': 21700416, 'reputation': 31, 'user_id': 16013667, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4333da046ad54c8a700695c48eef36b6?s=256&d=identicon&r=PG&f=1', 'display_name': 'lbxr', 'link': 'https://stackoverflow.com/users/16013667/lbxr'}",True,556,2,3,1621846915,1621838271,67667627,CC BY-SA 4.0,https://stackoverflow.com/questions/67667627/howto-disable-warning-in-gcc-11-1-mgeneral-regs-only-wattributes-in-the-inter,Howto disable warning in GCC 11.1 -mgeneral-regs-only&#39; -Wattributes in the interrupt context on ARM architecture?,1621843465.0,,,,,
666,"['arrays', 'c', 'pointers', 'calloc']","{'account_id': 16217034, 'reputation': 29, 'user_id': 11709605, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-RYyylvOAEKQ/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3re3D3CEN65i-jUU0eff8Hl0UM121w/photo.jpg?sz=256', 'display_name': 'Aquila', 'link': 'https://stackoverflow.com/users/11709605/aquila'}",True,34,1,0,1621846366,1621845105,67668928,CC BY-SA 4.0,https://stackoverflow.com/questions/67668928/how-to-access-the-array-created-from-this-pointer,how to access the array created from this pointer?,,,,,,
667,"['c', 'string', 'memory-leaks', 'dynamic-memory-allocation']","{'account_id': 20381169, 'reputation': 125, 'user_id': 14951250, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/eVn09.jpg?s=256&g=1', 'display_name': 'czarson', 'link': 'https://stackoverflow.com/users/14951250/czarson'}",True,87,3,0,1621845442,1621808977,67664945,CC BY-SA 4.0,https://stackoverflow.com/questions/67664945/dynamically-increasing-c-strings-size,Dynamically increasing C string&#39;s size,1621810620.0,67665087.0,,,,
668,"['arrays', 'c', 'pointers', 'implicit-conversion']","{'account_id': 16354849, 'reputation': 359, 'user_id': 12717059, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ecf917fa05837da9d9ec473e98c8ff2f?s=256&d=identicon&r=PG&f=1', 'display_name': 'user737163', 'link': 'https://stackoverflow.com/users/12717059/user737163'}",True,63,2,2,1621845306,1621843808,67668672,CC BY-SA 4.0,https://stackoverflow.com/questions/67668672/finding-length-of-array-and-length-of-array-with-pointer-pointing-to-it,Finding length of array and length of array with pointer pointing to it,1621844586.0,67668730.0,,,,
669,"['c', 'console', 'size']","{'account_id': 19785874, 'reputation': 1, 'user_id': 16012834, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjbxfIApmQFxbcx_Os9lIXC74EAgDwy3U7zs4u-8w=k-s256', 'display_name': 'Lucas Baudino', 'link': 'https://stackoverflow.com/users/16012834/lucas-baudino'}",False,101,1,0,1621844792,1621830732,67666707,CC BY-SA 4.0,https://stackoverflow.com/questions/67666707/maximum-size-of-console-in-c,Maximum Size of console in C,,,,,,
670,"['c', 'swift', 'openssl', 'byte', 'sha256']","{'account_id': 13450254, 'reputation': 13, 'user_id': 9705257, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-Er57kfMb2Hk/AAAAAAAAAAI/AAAAAAAAAV8/hTrkbdnS7-k/photo.jpg?sz=256', 'display_name': 'Nickey Production', 'link': 'https://stackoverflow.com/users/9705257/nickey-production'}",False,29,0,0,1621843143,1621711247,67653365,,https://stackoverflow.com/questions/67653365/how-to-get-hash-from-openssls-ripemd160-in-swift,How to get HASH from OpenSSL&#39;s RIPEMD160 in swift,1621843143.0,,,1621843064.0,Duplicate,
671,['c'],"{'account_id': 20072388, 'reputation': 93, 'user_id': 14716816, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/LAZza.jpg?s=256&g=1', 'display_name': 'Paul S-Pou', 'link': 'https://stackoverflow.com/users/14716816/paul-s-pou'}",True,200,1,1,1621840170,1621813605,67665304,CC BY-SA 4.0,https://stackoverflow.com/questions/67665304/print-the-main-string-that-has-the-substring-inside-using-strstr-function-in-c,Print the main string that has the substring inside using strstr() function in C,1621840170.0,,,,,
672,"['c', 'string', 'reverse', 'swap', 'reversing']","{'account_id': 21700330, 'reputation': 13, 'user_id': 16013595, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyafcixPXQMH6sRX01S24wjjuPaHKbrhAePnXLQ=k-s256', 'display_name': 'Mindfreak122314', 'link': 'https://stackoverflow.com/users/16013595/mindfreak122314'}",True,438,4,1,1621839905,1621838173,67667613,CC BY-SA 4.0,https://stackoverflow.com/questions/67667613/reversing-the-string-without-library-function,Reversing the string without library function,1621839513.0,67667890.0,,,,
673,"['c++', 'c', 'linux', 'ssl', 'openssl']","{'account_id': 3660104, 'reputation': 498, 'user_id': 3050164, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://i.stack.imgur.com/efDzZ.jpg?s=256&g=1', 'display_name': 'Anirban', 'link': 'https://stackoverflow.com/users/3050164/anirban'}",True,710,1,0,1621839499,1621760600,67657974,CC BY-SA 4.0,https://stackoverflow.com/questions/67657974/c-c-when-and-why-do-we-need-to-call-ssl-do-handshake-in-a-tls-client-server,C/C++: When and why do we need to call SSL_do_handshake() in a TLS client-server application?,1621839499.0,67658244.0,,,,
674,"['c', 'string', 'security', 'gcc', 'gets']","{'account_id': 5347314, 'reputation': 356, 'user_id': 4262501, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://lh3.googleusercontent.com/-kGUhRpYmocI/AAAAAAAAAAI/AAAAAAAAABY/oAdlGSa_uU4/photo.jpg?sz=256', 'display_name': 'Nu Nunu', 'link': 'https://stackoverflow.com/users/4262501/nu-nunu'}",True,170,3,4,1621837723,1621805091,67664505,CC BY-SA 4.0,https://stackoverflow.com/questions/67664505/is-there-any-gcc-compiler-option-or-something-similar-to-bypass-the-obsolesence,Is there any gcc compiler option or something similar to bypass the obsolesence of the gets function?,1621805530.0,,,,,
675,"['c', 'linux', 'operating-system', 'pipe', 'ipc']","{'account_id': 16430454, 'reputation': 11, 'user_id': 11869443, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b0d65c5140d677d4efff586228abdc28?s=256&d=identicon&r=PG&f=1', 'display_name': 'Hrithik Viknesh', 'link': 'https://stackoverflow.com/users/11869443/hrithik-viknesh'}",False,25,0,0,1621836884,1621836884,67667417,CC BY-SA 4.0,https://stackoverflow.com/questions/67667417/clarification-about-parent-process-writing-message-to-child-process-using-simple,Clarification about Parent process writing message to Child process using simple pipe,,,,,,
676,"['c', 'sparse-matrix', 'finite-element-analysis']","{'account_id': 19205264, 'reputation': 13, 'user_id': 14032281, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9d62c1909d77a29498b1545d4b782025?s=256&d=identicon&r=PG&f=1', 'display_name': 'Song', 'link': 'https://stackoverflow.com/users/14032281/song'}",False,67,0,0,1621836634,1621694954,67650844,CC BY-SA 4.0,https://stackoverflow.com/questions/67650844/how-to-find-number-of-nonzero-terms-by-using-element-connectivity-in-fem-langua,How to find number of nonzero terms by using element connectivity in FEM (language : C)?,1621836634.0,,,,,
677,['c'],"{'account_id': 18415675, 'reputation': 1133, 'user_id': 13414648, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0e5a8e04c2a0b87e2f296eea6d2d91bc?s=256&d=identicon&r=PG&f=1', 'display_name': 'william_', 'link': 'https://stackoverflow.com/users/13414648/william'}",False,21,0,0,1621834920,1621834653,67667122,,https://stackoverflow.com/questions/67667122/infinite-loop-when-checking-user-input-of-a-number,infinite loop when checking user input of a number,1621834920.0,,,1621835707.0,Duplicate,
678,['c'],"{'account_id': 20859249, 'reputation': 109, 'user_id': 15321851, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d8b21a30bf18e7ffe937231e0adc34e2?s=256&d=identicon&r=PG&f=1', 'display_name': 'deveop', 'link': 'https://stackoverflow.com/users/15321851/deveop'}",True,690,1,8,1621833263,1621824471,67666115,CC BY-SA 4.0,https://stackoverflow.com/questions/67666115/partition-a-array,Partition a Array,1621829165.0,67666280.0,,,,
679,"['c', 'sdl', 'sdl-2']","{'account_id': 15677708, 'reputation': 25, 'user_id': 11312552, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2fadc3e66cc501f0bfad56028b71f0c9?s=256&d=identicon&r=PG&f=1', 'display_name': 'callcj', 'link': 'https://stackoverflow.com/users/11312552/callcj'}",True,283,1,1,1621825567,1621804483,67664439,CC BY-SA 4.0,https://stackoverflow.com/questions/67664439/passing-an-sdl-window-struct-to-a-function-using-address-of-in-c,Passing an SDL_Window* struct to a function using address of in C,,67664717.0,,,,
680,"['c', 'linux', 'file-io', 'system-calls', 'windows-subsystem-for-linux']","{'account_id': 21687188, 'reputation': 11, 'user_id': 16002442, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4b86b2b288d75ed5e41d65d734d1b3f2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Cfanlover', 'link': 'https://stackoverflow.com/users/16002442/cfanlover'}",False,65,2,1,1621823656,1621706253,67652632,CC BY-SA 4.0,https://stackoverflow.com/questions/67652632/error-in-the-systemcalls-c11-for-do-file-i-o,Error in the systemcalls C11 for do file i/o,1621711706.0,,,,,
681,"['c', 'ubuntu']","{'account_id': 981805, 'reputation': 2591, 'user_id': 1001342, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/622722cb1dd01d034deb979c23cc22e2?s=256&d=identicon&r=PG', 'display_name': 'centralhubb.com', 'link': 'https://stackoverflow.com/users/1001342/centralhubb-com'}",True,169,2,-1,1621819378,1621817231,67665536,CC BY-SA 4.0,https://stackoverflow.com/questions/67665536/which-format-does-dev-urandom-output,Which format does /dev/urandom output?,1621819378.0,67665690.0,,,,
682,"['python', 'c', 'gdb', 'stack-overflow', 'exploit']","{'account_id': 20537737, 'reputation': 11, 'user_id': 15073375, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/3YdIQ.jpg?s=256&g=1', 'display_name': 'grim_ops', 'link': 'https://stackoverflow.com/users/15073375/grim-ops'}",False,107,0,0,1621818749,1621818749,67665665,CC BY-SA 4.0,https://stackoverflow.com/questions/67665665/segmentation-fault-in-the-middle-of-a-stack-buffer-overlow-exploit,Segmentation Fault in the middle of a stack buffer overlow exploit,,,,,,
683,"['c', 'uninitialized-constant']","{'account_id': 21686816, 'reputation': 29, 'user_id': 16002133, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4a5dc3cbb21f7d742c63c58788f75ce1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ivickt', 'link': 'https://stackoverflow.com/users/16002133/ivickt'}",True,69,1,0,1621815970,1621812841,67665242,CC BY-SA 4.0,https://stackoverflow.com/questions/67665242/is-there-a-way-to-declare-the-variables-a-and-b-in-this-code,Is there a way to declare the variables a and b in this code?,1621814086.0,67665454.0,,,,
684,"['c', 'printf']","{'account_id': 1526413, 'reputation': 10569, 'user_id': 1424739, 'user_type': 'registered', 'accept_rate': 17, 'profile_image': 'https://www.gravatar.com/avatar/19d3c927744b5ad3b94afbf88e1c3844?s=256&d=identicon&r=PG', 'display_name': 'user1424739', 'link': 'https://stackoverflow.com/users/1424739/user1424739'}",True,65,1,1,1621813652,1621791917,67662736,CC BY-SA 4.0,https://stackoverflow.com/questions/67662736/is-there-native-function-to-print-a-character-array-in-a-quoted-form,Is there native function to print a character array in a quoted form?,,67662866.0,,,,
685,"['c', 'segmentation-fault', 'feof']","{'account_id': 21697604, 'reputation': 1, 'user_id': 16011246, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Giq2hMtiVQ5N66cX4HcQN96ytL3F5C_8dGJTW2c=k-s256', 'display_name': 'Jay P.', 'link': 'https://stackoverflow.com/users/16011246/jay-p'}",False,25,0,0,1621811260,1621811260,67665137,,https://stackoverflow.com/questions/67665137/feof-causing-segmentation-fault-core-dumped-error,feof causing Segmentation fault (core dumped) error?,,,,1621812588.0,Duplicate,
686,['c'],"{'account_id': 21180675, 'reputation': 13, 'user_id': 15575136, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a9261565683e102239f47cece58a278a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Lutfi', 'link': 'https://stackoverflow.com/users/15575136/lutfi'}",True,51,2,0,1621809510,1621806978,67664733,CC BY-SA 4.0,https://stackoverflow.com/questions/67664733/code-stops-after-reaching-swap-function-it-works-perfectly-if-i-comment-it-out,"Code stops after reaching swap function, it works perfectly if I comment it out",1621809438.0,67664959.0,,,,
