,tags,owner,is_answered,view_count,protected_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason
475,"['java', 'hbase', 'hbase-client']","{'account_id': 8564856, 'reputation': 11, 'user_id': 6417656, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f57e31d1a733fd22b33003b42e09470c?s=256&d=identicon&r=PG&f=1', 'display_name': 'P.PengFei', 'link': 'https://stackoverflow.com/users/6417656/p-pengfei'}",False,229,,,0,0,1633004821,1625322129,1633004821.0,68237086,CC BY-SA 4.0,https://stackoverflow.com/questions/68237086/why-i-can-not-put-something-by-using-hbase-client,why I can not put something by using hbase-client,,
476,"['java', 'eclipse', 'popup']","{'account_id': 22223111, 'reputation': 1, 'user_id': 16460428, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiFXTAeCKuF11jdqdin_jZIMvXDvfXf5RaQPtdpHQ=k-s256', 'display_name': 'Saw Latt', 'link': 'https://stackoverflow.com/users/16460428/saw-latt'}",False,108,,,1,0,1632982218,1626870395,1626872477.0,68469467,CC BY-SA 4.0,https://stackoverflow.com/questions/68469467/how-do-i-disable-activate-task-in-eclipse,How do I disable &quot;Activate Task&quot; in Eclipse,,
477,"['java', 'maven', 'github-actions']","{'account_id': 7592555, 'reputation': 231, 'user_id': 5759750, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dd2f08b5725137c23ef5df9b13e0b7f0?s=256&d=identicon&r=PG&f=1', 'display_name': 'charlie f', 'link': 'https://stackoverflow.com/users/5759750/charlie-f'}",True,813,,68632025.0,2,1,1632896954,1627402191,1627639591.0,68548344,CC BY-SA 4.0,https://stackoverflow.com/questions/68548344/github-actions-workflow-private-repo-hangs-when-trying-to-publish-to-packages,Github Actions workflow (private repo) hangs when trying to publish to packages,,
478,"['java', 'pdf', 'tiff', 'graphics2d', 'javax.imageio']","{'account_id': 16144481, 'reputation': 33, 'user_id': 11654631, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-N6nX7WT2nyU/AAAAAAAAAAI/AAAAAAAAKRc/QSnDpPqtbHE/photo.jpg?sz=256', 'display_name': 'Saurabh Maurya', 'link': 'https://stackoverflow.com/users/11654631/saurabh-maurya'}",True,567,,68727216.0,2,0,1632890896,1626118508,,68353035,CC BY-SA 4.0,https://stackoverflow.com/questions/68353035/converting-pdf-file-to-tiff,Converting pdf file to tiff,,
479,"['java', 'admin', 'pulsar']","{'account_id': 20678166, 'reputation': 31, 'user_id': 15182328, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10217325511721653/picture?type=large', 'display_name': 'MindaugasR', 'link': 'https://stackoverflow.com/users/15182328/mindaugasr'}",False,1170,,,0,3,1632850655,1627632723,1627884158.0,68587569,CC BY-SA 4.0,https://stackoverflow.com/questions/68587569/apache-pulsar-2-8-0-standalone-failing,Apache pulsar 2.8.0 standalone failing,,
480,"['java', 'spring-boot', 'tomcat', 'tomcat9']","{'account_id': 8342762, 'reputation': 765, 'user_id': 6267583, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/983e208f354ab383192e9bbfb6885b63?s=256&d=identicon&r=PG&f=1', 'display_name': 'morecore', 'link': 'https://stackoverflow.com/users/6267583/morecore'}",True,723,,,1,0,1632817937,1626188028,1626339603.0,68364780,CC BY-SA 4.0,https://stackoverflow.com/questions/68364780/tomcat-requires-long-time-to-recognizes-the-start-of-spring-boot-application,Tomcat requires long time to recognizes the start of spring-boot application,,
481,"['java', 'cryptography', 'private-key', 'diffie-hellman', 'public-key-exchange']","{'account_id': 18563780, 'reputation': 135, 'user_id': 13527218, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgEBXKnpwm2IPFsbdh1cU1QyAMSBeXHLzHr-MP8Fg=k-s256', 'display_name': 'factor2', 'link': 'https://stackoverflow.com/users/13527218/factor2'}",False,274,,,1,1,1632787948,1626957880,1626960736.0,68485088,CC BY-SA 4.0,https://stackoverflow.com/questions/68485088/diffie-hellman-key-agreement-using-optional-subprime-q-with-dhparameterspec-in-j,Diffie Hellman Key Agreement using optional subprime q with DHParameterSpec in Java,,
482,"['java', 'kotlin', 'swagger', 'openapi', 'javalin']","{'account_id': 18031110, 'reputation': 430, 'user_id': 13105710, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f97cf7476fb312217710acfeea12d662?s=256&d=identicon&r=PG&f=1', 'display_name': 'mooglin', 'link': 'https://stackoverflow.com/users/13105710/mooglin'}",True,384,,68240995.0,2,0,1632765379,1625329833,1625330319.0,68238106,CC BY-SA 4.0,https://stackoverflow.com/questions/68238106/swagger-is-not-recognizing-my-openapi-annotation,Swagger is not recognizing my OpenApi annotation,,
483,"['java', 'java-8']","{'account_id': 7227680, 'reputation': 336, 'user_id': 5515691, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/41e87bfd970b551446bc796d12bc900e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Gitesh', 'link': 'https://stackoverflow.com/users/5515691/gitesh'}",True,449,,68590793.0,5,-3,1632738302,1627646461,,68590622,CC BY-SA 4.0,https://stackoverflow.com/questions/68590622/how-to-set-variable-value-conditionally,How to set variable value conditionally,,
484,"['java', 'spring', 'spring-boot']","{'account_id': 22089652, 'reputation': 1, 'user_id': 16347888, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwUCrzJBYV8Eaz0TU_q653wgQ5zAX8UoVQz9hVU=k-s256', 'display_name': 'Pratyay Mukherjee', 'link': 'https://stackoverflow.com/users/16347888/pratyay-mukherjee'}",True,863,,,2,0,1632734107,1625294847,1632734107.0,68233843,CC BY-SA 4.0,https://stackoverflow.com/questions/68233843/spring-not-looking-in-the-config-subfolder,Spring not looking in the Config subfolder,,
485,"['java', 'android', 'firebase', 'firebase-realtime-database']","{'account_id': 13936272, 'reputation': 41, 'user_id': 10063198, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-KjhLYyFRrmc/AAAAAAAAAAI/AAAAAAAAAAA/AAnnY7rq8sQ3mQNtcPQcfudGtswP3nkAug/mo/photo.jpg?sz=256', 'display_name': 'AV114', 'link': 'https://stackoverflow.com/users/10063198/av114'}",True,159,,68601731.0,2,1,1632728132,1627728503,1627812183.0,68601404,CC BY-SA 4.0,https://stackoverflow.com/questions/68601404/get-specific-child-data-from-firebase,Get specific child data from firebase,,
486,"['java', 'elasticsearch', 'aws-elasticsearch', 'elasticsearch-opendistro']","{'account_id': 7564567, 'reputation': 1617, 'user_id': 5740712, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/c28d7d211abade8654abf0f86e76acfa?s=256&d=identicon&r=PG&f=1', 'display_name': 'VitalyT', 'link': 'https://stackoverflow.com/users/5740712/vitalyt'}",False,372,,,1,0,1632675263,1627452493,1632675263.0,68555202,CC BY-SA 4.0,https://stackoverflow.com/questions/68555202/how-to-authenticate-elasticsearch-with-multiple-users,How to authenticate Elasticsearch with multiple users,,
487,"['java', 'spring-boot', 'swagger', 'springdoc-openapi-ui']","{'account_id': 11322917, 'reputation': 623, 'user_id': 15074748, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/VNG1u.jpg?s=256&g=1', 'display_name': 'pacman', 'link': 'https://stackoverflow.com/users/15074748/pacman'}",False,2129,,,1,0,1632672049,1627105272,,68507320,CC BY-SA 4.0,https://stackoverflow.com/questions/68507320/open-api-ui-3-0-0-hide-schema-at-the-bottom-without-removing-them-from-the-api-e,Open API UI 3.0.0 Hide Schema at the bottom without removing them from the API endpoint documentation,,
488,"['java', 'android', 'kotlin', 'calendar', 'localdate']","{'account_id': 22117406, 'reputation': 17, 'user_id': 16371260, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3f6585dc343fd5ba436932473d1b45a5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Cagatayencan', 'link': 'https://stackoverflow.com/users/16371260/cagatayencan'}",True,613,,68605777.0,2,0,1632603879,1627651530,1632603879.0,68591732,CC BY-SA 4.0,https://stackoverflow.com/questions/68591732/compare-calendar-and-localdate-in-kotlin,Compare Calendar and LocalDate in Kotlin,,
489,"['java', 'jenkins', 'sonarqube', 'sonarqube-scan']","{'account_id': 1879948, 'reputation': 1329, 'user_id': 1700378, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/5631f611b822d3e0b001742e050845cc?s=256&d=identicon&r=PG', 'display_name': 'Umesh Kumar', 'link': 'https://stackoverflow.com/users/1700378/umesh-kumar'}",False,653,,,0,1,1632490692,1627478283,1627479391.0,68561179,CC BY-SA 4.0,https://stackoverflow.com/questions/68561179/sonarscanner-error-during-sonarscanner-execution,SonarScanner Error during SonarScanner execution,,
490,"['java', 'react-native', 'gradle']","{'account_id': 22196977, 'reputation': 21, 'user_id': 16438252, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6d641bbc29a5ac9e6aca9b9ada489b93?s=256&d=identicon&r=PG&f=1', 'display_name': 'Marbos21', 'link': 'https://stackoverflow.com/users/16438252/marbos21'}",True,6036,,,1,2,1632435509,1626168892,,68359917,CC BY-SA 4.0,https://stackoverflow.com/questions/68359917/task-invertase-react-native-apple-authenticationparsedebuglibraryresources-f,&gt; Task :invertase_react-native-apple-authentication:parseDebugLibraryResources FAILED,,
491,"['java', 'jenkins', 'jenkins-pipeline', 'jenkins-plugins', 'build-pipeline-plugin']","{'account_id': 19062559, 'reputation': 124, 'user_id': 13918352, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GigNllkap1F4r-n_5thwBEZqHJOfHTaWcWRZVf4=k-s256', 'display_name': 'Fatih ATES', 'link': 'https://stackoverflow.com/users/13918352/fatih-ates'}",False,100,,,1,0,1632396799,1626341261,,68391246,CC BY-SA 4.0,https://stackoverflow.com/questions/68391246/how-to-extract-pipeline-dsl-in-the-pipeline-plugin-with-the-java,How to extract pipeline dsl in the pipeline plugin with the Java?,,
492,"['java', 'jboss7.x', 'bouncycastle']","{'account_id': 10050960, 'reputation': 1, 'user_id': 7430805, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d9b10d96a0edfdde19c16efd5c004c42?s=256&d=identicon&r=PG&f=1', 'display_name': 'Guru Prasad', 'link': 'https://stackoverflow.com/users/7430805/guru-prasad'}",False,239,,,1,0,1632344495,1627709485,,68599408,CC BY-SA 4.0,https://stackoverflow.com/questions/68599408/how-to-set-org-bouncycastle-rsa-allow-multi-use-to-true-in-java-code,How to set org.bouncycastle.rsa.allow_multi_use to true in java code,,
493,"['java', 'android', 'openjdk-11', 'maui', 'android-device-manager']","{'account_id': 9848600, 'reputation': 90, 'user_id': 7295334, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-rssF6quGdBA/AAAAAAAAAAI/AAAAAAAAFlQ/xYnz2P5zVVo/photo.jpg?sz=256', 'display_name': 'HallowedFlux', 'link': 'https://stackoverflow.com/users/7295334/hallowedflux'}",True,677,,,1,0,1632304570,1627551575,,68573593,CC BY-SA 4.0,https://stackoverflow.com/questions/68573593/adm-device-could-not-be-created-because-of-incompatible-jdk,ADM Device could not be created because of &quot;incompatible JDK&quot;,,
494,"['java', 'arrays', 'subtree']","{'account_id': 22176973, 'reputation': 1, 'user_id': 16421339, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/22ae8719da21d2b94e5ef47d97a1fb19?s=256&d=identicon&r=PG&f=1', 'display_name': 'Hboss62', 'link': 'https://stackoverflow.com/users/16421339/hboss62'}",True,437,,,5,0,1632300127,1625941294,,68330496,CC BY-SA 4.0,https://stackoverflow.com/questions/68330496/delete-subtree-from-an-array-of-treenodes,Delete subtree from an array of treenodes,,
495,"['java', 'jitpack']","{'account_id': 17329669, 'reputation': 85, 'user_id': 13027613, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7027f3f2217516733502a5c47f1e7967?s=256&d=identicon&r=PG&f=1', 'display_name': 'raury', 'link': 'https://stackoverflow.com/users/13027613/raury'}",True,1648,,68515859.0,1,2,1632188109,1627144946,,68511986,CC BY-SA 4.0,https://stackoverflow.com/questions/68511986/how-to-solve-jitpack-error-no-build-artifacts-found,How to solve Jitpack &quot;ERROR: No build artifacts found&quot;?,,
496,"['java', 'microsoft-teams']","{'account_id': 7837132, 'reputation': 3437, 'user_id': 5924738, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://lh6.googleusercontent.com/-4V6hB9VKrH0/AAAAAAAAAAI/AAAAAAAACgc/MxQPRMy1eMI/photo.jpg?sz=256', 'display_name': 'Aakash Verma', 'link': 'https://stackoverflow.com/users/5924738/aakash-verma'}",True,210,,68575454.0,1,0,1632169081,1626416906,,68404391,CC BY-SA 4.0,https://stackoverflow.com/questions/68404391/oauthproblemexception-description-aadsts900144-the-request-body-must-contain,OAuthProblemException - description=&#39;AADSTS900144: The request body must contain the following parameter: &#39;refresh_token&#39;,,
497,"['java', 'android', 'android-constraintlayout']","{'account_id': 21741925, 'reputation': 29, 'user_id': 16049161, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9a5327c494f33d6c48348d3adc6cdf8e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Omairys', 'link': 'https://stackoverflow.com/users/16049161/omairys'}",False,120,,,2,0,1632160066,1627552303,,68573756,CC BY-SA 4.0,https://stackoverflow.com/questions/68573756/nested-spinner-android-design-issues-constraintlayout,Nested Spinner Android Design Issues ConstraintLayout,,
498,"['java', 'spring', 'spring-boot', 'maven', 'bouncycastle']","{'account_id': 19454461, 'reputation': 82, 'user_id': 14230126, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/17260df41eab6296aef9f896b177b780?s=256&d=identicon&r=PG&f=1', 'display_name': 'Srish', 'link': 'https://stackoverflow.com/users/14230126/srish'}",True,239,,68479699.0,2,2,1632062334,1626932079,1632062334.0,68479669,CC BY-SA 4.0,https://stackoverflow.com/questions/68479669/what-is-the-recommended-way-of-overriding-version-of-a-dependency-from-parent-po,What is the recommended way of overriding version of a dependency from parent pom?,,
499,"['java', 'minecraft-forge']","{'account_id': 20746622, 'reputation': 21, 'user_id': 15235083, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b740176819be1aa3881e71c2024eaa0e?s=256&d=identicon&r=PG&f=1', 'display_name': 'dargr', 'link': 'https://stackoverflow.com/users/15235083/dargr'}",False,84,,,1,0,1632048534,1627742125,,68603055,CC BY-SA 4.0,https://stackoverflow.com/questions/68603055/minecraft-forge-wearable-item,Minecraft Forge Wearable Item,,
500,"['java', 'android', 'android-studio']","{'account_id': 5219094, 'reputation': 21, 'user_id': 4173093, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://lh6.googleusercontent.com/-BoarkabMI3s/AAAAAAAAAAI/AAAAAAAABSc/-CfQq5gqwcI/photo.jpg?sz=256', 'display_name': 'Ricardo Diz', 'link': 'https://stackoverflow.com/users/4173093/ricardo-diz'}",True,1438,,,2,0,1632038349,1627230499,1627240647.0,68520524,CC BY-SA 4.0,https://stackoverflow.com/questions/68520524/how-to-return-a-result-in-activityresultlauncher,How to return a result in ActivityResultLauncher,,
501,"['java', 'android', 'heremaps', 'heremaps-android-sdk', 'heremap-navigation']","{'account_id': 22148926, 'reputation': 11, 'user_id': 16397756, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cd19e8fa8627f3f11f53afad524ffb73?s=256&d=identicon&r=PG&f=1', 'display_name': 'Hari', 'link': 'https://stackoverflow.com/users/16397756/hari'}",False,142,,,1,0,1631881736,1626257249,1626257709.0,68376068,CC BY-SA 4.0,https://stackoverflow.com/questions/68376068/lane-information-doesnt-show-in-here-map,Lane information doesn&#39;t show in Here Map,,
502,"['java', 'mongodb', 'spring-boot', 'mongotemplate', 'jsonschema2pojo']","{'account_id': 10734227, 'reputation': 339, 'user_id': 7899320, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/457b19c70ab5d789e668ef0574f8ccb5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Fernando', 'link': 'https://stackoverflow.com/users/7899320/fernando'}",False,214,,,1,0,1631870670,1625872848,,68323486,CC BY-SA 4.0,https://stackoverflow.com/questions/68323486/mongo-response-from-mongo-template-not-being-mapped-properly-into-java-object,Mongo response from mongo template not being mapped properly into java object,,
503,"['java', 'dynamic-programming']","{'account_id': 21712304, 'reputation': 35, 'user_id': 16023777, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/faacb2d2b5c926a3b21b8588a6e7c905?s=256&d=identicon&r=PG&f=1', 'display_name': 'walbag', 'link': 'https://stackoverflow.com/users/16023777/walbag'}",True,307,,68542705.0,4,1,1631858365,1627378568,,68542461,CC BY-SA 4.0,https://stackoverflow.com/questions/68542461/what-is-wrong-in-this-code-for-dynamic-programming,what is wrong in this code for dynamic programming?,,
504,['java'],"{'account_id': 20318127, 'reputation': 43, 'user_id': 14903504, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/JJpKG.jpg?s=256&g=1', 'display_name': 'Ingvar Kokorin', 'link': 'https://stackoverflow.com/users/14903504/ingvar-kokorin'}",False,62,,,0,0,1631798687,1625442375,1631798687.0,68249541,,https://stackoverflow.com/questions/68249541/strange-value-while-converting-long-into-int,Strange value while converting long into int,1625443137.0,Duplicate
505,"['java', 'arrays']","{'account_id': 22180801, 'reputation': 21, 'user_id': 16424547, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJycrNtVh2uGyoc9Dd0NnvGaiNOAibz1sg5QU0-Y=k-s256', 'display_name': 'Shashank Verma', 'link': 'https://stackoverflow.com/users/16424547/shashank-verma'}",True,155,,68335845.0,3,0,1631793580,1626001859,1631793580.0,68335630,,https://stackoverflow.com/questions/68335630/can-someone-tell-me-what-is-the-problem-in-my-code,Can someone tell me what is the problem in my code,1626069497.0,Needs details or clarity
