,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,protected_date,closed_date,closed_reason,community_owned_date,migrated_from
129,"['java', 'arrays', 'duplicates', 'time-complexity']","{'account_id': 371672, 'reputation': 6297, 'user_id': 720323, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://i.stack.imgur.com/wxseh.jpg?s=256&g=1', 'display_name': 'HelpNeeder', 'link': 'https://stackoverflow.com/users/720323/helpneeder'}",True,247,5,2,1648640478,1349807416,12806186,CC BY-SA 3.0,https://stackoverflow.com/questions/12806186/how-to-modify-my-method-to-search-and-then-remove-duplicates-in-on-or-on-lo,How to modify my method to search and then remove duplicates in O(N) or O(N * log N)?,1349808171.0,12806273.0,,,,,
130,"['java', 'sql', 'spring', 'mybatis', 'ibatis']","{'account_id': 239737, 'reputation': 3287, 'user_id': 509550, 'user_type': 'registered', 'accept_rate': 41, 'profile_image': 'https://www.gravatar.com/avatar/325d9399554777b5ec85474416243db2?s=256&d=identicon&r=PG', 'display_name': 'Shikarn-O', 'link': 'https://stackoverflow.com/users/509550/shikarn-o'}",True,12497,2,3,1648191263,1351249097,13085631,CC BY-SA 3.0,https://stackoverflow.com/questions/13085631/mybatis-nested-collection-doesnt-work-correctly-with-column-prefix,Mybatis nested collection doesn&#39;t work correctly with column prefix,1448106023.0,,,,,,
131,"['java', 'linked-list']","{'account_id': 995455, 'reputation': 495, 'user_id': 1011528, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/2555cde642daf7b7d7bf66178d91c87c?s=256&d=identicon&r=PG&f=1', 'display_name': 'ThisBetterWork', 'link': 'https://stackoverflow.com/users/1011528/thisbetterwork'}",True,5829,5,1,1647342162,1350931933,13017819,CC BY-SA 4.0,https://stackoverflow.com/questions/13017819/making-a-custom-linked-list-class-need-help-implementing-get-method,Making a custom linked list class -- need help implementing get method,1647342162.0,13017918.0,,,,,
132,"['java', 'clone', 'final', 'multidimensional-array']","{'account_id': 1863956, 'reputation': 15, 'user_id': 1687933, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/36cf8d134a2c8969a2e2bff54fbeb1c6?s=256&d=identicon&r=PG', 'display_name': 'Savid Abah', 'link': 'https://stackoverflow.com/users/1687933/savid-abah'}",True,534,5,1,1647342044,1350015037,12852113,CC BY-SA 4.0,https://stackoverflow.com/questions/12852113/final-in-java-and-copying-2d-arrays,&quot;Final&quot; in java and copying 2D arrays,1647342044.0,12852138.0,,,,,
133,"['java', 'multithreading']","{'account_id': 440744, 'reputation': 1809, 'user_id': 830469, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/7487b994873af03940ae59b5ada319b7?s=256&d=identicon&r=PG', 'display_name': 'Bonk', 'link': 'https://stackoverflow.com/users/830469/bonk'}",True,992,6,1,1647244683,1350303513,12895534,CC BY-SA 3.0,https://stackoverflow.com/questions/12895534/thread-interruptions-are-not-caught-by-interruptedexception,Thread interruptions are not caught by InterruptedException,1350304390.0,12895601.0,,,,,
134,"['java', 'input', 'java.util.scanner']","{'account_id': 1971095, 'reputation': 1487, 'user_id': 1769999, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/c8f72a2a665dd0db7533430f9d682408?s=256&d=identicon&r=PG&f=1', 'display_name': 'fortune', 'link': 'https://stackoverflow.com/users/1769999/fortune'}",True,141828,5,86,1647227770,1351044285,13042008,CC BY-SA 4.0,https://stackoverflow.com/questions/13042008/java-util-nosuchelementexception-scanner-reading-user-input,java.util.NoSuchElementException - Scanner reading user input,1638292707.0,13042296.0,,,,,
135,"['java', 'selenium-webdriver', 'testing']","{'account_id': 1927261, 'reputation': 2049, 'user_id': 1737407, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/542582bd800d5b8e3c84e001ff78fe42?s=256&d=identicon&r=PG', 'display_name': 'hoang nguyen', 'link': 'https://stackoverflow.com/users/1737407/hoang-nguyen'}",True,300773,16,128,1646885503,1350621930,12967541,CC BY-SA 4.0,https://stackoverflow.com/questions/12967541/how-to-avoid-staleelementreferenceexception-in-selenium,How to avoid &quot;StaleElementReferenceException&quot; in Selenium?,1646885503.0,12967602.0,1468417413.0,,,,
136,"['java', 'json', 'nullpointerexception', 'jackson', 'idml']","{'account_id': 1897653, 'reputation': 325, 'user_id': 1714238, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bdbbf611598a6b5669679a9e5d29700d?s=256&d=identicon&r=PG', 'display_name': 'Steffen', 'link': 'https://stackoverflow.com/users/1714238/steffen'}",True,34938,5,20,1646837917,1349690016,12779278,CC BY-SA 3.0,https://stackoverflow.com/questions/12779278/jsonmappingexception-was-java-lang-nullpointerexception,JsonMappingException (was java.lang.NullPointerException),,43507706.0,,,,,
137,"['java', 'arrays']","{'account_id': 1837157, 'reputation': 1571, 'user_id': 1667278, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://graph.facebook.com/501226655/picture?type=large', 'display_name': 'robinhood91', 'link': 'https://stackoverflow.com/users/1667278/robinhood91'}",True,181845,10,67,1646818373,1350023989,12853595,CC BY-SA 3.0,https://stackoverflow.com/questions/12853595/how-to-add-elements-of-a-string-array-to-a-string-array-list,How to add elements of a string array to a string array list?,1451896557.0,12853618.0,1646818739.0,,,,
138,"['java', 'arrays', 'text', 'format']","{'account_id': 1919988, 'reputation': 215, 'user_id': 1731741, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/5e953cb69031c7b2b94063b0e36c49fc?s=256&d=identicon&r=PG', 'display_name': 'kix', 'link': 'https://stackoverflow.com/users/1731741/kix'}",True,212487,16,17,1646681175,1349976569,12845208,CC BY-SA 3.0,https://stackoverflow.com/questions/12845208/how-to-print-two-dimensional-array-like-table,How to print Two-Dimensional Array like table,1372254039.0,12845811.0,,,,,
139,"['java', 'jsf', 'bean-validation']","{'account_id': 1409397, 'reputation': 11745, 'user_id': 1336310, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/b76d0d885b3861c65ec6e30bf4d4b53b?s=256&d=identicon&r=PG', 'display_name': 'Menno', 'link': 'https://stackoverflow.com/users/1336310/menno'}",True,5796,2,5,1645686952,1350480257,12935360,CC BY-SA 3.0,https://stackoverflow.com/questions/12935360/bean-validation-on-method,Bean Validation on method,1350512007.0,12950573.0,,,,,
140,"['java', 'swing', 'user-interface', 'resize', 'gridbaglayout']","{'account_id': 1910690, 'reputation': 592, 'user_id': 1724590, 'user_type': 'registered', 'accept_rate': 36, 'profile_image': 'https://www.gravatar.com/avatar/cebaa1c4305f9f21fefca4f3cf5efb50?s=256&d=identicon&r=PG', 'display_name': 'Michael Yousef', 'link': 'https://stackoverflow.com/users/1724590/michael-yousef'}",True,27989,2,3,1645653568,1351034137,13040747,CC BY-SA 3.0,https://stackoverflow.com/questions/13040747/resize-components-on-frame-resize-java,Resize components on frame resize Java,1351138344.0,,,,,,
141,"['java', 'arrays', 'byte', 'boxing']","{'account_id': 888003, 'reputation': 9185, 'user_id': 926958, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/bf5079b3245adb00cf771f48b80402a4?s=256&d=identicon&r=PG', 'display_name': 'user926958', 'link': 'https://stackoverflow.com/users/926958/user926958'}",True,115107,8,90,1645474851,1350512874,12944377,CC BY-SA 4.0,https://stackoverflow.com/questions/12944377/how-to-convert-byte-to-byte-and-the-other-way-around,How to convert byte[] to Byte[] and the other way around?,1584986109.0,12944413.0,,,,,
142,"['java', 'spring', 'jakarta-ee', 'cdi']","{'account_id': 164729, 'reputation': 2722, 'user_id': 387675, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/bdfac902da1fb0bf084925485d4300d8?s=256&d=identicon&r=PG', 'display_name': 'PhilDin', 'link': 'https://stackoverflow.com/users/387675/phildin'}",True,26715,4,52,1645466818,1351076195,13047807,CC BY-SA 3.0,https://stackoverflow.com/questions/13047807/why-use-cdi-in-java-ee,Why use CDI in Java EE,1400577407.0,13047891.0,,,,,
143,"['java', 'spring', 'hibernate', 'transactions', 'spring-transactions']","{'account_id': 1544874, 'reputation': 18766, 'user_id': 1438628, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/TIl7w.png?s=256&g=1', 'display_name': 'Majid Laissi', 'link': 'https://stackoverflow.com/users/1438628/majid-laissi'}",True,179676,2,66,1645297953,1351088532,13051204,CC BY-SA 3.0,https://stackoverflow.com/questions/13051204/spring-transaction-required-vs-requires-new-rollback-transaction,Spring transaction REQUIRED vs REQUIRES_NEW : Rollback Transaction,1405125019.0,13052757.0,,,,,
144,"['java', 'morse-code']","{'account_id': 1866610, 'reputation': 31, 'user_id': 1690013, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/41b03391bc8ce0352e3313ae3c3a7610?s=256&d=identicon&r=PG', 'display_name': 'user1690013', 'link': 'https://stackoverflow.com/users/1690013/user1690013'}",True,7328,2,2,1644959299,1350791577,12994817,CC BY-SA 3.0,https://stackoverflow.com/questions/12994817/morse-code-translator,Morse code translator,1350791809.0,,,,,,
145,"['java', 'hibernate', 'jpa']","{'account_id': 1202195, 'reputation': 3556, 'user_id': 1172611, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/96311ba5d7e513346e8f07062cfc7461?s=256&d=identicon&r=PG', 'display_name': 'shazinltc', 'link': 'https://stackoverflow.com/users/1172611/shazinltc'}",True,30414,3,31,1644392261,1351354504,13101882,CC BY-SA 3.0,https://stackoverflow.com/questions/13101882/jpa-onetomany-list-vs-set,JPA OneToMany : List vs Set,1524361405.0,,,,,,
146,"['java', 'jpanel', 'border', 'dotted-line']","{'account_id': 1407559, 'reputation': 2525, 'user_id': 1334859, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/Nhajk.jpg?s=256&g=1', 'display_name': 'Gianmarco', 'link': 'https://stackoverflow.com/users/1334859/gianmarco'}",True,7934,3,6,1644343806,1349397999,12738045,CC BY-SA 3.0,https://stackoverflow.com/questions/12738045/java-add-a-dashed-or-dotted-border-to-a-jpanel,Java add a Dashed or dotted border to a JPanel,,12738348.0,,,,,
147,"['java', 'windows', 'process-management']","{'account_id': 1888021, 'reputation': 480, 'user_id': 1706844, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/PvVov.jpg?s=256&g=1', 'display_name': 'Muthu Kumar', 'link': 'https://stackoverflow.com/users/1706844/muthu-kumar'}",True,147854,9,42,1644225231,1350979152,13025900,CC BY-SA 4.0,https://stackoverflow.com/questions/13025900/how-to-find-the-process-id-of-a-running-java-process-on-windows-and-how-to-kill,How to find the process id of a running Java process on Windows? And how to kill the process alone?,1526616999.0,13025928.0,,,,,
148,"['java', 'sql']","{'account_id': 1893793, 'reputation': 23, 'user_id': 1711194, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f790328640d0342ad31f9fd1e4b35219?s=256&d=identicon&r=PG', 'display_name': 'user1711194', 'link': 'https://stackoverflow.com/users/1711194/user1711194'}",True,5960,6,0,1644192367,1349267986,12708677,CC BY-SA 3.0,https://stackoverflow.com/questions/12708677/java-sql-connection-select-query,"Java SQL connection, select query",,12708798.0,,,,,
149,"['java', 'spring', 'dependency-injection']","{'account_id': 387473, 'reputation': 17686, 'user_id': 745835, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/9e16629a5e67bf6bed7b1b519bceafa1?s=256&d=identicon&r=PG', 'display_name': 'stackoverflow', 'link': 'https://stackoverflow.com/users/745835/stackoverflow'}",True,222264,3,176,1644098760,1350316439,12899372,CC BY-SA 3.0,https://stackoverflow.com/questions/12899372/spring-why-do-we-autowire-the-interface-and-not-the-implemented-class,Spring: Why do we autowire the interface and not the implemented class?,1350318253.0,12899432.0,,,,,
150,"['java', 'png', 'bufferedimage']","{'account_id': 1055455, 'reputation': 2047, 'user_id': 1058291, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://i.stack.imgur.com/D22jP.jpg?s=256&g=1', 'display_name': 'Marty', 'link': 'https://stackoverflow.com/users/1058291/marty'}",True,2090,2,2,1644057139,1349981363,12846494,CC BY-SA 3.0,https://stackoverflow.com/questions/12846494/how-to-create-8-bit-png-from-bufferedimage,How to create 8-bit PNG from BufferedImage?,,13310186.0,,,,,
151,"['java', 'maven', 'ejb']","{'account_id': 1133296, 'reputation': 2216, 'user_id': 1118878, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://i.stack.imgur.com/XumqG.jpg?s=256&g=1', 'display_name': 'drodil', 'link': 'https://stackoverflow.com/users/1118878/drodil'}",True,1425,2,2,1643988196,1351073526,13047118,CC BY-SA 3.0,https://stackoverflow.com/questions/13047118/selecting-class-by-maven-build-profile,Selecting class by Maven build profile,1351073858.0,13047265.0,,,,,
152,"['java', 'javafx-2', 'javafx']","{'account_id': 1924736, 'reputation': 1159, 'user_id': 1735462, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/e4dbf3bd4ecc395037abfeaab186fa81?s=256&d=identicon&r=PG', 'display_name': 'nailujed', 'link': 'https://stackoverflow.com/users/1735462/nailujed'}",True,18109,5,30,1643852118,1350318073,12899788,CC BY-SA 3.0,https://stackoverflow.com/questions/12899788/javafx-hide-scrollpane-gray-border,JavaFX Hide ScrollPane gray border,,12900814.0,,,,,
153,"['java', 'xml', 'xstream']","{'account_id': 1519853, 'reputation': 15, 'user_id': 1419826, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/z1O4V.png?s=256&g=1', 'display_name': 'Pedro Joaquin Rodriguez Gomez', 'link': 'https://stackoverflow.com/users/1419826/pedro-joaquin-rodriguez-gomez'}",True,567,1,1,1643744703,1351209172,13079000,CC BY-SA 4.0,https://stackoverflow.com/questions/13079000/in-java-xstream-how-to-change-alias-inside-an-object,in Java Xstream how to change alias inside an object?,1643744703.0,13079418.0,,,,,
154,"['java', 'jmx']","{'account_id': 541539, 'reputation': 1195, 'user_id': 910097, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/f64bfaa5b180bc34c09404e54bca82d1?s=256&d=identicon&r=PG', 'display_name': 'Ameba Spugnosa', 'link': 'https://stackoverflow.com/users/910097/ameba-spugnosa'}",False,7020,1,7,1643281881,1349690415,12779401,CC BY-SA 3.0,https://stackoverflow.com/questions/12779401/the-jvm-option-jmxremote-local-only-true-does-not-work-properly,The JVM option jmxremote.local.only=true does not work properly,,,,,,,
155,['java'],"{'account_id': 940893, 'reputation': 6975, 'user_id': 968988, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/fRutg.jpg?s=256&g=1', 'display_name': 'Nicolas Zozol', 'link': 'https://stackoverflow.com/users/968988/nicolas-zozol'}",True,22859,4,3,1643029836,1351519519,13123180,CC BY-SA 4.0,https://stackoverflow.com/questions/13123180/what-is-overloading-in-java,What is overloading in Java?,1616560744.0,13123193.0,,,,,
156,"['java', 'android', 'math']","{'account_id': 1948044, 'reputation': 21, 'user_id': 1752756, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1b38dee7494a093a5282526939faf664?s=256&d=identicon&r=PG', 'display_name': 'Joshua F', 'link': 'https://stackoverflow.com/users/1752756/joshua-f'}",True,31029,3,1,1642856176,1350468127,12931798,CC BY-SA 3.0,https://stackoverflow.com/questions/12931798/android-app-multiply-and-divide-the-user-entered-values-values-in-the-two-form,Android app - Multiply and divide the user entered values values in the two forms,1350468331.0,,,,,,
157,"['java', 'android', 'android-softkeyboard']","{'account_id': 1786329, 'reputation': 10690, 'user_id': 1627730, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/19685b43006bfa27a8a38fd5db26160a?s=256&d=identicon&r=PG', 'display_name': 'stealthjong', 'link': 'https://stackoverflow.com/users/1627730/stealthjong'}",True,13596,7,15,1642646330,1351001552,13032436,CC BY-SA 3.0,https://stackoverflow.com/questions/13032436/hiding-softkeyboard-reliably,Hiding softkeyboard reliably,,14545355.0,,,,,
158,"['java', 'httpclient', 'apache-commons']","{'account_id': 1168233, 'reputation': 3288, 'user_id': 1146032, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/c2cc5ea26e46272ef462fd37ef9cf386?s=256&d=identicon&r=PG', 'display_name': 'A_Elric', 'link': 'https://stackoverflow.com/users/1146032/a-elric'}",True,5138,3,1,1642638681,1351169669,13069089,CC BY-SA 3.0,https://stackoverflow.com/questions/13069089/set-timeout-on-org-apache-commons-io-fileutils-copyurltofile,Set timeout on org.apache.commons.io.FileUtils.copyURLToFile?,,13069293.0,,,,,
159,"['java', 'hibernate', 'jpa', 'orm']","{'account_id': 1131732, 'reputation': 65, 'user_id': 1741362, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/652931d8b783a5ea4e2733a846a2b0f8?s=256&d=identicon&r=PG', 'display_name': 'cee_el', 'link': 'https://stackoverflow.com/users/1741362/cee-el'}",True,43745,4,5,1642550521,1350051995,12861187,CC BY-SA 3.0,https://stackoverflow.com/questions/12861187/hibernate-native-query-invalid-column-name-error-sql-17006,Hibernate native query : Invalid Column Name Error SQL-17006,1350109908.0,12880076.0,,,,,
