,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,protected_date,locked_date,migrated_from
256,['java'],"{'account_id': 1354575, 'reputation': 109, 'user_id': 1293258, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/c9f78dd2894877a728d233e49d30afac?s=256&d=identicon&r=PG', 'display_name': 'user1293258', 'link': 'https://stackoverflow.com/users/1293258/user1293258'}",True,1051,7,0,1625084675,1333119081,1333120759.0,9945329,CC BY-SA 3.0,https://stackoverflow.com/questions/9945329/why-is-hashcode-for-string-object-different-from-hashcode-of-a-custom-class,why is hashCode() for String object different from hashCode() of a custom class&#39; object?,,,,,,
257,"['java', 'web-services', 'simulation', 'mainframe']","{'account_id': 181458, 'reputation': 7047, 'user_id': 415477, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/23d39e465a0fb12ba7c0cb15417625fc?s=256&d=identicon&r=PG', 'display_name': 'gizgok', 'link': 'https://stackoverflow.com/users/415477/gizgok'}",True,276,1,4,1624915382,1331905695,,9738423,CC BY-SA 3.0,https://stackoverflow.com/questions/9738423/how-to-simulate-ims-segment-processing-via-a-java-web-service,How to simulate IMS segment processing via a Java web service,9746973.0,,,,,
258,"['java', 'sparql', 'jena', 'ontology']","{'account_id': 917088, 'reputation': 4050, 'user_id': 949658, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/3f0ba4b5f4377d5d73d3956dd14c633b?s=256&d=identicon&r=PG', 'display_name': 'Pedro', 'link': 'https://stackoverflow.com/users/949658/pedro'}",True,8570,1,7,1624861831,1332885450,,9898324,CC BY-SA 3.0,https://stackoverflow.com/questions/9898324/jena-how-to-query-data-from-model,Jena: how to query data from model?,9921061.0,,,,,
259,"['java', 'string']","{'account_id': 239109, 'reputation': 335, 'user_id': 508465, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/GP7r9.jpg?s=256&g=1', 'display_name': 'kamweshi', 'link': 'https://stackoverflow.com/users/508465/kamweshi'}",True,139780,17,22,1624610520,1331475986,,9655753,CC BY-SA 3.0,https://stackoverflow.com/questions/9655753/how-to-count-the-spaces-in-a-java-string,how to count the spaces in a java string?,,,,,,
260,"['java', 'jpa', 'many-to-many', 'unique-constraint', 'duplicates']","{'account_id': 1136625, 'reputation': 2775, 'user_id': 1121571, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/2de8537a406365c162206ab75c946d77?s=256&d=identicon&r=PG', 'display_name': 'Aure77', 'link': 'https://stackoverflow.com/users/1121571/aure77'}",True,39980,6,21,1624567511,1332417899,,9821914,CC BY-SA 3.0,https://stackoverflow.com/questions/9821914/how-to-persist-manytomany-relation-duplicate-entry-or-detached-entity,How to persist @ManyToMany relation - duplicate entry or detached entity,9851120.0,,,,,
261,"['java', 'swing', 'gridbaglayout', 'jscrollbar']","{'account_id': 277973, 'reputation': 692, 'user_id': 572286, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/qhTXt.png?s=256&g=1', 'display_name': 'KisnardOnline', 'link': 'https://stackoverflow.com/users/572286/kisnardonline'}",True,3227,2,2,1624565899,1333059218,1624565899.0,9934340,CC BY-SA 4.0,https://stackoverflow.com/questions/9934340/adding-jscrollbar-to-a-jpanel-with-gridbaglayout,adding JScrollBar to a JPanel with GridBagLayout,9934385.0,,,,,
262,"['java', 'jms']","{'account_id': 1250591, 'reputation': 161, 'user_id': 1211076, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/44b731ea6ba49df9ba36beaa3d5f9941?s=256&d=identicon&r=PG', 'display_name': 'avikodak', 'link': 'https://stackoverflow.com/users/1211076/avikodak'}",True,39280,6,13,1624291953,1330670980,,9529214,CC BY-SA 3.0,https://stackoverflow.com/questions/9529214/how-to-delete-a-message-from-the-jms-queue,How to delete a message from the JMS queue,,,,,,
263,"['java', 'date']","{'account_id': 101412, 'reputation': 4993, 'user_id': 272869, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/c94554b0b918f8e26f6f176353fb7404?s=256&d=identicon&r=PG', 'display_name': 'VextoR', 'link': 'https://stackoverflow.com/users/272869/vextor'}",True,285,6,2,1624125607,1332846523,1592644375.0,9888424,CC BY-SA 4.0,https://stackoverflow.com/questions/9888424/input-date-jan-03-but-returns-jan-02-why,"Input date Jan 03 but returns Jan 02, why?",9888492.0,,,,,
264,"['java', 'math']","{'account_id': 1270690, 'reputation': 2508, 'user_id': 1227036, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/f960ddd068e5bf3743ff15017753b553?s=256&d=identicon&r=PG', 'display_name': 'JXPheonix', 'link': 'https://stackoverflow.com/users/1227036/jxpheonix'}",True,172098,18,198,1623822684,1332886645,1422381536.0,9898512,CC BY-SA 3.0,https://stackoverflow.com/questions/9898512/how-to-test-if-a-double-is-an-integer,How to test if a double is an integer,9898528.0,,,,,
265,"['java', 'jpa', 'entity']","{'account_id': 465793, 'reputation': 15756, 'user_id': 870122, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/362984933cf3f6457238125e68419125?s=256&d=identicon&r=PG&f=1', 'display_name': 'perissf', 'link': 'https://stackoverflow.com/users/870122/perissf'}",True,37766,1,27,1623776544,1331407999,,9649515,CC BY-SA 3.0,https://stackoverflow.com/questions/9649515/how-to-get-id-of-last-persisted-entity-using-jpa,How to get Id of last persisted entity using JPA,9649547.0,,,,,
266,"['java', 'arrays', 'string']","{'account_id': 1113557, 'reputation': 2257, 'user_id': 1103504, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/e689acff19afad600183c0698d62b097?s=256&d=identicon&r=PG', 'display_name': 'Srikanth Sridhar', 'link': 'https://stackoverflow.com/users/1103504/srikanth-sridhar'}",True,218735,6,82,1623688793,1332748608,1372167028.0,9868482,CC BY-SA 3.0,https://stackoverflow.com/questions/9868482/what-is-ljava-lang-string,what is Ljava.lang.String;@,9868628.0,,,,,
267,"['java', 'integer', 'unsigned']","{'account_id': 872598, 'reputation': 5414, 'user_id': 923110, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://i.stack.imgur.com/JcPvl.jpg?s=256&g=1', 'display_name': 'Harshdeep', 'link': 'https://stackoverflow.com/users/923110/harshdeep'}",True,623901,10,386,1623682351,1332612454,1510848597.0,9854166,CC BY-SA 3.0,https://stackoverflow.com/questions/9854166/declaring-an-unsigned-int-in-java,Declaring an unsigned int in Java,9854205.0,,,1568198159.0,,
268,"['java', 'temporary-files']","{'account_id': 1304350, 'reputation': 545, 'user_id': 1253626, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b26fa97baaf09ab7c4b584cce387f73e?s=256&d=identicon&r=PG', 'display_name': 'RT_', 'link': 'https://stackoverflow.com/users/1253626/rt'}",True,74805,8,52,1623661463,1331086433,1463774126.0,9594886,CC BY-SA 3.0,https://stackoverflow.com/questions/9594886/how-to-create-a-temp-file-in-java-without-the-random-number-appended-to-the-file,How to create a temp file in java without the random number appended to the filename?,9594927.0,,,,,
269,"['java', 'javascript', 'forms', 'post', 'screen-scraping']","{'account_id': 1303723, 'reputation': 6073, 'user_id': 1253136, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/78ed265f0b33e2208570927bc7b5dcb4?s=256&d=identicon&r=PG', 'display_name': 'CosmicGiant', 'link': 'https://stackoverflow.com/users/1253136/cosmicgiant'}",True,697,1,0,1623550698,1332868963,1623550698.0,9894489,CC BY-SA 4.0,https://stackoverflow.com/questions/9894489/how-to-programmatically-submit-a-filled-form-and-scrape-the-resulting-page,How to programmatically submit a filled form and scrape the resulting page?,9983306.0,,,,,
270,"['java', 'netbeans', 'jar', 'classpath']","{'account_id': 77498, 'reputation': 392, 'user_id': 221135, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1bb04d77ad9871807bba7e8790b8ad0a?s=256&d=identicon&r=PG', 'display_name': 'Jaec', 'link': 'https://stackoverflow.com/users/221135/jaec'}",True,9074,8,2,1623477589,1331007249,1331012184.0,9577795,CC BY-SA 3.0,https://stackoverflow.com/questions/9577795/netbeans-compiles-fine-but-show-errors-in-editor,Netbeans compiles fine but show errors in editor,,,,,,
271,"['java', 'jboss', 'jms', 'jboss7.x', 'hornetq']","{'account_id': 101813, 'reputation': 15459, 'user_id': 273657, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/aa26bf8da3902d580924966ac810a075?s=256&d=identicon&r=PG', 'display_name': 'ziggy', 'link': 'https://stackoverflow.com/users/273657/ziggy'}",True,20036,7,3,1623257953,1330722834,1330772416.0,9540456,CC BY-SA 3.0,https://stackoverflow.com/questions/9540456/javax-jms-jmssecurityexception-unable-to-validate-user-null,javax.jms.JMSSecurityException: Unable to validate user: null,10322211.0,,,,,
272,"['java', 'android', 'date', 'calendar']","{'account_id': 310073, 'reputation': 343, 'user_id': 1208536, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/f18982f45dbba5fcc299a29e4162b275?s=256&d=identicon&r=PG', 'display_name': 'Venkat', 'link': 'https://stackoverflow.com/users/1208536/venkat'}",True,16463,5,9,1623143572,1332944038,1345319966.0,9909361,CC BY-SA 3.0,https://stackoverflow.com/questions/9909361/how-can-i-find-saturdays-and-sundays-in-a-given-month,How can I find Saturdays and Sundays in A given month?,9909484.0,,,,,
273,"['java', 'hibernate', 'jpa', 'mapping']","{'account_id': 945505, 'reputation': 1636, 'user_id': 972830, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/ad19384bcc8f081da0223f299331956b?s=256&d=identicon&r=PG', 'display_name': 'dim1902', 'link': 'https://stackoverflow.com/users/972830/dim1902'}",True,111569,8,55,1623070521,1330694165,1330817954.0,9533935,CC BY-SA 3.0,https://stackoverflow.com/questions/9533935/how-to-force-hibernate-to-return-dates-as-java-util-date-instead-of-timestamp,How to force Hibernate to return dates as java.util.Date instead of Timestamp?,9582512.0,,,,,
274,"['java', 'jar', 'executable-jar']","{'account_id': 1106480, 'reputation': 3401, 'user_id': 1097772, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/4e5cbe8a0d333afdd71d06d3cfaaad9d?s=256&d=identicon&r=PG', 'display_name': 'user1097772', 'link': 'https://stackoverflow.com/users/1097772/user1097772'}",True,77241,2,6,1622509995,1331105627,,9597437,CC BY-SA 3.0,https://stackoverflow.com/questions/9597437/how-can-i-make-jar-in-linux,How can I make jar in linux?,9597520.0,,,,,
275,"['java', 'eclipse', 'eclipse-indigo', 'apt', 'annotation-processing']","{'account_id': 358380, 'reputation': 17813, 'user_id': 1388192, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/c67352737b2b78b1846b5200bac86f54?s=256&d=identicon&r=PG&f=1', 'display_name': 'Erwin Smout', 'link': 'https://stackoverflow.com/users/1388192/erwin-smout'}",True,16648,4,11,1622130547,1332584759,,9850952,CC BY-SA 3.0,https://stackoverflow.com/questions/9850952/eclipse-java-annotation-processing,eclipse java annotation processing,9851097.0,,,,,
276,"['java', 'hibernate', 'insert']","{'account_id': 1258717, 'reputation': 253, 'user_id': 1217609, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/0c53c4a13b152428e358b7ca66cd32f7?s=256&d=identicon&r=PG', 'display_name': 'user1217609', 'link': 'https://stackoverflow.com/users/1217609/user1217609'}",True,6426,3,1,1621786535,1330973757,1330975703.0,9572256,CC BY-SA 3.0,https://stackoverflow.com/questions/9572256/java-hibernate-insertion,java hibernate insertion,9572434.0,,,,,
277,"['java', 'time', 'epoch']","{'account_id': 411299, 'reputation': 5490, 'user_id': 783663, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/538fce711c198016af7d6da1fe16ff07?s=256&d=identicon&r=PG', 'display_name': 'Patrick Lorio', 'link': 'https://stackoverflow.com/users/783663/patrick-lorio'}",True,200,2,1,1621676092,1330794870,,9548055,CC BY-SA 3.0,https://stackoverflow.com/questions/9548055/java-time-wed-feb-29-205647-0000-2012-to-epoch,java time (Wed Feb 29 20:56:47 +0000 2012) to epoch,9548099.0,,,,,
278,"['java', 'jetty']","{'account_id': 282742, 'reputation': 21031, 'user_id': 579828, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/97b9b105ca1375781232e14b12c2a0de?s=256&d=identicon&r=PG', 'display_name': 'Vic', 'link': 'https://stackoverflow.com/users/579828/vic'}",True,6356,3,1,1620836301,1331194699,1387679210.0,9614628,CC BY-SA 3.0,https://stackoverflow.com/questions/9614628/exclusively-bind-to-a-port-with-jetty,Exclusively bind to a port with Jetty,9614739.0,,,,,
279,"['java', 'windows', 'jvm', 'visualvm']","{'account_id': 184894, 'reputation': 4968, 'user_id': 421245, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/34daa12368c10eca1ae904afa14696d2?s=256&d=identicon&r=PG', 'display_name': 'Mike Partridge', 'link': 'https://stackoverflow.com/users/421245/mike-partridge'}",True,60320,6,104,1620654281,1330967660,1331176304.0,9570921,CC BY-SA 3.0,https://stackoverflow.com/questions/9570921/how-do-i-provide-jvm-arguments-to-visualvm,How do I provide JVM arguments to VisualVM?,9571000.0,,,,,
280,"['java', 'linux', 'jvm']","{'account_id': 997137, 'reputation': 5608, 'user_id': 1012809, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/6faa70abdc7ef54ddf0d0090aa7f1794?s=256&d=identicon&r=PG', 'display_name': 'Uday Sawant', 'link': 'https://stackoverflow.com/users/1012809/uday-sawant'}",True,161213,5,40,1620587212,1332857832,,9891366,CC BY-SA 3.0,https://stackoverflow.com/questions/9891366/could-not-create-the-java-virtual-machine,Could not create the Java virtual machine,12504178.0,,,,,
281,"['java', 'cryptography', 'key']","{'account_id': 1084650, 'reputation': 2729, 'user_id': 1080648, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/0593c59136894f53c635146e70209d4b?s=256&d=identicon&r=PG', 'display_name': 'Jon Story', 'link': 'https://stackoverflow.com/users/1080648/jon-story'}",True,43469,4,11,1620577201,1330705829,1504653555.0,9536827,CC BY-SA 3.0,https://stackoverflow.com/questions/9536827/generate-key-from-string,Generate Key from string?,9537017.0,,,,,
282,"['java', 'file-type']","{'account_id': 998201, 'reputation': 4567, 'user_id': 1013649, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/e2df3dd1bec437f6ea3e9bbcf1a03298?s=256&d=identicon&r=PG', 'display_name': 'Bhavesh', 'link': 'https://stackoverflow.com/users/1013649/bhavesh'}",True,6698,2,4,1620545793,1331566499,,9670040,CC BY-SA 3.0,https://stackoverflow.com/questions/9670040/what-is-the-best-approach-to-identify-a-specific-file-type-in-java,What is the best approach to identify a specific file type in Java?,,,,,,
283,"['java', 'datetime-format']","{'account_id': 44259, 'reputation': 2526, 'user_id': 129795, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/81a04d63a66d6a1fa3c0c18c4028cbd9?s=256&d=identicon&r=PG', 'display_name': 'Jigar Shah', 'link': 'https://stackoverflow.com/users/129795/jigar-shah'}",True,1611,4,1,1620427272,1331543714,,9664299,CC BY-SA 3.0,https://stackoverflow.com/questions/9664299/how-to-convert-a-vague-timestamp-with-millisecond-into-java-date,How to convert a vague timestamp with millisecond into java date,9665284.0,,,,,
284,"['java', 'string', 'parsing']","{'account_id': 1365610, 'reputation': 63, 'user_id': 1302107, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c362d0d72d9d3ed96babeffe7e6f9b9d?s=256&d=identicon&r=PG', 'display_name': 'Rocky', 'link': 'https://stackoverflow.com/users/1302107/rocky'}",True,11664,4,4,1620320273,1333066033,1620320273.0,9935352,CC BY-SA 4.0,https://stackoverflow.com/questions/9935352/how-can-i-parse-integers-from-a-string-in-java,How can I parse integers from a string in Java?,9935389.0,,,,,
285,"['java', 'multithreading', 'methods', 'locking', 'synchronized']","{'account_id': 1292056, 'reputation': 3283, 'user_id': 1243960, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/515cb76f41800377c54a0b64d3576325?s=256&d=identicon&r=PG', 'display_name': 'dido', 'link': 'https://stackoverflow.com/users/1243960/dido'}",True,31159,4,50,1620161735,1330644869,1607643376.0,9525882,CC BY-SA 4.0,https://stackoverflow.com/questions/9525882/if-a-synchronized-method-calls-another-non-synchronized-method-is-there-a-lock,"If a synchronized method calls another non-synchronized method, is there a lock on the non-synchronized method",,,,,,
286,"['java', 'eclipse', 'debugging', 'hadoop', 'remote-debugging']","{'account_id': 71698, 'reputation': 3713, 'user_id': 207341, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/537d02dcc6baf232bd2e3a1967ae9589?s=256&d=identicon&r=PG', 'display_name': 'sangfroid', 'link': 'https://stackoverflow.com/users/207341/sangfroid'}",True,24857,6,15,1620115477,1332969532,1418051995.0,9915808,CC BY-SA 3.0,https://stackoverflow.com/questions/9915808/how-to-debug-hadoop-mapreduce-jobs-from-eclipse,How to debug hadoop mapreduce jobs from eclipse?,,,,,,
