,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,closed_date,closed_reason,protected_date,migrated_from,locked_date,community_owned_date
667,"['java', 'string', 'concat']","{'account_id': 330038, 'reputation': 357, 'user_id': 653912, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/0e042cae111a11a79cc5719be8ec6ed6?s=256&d=identicon&r=PG', 'display_name': 'guillaume guerin', 'link': 'https://stackoverflow.com/users/653912/guillaume-guerin'}",True,9478,7,2,1572536265,1344615338,11905531,CC BY-SA 3.0,https://stackoverflow.com/questions/11905531/why-doesnt-my-java-string-concatenation-work,Why doesn&#39;t my Java string concatenation work?,11905559.0,1344615991.0,,,,,,
668,"['java', 'performance', 'jxls']","{'account_id': 484217, 'reputation': 351, 'user_id': 899757, 'user_type': 'registered', 'accept_rate': 47, 'profile_image': 'https://www.gravatar.com/avatar/75c5017578e60e9bec486a1ee11174f6?s=256&d=identicon&r=PG', 'display_name': 'user899757', 'link': 'https://stackoverflow.com/users/899757/user899757'}",True,4919,3,4,1572444006,1346360576,12205472,CC BY-SA 3.0,https://stackoverflow.com/questions/12205472/jxls-file-generation-hangs-for-ever-when-rows-10-000,"jxls file generation hangs for ever when rows &gt; 10,000",,1389752133.0,,,,,,
669,"['java', 'eclipse']","{'account_id': 1467008, 'reputation': 105, 'user_id': 1379579, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/eefc03a971a25dcc694b5d2432f462a8?s=256&d=identicon&r=PG', 'display_name': 'Heartbreak-kid', 'link': 'https://stackoverflow.com/users/1379579/heartbreak-kid'}",True,2112,2,2,1572071801,1344235621,11823631,CC BY-SA 3.0,https://stackoverflow.com/questions/11823631/java-classpath-for-32-bit-64-bit,Java classpath for 32 bit &amp; 64 bit,11823711.0,1344285571.0,,,,,,
670,"['java', 'android', 'android-ndk']","{'account_id': 1187358, 'reputation': 981, 'user_id': 1161054, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/87936a83682c2da04434f367a072b6ec?s=256&d=identicon&r=PG&f=1', 'display_name': 'osmund sadler', 'link': 'https://stackoverflow.com/users/1161054/osmund-sadler'}",True,6777,6,7,1572027196,1345995476,12131429,CC BY-SA 3.0,https://stackoverflow.com/questions/12131429/android-get-screen-size-via-c,android get screen size via C,12134363.0,,,,,,,
671,"['java', 'swing', 'jfreechart', 'export-to-csv']","{'account_id': 1329021, 'reputation': 966, 'user_id': 1273282, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/35542ac8ad2befe5fdabfe9aa5173c60?s=256&d=identicon&r=PG', 'display_name': 'chaitu', 'link': 'https://stackoverflow.com/users/1273282/chaitu'}",True,1902,2,-1,1571861041,1345613784,12066862,CC BY-SA 3.0,https://stackoverflow.com/questions/12066862/how-to-export-jfreechart-data-to-csv-file,How to export JFreeChart Data to csv file,,1345615583.0,,,,,,
672,"['java', 'xml', 'xml-namespaces', 'setattribute']","{'account_id': 4926, 'reputation': 9634, 'user_id': 7648, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/1a27e9fea3c16775a54ee5f437af3db1?s=256&d=identicon&r=PG', 'display_name': 'Paul Reiners', 'link': 'https://stackoverflow.com/users/7648/paul-reiners'}",True,22102,5,5,1571836797,1344005968,11798216,CC BY-SA 3.0,https://stackoverflow.com/questions/11798216/setting-namespace-attributes-on-an-element,Setting Namespace Attributes on an Element,11798547.0,1423609044.0,,,,,,
673,"['java', 'testing']","{'account_id': 459778, 'reputation': 2049, 'user_id': 860453, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/cb3c4c3709da31b1eadf45c38f63fc97?s=256&d=identicon&r=PG', 'display_name': 'Knetic', 'link': 'https://stackoverflow.com/users/860453/knetic'}",True,9359,9,38,1571331080,1344716225,11917323,,https://stackoverflow.com/questions/11917323/what-is-the-point-of-unit-testing,What is the point of unit testing?,,1344807016.0,1471814976.0,Duplicate,,,,
674,"['java', 'android', 'eclipse', 'avd']","{'account_id': 1624329, 'reputation': 677, 'user_id': 1500215, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/7d3a71635dd27424fe8ec214a9542d5b?s=256&d=identicon&r=PG&f=1', 'display_name': 'ceptno', 'link': 'https://stackoverflow.com/users/1500215/ceptno'}",True,893,1,3,1571244745,1343873016,11770068,CC BY-SA 3.0,https://stackoverflow.com/questions/11770068/no-logcat-output-from-avd,No LogCat output from AVD?,11770149.0,,,,,,,
675,"['java', 'redis']","{'account_id': 1723999, 'reputation': 2217, 'user_id': 1579106, 'user_type': 'registered', 'accept_rate': 28, 'profile_image': 'https://www.gravatar.com/avatar/3b120e9fbf535a5e7be6a1e0f4c0990d?s=256&d=identicon&r=PG', 'display_name': 'Vignesh', 'link': 'https://stackoverflow.com/users/1579106/vignesh'}",True,12756,4,0,1571136879,1345467950,12038262,,https://stackoverflow.com/questions/12038262/redis-queue-java-tutorial,Redis Queue Java Tutorial,,,1571142273.0,Not suitable for this site,,,,
676,"['java', 'printing']","{'account_id': 1715750, 'reputation': 80, 'user_id': 1572846, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/666c1798ff7a7c7760c05f6ee18d18a6?s=256&d=identicon&r=PG', 'display_name': 'cloudsmurf', 'link': 'https://stackoverflow.com/users/1572846/cloudsmurf'}",True,13087,3,2,1570611441,1343953437,11787662,CC BY-SA 3.0,https://stackoverflow.com/questions/11787662/in-java-how-do-i-change-or-set-a-default-printer,In Java how do I change or set a default printer,11787841.0,,,,,,,
677,"['java', 'php', 'javascript', 'flash']","{'user_type': 'does_not_exist', 'display_name': 'user871457'}",True,1790,3,1,1570488209,1345456427,12035569,CC BY-SA 3.0,https://stackoverflow.com/questions/12035569/latency-ping-test-from-browser,Latency / Ping test from Browser,12035673.0,,,,,,,
678,['java'],"{'account_id': 413833, 'reputation': 1711, 'user_id': 787698, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/141679ffed62464a118ebb074e81995d?s=256&d=identicon&r=PG', 'display_name': 'jakcam', 'link': 'https://stackoverflow.com/users/787698/jakcam'}",True,85395,5,153,1570347367,1346312257,12192050,CC BY-SA 3.0,https://stackoverflow.com/questions/12192050/what-are-the-differences-between-helper-and-utility-classes,What are the differences between Helper and Utility classes?,12192155.0,1439788971.0,,,,,,
679,"['java', 'sql', 'jpa', 'eclipselink']","{'account_id': 485693, 'reputation': 107, 'user_id': 902153, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9e85d4a5eaa287e161a99d5b034c5141?s=256&d=identicon&r=PG', 'display_name': 'The-Stig', 'link': 'https://stackoverflow.com/users/902153/the-stig'}",True,8775,3,5,1570194923,1343987360,11793320,CC BY-SA 3.0,https://stackoverflow.com/questions/11793320/using-eclipselink-jpa-to-bind-strings-larger-than-255-characters,Using EclipseLink JPA to bind Strings larger than 255 characters,11793509.0,,,,,,,
680,['java'],"{'account_id': 1513768, 'reputation': 99, 'user_id': 1415259, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/9324b03cc0656465bee3ef01d8e5f175?s=256&d=identicon&r=PG', 'display_name': 'M1 Garand', 'link': 'https://stackoverflow.com/users/1415259/m1-garand'}",True,1310,8,5,1570095330,1345141127,11993116,CC BY-SA 3.0,https://stackoverflow.com/questions/11993116/efficient-method-parameters-in-java,Efficient method parameters in Java,11993201.0,1345144023.0,,,,,,
681,"['java', 'swing', 'graphics', 'paintcomponent']","{'account_id': 1640744, 'reputation': 133, 'user_id': 1513234, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/yotz3.png?s=256&g=1', 'display_name': 'Reid Erdwien', 'link': 'https://stackoverflow.com/users/1513234/reid-erdwien'}",True,6784,3,3,1570077314,1344062807,11806576,CC BY-SA 3.0,https://stackoverflow.com/questions/11806576/how-does-the-graphics-class-in-java-work,How does the Graphics Class in Java work?,11806707.0,1344151631.0,,,,,,
682,"['java', 'eclipse', 'tomcat', 'servlets']","{'account_id': 1158186, 'reputation': 2469, 'user_id': 1138245, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/f0fb9f96ac887eb34f7e50b1258ad80c?s=256&d=identicon&r=PG', 'display_name': 'NSF', 'link': 'https://stackoverflow.com/users/1138245/nsf'}",True,10328,3,0,1569850439,1346299718,12189735,CC BY-SA 3.0,https://stackoverflow.com/questions/12189735/does-tomcat-automatically-compile-java-servlets,Does Tomcat automatically compile java servlets?,12190782.0,,,,,,,
683,"['java', 'android', 'xml', 'xml-serialization']","{'account_id': 1763671, 'reputation': 1573, 'user_id': 1610075, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/01ae4a0c5aa78f2960b9351a8c4b59e8?s=256&d=identicon&r=PG', 'display_name': 'user1610075', 'link': 'https://stackoverflow.com/users/1610075/user1610075'}",True,3301,2,8,1569839883,1345878523,12119963,CC BY-SA 3.0,https://stackoverflow.com/questions/12119963/document-has-no-root-element-exception-using-simple-xml-serializer-v2-6-6,Document has no root element exception using simple xml serializer (v2.6.6),,,,,,,,
684,"['javascript', 'java', 'ajax', 'dom-events', 'program-entry-point']","{'account_id': 1172781, 'reputation': 904, 'user_id': 1149570, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/cab6ded6f0c90252f58120f75835614b?s=256&d=identicon&r=PG', 'display_name': 'nabil', 'link': 'https://stackoverflow.com/users/1149570/nabil'}",True,91,1,0,1569659296,1344685948,11914465,,https://stackoverflow.com/questions/11914465/invoking-a-javascript-event-in-java,Invoking a Javascript event in Java,,1569659296.0,1569674667.0,Needs more focus,,,,
685,"['javascript', 'java', 'jsp', 'dom-events']","{'account_id': 1569902, 'reputation': 793, 'user_id': 1457817, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'cxyz', 'link': 'https://stackoverflow.com/users/1457817/cxyz'}",True,1440,5,0,1569659149,1346137064,12154248,CC BY-SA 4.0,https://stackoverflow.com/questions/12154248/javascript-size-of-a-form-object,Javascript size of a form object,12154897.0,1569659149.0,,,,,,
686,"['java', 'xml', 'web-services', 'soaphandler']","{'account_id': 65544, 'reputation': 26310, 'user_id': 192801, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/956f47e1c101b475f9c8cec6940651c7?s=256&d=identicon&r=PG', 'display_name': 'FrustratedWithFormsDesigner', 'link': 'https://stackoverflow.com/users/192801/frustratedwithformsdesigner'}",True,6526,4,7,1569489838,1345239262,12013476,CC BY-SA 3.0,https://stackoverflow.com/questions/12013476/how-can-i-pass-data-back-from-a-soap-handler-to-a-webservice-client,How can I pass data back from a SOAP handler to a webservice client?,12112793.0,1495541862.0,,,,,,
687,['java'],"{'account_id': 1713403, 'reputation': 41, 'user_id': 1571007, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/cmTJr.jpg?s=256&g=1', 'display_name': 'Hotmama', 'link': 'https://stackoverflow.com/users/1571007/hotmama'}",True,3369,5,0,1569057834,1344696063,11915613,CC BY-SA 3.0,https://stackoverflow.com/questions/11915613/java-2-array-min-max-avg,Java 2 array min max avg?,11916593.0,1348600465.0,,,,,,
688,"['java', 'jpa', 'map', 'one-to-many']","{'account_id': 999849, 'reputation': 39427, 'user_id': 1014979, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/21d8a114a74f670de3cd3c80e423faf5?s=256&d=identicon&r=PG', 'display_name': 'dnc253', 'link': 'https://stackoverflow.com/users/1014979/dnc253'}",True,20301,2,25,1568987646,1343970886,11789649,CC BY-SA 3.0,https://stackoverflow.com/questions/11789649/jpa-onetomany-as-a-map,JPA - @OneToMany as a Map,11789780.0,1343973704.0,,,,,,
689,"['java', 'postgresql', 'eclipselink', 'jpql']","{'account_id': 1473789, 'reputation': 3134, 'user_id': 1384712, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/3979adfb14d253e6b72a6bebe65e232f?s=256&d=identicon&r=PG', 'display_name': 'Bernardo Vale', 'link': 'https://stackoverflow.com/users/1384712/bernardo-vale'}",True,24914,4,10,1568833486,1345483541,12042181,CC BY-SA 3.0,https://stackoverflow.com/questions/12042181/how-can-i-set-a-string-parameter-to-a-native-query,How can I set a String[] parameter to a native query?,12065537.0,1345604517.0,,,,,,
690,"['java', 'ms-word', 'apache-poi', 'powerpoint', 'docx4j']","{'account_id': 330741, 'reputation': 4061, 'user_id': 655021, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/b5b586612b9fb73b5aefbcdb0e2dfb08?s=256&d=identicon&r=PG', 'display_name': 'heldt', 'link': 'https://stackoverflow.com/users/655021/heldt'}",True,1534,2,1,1568556966,1344934605,11948914,CC BY-SA 3.0,https://stackoverflow.com/questions/11948914/best-practice-generating-word-and-powerpoint-documents-using-java,Best practice generating word and powerpoint documents using Java,,1425168068.0,,,,,,
691,"['java', 'hashmap', 'hashtable', 'hash']","{'account_id': 1658137, 'reputation': 25979, 'user_id': 1527084, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/3c93245c8f90bb4256781ab91e212821?s=256&d=identicon&r=PG', 'display_name': 'Geek', 'link': 'https://stackoverflow.com/users/1527084/geek'}",True,3228,5,7,1568547965,1345896474,12121816,CC BY-SA 3.0,https://stackoverflow.com/questions/12121816/why-would-a-higher-load-factor-in-hashmap-increase-lookup-cost,Why would a higher load factor in HashMap increase lookup cost?,12121868.0,,,,,,,
692,"['java', 'jpa', 'criteria-api']","{'account_id': 1193704, 'reputation': 609, 'user_id': 1165899, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/93182cebbaaa95efd21b9db8fd8282d5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mariusz Grodek', 'link': 'https://stackoverflow.com/users/1165899/mariusz-grodek'}",True,16850,1,5,1568297067,1343853104,11767118,CC BY-SA 3.0,https://stackoverflow.com/questions/11767118/jpa-criteria-api-select-objects-where-column-is-null,JPA Criteria Api select objects where column is null,11767165.0,,,,,,,
693,"['java', 'swing', 'barcode-scanner']","{'account_id': 5161, 'reputation': 9564, 'user_id': 8163, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/eb0aee111844a3b5c6a3b47ade13188d?s=256&d=identicon&r=PG', 'display_name': 'Greg Reynolds', 'link': 'https://stackoverflow.com/users/8163/greg-reynolds'}",True,8965,4,1,1568213883,1346334610,12198432,CC BY-SA 3.0,https://stackoverflow.com/questions/12198432/handle-barcode-scan-in-java,Handle barcode scan in Java,,1346401745.0,,,,,,
694,"['java', 'spring', 'caching', 'ehcache', 'spring-3']","{'account_id': 95715, 'reputation': 20128, 'user_id': 260511, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/cb68ec638fbe351fe832fc8483f554be?s=256&d=identicon&r=PG', 'display_name': 'rayman', 'link': 'https://stackoverflow.com/users/260511/rayman'}",True,29443,3,1,1568127262,1344167858,11816215,CC BY-SA 3.0,https://stackoverflow.com/questions/11816215/retrieve-caching-list-in-spring,Retrieve caching list In Spring,11823508.0,1344168593.0,,,,,,
695,"['java', 'apache-poi']","{'account_id': 396916, 'reputation': 1124, 'user_id': 760754, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/eed99a702b586758cee5601138933c30?s=256&d=identicon&r=PG', 'display_name': 'smriti', 'link': 'https://stackoverflow.com/users/760754/smriti'}",True,67827,3,12,1568121631,1345397881,12028568,CC BY-SA 3.0,https://stackoverflow.com/questions/12028568/javapoi-api-excel-need-to-increase-width-of-the-column,JAVA+POI API Excel- Need to increase width of the column,12028666.0,1455014580.0,,,,,,
696,"['java', 'design-patterns', 'shopping-cart', 'factory-pattern']","{'account_id': 428023, 'reputation': 14881, 'user_id': 810077, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/G8ubN.jpg?s=256&g=1', 'display_name': 'Chetan Kinger', 'link': 'https://stackoverflow.com/users/810077/chetan-kinger'}",True,3166,2,3,1567957065,1346162465,12160959,CC BY-SA 4.0,https://stackoverflow.com/questions/12160959/what-design-pattern-can-i-use-for-creating-objects-based-on-country-state-locati,What design pattern can I use for creating objects based on country/state/location for a shopping cart application?,12164643.0,1567957065.0,,,,,,
697,['java'],"{'account_id': 1769954, 'reputation': 237, 'user_id': 1614977, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://www.gravatar.com/avatar/51c2ebd62cf1bf7a3099e40b670bd487?s=256&d=identicon&r=PG', 'display_name': 'Night Programmer', 'link': 'https://stackoverflow.com/users/1614977/night-programmer'}",True,985,2,0,1567956146,1346359611,12205223,CC BY-SA 4.0,https://stackoverflow.com/questions/12205223/hangman-masking-string-unhiding-character,"Hangman masking string, unhiding character",,1567956146.0,,,,,,
698,"['java', 'spring']","{'account_id': 196134, 'reputation': 27790, 'user_id': 439427, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/c1201849caa3693e9b41824351c9dc3d?s=256&d=identicon&r=PG', 'display_name': 'Rubens Mariuzzo', 'link': 'https://stackoverflow.com/users/439427/rubens-mariuzzo'}",True,16722,1,27,1567736240,1344525239,11886526,CC BY-SA 3.0,https://stackoverflow.com/questions/11886526/how-to-create-a-spring-bean-of-a-inner-class,How to create a Spring Bean of a Inner class?,11886527.0,,,,,,,
