,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,bounty_amount,bounty_closes_date,closed_date,closed_reason,migrated_from
446,"['java', 'mysql', 'database', 'insert', 'primary-key']","{'account_id': 20436985, 'reputation': 3, 'user_id': 14994609, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gg9Sh1cOnG1b_exjp14mALlPczbrVE1uuRVG2hHFjc=k-s256', 'display_name': 'Oscar Oliveira', 'link': 'https://stackoverflow.com/users/14994609/oscar-oliveira'}",True,26,73563615.0,1,0,1661997928,1661956007,,73557454,CC BY-SA 4.0,https://stackoverflow.com/questions/73557454/performatic-insert-into-database-to-catch-duplicate-key-error,Performatic insert into database to catch duplicate key error,,,,,
447,"['java', 'json', 'serialization', 'rest-assured']","{'account_id': 14943619, 'reputation': 13, 'user_id': 10789520, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-BXoXWsJZA4U/AAAAAAAAAAI/AAAAAAAAACU/Wdm9hnxPdSM/photo.jpg?sz=256', 'display_name': 'mohammed azharuddin', 'link': 'https://stackoverflow.com/users/10789520/mohammed-azharuddin'}",False,38,,0,0,1661991363,1661937545,1661991363.0,73553636,CC BY-SA 4.0,https://stackoverflow.com/questions/73553636/how-to-set-same-variable-as-string-and-as-list-in-serialization-using-java,How to set same variable as string and as List in serialization using Java,,,,,
448,"['java', 'functional-programming', 'java-stream']","{'account_id': 12017736, 'reputation': 11, 'user_id': 8792290, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-WDCxCsbZMzA/AAAAAAAAAAI/AAAAAAAAAB4/DYewKxP0UR8/photo.jpg?sz=256', 'display_name': 'siddhau jain', 'link': 'https://stackoverflow.com/users/8792290/siddhau-jain'}",True,61,,1,1,1661981275,1661956248,1661981275.0,73557525,CC BY-SA 4.0,https://stackoverflow.com/questions/73557525/apply-a-list-of-custom-functions-on-the-given-object-sequentially,Apply a List of Custom Functions on the given Object sequentially,,,,,
449,"['java', 'encryption', 'cryptography', 'aes', 'encryption-symmetric']","{'account_id': 20508639, 'reputation': 37, 'user_id': 15050866, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-5m6mtHikDFU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck96HosBtMRkY6eUiczlhlrwpHDpw/s96-c/photo.jpg?sz=256', 'display_name': 'Vaibhav', 'link': 'https://stackoverflow.com/users/15050866/vaibhav'}",True,52,,1,0,1661980469,1661955118,,73557246,CC BY-SA 4.0,https://stackoverflow.com/questions/73557246/in-java-how-to-use-aes-encryption-so-that-a-static-string-text-will-result-in-si,In Java how to use AES encryption so that a static string/text will result in similar encrypted message each time?,,,,,
450,"['java', 'android', 'qt', 'android-ndk']","{'account_id': 5230724, 'reputation': 15, 'user_id': 9593291, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4dc18049d34873b9fb476af889ffa808?s=256&d=identicon&r=PG&f=1', 'display_name': 'Fabio Paolini', 'link': 'https://stackoverflow.com/users/9593291/fabio-paolini'}",False,37,,0,0,1661980035,1661891681,1661980035.0,73548174,CC BY-SA 4.0,https://stackoverflow.com/questions/73548174/android-app-build-through-qtcreator-crashes-with-error-no-implementation-found,Android App build through QTCreator crashes with error &quot;No implementation found for void ...&quot;,,,,,
451,"['java', 'rust', 'option-type', 'traits']","{'account_id': 18044165, 'reputation': 545, 'user_id': 13115582, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Ye67F.jpg?s=256&g=1', 'display_name': 'leo848', 'link': 'https://stackoverflow.com/users/13115582/leo848'}",True,172,,3,1,1661979592,1661184512,1661979592.0,73448045,CC BY-SA 4.0,https://stackoverflow.com/questions/73448045/is-there-some-sort-of-generic-bound-in-java,Is there some sort of generic bound in Java?,,,,,
452,"['java', 'multithreading', 'concurrency']","{'account_id': 22183, 'reputation': 12705, 'user_id': 54467, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://i.stack.imgur.com/RnwJd.jpg?s=256&g=1', 'display_name': 'Kaveh Shahbazian', 'link': 'https://stackoverflow.com/users/54467/kaveh-shahbazian'}",True,75,73555072.0,3,2,1661976405,1661940847,1661943698.0,73554328,CC BY-SA 4.0,https://stackoverflow.com/questions/73554328/synchronizing-access-to-a-class-field,Synchronizing Access to a Class Field,,,,,
453,"['java', 'matrix', 'transpose']","{'account_id': 26190324, 'reputation': 9, 'user_id': 19872276, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AFdZucpBC8dcF4vpb4q0DWbwF9ubHuTK1Byt41IZ9PDxLw=k-s256', 'display_name': 'Preston Little', 'link': 'https://stackoverflow.com/users/19872276/preston-little'}",False,51,,1,0,1661975592,1661955964,1661958169.0,73557446,CC BY-SA 4.0,https://stackoverflow.com/questions/73557446/transpose-matrices-in-java,Transpose matrices in Java,,,,,
454,"['java', 'grpc', 'load-balancing', 'multi-tenant']","{'account_id': 16282789, 'reputation': 1, 'user_id': 11758228, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-1BA0o8pXlEI/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reYPXVa2dboODz87pR8nTixIcxT-Q/photo.jpg?sz=256', 'display_name': 'Oleg Iskovski', 'link': 'https://stackoverflow.com/users/11758228/oleg-iskovski'}",False,135,,1,0,1661975372,1661603133,,73510984,CC BY-SA 4.0,https://stackoverflow.com/questions/73510984/java-grpc-custom-client-side-load-balancing,Java gRPC Custom Client-side load balancing,,,,,
455,"['java', 'spring-boot', 'rest', 'reflection', 'annotations']","{'account_id': 10091943, 'reputation': 27, 'user_id': 7458652, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1572f1eaf38cd59ee6141a5a03382510?s=256&d=identicon&r=PG&f=1', 'display_name': 'Manni', 'link': 'https://stackoverflow.com/users/7458652/manni'}",False,49,,1,0,1661975091,1661723837,,73522559,CC BY-SA 4.0,https://stackoverflow.com/questions/73522559/changing-annotation-value-via-reflection-does-not-work-jdk17,Changing Annotation value via Reflection does not work JDK17,,,,,
456,"['java', 'android', 'object', 'grid-layout']","{'account_id': 26032407, 'reputation': 1, 'user_id': 19738418, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7454bc82d7db7cdc52f680e5258934b1?s=256&d=identicon&r=PG', 'display_name': 'ClaptonCap', 'link': 'https://stackoverflow.com/users/19738418/claptoncap'}",False,18,,0,0,1661974403,1661895274,1661974403.0,73548678,CC BY-SA 4.0,https://stackoverflow.com/questions/73548678/how-do-i-associate-views-in-a-gridlayout-with-its-corresponding-objects,How do I associate Views in a GridLayout with its corresponding Objects?,,,,,
457,"['java', 'xml', 'xpath']","{'account_id': 26202977, 'reputation': 1, 'user_id': 19883026, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AFdZucoHcFWorGXLGAXY0pnlUjCTU0-E9Y2iZyEq6cFeUg=k-s256', 'display_name': 'Luis Alfredo Conde Vela', 'link': 'https://stackoverflow.com/users/19883026/luis-alfredo-conde-vela'}",False,38,,0,0,1661974033,1661901879,1661974033.0,73549407,CC BY-SA 4.0,https://stackoverflow.com/questions/73549407/javax-xml-xpath-cannot-find-element-in-xml-w3c-document,javax.xml.xpath cannot find element in xml w3c document,,,,,
458,"['java', 'spring', 'spring-boot', 'spring-security']","{'account_id': 2789789, 'reputation': 370, 'user_id': 2400234, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Jk5T9.png?s=256&g=1', 'display_name': 'Ventrue', 'link': 'https://stackoverflow.com/users/2400234/ventrue'}",False,42,,0,0,1661973985,1661955852,1661973985.0,73557426,,https://stackoverflow.com/questions/73557426/spring-security-with-multiple-filter-chains,Spring Security with multiple filter chains,,,1662004373.0,Duplicate,
459,"['java', 'apache-flink']","{'account_id': 6931602, 'reputation': 45, 'user_id': 5320934, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/9pXuU.png?s=256&g=1', 'display_name': 'sergiopf', 'link': 'https://stackoverflow.com/users/5320934/sergiopf'}",True,51,73560742.0,1,0,1661972443,1661945748,1661947199.0,73555293,CC BY-SA 4.0,https://stackoverflow.com/questions/73555293/invoke-richsinkfunction-from-richmapfunction-in-flink,Invoke RichSinkFunction from RichMapFunction in Flink,,,,,
460,"['java', 'string', 'hashmap']","{'account_id': 18025676, 'reputation': 27, 'user_id': 13101717, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4a1d11f3e137b6494a26f25452fcade3?s=256&d=identicon&r=PG&f=1', 'display_name': 'sjx', 'link': 'https://stackoverflow.com/users/13101717/sjx'}",False,29,,0,0,1661972441,1661909451,1661972441.0,73549999,,https://stackoverflow.com/questions/73549999/pass-the-result-of-object-tostring-and-string-valueofobject-as-the-key-in-th,Pass the result of Object.toString() and String.valueOf(Object) as the key in the HashMap caused different results,,,1661909613.0,Duplicate,
461,"['java', 'compression', 'tar', 'apache-commons', 'apache-commons-compress']","{'account_id': 2234633, 'reputation': 83, 'user_id': 1971376, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/fd22f393784a08870378c558f7645366?s=256&d=identicon&r=PG', 'display_name': 'user1971376', 'link': 'https://stackoverflow.com/users/1971376/user1971376'}",True,116,,2,0,1661972099,1661927224,1661972099.0,73551672,CC BY-SA 4.0,https://stackoverflow.com/questions/73551672/how-to-create-a-tar-gz-file-retaining-the-same-folder-directory-structure-in,"How to create a .tar.gz file, RETAINING the same folder/directory structure, in Java",,,,,
462,"['java', 'android', 'bitmap', 'android-gallery', 'android-camera-intent']","{'user_type': 'does_not_exist', 'display_name': 'user19841100'}",True,100,73560334.0,2,0,1661970301,1661512263,,73500121,CC BY-SA 4.0,https://stackoverflow.com/questions/73500121/how-to-save-high-quality-image-to-phone-gallery-by-camera-intent,how to save high quality image to phone gallery by camera intent,,,,,
463,"['java', 'list', 'stream', 'option-type', 'collectors']","{'account_id': 23676574, 'reputation': 36, 'user_id': 17702740, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/JCFFw.jpg?s=256&g=1', 'display_name': 'edudins', 'link': 'https://stackoverflow.com/users/17702740/edudins'}",False,57,,2,1,1661970154,1661881586,1661970154.0,73546568,CC BY-SA 4.0,https://stackoverflow.com/questions/73546568/java-optional-stream-collector-to-list-from-two-sources-else-null,Java optional stream collector to list from two sources else null?,,,,,
464,"['java', 'postgresql', 'spring-boot', 'docker']","{'account_id': 26200008, 'reputation': 11, 'user_id': 19880547, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvmnWQKdDquqwEk8FN5gACNr6ohy48zOvYY74Jn_o=k-s256', 'display_name': 'Smath Cadet', 'link': 'https://stackoverflow.com/users/19880547/smath-cadet'}",True,265,,1,0,1661968512,1661874340,,73545197,CC BY-SA 4.0,https://stackoverflow.com/questions/73545197/fatal-no-pg-hba-conf-entry-for-host-172-21-144-1-user-smath-database-cus,"FATAL: no pg_hba.conf entry for host &quot;172.21.144.1&quot;, user &quot;smath&quot;, database &quot;customer&quot;, no encryption",,,,,
465,"['java', 'database', 'kotlin', 'gradle', 'jdbi']","{'account_id': 19206274, 'reputation': 113, 'user_id': 14033074, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9e423aa82faf186c28c90d505f8d52cd?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sampeteq', 'link': 'https://stackoverflow.com/users/14033074/sampeteq'}",True,272,73559759.0,1,1,1661967011,1661955215,1661962283.0,73557267,CC BY-SA 4.0,https://stackoverflow.com/questions/73557267/jdbi-and-kotlin-mapping,JDBI and Kotlin mapping,,,,,
466,"['java', 'model-view-controller', 'struts2', 'struts']","{'account_id': 11417598, 'reputation': 3, 'user_id': 8370008, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/069337cd667715268e1c5a5a559a74fe?s=256&d=identicon&r=PG&f=1', 'display_name': 'laluraj', 'link': 'https://stackoverflow.com/users/8370008/laluraj'}",True,63,73540177.0,1,0,1661964888,1661839152,1661964888.0,73537749,CC BY-SA 4.0,https://stackoverflow.com/questions/73537749/what-is-the-need-of-specifying-a-stream-results-buffer-size,What is the need of specifying a stream result&#39;s buffer size?,,,,,
467,"['java', 'asynchronous', 'optaplanner']","{'account_id': 17000188, 'reputation': 93, 'user_id': 12297765, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mCUZ65md_CYSm1sCFknBZt3Z9TWFw1Uww5kBIbcVQ=k-s256', 'display_name': 'Ryan Moser', 'link': 'https://stackoverflow.com/users/12297765/ryan-moser'}",True,37,73559151.0,1,0,1661963651,1661956399,,73557560,CC BY-SA 4.0,https://stackoverflow.com/questions/73557560/optaplanner-solvermanagersolveandlisten-synchronization-locking-bug,OptaPlanner: SolverManager::solveAndListen synchronization/locking bug?,,,,,
468,"['java', 'spring-boot', 'intellij-idea']","{'account_id': 135406, 'reputation': 4950, 'user_id': 338248, 'user_type': 'registered', 'accept_rate': 39, 'profile_image': 'https://www.gravatar.com/avatar/c3787ecfcf2037d405102513f6b64b94?s=256&d=identicon&r=PG', 'display_name': 'saurav', 'link': 'https://stackoverflow.com/users/338248/saurav'}",True,140,,1,0,1661962613,1661865763,1661962613.0,73543213,CC BY-SA 4.0,https://stackoverflow.com/questions/73543213/springboot-app-not-running-in-port-through-intellij,Springboot app not running in port through IntelliJ,,,,,
469,"['java', 'spring-boot', 'sendgrid', 'sendmail']","{'account_id': 26207369, 'reputation': 21, 'user_id': 19886788, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c3f8f33710674c3e550b5b35a7a30d58?s=256&d=identicon&r=PG', 'display_name': 'Ivan Plotnikov', 'link': 'https://stackoverflow.com/users/19886788/ivan-plotnikov'}",True,206,,1,0,1661959743,1661947202,,73555591,CC BY-SA 4.0,https://stackoverflow.com/questions/73555591/sendgrid-send-type-text-plain-and-text-html,SendGrid send type text/plain and text/html,,,,,
470,"['java', 'spring-boot', 'file']","{'account_id': 22916940, 'reputation': 11, 'user_id': 17053388, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/v1K7p.jpg?s=256&g=1', 'display_name': 'Alexandru Cristian Iordache', 'link': 'https://stackoverflow.com/users/17053388/alexandru-cristian-iordache'}",False,59,,0,0,1661959378,1661175389,1661959378.0,73446048,CC BY-SA 4.0,https://stackoverflow.com/questions/73446048/how-can-i-return-a-file-from-a-path-in-java,How can I return a file from a path in Java?,,,,,
471,"['java', 'authentication', 'google-kubernetes-engine', 'google-cloud-run']","{'account_id': 3128387, 'reputation': 596, 'user_id': 2646836, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/eYQ4O.jpg?s=256&g=1', 'display_name': 'carlos palma', 'link': 'https://stackoverflow.com/users/2646836/carlos-palma'}",False,42,,0,0,1661959248,1661892706,1661959248.0,73548332,CC BY-SA 4.0,https://stackoverflow.com/questions/73548332/cloud-run-authentication-to-run-job-in-gke-cluster,Cloud Run authentication to run job in GKE cluster,,,,,
472,"['java', 'gson']","{'account_id': 15402976, 'reputation': 31, 'user_id': 11111845, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-3CMNjkkf2AE/AAAAAAAAAAI/AAAAAAAAAA4/n8wAFyCUri8/photo.jpg?sz=256', 'display_name': 'Michael.Z', 'link': 'https://stackoverflow.com/users/11111845/michael-z'}",False,35,,1,1,1661958807,1661208846,1661958807.0,73451747,CC BY-SA 4.0,https://stackoverflow.com/questions/73451747/recursive-adapter-for-tree,Recursive Adapter for Tree,,,,,
473,"['java', 'oracle', 'spring-boot', 'spring-data-jpa']","{'account_id': 12605095, 'reputation': 11, 'user_id': 9166322, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2e959ba32974524e111640265d148f00?s=256&d=identicon&r=PG&f=1', 'display_name': 'Quoc Thanh', 'link': 'https://stackoverflow.com/users/9166322/quoc-thanh'}",False,37,,1,1,1661958608,1661923301,,73551179,CC BY-SA 4.0,https://stackoverflow.com/questions/73551179/namedstoredprocedurequery-output-mapkey-entity,"NamedStoredProcedureQuery Output Map&lt;key, entity&gt;",,,,,
474,"['java', 'classloader', 'classnotfoundexception', 'java-17', 'urlclassloader']","{'account_id': 9768676, 'reputation': 65, 'user_id': 7241332, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/69e325643cf133f1e8741fcb2f60c9d7?s=256&d=identicon&r=PG&f=1', 'display_name': 'Runekn', 'link': 'https://stackoverflow.com/users/7241332/runekn'}",True,50,73558011.0,1,1,1661958480,1661949764,,73556065,CC BY-SA 4.0,https://stackoverflow.com/questions/73556065/how-to-use-custom-classloader-for-subsequent-class-loadings,How to use custom classloader for subsequent class loadings?,,,,,
475,"['java', 'spring', 'spring-boot', 'spring-data-jpa']","{'account_id': 23623466, 'reputation': 1, 'user_id': 17656332, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzylRgIYjdh7LoWFIpKppmp202iFYTbREMYw1XW=k-s256', 'display_name': 'Harshini R', 'link': 'https://stackoverflow.com/users/17656332/harshini-r'}",False,389,,4,0,1661957999,1661940322,1661949762.0,73554210,CC BY-SA 4.0,https://stackoverflow.com/questions/73554210/spring-boot-profile-not-picking-the-properties-file,Spring boot profile not picking the properties file,,,,,
476,"['java', 'sandbox', 'plaid']","{'account_id': 444454, 'reputation': 562, 'user_id': 836267, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://i.stack.imgur.com/lhfii.png?s=256&g=1', 'display_name': 'Evan Ruff', 'link': 'https://stackoverflow.com/users/836267/evan-ruff'}",True,255,73557903.0,2,0,1661957979,1660817114,,73401149,CC BY-SA 4.0,https://stackoverflow.com/questions/73401149/plaid-quickstart-issues-java,Plaid Quickstart Issues (Java),,,,,
