,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date,locked_date,migrated_from,community_owned_date
611,"['java', 'multithreading']","{'account_id': 446804, 'reputation': 2359, 'user_id': 840077, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/f3e435d3a81752acba7e1e61b6b38502?s=256&d=identicon&r=PG', 'display_name': 'whitehat', 'link': 'https://stackoverflow.com/users/840077/whitehat'}",True,4989,,2,7,1559585777,1326275687,1326275977.0,8817266,CC BY-SA 3.0,https://stackoverflow.com/questions/8817266/why-should-the-notify-method-be-inside-a-synchronized-block,Why should the notify method be inside a synchronized block?,,,,,,
612,"['java', 'gif', 'bufferedimage', 'javax.imageio']","{'account_id': 1055455, 'reputation': 2047, 'user_id': 1058291, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://i.stack.imgur.com/D22jP.jpg?s=256&g=1', 'display_name': 'Marty', 'link': 'https://stackoverflow.com/users/1058291/marty'}",True,27329,10627458.0,7,22,1559469104,1327009968,1440073430.0,8933893,CC BY-SA 3.0,https://stackoverflow.com/questions/8933893/convert-each-animated-gif-frame-to-a-separate-bufferedimage,Convert each animated GIF frame to a separate BufferedImage,,,,,,
613,"['java', 'debugging', 'google-chrome', 'google-chrome-extension', 'google-chrome-devtools']","{'account_id': 289930, 'reputation': 3619, 'user_id': 591182, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/f3cc66f29c22aba26e98211ca22e5d05?s=256&d=identicon&r=PG', 'display_name': 'AWT', 'link': 'https://stackoverflow.com/users/591182/awt'}",True,14237,27376634.0,3,6,1559313956,1327703756,1327704968.0,9040979,CC BY-SA 3.0,https://stackoverflow.com/questions/9040979/grab-a-screenshot-of-chrome-using-chrome-developer-tools,Grab a screenshot of Chrome using Chrome Developer Tools?,,,,,,
614,"['java', 'swing', 'jsplitpane']","{'account_id': 982754, 'reputation': 268, 'user_id': 1002057, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/48cf125866adeed9a316499e12ac9032?s=256&d=identicon&r=PG', 'display_name': 'paulhudson', 'link': 'https://stackoverflow.com/users/1002057/paulhudson'}",True,7232,9858178.0,3,3,1559156246,1327011276,1495541810.0,8934169,CC BY-SA 3.0,https://stackoverflow.com/questions/8934169/how-to-change-the-color-or-background-color-of-jsplitpane-divider,How to change the color or background color of JSplitPane divider?,,,,,,
615,"['java', 'log4j']","{'account_id': 49004, 'reputation': 1057, 'user_id': 145786, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/ce90a96e49537dbb899a4db79c009497?s=256&d=identicon&r=PG', 'display_name': 'siva', 'link': 'https://stackoverflow.com/users/145786/siva'}",True,1402,8756715.0,2,1,1559123815,1325846709,,8756623,CC BY-SA 3.0,https://stackoverflow.com/questions/8756623/log4j-how-to-avoid-unknown-source-message,log4j how to avoid &quot;unknown source&quot; message,,,,,,
616,"['java', 'c#', 'cryptography', 'sha1', 'hmac']","{'account_id': 924299, 'reputation': 63, 'user_id': 955380, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8054128895a4fd262aa04f1c7a058e11?s=256&d=identicon&r=PG', 'display_name': 'Frank', 'link': 'https://stackoverflow.com/users/955380/frank'}",True,3809,8781094.0,3,6,1559077503,1326048868,1559077503.0,8780261,CC BY-SA 4.0,https://stackoverflow.com/questions/8780261/hmc-sha1-hash-java-producing-different-hash-output-than-c,HMC SHA1 hash - Java producing different hash output than C#,,,,,,
617,"['java', 'android', 'android-layout', 'android-listview']","{'account_id': 683623, 'reputation': 10726, 'user_id': 529024, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/HKvlX.png?s=256&g=1', 'display_name': 'Kalimah', 'link': 'https://stackoverflow.com/users/529024/kalimah'}",True,42957,,5,12,1558951559,1325424283,1326556473.0,8693296,CC BY-SA 3.0,https://stackoverflow.com/questions/8693296/how-to-get-view-for-an-item-in-listview-in-android,How to get view for an item in listview in android?,,,,,,
618,"['java', 'android', 'alignment', 'snapping']","{'account_id': 897769, 'reputation': 35, 'user_id': 934663, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4a5d253429b0efe20aca1567a80699a8?s=256&d=identicon&r=PG', 'display_name': 'PowRTocH', 'link': 'https://stackoverflow.com/users/934663/powrtoch'}",True,2194,8700544.0,3,3,1558904155,1325502736,1558904155.0,8700134,CC BY-SA 4.0,https://stackoverflow.com/questions/8700134/building-a-drag-and-drop-puzzle-type-interface-with-snap-alignment,Building a drag and drop puzzle-type interface with snap alignment,,,,,,
619,"['java', 'json', 'gson']","{'account_id': 280002, 'reputation': 4248, 'user_id': 575458, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/f626a25846bcec4cd8c4a17fff122c1e?s=256&d=identicon&r=PG', 'display_name': 'RedEagle', 'link': 'https://stackoverflow.com/users/575458/redeagle'}",True,15728,8829656.0,4,7,1558605100,1326336178,1326337276.0,8829475,CC BY-SA 3.0,https://stackoverflow.com/questions/8829475/json-deserialization-of-dynamic-object-using-gson,JSON - deserialization of dynamic object using Gson,,,,,,
620,"['java', 'arraylist']","{'account_id': 398852, 'reputation': 7685, 'user_id': 763790, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://i.stack.imgur.com/HmxR6.png?s=256&g=1', 'display_name': 'ic3', 'link': 'https://stackoverflow.com/users/763790/ic3'}",True,6480,8925305.0,10,7,1558368547,1326971901,1519141050.0,8925128,CC BY-SA 3.0,https://stackoverflow.com/questions/8925128/java-arraylist-add-item-outside-current-size,Java ArrayList add item outside current size,,,,,,
621,"['java', 'php', 'magento', 'soap']","{'account_id': 481078, 'reputation': 501, 'user_id': 894679, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/91749a2e5791e64050a328e81b6069c5?s=256&d=identicon&r=PG', 'display_name': 'stereoscope', 'link': 'https://stackoverflow.com/users/894679/stereoscope'}",True,19270,10608275.0,6,12,1557741991,1327231480,1327565550.0,8960692,CC BY-SA 3.0,https://stackoverflow.com/questions/8960692/how-do-i-create-a-product-with-additional-attributes-in-magento-via-soap-java,How do I create a product with additional attributes in Magento via Soap/Java,,,,,,
622,"['java', 'playframework']","{'account_id': 6636, 'reputation': 216664, 'user_id': 11236, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/40656706454dcbdbcec125b85b01f1e4?s=256&d=identicon&r=PG', 'display_name': 'ripper234', 'link': 'https://stackoverflow.com/users/11236/ripper234'}",True,10882,8871258.0,4,14,1557582521,1326643846,,8871143,CC BY-SA 3.0,https://stackoverflow.com/questions/8871143/creating-a-customized-404-500-error-page-in-play-framework,Creating a customized 404/500 error page in Play Framework,,,,,,
623,"['java', 'android', 'variables']","{'account_id': 1134216, 'reputation': 217, 'user_id': 1119636, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/0baf6264d10e6a82ab49fdc806857ca8?s=256&d=identicon&r=PG', 'display_name': 'chartle7', 'link': 'https://stackoverflow.com/users/1119636/chartle7'}",True,66593,8734055.0,3,18,1557385229,1325711175,,8734022,CC BY-SA 3.0,https://stackoverflow.com/questions/8734022/is-there-a-way-to-check-if-a-variable-is-defined-in-java,Is there a way to check if a variable is defined in Java?,,,,,,
624,"['java', 'html-parsing', 'jsoup']","{'account_id': 1921, 'reputation': 183461, 'user_id': 2648, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://www.gravatar.com/avatar/8b2d39a59a961ef26440e9c1453d1939?s=256&d=identicon&r=PG', 'display_name': 'D&#243;nal', 'link': 'https://stackoverflow.com/users/2648/d%c3%b3nal'}",True,9669,8803252.0,5,9,1556983979,1325587456,1325845904.0,8711032,CC BY-SA 3.0,https://stackoverflow.com/questions/8711032/remove-empty-tag-pairs-from-html-fragment,remove empty tag pairs from HTML fragment,,,,,,
625,"['java', 'sockets']","{'account_id': 1011218, 'reputation': 2785, 'user_id': 1023753, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/a801bb769a73e5d0d73a15fb6eb78ba6?s=256&d=identicon&r=PG', 'display_name': 'noisy cat', 'link': 'https://stackoverflow.com/users/1023753/noisy-cat'}",True,8209,8856166.0,2,8,1556870845,1326481862,1556870845.0,8855884,CC BY-SA 4.0,https://stackoverflow.com/questions/8855884/check-for-incoming-data-in-java-socket,Check for incoming data in Java Socket,,,,,,
626,"['java', 'xml', 'entity', 'entities', 'xmlunit']","{'account_id': 224063, 'reputation': 4217, 'user_id': 483638, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/ACR3a.png?s=256&g=1', 'display_name': 'TchiYuan', 'link': 'https://stackoverflow.com/users/483638/tchiyuan'}",True,1461,9180818.0,1,0,1556589124,1327083329,1327084131.0,8945960,CC BY-SA 3.0,https://stackoverflow.com/questions/8945960/using-xmlunitjava-to-compare-xml-strings-containing-entities,Using XMLUnit(Java) to compare XML strings containing entities,,,,,,
627,"['java', 'session-state', 'shiro']","{'account_id': 295261, 'reputation': 4522, 'user_id': 599575, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://i.stack.imgur.com/ob4mZ.png?s=256&g=1', 'display_name': 'Michael', 'link': 'https://stackoverflow.com/users/599575/michael'}",True,7642,8900321.0,2,3,1556458161,1326727637,1556457348.0,8882153,CC BY-SA 4.0,https://stackoverflow.com/questions/8882153/shiro-session-already-invalidated,Shiro: Session already invalidated,,,,,,
628,"['java', 'ubuntu', 'hadoop', 'hdfs', 'netstat']","{'account_id': 425399, 'reputation': 1281, 'user_id': 805987, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/dwkOr.jpg?s=256&g=1', 'display_name': 'woraphol.j', 'link': 'https://stackoverflow.com/users/805987/woraphol-j'}",True,10145,8694440.0,4,5,1556198405,1325430641,,8693723,CC BY-SA 3.0,https://stackoverflow.com/questions/8693723/remote-access-to-namenode-is-not-allowed-despite-the-services-are-already-starte,Remote access to namenode is not allowed despite the services are already started.,,,,,,
629,"['64-bit', '32-bit', 'java']","{'account_id': 91436, 'reputation': 12724, 'user_id': 251038, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/db9e88b8fb2ba0a1eb528d3ceedc4eaa?s=256&d=identicon&r=PG', 'display_name': 'Chris Vasselli', 'link': 'https://stackoverflow.com/users/251038/chris-vasselli'}",True,111846,9406897.0,6,27,1555884258,1326309243,1326821573.0,8825244,CC BY-SA 3.0,https://stackoverflow.com/questions/8825244/how-do-i-detect-whether-32-bit-java-is-installed-on-x64-windows-only-looking-at,"How do I detect whether 32-bit Java is installed on x64 Windows, only looking at the filesystem and registry?",,,,,,
630,['java'],"{'account_id': 189067, 'reputation': 6892, 'user_id': 428173, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://i.stack.imgur.com/VlGA5.jpg?s=256&g=1', 'display_name': 'Martin Melka', 'link': 'https://stackoverflow.com/users/428173/martin-melka'}",True,20116,9078141.0,5,58,1555882564,1328006352,,9078120,CC BY-SA 3.0,https://stackoverflow.com/questions/9078120/is-there-a-way-to-ignore-the-unreachable-statement-error,Is there a way to ignore the &#39;Unreachable statement&#39; error?,,,,,,
631,['java'],"{'account_id': 1117016, 'reputation': 261, 'user_id': 1106130, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/d988245cf587f852a7767c834f8570e3?s=256&d=identicon&r=PG', 'display_name': 'user1106130', 'link': 'https://stackoverflow.com/users/1106130/user1106130'}",True,3283,,3,0,1555406704,1325722632,1325751888.0,8736002,,https://stackoverflow.com/questions/8736002/public-holiday-checker-uk,Public Holiday Checker (UK),1537149059.0,Duplicate,,,,
632,"['java', 'multithreading', 'jsp']","{'account_id': 1180341, 'reputation': 5, 'user_id': 1155394, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8e118c92574c60fdbb848d558c09c75f?s=256&d=identicon&r=PG', 'display_name': 'user1155394', 'link': 'https://stackoverflow.com/users/1155394/user1155394'}",True,1163,,5,-2,1555403513,1326879353,1555403513.0,8907914,CC BY-SA 4.0,https://stackoverflow.com/questions/8907914/how-to-terminate-thread-when-jsp-page-close-that-call-it-jsp,How To Terminate Thread When Jsp Page close that call it JSP?,,,,,,
633,"['java', 'bigdecimal']","{'account_id': 973103, 'reputation': 1517, 'user_id': 995199, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://i.stack.imgur.com/v2K0z.jpg?s=256&g=1', 'display_name': 'Marcin Erbel', 'link': 'https://stackoverflow.com/users/995199/marcin-erbel'}",True,95725,8850470.0,2,33,1555175312,1326457029,1555175312.0,8850441,,https://stackoverflow.com/questions/8850441/adding-2-bigdecimal-values,adding 2 BigDecimal values,1405107769.0,Duplicate,,,,
634,['java'],"{'account_id': 339024, 'reputation': 4878, 'user_id': 668240, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/d05043c4177752386affcb31972192a8?s=256&d=identicon&r=PG', 'display_name': 'Ashok Goli', 'link': 'https://stackoverflow.com/users/668240/ashok-goli'}",True,23865,8848205.0,3,16,1554972687,1326445524,1326446301.0,8848107,CC BY-SA 3.0,https://stackoverflow.com/questions/8848107/how-to-construct-a-non-instantiable-and-non-inheritable-class-in-java,How to construct a Non Instantiable AND Non Inheritable Class in Java,,,,,,
635,"['java', 'swing', 'java-web-start']","{'account_id': 341547, 'reputation': 6330, 'user_id': 672226, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/a228bb8c32dccf17b504f96f6b2c8960?s=256&d=identicon&r=PG', 'display_name': 'Ska', 'link': 'https://stackoverflow.com/users/672226/ska'}",True,1288,8821384.0,2,2,1554903672,1326207200,1326223243.0,8805229,CC BY-SA 3.0,https://stackoverflow.com/questions/8805229/java-swing-copy-paste-doesnt-work-when-in-java-web-start,Java Swing - Copy / Paste doesn&#39;t work when in Java Web Start,,,,,,
636,"['java', 'javascript', 'compile-time', 'println', 'system.out']","{'account_id': 246686, 'reputation': 56224, 'user_id': 520957, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://i.stack.imgur.com/bLCif.jpg?s=256&g=1', 'display_name': 'J&#233;r&#244;me Verstrynge', 'link': 'https://stackoverflow.com/users/520957/j%c3%a9r%c3%b4me-verstrynge'}",True,143167,8733199.0,8,18,1554820500,1325707191,1325708197.0,8733179,CC BY-SA 3.0,https://stackoverflow.com/questions/8733179/what-is-the-equivalent-of-javas-system-out-println-in-javascript,What is the equivalent of Java&#39;s System.out.println() in Javascript?,,,,,,
637,"['java', 'unit-testing', 'chain-of-responsibility']","{'account_id': 1164934, 'reputation': 123, 'user_id': 1143648, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/30e24200601769af9cccfe184dca73ba?s=256&d=identicon&r=PG', 'display_name': 'FatLlama', 'link': 'https://stackoverflow.com/users/1143648/fatllama'}",True,3986,8946269.0,2,5,1554810070,1327078445,1554810070.0,8944976,CC BY-SA 4.0,https://stackoverflow.com/questions/8944976/how-to-implement-chain-of-responsibility-in-a-testable-fashion,How to implement Chain of Responsibility in a testable fashion?,,,,,,
638,"['java', 'file', 'io', 'zip']","{'account_id': 1038437, 'reputation': 818, 'user_id': 1045017, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/0n6PZ.jpg?s=256&g=1', 'display_name': 'Liam Haworth', 'link': 'https://stackoverflow.com/users/1045017/liam-haworth'}",True,315,8815065.0,1,0,1554787952,1326262529,1554787952.0,8814973,CC BY-SA 4.0,https://stackoverflow.com/questions/8814973/java-zip-to-file-dir-issue,Java - Zip to file dir issue,,,,,,
639,"['java', 'spring-mvc', 'content-type', 'apache-tiles']","{'account_id': 302948, 'reputation': 12204, 'user_id': 611600, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/e25a0239336112225f6d08f30703b615?s=256&d=identicon&r=PG', 'display_name': 'Ali', 'link': 'https://stackoverflow.com/users/611600/ali'}",True,67690,,2,25,1554765258,1327132665,1554765258.0,8951534,CC BY-SA 4.0,https://stackoverflow.com/questions/8951534/spring-mvc-3-return-content-type-text-plain,Spring MVC 3 Return Content-Type: text/plain,,,,,,
640,"['java', 'collections']","{'account_id': 137700, 'reputation': 8216, 'user_id': 342073, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/04a20b9fcb9bacbfff09bcd0a4266b9f?s=256&d=identicon&r=PG', 'display_name': 'Ramesh Kotha', 'link': 'https://stackoverflow.com/users/342073/ramesh-kotha'}",True,16849,8772274.0,5,6,1554483963,1325963171,,8772248,CC BY-SA 3.0,https://stackoverflow.com/questions/8772248/how-to-delete-last-element-in-java-util-set,how to delete last element in java.util.Set?,,,,,,
641,"['java', 'speech-recognition', 'speech', 'speech-to-text']","{'account_id': 371575, 'reputation': 12964, 'user_id': 720176, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/d89PO.jpg?s=256&g=1', 'display_name': 'Amit', 'link': 'https://stackoverflow.com/users/720176/amit'}",True,7186,8911329.0,3,1,1554388821,1326872794,1495542127.0,8906792,CC BY-SA 3.0,https://stackoverflow.com/questions/8906792/how-to-setup-a-speech-recognition-server,How to setup a Speech Recognition Server?,,,,,,
