,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,community_owned_date,closed_reason,protected_date,locked_date
276,"['java', 'datetime', 'duration']","{'account_id': 15703, 'reputation': 5227, 'user_id': 33429, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/7149b74f2d637ae851f04054c4985c3f?s=256&d=identicon&r=PG', 'display_name': 'MrG', 'link': 'https://stackoverflow.com/users/33429/mrg'}",True,10646,477864.0,4,1,1485649783,1232898271,1232898561.0,477842,CC BY-SA 2.5,https://stackoverflow.com/questions/477842/java-calculating-duration,Java: calculating duration,,,,,
277,"['java', 'security', 'cryptography', 'cryptoapi']","{'account_id': 4301, 'reputation': 7774, 'user_id': 6400, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/a41d871eec1e78ab04ac9f95c501efa6?s=256&d=identicon&r=PG', 'display_name': 'Sietse', 'link': 'https://stackoverflow.com/users/6400/sietse'}",True,7781,495793.0,3,7,1484950730,1233319178,1261224202.0,495392,CC BY-SA 2.5,https://stackoverflow.com/questions/495392/java-security-mscapi-provider-how-to-use-without-password-popup,Java security - MSCAPI provider: How to use without password popup?,,,,,
278,"['java', 'linux', 'eclipse-plugin', 'shared-libraries', 'bundle']","{'account_id': 17450, 'reputation': 12107, 'user_id': 39062, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/UP4YE.png?s=256&g=1', 'display_name': 'Markus Lausberg', 'link': 'https://stackoverflow.com/users/39062/markus-lausberg'}",True,4159,473206.0,4,5,1484646512,1232716420,1484646512.0,472825,CC BY-SA 3.0,https://stackoverflow.com/questions/472825/use-bundle-nativecode-on-linux-does-not-work,Use Bundle-NativeCode on Linux does not work,,,,,
279,"['java', 'performance', 'audio', 'signal-processing', 'real-time']","{'account_id': 199639, 'reputation': 51515, 'user_id': 445087, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/9a04e8a51472b7293aaf6a8fa0516a9c?s=256&d=identicon&r=PG', 'display_name': 'JeffV', 'link': 'https://stackoverflow.com/users/445087/jeffv'}",True,16452,407661.0,9,21,1483987730,1230920380,,407624,CC BY-SA 2.5,https://stackoverflow.com/questions/407624/java-for-audio-processing-is-it-practical,Java for Audio Processing is it Practical?,,,,,
280,['java'],"{'account_id': 17205, 'reputation': 7080, 'user_id': 38264, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/Ct43C.jpg?s=256&g=1', 'display_name': 'z  -', 'link': 'https://stackoverflow.com/users/38264/z'}",True,769,484093.0,5,3,1483378762,1233072880,1483378762.0,484027,CC BY-SA 3.0,https://stackoverflow.com/questions/484027/dateformat-with-no-milliseconds,DateFormat with no milliseconds,,,,,
281,"['java', 'time']","{'user_type': 'does_not_exist', 'display_name': 'rod'}",True,5417,,4,5,1482808005,1230766566,,404278,CC BY-SA 2.5,https://stackoverflow.com/questions/404278/java-calendar-time-minute-is-wrong,"Java calendar time, minute is wrong",,,,,
282,"['java', 'xml', 'stax']","{'account_id': 1592, 'reputation': 6721, 'user_id': 2134, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1e5eafe107f2ea23c785facf405d79f0?s=256&d=identicon&r=PG', 'display_name': 'Chris', 'link': 'https://stackoverflow.com/users/2134/chris'}",True,2697,404355.0,3,2,1482608765,1230761470,,404141,CC BY-SA 2.5,https://stackoverflow.com/questions/404141/how-do-i-format-and-read-xml-processing-instructions-using-java-stax,How do I format and read XML processing instructions using Java StAX?,,,,,
283,"['java', 'classpath']","{'account_id': 10732, 'reputation': 53497, 'user_id': 20400, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/40bd6fa511aed8cab1e12bb104b88b4e?s=256&d=identicon&r=PG', 'display_name': 'Omar Kooheji', 'link': 'https://stackoverflow.com/users/20400/omar-kooheji'}",True,45750,495915.0,5,8,1482351416,1233329114,1482351416.0,495893,CC BY-SA 3.0,https://stackoverflow.com/questions/495893/running-a-java-program-at-the-command-line-what-am-i-doing-wrong,"Running a java program at the command line, what am I doing wrong?",,,,,
284,"['java', 'variables', 'types', 'language-features']","{'account_id': 20530, 'reputation': 255145, 'user_id': 49153, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/833df8cee775eea743cb1172dfcd3809?s=256&d=identicon&r=PG', 'display_name': 'Ali', 'link': 'https://stackoverflow.com/users/49153/ali'}",True,89070,416617.0,7,47,1481838179,1231234038,1231234916.0,415924,CC BY-SA 2.5,https://stackoverflow.com/questions/415924/what-is-the-purpose-of-long-double-byte-char-in-java,"What is the purpose of long, double, byte, char in Java?",,,,,
285,"['java', 'jsp']","{'user_type': 'does_not_exist', 'display_name': 'Reugeugeu'}",True,26707,,8,19,1481568005,1232433839,,460288,CC BY-SA 2.5,https://stackoverflow.com/questions/460288/how-to-hide-the-jsp-extension-in-my-web-server-urls,How to hide the .jsp extension in my web server urls,,,,,
286,"['c#', 'java']","{'account_id': 562111, 'reputation': 919, 'user_id': 52478, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/e4d9f6c49b4cc4c4910a40c1cde93307?s=256&d=identicon&r=PG', 'display_name': 'CSharpDevLondon', 'link': 'https://stackoverflow.com/users/52478/csharpdevlondon'}",True,54975,443034.0,9,45,1480873596,1231941019,1238514433.0,443010,,https://stackoverflow.com/questions/443010/where-can-i-find-a-java-to-c-converter,Where can I find a Java to C# converter?,1436855243.0,,Not suitable for this site,,
287,"['java', 'spring', 'logging', 'aop', 'spring-aop']","{'account_id': 128044, 'reputation': 1300, 'user_id': 325613, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/4319c3a470c3da3668f1cd565ce91aba?s=256&d=identicon&r=PG', 'display_name': 'a-sak', 'link': 'https://stackoverflow.com/users/325613/a-sak'}",True,7621,455855.0,2,5,1480763506,1232303512,1480763506.0,455659,CC BY-SA 3.0,https://stackoverflow.com/questions/455659/pointcut-not-working-with-spring-aop,Pointcut not working with Spring AOP,,,,,
288,"['java', 'return-value', 'velocity']","{'account_id': 14142, 'reputation': 11481, 'user_id': 28841, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/caa7906bc08619bc7c6a3c856d6a2581?s=256&d=identicon&r=PG', 'display_name': 'Petteri H', 'link': 'https://stackoverflow.com/users/28841/petteri-h'}",True,1224,491689.0,2,0,1480431193,1233235144,,491549,CC BY-SA 2.5,https://stackoverflow.com/questions/491549/velocity-and-ignoring-java-method-return,Velocity and ignoring java method return,,,,,
289,"['java', 'open-source', 'shapefile']","{'account_id': 10987, 'reputation': 49525, 'user_id': 21005, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/1768cce8ccf2dffe3483b0ab5d7cfd74?s=256&d=identicon&r=PG', 'display_name': 'Mnementh', 'link': 'https://stackoverflow.com/users/21005/mnementh'}",True,2693,465518.0,1,3,1480356457,1232543740,1480356457.0,465245,,https://stackoverflow.com/questions/465245/which-open-source-java-library-provides-an-easy-way-to-read-and-write-esri-shape,Which open-source java-library provides an easy way to read and write ESRI Shapefiles?,1407535454.0,,Not suitable for this site,,
290,"['java', 'arrays', 'iterator']","{'user_type': 'does_not_exist', 'display_name': 'jao'}",True,3394,486220.0,3,2,1480319520,1233107620,1480319520.0,486197,CC BY-SA 3.0,https://stackoverflow.com/questions/486197/iterating-over-bidimensional-java-arrays,Iterating over bidimensional Java arrays,,,,,
291,"['java', 'string', 'serial-port', 'bytearray']","{'account_id': 1611, 'reputation': 1292, 'user_id': 2164, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/60ca7d0e5853a601d91bc4774ca48d65?s=256&d=identicon&r=PG', 'display_name': 'beyerss', 'link': 'https://stackoverflow.com/users/2164/beyerss'}",True,7003,487702.0,3,1,1480318531,1233077938,1269195839.0,484392,CC BY-SA 2.5,https://stackoverflow.com/questions/484392/how-do-i-read-text-from-a-serial-port,How do I read text from a serial port?,,,,,
292,"['java', 'swing', 'jmenupopup']","{'account_id': 8235, 'reputation': 83578, 'user_id': 14731, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/ffeccc0bf6020a4c7cfb2f014e02de35?s=256&d=identicon&r=PG', 'display_name': 'Gili', 'link': 'https://stackoverflow.com/users/14731/gili'}",True,7002,482068.0,4,7,1480072204,1233019535,1480072204.0,482041,CC BY-SA 3.0,https://stackoverflow.com/questions/482041/how-to-select-first-item-in-jpopupmenu,How to select first item in JPopupMenu?,,,,,
293,"['java', 'swing', 'jtable']","{'account_id': 5922, 'reputation': 1683, 'user_id': 9774, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/82a1aab90548bf742196496ef86210aa?s=256&d=identicon&r=PG', 'display_name': 'Dan', 'link': 'https://stackoverflow.com/users/9774/dan'}",True,3223,458221.0,2,0,1480066517,1232381125,1495541233.0,458114,CC BY-SA 3.0,https://stackoverflow.com/questions/458114/refresh-setcelleditor-for-jtable,refresh setCellEditor for JTable,,,,,
294,"['java', 'mpi', 'openmpi']","{'account_id': 9557, 'reputation': 14395, 'user_id': 17712, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/e912d33011e7d6b799dde9bb5368fc2a?s=256&d=identicon&r=PG', 'display_name': 'Milhous', 'link': 'https://stackoverflow.com/users/17712/milhous'}",True,19818,,6,9,1479496356,1232643260,1472904777.0,469932,CC BY-SA 3.0,https://stackoverflow.com/questions/469932/mpi-implementation-for-java,MPI implementation for Java,,,,,
295,"['java', 'orm']","{'user_type': 'does_not_exist', 'display_name': 'Mike'}",True,249113,,10,294,1478818160,1232147841,1253897967.0,452385,,https://stackoverflow.com/questions/452385/what-java-orm-do-you-prefer-and-why,"What Java ORM do you prefer, and why?",1324742769.0,,not constructive,,
296,"['java', 'wrapper']","{'account_id': 18028, 'reputation': 38868, 'user_id': 40933, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/a088b1abe4432e21f41875645347d705?s=256&d=identicon&r=PG', 'display_name': 'Warrior', 'link': 'https://stackoverflow.com/users/40933/warrior'}",True,5476,456587.0,5,23,1476991315,1232341543,1476991315.0,456575,CC BY-SA 3.0,https://stackoverflow.com/questions/456575/java-wrapper-equality-test,Java Wrapper equality test,,,,,
297,"['java', 'jdbc', 'prepared-statement']","{'account_id': 20395, 'reputation': 3078, 'user_id': 48725, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/200990117bfd11ce17a3dc1a7b1564c7?s=256&d=identicon&r=PG', 'display_name': 'Epitaph', 'link': 'https://stackoverflow.com/users/48725/epitaph'}",True,17034,419051.0,5,7,1476343776,1231296277,1476343776.0,419021,CC BY-SA 3.0,https://stackoverflow.com/questions/419021/how-does-javas-preparedstatement-work,How does Java&#39;s PreparedStatement work?,,,,,
298,"['java', 'security', 'activemq', 'stomp']","{'account_id': 19787, 'reputation': 97, 'user_id': 46666, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c9e0e4f271c8429419831bf16703520b?s=256&d=identicon&r=PG', 'display_name': 'magicbadger', 'link': 'https://stackoverflow.com/users/46666/magicbadger'}",True,3121,449875.0,3,3,1476005837,1231940733,,442995,CC BY-SA 2.5,https://stackoverflow.com/questions/442995/how-to-configure-activemq-to-assign-an-anonymous-user-and-role-to-non-authenti,How to configure ActiveMQ to assign an &#39;anonymous&#39; user and role to non-authenticated users,,,,,
299,"['java', 'algorithm', 'data-structures']","{'account_id': 16410, 'reputation': 911, 'user_id': 35657, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/c010eb49298c8b14999540318d18c6d5?s=256&d=identicon&r=PG', 'display_name': 'Werner Lehmann', 'link': 'https://stackoverflow.com/users/35657/werner-lehmann'}",True,1620,456039.0,2,9,1475345322,1232317665,1360695955.0,456034,CC BY-SA 3.0,https://stackoverflow.com/questions/456034/how-to-find-1-or-more-partially-intersecting-time-intervals-in-a-list-of-few-mil,How to find 1 or more partially intersecting time-intervals in a list of few million?,,,,,
300,"['java', 'multithreading', 'naming']","{'account_id': 15751, 'reputation': 13170, 'user_id': 33611, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/31e70bc52c40f56805487f8940ef44c8?s=256&d=identicon&r=PG', 'display_name': 'Elijah', 'link': 'https://stackoverflow.com/users/33611/elijah'}",True,11705,468093.0,7,16,1474957494,1232575606,,467224,CC BY-SA 2.5,https://stackoverflow.com/questions/467224/renaming-threads-in-java,Renaming Threads in Java,,,,,
301,['java'],"{'account_id': 21073, 'reputation': 441, 'user_id': 50940, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/be5d9ab9c3a9a5773c2fa068deadead2?s=256&d=identicon&r=PG', 'display_name': 'arshad', 'link': 'https://stackoverflow.com/users/50940/arshad'}",True,11569,416408.0,4,2,1474185091,1231246093,,416387,CC BY-SA 2.5,https://stackoverflow.com/questions/416387/what-does-the-jre-consist-of,What does the JRE consist of?,,,,,
302,"['java', 'jtable']","{'account_id': 18419, 'reputation': 47975, 'user_id': 42155, 'user_type': 'registered', 'accept_rate': 22, 'profile_image': 'https://www.gravatar.com/avatar/bec1c77805ad9d7e6b1dca098442e984?s=256&d=identicon&r=PG', 'display_name': 'user42155', 'link': 'https://stackoverflow.com/users/42155/user42155'}",True,23195,,2,3,1474032215,1232938275,1474032215.0,478726,CC BY-SA 3.0,https://stackoverflow.com/questions/478726/making-a-cell-in-a-jtable-editable-the-default-value-of-the-cell,Making a cell in a JTable editable - the default value of the cell,,,,,
303,"['java', 'hibernate', 'spring', 'jpa', 'jakarta-ee']","{'account_id': 12404, 'reputation': 61016, 'user_id': 24396, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/160d6580f280b5e9e5a1188b32c4ef2d?s=256&d=identicon&r=PG', 'display_name': 'Steve Kuo', 'link': 'https://stackoverflow.com/users/24396/steve-kuo'}",True,52320,931961.0,3,20,1473702075,1232738941,1349805864.0,474159,CC BY-SA 3.0,https://stackoverflow.com/questions/474159/hibernate-second-level-cache-with-spring,Hibernate second level cache with Spring,,,,,
304,"['java', 'oracle', 'oracleforms']","{'account_id': 6000, 'reputation': 44720, 'user_id': 9922, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/15e295b03211068b2c4dea043e48cafe?s=256&d=identicon&r=PG', 'display_name': 'rbrayb', 'link': 'https://stackoverflow.com/users/9922/rbrayb'}",True,1953,,1,0,1473373430,1231707713,1276975053.0,433689,CC BY-SA 2.5,https://stackoverflow.com/questions/433689/converting-oracle-forms-10-to-java,Converting Oracle Forms 10 to Java,,,,,
305,"['java', 'date', 'recurrence']","{'account_id': 23876, 'reputation': 2598, 'user_id': 60234, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://i.stack.imgur.com/Bx6NK.png?s=256&g=1', 'display_name': 'Robin', 'link': 'https://stackoverflow.com/users/60234/robin'}",True,5422,492274.0,3,6,1473039919,1233242910,,492055,CC BY-SA 2.5,https://stackoverflow.com/questions/492055/whats-the-best-java-date-recurrence-pattern-calculator,Whats the best java date recurrence pattern calculator,,,,,
306,"['java', 'static', 'methods', 'keyword']","{'account_id': 21259, 'reputation': 172665, 'user_id': 51518, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/eb5a95cb1be342c4089183cd8232a7f2?s=256&d=identicon&r=PG', 'display_name': 'Devoted', 'link': 'https://stackoverflow.com/users/51518/devoted'}",True,9084,,5,0,1472237216,1232077814,1495541613.0,449445,,https://stackoverflow.com/questions/449445/java-static,Java Static,1232078633.0,,exact duplicate,,
307,"['java', 'jakarta-ee', 'glassfish']","{'account_id': 13463, 'reputation': 2724, 'user_id': 1293123, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/d1c46e17d4172f86f67f6bd9c67f2034?s=256&d=identicon&r=PG', 'display_name': 'Leonard H. Martin', 'link': 'https://stackoverflow.com/users/1293123/leonard-h-martin'}",True,6498,463678.0,2,4,1470907136,1232494234,,463543,CC BY-SA 2.5,https://stackoverflow.com/questions/463543/glassfish-v3-prelude-admin-questions,GlassFish v3 Prelude - admin questions,,,,,
308,"['java', 'sockets']","{'account_id': 19430, 'reputation': 6775, 'user_id': 45581, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/eb238726ab7c37281deb582f24afe3d5?s=256&d=identicon&r=PG', 'display_name': 'Alex', 'link': 'https://stackoverflow.com/users/45581/alex'}",True,25163,485867.0,3,13,1470749409,1233099532,,485855,,https://stackoverflow.com/questions/485855/how-do-you-handle-socket-disconnecting-in-java,How do you handle Socket Disconnecting in Java?,1623392430.0,,Duplicate,,
