,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,protected_date,community_owned_date,closed_date,closed_reason,migrated_from
651,"['java', 'xml', 'web-services', 'soap']","{'account_id': 1385658, 'reputation': 7597, 'user_id': 1317840, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/e40625c40e4c7205e66a9be3c65139dc?s=256&d=identicon&r=PG', 'display_name': 'user182944', 'link': 'https://stackoverflow.com/users/1317840/user182944'}",True,110810,3,45,1557901138,1346495840,12227035,CC BY-SA 3.0,https://stackoverflow.com/questions/12227035/unable-to-find-required-classes-javax-activation-datahandler-and-javax-mail-int,Unable to find required classes (javax.activation.DataHandler and javax.mail.internet.MimeMultipart). Attachment support is disabled,12227191.0,1472989581.0,,,,,
652,"['java', 'mockito']","{'account_id': 1458526, 'reputation': 1052, 'user_id': 1373493, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/9a374f473bbb85eafca8210cc5b4c1b0?s=256&d=identicon&r=PG', 'display_name': 'tamuren', 'link': 'https://stackoverflow.com/users/1373493/tamuren'}",True,14555,3,23,1557847141,1347643165,12429169,CC BY-SA 3.0,https://stackoverflow.com/questions/12429169/how-to-mock-a-void-return-method-affecting-an-object,How to mock a void return method affecting an object,12429423.0,,,,,,
653,"['java', 'hibernate', 'lazy-loading']","{'account_id': 556659, 'reputation': 9552, 'user_id': 892535, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/c3bda0e49382eb8f755bafbfab31b829?s=256&d=identicon&r=PG', 'display_name': 'sheidaei', 'link': 'https://stackoverflow.com/users/892535/sheidaei'}",True,35804,2,8,1557819723,1348505220,12569403,CC BY-SA 3.0,https://stackoverflow.com/questions/12569403/when-to-use-lazy-loading-eager-loading-in-hibernate,when to use Lazy loading / Eager loading in hibernate?,12569549.0,1348505988.0,,,,,
654,"['java', 'inheritance', 'polymorphism', 'field', 'member-hiding']","{'account_id': 1796566, 'reputation': 899, 'user_id': 1635855, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/TPLAi.gif?s=256&g=1', 'display_name': 'Wuaner', 'link': 'https://stackoverflow.com/users/1635855/wuaner'}",True,8194,2,15,1557777574,1346662232,12244670,CC BY-SA 4.0,https://stackoverflow.com/questions/12244670/hiding-fields-in-java-inheritance,Hiding Fields in Java Inheritance,12244906.0,1557777574.0,,,,,
655,"['java', 'base64']","{'account_id': 1817016, 'reputation': 183, 'user_id': 1651914, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b53afe49da7b4788a477d3c36bb30703?s=256&d=identicon&r=PG', 'display_name': 'user1651914', 'link': 'https://stackoverflow.com/users/1651914/user1651914'}",True,79459,9,16,1557754954,1346935919,12300561,CC BY-SA 3.0,https://stackoverflow.com/questions/12300561/error-when-trying-to-encode-decode-string-to-base64,Error when trying to encode/decode String to Base64,,1427217753.0,,,,,
656,"['java', 'generics', 'inheritance', 'variadic-functions', 'member-hiding']","{'account_id': 1190203, 'reputation': 1223, 'user_id': 1163186, 'user_type': 'registered', 'accept_rate': 34, 'profile_image': 'https://www.gravatar.com/avatar/cc7a07d463ff561c3b89a801eb23adb3?s=256&d=identicon&r=PG', 'display_name': 'Kelvin Chung', 'link': 'https://stackoverflow.com/users/1163186/kelvin-chung'}",True,327,1,2,1557673467,1346486580,12226040,CC BY-SA 4.0,https://stackoverflow.com/questions/12226040/varargs-with-inheritance-in-java,Varargs with inheritance in Java,12226115.0,1557673467.0,,,,,
657,"['java', 'api', 'svn', 'repository']","{'account_id': 1744339, 'reputation': 879, 'user_id': 1594880, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://i.stack.imgur.com/sry9P.jpg?s=256&g=1', 'display_name': 'Valerio Emanuele', 'link': 'https://stackoverflow.com/users/1594880/valerio-emanuele'}",True,6670,1,2,1557524773,1347453857,12388445,CC BY-SA 3.0,https://stackoverflow.com/questions/12388445/java-api-to-connect-to-svn-server-via-https-protocol,Java API to connect to SVN server via https protocol,12388610.0,1347454660.0,,,,,
658,['java'],"{'account_id': 1783809, 'reputation': 71, 'user_id': 1625798, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/eef81ec3b62b80318e7942ef52dd10c1?s=256&d=identicon&r=PG', 'display_name': 'Gaurav Prasad', 'link': 'https://stackoverflow.com/users/1625798/gaurav-prasad'}",True,6970,3,2,1557482528,1348500269,12568077,CC BY-SA 4.0,https://stackoverflow.com/questions/12568077/cant-print-hindi-characters,Can&#39;t print hindi characters,12568801.0,1557482528.0,,,,,
659,"['java', 'spring', 'dependency-injection', 'inversion-of-control', 'strategy-pattern']","{'account_id': 1615641, 'reputation': 2211, 'user_id': 1493432, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/5254cbfbe1f5daa99266d1aedc905b43?s=256&d=identicon&r=PG', 'display_name': 'Java P', 'link': 'https://stackoverflow.com/users/1493432/java-p'}",True,5938,3,7,1557439887,1348291576,12540986,CC BY-SA 3.0,https://stackoverflow.com/questions/12540986/inversion-of-control-dependency-injection-and-strategy-pattern-with-examples-in,"Inversion of Control, Dependency Injection and Strategy Pattern with examples in java",12541396.0,1348656294.0,,,,,
660,"['java', 'android', 'iphone', 'ios', 'xcode']","{'account_id': 1071625, 'reputation': 568, 'user_id': 1070734, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://i.stack.imgur.com/vuDMX.jpg?s=256&g=1', 'display_name': 'Zohaib Brohi', 'link': 'https://stackoverflow.com/users/1070734/zohaib-brohi'}",True,2100,1,-1,1557412628,1348086690,12502424,,https://stackoverflow.com/questions/12502424/how-to-control-rc-car-or-rc-plane-from-mobile-device-like-iphone-and-android-pro,How to control RC Car or RC plane from Mobile device like iPhone and Android programmatically,12502496.0,1557412628.0,,,1348112871.0,not a real question,
661,"['java', 'csr']","{'account_id': 239126, 'reputation': 1053, 'user_id': 508494, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/7990686f0f149aea9970c962f58817ad?s=256&d=identicon&r=PG', 'display_name': 'Pma', 'link': 'https://stackoverflow.com/users/508494/pma'}",True,3747,2,6,1557242448,1347138251,12334468,CC BY-SA 4.0,https://stackoverflow.com/questions/12334468/java-sign-certificate-programmatically-without-bc,Java - sign certificate programmatically without BC,,1557242448.0,,,,,
662,"['java', 'android']","{'account_id': 426845, 'reputation': 520, 'user_id': 808293, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/77185bd506aa25bbbfc71b87b3b0444b?s=256&d=identicon&r=PG', 'display_name': 'Jordan', 'link': 'https://stackoverflow.com/users/808293/jordan'}",False,776,1,1,1557153889,1347371951,12371453,CC BY-SA 4.0,https://stackoverflow.com/questions/12371453/how-to-detect-the-button-press-on-a-bluetooth-headset,How to detect the button press on a bluetooth headset,,1557153889.0,,,,,
663,"['java', 'jsp', 'jetty']","{'account_id': 403210, 'reputation': 7717, 'user_id': 770834, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/ddf15d4fbfff5dac3bd653d8097c1620?s=256&d=identicon&r=PG', 'display_name': 'Sami', 'link': 'https://stackoverflow.com/users/770834/sami'}",True,24327,7,12,1557111021,1347441066,12384779,CC BY-SA 3.0,https://stackoverflow.com/questions/12384779/org-apache-jasper-el-elcontextimpl-cannot-be-cast-to-org-apache-jasper-runtime-e,org.apache.jasper.el.ELContextImpl cannot be cast to org.apache.jasper.runtime.ELContextImpl,,1347468508.0,,,,,
664,"['java', 'android', 'hashmap', 'sparse-array']","{'account_id': 893796, 'reputation': 7226, 'user_id': 931545, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/scJXR.png?s=256&g=1', 'display_name': 'magritte', 'link': 'https://stackoverflow.com/users/931545/magritte'}",True,22578,5,41,1557054486,1347747755,12442935,CC BY-SA 3.0,https://stackoverflow.com/questions/12442935/sparsearray-check-if-key-exists,"SparseArray, check if key exists",12442992.0,1347749174.0,,,,,
665,['java'],"{'account_id': 980746, 'reputation': 8258, 'user_id': 1000510, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://i.stack.imgur.com/Bhpgn.png?s=256&g=1', 'display_name': 'Basit', 'link': 'https://stackoverflow.com/users/1000510/basit'}",True,19776,2,11,1557013631,1348490512,12565237,,https://stackoverflow.com/questions/12565237/how-to-convert-string-to-number-without-using-library-function,how to convert string to number without using library function,12565432.0,1348490807.0,,,1348498954.0,not a real question,
666,"['java', 'android', 'text', 'textview', 'word-wrap']","{'account_id': 1301769, 'reputation': 57, 'user_id': 1251515, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/8b09b4647a9421c5851422d288b3e000?s=256&d=identicon&r=PG', 'display_name': 'Andrew', 'link': 'https://stackoverflow.com/users/1251515/andrew'}",True,3070,1,2,1556648294,1346880955,12290145,CC BY-SA 4.0,https://stackoverflow.com/questions/12290145/programmatic-text-wrapping-in-textview,Programmatic text wrapping in TextView,12293624.0,1556648294.0,,,,,
667,"['java', 'profiling']","{'account_id': 30915, 'reputation': 4526, 'user_id': 84592, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/9ac971ae587c9598dda3386a522425dc?s=256&d=identicon&r=PG', 'display_name': 'user84592', 'link': 'https://stackoverflow.com/users/84592/user84592'}",True,7422,2,9,1556646623,1347967521,12476064,CC BY-SA 3.0,https://stackoverflow.com/questions/12476064/java-memory-analyzer-tool-mat-usage-comparing-two-heapdump,Java: Memory Analyzer Tool (MAT) usage: comparing two heapdump,,,,,,,
668,"['java', 'eclipse', 'ide']","{'account_id': 1823689, 'reputation': 29, 'user_id': 1657113, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/209fb09a22aa039290a8e611d8eb1f3a?s=256&d=identicon&r=PG', 'display_name': 'vegetablelasagna', 'link': 'https://stackoverflow.com/users/1657113/vegetablelasagna'}",True,11261,4,2,1556631352,1347130429,12333552,CC BY-SA 3.0,https://stackoverflow.com/questions/12333552/java-keywords-not-changing-color-in-eclipse,Java keywords not changing color in eclipse,,1347131809.0,,,,,
669,"['java', 'annotations']","{'account_id': 923317, 'reputation': 2615, 'user_id': 954570, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/d99ee3ff4c19463d9ad0e2fb37582278?s=256&d=identicon&r=PG', 'display_name': 'vitaly', 'link': 'https://stackoverflow.com/users/954570/vitaly'}",True,12354,3,14,1556626625,1347641726,12428858,CC BY-SA 4.0,https://stackoverflow.com/questions/12428858/annotation-is-not-inherited-from-interface-method,Annotation is not inherited from interface method,12428922.0,1592644375.0,,,,,
670,"['java', 'api', 'bluetooth']","{'account_id': 1391304, 'reputation': 3752, 'user_id': 1322076, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://i.stack.imgur.com/DBlhB.jpg?s=256&g=1', 'display_name': 'johnny-b-goode', 'link': 'https://stackoverflow.com/users/1322076/johnny-b-goode'}",False,234,1,-1,1556255840,1347008426,12314928,CC BY-SA 4.0,https://stackoverflow.com/questions/12314928/java-how-to-lookup-bluetooth-device,Java: how to lookup bluetooth device?,,1556255840.0,,,,,
671,"['java', 'jar', 'module', 'intellij-idea', 'dependencies']","{'account_id': 405508, 'reputation': 3687, 'user_id': 774437, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://i.stack.imgur.com/6fL8U.jpg?s=256&g=1', 'display_name': 'moorara', 'link': 'https://stackoverflow.com/users/774437/moorara'}",True,22478,4,38,1556199282,1346785155,12269733,CC BY-SA 3.0,https://stackoverflow.com/questions/12269733/what-is-the-difference-between-module-dependencies-and-libraries-in-intellij,What is the difference between &quot;Module Dependencies&quot; and &quot;Libraries&quot; in IntelliJ IDEA?,12271315.0,1458948565.0,,,,,
672,"['java', 'maven', 'pom.xml', 'dependency-management']","{'account_id': 74486, 'reputation': 104268, 'user_id': 214010, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/2bfafb4d16a6dc78abef970bcab9ca97?s=256&d=identicon&r=PG', 'display_name': 'mikera', 'link': 'https://stackoverflow.com/users/214010/mikera'}",True,6573,2,9,1556092184,1348391049,12551031,CC BY-SA 3.0,https://stackoverflow.com/questions/12551031/update-maven-dependencies-automatically,Update Maven dependencies automatically,12551125.0,1505154596.0,,,,,
673,"['java', 'size', 'hashmap']","{'account_id': 1778757, 'reputation': 4115, 'user_id': 1621988, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/5773b160a94250da5005bea353ea676a?s=256&d=identicon&r=PG', 'display_name': 'user1621988', 'link': 'https://stackoverflow.com/users/1621988/user1621988'}",True,13442,2,2,1555952854,1347995550,12483457,CC BY-SA 3.0,https://stackoverflow.com/questions/12483457/get-size-length-of-a-value-in-a-hashmap,Get size/length of a value in a HashMap,12483530.0,1347996558.0,,,,,
674,"['java', 'search', 'arraylist', 'custom-object']","{'account_id': 1501795, 'reputation': 2028, 'user_id': 1582279, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/e1ca70c6127b050adae65ad113e76b44?s=256&d=identicon&r=PG', 'display_name': 'Mokkapps', 'link': 'https://stackoverflow.com/users/1582279/mokkapps'}",True,251946,9,70,1555916362,1348062225,12496038,CC BY-SA 3.0,https://stackoverflow.com/questions/12496038/searching-in-a-arraylist-with-custom-objects-for-certain-strings,Searching in a ArrayList with custom objects for certain strings,12496197.0,1348066500.0,,,,,
675,"['java', 'apache', 'runtime-error', 'apache-commons']","{'account_id': 1770062, 'reputation': 395, 'user_id': 1615059, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/853e60edff09e21a79b342d62a4ef232?s=256&d=identicon&r=PG', 'display_name': 'Nigh7Sh4de', 'link': 'https://stackoverflow.com/users/1615059/nigh7sh4de'}",True,1003,1,1,1555839127,1348682552,12607724,CC BY-SA 4.0,https://stackoverflow.com/questions/12607724/why-di-commons-classes-are-not-found-during-runtime,Why di commons classes are not found during runtime?,,1555839127.0,,,,,
676,['java'],"{'account_id': 1808525, 'reputation': 11, 'user_id': 1645061, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a5c71fd90342b3e6a63551597a1fe295?s=256&d=identicon&r=PG', 'display_name': 'Andrew Tran', 'link': 'https://stackoverflow.com/users/1645061/andrew-tran'}",True,5820,6,0,1555819891,1346733368,12256866,CC BY-SA 3.0,https://stackoverflow.com/questions/12256866/removing-white-spaces-from-string-using-loops,Removing white spaces from string using loops,,,,,,,
677,"['java', 'spring', 'spring-mvc', 'tiles']","{'account_id': 450080, 'reputation': 5504, 'user_id': 845220, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/81f581ee02a06241161e1cbd4f86ef9d?s=256&d=identicon&r=PG&f=1', 'display_name': 'woyaru', 'link': 'https://stackoverflow.com/users/845220/woyaru'}",True,17468,5,1,1555601125,1347280211,12351777,CC BY-SA 3.0,https://stackoverflow.com/questions/12351777/no-mapping-found-for-http-request-with-uri-myappname-in-dispatcherservlet-wi,No mapping found for HTTP request with URI [/myappname/] in DispatcherServlet with name &#39;appServlet&#39;,12353544.0,1495542387.0,,,,,
678,"['java', 'for-loop', 'while-loop', 'do-while']","{'account_id': 1849048, 'reputation': 45, 'user_id': 1676015, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bdf5a24540ed2ec3206af1ac2260966c?s=256&d=identicon&r=PG', 'display_name': 'Zerodown', 'link': 'https://stackoverflow.com/users/1676015/zerodown'}",True,117563,3,0,1555532839,1347818331,12449281,CC BY-SA 3.0,https://stackoverflow.com/questions/12449281/java-using-for-while-and-do-while-loops-to-sum-1-through-100,"JAVA - using FOR, WHILE and DO WHILE loops to sum 1 through 100",12449925.0,1347821820.0,,,,,
679,"['java', 'singleton']","{'account_id': 411865, 'reputation': 30577, 'user_id': 784597, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://i.stack.imgur.com/osHNj.jpg?s=256&g=1', 'display_name': 'Pawan', 'link': 'https://stackoverflow.com/users/784597/pawan'}",True,5706,3,8,1555487039,1348328020,12545134,CC BY-SA 4.0,https://stackoverflow.com/questions/12545134/java-singleton-class-instances-in-a-web-based-application,Java : Singleton class instances in a Web based Application,12545152.0,1555487039.0,,,,,
680,"['java', 'classpath', 'javabeans']","{'account_id': 482265, 'reputation': 3259, 'user_id': 896561, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/04102c797bc70955b7555444264b2eac?s=256&d=identicon&r=PG', 'display_name': 'maan81', 'link': 'https://stackoverflow.com/users/896561/maan81'}",True,2813,1,1,1555463442,1346732639,12256782,CC BY-SA 3.0,https://stackoverflow.com/questions/12256782/how-to-set-classpath-from-terminal-in-ubuntu-to-use-sun-java,How to set Classpath from terminal in Ubuntu to use Sun Java,12259318.0,,,,,,
681,"['java', 'algorithm', 'fibonacci']","{'user_type': 'does_not_exist', 'display_name': 'user1473018'}",True,13776,5,17,1555442296,1346716309,12255193,CC BY-SA 3.0,https://stackoverflow.com/questions/12255193/count-number-of-possible-paths-up-ladder,Count number of possible paths up ladder,12255200.0,1347200548.0,,,,,
