,tags,owner,is_answered,view_count,closed_date,answer_count,score,last_activity_date,creation_date,question_id,link,closed_reason,title,accepted_answer_id,last_edit_date,content_license,protected_date,migrated_from
828,"['java', 'swing', 'java-9', 'image-scaling', 'highdpi']","{'account_id': 15660756, 'reputation': 154, 'user_id': 11299770, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/IxD7x.png?s=256&g=1', 'display_name': 'J Banana', 'link': 'https://stackoverflow.com/users/11299770/j-banana'}",False,162,,0,1,1602854904,1584225371,60687940,https://stackoverflow.com/questions/60687940/how-can-i-stop-jlabel-scaling-an-image,,How can I stop JLabel scaling an image?,,1602854904.0,CC BY-SA 4.0,,
829,"['java', 'spring', 'spring-boot', 'spring-mvc', 'spring-data-jpa']","{'account_id': 14585081, 'reputation': 121, 'user_id': 10534198, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/otV7M.jpg?s=256&g=1', 'display_name': 'Rajat Agrawal', 'link': 'https://stackoverflow.com/users/10534198/rajat-agrawal'}",True,14212,,1,4,1602832477,1585649851,60948239,https://stackoverflow.com/questions/60948239/how-to-pass-timestamp-date-in-request-param-in-spring-boot-using-postman,,"How to pass Timestamp,date in request param in spring boot using Postman",64384548.0,1602825307.0,CC BY-SA 4.0,,
830,"['java', 'spring', 'spring-boot', 'spring-security']","{'account_id': 6648529, 'reputation': 859, 'user_id': 5131614, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/7Djml.jpg?s=256&g=1', 'display_name': 'arjunkhera', 'link': 'https://stackoverflow.com/users/5131614/arjunkhera'}",True,1853,,2,1,1602667378,1585220165,60865649,https://stackoverflow.com/questions/60865649/adding-same-site-header-to-jsessionid-spring-security,,Adding Same Site Header to JSESSIONID Spring Security,61188225.0,,CC BY-SA 4.0,,
831,"['java', 'jsp', 'tomcat', 'netbeans-11']","{'account_id': 6906076, 'reputation': 31, 'user_id': 5303903, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/967abe0db99128a075706859a44e530d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ed wolfe', 'link': 'https://stackoverflow.com/users/5303903/ed-wolfe'}",True,2693,,2,1,1602664782,1583157764,60490478,https://stackoverflow.com/questions/60490478/apache-tomcat-10-0-0-m1-using-jsp-absolute-uri-http-java-sun-com-jsp-jstl-core,,Apache Tomcat 10.0.0-M1 using JSP Absolute uri http://java.sun.com/jsp/jstl/core cannot be resolved,,,CC BY-SA 4.0,,
832,"['java', 'database', 'jdbc', 'spring-jdbc']","{'account_id': 15860278, 'reputation': 299, 'user_id': 11443551, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a823d8cf45780cf30f08eb4f4e87db0a?s=256&d=identicon&r=PG&f=1', 'display_name': 'iiiiiiiiiiiiiiiiiiii', 'link': 'https://stackoverflow.com/users/11443551/iiiiiiiiiiiiiiiiiiii'}",True,622,,2,0,1602657207,1584314847,60698698,https://stackoverflow.com/questions/60698698/update-database-with-jdbc-having-some-values-which-should-be-ignored,,Update Database with JDBC having some values which should be ignored,60698916.0,1584315590.0,CC BY-SA 4.0,,
833,"['java', 'swing', 'jpanel', 'visible', 'jcheckbox']","{'account_id': 17669901, 'reputation': 19, 'user_id': 12826342, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a7f5623d8b551d55d414e32e262bc0fa?s=256&d=identicon&r=PG&f=1', 'display_name': 'RacketCoder', 'link': 'https://stackoverflow.com/users/12826342/racketcoder'}",False,155,,1,-1,1602640107,1584736298,60781284,https://stackoverflow.com/questions/60781284/set-jpanel-visible-if-checkbox-is-selected,,Set JPanel visible if checkbox is selected,,1602640107.0,CC BY-SA 4.0,,
834,"['java', 'spring-security', 'spring-security-saml2']","{'account_id': 413650, 'reputation': 962, 'user_id': 787418, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/06d60029716f0a9b3a395e5444c64abb?s=256&d=identicon&r=PG', 'display_name': 'csyperski', 'link': 'https://stackoverflow.com/users/787418/csyperski'}",True,661,,1,0,1602622804,1584988147,60819560,https://stackoverflow.com/questions/60819560/spring-security-5-2-saml-metadata,,Spring Security 5.2+ Saml Metadata,64343089.0,,CC BY-SA 4.0,,
835,"['java', 'excel', 'pdf', 'apache-poi']","{'account_id': 17432841, 'reputation': 13, 'user_id': 12636527, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/--wU6VXqEbdM/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfAwNeWnp-eXTugX-34qLGXFIsP9w/photo.jpg?sz=256', 'display_name': 'Mohammad Farfour', 'link': 'https://stackoverflow.com/users/12636527/mohammad-farfour'}",False,99,,0,0,1602581357,1583846355,60618496,https://stackoverflow.com/questions/60618496/grapecity-excel-to-pdf-shrink-to-fit,,grapecity excel to pdf shrink to fit,,1583847133.0,CC BY-SA 4.0,,
836,"['java', 'android', 'sockets', 'socket.io']","{'account_id': 13726556, 'reputation': 45, 'user_id': 9905174, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a70e4735ddd660433c962ed91aaa14c8?s=256&d=identicon&r=PG', 'display_name': 't_n_n_97', 'link': 'https://stackoverflow.com/users/9905174/t-n-n-97'}",False,368,,1,1,1602499410,1585232428,60869367,https://stackoverflow.com/questions/60869367/android-socket-io-event-and-channel,,Android socket io event and Channel,,,CC BY-SA 4.0,,
837,"['java', 'spring', 'mongodb', 'spring-data-mongodb']","{'account_id': 17190715, 'reputation': 543, 'user_id': 12444527, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/rFn6t.jpg?s=256&g=1', 'display_name': 'Trushit Shekhda', 'link': 'https://stackoverflow.com/users/12444527/trushit-shekhda'}",False,371,,0,2,1602485284,1585019235,60824432,https://stackoverflow.com/questions/60824432/how-to-do-substr-operation-in-groupoperation-as-id-with-spring-data-mongodb,,How to do &quot;substr&quot; operation in GroupOperation as Id with spring data mongodb?,,1602485284.0,CC BY-SA 4.0,,
838,"['java', 'hibernate', 'spring-data-jpa', 'hql']","{'account_id': 13111096, 'reputation': 314, 'user_id': 9472095, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b0cb1b2f9bce440d857eed36f62f174d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Antony Vimal Raj', 'link': 'https://stackoverflow.com/users/9472095/antony-vimal-raj'}",True,51,,1,1,1602440054,1583922231,60633811,https://stackoverflow.com/questions/60633811/fetching-elementcollecion-from-hibernate-based-on-a-condition,,Fetching ElementCollecion from Hibernate based on a condition,64307472.0,,CC BY-SA 4.0,,
839,"['java', 'swing', 'awt', 'graphics2d', 'image-rotation']","{'account_id': 3372808, 'reputation': 29, 'user_id': 2831667, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/593005551/picture?type=large', 'display_name': 'Ashley Hunt', 'link': 'https://stackoverflow.com/users/2831667/ashley-hunt'}",False,31,1585529814.0,0,0,1602294863,1585528889,60922572,https://stackoverflow.com/questions/60922572/rotating-text-in-java,Duplicate,Rotating text in Java,,1602294863.0,,,
840,"['java', 'tomcat', 'server']","{'account_id': 17361912, 'reputation': 15, 'user_id': 12577957, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7353b01903924b65aa3191ad5a3cb391?s=256&d=identicon&r=PG&f=1', 'display_name': 'nate', 'link': 'https://stackoverflow.com/users/12577957/nate'}",True,1491,,1,1,1602275316,1585085835,60839736,https://stackoverflow.com/questions/60839736/authentication-failed-invalid-username-or-password-when-running-in-jsp-intel,,&quot;Authentication failed! Invalid username or password when running&quot; in .jsp IntelliJ,,1585150735.0,CC BY-SA 4.0,,
841,"['java', 'android', 'react-native']","{'account_id': 17944230, 'reputation': 103, 'user_id': 13038853, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/3749496191757886/picture?type=large', 'display_name': 'Artūrs Cigelmans', 'link': 'https://stackoverflow.com/users/13038853/art%c5%abrs-cigelmans'}",False,5986,,0,2,1602248649,1583841720,60617233,https://stackoverflow.com/questions/60617233/react-native-run-android-error-cannot-find-symbol,,"React Native run-android error, cannot find symbol",,1583853962.0,CC BY-SA 4.0,,
842,"['java', 'gradle', 'gradle-plugin']","{'account_id': 1495517, 'reputation': 12388, 'user_id': 1401560, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/347d89519bdf28150424b22543d0fbdb?s=256&d=identicon&r=PG', 'display_name': 'Chris F', 'link': 'https://stackoverflow.com/users/1401560/chris-f'}",False,99,,1,0,1602183971,1583207361,60499809,https://stackoverflow.com/questions/60499809/custom-gradle-java-plugin-crashes-in-v5-2-1-but-worked-in-v4-7,,"Custom Gradle Java plugin crashes in v5.2.1, but worked in v4.7?",,1583282850.0,CC BY-SA 4.0,,
843,"['java', 'hibernate', 'graphql', 'graphql-spqr', 'graphql-spqr-spring-boot-starter']","{'account_id': 143433, 'reputation': 8443, 'user_id': 351758, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://i.stack.imgur.com/iKxG9.png?s=256&g=1', 'display_name': 'Janning', 'link': 'https://stackoverflow.com/users/351758/janning'}",True,880,,2,1,1602167542,1585245286,60873340,https://stackoverflow.com/questions/60873340/graphql-spqr-with-spring-boot-and-transactional-boundary,,graphql-spqr with Spring Boot and Transactional Boundary,60884737.0,1585307180.0,CC BY-SA 4.0,,
844,"['java', 'bufferedwriter']","{'account_id': 15340955, 'reputation': 304, 'user_id': 11067971, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/dNjUd.jpg?s=256&g=1', 'display_name': 'Jeewantha Lahiru', 'link': 'https://stackoverflow.com/users/11067971/jeewantha-lahiru'}",True,567,1583387702.0,1,-1,1602061251,1583385155,60538573,https://stackoverflow.com/questions/60538573/error-about-bufferedwriter-class-in-java12,Duplicate,Error about BufferedWriter class in java12,60538801.0,1602061251.0,,,
845,"['java', 'intellij-idea']","{'account_id': 2625509, 'reputation': 47, 'user_id': 2272600, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4514872173b978a084635e92407ee814?s=256&d=identicon&r=PG', 'display_name': 'user2272600', 'link': 'https://stackoverflow.com/users/2272600/user2272600'}",True,1336,,1,0,1602051819,1583274066,60516378,https://stackoverflow.com/questions/60516378/how-to-edit-configurations-of-ide-to-run-a-java-application-intellij,,How to edit configurations of IDE to run a java application...? (IntelliJ),,,CC BY-SA 4.0,,
846,"['java', 'maven', 'intellij-idea', 'annotations', 'annotation-processing']","{'account_id': 5266362, 'reputation': 1496, 'user_id': 4206178, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://graph.facebook.com/1295708890/picture?type=large', 'display_name': 'Anjil Dhamala', 'link': 'https://stackoverflow.com/users/4206178/anjil-dhamala'}",True,590,,1,1,1601973111,1584933521,60807548,https://stackoverflow.com/questions/60807548/intellij-code-inspection-for-custom-annotation,,Intellij Code Inspection for Custom Annotation,61385682.0,,CC BY-SA 4.0,,
847,"['java', 'spring-boot', 'rest', 'jaas']","{'account_id': 14264725, 'reputation': 182, 'user_id': 10304307, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-K41aytF5pzw/AAAAAAAAAAI/AAAAAAAAADE/SLu_GIoy-Ns/photo.jpg?sz=256', 'display_name': 'Chaffy', 'link': 'https://stackoverflow.com/users/10304307/chaffy'}",True,294,,1,1,1601801727,1583877102,60626440,https://stackoverflow.com/questions/60626440/logout-with-jaas-login-module,,Logout with JAAS login module,60659982.0,1601801727.0,CC BY-SA 4.0,,
848,"['java', 'sonarqube', 'sonarlint']","{'account_id': 16720659, 'reputation': 259, 'user_id': 12085680, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c01a08dadcbfde164e2379bc5c2d7216?s=256&d=identicon&r=PG&f=1', 'display_name': 'BugsOverflow', 'link': 'https://stackoverflow.com/users/12085680/bugsoverflow'}",True,1247,,3,5,1601779453,1583156967,60490240,https://stackoverflow.com/questions/60490240/sonar-replace-the-synchronized-class-hashtable-by-an-unsynchronized-one-such,,Sonar: Replace the synchronized class &quot;Hashtable&quot; by an unsynchronized one such as &quot;HashMap&quot;,,,CC BY-SA 4.0,,
849,"['java', 'generics', 'types', 'wildcard', 'type-parameter']","{'account_id': 14836781, 'reputation': 454, 'user_id': 10714631, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/yaxmk.png?s=256&g=1', 'display_name': 'Matthew S.', 'link': 'https://stackoverflow.com/users/10714631/matthew-s'}",True,705,,2,2,1601685798,1585519409,60921305,https://stackoverflow.com/questions/60921305/difference-between-type-variable-and-type-parameter-in-the-wild-fj-paper,,Difference between type variable and type parameter in the Wild FJ paper?,60922336.0,1601685798.0,CC BY-SA 4.0,,
850,"['java', 'mapping', 'mapstruct', 'bidirectional']","{'account_id': 12481888, 'reputation': 288, 'user_id': 9086341, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0f73b4803e6563637f915616b8c60886?s=256&d=identicon&r=PG&f=1', 'display_name': 'John Student', 'link': 'https://stackoverflow.com/users/9086341/john-student'}",True,2049,,2,2,1601577950,1583835393,60615525,https://stackoverflow.com/questions/60615525/java-mapstruct-1-3-1-ignore-property-in-a-list-for-bi-directional-dto-mapping,,java mapstruct 1.3.1 ignore property in a list for bi-directional DTO mapping,60633465.0,1584555406.0,CC BY-SA 4.0,,
851,"['javascript', 'java', 'cookies', 'magnolia', 'samesite']","{'account_id': 12832214, 'reputation': 30, 'user_id': 9283011, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/92e305ccdebf29aefcfa8d185e5c8a4f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Victor Bonchevski', 'link': 'https://stackoverflow.com/users/9283011/victor-bonchevski'}",False,93,,1,0,1601569877,1585656224,60950154,https://stackoverflow.com/questions/60950154/samesite-and-secure-for-3rd-party-cookies-as-of-feb-20th,,Samesite and Secure for 3rd party cookies as of Feb 20th,,1601474133.0,CC BY-SA 4.0,,
852,"['java', 'sonarqube', 'jacoco', 'jacoco-maven-plugin', 'jacoco-plugin']","{'account_id': 14846609, 'reputation': 145, 'user_id': 10721765, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-Yfc0E-MYnpM/AAAAAAAAAAI/AAAAAAAAAIo/M_9UjNZQ8ZI/photo.jpg?sz=256', 'display_name': 'ragul rangarajan', 'link': 'https://stackoverflow.com/users/10721765/ragul-rangarajan'}",True,6838,,1,5,1601500958,1584356304,60704682,https://stackoverflow.com/questions/60704682/java-lang-illegalstateexception-failed-to-parse-jacoco-xml-report-jacoco-exec,,Java.lang.IllegalStateException: Failed to parse JaCoCo XML report: jacoco.exec,60708312.0,,CC BY-SA 4.0,,
853,"['java', 'android', 'material-design', 'android-theme']","{'account_id': 6097613, 'reputation': 10022, 'user_id': 9640177, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/pca0Z.jpg?s=256&g=1', 'display_name': 'mayank1513', 'link': 'https://stackoverflow.com/users/9640177/mayank1513'}",True,1370,,1,0,1601485082,1584088071,60667113,https://stackoverflow.com/questions/60667113/how-to-get-boolean-from-custom-boolean-attribute-for-current-theme,,How to get boolean from custom boolean attribute for current theme?,60667225.0,1601485082.0,CC BY-SA 4.0,,
854,"['java', 'spring', 'spring-boot', 'oauth-2.0']","{'account_id': 14591522, 'reputation': 53, 'user_id': 10538472, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/807877d5a99420300c414465e0bb4a91?s=256&d=identicon&r=PG&f=1', 'display_name': 'Samanta', 'link': 'https://stackoverflow.com/users/10538472/samanta'}",True,1936,,1,4,1601458846,1585307290,60884777,https://stackoverflow.com/questions/60884777/securityexception-for-class-org-bouncycastle-jcajce-provider-asymmetric-dstu4145,,SecurityException for class org.bouncycastle.jcajce.provider.asymmetric.DSTU4145$Mappings,,1593586467.0,CC BY-SA 4.0,,
855,"['java', 'file', 'search', 'subtree']","{'account_id': 17504796, 'reputation': 41, 'user_id': 12694282, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c9af8e90fa09d51b311315dc55a827f7?s=256&d=identicon&r=PG&f=1', 'display_name': 'Cruxial', 'link': 'https://stackoverflow.com/users/12694282/cruxial'}",True,1192,,2,-1,1601453090,1584401491,60714501,https://stackoverflow.com/questions/60714501/how-to-walk-multiple-directories-with-multiple-file-extensions-in-java,,"How to &#39;walk&#39; multiple directories, with multiple file extensions, in java?",60714563.0,1584520331.0,CC BY-SA 4.0,,
856,"['java', 'windows', 'gradle', 'java-14']","{'account_id': 7091735, 'reputation': 2390, 'user_id': 5426703, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Qj80u.jpg?s=256&g=1', 'display_name': 'Spyros K', 'link': 'https://stackoverflow.com/users/5426703/spyros-k'}",True,14361,,1,9,1601373061,1584543108,60742006,https://stackoverflow.com/questions/60742006/when-using-oracle-jdk-14-all-gradle-6-2-2-tasks-fail-with-could-not-initializ,,When using Oracle JDK 14 all gradle (6.2.2) tasks fail with &quot;Could not initialize class org.codehaus.groovy.runtime.InvokerHelper&quot;,60742330.0,1601373061.0,CC BY-SA 4.0,,
857,"['java', 'tomcat', 'liferay', 'adoptopenjdk', 'azul-zulu']","{'account_id': 32886, 'reputation': 5076, 'user_id': 91579, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/343d7ac92353b21993bbb9619a02e2e0?s=256&d=identicon&r=PG', 'display_name': 'SamWM', 'link': 'https://stackoverflow.com/users/91579/samwm'}",True,2245,,2,1,1601328670,1583408299,60544565,https://stackoverflow.com/questions/60544565/liferay-7-2-7-3-error-pwc6033-error-in-javac-compilation-for-jsp,,Liferay 7.2/7.3 error: &#39;PWC6033: Error in Javac compilation for JSP&#39;,60560582.0,,CC BY-SA 4.0,,
