,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,protected_date,closed_date,closed_reason,community_owned_date,migrated_from
236,"['java', 'url', 'urlconnection']","{'account_id': 417288, 'reputation': 6226, 'user_id': 793197, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://www.gravatar.com/avatar/d6fc4658d3977a3aa505625723048f83?s=256&d=identicon&r=PG', 'display_name': 'Edmund Rojas', 'link': 'https://stackoverflow.com/users/793197/edmund-rojas'}",True,4598,4,6,1630675860,1337387325,10661337,CC BY-SA 3.0,https://stackoverflow.com/questions/10661337/expanding-a-shortened-url-to-its-original-full-length-url-in-java,Expanding a shortened url to its original full length url in java,,1337388170.0,,,,,
237,"['java', 'javafx']","{'account_id': 128400, 'reputation': 3167, 'user_id': 326206, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/4859b12e234be4e945dfe9cb4b572903?s=256&d=identicon&r=PG', 'display_name': 'Nicolas Mommaerts', 'link': 'https://stackoverflow.com/users/326206/nicolas-mommaerts'}",True,37919,9,28,1630661358,1337590265,10682107,CC BY-SA 3.0,https://stackoverflow.com/questions/10682107/correct-way-to-move-a-node-by-dragging-in-javafx-2,correct way to move a node by dragging in javafx 2?,22695105.0,1345143921.0,,,,,
238,"['java', 'html', 'jsp', 'servlets']","{'user_type': 'does_not_exist', 'display_name': 'user721588'}",True,65982,6,19,1630574862,1336421082,10488367,,https://stackoverflow.com/questions/10488367/variable-from-jsp-to-the-html-page,variable from .jsp to the html page,10488386.0,,,1630581965.0,Duplicate,,
239,"['java', 'spring', 'guice', 'cdi']","{'account_id': 54607, 'reputation': 1611, 'user_id': 163415, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/06f574d8722ecc8fb8f1cf467f395eca?s=256&d=identicon&r=PG', 'display_name': 'bogdan.mustiata', 'link': 'https://stackoverflow.com/users/163415/bogdan-mustiata'}",True,5151,2,21,1630503819,1336667757,10538528,CC BY-SA 3.0,https://stackoverflow.com/questions/10538528/what-is-the-spring-equivalent-for-cdis-instance-or-guices-provider,"What is the Spring equivalent for CDI&#39;s Instance, or Guices Provider",10548252.0,,,,,,
240,"['java', 'logging', 'logback']","{'account_id': 12291, 'reputation': 14507, 'user_id': 24108, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/103bf714054031630faabdceea4e9073?s=256&d=identicon&r=PG', 'display_name': 'John Oxley', 'link': 'https://stackoverflow.com/users/24108/john-oxley'}",True,95161,6,67,1630423574,1337849053,10734025,CC BY-SA 3.0,https://stackoverflow.com/questions/10734025/logback-two-appenders-multiple-loggers-different-levels,"logback: Two appenders, multiple loggers, different levels",10734257.0,1400073142.0,,,,,
241,"['java', 'android', 'datetime']","{'account_id': 54074, 'reputation': 19669, 'user_id': 161746, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/0aa355ceb06196dfbca49eb41342c61e?s=256&d=identicon&r=PG', 'display_name': 'nunos', 'link': 'https://stackoverflow.com/users/161746/nunos'}",True,234475,16,119,1629877466,1338130520,10774871,CC BY-SA 3.0,https://stackoverflow.com/questions/10774871/best-way-to-compare-dates-in-android,Best way to compare dates in Android,10774899.0,,,,,,
242,"['java', 'tomcat', 'intellij-idea']","{'account_id': 205346, 'reputation': 46557, 'user_id': 454049, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/90d79935ce8f6d048b46683ce6cc9cdf?s=256&d=identicon&r=PG', 'display_name': 'LuckyLuke', 'link': 'https://stackoverflow.com/users/454049/luckyluke'}",True,41438,7,41,1629545412,1336219718,10461702,CC BY-SA 4.0,https://stackoverflow.com/questions/10461702/where-is-my-app-placed-when-deploying-to-tomcat-using-intellij-idea,Where is my app placed when deploying to Tomcat using IntelliJ IDEA?,10461746.0,1565367187.0,,,,,
243,"['java', 'loops', 'break']","{'account_id': 1478174, 'reputation': 923, 'user_id': 1388084, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/8d5c633f676e28bf7581f7b8d21261e2?s=256&d=identicon&r=PG', 'display_name': 'msc87', 'link': 'https://stackoverflow.com/users/1388084/msc87'}",True,23473,3,3,1629543532,1337857381,10736226,CC BY-SA 3.0,https://stackoverflow.com/questions/10736226/break-a-loop-if-esc-was-pressed,break a loop if Esc was pressed,,1337952407.0,,,,,
244,"['java', 'jasper-reports']","{'account_id': 300481, 'reputation': 23940, 'user_id': 607637, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/TiBBj.jpg?s=256&g=1', 'display_name': 'gtiwari333', 'link': 'https://stackoverflow.com/users/607637/gtiwari333'}",True,87674,3,38,1629414017,1337241085,10631806,CC BY-SA 3.0,https://stackoverflow.com/questions/10631806/jasperreport-wrap-text-to-show-long-text-in-textfield,JasperReport - wrap text to show long text in textfield,10634542.0,1337253080.0,1488038914.0,,,,
245,"['java', '.net', 'spring', 'transactions', 'spring-transactions']","{'account_id': 20749, 'reputation': 6827, 'user_id': 49881, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/d04b84e6ffd0c36ed6767c66da22bf6e?s=256&d=identicon&r=PG', 'display_name': 'Newbie', 'link': 'https://stackoverflow.com/users/49881/newbie'}",True,1305,2,0,1629326169,1338395091,10820321,CC BY-SA 3.0,https://stackoverflow.com/questions/10820321/transactionscope-class-equivalent-in-spring-framework,TransactionScope class equivalent in Spring Framework?,,,,,,,
246,"['java', 'thread-safety']","{'account_id': 90942, 'reputation': 5403, 'user_id': 250030, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/23a45ba1074fe64c4054028e07bd24b1?s=256&d=identicon&r=PG', 'display_name': 'Elliott', 'link': 'https://stackoverflow.com/users/250030/elliott'}",True,172,3,1,1629284632,1335928802,10407269,CC BY-SA 4.0,https://stackoverflow.com/questions/10407269/are-the-returned-values-of-a-static-object-thread-safe-in-java,Are the returned values of a static object thread safe in java,10407309.0,1629284632.0,,,,,
247,"['java', 'swt']","{'account_id': 551319, 'reputation': 881, 'user_id': 916132, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/29706b57e22aabb90eefeeb5028a982b?s=256&d=identicon&r=PG', 'display_name': 'Hariharan', 'link': 'https://stackoverflow.com/users/916132/hariharan'}",True,1919,1,2,1629212234,1335800876,10386543,CC BY-SA 4.0,https://stackoverflow.com/questions/10386543/how-to-efficiently-dispose-resources-in-swt,How to efficiently dispose resources in SWT?,10399056.0,1629212234.0,,,,,
248,"['java', 'string', 'delimiter', 'space']","{'account_id': 1502089, 'reputation': 1524, 'user_id': 1406409, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/48393ba39580179a776db172b034f886?s=256&d=identicon&r=PG', 'display_name': 'Azulflame', 'link': 'https://stackoverflow.com/users/1406409/azulflame'}",True,456,1,-2,1629148760,1337544651,10676813,,https://stackoverflow.com/questions/10676813/ignoring-the-space-delimiter-in-java,ignoring the space delimiter in java,10677097.0,1629148760.0,,1360165101.0,too localized,,
249,"['java', 'networking', 'visualization']","{'account_id': 775122, 'reputation': 545, 'user_id': 822692, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://www.gravatar.com/avatar/71d142c6830cb272ab8e7dcac5a4387c?s=256&d=identicon&r=PG', 'display_name': 'ilija', 'link': 'https://stackoverflow.com/users/822692/ilija'}",True,971,3,0,1628840339,1336045069,10430577,,https://stackoverflow.com/questions/10430577/java-lib-for-visualizing-large-social-networks,Java lib for visualizing large social networks,10430744.0,1628840339.0,,1628849844.0,Not suitable for this site,,
250,"['java', 'arraylist', 'final']","{'account_id': 558774, 'reputation': 19183, 'user_id': 921193, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/95dbc69a762b157403de68ead7f80ce2?s=256&d=identicon&r=PG', 'display_name': 'WelcomeTo', 'link': 'https://stackoverflow.com/users/921193/welcometo'}",True,90125,13,77,1628796407,1337933302,10750791,CC BY-SA 3.0,https://stackoverflow.com/questions/10750791/what-is-the-sense-of-final-arraylist,what is the sense of final ArrayList?,10750814.0,,,,,,
251,"['java', 'proxy', 'client', 'jersey-1.0']","{'account_id': 379177, 'reputation': 395, 'user_id': 732362, 'user_type': 'registered', 'accept_rate': 47, 'profile_image': 'https://www.gravatar.com/avatar/f94a78ff4e69b283e68fe21c19ac5b05?s=256&d=identicon&r=PG', 'display_name': 'user732362', 'link': 'https://stackoverflow.com/users/732362/user732362'}",True,39175,9,15,1627910106,1335968294,10415607,CC BY-SA 4.0,https://stackoverflow.com/questions/10415607/jersey-client-set-proxy,Jersey Client + set proxy,,1627910106.0,,,,,
252,"['java', 'udp', 'firewall']","{'account_id': 1065973, 'reputation': 322, 'user_id': 1066532, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/6b30b74992739d7559c46a0a21400b7b?s=256&d=identicon&r=PG', 'display_name': 'Amro Raed El Maadawi', 'link': 'https://stackoverflow.com/users/1066532/amro-raed-el-maadawi'}",True,128704,1,22,1627832791,1336761454,10556829,CC BY-SA 4.0,https://stackoverflow.com/questions/10556829/sending-and-receiving-udp-packets,Sending and receiving UDP packets?,,1587544155.0,,,,,
253,"['java', 'oracle', 'date', 'jpa']","{'user_type': 'does_not_exist', 'display_name': 'user550738'}",True,50389,5,21,1627304011,1338393234,10819862,CC BY-SA 3.0,https://stackoverflow.com/questions/10819862/how-to-store-date-and-time-with-jpa-in-oracle,how to store date AND time with JPA in Oracle?,10819984.0,1338393592.0,,,,,
254,"['java', 'c#', 'c++', 'memory', 'heap-memory']","{'account_id': 1452735, 'reputation': 7, 'user_id': 1369161, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/01236e7b3ec084b7701ec953bd2b6d13?s=256&d=identicon&r=PG', 'display_name': 'Mike Shandler', 'link': 'https://stackoverflow.com/users/1369161/mike-shandler'}",True,389,3,-1,1627231780,1335933914,10407855,CC BY-SA 4.0,https://stackoverflow.com/questions/10407855/whats-the-difference-between-how-heap-memory-is-reclaimed-in-c-vs-java-or-c,What&#39;s the difference between how heap memory is reclaimed in C++ vs. Java or C#,,1627231780.0,,,,,
255,"['java', 'object', 'memory', 'coding-style']","{'account_id': 339716, 'reputation': 2435, 'user_id': 669356, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/a724496b32f498ebcc68e0c7471be4d2?s=256&d=identicon&r=PG', 'display_name': 'nano7', 'link': 'https://stackoverflow.com/users/669356/nano7'}",True,10107,7,12,1627231753,1336592196,10522931,CC BY-SA 4.0,https://stackoverflow.com/questions/10522931/java-instantiate-variables-in-loop-good-or-bad-style,Java: instantiate variables in loop: good or bad style?,,1627231753.0,,,,,
256,"['java', 'list', 'dictionary', 'combinations', 'permutation']","{'account_id': 122220, 'reputation': 878, 'user_id': 315902, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://i.stack.imgur.com/Sjw3D.jpg?s=256&g=1', 'display_name': 'spyk', 'link': 'https://stackoverflow.com/users/315902/spyk'}",True,784,3,1,1627218964,1337277485,10640990,CC BY-SA 4.0,https://stackoverflow.com/questions/10640990/generate-all-combinations-of-a-map-of-lists-into-a-list-of-lists,Generate all combinations of a Map of Lists into a List of Lists,10641280.0,1616252042.0,,,,,
257,"['java', 'eclipse', 'apache', 'soap', 'axis2']","{'account_id': 103505, 'reputation': 345, 'user_id': 277193, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/fb7c247e220ece43d9667dd1b6289140?s=256&d=identicon&r=PG', 'display_name': 'ADude', 'link': 'https://stackoverflow.com/users/277193/adude'}",False,7025,1,2,1627142600,1337003836,10584776,CC BY-SA 3.0,https://stackoverflow.com/questions/10584776/caused-by-org-apache-axis2-axisfault-unable-to-engage-module-rampart,Caused by: org.apache.axis2.AxisFault: Unable to engage module : rampart,,,,,,,
258,"['java', 'memory', 'garbage-collection', 'heap-memory']","{'account_id': 712, 'reputation': 6267, 'user_id': 931, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/86500a091de6e47457debc197fefbd9f?s=256&d=identicon&r=PG', 'display_name': 'Ran Biron', 'link': 'https://stackoverflow.com/users/931/ran-biron'}",True,9074,2,2,1627124909,1337255077,10635119,CC BY-SA 4.0,https://stackoverflow.com/questions/10635119/identify-old-gen-in-heap-dump-or-take-heap-dump-of-old-gen-only,Identify old gen in heap dump (or take heap dump of old gen only),,1627124909.0,,,,,
259,"['java', 'memory', 'heap-memory']","{'account_id': 250245, 'reputation': 11077, 'user_id': 526836, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/h2HX0.jpg?s=256&g=1', 'display_name': 'Kiril Kirilov', 'link': 'https://stackoverflow.com/users/526836/kiril-kirilov'}",True,997,1,3,1627124867,1337777438,10720290,CC BY-SA 4.0,https://stackoverflow.com/questions/10720290/which-memory-is-used-for-external-process-run-from-java-java-heap-space-or-os,Which memory is used for external process run from java - java heap space or OS memory?,10720305.0,1627124867.0,,,,,
260,"['java', 'arrays', 'algorithm', 'brute-force', 'cartesian-product']","{'account_id': 1118843, 'reputation': 2500, 'user_id': 1107591, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/bb9e43f93237d779fb3f4bdb45d7524d?s=256&d=identicon&r=PG', 'display_name': 'Sanyifejű', 'link': 'https://stackoverflow.com/users/1107591/sanyifej%c5%b1'}",True,855,2,0,1627106459,1337674917,10698318,CC BY-SA 4.0,https://stackoverflow.com/questions/10698318/finding-all-possible-combinations-of-elements-of-six-arrays,Finding all possible combinations of elements of six arrays,10698408.0,1627106459.0,,,,,
261,"['java', 'algorithm']","{'account_id': 321625, 'reputation': 24112, 'user_id': 640558, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/a3406798d70c05a95bb2a803780f7cfb?s=256&d=identicon&r=PG', 'display_name': 'Lostsoul', 'link': 'https://stackoverflow.com/users/640558/lostsoul'}",True,1727,9,12,1626333768,1337133667,10611057,CC BY-SA 4.0,https://stackoverflow.com/questions/10611057/are-there-any-tricks-to-speed-up-sampling-of-a-very-large-knapsack-combination,Are there any &#39;tricks&#39; to speed up sampling of a very large knapsack combination type prob?,10612601.0,1626333768.0,,,,1337544272.0,
262,"['java', 'eclipse', 'web-services', 'axis2']","{'account_id': 1476930, 'reputation': 7795, 'user_id': 1387113, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/f403eb5ed91f4088e809908e700110dd?s=256&d=identicon&r=PG&f=1', 'display_name': 'hd84335', 'link': 'https://stackoverflow.com/users/1387113/hd84335'}",True,16442,1,2,1626315336,1336655712,10534787,CC BY-SA 3.0,https://stackoverflow.com/questions/10534787/running-axis2-web-service-client-is-generating-an-error-at-the-client-and-the-se,Running Axis2 web service client is generating an error at the client and the server side,10539519.0,1462034655.0,,,,,
263,"['java', 'do-while']","{'account_id': 1406846, 'reputation': 23, 'user_id': 1334321, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0ea06d9e84400b6e4ec644c4f77b5f16?s=256&d=identicon&r=PG', 'display_name': 'Mushfiqur rahman Sajid', 'link': 'https://stackoverflow.com/users/1334321/mushfiqur-rahman-sajid'}",True,20582,3,1,1626167080,1336500635,10504073,CC BY-SA 4.0,https://stackoverflow.com/questions/10504073/how-to-convert-for-loop-to-do-while-loop,How to convert for loop to do-while loop?,,1612843812.0,,,,,
264,"['java', 'android', 'arraylist', 'collections']","{'account_id': 1366610, 'reputation': 5307, 'user_id': 1302907, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cbfd6232a9cac10e68b167b484159f1c?s=256&d=identicon&r=PG', 'display_name': 'Ishu', 'link': 'https://stackoverflow.com/users/1302907/ishu'}",True,382111,12,368,1625761229,1338037504,10766492,CC BY-SA 4.0,https://stackoverflow.com/questions/10766492/what-is-the-simplest-way-to-reverse-an-arraylist,What is the Simplest Way to Reverse an ArrayList?,10766502.0,1562623298.0,,,,,
265,"['java', 'android', 'user-interface']","{'account_id': 1319461, 'reputation': 1432, 'user_id': 1265573, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8d168bbc127db765191a088938d2be6f?s=256&d=identicon&r=PG', 'display_name': 'mig35', 'link': 'https://stackoverflow.com/users/1265573/mig35'}",True,3273,2,3,1625637246,1335975757,10417777,CC BY-SA 4.0,https://stackoverflow.com/questions/10417777/how-to-create-magnifier-on-android,How to create magnifier on android,,1566234615.0,,,,,
266,"['java', 'overriding', 'computer-science', 'overloading']","{'account_id': 1482541, 'reputation': 189, 'user_id': 1391556, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/29ef0e38cced1e03dccb4611eb680829?s=256&d=identicon&r=PG', 'display_name': 'Weitao Wang', 'link': 'https://stackoverflow.com/users/1391556/weitao-wang'}",True,11534,4,11,1625466876,1336874157,10568772,CC BY-SA 3.0,https://stackoverflow.com/questions/10568772/overloaded-and-overridden-in-java,Overloaded and overridden in Java,10568780.0,,,,,,
