,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,closed_date,closed_reason,locked_date,community_owned_date
271,"['java', 'arrays', 'compare', 'primitive-types']","{'account_id': 589, 'reputation': 30471, 'user_id': 758, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/0b4adc19284ed0751844d610555dc6b2?s=256&d=identicon&r=PG', 'display_name': 'Mark Renouf', 'link': 'https://stackoverflow.com/users/758/mark-renouf'}",True,20775,630826.0,3,20,1492009401,1236699397,1495540445.0,630808,CC BY-SA 3.0,https://stackoverflow.com/questions/630808/compare-two-arrays-of-primitives-in-java,Compare two arrays of primitives in Java?,,,,,
272,"['java', 'serialization']","{'account_id': 1710, 'reputation': 18470, 'user_id': 2309, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/LoLKZ.jpg?s=256&g=1', 'display_name': 'Mario Orteg&#243;n', 'link': 'https://stackoverflow.com/users/2309/mario-orteg%c3%b3n'}",True,15327,602124.0,9,6,1491689495,1235995474,1236001242.0,602079,CC BY-SA 2.5,https://stackoverflow.com/questions/602079/java-object-serialization-performance-tips,Java Object Serialization Performance tips,,,,,
273,"['java', 'security', 'spring', 'spring-security', 'jaas']","{'account_id': 26347, 'reputation': 10971, 'user_id': 68473, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/6f0a7377a1c0faa24f9b60e24ab2af4a?s=256&d=identicon&r=PG', 'display_name': 'Dan', 'link': 'https://stackoverflow.com/users/68473/dan'}",True,32461,628451.0,6,86,1491090213,1236641220,1236643186.0,628416,CC BY-SA 2.5,https://stackoverflow.com/questions/628416/jaas-for-human-beings,JAAS for human beings,,,,,
274,"['java', 'glassfish', 'application-server', 'out-of-memory', 'jboss-mdb']","{'account_id': 15834, 'reputation': 12944, 'user_id': 33863, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://i.stack.imgur.com/4UiL6.jpg?s=256&g=1', 'display_name': 'mainstringargs', 'link': 'https://stackoverflow.com/users/33863/mainstringargs'}",True,26630,612655.0,4,9,1490818979,1236203690,1260976120.0,612634,CC BY-SA 2.5,https://stackoverflow.com/questions/612634/java-heap-space-error-in-glassfish,Java Heap Space error in glassfish,,,,,
275,"['java', 'matrix', 'jama']","{'account_id': 876885, 'reputation': 33, 'user_id': 64480, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/15ef83c95b23a1106cc5acdfc18c80e0?s=256&d=identicon&r=PG', 'display_name': 'user64480', 'link': 'https://stackoverflow.com/users/64480/user64480'}",True,5802,634222.0,3,3,1489416308,1236772189,1236777509.0,634200,CC BY-SA 2.5,https://stackoverflow.com/questions/634200/how-do-i-print-the-columns-of-a-jama-matrix,How do i print the columns of a JAMA matrix?,,,,,
276,"['java', 'graphics']","{'user_type': 'does_not_exist', 'display_name': 'meds'}",True,18535,,7,16,1488493091,1237379469,1237387234.0,658059,CC BY-SA 2.5,https://stackoverflow.com/questions/658059/graphics-drawimage-in-java-is-extremely-slow-on-some-computers-yet-much-faster,Graphics.drawImage() in Java is EXTREMELY slow on some computers yet much faster on others,,,,,
277,"['java', 'hebrew']","{'account_id': 27352, 'reputation': 1234, 'user_id': 72099, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/07aecae2f81f25f3bd3160d7ad712134?s=256&d=identicon&r=PG', 'display_name': 'iddober', 'link': 'https://stackoverflow.com/users/72099/iddober'}",True,5317,,8,7,1487772734,1237468530,1237481415.0,662146,CC BY-SA 2.5,https://stackoverflow.com/questions/662146/hebrew-appears-as-question-marks-in-netbeans,hebrew appears as question marks in netbeans,,,,,
278,"['java', 'search', 'lucene', 'search-engine']","{'account_id': 19961, 'reputation': 8533, 'user_id': 47222, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/9f9d64f5214f621c0d00f6025bad14af?s=256&d=identicon&r=PG', 'display_name': 'Geo', 'link': 'https://stackoverflow.com/users/47222/geo'}",True,3611,655493.0,3,7,1487625013,1237312921,1379602779.0,655393,CC BY-SA 3.0,https://stackoverflow.com/questions/655393/high-level-explanation-of-similarity-class-for-lucene,High level explanation of Similarity Class for Lucene?,,,,,
279,"['java', 'jaxb']","{'account_id': 3517, 'reputation': 31293, 'user_id': 5074, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/5ed19e00dca9ce442f9d057337a5634f?s=256&d=identicon&r=PG', 'display_name': 'Jay R.', 'link': 'https://stackoverflow.com/users/5074/jay-r'}",True,91088,607267.0,9,112,1487453638,1236098081,1487453064.0,607141,,https://stackoverflow.com/questions/607141/what-is-jaxb-and-why-would-i-use-it,What is JAXB and why would I use it?,,1487454589.0,Opinion-based,,
280,"['java', 'applet']","{'account_id': 29665, 'reputation': 673, 'user_id': 80359, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/26bd98661993b48d42825c0a72a021b8?s=256&d=identicon&r=PG', 'display_name': 'jaffar', 'link': 'https://stackoverflow.com/users/80359/jaffar'}",True,2822,,4,3,1487181101,1237534070,1237567124.0,665239,CC BY-SA 2.5,https://stackoverflow.com/questions/665239/what-does-the-j-in-japplet-mean,What does the &quot;J&quot; in JApplet mean?,,,,,
281,"['java', 'c', 'real-time', 'frequency']","{'account_id': 20373, 'reputation': 5788, 'user_id': 48648, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/340708e543bd898f721ee4c7cc0f39a8?s=256&d=identicon&r=PG', 'display_name': 'Jordi', 'link': 'https://stackoverflow.com/users/48648/jordi'}",True,1827,670998.0,2,0,1486415447,1237727351,1486415447.0,670986,CC BY-SA 3.0,https://stackoverflow.com/questions/670986/how-to-generate-simple-2d-graphics-in-real-time,How to generate simple 2D graphics in real time?,,,,,
282,"['java', 'regex']","{'account_id': 11253, 'reputation': 9742, 'user_id': 21613, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://i.stack.imgur.com/tB5iV.png?s=256&g=1', 'display_name': 'Dan Burzo', 'link': 'https://stackoverflow.com/users/21613/dan-burzo'}",True,594062,,12,193,1485352270,1236717969,1347810278.0,632204,CC BY-SA 3.0,https://stackoverflow.com/questions/632204/java-string-replace-using-regular-expressions,Java; String replace (using regular expressions)?,,,,,
283,"['java', 'gwt']","{'account_id': 3446, 'reputation': 1285, 'user_id': 4974, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/025277ccd48582dd4cd7d4919d508bfd?s=256&d=identicon&r=PG', 'display_name': 'Steve Buikhuizen', 'link': 'https://stackoverflow.com/users/4974/steve-buikhuizen'}",False,507,,2,0,1483867448,1236663058,1483867448.0,629026,CC BY-SA 3.0,https://stackoverflow.com/questions/629026/gwt-hosted-mode-connecting-to-127-0-0-1,GWT Hosted mode : Connecting to 127.0.0.1,,,,,
284,"['java', 'rhino', 'scripting-language']","{'account_id': 878227, 'reputation': 83, 'user_id': 76014, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/648f8b3de6daef65a9b714ea0d9e503d?s=256&d=identicon&r=PG', 'display_name': 'Edward Chan', 'link': 'https://stackoverflow.com/users/76014/edward-chan'}",True,689,629243.0,3,8,1482138981,1236669517,1482138981.0,629194,CC BY-SA 3.0,https://stackoverflow.com/questions/629194/what-happened-to-rhino-is-it-still-under-active-development,What happened to Rhino? Is it still under active development?,,,,,
285,"['java', 'spring', 'annotations']","{'account_id': 11959, 'reputation': 17199, 'user_id': 23309, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/8cf13bc42e1a9062a0a5d11218a25934?s=256&d=identicon&r=PG', 'display_name': 'Chris R', 'link': 'https://stackoverflow.com/users/23309/chris-r'}",True,9200,671699.0,3,12,1481983401,1237397738,,659349,CC BY-SA 2.5,https://stackoverflow.com/questions/659349/how-can-i-find-all-classes-on-the-classpath-that-have-a-specific-method-annotati,How can I find all classes on the classpath that have a specific method annotation?,,,,,
286,"['java', 'algorithm', 'geometry', 'clipping']","{'account_id': 4400, 'reputation': 37462, 'user_id': 6583, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/f758b3311bad48256cad485352104576?s=256&d=identicon&r=PG', 'display_name': 'Epaga', 'link': 'https://stackoverflow.com/users/6583/epaga'}",True,2610,633644.0,4,3,1480535994,1236614046,1236756621.0,626812,CC BY-SA 2.5,https://stackoverflow.com/questions/626812/most-elegant-way-to-clip-a-line,Most elegant way to clip a line?,,,,,
287,"['java', 'arrays']","{'account_id': 876446, 'reputation': 69, 'user_id': 59998, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/6d88d41b6929487fe206c2cf94e8adcb?s=256&d=identicon&r=PG', 'display_name': 'El Toro', 'link': 'https://stackoverflow.com/users/59998/el-toro'}",True,755,,2,1,1480323771,1237490249,1399029867.0,663632,CC BY-SA 3.0,https://stackoverflow.com/questions/663632/converting-a-bidimensional-array-numbers-into-a-dimensional-array-and-vicevers,Converting a Bidimensional Array (Numbers) Into A Dimensional Array and Viceversa on Java,,,,,
288,"['java', 'arrays', 'duplicates']","{'account_id': 26716, 'reputation': 1064, 'user_id': 69785, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/aaa7bb2d45811c934d3723278836dac3?s=256&d=identicon&r=PG&f=1', 'display_name': '에이바', 'link': 'https://stackoverflow.com/users/69785/%ec%97%90%ec%9d%b4%eb%b0%94'}",True,18060,674747.0,8,0,1480322631,1237832585,1480322631.0,674618,CC BY-SA 3.0,https://stackoverflow.com/questions/674618/printing-distinct-integers-in-an-array,Printing distinct integers in an array,,,,,
289,"['java', 'arrays', 'file-io']","{'user_type': 'does_not_exist', 'display_name': 'Simion'}",True,387,,5,0,1480322556,1238341077,1480322556.0,694824,CC BY-SA 3.0,https://stackoverflow.com/questions/694824/write-array-to-file,Write Array to File,,,,,
290,"['java', 'multithreading', 'locking', 'semaphore']","{'account_id': 14396, 'reputation': 28967, 'user_id': 29595, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/0ef52a258caf51abc97e22f08a955d45?s=256&d=identicon&r=PG', 'display_name': 'Logan Serman', 'link': 'https://stackoverflow.com/users/29595/logan-serman'}",True,7668,607120.0,5,5,1480193737,1236097670,,607112,CC BY-SA 2.5,https://stackoverflow.com/questions/607112/semaphore-problems-in-java-with-the-dining-philosophers,Semaphore problems in Java with the Dining Philosophers,,,,,
291,"['java', 'hibernate']","{'account_id': 29394, 'reputation': 2989, 'user_id': 79408, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/a2ac925848ba5afaa9523f7fa1563cf7?s=256&d=identicon&r=PG', 'display_name': 'feiroox', 'link': 'https://stackoverflow.com/users/79408/feiroox'}",True,2393,683726.0,2,4,1479861009,1238018167,1479861009.0,683660,CC BY-SA 3.0,https://stackoverflow.com/questions/683660/ejb-vs-hibernate,EJB vs Hibernate,,,,,
292,"['java', 'file-upload', 'apache-commons']","{'user_type': 'does_not_exist', 'display_name': 'Dick Song'}",True,44845,,3,13,1479460543,1237047785,1237048795.0,646189,CC BY-SA 2.5,https://stackoverflow.com/questions/646189/why-did-i-get-fileuploadexception-stream-ended-unexpectedly-with-apache-commo,Why did I get &quot;FileUploadException: Stream ended unexpectedly&quot; with Apache Commons FileUpload?,,,,,
293,"['java', 'groovy', 'zip', 'unzip']","{'account_id': 22567, 'reputation': 1809, 'user_id': 55800, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/0d8c4410c01f7efc6cd2684528e7e481?s=256&d=identicon&r=PG', 'display_name': 'HaBaLeS', 'link': 'https://stackoverflow.com/users/55800/habales'}",True,45577,645852.0,9,31,1479308917,1237033734,1329314540.0,645847,CC BY-SA 3.0,https://stackoverflow.com/questions/645847/unzip-archive-with-groovy,Unzip Archive with Groovy,,,,,
294,"['java', 'jsf']","{'account_id': 18523, 'reputation': 5587, 'user_id': 42512, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/87f1d622f5821af5e72fe7a93d9abb8a?s=256&d=identicon&r=PG', 'display_name': 'Gennady Shumakher', 'link': 'https://stackoverflow.com/users/42512/gennady-shumakher'}",True,27891,,5,16,1479131480,1237461659,1237475945.0,661827,,https://stackoverflow.com/questions/661827/compare-jsf-implementations,Compare JSF implementations,,1353948584.0,not constructive,,
295,"['java', 'oop', 'interface', 'abstraction']","{'account_id': 20921, 'reputation': 4526, 'user_id': 50434, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Techmaddy', 'link': 'https://stackoverflow.com/users/50434/techmaddy'}",True,13903,639656.0,23,36,1478541811,1236878123,1236893069.0,639592,CC BY-SA 2.5,https://stackoverflow.com/questions/639592/why-are-interfaces-preferred-to-abstract-classes,Why are interfaces preferred to abstract classes?,,,,,
296,"['java', 'c++', 'c', 'recursion']","{'account_id': 6636, 'reputation': 216514, 'user_id': 11236, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/40656706454dcbdbcec125b85b01f1e4?s=256&d=identicon&r=PG', 'display_name': 'ripper234', 'link': 'https://stackoverflow.com/users/11236/ripper234'}",True,20740,635098.0,7,11,1478504796,1236784051,1495541373.0,634963,,https://stackoverflow.com/questions/634963/a-good-bank-of-recursion-solutions-in-c-c-java-c,A good bank of recursion solutions in C/C++/Java/C#,,1478517569.0,Not suitable for this site,,1270551859.0
297,"['java', 'cocoa', 'model-view-controller']","{'account_id': 25932, 'reputation': 1920, 'user_id': 67075, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/705cd2eca8776e59e5dd6e8ae21d156f?s=256&d=identicon&r=PG', 'display_name': 'Rev316', 'link': 'https://stackoverflow.com/users/67075/rev316'}",True,1725,668625.0,4,5,1477577043,1237601165,1477577043.0,668587,CC BY-SA 3.0,https://stackoverflow.com/questions/668587/mvc-and-java-in-comparison-with-more-strict-mvc-languages,MVC and Java in comparison with more strict MVC languages,,,,,
298,"['java', 'eclipse', 'eclipse-rcp']","{'account_id': 2259, 'reputation': 18103, 'user_id': 3122, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/d7f5906049cc3fbc05ba75682f536ce4?s=256&d=identicon&r=PG', 'display_name': 'paulgreg', 'link': 'https://stackoverflow.com/users/3122/paulgreg'}",True,79901,654056.0,6,334,1477496853,1237293267,,654037,CC BY-SA 2.5,https://stackoverflow.com/questions/654037/what-does-non-nls-1-mean,What does $NON-NLS-1$ mean?,,,,,
299,"['java', 'ssh', 'rsync']","{'account_id': 30510, 'reputation': 763, 'user_id': 83236, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/TIbVq.jpg?s=256&g=1', 'display_name': 'Derek', 'link': 'https://stackoverflow.com/users/83236/derek'}",True,3673,687574.0,6,1,1477412897,1238087155,,686701,CC BY-SA 2.5,https://stackoverflow.com/questions/686701/problem-with-calling-rsyncssh-from-java-on-windows,Problem with calling rsync+ssh from java on windows,,,,,
300,"['java', 'file', 'file-io', 'io']","{'account_id': 24433, 'reputation': 8490, 'user_id': 62122, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/6c046fcc635a064a9dfc175b9e910663?s=256&d=identicon&r=PG', 'display_name': 'William', 'link': 'https://stackoverflow.com/users/62122/william'}",True,4883,636062.0,4,4,1477007154,1236800723,1236800892.0,636046,CC BY-SA 2.5,https://stackoverflow.com/questions/636046/file-not-found-why-not,File not found. Why not?,,,,,
301,"['java', 'swt']","{'account_id': 23247, 'reputation': 1257, 'user_id': 58124, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/1e5d1096693eeb6def2405f24903a9f8?s=256&d=identicon&r=PG', 'display_name': 'cursa', 'link': 'https://stackoverflow.com/users/58124/cursa'}",True,4901,,2,5,1476672278,1236141972,1236313214.0,609262,CC BY-SA 2.5,https://stackoverflow.com/questions/609262/window-id-from-java-swt,Window ID from Java SWT,,,,,
302,"['java', 'web-services', 'jboss']","{'user_type': 'does_not_exist', 'display_name': 'abcd1234'}",True,10574,,4,2,1476024649,1237369751,1237381130.0,657590,CC BY-SA 2.5,https://stackoverflow.com/questions/657590/java-webserviceexception-undefined-port-type-with-jboss,Java WebServiceException: Undefined port type with JBoss,,,,,
303,"['java', 'forms', 'date', 'calendar']","{'account_id': 29641, 'reputation': 2759, 'user_id': 80266, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/841e6bfb3e7bb9ac4277db240dfca35d?s=256&d=identicon&r=PG', 'display_name': 'giladbu', 'link': 'https://stackoverflow.com/users/80266/giladbu'}",True,6319,668113.0,5,3,1475970016,1237584701,1376677329.0,668083,CC BY-SA 3.0,https://stackoverflow.com/questions/668083/how-can-i-build-a-list-of-days-months-years-from-a-calendar-object-in-java,"How can I build a list of days, months, years from a calendar object in Java?",,,,,
304,"['java', 'swt']","{'account_id': 878218, 'reputation': 111, 'user_id': 75610, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/a29eda492c8051980fa07147ef24233a?s=256&d=identicon&r=PG', 'display_name': 'amarnath vishwakarma', 'link': 'https://stackoverflow.com/users/75610/amarnath-vishwakarma'}",True,7600,,3,2,1474661958,1236783118,1474661958.0,634864,CC BY-SA 3.0,https://stackoverflow.com/questions/634864/how-to-get-the-text-content-on-the-swt-table-with-arbitrary-controls,How to get the text content on the swt table with arbitrary controls,,,,,
