,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,protected_date,accepted_answer_id,last_edit_date,closed_date,closed_reason,locked_date,community_owned_date
346,"['java', 'linux', 'authentication']","{'account_id': 35554, 'reputation': 2403, 'user_id': 100751, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/141e70c3dffbbe21fd6efe5418dfa16d?s=256&d=identicon&r=PG', 'display_name': 'Abdul Khaliq', 'link': 'https://stackoverflow.com/users/100751/abdul-khaliq'}",True,3007,3,5,1521185114,1245749810,1031558,CC BY-SA 2.5,https://stackoverflow.com/questions/1031558/authenticate-linux-based-user-in-java,Authenticate linux based user in java,,1031608.0,,,,,
347,['java'],"{'account_id': 41624, 'reputation': 123, 'user_id': 121034, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/38d126b08d82789b475ade25663e8cbb?s=256&d=identicon&r=PG', 'display_name': 'gajera sanjay', 'link': 'https://stackoverflow.com/users/121034/gajera-sanjay'}",False,124,1,-1,1521050278,1245407177,1017310,CC BY-SA 3.0,https://stackoverflow.com/questions/1017310/key-events-in-java,key events in java,,,1521050278.0,,,,
348,"['java', 'analysis', 'coredump']","{'user_type': 'does_not_exist', 'display_name': 'margus'}",True,163247,10,43,1520784224,1244127209,951095,,https://stackoverflow.com/questions/951095/how-to-analyze-information-from-a-java-core-dump,How to analyze information from a Java core dump?,,,1520784224.0,1403814138.0,Not suitable for this site,,
349,"['java', 'design-patterns', 'events']","{'account_id': 30002, 'reputation': 36041, 'user_id': 81491, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/fa2d855b58c41269f0876b99eac9607d?s=256&d=identicon&r=PG', 'display_name': 'Brandon Yarbrough', 'link': 'https://stackoverflow.com/users/81491/brandon-yarbrough'}",True,12818,3,19,1520589663,1243898932,937302,CC BY-SA 2.5,https://stackoverflow.com/questions/937302/simple-java-message-dispatching-system,Simple java message dispatching system,,942990.0,,,,,
350,"['java', 'units-of-measurement']","{'account_id': 37897, 'reputation': 11829, 'user_id': 108495, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/ca019f33f3afedd6a0a274a2c2777c5a?s=256&d=identicon&r=PG', 'display_name': 'gregm', 'link': 'https://stackoverflow.com/users/108495/gregm'}",True,1910,4,22,1520526435,1245431407,1019042,CC BY-SA 3.0,https://stackoverflow.com/questions/1019042/cooking-units-in-java,Cooking Units in Java,,1019229.0,1520526435.0,,,,
351,"['java', 'configuration', 'command-line', 'osgi', 'executable-jar']","{'account_id': 38853, 'reputation': 457, 'user_id': 111791, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/6f652eb32a740964a4c97c774a991b7f?s=256&d=identicon&r=PG', 'display_name': 'Markus', 'link': 'https://stackoverflow.com/users/111791/markus'}",True,6715,1,1,1520319774,1244015882,943575,CC BY-SA 3.0,https://stackoverflow.com/questions/943575/how-do-i-configure-an-osgi-environment-so-that-it-is-possible-to-use-it-from-the,How do I configure an OSGi environment so that it is possible to use it from the EclipseStarter class?,,,1520319774.0,,,,
352,"['java', 'console', 'progress-bar', 'refresh']","{'account_id': 37459, 'reputation': 1543, 'user_id': 107092, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/4ac254249a0af55c6fd662ad3b778fde?s=256&d=identicon&r=PG', 'display_name': 'Monster', 'link': 'https://stackoverflow.com/users/107092/monster'}",True,40308,9,36,1519755182,1245156708,1001290,,https://stackoverflow.com/questions/1001290/console-based-progress-in-java,Console based progress in Java,,1001340.0,1420533925.0,1531490196.0,Duplicate,,
353,"['java', 'command-line', 'shutdown']","{'user_type': 'does_not_exist', 'display_name': 'mike boldischar'}",True,35058,7,25,1518740459,1245694710,1028687,CC BY-SA 3.0,https://stackoverflow.com/questions/1028687/best-way-to-gracefully-shutdown-a-java-command-line-program,Best Way to Gracefully Shutdown a Java Command Line Program,,,1518740459.0,,,,
354,"['java', 'swing', 'z-order']","{'account_id': 42139, 'reputation': 5882, 'user_id': 122697, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b775cb5e54802fc933c5803bb9ecd387?s=256&d=identicon&r=PG&f=1', 'display_name': 'Aaron', 'link': 'https://stackoverflow.com/users/122697/aaron'}",True,3835,2,7,1518268875,1245017200,993880,CC BY-SA 2.5,https://stackoverflow.com/questions/993880/window-z-ordering-in-java,Window z-ordering in java,,,1255188968.0,,,,
355,"['java', 'jsp', 'tomcat', 'servlets']","{'account_id': 876351, 'reputation': 318, 'user_id': 125065, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/6fc77e7421ab5a6637470dfe5f415179?s=256&d=identicon&r=PG', 'display_name': 'Greenhorn', 'link': 'https://stackoverflow.com/users/125065/greenhorn'}",True,18235,3,11,1518094725,1245846409,1038046,,https://stackoverflow.com/questions/1038046/enabling-el-in-jsp,enabling el in jsp,,1038079.0,1443043319.0,1518123342.0,Duplicate,,
356,"['java', 'hibernate', 'eclipse-plugin', 'eclipse-rcp', 'eclipse-emf']","{'account_id': 38025, 'reputation': 233, 'user_id': 108934, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a97442b2e670d9973d2cb9eed6267fce?s=256&d=identicon&r=PG', 'display_name': 'John', 'link': 'https://stackoverflow.com/users/108934/john'}",True,2055,2,6,1517079509,1246053946,1051472,CC BY-SA 3.0,https://stackoverflow.com/questions/1051472/what-is-the-best-way-to-serialize-an-emf-model-instance,What is the best way to serialize an EMF model instance?,,1269948.0,1305113306.0,,,,
357,"['java', 'checkstyle']","{'account_id': 25060, 'reputation': 9615, 'user_id': 64138, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/5895427a7567b2986199cd0b2c77f331?s=256&d=identicon&r=PG', 'display_name': 'Alceu Costa', 'link': 'https://stackoverflow.com/users/64138/alceu-costa'}",True,71074,7,61,1516174561,1245328594,1012407,CC BY-SA 3.0,https://stackoverflow.com/questions/1012407/how-to-suppress-all-checks-for-a-file-in-checkstyle,How to suppress all checks for a file in Checkstyle?,,1016550.0,1429121705.0,,,,
358,"['java', 'mysql', 'stored-procedures', 'privileges']","{'user_type': 'does_not_exist', 'display_name': 'CGP'}",True,55191,4,33,1515695954,1244813134,986628,CC BY-SA 3.0,https://stackoverflow.com/questions/986628/cant-execute-a-mysql-stored-procedure-from-java,Can&#39;t execute a MySQL stored procedure from Java,,,1341062545.0,,,,
359,"['java', 'ssl', 'ssl-certificate']","{'account_id': 39033, 'reputation': 475, 'user_id': 112495, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://lh6.googleusercontent.com/-NfEOBqwaPDY/AAAAAAAAAAI/AAAAAAAABR4/Na9_SME7Hsc/photo.jpg?sz=256', 'display_name': 'Dipak Chaudhari', 'link': 'https://stackoverflow.com/users/112495/dipak-chaudhari'}",False,546,2,0,1515489790,1244462212,964547,CC BY-SA 3.0,https://stackoverflow.com/questions/964547/tls-server-accepts-connection-from-client-even-client-cetificate-is-not-present,TLS server accepts connection from client even client cetificate is not present in servers truststore ? why?,,,1515447642.0,,,,
360,"['java', 'css', 'swing']","{'user_type': 'does_not_exist', 'display_name': 'apb'}",True,10940,3,9,1514729699,1246263304,1057137,CC BY-SA 3.0,https://stackoverflow.com/questions/1057137/css-styling-with-swing,CSS Styling with Swing,,,1450114371.0,,,,
361,"['java', 'string']","{'account_id': 36460, 'reputation': 133004, 'user_id': 104015, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/946c085c383cc406907c2bbf809917c3?s=256&d=identicon&r=PG', 'display_name': 'omg', 'link': 'https://stackoverflow.com/users/104015/omg'}",True,310952,10,26,1514560501,1244120269,950409,CC BY-SA 3.0,https://stackoverflow.com/questions/950409/how-to-parse-this-string-in-java,How to parse this string in Java?,,950431.0,1514560501.0,,,,
362,"['java', 'google-app-engine', 'utf-8']","{'account_id': 33669, 'reputation': 3479, 'user_id': 94411, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/8e6d3de07ca63e3583e6c2cd4fbbdf22?s=256&d=identicon&r=PG', 'display_name': 'zproxy', 'link': 'https://stackoverflow.com/users/94411/zproxy'}",True,5683,2,6,1514031215,1244315683,960330,CC BY-SA 2.5,https://stackoverflow.com/questions/960330/how-to-set-google-app-engine-java-content-type-to-utf-8,How to set Google App Engine java Content-Type to UTF-8,,960385.0,,,,,
363,"['java', 'sql-server', 'sql-server-2005', 'jdbc', 'jtds']","{'account_id': 717, 'reputation': 52979, 'user_id': 939, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/ce6d3fed32e985093a107913c3762579?s=256&d=identicon&r=PG', 'display_name': 'Ron Tuffin', 'link': 'https://stackoverflow.com/users/939/ron-tuffin'}",True,57725,5,13,1513944909,1245960392,1045958,CC BY-SA 2.5,https://stackoverflow.com/questions/1045958/what-is-the-jtds-jdbc-connect-url-to-ms-sql-server-2005-express,What is the jTDS JDBC Connect URL to MS SQL Server 2005 Express,,1046026.0,1245960624.0,,,,
364,"['java', 'maven-2', 'rest', 'jersey', 'jax-rs']",{'user_type': 'does_not_exist'},True,3377,4,4,1512913941,1244534823,968770,CC BY-SA 3.0,https://stackoverflow.com/questions/968770/jersey-and-jax-rs,JERSEY and JAX-RS,,,1512913941.0,,,,
365,"['java', 'windows']","{'account_id': 3517, 'reputation': 31293, 'user_id': 5074, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/5ed19e00dca9ce442f9d057337a5634f?s=256&d=identicon&r=PG', 'display_name': 'Jay R.', 'link': 'https://stackoverflow.com/users/5074/jay-r'}",True,66228,5,24,1512779790,1244819761,987219,CC BY-SA 3.0,https://stackoverflow.com/questions/987219/maximum-amount-of-memory-per-java-process-on-windows,Maximum amount of memory per Java process on Windows?,,987576.0,1512779517.0,,,,
366,"['java', 'jaxb', 'hashtable']","{'account_id': 38309, 'reputation': 19347, 'user_id': 109880, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://i.stack.imgur.com/KCtEx.png?s=256&g=1', 'display_name': 'Fortega', 'link': 'https://stackoverflow.com/users/109880/fortega'}",True,852,1,1,1512487859,1244475436,965536,CC BY-SA 2.5,https://stackoverflow.com/questions/965536/jaxb-marshall-complex-structure,jaxb marshall complex structure,,966965.0,1244476544.0,,,,
367,"['java', 'google-app-engine', 'web.xml']","{'account_id': 28682, 'reputation': 46809, 'user_id': 76835, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/67e30611a423f3bf36c1fc65fd392bfb?s=256&d=identicon&r=PG', 'display_name': 'Jeremy Logan', 'link': 'https://stackoverflow.com/users/76835/jeremy-logan'}",True,8410,4,13,1512329201,1245668813,1026578,CC BY-SA 2.5,https://stackoverflow.com/questions/1026578/static-files-in-java-app-engine-not-accessible,Static files in (Java) App Engine not accessible,,,1245702583.0,,,,
368,"['java', 'c++', 'api']","{'account_id': 44561, 'reputation': 434, 'user_id': 130880, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/57f5485fbf66c586d02c524347abfc1b?s=256&d=identicon&r=PG', 'display_name': 'Rafael Sierra', 'link': 'https://stackoverflow.com/users/130880/rafael-sierra'}",True,3149,5,7,1512035131,1246346385,1062198,,https://stackoverflow.com/questions/1062198/c-library-with-a-java-like-api,C++ library with a Java-like API,,1062265.0,,1519106424.0,Not suitable for this site,,
369,"['java', 'jdbc', 'lazy-loading', 'resultset']","{'account_id': 18128, 'reputation': 15162, 'user_id': 41241, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/10e7a4afa4bebca010d372055bcb694f?s=256&d=identicon&r=PG', 'display_name': 'Nathaniel Flath', 'link': 'https://stackoverflow.com/users/41241/nathaniel-flath'}",True,17951,5,31,1511277469,1244758852,984073,CC BY-SA 3.0,https://stackoverflow.com/questions/984073/java-jdbc-lazy-loaded-resultset,Java JDBC Lazy-Loaded ResultSet,,985197.0,1345897219.0,,,,
370,"['java', 'sql', 'oracle', 'jdbc', 'prepared-statement']","{'account_id': 2466, 'reputation': 34518, 'user_id': 3434, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/5a484dc0812eb4542ee718d969513f66?s=256&d=identicon&r=PG', 'display_name': 'Apocalisp', 'link': 'https://stackoverflow.com/users/3434/apocalisp'}",True,4801,4,8,1510359128,1243965980,941034,CC BY-SA 2.5,https://stackoverflow.com/questions/941034/is-it-possible-to-use-group-by-with-bind-variables,Is it possible to use GROUP BY with bind variables?,,941183.0,,,,,
371,"['java', 'swing', 'javafx']","{'account_id': 40652, 'reputation': 10362, 'user_id': 117802, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/8dc8c18e87cc0c9bed679980c767e800?s=256&d=identicon&r=PG', 'display_name': 'Roman Kagan', 'link': 'https://stackoverflow.com/users/117802/roman-kagan'}",True,6220,1,3,1510192739,1244704437,979736,,https://stackoverflow.com/questions/979736/converting-swing-application-to-javafx,Converting Swing application to JavaFX,,980566.0,1510192739.0,1484496928.0,Needs more focus,,
372,"['java', 'hibernate', 'casting', 'persistence']","{'account_id': 40168, 'reputation': 7233, 'user_id': 116301, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/e5e0253aafe7650f7819f5285cfec7f0?s=256&d=identicon&r=PG', 'display_name': 'GuiSim', 'link': 'https://stackoverflow.com/users/116301/guisim'}",True,50975,5,40,1509785497,1244226895,957394,CC BY-SA 2.5,https://stackoverflow.com/questions/957394/java-persistence-cast-to-something-the-result-of-query-getresultlist,Java Persistence: Cast to something the result of Query.getResultList()?,,12157248.0,,,,,
373,"['java', 'eclipse', 'graph', 'dependencies', 'visualization']","{'account_id': 8410, 'reputation': 13558, 'user_id': 1252368, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/23b3f033b75ffd0b0fd8110da6b5823d?s=256&d=identicon&r=PG', 'display_name': 'Daniel Schneller', 'link': 'https://stackoverflow.com/users/1252368/daniel-schneller'}",True,7097,9,10,1509706491,1244576183,972087,CC BY-SA 2.5,https://stackoverflow.com/questions/972087/how-can-i-visualize-jar-not-plugin-dependencies,How can I visualize jar (not plugin) dependencies?,,1166770.0,,,,,
374,"['java', 'itext']","{'account_id': 42000, 'reputation': 746, 'user_id': 122221, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/IbHMn.png?s=256&g=1', 'display_name': 'Gaurav Saini', 'link': 'https://stackoverflow.com/users/122221/gaurav-saini'}",True,1779,4,2,1509131976,1246367995,1063650,CC BY-SA 3.0,https://stackoverflow.com/questions/1063650/java-pdf-generation-framework,Java - PDF Generation Framework,,1063663.0,1509131976.0,,,,
375,"['java', 'jar', 'jarsigner']","{'account_id': 9733, 'reputation': 93842, 'user_id': 18103, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/f224e093f5d375d77316a1c4835bcfcc?s=256&d=identicon&r=PG', 'display_name': 'skiphoppy', 'link': 'https://stackoverflow.com/users/18103/skiphoppy'}",True,2123,6,4,1508499898,1244652111,976802,CC BY-SA 3.0,https://stackoverflow.com/questions/976802/how-do-i-force-jarsign-to-sign-jarfiles,How do I force jarsign to sign jarfiles?,,1134559.0,1508499898.0,,,,
376,"['java', 'junit', 'code-coverage', 'logback', 'cobertura']","{'account_id': 39855, 'reputation': 4182, 'user_id': 115167, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/1e8533fe855afb775463f140b47aa544?s=256&d=identicon&r=PG', 'display_name': 'Huxi', 'link': 'https://stackoverflow.com/users/115167/huxi'}",True,4781,5,6,1508191955,1244045929,945659,CC BY-SA 3.0,https://stackoverflow.com/questions/945659/can-i-automatically-execute-junit-testcases-once-with-all-logging-enabled-and-on,Can I automatically execute JUnit testcases once with all logging enabled and once with all logging disabled?,,945695.0,1508191955.0,,,,
377,"['java', 'math']","{'account_id': 36198, 'reputation': 3101, 'user_id': 103132, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/xySwR.png?s=256&g=1', 'display_name': 'Ibn Saeed', 'link': 'https://stackoverflow.com/users/103132/ibn-saeed'}",True,11628,7,2,1507422353,1246262185,1057072,CC BY-SA 3.0,https://stackoverflow.com/questions/1057072/calculating-digital-root-is-there-a-better-way,"Calculating Digital Root, is there a better way?",,1057122.0,1495540885.0,,,,
378,['java'],"{'account_id': 28682, 'reputation': 46809, 'user_id': 76835, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/67e30611a423f3bf36c1fc65fd392bfb?s=256&d=identicon&r=PG', 'display_name': 'Jeremy Logan', 'link': 'https://stackoverflow.com/users/76835/jeremy-logan'}",True,219,5,3,1507237360,1244934080,991725,CC BY-SA 3.0,https://stackoverflow.com/questions/991725/is-there-any-benefit-to-setting-a-instances-variables-when-calling-its-construc,Is there any benefit to setting a instance&#39;s variables when calling its constructor rather than in the constructor?,,,1507237360.0,,,,
379,"['java', 'jsp', 'netbeans']","{'account_id': 33485, 'reputation': 18237, 'user_id': 93796, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/648137a2deb3a600c20e15add61139a5?s=256&d=identicon&r=PG', 'display_name': 'user93796', 'link': 'https://stackoverflow.com/users/93796/user93796'}",True,119167,10,45,1504615796,1245248535,1007346,CC BY-SA 2.5,https://stackoverflow.com/questions/1007346/how-can-i-create-a-war-file-of-my-project-in-netbeans,How can I create a war file of my project in NetBeans?,,1013209.0,1245251699.0,,,,
