,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,closed_date,closed_reason,accepted_answer_id,protected_date
799,"['java', 'spring', 'model', 'thymeleaf', 'extending']","{'account_id': 19170174, 'reputation': 171, 'user_id': 14004073, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f6e5527f5c4c9cad13bdef6bf0d17816?s=256&d=identicon&r=PG&f=1', 'display_name': 'Pavel Polyakoff', 'link': 'https://stackoverflow.com/users/14004073/pavel-polyakoff'}",True,150,1,2,1630455330,1630415253,68999258,CC BY-SA 4.0,https://stackoverflow.com/questions/68999258/thymeleaf-element-model-processing,Thymeleaf Element Model processing,,,,69004716.0,
800,['java'],"{'account_id': 22608066, 'reputation': 19, 'user_id': 16788689, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjrrtEdi1J45gCJe-1kSqc-Cn6aemb0iysRuFBGXg=k-s256', 'display_name': 'Nemanja Ilic', 'link': 'https://stackoverflow.com/users/16788689/nemanja-ilic'}",True,78,1,-3,1630452868,1630336590,68986442,,https://stackoverflow.com/questions/68986442/how-to-add-every-first-character-from-every-column,How to add every first character from every column?,1630452868.0,1630496087.0,Needs details or clarity,68987383.0,
801,"['java', 'multithreading', 'spring-boot', 'resttemplate', 'rest']","{'account_id': 22477265, 'reputation': 1, 'user_id': 16676814, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzJfD0uhhm0UxkFvbKicdYFenu5VVOrmRBISJfe=k-s256', 'display_name': 'maede ', 'link': 'https://stackoverflow.com/users/16676814/maede'}",False,78,1,0,1630448676,1630320382,68982803,CC BY-SA 4.0,https://stackoverflow.com/questions/68982803/run-several-instances-simultaneously-and-be-sent-periodically-with-rest-api-in-j,run several instances simultaneously and be sent periodically with rest api in java,1630448676.0,,,,
802,"['java', 'maven', 'avro']","{'account_id': 8370572, 'reputation': 1767, 'user_id': 6285832, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://i.stack.imgur.com/ijtFS.jpg?s=256&g=1', 'display_name': 'Robert Reynolds', 'link': 'https://stackoverflow.com/users/6285832/robert-reynolds'}",False,194,1,0,1630446714,1630401266,68996008,CC BY-SA 4.0,https://stackoverflow.com/questions/68996008/getting-the-avro-schema-from-a-library,Getting the avro schema from a library,1630446644.0,,,,
803,"['java', 'apache-kafka', 'spring-kafka', 'spring-cloud-stream']","{'account_id': 35932, 'reputation': 1751, 'user_id': 102139, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/c011774bf6476fcbcfbe96c571eb06f6?s=256&d=identicon&r=PG&f=1', 'display_name': 'kilonet', 'link': 'https://stackoverflow.com/users/102139/kilonet'}",True,354,1,2,1630446481,1630338340,68986836,CC BY-SA 4.0,https://stackoverflow.com/questions/68986836/spring-kafka-filtering-kafkanull-values-from-payload,spring kafka: filtering KafkaNull values from payload,1630446481.0,,,,
804,"['java', 'apache-kafka', 'spring-kafka']","{'account_id': 1472305, 'reputation': 6606, 'user_id': 1383538, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/1e6ddd3a77df82c94481241a4004dc51?s=256&d=identicon&r=PG&f=1', 'display_name': 'Hayi', 'link': 'https://stackoverflow.com/users/1383538/hayi'}",True,151,1,0,1630446465,1630418050,69000021,CC BY-SA 4.0,https://stackoverflow.com/questions/69000021/mapping-types-and-list,Mapping Types and List,1630446465.0,,,69000266.0,
805,"['java', 'maven', 'jboss-arquillian', 'shrinkwrap']","{'account_id': 19772972, 'reputation': 236, 'user_id': 14479601, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-pAgKS8Q7edc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckm5pfKsCx_lUXuTHUBSGNj8OrY1A/s96-c/photo.jpg?sz=256', 'display_name': 'Bend', 'link': 'https://stackoverflow.com/users/14479601/bend'}",True,49,1,0,1630442713,1630338030,68986759,CC BY-SA 4.0,https://stackoverflow.com/questions/68986759/how-to-resolve-arquillian-static-variable-null,How to resolve arquillian static variable = null,1630347616.0,,,69005119.0,
806,"['java', 'apache-httpclient-4.x']","{'account_id': 9366227, 'reputation': 450, 'user_id': 6951053, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/66d5cd75ca2dc273886e5f9fa7887938?s=256&d=identicon&r=PG&f=1', 'display_name': 'Brian K', 'link': 'https://stackoverflow.com/users/6951053/brian-k'}",True,4512,1,0,1630442579,1630355772,68990038,CC BY-SA 4.0,https://stackoverflow.com/questions/68990038/apache-httpclient-keep-alive-strategy-for-active-connections,Apache HttpClient Keep-Alive Strategy for active connections,,,,68992560.0,
807,"['java', 'discord', 'minecraft']","{'account_id': 22608218, 'reputation': 3, 'user_id': 16788813, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJym0cjEQfCW9Z41tkoI4q6wDKePGecYFLXzbXbo=k-s256', 'display_name': 'adwidu', 'link': 'https://stackoverflow.com/users/16788813/adwidu'}",True,186,1,0,1630442447,1630337728,68986688,CC BY-SA 4.0,https://stackoverflow.com/questions/68986688/javacord-cant-be-imported-in-minecraft-plugin,Javacord can&#39;t be imported in minecraft plugin,1630409055.0,,,69005083.0,
808,"['java', 'android', 'kotlin', 'navigation', 'android-fragmentactivity']","{'account_id': 2984025, 'reputation': 1, 'user_id': 2533355, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b8d977eaf10bace5396e414e792f4f96?s=256&d=identicon&r=PG', 'display_name': 'user2533355', 'link': 'https://stackoverflow.com/users/2533355/user2533355'}",False,347,1,0,1630441924,1629670609,68885562,CC BY-SA 4.0,https://stackoverflow.com/questions/68885562/startactivity-also-has-an-optional-parameter-for-bundle-what-is-the-correct-way,"startActivity also has an optional parameter for Bundle, What is the correct way to use this method and retrieve the bundle in destination activity",,,,,
809,"['java', 'search', 'indexing', 'lucene']","{'account_id': 20803652, 'reputation': 13, 'user_id': 15279083, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e9face8b4dd701de1a7c006538962fc2?s=256&d=identicon&r=PG', 'display_name': 'Jean Pierre', 'link': 'https://stackoverflow.com/users/15279083/jean-pierre'}",True,95,1,1,1630441300,1630076879,68955686,CC BY-SA 4.0,https://stackoverflow.com/questions/68955686/lucene-how-to-search-by-specific-term,Lucene: How to search by specific term,1630441300.0,,,68957022.0,
810,"['java', 'android', 'android-studio', 'kotlin', 'mediastore']","{'account_id': 16429226, 'reputation': 1, 'user_id': 11868502, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-Qe4Imf9-8zM/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfXh9KVs95K6_e__dPaMJ5_buPztg/photo.jpg?sz=256', 'display_name': 'Saurabh Dhage', 'link': 'https://stackoverflow.com/users/11868502/saurabh-dhage'}",False,86,1,0,1630441036,1630254565,68974900,CC BY-SA 4.0,https://stackoverflow.com/questions/68974900/in-which-folders-media-store-goes-to-collect-files,In Which folders media store goes to collect files?,1630323984.0,,,,
811,"['java', 'android', 'xml', 'kotlin', 'android-layout']","{'account_id': 22487364, 'reputation': 9, 'user_id': 16685564, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/26418f44196a1f5304e5191bc7e1110b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Favor', 'link': 'https://stackoverflow.com/users/16685564/favor'}",True,134,1,-1,1630438865,1630397234,68995049,CC BY-SA 4.0,https://stackoverflow.com/questions/68995049/im-getting-this-error-whenever-i-run-my-app-caused-by-java-lang-nullpointerexce,i&#39;m getting this error whenever i run my app caused by java.lang.nullpointerException:findViewbyId(R.id.btn_start)must not be null,1630398893.0,,,,
812,"['java', 'spring', 'unit-testing', 'testing', 'mocking']","{'user_type': 'does_not_exist', 'display_name': 'user16409822'}",False,53,1,1,1630437906,1630419295,69000330,CC BY-SA 4.0,https://stackoverflow.com/questions/69000330/testing-a-private-method-without-call-in-unit-test,Testing a private method without call in Unit Test,1630421658.0,,,,
813,"['java', 'spring', 'spring-boot', 'maven', 'spring-mvc']","{'account_id': 21224732, 'reputation': 23, 'user_id': 15746224, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f3ce5cd8b0ff98e0e3b8379f8f792fff?s=256&d=identicon&r=PG&f=1', 'display_name': 'ColdDevil', 'link': 'https://stackoverflow.com/users/15746224/colddevil'}",False,83,2,0,1630436237,1630409250,68997842,CC BY-SA 4.0,https://stackoverflow.com/questions/68997842/load-maven-depencencies-defined-on-profiles,Load Maven depencencies defined on profiles,1630411872.0,,,,
814,"['java', 'rest', 'caching', 'request', 'java-web-start']","{'account_id': 5905050, 'reputation': 797, 'user_id': 4647157, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/7d218d3968c524b1907eba1a0130dc15?s=256&d=identicon&r=PG&f=1', 'display_name': 'PaulEdison', 'link': 'https://stackoverflow.com/users/4647157/pauledison'}",True,499,2,3,1630435530,1629550665,68873235,CC BY-SA 4.0,https://stackoverflow.com/questions/68873235/running-form-javaws-jakarta-ws-rs-client-is-not-sending-requests-after-first-o,running form javaws - jakarta.ws.rs.client is not sending requests after first one? Client caching?,1630324272.0,,,,
815,"['java', 'android', 'flutter', 'ssl']","{'account_id': 20907351, 'reputation': 289, 'user_id': 15358971, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1fcc9c10041c771b97e417c426b13957?s=256&d=identicon&r=PG&f=1', 'display_name': 'nasc', 'link': 'https://stackoverflow.com/users/15358971/nasc'}",False,1912,3,2,1630435223,1628323521,68690499,CC BY-SA 4.0,https://stackoverflow.com/questions/68690499/flutter-app-not-starting-exception-in-thread-main-javax-net-ssl-sslhandshakeex,Flutter App not starting Exception in thread &quot;main&quot; javax.net.ssl.SSLHandshakeException: for the line import &#39;package:flutter/material.dart&#39;;,1628588825.0,,,,
816,"['java', 'json', 'xml', 'rest-assured']","{'account_id': 22582903, 'reputation': 1, 'user_id': 16785695, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/78741dd6928419b680b6a6da3db8d021?s=256&d=identicon&r=PG&f=1', 'display_name': 'Arsenyev01', 'link': 'https://stackoverflow.com/users/16785695/arsenyev01'}",False,655,2,0,1630434556,1630315867,68981830,CC BY-SA 4.0,https://stackoverflow.com/questions/68981830/easy-way-for-converting-request-body-to-xml-rest-assured-api,Easy way for converting request body to xml (Rest assured) API,1630434556.0,,,,
817,"['java', 'apache-kafka']","{'account_id': 7134726, 'reputation': 3098, 'user_id': 5454794, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/QluNX.jpg?s=256&g=1', 'display_name': 'beatrice', 'link': 'https://stackoverflow.com/users/5454794/beatrice'}",True,147,1,3,1630434070,1630416563,68999610,CC BY-SA 4.0,https://stackoverflow.com/questions/68999610/kafka-force-jks-re-load,Kafka force JKS re-load,1630417772.0,,,69003578.0,
818,"['java', 'cxf']","{'account_id': 13148922, 'reputation': 33, 'user_id': 9498151, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f36ef33df692d5b51ffa0f4336094d3d?s=256&d=identicon&r=PG&f=1', 'display_name': 'stu33', 'link': 'https://stackoverflow.com/users/9498151/stu33'}",True,372,1,0,1630433462,1630332239,68985447,CC BY-SA 4.0,https://stackoverflow.com/questions/68985447/apache-cxf-interceptor-to-capture-and-eventually-change-the-outgoing-url,Apache CXF Interceptor to capture (and eventually change) the outgoing URL,1630332811.0,,,68999585.0,
819,"['java', 'server', 'minecraft', 'bukkit']","{'account_id': 16027219, 'reputation': 3, 'user_id': 11567164, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e8388f09f02c2a032daef0d9869d1348?s=256&d=identicon&r=PG&f=1', 'display_name': 'GamingForce4D', 'link': 'https://stackoverflow.com/users/11567164/gamingforce4d'}",False,417,1,0,1630433253,1629645011,68882587,CC BY-SA 4.0,https://stackoverflow.com/questions/68882587/is-there-a-way-to-add-block-ids-to-canplaceon-and-candestroy-tags-using-bukkit,Is there a way to add Block IDs to CanPlaceOn and CanDestroy-Tags using Bukkit?,,,,,
820,"['java', 'string', 'dynamic-programming']","{'user_type': 'does_not_exist', 'display_name': 'user13820412'}",False,33,1,0,1630427731,1630421530,69000915,CC BY-SA 4.0,https://stackoverflow.com/questions/69000915/not-able-to-print-correct-output-for-first-two-strings-in-the-array-for-wordbrea,Not able to print correct output for first two strings in the array for wordbreak problem,,,,,
821,"['java', 'collections', 'java-stream']","{'account_id': 17004943, 'reputation': 5, 'user_id': 12301352, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-XdUN9pI72Eo/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdjxxRXAuuUZx0Le0p5i6wqy5AAEA/photo.jpg?sz=256', 'display_name': 'Vinoth M', 'link': 'https://stackoverflow.com/users/12301352/vinoth-m'}",False,112,1,-3,1630427318,1630368063,68991450,,https://stackoverflow.com/questions/68991450/how-to-collect-my-java-object-in-mapstring-mapstring-string-format,"How to Collect my java object in Map&lt;String, Map&lt;String,String&gt;&gt; format?",1630427318.0,1630375492.0,Duplicate,,
822,"['java', 'windows', 'flutter']","{'account_id': 22595723, 'reputation': 1, 'user_id': 16778052, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxkwjIX26Nkc27G6T8LaeQmFRNdvXI5kiXYkOYQ=k-s256', 'display_name': 'Arthur Ying', 'link': 'https://stackoverflow.com/users/16778052/arthur-ying'}",False,45,0,0,1630426964,1630219129,68970498,CC BY-SA 4.0,https://stackoverflow.com/questions/68970498/flutter-unable-to-find-java-version-on-window-10,Flutter unable to find java version on window 10,1630219440.0,,,,
823,"['java', 'postgresql', 'server', 'version']","{'account_id': 9502078, 'reputation': 33, 'user_id': 7062773, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/aa867e0e5211cacf97ba327641cf2742?s=256&d=identicon&r=PG&f=1', 'display_name': 'Abinesh', 'link': 'https://stackoverflow.com/users/7062773/abinesh'}",False,121,1,2,1630426408,1630395471,68994672,CC BY-SA 4.0,https://stackoverflow.com/questions/68994672/how-to-use-two-postgresql-db-versions-in-a-single-java-application,How to use two PostgreSQL DB versions in a single Java Application?,,,,,
824,"['java', 'spring', 'spring-boot', 'spring-data', 'java-stored-procedures']","{'account_id': 14223201, 'reputation': 29, 'user_id': 10274754, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/26c96fa9cc7113fa5faf4f45296e4949?s=256&d=identicon&r=PG&f=1', 'display_name': 'FreeCode', 'link': 'https://stackoverflow.com/users/10274754/freecode'}",True,978,1,-1,1630425879,1630343975,68988018,CC BY-SA 4.0,https://stackoverflow.com/questions/68988018/spring-boot-more-cleaner-or-elegant-way-to-pass-multiple-parameters-to-stored,Spring Boot - more cleaner or elegant way to pass multiple parameters to stored procedure spring data repository,1630348578.0,,,69001918.0,
825,"['java', 'hibernate', 'jpa', 'one-to-many', 'many-to-one']","{'account_id': 1383225, 'reputation': 1780, 'user_id': 1315787, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://i.stack.imgur.com/RVHJu.jpg?s=256&g=1', 'display_name': 'VeryNiceArgumentException', 'link': 'https://stackoverflow.com/users/1315787/veryniceargumentexception'}",True,134,3,0,1630425673,1630408894,68997762,CC BY-SA 4.0,https://stackoverflow.com/questions/68997762/jpa-manytoone-onetomany-strackoverflow-exception,JPA - ManyToOne &amp; OneToMany strackoverflow exception,1630410387.0,,,,
826,"['java', 'multithreading', 'concurrency', 'java-threads']","{'account_id': 11317053, 'reputation': 137, 'user_id': 8298497, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-CgF9PcW1RHI/AAAAAAAAAAI/AAAAAAAAACc/oOahC6YAigo/photo.jpg?sz=256', 'display_name': 'Korlimann', 'link': 'https://stackoverflow.com/users/8298497/korlimann'}",True,323,2,4,1630425235,1630404062,68996692,,https://stackoverflow.com/questions/68996692/java-execute-multiple-threads-and-wait-for-completion,Java execute multiple Threads and wait for completion,1630410460.0,1630439687.0,Duplicate,68996847.0,
827,"['java', 'arraylist', 'java-8']","{'account_id': 15553016, 'reputation': 27, 'user_id': 11220219, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-RTsuv2O8yhQ/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rc66UiZWPN4V7ta26QU0HBWMrF6tg/mo/photo.jpg?sz=256', 'display_name': 'Siva Sai kiran', 'link': 'https://stackoverflow.com/users/11220219/siva-sai-kiran'}",True,353,1,0,1630424715,1630359013,68990542,CC BY-SA 4.0,https://stackoverflow.com/questions/68990542/how-to-iterate-a-list-and-check-for-match,How to iterate a list and check for match,1630363687.0,,,69001716.0,
828,"['java', 'xml']","{'account_id': 13577647, 'reputation': 436, 'user_id': 9794574, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5f63a6349b2c5ffce82e55e8bd656804?s=256&d=identicon&r=PG&f=1', 'display_name': 'Buster3650', 'link': 'https://stackoverflow.com/users/9794574/buster3650'}",False,99,1,0,1630424335,1630410273,68998077,CC BY-SA 4.0,https://stackoverflow.com/questions/68998077/how-to-update-value-in-xml-using-java,How to update value in xml using Java,1630424335.0,,,,
