,tags,owner,is_answered,view_count,protected_date,accepted_answer_id,answer_count,community_owned_date,score,locked_date,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason
384,"['java', 'hibernate', 'checkstyle', 'pmd']","{'account_id': 24717, 'reputation': 252862, 'user_id': 63051, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/b4b87a82355f286bb410cc1854389226?s=256&d=identicon&r=PG', 'display_name': 'flybywire', 'link': 'https://stackoverflow.com/users/63051/flybywire'}",True,1017,,633814.0,3,,6,,1429122367,1235591403,1429122367.0,587538,CC BY-SA 3.0,https://stackoverflow.com/questions/587538/do-you-know-of-pmd-or-checkstyle-rules-that-will-enforce-hibernate-best-practice,Do you know of PMD or Checkstyle rules that will enforce hibernate best practices?,,
385,"['java', 'netbeans', 'fonts', 'x11', 'xming']","{'account_id': 3307, 'reputation': 7386, 'user_id': 4767, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/924e29a9784553617453bfad1d5b1e88?s=256&d=identicon&r=PG', 'display_name': 'jcnnghm', 'link': 'https://stackoverflow.com/users/4767/jcnnghm'}",True,4677,,744988.0,5,,4,,1428504786,1235144944,1235149447.0,570076,,https://stackoverflow.com/questions/570076/netbeans-forwarded-over-x11-font-problem,Netbeans Forwarded over X11 Font Problem,1353090515.0,not a real question
386,"['java', 'debugging', 'jboss']","{'account_id': 25390, 'reputation': 231, 'user_id': 65231, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/636a40eaeca21da6e0ab6db33da7f9b3?s=256&d=identicon&r=PG', 'display_name': 'Brett', 'link': 'https://stackoverflow.com/users/65231/brett'}",True,14913,,,6,,6,,1428444482,1234378982,1428444482.0,538261,CC BY-SA 3.0,https://stackoverflow.com/questions/538261/how-do-i-get-java-hot-code-replacement-working-in-jboss,How do I get Java &quot;hot code replacement&quot; working in JBoss?,,
387,"['java', 'mysql', 'jdbc', 'apache-commons-dbcp']","{'account_id': 12429, 'reputation': 3918, 'user_id': 24457, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/498b9a4627e75652af4d1313ed29e56b?s=256&d=identicon&r=PG', 'display_name': 'ashitaka', 'link': 'https://stackoverflow.com/users/24457/ashitaka'}",True,22021,,709956.0,3,,19,,1428347905,1234150134,1295260441.0,527061,CC BY-SA 2.5,https://stackoverflow.com/questions/527061/what-is-difference-between-autoreconnect-autoreconnectforpools-in-mysql-connec,What is difference between autoReconnect &amp; autoReconnectForPools in MySql connector/J?,,
388,"['java', 'open-source', 'activerecord']","{'account_id': 21271, 'reputation': 5675, 'user_id': 51560, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/e948f0816514cc90a10bbe9ca1060d60?s=256&d=identicon&r=PG', 'display_name': 'Paulo Lopes', 'link': 'https://stackoverflow.com/users/51560/paulo-lopes'}",True,4752,,553434.0,7,,7,,1426960033,1234605622,1592644375.0,548861,,https://stackoverflow.com/questions/548861/is-there-an-implementation-of-the-activerecord-pattern-in-java-like-the-one-from,Is there an implementation of the ActiveRecord pattern in Java like the one from Ruby?,1414886153.0,Not suitable for this site
389,"['java', 'mysql', 'database', 'postgresql', 'redundancy']","{'user_type': 'does_not_exist', 'display_name': 'user14070'}",True,5755,,562157.0,5,,6,,1426929761,1234956455,1235472077.0,560679,CC BY-SA 2.5,https://stackoverflow.com/questions/560679/database-replication-for-redundancy-using-a-free-database-and-a-java-with-spring,Database replication for redundancy using a free database and a Java with Spring &amp; Hibernate web application,,
390,"['java', 'jmx', 'jconsole', 'jvisualvm']","{'account_id': 3957, 'reputation': 21996, 'user_id': 5812, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/6ac7f38eea4d771f9ffcd45f52fd1132?s=256&d=identicon&r=PG', 'display_name': 'Bob Cross', 'link': 'https://stackoverflow.com/users/5812/bob-cross'}",True,91815,,516363.0,7,,28,,1426891712,1233844587,1233858871.0,516142,CC BY-SA 2.5,https://stackoverflow.com/questions/516142/does-java-6-open-a-default-port-for-jmx-remote-connections,Does Java 6 open a default port for JMX remote connections?,,
391,"['java', 'generics', 'mocking', 'jmockit']","{'account_id': 24269, 'reputation': 60187, 'user_id': 61624, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/1e011d13433f12be7dc754180cb38ca8?s=256&d=identicon&r=PG', 'display_name': 'Daniel Kaplan', 'link': 'https://stackoverflow.com/users/61624/daniel-kaplan'}",True,6545,,504580.0,4,,4,,1426608057,1233599716,1233600191.0,504332,CC BY-SA 2.5,https://stackoverflow.com/questions/504332/how-do-i-mock-a-method-with-generic-objects-in-jmockit,How do I mock a method with generic objects in JMockit?,,
392,"['java', 'user-interface', 'swing', 'taskbar', 'joptionpane']","{'account_id': 18745, 'reputation': 6241, 'user_id': 43263, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/ef985e2036e444ee597486c0f5af99e9?s=256&d=identicon&r=PG', 'display_name': 'eleven81', 'link': 'https://stackoverflow.com/users/43263/eleven81'}",True,10023,,543012.0,2,,18,,1425386043,1234466466,1495535485.0,542844,CC BY-SA 3.0,https://stackoverflow.com/questions/542844/how-can-i-make-joptionpane-dialogs-show-up-as-a-task-on-the-taskbar,How can I make JOptionPane dialogs show up as a task on the taskbar?,,
393,"['java', 'outputstream', 'bytebuffer']","{'account_id': 19061, 'reputation': 181316, 'user_id': 44330, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/dd5a7ef1476fb01998a215b1642dfd07?s=256&d=identicon&r=PG', 'display_name': 'Jason S', 'link': 'https://stackoverflow.com/users/44330/jason-s'}",True,32215,,579616.0,1,,38,,1425063502,1235427128,1327631011.0,579600,CC BY-SA 3.0,https://stackoverflow.com/questions/579600/how-to-put-the-content-of-a-bytebuffer-into-an-outputstream,How to put the content of a ByteBuffer into an OutputStream?,,
394,"['java', 'android', 'download', 'httpurlconnection', 'fileoutputstream']","{'account_id': 20818, 'reputation': 32579, 'user_id': 764272, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/8e7693a7f654a65d8cb31f6f307c8739?s=256&d=identicon&r=PG', 'display_name': 'Isaac Waller', 'link': 'https://stackoverflow.com/users/764272/isaac-waller'}",True,81231,,576562.0,6,,72,,1424982548,1235362713,1262222371.0,576513,CC BY-SA 2.5,https://stackoverflow.com/questions/576513/android-download-binary-file-problems,Android download binary file problems,,
395,"['java', 'mocking', 'easymock']","{'account_id': 3001, 'reputation': 136608, 'user_id': 4249, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/c11c60c7e6d29cb4b87f3c0a3b692181?s=256&d=identicon&r=PG', 'display_name': 'matt b', 'link': 'https://stackoverflow.com/users/4249/matt-b'}",True,3833,,569674.0,6,,6,,1424456826,1235060796,1235061507.0,566091,CC BY-SA 2.5,https://stackoverflow.com/questions/566091/easymock-does-the-order-of-captures-matter,Easymock: does the order of captures matter?,,
396,"['java', 'guice']","{'account_id': 26295, 'reputation': 15513, 'user_id': 68283, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/8d069a55fa769812730461b355a92b04?s=256&d=identicon&r=PG', 'display_name': 'Rich', 'link': 'https://stackoverflow.com/users/68283/rich'}",True,8453,,593240.0,4,,13,,1424334781,1235676502,1424334781.0,592046,CC BY-SA 3.0,https://stackoverflow.com/questions/592046/inject-an-array-of-objects-in-guice,Inject an array of Objects in Guice,,
397,"['java', 'branch', 'jump-table']","{'account_id': 17315, 'reputation': 15479, 'user_id': 38663, 'user_type': 'registered', 'accept_rate': 27, 'profile_image': 'https://www.gravatar.com/avatar/861ea6ce72bc3d44204d40cb896512d5?s=256&d=identicon&r=PG', 'display_name': 'jbu', 'link': 'https://stackoverflow.com/users/38663/jbu'}",True,6427,,,9,,6,,1424279021,1234566659,1424279021.0,548053,CC BY-SA 3.0,https://stackoverflow.com/questions/548053/is-there-anything-like-branch-jump-table-in-java,Is there anything like branch/jump table in Java?,,
398,"['java', 'groovy']","{'account_id': 290, 'reputation': 42042, 'user_id': 361, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/932a90d841204bed64a5165e591c5332?s=256&d=identicon&r=PG', 'display_name': 'stimms', 'link': 'https://stackoverflow.com/users/361/stimms'}",True,1715,,562804.0,2,,3,,1424186984,1234990438,,562796,CC BY-SA 2.5,https://stackoverflow.com/questions/562796/minimum-jdk-for-groovy,Minimum JDK for Groovy,,
399,"['java', 'intellij-idea', 'projects-and-solutions']","{'account_id': 6636, 'reputation': 216514, 'user_id': 11236, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/40656706454dcbdbcec125b85b01f1e4?s=256&d=identicon&r=PG', 'display_name': 'ripper234', 'link': 'https://stackoverflow.com/users/11236/ripper234'}",True,13062,,595195.0,2,,2,,1423333504,1235747237,1235747943.0,595130,CC BY-SA 2.5,https://stackoverflow.com/questions/595130/configuring-intellij-idea-to-create-main-class-for-new-projects,Configuring IntelliJ IDEA to create main class for new projects,,
400,"['java', 'web-services']","{'account_id': 1896, 'reputation': 5330, 'user_id': 2612, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/eae65bb3cb839754e04472b3b7c530c6?s=256&d=identicon&r=PG', 'display_name': 'jumar', 'link': 'https://stackoverflow.com/users/2612/jumar'}",True,6181,,507183.0,4,,12,,1423154269,1233668133,1233669925.0,507073,,https://stackoverflow.com/questions/507073/lightweight-webservice-producing-in-java-without-an-application-server,Lightweight Webservice producing in Java (without an application server),1380839549.0,Not suitable for this site
401,"['java', 'haskell', 'testing', 'quickcheck']","{'account_id': 24475, 'reputation': 10491, 'user_id': 62237, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/a5d5ffc590f72347c301991fe980b4f2?s=256&d=identicon&r=PG', 'display_name': 'amit', 'link': 'https://stackoverflow.com/users/62237/amit'}",True,10210,,576999.0,11,,36,,1422990964,1235377984,1422990964.0,576901,,https://stackoverflow.com/questions/576901/have-you-used-quickcheck-in-a-real-project,Have you used Quickcheck in a real project,1425829001.0,Opinion-based
402,['java'],"{'account_id': 69165, 'reputation': 580, 'user_id': 201406, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/4235148dbf37127c3f28295a938dfdf6?s=256&d=identicon&r=PG', 'display_name': 'Arun', 'link': 'https://stackoverflow.com/users/201406/arun'}",True,62369,,,14,,10,,1422950381,1233561990,1422950381.0,502494,CC BY-SA 3.0,https://stackoverflow.com/questions/502494/execute-a-java-program-from-our-java-program,Execute a Java program from our Java program,,
403,"['java', 'html', 'string', 'strip']","{'user_type': 'does_not_exist', 'display_name': 'Vladimir'}",True,1678,,569579.0,2,,2,,1422808990,1234954996,1422808990.0,560605,CC BY-SA 3.0,https://stackoverflow.com/questions/560605/how-to-strip-html-attributes-except-src-and-alt-in-java,How to strip HTML attributes except &quot;src&quot; and &quot;alt&quot; in JAVA,,
404,"['java', 'syntax', 'properties']","{'account_id': 23238, 'reputation': 7953, 'user_id': 58099, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/58bd27591c5f64d1ce84c0a4cb82329c?s=256&d=identicon&r=PG', 'display_name': 'Vojislav Stojkovic', 'link': 'https://stackoverflow.com/users/58099/vojislav-stojkovic'}",True,3571,,508775.0,12,,6,,1422413884,1233692086,1495542863.0,508735,CC BY-SA 3.0,https://stackoverflow.com/questions/508735/absence-of-property-syntax-in-java,Absence of property syntax in Java,,
405,"['java', 'annotations', 'code-generation', 'janino']","{'account_id': 24462, 'reputation': 15230, 'user_id': 62195, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/ecd227fbd3863fe038f15966b10752de?s=256&d=identicon&r=PG', 'display_name': 'Ryan Emerle', 'link': 'https://stackoverflow.com/users/62195/ryan-emerle'}",True,1638,,647786.0,5,,15,,1422269671,1234235319,1422269671.0,530945,CC BY-SA 3.0,https://stackoverflow.com/questions/530945/overriding-line-number-in-generated-java-source,Overriding line number in generated Java source,,
406,"['java', 'compiler-construction', 'dynamic-compilation', 'janino']","{'account_id': 24462, 'reputation': 15230, 'user_id': 62195, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/ecd227fbd3863fe038f15966b10752de?s=256&d=identicon&r=PG', 'display_name': 'Ryan Emerle', 'link': 'https://stackoverflow.com/users/62195/ryan-emerle'}",True,1900,,566644.0,3,,6,,1422269601,1235063122,1422269601.0,566239,CC BY-SA 3.0,https://stackoverflow.com/questions/566239/options-for-dynamic-compilation-in-java-5,Options for dynamic compilation in Java 5,,
407,"['java', 'exception', 'exception-handling', 'catch-block']","{'account_id': 18419, 'reputation': 47975, 'user_id': 42155, 'user_type': 'registered', 'accept_rate': 22, 'profile_image': 'https://www.gravatar.com/avatar/bec1c77805ad9d7e6b1dca098442e984?s=256&d=identicon&r=PG', 'display_name': 'user42155', 'link': 'https://stackoverflow.com/users/42155/user42155'}",True,3620,,,7,,4,,1421411504,1234307856,,534718,CC BY-SA 2.5,https://stackoverflow.com/questions/534718/catching-exceptions-in-java,Catching exceptions in Java,,
408,"['java', 'qtp']","{'user_type': 'does_not_exist', 'display_name': 'Abir Dutta'}",True,499,,,3,,0,,1421154966,1234263353,,531833,CC BY-SA 2.5,https://stackoverflow.com/questions/531833/javaservice-and-qtp,JavaService and QTP,,
409,"['java', 'hibernate', 'reflection']","{'account_id': 10836, 'reputation': 193199, 'user_id': 20654, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/94066dfa49c2feb14706cb081848fda7?s=256&d=identicon&r=PG', 'display_name': 'OscarRyz', 'link': 'https://stackoverflow.com/users/20654/oscarryz'}",True,7427,,547926.0,5,,6,,1419948875,1234563124,1495540018.0,547899,CC BY-SA 3.0,https://stackoverflow.com/questions/547899/hibernate-implementation-are-we-paying-the-reflection-penalty,Hibernate implementation. Are we paying the reflection penalty?,,
410,"['java', 'classloader']","{'account_id': 18519, 'reputation': 4297, 'user_id': 42491, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/0d6692bdc56ef90788707411c4d77218?s=256&d=identicon&r=PG', 'display_name': 'Brett Hannah', 'link': 'https://stackoverflow.com/users/42491/brett-hannah'}",True,5933,,,12,,24,,1419660351,1235568446,,585991,,https://stackoverflow.com/questions/585991/what-reasons-have-people-had-to-write-their-own-classloader,What reasons have people had to write their own classloader,1478211538.0,Needs more focus
411,"['java', 'algorithm', 'optimization', 'search', 'arraylist']","{'account_id': 25567, 'reputation': 26248, 'user_id': 65763, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/9b54e5324785eb939bcc8f15c724baf9?s=256&d=identicon&r=PG', 'display_name': 'Parrots', 'link': 'https://stackoverflow.com/users/65763/parrots'}",True,146427,,559056.0,12,,72,,1419314588,1234909138,1235935495.0,558978,CC BY-SA 2.5,https://stackoverflow.com/questions/558978/most-efficient-way-to-see-if-an-arraylist-contains-an-object-in-java,Most efficient way to see if an ArrayList contains an object in Java,,
412,['java'],"{'user_type': 'does_not_exist', 'display_name': 'visu'}",True,26771,,,11,,12,,1419258891,1233917899,1347977347.0,519881,CC BY-SA 3.0,https://stackoverflow.com/questions/519881/finding-closest-number-in-an-array,Finding closest number in an array,,
413,"['java', 'multithreading', 'concurrency', 'futuretask']","{'account_id': 13233, 'reputation': 77941, 'user_id': 26457, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/dFNyw.jpg?s=256&g=1', 'display_name': 'Romain Linsolas', 'link': 'https://stackoverflow.com/users/26457/romain-linsolas'}",True,48281,,536354.0,6,,38,,1418642641,1234350264,1371568884.0,536327,CC BY-SA 3.0,https://stackoverflow.com/questions/536327/is-it-a-good-way-to-use-java-util-concurrent-futuretask,Is it a good way to use java.util.concurrent.FutureTask?,,
414,"['java', 'c#', 'c++', 'object-slicing']","{'account_id': 11449, 'reputation': 45340, 'user_id': 22076, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/f764e60e95b149fd9fbfc6ddf241d872?s=256&d=identicon&r=PG', 'display_name': 'yesraaj', 'link': 'https://stackoverflow.com/users/22076/yesraaj'}",True,2648,,536290.0,1,,7,,1417097681,1234348571,1417097681.0,536267,,https://stackoverflow.com/questions/536267/c-slicing-in-java-c,C++ slicing in Java / C#,1234372823.0,exact duplicate
415,"['java', 'eclipse', 'jar', 'classpath', 'external']","{'user_type': 'does_not_exist', 'display_name': 'Ben'}",True,146597,,,6,,47,,1416567782,1233575815,1312387312.0,502960,CC BY-SA 3.0,https://stackoverflow.com/questions/502960/eclipse-how-to-build-an-executable-jar-with-external-jar,Eclipse: How to build an executable jar with external jar?,,
416,"['java', 'compiler-construction']","{'account_id': 14684, 'reputation': 60695, 'user_id': 30453, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/22dd0a01a087140791952d22cfd13b6c?s=256&d=identicon&r=PG', 'display_name': 'IAdapter', 'link': 'https://stackoverflow.com/users/30453/iadapter'}",True,13531,,536461.0,2,,50,,1415966469,1234353154,,536449,CC BY-SA 2.5,https://stackoverflow.com/questions/536449/cannot-refer-to-the-static-enum-field-within-an-initializer,Cannot refer to the static enum field within an initializer?,,
