,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,accepted_answer_id,community_owned_date,closed_date,closed_reason,locked_date
682,"['java', 'regex', 'gwt']","{'account_id': 48007, 'reputation': 3363, 'user_id': 142405, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/66eccf1a4fa78906a5a6198a53ba0cd8?s=256&d=identicon&r=PG', 'display_name': 'ludwigm', 'link': 'https://stackoverflow.com/users/142405/ludwigm'}",True,40492,5,84,1406215325,1248218043,1248218748.0,1162240,CC BY-SA 2.5,https://stackoverflow.com/questions/1162240/regular-expressions-and-gwt,Regular Expressions and GWT,,7873038.0,,,,
683,"['java', 'swing', 'jlist']","{'account_id': 15510, 'reputation': 30022, 'user_id': 32834, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/21oX6.png?s=256&g=1', 'display_name': 'Frank', 'link': 'https://stackoverflow.com/users/32834/frank'}",True,18035,1,11,1406034223,1246565767,1246569297.0,1076473,CC BY-SA 2.5,https://stackoverflow.com/questions/1076473/how-to-generate-a-jlist-with-alternating-colors,How to generate a Jlist with alternating colors,,1076565.0,,,,
684,"['java', 'tomcat', 'ant']","{'user_type': 'does_not_exist', 'display_name': 'sam abraham'}",True,7879,5,2,1405547635,1247313997,1330516749.0,1113584,CC BY-SA 3.0,https://stackoverflow.com/questions/1113584/taskdef-a-class-needed-by-class-org-apache-jasper-jspc-cannot-be-found-could-no,taskdef A class needed by class org.apache.jasper.JspC cannot be found: Could not initialize class org.apache.jasper.JspC,,,,,,
685,"['java', 'maven-2', 'bug-tracking', 'static-analysis', 'findbugs']","{'account_id': 49678, 'reputation': 171, 'user_id': 148046, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/c6e9b4a1bc916b7131c0864e87a99dfd?s=256&d=identicon&r=PG', 'display_name': 'Tore', 'link': 'https://stackoverflow.com/users/148046/tore'}",True,1062,2,1,1405327360,1248981120,1248987995.0,1208699,CC BY-SA 2.5,https://stackoverflow.com/questions/1208699/findbugs-and-maven,FindBugs and Maven,,,,,,
686,"['java', 'jsp', 'custom-tags']","{'account_id': 876351, 'reputation': 318, 'user_id': 125065, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/6fc77e7421ab5a6637470dfe5f415179?s=256&d=identicon&r=PG', 'display_name': 'Greenhorn', 'link': 'https://stackoverflow.com/users/125065/greenhorn'}",True,3285,2,0,1405201168,1247830552,1405201168.0,1142734,CC BY-SA 3.0,https://stackoverflow.com/questions/1142734/problem-in-interpreting-dynamic-attributes-in-jsp,Problem in interpreting dynamic attributes in Jsp,,1143885.0,,,,
687,"['java', 'windows']","{'account_id': 37410, 'reputation': 173, 'user_id': 106968, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/41f0fce0186981b0ed5e7ec2576ee429?s=256&d=identicon&r=PG', 'display_name': 'Nicu', 'link': 'https://stackoverflow.com/users/106968/nicu'}",True,1464,1,2,1405080482,1247943378,,1148295,CC BY-SA 2.5,https://stackoverflow.com/questions/1148295/the-shutdown-hook-isnt-executed-when-the-application-is-launched-using-javaw-ex,The shutdown hook isn&#39;t executed when the application is launched using javaw.exe,,,,,,
688,"['java', 'email', 'email-templates']","{'account_id': 21157, 'reputation': 16605, 'user_id': 51230, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/Nq6as.jpg?s=256&g=1', 'display_name': 'Maksim', 'link': 'https://stackoverflow.com/users/51230/maksim'}",True,11525,8,6,1405041452,1248418608,,1176120,,https://stackoverflow.com/questions/1176120/email-template-library-in-java,Email Template Library in Java,,1176723.0,,1405059993.0,Not suitable for this site,
689,"['java', 'scala', 'jvm']","{'account_id': 33841, 'reputation': 1510, 'user_id': 95078, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/5fbe9a552e00ab79ef99a83426ac3767?s=256&d=identicon&r=PG', 'display_name': 'Alexy', 'link': 'https://stackoverflow.com/users/95078/alexy'}",True,11381,10,18,1405025733,1248803231,1249024969.0,1195633,CC BY-SA 2.5,https://stackoverflow.com/questions/1195633/how-can-i-share-memory-between-two-jvm-instances,How can I share memory between two JVM instances?,,1195662.0,,,,
690,"['java', 'netbeans6.7']","{'account_id': 36198, 'reputation': 3101, 'user_id': 103132, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/xySwR.png?s=256&g=1', 'display_name': 'Ibn Saeed', 'link': 'https://stackoverflow.com/users/103132/ibn-saeed'}",True,16251,4,4,1404914619,1246380222,1246384009.0,1064747,CC BY-SA 2.5,https://stackoverflow.com/questions/1064747/how-to-change-the-dimensions-of-the-applet-viewer-in-netbeans-6-7,How to change the Dimensions of the Applet Viewer in NetBeans 6.7,,1064897.0,,,,
691,"['java', 'security', 'ssl', 'openssl', 'ssl-certificate']","{'account_id': 45445, 'reputation': 6059, 'user_id': 133943, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/1082a0453be51d37c1be5e3e2b5e4076?s=256&d=identicon&r=PG', 'display_name': 'Ashish Agarwal', 'link': 'https://stackoverflow.com/users/133943/ashish-agarwal'}",True,2804,2,0,1404769562,1247347853,1247349188.0,1114685,CC BY-SA 2.5,https://stackoverflow.com/questions/1114685/how-to-generate-a-self-signed-and-configure-an-ssl,how to generate a self signed and configure an SSL?,,1114858.0,,,,
692,"['java', 'spring', 'spring-mvc']","{'account_id': 10893, 'reputation': 47747, 'user_id': 20774, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/3e32e31d4c24c1558abd6567f2ab60ba?s=256&d=identicon&r=PG', 'display_name': 'James McMahon', 'link': 'https://stackoverflow.com/users/20774/james-mcmahon'}",True,19438,6,2,1404738923,1248724776,1495542493.0,1190304,CC BY-SA 3.0,https://stackoverflow.com/questions/1190304/how-do-you-load-a-bean-into-spring-mvcs-application-context,How do you load a bean into Spring MVC&#39;s application context?,,1190515.0,,,,
693,"['java', 'testing', 'selenium', 'gui-testing', 'ui-testing']","{'account_id': 43978, 'reputation': 10387, 'user_id': 128807, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/0fd951e925c19fd51f605860cdfaebf8?s=256&d=identicon&r=PG', 'display_name': 'user128807', 'link': 'https://stackoverflow.com/users/128807/user128807'}",True,13397,11,21,1404730143,1247749610,,1137448,,https://stackoverflow.com/questions/1137448/selenium-is-to-web-ui-testing-as-is-to-windows-application-ui-testing,Selenium is to Web UI testing as ________ is to Windows application UI testing,,1138619.0,,1400687781.0,Opinion-based,
694,"['java', 'javascript', 'html']","{'account_id': 8986, 'reputation': 2721, 'user_id': 16424, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://i.stack.imgur.com/DxHXv.jpg?s=256&g=1', 'display_name': 'Ben', 'link': 'https://stackoverflow.com/users/16424/ben'}",True,6201,2,3,1404686692,1248296888,1248378345.0,1168258,CC BY-SA 2.5,https://stackoverflow.com/questions/1168258/htmlunit-property-undefined-script-error,HtmlUnit property undefined script error,,1174105.0,,,,
695,"['java', 'annotations', 'preprocessor', 'javac']","{'account_id': 12906, 'reputation': 551, 'user_id': 25658, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/500897386/picture?type=large', 'display_name': 'Vincent', 'link': 'https://stackoverflow.com/users/25658/vincent'}",True,2842,1,6,1404544436,1246403606,,1066555,CC BY-SA 2.5,https://stackoverflow.com/questions/1066555/discover-the-class-of-a-methodinvocation-in-the-annotation-processor-for-java,Discover the class of a methodinvocation in the Annotation Processor for java,,1066598.0,,,,
696,"['java', 'regex', 'video', 'embedding']","{'account_id': 9953, 'reputation': 1752, 'user_id': 18597, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/3de4dca204d75f7df4d2400dd63c93a1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Markus', 'link': 'https://stackoverflow.com/users/18597/markus'}",False,975,2,0,1402931302,1247233371,,1109604,CC BY-SA 2.5,https://stackoverflow.com/questions/1109604/parse-urls-of-major-video-streaming-sites-and-generate-appropriate-code-for-embe,Parse URLs of major video streaming sites and generate appropriate code for embedding,,,,,,
697,"['java', 'jbuilder']","{'account_id': 14363, 'reputation': 3916, 'user_id': 29482, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/d2dba0ef9cdfaa0d0b69b1bdcfbebcc8?s=256&d=identicon&r=PG', 'display_name': 'krebstar', 'link': 'https://stackoverflow.com/users/29482/krebstar'}",True,410,1,1,1402408390,1248082510,1402408390.0,1152612,CC BY-SA 3.0,https://stackoverflow.com/questions/1152612/jbuilder-2006-multiple-encodings,JBuilder 2006 multiple encodings,,1158318.0,,,,
698,"['java', 'io']","{'account_id': 24127, 'reputation': 68349, 'user_id': 61158, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/db0a0198951e15aadcb42b40452c29f7?s=256&d=identicon&r=PG', 'display_name': 'akarnokd', 'link': 'https://stackoverflow.com/users/61158/akarnokd'}",True,713,3,3,1401918459,1248521814,1495540074.0,1181927,CC BY-SA 3.0,https://stackoverflow.com/questions/1181927/i-o-prioritization-in-java,I/O prioritization in Java,,1183517.0,,,,
699,"['java', 'scala', 'jvm-languages']","{'account_id': 24497, 'reputation': 7708, 'user_id': 62343, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/3ce8190f5ccf9a58f37ade6a8d31369c?s=256&d=identicon&r=PG', 'display_name': 'rpg', 'link': 'https://stackoverflow.com/users/62343/rpg'}",True,8693,8,31,1400708665,1247222050,1400708665.0,1108833,,https://stackoverflow.com/questions/1108833/should-i-study-scala,Should I study Scala?,,1110002.0,,1347352872.0,not constructive,
700,"['java', 'language-agnostic', 'profiling', 'production-environment', 'visualvm']","{'account_id': 28001, 'reputation': 15988, 'user_id': 74359, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/0aad239038747f3e03e38eec84a62358?s=256&d=identicon&r=PG', 'display_name': 'Ethan Heilman', 'link': 'https://stackoverflow.com/users/74359/ethan-heilman'}",True,4678,5,14,1399077452,1248972059,1332768867.0,1207802,CC BY-SA 3.0,https://stackoverflow.com/questions/1207802/performance-cost-of-profiling-a-web-application-in-production,Performance Cost of Profiling a Web-Application in Production,,1207931.0,,,,
701,"['java', 'jsf', 'richfaces']","{'account_id': 20783, 'reputation': 3100, 'user_id': 49970, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/b9e2ab689fa8f84d17c330fc90878e46?s=256&d=identicon&r=PG', 'display_name': 'Matthias Hryniszak', 'link': 'https://stackoverflow.com/users/49970/matthias-hryniszak'}",True,5494,2,3,1398088666,1247817814,1250839249.0,1141942,CC BY-SA 2.5,https://stackoverflow.com/questions/1141942/richorderinglist-usage-example,rich:orderingList usage example,,,,,,
702,"['java', 'static']","{'account_id': 13165, 'reputation': 6685, 'user_id': 26270, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/16516a73442e55fbfa3174e5c9e473d0?s=256&d=identicon&r=PG', 'display_name': 'user26270', 'link': 'https://stackoverflow.com/users/26270/user26270'}",True,16202,6,4,1398047933,1247844377,,1143995,CC BY-SA 2.5,https://stackoverflow.com/questions/1143995/whats-the-best-pattern-or-method-to-load-a-static-cache,what&#39;s the best pattern or method to load a static cache?,,,,,,
703,"['java', 'jar']","{'account_id': 29394, 'reputation': 2989, 'user_id': 79408, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/a2ac925848ba5afaa9523f7fa1563cf7?s=256&d=identicon&r=PG', 'display_name': 'feiroox', 'link': 'https://stackoverflow.com/users/79408/feiroox'}",True,3647,3,1,1397428012,1248296241,,1168197,CC BY-SA 2.5,https://stackoverflow.com/questions/1168197/how-to-find-text-in-jar-file-which-is-in-war-file,how to find text in jar file which is in war file?,,1171142.0,,,,
704,"['java', 'file', 'jsp', 'struts', 'properties']","{'account_id': 27030, 'reputation': 1947, 'user_id': 70900, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://i.stack.imgur.com/EvoK0.jpg?s=256&g=1', 'display_name': 'usman', 'link': 'https://stackoverflow.com/users/70900/usman'}",False,1109,1,0,1396542484,1248775658,1396542484.0,1193161,CC BY-SA 3.0,https://stackoverflow.com/questions/1193161/struts-1-properties-file,"struts 1, properties file",,,,,,
705,"['java', 'shadowing']","{'account_id': 35601, 'reputation': 2021, 'user_id': 100892, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/dfad0cf5cad933da4376caafa85d22d0?s=256&d=identicon&r=PG', 'display_name': 'Jayson', 'link': 'https://stackoverflow.com/users/100892/jayson'}",True,33269,5,26,1395998100,1246970632,,1092099,CC BY-SA 2.5,https://stackoverflow.com/questions/1092099/what-is-variable-shadowing-used-for-in-a-java-class,What is variable shadowing used for in a Java class?,,1092165.0,,,,
706,"['java', 'java-me']","{'account_id': 32896, 'reputation': 17334, 'user_id': 91607, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/487b6baa0284e8a657dc80b78f777c73?s=256&d=identicon&r=PG', 'display_name': 'Attilah', 'link': 'https://stackoverflow.com/users/91607/attilah'}",True,1218,2,1,1395893975,1247567572,1395893975.0,1124587,CC BY-SA 3.0,https://stackoverflow.com/questions/1124587/how-to-install-j2me-on-nokia-1200,How to install J2ME on Nokia 1200?,,1124735.0,,,,
707,"['java', 'java-me', 'midlet', 'midp']","{'account_id': 44603, 'reputation': 6438, 'user_id': 131024, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://i.stack.imgur.com/1XYO2.jpg?s=256&g=1', 'display_name': 'Srinivas M.V.', 'link': 'https://stackoverflow.com/users/131024/srinivas-m-v'}",True,7153,2,8,1395893649,1248155565,1395893649.0,1157483,CC BY-SA 3.0,https://stackoverflow.com/questions/1157483/how-to-make-a-j2me-application-run-in-background,How to make a J2ME application run in Background?,1326310357.0,1157776.0,,,,
708,"['java', 'string', 'java-me']","{'account_id': 46687, 'reputation': 14777, 'user_id': 138030, 'user_type': 'registered', 'accept_rate': 36, 'profile_image': 'https://www.gravatar.com/avatar/7fd70fb599d55a9639e248231d1f81ba?s=256&d=identicon&r=PG', 'display_name': 'Rakesh', 'link': 'https://stackoverflow.com/users/138030/rakesh'}",True,1468,1,2,1395893147,1248686175,1395893147.0,1187227,CC BY-SA 3.0,https://stackoverflow.com/questions/1187227/how-to-remove-empty-space,How to remove empty space?,,1262439.0,,,,
709,"['java', 'sockets']","{'account_id': 16264, 'reputation': 8643, 'user_id': 35227, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/dadeee9e21e4db21b2a508f0d011eb45?s=256&d=identicon&r=PG', 'display_name': 'anio', 'link': 'https://stackoverflow.com/users/35227/anio'}",True,1993,2,3,1395887389,1248129077,1395887389.0,1156333,CC BY-SA 3.0,https://stackoverflow.com/questions/1156333/java-socket-server-client-detect-server-has-died,"java socket server, client detect server has died",,1156350.0,,,,
710,"['java', 'android', 'eclipse', 'classpath']","{'account_id': 42451, 'reputation': 100670, 'user_id': 123671, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/23fc4556be14017796d38579dd4778ab?s=256&d=identicon&r=PG', 'display_name': 'mikemaccana', 'link': 'https://stackoverflow.com/users/123671/mikemaccana'}",True,70201,7,24,1395813573,1247008384,,1095322,CC BY-SA 2.5,https://stackoverflow.com/questions/1095322/android-eclipse-classpath-want-to-add-classpath-container-path-but-eclipse-won,Android Eclipse Classpath - want to add classpath container path but eclipse won&#39;t let me,,1123806.0,,,,
711,"['java', 'security', 'session']","{'user_type': 'does_not_exist', 'display_name': 'Hoe Chin'}",True,13468,4,6,1395772267,1248242899,,1163319,CC BY-SA 2.5,https://stackoverflow.com/questions/1163319/java-secure-session,Java secure session,,,,,,
712,"['java', 'eclipse', 'ant', 'todo']","{'account_id': 10611, 'reputation': 107835, 'user_id': 20128, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/4b62eef3ad218a5d3cbdd1077660ca8b?s=256&d=identicon&r=PG', 'display_name': 'serg', 'link': 'https://stackoverflow.com/users/20128/serg'}",True,1889,19,7,1395681215,1246386885,1246395113.0,1065245,CC BY-SA 2.5,https://stackoverflow.com/questions/1065245/how-to-mark-some-code-that-must-be-removed-before-production,How to mark some code that must be removed before production?,,1065380.0,,,,
713,"['java', 'osgi']","{'account_id': 39088, 'reputation': 65923, 'user_id': 112671, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/3e09fc9ec9f79f9444a60bc7b258cf71?s=256&d=identicon&r=PG', 'display_name': 'Robert Munteanu', 'link': 'https://stackoverflow.com/users/112671/robert-munteanu'}",True,1284,2,5,1395525456,1248820856,,1197152,CC BY-SA 2.5,https://stackoverflow.com/questions/1197152/break-even-point-for-osgi,Break-even point for OSGi,,1197544.0,,,,
714,"['java', 'xml', 'formatting', 'indentation']","{'account_id': 17226, 'reputation': 15400, 'user_id': 38333, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/e2ea7c27233a9019a1f91a821726a4d4?s=256&d=identicon&r=PG', 'display_name': 'cd1', 'link': 'https://stackoverflow.com/users/38333/cd1'}",True,5282,1,1,1395386303,1246737825,,1082886,CC BY-SA 2.5,https://stackoverflow.com/questions/1082886/indent-xml-text-with-transformer,indent XML text with Transformer,,1082915.0,,,,
