,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,accepted_answer_id,closed_date,closed_reason,locked_date
383,"['java', 'android', 'ssl', 'kotlin', 'retrofit2']","{'account_id': 10751436, 'reputation': 372, 'user_id': 7933960, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/65bed573d5aa6839fa88b0b0b0e85bc9?s=256&d=identicon&r=PG&f=1', 'display_name': 'JJaviMS', 'link': 'https://stackoverflow.com/users/7933960/jjavims'}",True,3135,3,2,1625569162,1550662573,1550666037.0,54785416,CC BY-SA 4.0,https://stackoverflow.com/questions/54785416/ssl-connection-error-on-valid-certificate,SSL connection error on valid certificate,,54785688.0,,,
384,"['java', 'encryption', 'saml-2.0', 'public-key-encryption', 'opensaml']","{'account_id': 267247, 'reputation': 1076, 'user_id': 555303, 'user_type': 'registered', 'accept_rate': 30, 'profile_image': 'https://www.gravatar.com/avatar/17979ecfb5a784d399cce3c9e01a5e56?s=256&d=identicon&r=PG', 'display_name': 'user555303', 'link': 'https://stackoverflow.com/users/555303/user555303'}",True,1804,2,0,1625511728,1549832532,1549852262.0,54621039,CC BY-SA 4.0,https://stackoverflow.com/questions/54621039/how-to-test-debug-decrypting-encrypted-assertion-using-opensaml-2-and-java,How to test/debug Decrypting Encrypted Assertion using OpenSAML 2 and Java?,,,,,
385,"['java', 'oop', 'software-design', 'open-closed-principle']","{'account_id': 8703068, 'reputation': 481, 'user_id': 6513366, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-yaOsDebgj9o/AAAAAAAAAAI/AAAAAAAAAUw/daIT_fXvT4k/photo.jpg?sz=256', 'display_name': 'Overflow 404', 'link': 'https://stackoverflow.com/users/6513366/overflow-404'}",True,1221,2,5,1625468270,1551173419,1551189008.0,54882275,CC BY-SA 4.0,https://stackoverflow.com/questions/54882275/do-checked-exceptions-violate-the-open-closed-principle,Do checked exceptions violate the open closed principle?,,54909160.0,,,
386,"['java', 'android', 'android-layout', 'android-button', 'android-togglebutton']","{'account_id': 10327594, 'reputation': 150, 'user_id': 7618567, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/94d7db90d7271bd521a26d4eef5fb75c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nick', 'link': 'https://stackoverflow.com/users/7618567/nick'}",True,270,3,3,1625269754,1549132827,1625269754.0,54496285,CC BY-SA 4.0,https://stackoverflow.com/questions/54496285/how-to-make-a-button-remain-selected-even-after-release,How to make a button remain selected even after release?,,54496964.0,,,
387,"['java', 'android', 'android-recyclerview', 'scroll']","{'account_id': 6440518, 'reputation': 691, 'user_id': 4990669, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://graph.facebook.com/907119162678964/picture?type=large', 'display_name': 'Mohamed Farahat', 'link': 'https://stackoverflow.com/users/4990669/mohamed-farahat'}",True,675,2,1,1625269713,1549214397,1625269713.0,54505467,CC BY-SA 4.0,https://stackoverflow.com/questions/54505467/scrolling-recyclerview-using-buttons-right-and-left,Scrolling recyclerview using buttons right and left,,,,,
388,"['java', 'ascii-art', 'messageformat']","{'account_id': 9887654, 'reputation': 179, 'user_id': 9723516, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cdc94a47bb5525d806f52d8001893497?s=256&d=identicon&r=PG&f=1', 'display_name': 'user669132', 'link': 'https://stackoverflow.com/users/9723516/user669132'}",True,190,2,0,1625212018,1550209723,1625210635.0,54703331,CC BY-SA 4.0,https://stackoverflow.com/questions/54703331/create-an-ascii-thermometer-using-messageformat,Create an ASCII thermometer using MessageFormat,,54704271.0,,,
389,"['java', 'aws-lambda', 'dialogflow-es', 'actions-on-google']","{'account_id': 15247951, 'reputation': 217, 'user_id': 11002292, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-gkF9k64-E-A/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQPH5Rcr8WK_4nZZ1ohHTl74Jl6Jlw/mo/photo.jpg?sz=256', 'display_name': 'bigchungus', 'link': 'https://stackoverflow.com/users/11002292/bigchungus'}",True,679,1,0,1625058066,1549293936,1549301030.0,54519306,CC BY-SA 4.0,https://stackoverflow.com/questions/54519306/google-action-does-not-send-actions-intent-media-status,Google action does not send actions.intent.MEDIA_STATUS,,54811894.0,,,
390,"['java', 'reactor-netty']","{'account_id': 2842893, 'reputation': 63, 'user_id': 11082979, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e43f0ce5777b7d4ec97e873ddc618029?s=256&d=identicon&r=PG', 'display_name': 'Kimec', 'link': 'https://stackoverflow.com/users/11082979/kimec'}",True,9534,5,6,1624967803,1550563253,1564016315.0,54761291,CC BY-SA 4.0,https://stackoverflow.com/questions/54761291/how-to-configure-pooled-connection-idle-timeout-in-reactor-netty,how to configure pooled connection idle timeout in reactor-netty,,54793414.0,,,
391,"['java', 'spring', 'database', 'spring-boot', 'spring-data-jpa']","{'account_id': 6134396, 'reputation': 2330, 'user_id': 4783710, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/840c20787730e0c0b76dac6a0a3ffc19?s=256&d=identicon&r=PG&f=1', 'display_name': 'KellyM', 'link': 'https://stackoverflow.com/users/4783710/kellym'}",True,30135,5,12,1624811477,1550254557,1585444701.0,54714948,CC BY-SA 4.0,https://stackoverflow.com/questions/54714948/spring-boot-jpa-access-to-dialectresolutioninfo-cannot-be-null-when-hibernate,Spring Boot JPA - Access to DialectResolutionInfo cannot be null when &#39;hibernate.dialect&#39; not set,,,,,
392,"['java', 'for-loop', 'java.util.scanner', 'user-input']","{'account_id': 15252858, 'reputation': 89, 'user_id': 11005655, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7425b8a9ec7245fa54e85f3d4ee4c6ec?s=256&d=identicon&r=PG&f=1', 'display_name': 'Anon', 'link': 'https://stackoverflow.com/users/11005655/anon'}",True,1347,3,0,1624640641,1549128411,,54495578,CC BY-SA 4.0,https://stackoverflow.com/questions/54495578/how-do-you-take-multiple-user-inputs-of-different-data-types-within-a-for-loop-i,How do you take multiple user inputs of different data types within a for loop in Java?,,,,,
393,"['java', 'apache-poi', 'pdfbox']","{'account_id': 15133359, 'reputation': 121, 'user_id': 10920537, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-nYRb5yBdfH8/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcbIJvEYVXKY4LNZKj9RzWUCb375iQ/mo/photo.jpg?sz=256', 'display_name': 'Rahul Goyal', 'link': 'https://stackoverflow.com/users/10920537/rahul-goyal'}",False,5456,0,7,1624549878,1551158170,1624549878.0,54878838,CC BY-SA 4.0,https://stackoverflow.com/questions/54878838/how-to-convert-excel-to-pdf-using-apache-poi-or-pdfbox,How to convert Excel to PDF using apache POI or PDFBox,,,,,
394,"['java', 'javafx']","{'account_id': 15240356, 'reputation': 73, 'user_id': 10996808, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f017c3b96ca57a5a0d72b37eee5c9d7b?s=256&d=identicon&r=PG&f=1', 'display_name': 'AAA999', 'link': 'https://stackoverflow.com/users/10996808/aaa999'}",True,96,1,-2,1624477551,1550922445,1624477551.0,54841243,,https://stackoverflow.com/questions/54841243/why-optional-continue-saying-that-my-list-in-empty,Why Optional continue saying that my List in empty?,,54841300.0,1550987787.0,Not suitable for this site,
395,"['java', 'ascii-art']","{'account_id': 13069678, 'reputation': 37, 'user_id': 9443661, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c44a47e41126fdf4c4287559989c1880?s=256&d=identicon&r=PG&f=1', 'display_name': 'CurlyFry', 'link': 'https://stackoverflow.com/users/9443661/curlyfry'}",True,482,2,2,1624436982,1550207549,1624436982.0,54703017,CC BY-SA 4.0,https://stackoverflow.com/questions/54703017/finding-the-white-space-algorithm-for-a-tentative-size-ascii-art-program,Finding the white space algorithm for a tentative size ASCII art program,,54717980.0,,,
396,"['java', 'android-studio', 'android-layout', 'screen-size']","{'account_id': 9661468, 'reputation': 117, 'user_id': 7169383, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Xu5Gx.png?s=256&g=1', 'display_name': 'Kiran', 'link': 'https://stackoverflow.com/users/7169383/kiran'}",True,2566,2,1,1624300159,1550579814,1550580117.0,54766525,CC BY-SA 4.0,https://stackoverflow.com/questions/54766525/android-studio-how-to-remove-white-space-above-layout,Android Studio - how to remove white space above layout,,54766712.0,,,
397,"['java', 'spring', 'unit-testing', 'kotlin', 'spy']","{'account_id': 1483638, 'reputation': 1731, 'user_id': 1392366, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://i.stack.imgur.com/FBF0r.png?s=256&g=1', 'display_name': 'LiTTle', 'link': 'https://stackoverflow.com/users/1392366/little'}",True,13211,2,10,1624262387,1550234356,1550470175.0,54709589,CC BY-SA 4.0,https://stackoverflow.com/questions/54709589/spring-spybean-vs-mockitospy,Spring (@SpyBean) vs Mockito(@Spy),,54742950.0,,,
398,"['java', 'arrays', 'list']","{'account_id': 10442948, 'reputation': 611, 'user_id': 7698983, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/5fe3085d2cfd298079685b1c3c9cb8b9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sojimanatsu', 'link': 'https://stackoverflow.com/users/7698983/sojimanatsu'}",True,1128,6,2,1624188514,1550740257,1550819420.0,54803189,CC BY-SA 4.0,https://stackoverflow.com/questions/54803189/grouping-the-nested-loop-elements-based-on-the-first-iteration-variable-in-java,Grouping the nested loop elements based on the first iteration variable in Java,,54804143.0,,,
399,"['java', 'inheritance']","{'account_id': 13979217, 'reputation': 1, 'user_id': 10095829, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-PUzyHiesMO8/AAAAAAAAAAI/AAAAAAAAMtw/ssY9BV1Pvbs/photo.jpg?sz=256', 'display_name': 'Ronitrocket', 'link': 'https://stackoverflow.com/users/10095829/ronitrocket'}",True,2016,1,0,1624122573,1549081438,1624122573.0,54489963,CC BY-SA 4.0,https://stackoverflow.com/questions/54489963/how-can-i-access-a-child-method-in-an-arraylist-of-parent-type,How can I access a child method in an ArrayList of parent type?,,,,,
400,"['java', 'spring', 'maven', 'pom.xml', 'apache-httpclient-4.x']","{'account_id': 15309747, 'reputation': 73, 'user_id': 11045406, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-Sc9V98VUMqU/AAAAAAAAAAI/AAAAAAAAAE4/HzAAfdlVHjY/photo.jpg?sz=256', 'display_name': 'Yadvendra Rathore', 'link': 'https://stackoverflow.com/users/11045406/yadvendra-rathore'}",False,3884,2,0,1624016826,1549891588,1549893782.0,54631618,CC BY-SA 4.0,https://stackoverflow.com/questions/54631618/apache-httpclient-dependency-issue-pom,Apache HTTPClient dependency issue : POM,,,,,
401,"['java', 'spring', 'spring-boot']","{'account_id': 14698891, 'reputation': 31, 'user_id': 11026109, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/39573cb0138ec37d9a154c47ab1114bd?s=256&d=identicon&r=PG&f=1', 'display_name': 'irfanhasan', 'link': 'https://stackoverflow.com/users/11026109/irfanhasan'}",True,8200,2,3,1623931678,1549508099,,54565632,CC BY-SA 4.0,https://stackoverflow.com/questions/54565632/spring-boot-cache-not-working-how-to-set-cache-up-correctly,"Spring Boot - cache not working, how to set cache up correctly?",,,,,
402,"['java', 'left-join', 'google-cloud-dataflow', 'apache-beam']","{'account_id': 7211252, 'reputation': 47, 'user_id': 5505283, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/917360424969223/picture?type=large', 'display_name': 'Sourav Chatterjee', 'link': 'https://stackoverflow.com/users/5505283/sourav-chatterjee'}",False,2062,1,2,1623670641,1551204865,1623670641.0,54891719,CC BY-SA 4.0,https://stackoverflow.com/questions/54891719/dataflow-cogroupbykey-is-very-slow-for-more-than-10000-elements-per-key,Dataflow CoGroupByKey is very slow for more than 10000 elements per key,,,,,
403,"['java', 'cmd', 'osgi-bundle', 'apache-felix']","{'account_id': 15279532, 'reputation': 329, 'user_id': 11024336, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d1f70a6bb2f232da3480dfb0a2db47f3?s=256&d=identicon&r=PG', 'display_name': 'Indika_Nuwan95', 'link': 'https://stackoverflow.com/users/11024336/indika-nuwan95'}",False,278,1,-1,1623670300,1551327693,1623670300.0,54918359,CC BY-SA 4.0,https://stackoverflow.com/questions/54918359/how-to-fix-resolved-state-in-apache-felix,how to fix resolved state in apache felix?,,,,,
404,"['java', 'maven']","{'account_id': 7092146, 'reputation': 81, 'user_id': 5427006, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/da1bb018170561df5d483da5b78b1898?s=256&d=identicon&r=PG&f=1', 'display_name': 'Bilbo', 'link': 'https://stackoverflow.com/users/5427006/bilbo'}",False,4982,3,0,1623336887,1549551044,1623336887.0,54576003,CC BY-SA 4.0,https://stackoverflow.com/questions/54576003/not-able-to-build-maven-project,Not able to build maven project,,,,,
405,"['java', 'spring', 'rest', 'spring-boot', 'testing']","{'account_id': 3260426, 'reputation': 9975, 'user_id': 2746110, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/RuNHi.jpg?s=256&g=1', 'display_name': 'Arefe', 'link': 'https://stackoverflow.com/users/2746110/arefe'}",True,5450,1,1,1623319812,1549882221,1549887502.0,54628873,CC BY-SA 4.0,https://stackoverflow.com/questions/54628873/spring-boot-org-springframework-web-util-nestedservletexception-request-process,Spring Boot org.springframework.web.util.NestedServletException: Request processing failed,,54629117.0,,,
406,"['java', 'jsoup']","{'account_id': 15353695, 'reputation': 11, 'user_id': 11076589, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/47a3ac6f7b802f4e701a6e4eba7d4520?s=256&d=identicon&r=PG&f=1', 'display_name': 'Don', 'link': 'https://stackoverflow.com/users/11076589/don'}",False,113,1,0,1623153109,1550452628,,54739263,CC BY-SA 4.0,https://stackoverflow.com/questions/54739263/issue-with-scraping-data-from-websites,Issue with scraping data from websites,,,,,
407,"['java', 'jsoup', 'option-type']","{'user_type': 'does_not_exist', 'display_name': 'user11125276'}",True,134,1,0,1623152984,1551277493,1623152984.0,54907644,CC BY-SA 4.0,https://stackoverflow.com/questions/54907644/using-jsoup-elements-select-with-optional-ifpresent,Using Jsoup Elements.select() with Optional.ifPresent,,54907956.0,,,
408,"['java', 'android', 'android-fragments']","{'account_id': 15304920, 'reputation': 1, 'user_id': 11042027, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-Aj51YZnpWv4/AAAAAAAAAAI/AAAAAAAAGG8/xW4j3xmndtw/photo.jpg?sz=256', 'display_name': 'Daniel Porr', 'link': 'https://stackoverflow.com/users/11042027/daniel-porr'}",True,134,3,-2,1623017808,1549823215,1623017808.0,54619615,CC BY-SA 4.0,https://stackoverflow.com/questions/54619615/app-crashes-after-writing-this-code-where-is-the-mistake,App crashes after writing this code. Where is the mistake?,,54619775.0,,,
409,"['java', 'android', 'android-listview']","{'account_id': 13119974, 'reputation': 1, 'user_id': 9477726, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'buy buy', 'link': 'https://stackoverflow.com/users/9477726/buy-buy'}",True,99,3,0,1623017618,1551155709,1623017611.0,54878496,CC BY-SA 4.0,https://stackoverflow.com/questions/54878496/how-to-refresh-the-data-after-click-the-item-on-listview-for-fragment,How to refresh the data after click the item on listview for fragment,,,,,
410,"['java', 'algorithm', 'fibonacci', 'biginteger']","{'account_id': 7494390, 'reputation': 630, 'user_id': 5695126, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://lh3.googleusercontent.com/-JQk95Fnn3Vw/AAAAAAAAAAI/AAAAAAAAABA/hY5Vl-jNsfk/photo.jpg?sz=256', 'display_name': 'Kero Fawzy', 'link': 'https://stackoverflow.com/users/5695126/kero-fawzy'}",True,2780,4,4,1622994450,1549026915,1549028950.0,54480322,CC BY-SA 4.0,https://stackoverflow.com/questions/54480322/last-digit-of-a-large-fibonacci-number-fast-algorithm,Last Digit of a Large Fibonacci Number fast algorithm,,54480512.0,,,
411,"['java', 'java-8', 'hashmap']","{'account_id': 10558558, 'reputation': 989, 'user_id': 7778972, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-TwbDcuULkWA/AAAAAAAAAAI/AAAAAAAAGxU/KLydkW0KpHQ/photo.jpg?sz=256', 'display_name': 'Rahul Gupta', 'link': 'https://stackoverflow.com/users/7778972/rahul-gupta'}",True,3431,5,5,1622911101,1550642813,1550646944.0,54779842,CC BY-SA 4.0,https://stackoverflow.com/questions/54779842/converting-string-to-mapinteger-string-in-java-8,"Converting string to Map&lt;Integer,String&gt; in java 8",,54780064.0,,,
412,"['java', 'android', 'textview']","{'account_id': 12388089, 'reputation': 202, 'user_id': 9030938, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4414a010c9cb288ffb3bfb8bb7f05c9e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Naveen', 'link': 'https://stackoverflow.com/users/9030938/naveen'}",True,3765,4,0,1622819871,1550474525,1550477542.0,54742207,CC BY-SA 4.0,https://stackoverflow.com/questions/54742207/set-drawable-to-the-end-of-the-text-in-textview,"Set drawable to the end of the text, in TextView",,54742260.0,,,
