,tags,owner,is_answered,view_count,protected_date,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,community_owned_date,migrated_from,locked_date
364,"['java', 'loops', 'for-loop']","{'account_id': 35042, 'reputation': 9939, 'user_id': 99135, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://www.gravatar.com/avatar/0e58db669fe3497aff26dbdcac5dccb0?s=256&d=identicon&r=PG', 'display_name': 'Josh Curren', 'link': 'https://stackoverflow.com/users/99135/josh-curren'}",True,81286,,5,26,1498896849,1249616292,1495539985.0,1242766,CC BY-SA 3.0,https://stackoverflow.com/questions/1242766/uses-of-for-in-java,Uses of &#39;for&#39; in Java,1242771.0,,,,,
365,"['java', 'deployment', 'tomcat', 'struts2', 'web-applications']","{'account_id': 52103, 'reputation': 4388, 'user_id': 155684, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/df25d6bd0dc31373a35a1156e26c83c3?s=256&d=identicon&r=PG', 'display_name': 'Keshav', 'link': 'https://stackoverflow.com/users/155684/keshav'}",True,920,,3,1,1496320788,1250158313,1496320763.0,1271125,CC BY-SA 3.0,https://stackoverflow.com/questions/1271125/two-struts2-webapps-fail-to-start-together,Two struts2 webapps fail to start together,1272006.0,,,,,
366,"['c#', 'java', '.net', 'ado.net', 'datatable']","{'account_id': 54143, 'reputation': 7268, 'user_id': 161967, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/eff0acb5c0e0acc574cbe3686c6d50c2?s=256&d=identicon&r=PG', 'display_name': 'Ajay', 'link': 'https://stackoverflow.com/users/161967/ajay'}",True,66166,,6,14,1496147622,1251370206,1327938946.0,1340283,,https://stackoverflow.com/questions/1340283/datatable-equivalent-in-java,DataTable equivalent in Java,1341651.0,1378150301.0,Duplicate,,,
367,"['java', 'regex']","{'account_id': 32796, 'reputation': 10106, 'user_id': 91265, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/02e6d9436247f36b32867653a650c210?s=256&d=identicon&r=PG', 'display_name': 'northpole', 'link': 'https://stackoverflow.com/users/91265/northpole'}",True,26780,,5,10,1496063132,1251318598,1251319609.0,1337289,CC BY-SA 2.5,https://stackoverflow.com/questions/1337289/how-do-i-match-text-within-parentheses-using-regex,How do I match text within parentheses using regex?,1337319.0,,,,,
368,"['java', 'macos', '64-bit', 'java-native-interface', 'quaqua']","{'account_id': 44722, 'reputation': 7509, 'user_id': 131399, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/fc4e37a78469d84d3ad1df11ac5d0522?s=256&d=identicon&r=PG', 'display_name': 'Mike2012', 'link': 'https://stackoverflow.com/users/131399/mike2012'}",True,1687,,2,0,1495473567,1250633341,1495473567.0,1296841,CC BY-SA 3.0,https://stackoverflow.com/questions/1296841/issue-loading-quaqua-64-libraries,Issue loading quaqua 64 libraries,1308260.0,,,,,
369,"['java', 'module', 'weblogic', 'axis2', 'axis']","{'account_id': 71, 'reputation': 6962, 'user_id': 86, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/02855178b4bb98cb91f1a3b2b5c04e7a?s=256&d=identicon&r=PG', 'display_name': 'svrist', 'link': 'https://stackoverflow.com/users/86/svrist'}",True,2142,,2,0,1495200517,1249054850,1249127685.0,1213268,CC BY-SA 2.5,https://stackoverflow.com/questions/1213268/axis-loading-modules-creating-tempfile-and-failing,Axis loading modules - Creating tempfile and failing,1398162.0,,,,,
370,"['java', 'maven-2', 'build']","{'account_id': 700, 'reputation': 16683, 'user_id': 917, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/305b35de31b6f9e1ad1fce2e8f015705?s=256&d=identicon&r=PG', 'display_name': 'Mauli', 'link': 'https://stackoverflow.com/users/917/mauli'}",True,9735,,4,11,1495046068,1249297741,1495046068.0,1221758,CC BY-SA 3.0,https://stackoverflow.com/questions/1221758/does-the-maven-dependency-plugin-use-some-other-kind-of-artifact-resolution-than,Does the maven-dependency-plugin use some other kind of artifact resolution than the rest of maven?,1635038.0,,,,,
371,"['java', 'jvm', 'jvm-crash']","{'account_id': 20044, 'reputation': 4641, 'user_id': 47508, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/ee707226904918d0308f98e4c71dbba9?s=256&d=identicon&r=PG', 'display_name': 'richs', 'link': 'https://stackoverflow.com/users/47508/richs'}",True,13581,,5,14,1493295631,1250873729,1347497570.0,1313071,CC BY-SA 3.0,https://stackoverflow.com/questions/1313071/jvm-crash-while-memcpy-during-class-load,JVM crash while memcpy during class load,1313777.0,,,,,
372,"['java', 'path', 'graph-theory']","{'user_type': 'does_not_exist', 'display_name': 'panda'}",True,11977,,5,2,1492651646,1249377332,1492651646.0,1226450,,https://stackoverflow.com/questions/1226450/shortest-path-between-two-nodes-in-a-graph-java,Shortest path between two nodes in a graph (Java),,1350743203.0,not a real question,,,
373,"['java', 'user-interface', 'swing', 'command-line', 'textarea']","{'account_id': 52089, 'reputation': 432, 'user_id': 155658, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/92e4914be48b16f27800a4bc1d4ba68f?s=256&d=identicon&r=PG', 'display_name': 'PKay', 'link': 'https://stackoverflow.com/users/155658/pkay'}",True,468,,2,0,1492609711,1250153805,1492609711.0,1270867,CC BY-SA 3.0,https://stackoverflow.com/questions/1270867/initiating-a-commandline-tool-from-gui,Initiating a commandline tool from GUI,1270882.0,,,,,
374,"['java', 'fnv']","{'account_id': 21748, 'reputation': 10919, 'user_id': 53120, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/43ff17d8be7970744478012d4c48a230?s=256&d=identicon&r=PG', 'display_name': 'justinhj', 'link': 'https://stackoverflow.com/users/53120/justinhj'}",True,8560,,1,4,1492309934,1250715706,1250719690.0,1302608,,https://stackoverflow.com/questions/1302608/is-there-a-mature-implementation-of-the-fnv-hashing-algorithm-in-java,Is there a mature implementation of the FNV hashing algorithm in Java?,1302848.0,1492326283.0,Not suitable for this site,,,
375,"['java', 'algorithm', 'list']","{'account_id': 39031, 'reputation': 2293, 'user_id': 112467, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/a920b93748c8abfcf4689c6f76a81cd9?s=256&d=identicon&r=PG', 'display_name': 'Max', 'link': 'https://stackoverflow.com/users/112467/max'}",True,407,,4,1,1492272792,1251533964,1492272792.0,1350838,CC BY-SA 3.0,https://stackoverflow.com/questions/1350838/what-basic-algorithm-to-choose-for-build-sorted-list-and-how-to-get-best-perfor,What basic algorithm to choose for build sorted list? And how to get best performance during adding to sorted list?,1350842.0,,,,,
376,"['java', 'maven-2', 'jakarta-ee']","{'account_id': 53515, 'reputation': 192, 'user_id': 160001, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'kebernet', 'link': 'https://stackoverflow.com/users/160001/kebernet'}",True,6385,,4,8,1492149794,1250770896,,1305811,CC BY-SA 2.5,https://stackoverflow.com/questions/1305811/how-to-exclude-classes-from-a-packaged-webapp-with-maven,How to exclude classes from a packaged webapp with maven,,,,,,
377,"['java', 'ibm-midrange', 'jt400']","{'account_id': 18334, 'reputation': 4036, 'user_id': 41939, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/fee317daac5e81c8789168eb1e467d1c?s=256&d=identicon&r=PG', 'display_name': 'davorp', 'link': 'https://stackoverflow.com/users/41939/davorp'}",True,3121,,2,1,1491918623,1250095668,1491918623.0,1267367,CC BY-SA 3.0,https://stackoverflow.com/questions/1267367/create-a-spooled-file-from-java-with-a-specified-job-name-on-iseries,Create a Spooled File from Java with a specified Job name on iSeries,1268290.0,,,,,
378,"['java', 'hibernate', 'persistence']","{'user_type': 'does_not_exist', 'display_name': 'bob_santos'}",True,12562,,3,4,1491908789,1251711517,1592644375.0,1356673,CC BY-SA 4.0,https://stackoverflow.com/questions/1356673/hibernate-not-saving-collection-of-values,Hibernate not saving collection of values,,,,,,
379,"['java', 'http', 'forms', 'servlets']","{'account_id': 51337, 'reputation': 594, 'user_id': 153393, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/095086bf21817caeda8f74e1a0e04521?s=256&d=identicon&r=PG', 'display_name': 'Rob Breidecker', 'link': 'https://stackoverflow.com/users/153393/rob-breidecker'}",True,11928,,1,4,1490842582,1249848226,,1252125,CC BY-SA 2.5,https://stackoverflow.com/questions/1252125/is-it-possible-to-retrieve-the-form-name-from-a-java-httpservletrequest,Is it possible to retrieve the form name from a Java HTTPServletRequest?,1252211.0,,,,,
380,"['java', 'calendar']","{'account_id': 21876, 'reputation': 19409, 'user_id': 53498, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/45a33207d9b2e6ac5ee304be41ae85e7?s=256&d=identicon&r=PG', 'display_name': 'Will', 'link': 'https://stackoverflow.com/users/53498/will'}",True,54983,,8,27,1490601785,1251059403,,1319473,CC BY-SA 2.5,https://stackoverflow.com/questions/1319473/java-calendar-setcalendar-day-of-week-calendar-sunday-will-it-roll-backwards,"Java Calendar.set(Calendar.DAY_OF_WEEK, Calendar.SUNDAY), will it roll backwards, forwards or unknown?",1319484.0,,,,,
381,"['java', 'xml', 'dom']","{'user_type': 'does_not_exist', 'display_name': 'leo'}",True,102233,,7,98,1490087730,1249240912,1296750101.0,1219596,CC BY-SA 2.5,https://stackoverflow.com/questions/1219596/how-to-i-output-org-w3c-dom-element-to-string-format-in-java,How to I output org.w3c.dom.Element to string format in java?,,,,,,
382,"['java', 'linux', 'applet']","{'account_id': 51821, 'reputation': 173, 'user_id': 154850, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/b3585cda94caf782e749152a3fe5390b?s=256&d=identicon&r=PG', 'display_name': 'krishnakumar', 'link': 'https://stackoverflow.com/users/154850/krishnakumar'}",True,3271,,1,-1,1489571781,1251447641,1251447817.0,1345680,CC BY-SA 2.5,https://stackoverflow.com/questions/1345680/running-an-applet-in-linux,Running an applet in Linux?,1345951.0,,,,,
383,"['java', 'dataset', 'interpolation']","{'account_id': 46497, 'reputation': 8198, 'user_id': 137435, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/168ccfcf05ef966574d7132ed8b093fe?s=256&d=identicon&r=PG', 'display_name': 'Robert', 'link': 'https://stackoverflow.com/users/137435/robert'}",True,28060,,8,8,1489331190,1249300713,1249317476.0,1221944,CC BY-SA 2.5,https://stackoverflow.com/questions/1221944/interpolation-over-an-array-or-two,Interpolation over an array (or two),1223774.0,,,,,
384,"['java', 'interface']","{'account_id': 52647, 'reputation': 2426, 'user_id': 157324, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/1263ff3465dd790d0b2052eb397fba9f?s=256&d=identicon&r=PG', 'display_name': 'RubyDubee', 'link': 'https://stackoverflow.com/users/157324/rubydubee'}",True,10456,,8,12,1489107559,1250592936,1391906242.0,1293152,CC BY-SA 3.0,https://stackoverflow.com/questions/1293152/tagging-interfaces-in-java,Tagging Interfaces in Java,1293208.0,,,,,
385,"['java', 'eclipse']","{'account_id': 24563, 'reputation': 6489, 'user_id': 62575, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/065d470a08f3158753244d26d5442db8?s=256&d=identicon&r=PG&f=1', 'display_name': 'worbel', 'link': 'https://stackoverflow.com/users/62575/worbel'}",True,52266,,6,46,1488900812,1249521719,1364067565.0,1236531,CC BY-SA 3.0,https://stackoverflow.com/questions/1236531/eclipse-and-curly-braces,Eclipse and curly braces,1236922.0,,,,,
386,"['java', 'serialization']","{'account_id': 49812, 'reputation': 2213, 'user_id': 148453, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/d3cb5117ec7c4db6639fd7b2002fac5f?s=256&d=identicon&r=PG', 'display_name': 'JavaResp', 'link': 'https://stackoverflow.com/users/148453/javaresp'}",True,2126,,4,2,1488774232,1249643678,,1244206,CC BY-SA 2.5,https://stackoverflow.com/questions/1244206/java-serializable,Java Serializable,1244227.0,,,,,
387,"['java', 'jsf']","{'account_id': 53908, 'reputation': 1638, 'user_id': 161207, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/5b56ba5aa615694fe387036cb1f22c25?s=256&d=identicon&r=PG', 'display_name': 'Abhishek Dhote', 'link': 'https://stackoverflow.com/users/161207/abhishek-dhote'}",True,4051,,3,3,1487363389,1250924352,1250933950.0,1315357,CC BY-SA 2.5,https://stackoverflow.com/questions/1315357/is-it-possible-to-have-multiple-rows-with-jsf-hdatatable,Is it possible to have multiple rows with jsf h:datatable,3021761.0,,,,,
388,"['java', 'user-interface', 'miglayout']","{'account_id': 25441, 'reputation': 7807, 'user_id': 65393, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/5c51e0aeaf372c0fa524f0502f216ba2?s=256&d=identicon&r=PG', 'display_name': 'Instance Hunter', 'link': 'https://stackoverflow.com/users/65393/instance-hunter'}",True,5155,,3,4,1487260971,1249654412,,1244946,CC BY-SA 2.5,https://stackoverflow.com/questions/1244946/how-do-i-control-the-overall-size-constraints-of-a-panel-with-miglayout,How do I control the overall size constraints of a panel with MigLayout?,1338910.0,,,,,
389,"['java', 'generics']","{'account_id': 52436, 'reputation': 11914, 'user_id': 156678, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/142165ccf1c7e142f1911d552440d346?s=256&d=identicon&r=PG', 'display_name': 'Daniel Bingham', 'link': 'https://stackoverflow.com/users/156678/daniel-bingham'}",True,15601,,1,22,1487089895,1251233150,1487089895.0,1330901,,https://stackoverflow.com/questions/1330901/generic-interface-takes-self-as-parameter-recursive-generic,Generic Interface takes self as Parameter. Recursive Generic?,1331023.0,1519174567.0,Duplicate,,,
390,"['java', 'debugging', 'jsp', 'tomcat']","{'account_id': 9111, 'reputation': 19453, 'user_id': 16686, 'user_type': 'registered', 'accept_rate': 35, 'profile_image': 'https://www.gravatar.com/avatar/c938e635f9e3b38b23fd735b6a45ef56?s=256&d=identicon&r=PG', 'display_name': 'Arne Evertsson', 'link': 'https://stackoverflow.com/users/16686/arne-evertsson'}",True,10096,,3,31,1486756418,1250757006,1250762340.0,1304776,CC BY-SA 2.5,https://stackoverflow.com/questions/1304776/getting-the-actual-jsp-line-number-from-a-stack-trace-line-number,Getting the actual jsp line number from a stack trace line number?,,,,,,
391,"['java', 'logging', 'jakarta-ee', 'exception-handling']","{'account_id': 9540, 'reputation': 24421, 'user_id': 17675, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/70f9b657a393dcf311611765b0eb3174?s=256&d=identicon&r=PG', 'display_name': 'Zombies', 'link': 'https://stackoverflow.com/users/17675/zombies'}",True,1887,,4,6,1486726569,1250091636,1354229357.0,1267007,CC BY-SA 3.0,https://stackoverflow.com/questions/1267007/catching-every-exception-in-java-ee-web-apps,Catching every exception in Java EE web apps,1271970.0,,,,,
392,"['java', 'maven-2', 'maven-metadata']","{'account_id': 25060, 'reputation': 9615, 'user_id': 64138, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/5895427a7567b2986199cd0b2c77f331?s=256&d=identicon&r=PG', 'display_name': 'Alceu Costa', 'link': 'https://stackoverflow.com/users/64138/alceu-costa'}",True,22502,,4,7,1486474912,1250182678,1495535367.0,1273266,CC BY-SA 3.0,https://stackoverflow.com/questions/1273266/how-to-force-maven-to-download-maven-metadata-xml-from-the-central-repository,How to force Maven to download maven-metadata.xml from the central repository?,1274312.0,,,,,
393,"['java', 'eclipse', 'netbeans']","{'account_id': 2901, 'reputation': 12977, 'user_id': 4110, 'user_type': 'registered', 'accept_rate': 31, 'profile_image': 'https://www.gravatar.com/avatar/0a10d24c6992ae072e5a9b11eb8196f6?s=256&d=identicon&r=PG', 'display_name': 'auramo', 'link': 'https://stackoverflow.com/users/4110/auramo'}",True,9868,,3,10,1486402890,1250105195,,1268211,CC BY-SA 2.5,https://stackoverflow.com/questions/1268211/netbeans-and-eclipse-like-run-configurations,NetBeans and Eclipse-like &quot;run configurations&quot;,,,,,,
394,"['java', 'collections', 'case-insensitive', 'hashset']","{'account_id': 30982, 'reputation': 631, 'user_id': 84786, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://www.gravatar.com/avatar/0d47504f5faf3a5ed81af291dc6486db?s=256&d=identicon&r=PG', 'display_name': 'user84786', 'link': 'https://stackoverflow.com/users/84786/user84786'}",True,12021,,5,13,1486048373,1249592774,1486045738.0,1241460,CC BY-SA 3.0,https://stackoverflow.com/questions/1241460/collection-removeall-ignoring-case,Collection removeAll ignoring case?,1241533.0,,,,,
395,"['java', 'preferences']","{'account_id': 561073, 'reputation': 603, 'user_id': 150778, 'user_type': 'unregistered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/b18d85366aa75332c15d6b5bfe7b27a5?s=256&d=identicon&r=PG', 'display_name': 'rupa', 'link': 'https://stackoverflow.com/users/150778/rupa'}",True,18036,,2,29,1484092998,1251094404,1466732026.0,1320709,CC BY-SA 3.0,https://stackoverflow.com/questions/1320709/preference-api-storage,Preference API storage,,,,,,
