,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,accepted_answer_id,protected_date
151,"['javascript', 'css', 'next.js']","{'account_id': 85903, 'reputation': 30984, 'user_id': 239219, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://i.stack.imgur.com/DHquN.jpg?s=256&g=1', 'display_name': 'J&#225;nos', 'link': 'https://stackoverflow.com/users/239219/j%c3%a1nos'}",True,2892,3,6,1645567781,1630695435,,69049527,CC BY-SA 4.0,https://stackoverflow.com/questions/69049527/why-i-get-this-in-next-js-link-rel-preload-has-an-invalid-imagesrcset-value,Why I get this in Next.js? &lt;link rel=preload&gt; has an invalid `imagesrcset` value,,,70892517.0,
152,"['html', 'css', 'google-chrome', 'webkit']","{'account_id': 22747112, 'reputation': 1, 'user_id': 16907756, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c0c1cf2d49cb2206c906ab603fc591b1?s=256&d=identicon&r=PG&f=1', 'display_name': 'lyjk', 'link': 'https://stackoverflow.com/users/16907756/lyjk'}",False,52,0,0,1645456083,1631688712,1645456083.0,69188308,CC BY-SA 4.0,https://stackoverflow.com/questions/69188308/google-does-not-treat-a-pseudo-element-whose-content-property-value-type-is-co,Google does not treat a pseudo-element whose content property value type is &#39;&lt;content-replacement&gt;&#39; as a replaced element rendering,,,,
153,"['javascript', 'html', 'jquery', 'css']","{'account_id': 14198390, 'reputation': 21, 'user_id': 10256988, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/UQU8N.jpg?s=256&g=1', 'display_name': 'Alastair', 'link': 'https://stackoverflow.com/users/10256988/alastair'}",False,113,1,1,1645435008,1632641901,,69332780,CC BY-SA 4.0,https://stackoverflow.com/questions/69332780/change-color-of-specific-characters-in-contenteditable-div-whilst-inputting-data,Change color of specific characters in contenteditable div whilst inputting data,,,,
154,"['javascript', 'css', 'bootstrap-5']","{'account_id': 8375673, 'reputation': 47, 'user_id': 6289205, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a0719a4342a88a8ec9e3126d5725985a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Juan', 'link': 'https://stackoverflow.com/users/6289205/juan'}",False,524,2,-1,1644666977,1632687942,,69338690,CC BY-SA 4.0,https://stackoverflow.com/questions/69338690/how-to-keep-one-accordion-item-always-open-in-bootstrap-5,How to keep one accordion item always open in Bootstrap 5?,,,,
155,"['html', 'css', 'angular', 'primeng', 'chips']","{'account_id': 19636292, 'reputation': 31, 'user_id': 14373508, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhySMIJ0ckIr-qFhQziPqc3AUvY9LrolQ1aZ9RdIw=k-s256', 'display_name': 'Da reen', 'link': 'https://stackoverflow.com/users/14373508/da-reen'}",True,907,2,1,1644528713,1632483028,1632483586.0,69314304,CC BY-SA 4.0,https://stackoverflow.com/questions/69314304/how-can-i-change-chips-color-in-primeng,how can I change chips color in Primeng?,,,,
156,"['css', 'reactjs', 'next.js', 'styled-components']","{'account_id': 13269112, 'reputation': 368, 'user_id': 9580775, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ee610ba33193fdc104ca4ff08a102fff?s=256&d=identicon&r=PG&f=1', 'display_name': 'ronak patel', 'link': 'https://stackoverflow.com/users/9580775/ronak-patel'}",True,904,2,1,1644506020,1632277281,1632299167.0,69277432,CC BY-SA 4.0,https://stackoverflow.com/questions/69277432/next-js-return-failedneterr-unknown-url-scheme-for-imported-images,Next.js return (failed)net::ERR_UNKNOWN_URL_SCHEME for imported images,,,69277542.0,
157,"['javascript', 'css', 'vue.js', 'vuetify.js']","{'account_id': 22519240, 'reputation': 133, 'user_id': 16713064, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8ab0f9d03f46d93486a6a4c9f974d945?s=256&d=identicon&r=PG&f=1', 'display_name': 'JohnW2Smith', 'link': 'https://stackoverflow.com/users/16713064/johnw2smith'}",True,400,3,2,1644328175,1632034010,1632041437.0,69240964,CC BY-SA 4.0,https://stackoverflow.com/questions/69240964/why-is-my-css-not-working-on-v-checkboxs-icon,Why is my css not working on v-checkbox&#39;s icon?,,,,
158,"['html', 'css', 'flexbox']","{'account_id': 21170713, 'reputation': 91, 'user_id': 15567094, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e69fd0f5354db1bbf952ba40b4dc4af9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Andrea', 'link': 'https://stackoverflow.com/users/15567094/andrea'}",False,42,0,0,1644293749,1630680612,1630681988.0,69046849,CC BY-SA 4.0,https://stackoverflow.com/questions/69046849/cannot-move-text-within-a-div-above-a-container-with-3-div-boxes-with-flexbox,Cannot Move text within a Div above a container with 3 div boxes with flexbox,,,,
159,"['css', 'react-bootstrap', 'bootstrap-5']","{'account_id': 2086953, 'reputation': 6855, 'user_id': 2725810, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/520b9e3418a19d3e442f5713613ef9b8?s=256&d=identicon&r=PG', 'display_name': 'AlwaysLearning', 'link': 'https://stackoverflow.com/users/2725810/alwayslearning'}",True,363,2,1,1644031942,1631199734,1631259581.0,69120557,CC BY-SA 4.0,https://stackoverflow.com/questions/69120557/navdropdown-overflowing-the-screen,NavDropdown overflowing the screen,,,,
160,['css'],"{'account_id': 225326, 'reputation': 47916, 'user_id': 485743, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/2a92e2d3aa2f16ee42e0efed5953a51b?s=256&d=identicon&r=PG&f=1', 'display_name': 'copenndthagen', 'link': 'https://stackoverflow.com/users/485743/copenndthagen'}",False,517,4,-1,1643995800,1632492105,,69316311,CC BY-SA 4.0,https://stackoverflow.com/questions/69316311/apply-css-selector-for-child-element-not-having-parent,Apply CSS selector for child element not having parent,,,,
161,"['css', 'r', 'r-markdown', 'themes']","{'account_id': 11196442, 'reputation': 241, 'user_id': 8214946, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e9da309d8fac9df4e62b443e6dfda404?s=256&d=identicon&r=PG&f=1', 'display_name': 'nimliug', 'link': 'https://stackoverflow.com/users/8214946/nimliug'}",True,179,1,3,1643984785,1630603695,,69034784,CC BY-SA 4.0,https://stackoverflow.com/questions/69034784/increase-width-of-rmarkdown-theme-readthedown,Increase width of Rmarkdown theme &#39;readthedown&#39;,,,70987806.0,
162,"['css', 'reactjs', 'next.js', 'less', 'antd']","{'account_id': 18758881, 'reputation': 484, 'user_id': 13678259, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-C0VbgVw5Y_E/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckR0gaL5t70zIPk_f2hfcn-W_zi_g/photo.jpg?sz=256', 'display_name': 'Rajesh Koothropali', 'link': 'https://stackoverflow.com/users/13678259/rajesh-koothropali'}",False,469,1,2,1643788444,1632455748,,69309357,CC BY-SA 4.0,https://stackoverflow.com/questions/69309357/unable-to-load-antd-less-styles,Unable to load antd less styles,,,,
163,"['html', 'css']","{'account_id': 20778374, 'reputation': 61, 'user_id': 15259381, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/pX7EQ.jpg?s=256&g=1', 'display_name': 'مصطفى اوريك', 'link': 'https://stackoverflow.com/users/15259381/%d9%85%d8%b5%d8%b7%d9%81%d9%89-%d8%a7%d9%88%d8%b1%d9%8a%d9%83'}",False,201,2,1,1643621945,1631051266,1631069394.0,69094865,CC BY-SA 4.0,https://stackoverflow.com/questions/69094865/how-to-use-flexbox-to-put-an-space-between-before-icon-and-text,How to use flexbox to put an space between ::before icon and text?,,,,
164,"['html', 'css']","{'account_id': 12045995, 'reputation': 494, 'user_id': 9406146, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f5e19026dc7f54ca4977c360685fa667?s=256&d=identicon&r=PG&f=1', 'display_name': 'xsrf', 'link': 'https://stackoverflow.com/users/9406146/xsrf'}",True,1190,2,0,1643595947,1631608606,1631609060.0,69174538,CC BY-SA 4.0,https://stackoverflow.com/questions/69174538/css-read-only-is-applied-to-elements-that-are-not-readonly,CSS :read-only is applied to elements that are not readonly,,,69174655.0,
165,"['css', 'tailwind-css']","{'account_id': 20383362, 'reputation': 658, 'user_id': 14952975, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Rhnih.png?s=256&g=1', 'display_name': 'kevin', 'link': 'https://stackoverflow.com/users/14952975/kevin'}",True,2921,2,3,1643368888,1630644438,,69039637,CC BY-SA 4.0,https://stackoverflow.com/questions/69039637/how-can-i-customize-container-width-in-tailwind-css,how can i customize container width in tailwind-css?,,,69040797.0,
166,"['html', 'css', 'twitter-bootstrap', 'twitter-bootstrap-3']","{'account_id': 11668658, 'reputation': 11, 'user_id': 8544540, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/vawqR.png?s=256&g=1', 'display_name': 'OldSchool', 'link': 'https://stackoverflow.com/users/8544540/oldschool'}",True,105,1,0,1643224554,1631551036,1643056116.0,69166279,CC BY-SA 4.0,https://stackoverflow.com/questions/69166279/any-ideas-on-a-missing-columns-in-a-simple-bootstrap-3-4-1-table,Any Ideas on a Missing-Columns in a Simple Bootstrap 3.4.1 Table?,,,,
167,"['css', 'responsive-design', 'frontend', 'media-queries']","{'account_id': 22782869, 'reputation': 25, 'user_id': 16938621, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/2Mubh.png?s=256&g=1', 'display_name': 'JosueMagnus12', 'link': 'https://stackoverflow.com/users/16938621/josuemagnus12'}",True,64,2,0,1643179977,1631894778,1631895041.0,69226482,CC BY-SA 4.0,https://stackoverflow.com/questions/69226482/where-should-media-queries-be-placed,Where should media queries be placed?,,,69227176.0,
168,"['css', 'math', 'sass', 'division']","{'account_id': 22264875, 'reputation': 1, 'user_id': 16495823, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gi7x-5ddFL55wiydBa_KxFF1y9bYRyv9BZat9Ue=k-s256', 'display_name': 'Luis_A', 'link': 'https://stackoverflow.com/users/16495823/luis-a'}",False,2258,3,-2,1643161650,1632231226,,69269798,CC BY-SA 4.0,https://stackoverflow.com/questions/69269798/compilation-error-scss-invalid-css-after,Compilation Error SCSS: &quot;Invalid CSS after...&quot;,,,,
169,"['html', 'css', 'twitter-bootstrap', 'twitter-bootstrap-3']","{'account_id': 16015486, 'reputation': 31, 'user_id': 11558338, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/55c3aeb7f223f030a73c3e5025ef2bc4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Lieu', 'link': 'https://stackoverflow.com/users/11558338/lieu'}",True,293,1,2,1643144813,1631867338,1643144813.0,69220164,CC BY-SA 4.0,https://stackoverflow.com/questions/69220164/navbar-dropdown-not-working-bootstrap-dropdown-anchor-not-working-on-click,navbar dropdown not working Bootstrap Dropdown anchor not working on click,,,69223668.0,
170,"['html', 'css', 'css-grid']","{'account_id': 14769694, 'reputation': 31, 'user_id': 10666550, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/09e32910aefb882047c652f4b10ec51f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sara York', 'link': 'https://stackoverflow.com/users/10666550/sara-york'}",False,1874,2,1,1643042167,1632701639,1643042167.0,69339924,CC BY-SA 4.0,https://stackoverflow.com/questions/69339924/how-can-i-align-this-text-to-be-centered-within-my-css-grid,How can I align this text to be centered within my CSS grid?,,,,
171,"['javascript', 'html', 'css', 'reactjs']","{'account_id': 1962372, 'reputation': 49, 'user_id': 1763531, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0b5bee855aa23c4dce241e31f3c90224?s=256&d=identicon&r=PG', 'display_name': 'matt', 'link': 'https://stackoverflow.com/users/1763531/matt'}",True,532,3,-2,1642960701,1631382755,1631702328.0,69145443,CC BY-SA 4.0,https://stackoverflow.com/questions/69145443/using-react-how-to-acheive-basic-accordion-that-has-css-transitioning-toggle-f,"Using React, how to acheive basic Accordion that has css transitioning toggle (from fullHeight to 0px) (allowing height to remain dynamic / auto)",,,69215864.0,
172,"['javascript', 'html', 'css', 'reactjs']","{'account_id': 9263431, 'reputation': 401, 'user_id': 13062495, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/317d5440f3b5fe24ceac4dddfa3ff9d2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Notorious776', 'link': 'https://stackoverflow.com/users/13062495/notorious776'}",True,708,1,1,1642881588,1630495091,,69012733,CC BY-SA 4.0,https://stackoverflow.com/questions/69012733/how-to-overlay-a-react-component-over-a-scrollable-div,How to overlay a React component over a scrollable div?,,,,
173,"['html', 'css']","{'user_type': 'does_not_exist', 'display_name': 'user16262715'}",True,76,2,2,1642824809,1630569345,1642824809.0,69026261,CC BY-SA 4.0,https://stackoverflow.com/questions/69026261/keyframes-animation-has-no-transition-when-moving-in-other-direction-pure-css,Keyframes Animation has no transition when moving in other direction (Pure CSS),,,69026491.0,
174,"['javascript', 'jquery', 'css', 'image', 'croppie']","{'account_id': 22661055, 'reputation': 19, 'user_id': 16834140, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxm9fos9_k-D3UeATQKjjTFTjRWbnbdtiDdikSy=k-s256', 'display_name': 'snouck.socmed', 'link': 'https://stackoverflow.com/users/16834140/snouck-socmed'}",False,257,1,0,1642715221,1632452473,,69309025,CC BY-SA 4.0,https://stackoverflow.com/questions/69309025/croppie-js-out-frame,Croppie.js out frame,,,,
175,['css'],"{'account_id': 332390, 'reputation': 4416, 'user_id': 657676, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/95403968f46df9a773bc8451a2a23b46?s=256&d=identicon&r=PG', 'display_name': 'Joseph Duffy', 'link': 'https://stackoverflow.com/users/657676/joseph-duffy'}",True,611,1,2,1642670076,1631574826,,69170035,CC BY-SA 4.0,https://stackoverflow.com/questions/69170035/drop-shadow-not-showing-on-sides-on-first-load-in-safari-when-using-a-border-rad,Drop shadow not showing on sides on first load in Safari when using a border radius,,,,
176,"['html', 'css', 'reactjs']","{'account_id': 21138486, 'reputation': 84, 'user_id': 15541450, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiifGl8ddINwf_MBLSplaKBW9wqrgeAMzAGXd_MJg=k-s256', 'display_name': 'Liemannen loop', 'link': 'https://stackoverflow.com/users/15541450/liemannen-loop'}",True,891,1,-1,1642644677,1631567661,,69169167,CC BY-SA 4.0,https://stackoverflow.com/questions/69169167/color-picker-not-showing-in-vs-code-but-only-for-css-files,Color picker not showing in VS Code but only for CSS files,,,69171325.0,
177,"['css', 'django', 'amazon-web-services', 'amazon-elastic-beanstalk']","{'account_id': 16798009, 'reputation': 23, 'user_id': 12144048, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-J6SESrv1rNI/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcdcdh8uYIkVTucfanmInkIOrwJMQ/photo.jpg?sz=256', 'display_name': 'Peter Parker', 'link': 'https://stackoverflow.com/users/12144048/peter-parker'}",True,418,2,1,1642523048,1632149132,,69256403,CC BY-SA 4.0,https://stackoverflow.com/questions/69256403/why-wont-elastic-beanstalk-render-css-for-the-django-admin-site,Why won&#39;t elastic beanstalk render css for the django admin site?,,,,
178,['css'],"{'account_id': 22353815, 'reputation': 40, 'user_id': 16571436, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwvNkOiIymBzQ_LK_xs2CwY4JVGfM2xvxhkQJr5=k-s256', 'display_name': 'sam sam', 'link': 'https://stackoverflow.com/users/16571436/sam-sam'}",True,190,2,-2,1642377186,1630739724,1642376809.0,69053172,,https://stackoverflow.com/questions/69053172/what-are-utility-classes-in-css-beginner-css-developer,What are utility classes in CSS? Beginner CSS developer,1630746964.0,Needs details or clarity,,
179,"['html', 'css', 'sass', 'tailwind-css']","{'account_id': 11326494, 'reputation': 6274, 'user_id': 8305219, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/56a26062355f345f18426e3ac3ee9bab?s=256&d=identicon&r=PG&f=1', 'display_name': 'Joseph', 'link': 'https://stackoverflow.com/users/8305219/joseph'}",True,8091,2,4,1642166850,1631891299,,69225683,CC BY-SA 4.0,https://stackoverflow.com/questions/69225683/customize-input-range-in-tailwind-css,Customize Input Range in Tailwind CSS,,,,
180,"['css', 'reactjs']","{'account_id': 22265325, 'reputation': 21, 'user_id': 16980146, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5b1b0a89fe2ab218f828350366132a7a?s=256&d=identicon&r=PG', 'display_name': 'Danjar27', 'link': 'https://stackoverflow.com/users/16980146/danjar27'}",True,601,2,2,1641877666,1632362794,,69293179,CC BY-SA 4.0,https://stackoverflow.com/questions/69293179/react-flow-line-width,React-flow line width,,,,
181,"['html', 'css', 'responsive', 'gallery']","{'account_id': 20142128, 'reputation': 2324, 'user_id': 14771613, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/4zUUq.png?s=256&g=1', 'display_name': 'krmogi', 'link': 'https://stackoverflow.com/users/14771613/krmogi'}",True,239,2,1,1641867402,1631148511,1641867402.0,69111035,CC BY-SA 4.0,https://stackoverflow.com/questions/69111035/youtube-video-gallery-not-working-properly-html-css,Youtube Video Gallery not working properly - html css,,,69111407.0,
182,"['html', 'jquery', 'css', 'responsive-design', 'carousel']","{'account_id': 10597594, 'reputation': 129, 'user_id': 7805668, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/1KyAt.png?s=256&g=1', 'display_name': 'SandyS', 'link': 'https://stackoverflow.com/users/7805668/sandys'}",True,333,1,0,1641482161,1630754240,,69054782,CC BY-SA 4.0,https://stackoverflow.com/questions/69054782/carousel-testimonial-auto-scroll-with-description,Carousel testimonial auto scroll with description,,,,
