,tags,owner,is_answered,view_count,closed_date,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,link,closed_reason,title,accepted_answer_id,content_license,migrated_from,protected_date
514,"['javascript', 'python', 'html', 'css']","{'account_id': 18240600, 'reputation': 499, 'user_id': 13277690, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5d3a763825c3d04322e8c5fe11af9cad?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kwsswart', 'link': 'https://stackoverflow.com/users/13277690/kwsswart'}",False,183,1589985624.0,0,0,1593587958,1589973824,1593587958.0,61911838,https://stackoverflow.com/questions/61911838/how-to-get-flask-application-to-return-data-in-portions,Duplicate,How to get Flask application to return data in portions,,,,
515,"['css', 'r', 'shiny']","{'account_id': 10077103, 'reputation': 1719, 'user_id': 7448827, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/8e8b7789d48ef9fd22514626929a3636?s=256&d=identicon&r=PG&f=1', 'display_name': 'elliot', 'link': 'https://stackoverflow.com/users/7448827/elliot'}",True,163,,1,0,1593549462,1590874104,,62108882,https://stackoverflow.com/questions/62108882/more-easily-identify-css-selectors-in-r-shiny-apps,,More easily identify css selectors in R Shiny Apps,62665789.0,CC BY-SA 4.0,,
516,"['javascript', 'c#', 'css', 'asp.net-core', 'kendo-ui']","{'account_id': 16225579, 'reputation': 50, 'user_id': 11715986, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-mvjxSEhKJk4/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfkZAlfyCqpwFapRxuvQmCHoRwilg/photo.jpg?sz=256', 'display_name': 'Ewean', 'link': 'https://stackoverflow.com/users/11715986/ewean'}",False,407,,0,0,1593530372,1590183118,1593530372.0,61964231,https://stackoverflow.com/questions/61964231/how-can-i-trigger-asp-validation-behaviour-manually-in-js,,How can I trigger asp-validation behaviour manually in js?,,CC BY-SA 4.0,,
517,"['css', 'responsive-design']","{'account_id': 18240600, 'reputation': 499, 'user_id': 13277690, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5d3a763825c3d04322e8c5fe11af9cad?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kwsswart', 'link': 'https://stackoverflow.com/users/13277690/kwsswart'}",True,899,,2,0,1593527585,1589955134,1593527585.0,61906274,https://stackoverflow.com/questions/61906274/how-can-i-remove-white-space-when-making-a-responsive-website,,How can I remove white-space when making a responsive website,61906411.0,CC BY-SA 4.0,,
518,"['html', 'css']","{'account_id': 18240600, 'reputation': 499, 'user_id': 13277690, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5d3a763825c3d04322e8c5fe11af9cad?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kwsswart', 'link': 'https://stackoverflow.com/users/13277690/kwsswart'}",True,59,,1,1,1593522117,1589649653,1593522117.0,61840780,https://stackoverflow.com/questions/61840780/how-can-i-get-the-information-table-and-image-aligned-on-the-same-line,,How can I get the information table and image aligned on the same line,61841240.0,CC BY-SA 4.0,,
519,"['html', 'css', 'angular', 'typescript']","{'account_id': 13124191, 'reputation': 451, 'user_id': 12460041, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'John w.', 'link': 'https://stackoverflow.com/users/12460041/john-w'}",True,132,,2,5,1593388676,1590491207,,62020749,https://stackoverflow.com/questions/62020749/object-with-the-same-color-but-with-different-opacities,,"Object with the same color, but with different opacities",62020874.0,CC BY-SA 4.0,,
520,"['javascript', 'html', 'css', 'local-storage']","{'account_id': 18530190, 'reputation': 496, 'user_id': 13501170, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/1hxZc.png?s=256&g=1', 'display_name': 'Luca_54', 'link': 'https://stackoverflow.com/users/13501170/luca-54'}",True,461,,2,1,1593366064,1589302911,1590379048.0,61757590,https://stackoverflow.com/questions/61757590/check-whether-an-html-input-has-been-completed,,Check whether an HTML input has been completed,61759317.0,CC BY-SA 4.0,,
521,"['html', 'css', 'ios', 'macos', 'safari']","{'account_id': 457844, 'reputation': 1, 'user_id': 857379, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/26b200baf2c2053e7afe7f49725f418b?s=256&d=identicon&r=PG', 'display_name': 'Juan Carlos Segundo', 'link': 'https://stackoverflow.com/users/857379/juan-carlos-segundo'}",False,1056,,2,0,1593349460,1589350448,,61767607,https://stackoverflow.com/questions/61767607/css-and-html-doesnt-shows-properly-in-ios-and-macos-safari-even-chrome,,CSS and HTML doesn&#39;t shows properly in iOS and MacOS Safari even Chrome,,CC BY-SA 4.0,,
522,"['html', 'css', 'excel', 'vba', 'web-scraping']","{'account_id': 13456823, 'reputation': 109, 'user_id': 9710180, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/aA9B4.jpg?s=256&g=1', 'display_name': 'Bloggy', 'link': 'https://stackoverflow.com/users/9710180/bloggy'}",True,62,,1,0,1593211489,1588874580,1593211489.0,61664668,https://stackoverflow.com/questions/61664668/how-to-select-non-immediate-child-elements,,How to select non-immediate child elements?,61666520.0,CC BY-SA 4.0,,
523,"['html', 'css', 'web', 'fonts', 'pixel']","{'account_id': 7992815, 'reputation': 87, 'user_id': 6030188, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/aedc6c368ae6deb8d235c49dfc4a46c7?s=256&d=identicon&r=PG', 'display_name': 'wRadion', 'link': 'https://stackoverflow.com/users/6030188/wradion'}",True,667,,1,0,1593202155,1590683209,,62069724,https://stackoverflow.com/questions/62069724/web-css-pixel-perfect-cleartype-font,,Web/CSS: Pixel perfect/cleartype font,62602097.0,CC BY-SA 4.0,,
524,"['javascript', 'html', 'jquery', 'css', 'plc']","{'account_id': 13498839, 'reputation': 3, 'user_id': 13550136, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1945536585736982/picture?type=large', 'display_name': 'Pep Oversesa', 'link': 'https://stackoverflow.com/users/13550136/pep-oversesa'}",True,121,,2,0,1592982967,1589648041,1589650787.0,61840396,https://stackoverflow.com/questions/61840396/javascript-jquery-problem-with-checkbox-styled-into-power-button-and-updating,,JavaScript jQuery - Problem with checkbox styled into power button and updating its state when reload webpage,61842228.0,CC BY-SA 4.0,,
525,"['css', 'npm', 'sass', 'compass', 'node-sass']","{'account_id': 81527, 'reputation': 2548, 'user_id': 229810, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/642586dc22f75193f059bc39c43d624e?s=256&d=identicon&r=PG', 'display_name': 'kevin cline', 'link': 'https://stackoverflow.com/users/229810/kevin-cline'}",True,230,,1,1,1592962478,1590633515,,62056079,https://stackoverflow.com/questions/62056079/scss-node-sass-replacement-for-old-compass-image-width-function,,SCSS: node-sass replacement for old Compass image-width function,62546244.0,CC BY-SA 4.0,,
526,"['html', 'css']","{'user_type': 'does_not_exist', 'display_name': 'user9996887'}",True,848,,3,-2,1592942708,1590083799,1592942708.0,61940802,https://stackoverflow.com/questions/61940802/how-do-i-set-two-pictures-on-the-same-line-using-html-and-css,,How do i set two pictures on the same line using html and css?,61940913.0,CC BY-SA 4.0,,
527,"['html', 'jquery', 'css', 'angular', 'twitter-bootstrap']","{'account_id': 9054177, 'reputation': 69, 'user_id': 6743122, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9b4ee09854c41c7a5482648d6727b3b8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Rupam ', 'link': 'https://stackoverflow.com/users/6743122/rupam'}",True,9073,,2,0,1592922738,1589445249,1592922738.0,61792813,https://stackoverflow.com/questions/61792813/getting-error-while-including-a-bootstrap-style-to-my-angular-project,,Getting Error while including a bootstrap Style to my Angular project,61795623.0,CC BY-SA 4.0,,
528,"['html', 'css', 'twitter-bootstrap']","{'account_id': 18635935, 'reputation': 27, 'user_id': 13582843, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0ffc6a3198e12394060ceae702744dec?s=256&d=identicon&r=PG&f=1', 'display_name': 'jjfaress', 'link': 'https://stackoverflow.com/users/13582843/jjfaress'}",False,38,,1,0,1592922716,1590021100,1592922716.0,61925184,https://stackoverflow.com/questions/61925184/i-cant-get-my-text-to-display-under-my-carousel,,I can&#39;t get my text to display under my carousel,,CC BY-SA 4.0,,
529,"['html', 'css', 'textarea']","{'account_id': 8179131, 'reputation': 347, 'user_id': 6156951, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://i.stack.imgur.com/JAW7u.jpg?s=256&g=1', 'display_name': 'Mr.Toxy', 'link': 'https://stackoverflow.com/users/6156951/mr-toxy'}",True,42,,1,0,1592847887,1589804914,,61869598,https://stackoverflow.com/questions/61869598/how-to-inline-a-textarea-with-a-label-so-that-the-textarea-keeps-its-normal-flow,,How to inline a textarea with a label so that the textarea keeps its normal flow and wraps around the label,61870964.0,CC BY-SA 4.0,,
530,"['python', 'css', 'pygame']","{'account_id': 18397345, 'reputation': 61, 'user_id': 13401413, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-w7bgk2zEx6E/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJNYkobjL06JvNbL_33V8z0zCTHChA/photo.jpg?sz=256', 'display_name': 'Habib Ismail', 'link': 'https://stackoverflow.com/users/13401413/habib-ismail'}",True,83,,1,0,1592766222,1589660793,1592766222.0,61843123,https://stackoverflow.com/questions/61843123/how-do-i-get-my-image-list-inside-a-hitbox,,how do I get my image list inside a hitbox?,61845336.0,CC BY-SA 4.0,,
531,"['python', 'css', 'python-3.x', 'pygame']","{'account_id': 18397345, 'reputation': 61, 'user_id': 13401413, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-w7bgk2zEx6E/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJNYkobjL06JvNbL_33V8z0zCTHChA/photo.jpg?sz=256', 'display_name': 'Habib Ismail', 'link': 'https://stackoverflow.com/users/13401413/habib-ismail'}",True,32,,1,1,1592766192,1589842938,1592766192.0,61880451,https://stackoverflow.com/questions/61880451/projectiles-wont-change-into-an-image-error-how-to-fix,,Projectiles Wont Change Into An Image Error How To Fix?,,CC BY-SA 4.0,,
532,"['css', 'node.js', 'express', 'ejs', 'express-router']","{'account_id': 17743569, 'reputation': 579, 'user_id': 12883304, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mDiFqKqqkk2FbeJOTIHndmZuRwcHnIerkO3W6vH=k-s256', 'display_name': 'Nisha Dave', 'link': 'https://stackoverflow.com/users/12883304/nisha-dave'}",True,916,,1,2,1592667558,1590490283,,62020484,https://stackoverflow.com/questions/62020484/static-css-file-not-working-with-router-express,,Static CSS file not working with router Express,62487977.0,CC BY-SA 4.0,,
533,"['css', 'webpack', 'sass', 'laravel-7']","{'account_id': 1318182, 'reputation': 2177, 'user_id': 1276703, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/2ecf35384915d91d0b46ffd8d30ed0bc?s=256&d=identicon&r=PG', 'display_name': 'mukund', 'link': 'https://stackoverflow.com/users/1276703/mukund'}",False,151,,1,0,1592655549,1589120585,1589134825.0,61713564,https://stackoverflow.com/questions/61713564/unable-to-load-a-fontawesome-using-laravel-mix-webpack,,Unable to load a fontawesome using laravel/mix - webpack,,CC BY-SA 4.0,,
534,"['css', 'bootstrap-4']","{'account_id': 16738901, 'reputation': 284, 'user_id': 12099177, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/dNHZf.jpg?s=256&g=1', 'display_name': 'Rohit Sahu', 'link': 'https://stackoverflow.com/users/12099177/rohit-sahu'}",True,85,,1,0,1592579149,1589009096,1589009754.0,61693195,https://stackoverflow.com/questions/61693195/html-select-option-style-error-while-adding-data-live-search-true,,html select option style error while adding data-live-search=&quot;true&quot;,62473142.0,CC BY-SA 4.0,,
535,"['css', 'sass']","{'account_id': 49512, 'reputation': 5011, 'user_id': 147425, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/683f8549bce1adbb62d9456a955cfddc?s=256&d=identicon&r=PG', 'display_name': 'o01', 'link': 'https://stackoverflow.com/users/147425/o01'}",True,194,,1,0,1592556182,1590868519,,62107944,https://stackoverflow.com/questions/62107944/why-does-sass-darken-lighten-seem-to-calculate-the-wrong-grayscale,,Why does SASS darken/lighten seem to calculate the wrong grayscale?,62108622.0,CC BY-SA 4.0,,
536,"['html', 'css']","{'account_id': 10974526, 'reputation': 35, 'user_id': 8063602, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9069c52d1296d2f01fa46eb4452aa1c5?s=256&d=identicon&r=PG&f=1', 'display_name': 'majsterfun', 'link': 'https://stackoverflow.com/users/8063602/majsterfun'}",True,93,,1,3,1592405945,1588420273,1588425780.0,61558897,https://stackoverflow.com/questions/61558897/sidebar-element-look-like-be-part-of-main-content-how-to-achieve-this-hover-eff,,Sidebar element look like be part of main content. How to achieve this hover effect?,61572613.0,CC BY-SA 4.0,,
537,"['html', 'css', 'ipad', 'bootstrap-4']","{'account_id': 6135190, 'reputation': 16, 'user_id': 4784286, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f72e3730985b47125d6245578cc3eb35?s=256&d=identicon&r=PG&f=1', 'display_name': 'adam fitzpatrick', 'link': 'https://stackoverflow.com/users/4784286/adam-fitzpatrick'}",False,137,,1,0,1592390505,1590489823,1590586727.0,62020348,https://stackoverflow.com/questions/62020348/why-are-the-bootstrap-cards-displaying-differently-on-the-computer-compared-to-o,,Why are the bootstrap cards displaying differently on the computer compared to on an iPad?,,CC BY-SA 4.0,,
538,"['css', 'css-animations', 'css-transitions']","{'account_id': 1834682, 'reputation': 4003, 'user_id': 1665293, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/a3air.png?s=256&g=1', 'display_name': 'godblessstrawberry', 'link': 'https://stackoverflow.com/users/1665293/godblessstrawberry'}",True,2240,,2,1,1592239721,1590492926,1592239721.0,62021255,https://stackoverflow.com/questions/62021255/css-filter-drop-shadow-does-not-provide-smooth-transition,,CSS filter drop-shadow does not provide smooth transition,62021440.0,CC BY-SA 4.0,,
539,"['html', 'css']","{'account_id': 17961040, 'reputation': 81, 'user_id': 13052011, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d2b1cabc26716869ed22e546225c6866?s=256&d=identicon&r=PG&f=1', 'display_name': 'rfrostr', 'link': 'https://stackoverflow.com/users/13052011/rfrostr'}",True,543,,1,2,1592213351,1589590450,1589590964.0,61830546,https://stackoverflow.com/questions/61830546/how-to-determine-height-of-content-box-of-a-block-and-inline-element,,How to determine height of content-box of a block and inline element,61835863.0,CC BY-SA 4.0,,
540,"['css', 'reactjs', 'radio-button']","{'account_id': 12565184, 'reputation': 319, 'user_id': 9141427, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c70e6d1756c1f3bdab3e2d932e8c4e88?s=256&d=identicon&r=PG&f=1', 'display_name': 'M.I', 'link': 'https://stackoverflow.com/users/9141427/m-i'}",False,318,,1,0,1592210111,1590558235,1592210111.0,62036211,https://stackoverflow.com/questions/62036211/cant-style-border-when-pressed-on-radio-button-in-react,,can&#39;t style border when pressed on radio button in react,,CC BY-SA 4.0,,
541,"['css', 'reactjs', 'flexbox']","{'account_id': 12565184, 'reputation': 319, 'user_id': 9141427, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c70e6d1756c1f3bdab3e2d932e8c4e88?s=256&d=identicon&r=PG&f=1', 'display_name': 'M.I', 'link': 'https://stackoverflow.com/users/9141427/m-i'}",False,730,,3,0,1592210079,1590736572,1592210079.0,62080618,https://stackoverflow.com/questions/62080618/text-not-centered-with-background-color,,text not centered with background color,,CC BY-SA 4.0,,
542,"['css', 'r', 'shiny']","{'account_id': 11585661, 'reputation': 1908, 'user_id': 8487930, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/5d111c64ef9b405c9a0f2095f18ef666?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nautica', 'link': 'https://stackoverflow.com/users/8487930/nautica'}",True,689,,2,1,1592206924,1588699054,1588699392.0,61619025,https://stackoverflow.com/questions/61619025/how-to-reduce-the-padding-inside-shiny-input-boxes,,How to reduce the padding inside Shiny Input boxes?,62383552.0,CC BY-SA 4.0,,
543,"['javascript', 'html', 'css', 'button']","{'account_id': 18666370, 'reputation': 15, 'user_id': 13606229, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/de02782b80c6b45a9e6db2b62f1e42b1?s=256&d=identicon&r=PG&f=1', 'display_name': 'itu', 'link': 'https://stackoverflow.com/users/13606229/itu'}",True,57,,1,0,1592064621,1590304983,1592064621.0,61982816,https://stackoverflow.com/questions/61982816/how-to-make-my-website-remember-which-cta-has-been-pressed-to-redirect,,How to make my website remember which CTA has been pressed to redirect,61982882.0,CC BY-SA 4.0,,
544,"['html', 'css', 'angular', 'html-table', 'width']","{'account_id': 9841296, 'reputation': 817, 'user_id': 7290236, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/79fd945fdfca441d28b62ed0a2374212?s=256&d=identicon&r=PG&f=1', 'display_name': 'prabhat gundepalli', 'link': 'https://stackoverflow.com/users/7290236/prabhat-gundepalli'}",True,2094,,2,0,1592061788,1590611005,1590622802.0,62052222,https://stackoverflow.com/questions/62052222/how-to-set-the-width-of-a-column-of-a-dynamic-html-table,,How to set the width of a column of a dynamic HTML table,62059748.0,CC BY-SA 4.0,,
