,tags,owner,is_answered,view_count,closed_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,link,closed_reason,title,content_license,protected_date,migrated_from
161,"['html', 'css']","{'account_id': 1239364, 'reputation': 3456, 'user_id': 1202324, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/4e62f40c62dda03af2f033c651f36311?s=256&d=identicon&r=PG', 'display_name': 'Denny Mueller', 'link': 'https://stackoverflow.com/users/1202324/denny-mueller'}",True,10944,,11711643.0,2,15,1588408999,1342788667,1358865172.0,11711641,https://stackoverflow.com/questions/11711641/avoid-delayed-load-of-font-face,,Avoid delayed load of font-face,,,"{'other_site': {'aliases': ['https://webmaster.stackexchange.com'], 'styling': {'tag_background_color': '#FFF', 'tag_foreground_color': '#1B8FBB', 'link_color': '#1C69A4'}, 'related_sites': [{'relation': 'meta', 'api_site_parameter': 'webmasters.meta', 'site_url': 'https://webmasters.meta.stackexchange.com', 'name': 'Webmasters Meta Stack Exchange'}, {'relation': 'chat', 'site_url': 'https://chat.stackexchange.com?tab=site&host=webmasters.stackexchange.com', 'name': 'Chat Stack Exchange'}], 'markdown_extensions': ['Prettify'], 'launch_date': 1286997420, 'open_beta_date': 1279220400, 'closed_beta_date': 1278615600, 'site_state': 'normal', 'high_resolution_icon_url': 'https://cdn.sstatic.net/Sites/webmasters/Img/apple-touch-icon@2.png', 'twitter_account': 'StackWebmasters', 'favicon_url': 'https://cdn.sstatic.net/Sites/webmasters/Img/favicon.ico', 'icon_url': 'https://cdn.sstatic.net/Sites/webmasters/Img/apple-touch-icon.png', 'audience': 'webmasters', 'site_url': 'https://webmasters.stackexchange.com', 'api_site_parameter': 'webmasters', 'logo_url': 'https://cdn.sstatic.net/Sites/webmasters/Img/logo.png', 'name': 'Webmasters', 'site_type': 'main_site'}, 'on_date': 1343584945, 'question_id': 32398}"
162,"['javascript', 'html', 'css', 'touch', 'dom-events']","{'account_id': 174032, 'reputation': 8882, 'user_id': 403133, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/6286403e3f08bfc14dae6e781bd26a82?s=256&d=identicon&r=PG', 'display_name': 'Sarath', 'link': 'https://stackoverflow.com/users/403133/sarath'}",True,15231,,15385669.0,3,15,1587284589,1341990746,1587284589.0,11427403,https://stackoverflow.com/questions/11427403/how-to-get-touchend-to-behave-just-like-mouseup,,How to get touchEnd to behave just like mouseUp?,CC BY-SA 4.0,,
163,"['html', 'css']","{'account_id': 1303799, 'reputation': 143, 'user_id': 1253198, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/3e5f9cd574c3905ac497970e52810816?s=256&d=identicon&r=PG', 'display_name': 'Negin Nicki', 'link': 'https://stackoverflow.com/users/1253198/negin-nicki'}",True,92,1393833124.0,11647441.0,2,-1,1587050387,1343201989,1343206510.0,11644876,https://stackoverflow.com/questions/11644876/fixing-text-to-the-footer,Needs more focus,fixing text to the footer,,,
164,"['python', 'html', 'css', 'beautifulsoup']","{'account_id': 1236018, 'reputation': 73192, 'user_id': 1199589, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/d3c6a7f974f5d687a394415a2122c6b6?s=256&d=identicon&r=PG', 'display_name': 'root', 'link': 'https://stackoverflow.com/users/1199589/root'}",True,11606,,11502312.0,3,8,1587010090,1342430025,1587010090.0,11501268,https://stackoverflow.com/questions/11501268/beautifulsoup-get-css-classes-from-html,,BeautifulSoup: get css classes from html,CC BY-SA 4.0,,
165,"['jquery', 'html', 'css']","{'account_id': 1371190, 'reputation': 1589, 'user_id': 1318239, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/4a1b05a1dfdea05b6821f929544ad19b?s=256&d=identicon&r=PG', 'display_name': 'John', 'link': 'https://stackoverflow.com/users/1318239/john'}",True,48521,,11592018.0,7,15,1586928291,1342870809,,11591843,https://stackoverflow.com/questions/11591843/check-radio-button-on-div-click,,Check Radio button on div click,CC BY-SA 3.0,,
166,"['javascript', 'jquery', 'html', 'css', 'parallax']","{'account_id': 1482508, 'reputation': 50, 'user_id': 1391529, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/d30910f8988e9169a3f5d65ddf16d14f?s=256&d=identicon&r=PG', 'display_name': 'Ollie Barker', 'link': 'https://stackoverflow.com/users/1391529/ollie-barker'}",False,5991,,,2,0,1585350170,1343564711,1343589541.0,11709225,https://stackoverflow.com/questions/11709225/jerky-parallax-in-ie7-8,,Jerky Parallax in IE7-8,CC BY-SA 3.0,,
167,"['internet-explorer', 'css', 'fonts', 'google-webfonts']","{'account_id': 1076267, 'reputation': 6880, 'user_id': 1074346, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/3xd4O.jpg?s=256&g=1', 'display_name': 'Atadj', 'link': 'https://stackoverflow.com/users/1074346/atadj'}",True,60833,,14092444.0,7,33,1585064290,1342696218,1354544543.0,11559592,https://stackoverflow.com/questions/11559592/ie9-css3111-font-face-encountered-unknown-error,,IE9 - CSS3111: @font-face encountered unknown error,CC BY-SA 3.0,,
168,"['jquery', 'css', 'jquery-ui', 'jquery-ui-draggable', 'jquery-ui-resizable']","{'account_id': 30350, 'reputation': 5591, 'user_id': 82729, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/TbWsz.jpg?s=256&g=1', 'display_name': 'Tom Halladay', 'link': 'https://stackoverflow.com/users/82729/tom-halladay'}",True,4870,,11642718.0,4,4,1584707103,1343189213,,11642548,https://stackoverflow.com/questions/11642548/jqueryui-resizable-forcing-my-div-to-switch-from-positionrelative-to-absolute,,JQueryUI - Resizable forcing my div to switch from Position:Relative to Absolute,CC BY-SA 3.0,,
169,"['html', 'css', 'centering']","{'account_id': 1433462, 'reputation': 93, 'user_id': 1355328, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/3deec0013757eabcaad2a964898c3501?s=256&d=identicon&r=PG', 'display_name': 'Mitchell Weiss', 'link': 'https://stackoverflow.com/users/1355328/mitchell-weiss'}",True,13676,,,6,0,1584413739,1343403092,1343456963.0,11691014,https://stackoverflow.com/questions/11691014/center-inline-block-images,,Center inline block images,CC BY-SA 3.0,,
170,"['css', 'frameworks']","{'account_id': 137021, 'reputation': 21577, 'user_id': 340939, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/57847ce627d6386324fde13e2c6d7a68?s=256&d=identicon&r=PG', 'display_name': 'matsko', 'link': 'https://stackoverflow.com/users/340939/matsko'}",True,4427,,16795891.0,6,10,1583944866,1341625944,,11371661,https://stackoverflow.com/questions/11371661/smacss-based-css-frameworks,,SMACSS based CSS Frameworks,CC BY-SA 3.0,,
171,"['css', 'django', 'twitter-bootstrap']","{'account_id': 9163, 'reputation': 2383, 'user_id': 16822, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/94d06629fa35471de63c4a428771db65?s=256&d=identicon&r=PG&f=1', 'display_name': 'Gelatin', 'link': 'https://stackoverflow.com/users/16822/gelatin'}",True,15905,,11322342.0,4,7,1583250046,1341369854,1353933045.0,11321767,https://stackoverflow.com/questions/11321767/how-should-i-style-django-validation-errors-with-bootstrap,,How should I style Django validation errors with Bootstrap?,CC BY-SA 3.0,,
172,"['html', 'css', 'html-table']","{'account_id': 1532809, 'reputation': 45, 'user_id': 1429586, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/ec28362a9343210db895090c8a4454da?s=256&d=identicon&r=PG', 'display_name': 'user1429586', 'link': 'https://stackoverflow.com/users/1429586/user1429586'}",True,26196,,11283407.0,5,2,1582886659,1341157471,1545937566.0,11283372,https://stackoverflow.com/questions/11283372/how-do-i-get-3-tables-side-by-side,,How do I get 3 tables side by side,CC BY-SA 4.0,,
173,"['javascript', 'jquery', 'html', 'css', 'modernizr']","{'account_id': 137028, 'reputation': 40119, 'user_id': 340947, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/D0CKc.jpg?s=256&g=1', 'display_name': 'Steven Lu', 'link': 'https://stackoverflow.com/users/340947/steven-lu'}",True,57307,,11487380.0,5,21,1581840848,1342298548,,11487258,https://stackoverflow.com/questions/11487258/how-to-get-html-elements-class-tags,,How to get html element&#39;s class tags,CC BY-SA 3.0,,
174,"['javascript', 'jquery', 'html', 'css']","{'account_id': 1600711, 'reputation': 3287, 'user_id': 1481785, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/yYd0g.png?s=256&g=1', 'display_name': 'Epik', 'link': 'https://stackoverflow.com/users/1481785/epik'}",True,1996,,11406525.0,2,1,1581721354,1341892815,1515873248.0,11406403,https://stackoverflow.com/questions/11406403/javascript-add-and-remove-class-function-on-click,,JavaScript add and remove class function on click,CC BY-SA 3.0,,
175,"['css', 'png']","{'account_id': 172772, 'reputation': 68327, 'user_id': 401025, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/rqeRn.jpg?s=256&g=1', 'display_name': 'DarkLeafyGreen', 'link': 'https://stackoverflow.com/users/401025/darkleafygreen'}",True,3955,,11739569.0,3,1,1581075906,1343735411,1343735752.0,11739462,https://stackoverflow.com/questions/11739462/transparent-png-image-is-not-fully-transparent-in-browser,,Transparent png image is not fully transparent in browser,CC BY-SA 3.0,,
176,"['html', 'css', 'enter']","{'account_id': 1110027, 'reputation': 2318, 'user_id': 1100671, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/6bbdc3470cff84e09d02995ebd85529c?s=256&d=identicon&r=PG', 'display_name': 'Luke', 'link': 'https://stackoverflow.com/users/1100671/luke'}",True,35434,,11736960.0,6,8,1580264374,1343726414,1486724534.0,11736870,https://stackoverflow.com/questions/11736870/html-automatic-line-break-doesnt-work,,HTML Automatic line-break doesn&#39;t work?,CC BY-SA 3.0,,
177,"['css', 'format', 'dreamweaver']","{'account_id': 1578405, 'reputation': 153, 'user_id': 1464324, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1cc30817e348d359e4bdd6f386ef757f?s=256&d=identicon&r=PG', 'display_name': 'Funkyscript', 'link': 'https://stackoverflow.com/users/1464324/funkyscript'}",True,1208,,,1,0,1580260417,1342458736,1342458887.0,11509200,https://stackoverflow.com/questions/11509200/dreamweaver-cs6-format-source-code-css-adds-space-after,,Dreamweaver CS6 format source code CSS adds space after :,CC BY-SA 3.0,,
178,"['html', 'css']","{'account_id': 354048, 'reputation': 1534, 'user_id': 692151, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/5ba92e41d9e5eafe8516b1f1c0067157?s=256&d=identicon&r=PG', 'display_name': 'davey', 'link': 'https://stackoverflow.com/users/692151/davey'}",True,18824,,11724795.0,5,13,1580037678,1343662283,,11724620,https://stackoverflow.com/questions/11724620/align-2-table-column-widths-with-each-other,,align 2 table column widths with each other,CC BY-SA 3.0,,
179,"['javascript', 'css']","{'account_id': 357295, 'reputation': 827, 'user_id': 697375, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/24a7aed8cee4dc554a9f0b8bb2c479d0?s=256&d=identicon&r=PG', 'display_name': 'Lawrence', 'link': 'https://stackoverflow.com/users/697375/lawrence'}",True,1704,,,3,5,1579876983,1342100760,,11453232,https://stackoverflow.com/questions/11453232/how-to-test-browser-support-for-background-clip-text,,How to test Browser support for Background-clip: text?,CC BY-SA 3.0,,
180,"['css', 'list', 'inheritance', 'nested']","{'account_id': 1631738, 'reputation': 59, 'user_id': 1506123, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6ce672b0b4d03667d682935df69cab9b?s=256&d=identicon&r=PG', 'display_name': 'alex999', 'link': 'https://stackoverflow.com/users/1506123/alex999'}",True,100,,,2,0,1579722171,1341563660,1579722171.0,11358671,https://stackoverflow.com/questions/11358671/css-inheritance-broken,,CSS inheritance broken?,CC BY-SA 4.0,,
181,"['html', 'css', 'autocomplete']","{'account_id': 1640827, 'reputation': 177, 'user_id': 1513299, 'user_type': 'registered', 'accept_rate': 30, 'profile_image': 'https://www.gravatar.com/avatar/e503f0e2cc051557b8a84fb068a85e80?s=256&d=identicon&r=PG', 'display_name': 'Joakim Melin', 'link': 'https://stackoverflow.com/users/1513299/joakim-melin'}",True,15721,,,2,8,1578130404,1342904701,1342904869.0,11595824,https://stackoverflow.com/questions/11595824/how-to-style-the-browsers-autocomplete-dropdown-box,,How to style the browser&#39;s autocomplete dropdown box?,CC BY-SA 3.0,,
182,"['html', 'css', 'navbar']","{'account_id': 1704515, 'reputation': 83, 'user_id': 1563865, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/069782ec6e3060c131aea317288f20eb?s=256&d=identicon&r=PG', 'display_name': 'user1563865', 'link': 'https://stackoverflow.com/users/1563865/user1563865'}",True,17644,,11728893.0,3,8,1577938402,1343674905,1343675449.0,11727900,https://stackoverflow.com/questions/11727900/nav-bar-wrapping-on-smaller-resolutions,,nav bar wrapping on smaller resolutions,CC BY-SA 3.0,,
183,"['html', 'css', 'css-selectors', 'css-specificity']","{'account_id': 1335225, 'reputation': 30703, 'user_id': 1365428, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://i.stack.imgur.com/wWeu5.jpg?s=256&g=1', 'display_name': 'Rohit Azad Malik', 'link': 'https://stackoverflow.com/users/1365428/rohit-azad-malik'}",True,6305,,11406994.0,3,24,1577142734,1341896990,1341897925.0,11406953,https://stackoverflow.com/questions/11406953/what-is-the-specificity-of-the-attribute-selector,,What is the specificity of the attribute selector?,CC BY-SA 3.0,,
184,"['javascript', 'html', 'css', 'validation']","{'account_id': 461945, 'reputation': 31796, 'user_id': 863980, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/ea08c9063ae1de86e8d576fb569d513a?s=256&d=identicon&r=PG', 'display_name': 'vulcan raven', 'link': 'https://stackoverflow.com/users/863980/vulcan-raven'}",True,5347,,59427332.0,2,17,1576854139,1341761926,1341800393.0,11384376,https://stackoverflow.com/questions/11384376/checkvalidity-to-update-ui,,checkValidity to update UI,CC BY-SA 3.0,,
185,"['html', 'css']","{'account_id': 270440, 'reputation': 7590, 'user_id': 560383, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://i.stack.imgur.com/FrYu3.jpg?s=256&g=1', 'display_name': 'thomas-peter', 'link': 'https://stackoverflow.com/users/560383/thomas-peter'}",True,57040,,11726275.0,6,29,1576512720,1343668058,,11726238,https://stackoverflow.com/questions/11726238/how-do-i-stop-an-image-displaying-outside-of-the-div,,How do I stop an image displaying outside of the div,CC BY-SA 3.0,,
186,['css'],"{'account_id': 1347956, 'reputation': 1111, 'user_id': 1288335, 'user_type': 'registered', 'accept_rate': 17, 'profile_image': 'https://i.stack.imgur.com/XpqwZ.jpg?s=256&g=1', 'display_name': 'Soumya Rauth', 'link': 'https://stackoverflow.com/users/1288335/soumya-rauth'}",True,16346,,,3,4,1575537910,1341763587,1341763795.0,11384588,https://stackoverflow.com/questions/11384588/how-to-add-text-blink-effect-in-css2-for-chrome-browser,,How to add text blink effect in css2 for chrome browser,CC BY-SA 3.0,,
187,"['internet-explorer', 'css']","{'account_id': 1244325, 'reputation': 2890, 'user_id': 1206087, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/c90996631ac5158b04e7af9ffef15a2f?s=256&d=identicon&r=PG', 'display_name': 'David Garcia', 'link': 'https://stackoverflow.com/users/1206087/david-garcia'}",False,5827,,,2,0,1573887780,1341455482,1341460054.0,11337206,https://stackoverflow.com/questions/11337206/css3-text-shadow-ie,,CSS3 text-shadow IE,CC BY-SA 3.0,,
188,"['jquery', 'css', 'imagemapster']","{'account_id': 120850, 'reputation': 4918, 'user_id': 313522, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/e6dd88ec54643689069f97f0d52398ca?s=256&d=identicon&r=PG', 'display_name': 'gorn', 'link': 'https://stackoverflow.com/users/313522/gorn'}",True,342,,,1,1,1573867498,1343019355,1573867498.0,11606668,https://stackoverflow.com/questions/11606668/programmatically-change-margin-of-imagemapster-image,,Programmatically change margin of Imagemapster image,CC BY-SA 4.0,,
189,"['javascript', 'jquery', 'html', 'css', 'gallery']","{'account_id': 1270143, 'reputation': 4348, 'user_id': 1226652, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/4343ab9b26f426851e452cd2fc6116ac?s=256&d=identicon&r=PG', 'display_name': 'dtsg', 'link': 'https://stackoverflow.com/users/1226652/dtsg'}",True,14137,,11556616.0,2,4,1573726311,1342685520,,11556571,https://stackoverflow.com/questions/11556571/prevent-click-event-from-firing-multiple-times-issue-with-fading,,Prevent &#39;click&#39; event from firing multiple times + issue with fading,CC BY-SA 3.0,,
190,"['css', 'firefox', 'focus', 'keyboard-shortcuts', 'outline']","{'account_id': 223869, 'reputation': 54070, 'user_id': 483349, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/7fdce7d641950336054a02853c0b85f1?s=256&d=identicon&r=PG', 'display_name': 'Evan Mulawski', 'link': 'https://stackoverflow.com/users/483349/evan-mulawski'}",True,8794,,11386072.0,4,13,1573235346,1341423412,1341633163.0,11333420,https://stackoverflow.com/questions/11333420/firefox-ignores-outline-and-focus-styles-on-select-elements-when-using-tab,,Firefox ignores outline and focus styles on select elements when using Tab,CC BY-SA 3.0,,
