,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,migrated_from,closed_date,closed_reason,protected_date
278,"['javascript', 'css', 'leaflet', 'semantic-ui']","{'account_id': 4720440, 'reputation': 42, 'user_id': 3818488, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://i.stack.imgur.com/07BFN.jpg?s=256&g=1', 'display_name': 'Abol_Fa', 'link': 'https://stackoverflow.com/users/3818488/abol-fa'}",True,356,56826801.0,1,0,1579184793,1561894634,,56824551,CC BY-SA 4.0,https://stackoverflow.com/questions/56824551/leaflet-map-inside-semantic-ui-modal,Leaflet map inside semantic ui modal,,,,
279,"['css', 'bootstrap-4']","{'account_id': 7852048, 'reputation': 11, 'user_id': 6663414, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d35e4491075d2772e58ca3c99082c030?s=256&d=identicon&r=PG', 'display_name': 'Roman  Lipatov', 'link': 'https://stackoverflow.com/users/6663414/roman-lipatov'}",False,402,,1,0,1579115854,1559385645,1559387030.0,56405965,CC BY-SA 4.0,https://stackoverflow.com/questions/56405965/gantry-5-grid-system-same-as-in-bootstrap-4,Gantry 5 Grid System same as in Bootstrap 4,,,,
280,"['css', 'angular', 'angular-material']","{'account_id': 16077705, 'reputation': 1, 'user_id': 11604519, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-jvSzdxXcnA0/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcDHKfs7tOUEAQmssvRSfdbgCsJwg/mo/photo.jpg?sz=256', 'display_name': 'sai krishna', 'link': 'https://stackoverflow.com/users/11604519/sai-krishna'}",False,112,,0,0,1578884624,1559745685,1578884624.0,56462787,CC BY-SA 4.0,https://stackoverflow.com/questions/56462787/how-to-change-the-color-of-a-clicked-mat-list-item-from-a-list-of-numbers,How to change the color of a clicked mat-list-item from a list of numbers,,,,
281,"['html', 'css', 'angular', 'angular-material', 'angular-material2']","{'account_id': 4294878, 'reputation': 2013, 'user_id': 3510195, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://i.stack.imgur.com/XvtWn.jpg?s=256&g=1', 'display_name': 'Gopal00005', 'link': 'https://stackoverflow.com/users/3510195/gopal00005'}",True,13515,56497257.0,2,3,1578775425,1559895531,1560043372.0,56490540,CC BY-SA 4.0,https://stackoverflow.com/questions/56490540/angular-material-table-with-expandable-action-button-at-each-row,Angular material table with expandable action button at each row,,,,
282,"['html', 'css']","{'account_id': 16166359, 'reputation': 331, 'user_id': 11671255, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3f7be5b53666511138aa97e3dca9b724?s=256&d=identicon&r=PG&f=1', 'display_name': 'OSAMA E', 'link': 'https://stackoverflow.com/users/11671255/osama-e'}",False,303,,2,0,1578621641,1561047256,1578621641.0,56690100,CC BY-SA 4.0,https://stackoverflow.com/questions/56690100/when-button-is-clicked-text-changing-issueonly-using-css,When button is clicked text changing issue(Only using CSS),,,,
283,"['html', 'css']","{'account_id': 16166359, 'reputation': 331, 'user_id': 11671255, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3f7be5b53666511138aa97e3dca9b724?s=256&d=identicon&r=PG&f=1', 'display_name': 'OSAMA E', 'link': 'https://stackoverflow.com/users/11671255/osama-e'}",True,1114,,1,-1,1578619255,1561020574,1578619255.0,56682311,CC BY-SA 4.0,https://stackoverflow.com/questions/56682311/trying-to-center-toggle-button-at-the-center-of-the-page,Trying to center toggle button at the center of the page,,,,
284,"['css', 'node.js', 'ejs']","{'account_id': 16191824, 'reputation': 3, 'user_id': 11690355, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-KwVrJSFxiyQ/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcjTTGFUtlbMm5yH9vZ6FKZfDFLLA/mo/photo.jpg?sz=256', 'display_name': 'Milton Pauta', 'link': 'https://stackoverflow.com/users/11690355/milton-pauta'}",True,992,56806617.0,2,0,1578147425,1561713650,1566243723.0,56804226,CC BY-SA 4.0,https://stackoverflow.com/questions/56804226/css-wont-apply-to-ejs-files,CSS wont apply to ejs files,,,,
285,"['html', 'css', 'bootstrap-4']","{'user_type': 'does_not_exist', 'display_name': 'user9245313'}",True,759,56664619.0,2,-1,1577965576,1560921951,1577965576.0,56660545,CC BY-SA 4.0,https://stackoverflow.com/questions/56660545/bootstrap-hide-on-small-screens-not-working,bootstrap hide on small screens not working?,,,,
286,"['css', 'svg', 'css-transforms']","{'account_id': 5956162, 'reputation': 27, 'user_id': 4682787, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://graph.facebook.com/957360457616273/picture?type=large', 'display_name': 'Aleksandr Gorin', 'link': 'https://stackoverflow.com/users/4682787/aleksandr-gorin'}",True,455,,1,0,1577899798,1560196275,1577899798.0,56532720,CC BY-SA 4.0,https://stackoverflow.com/questions/56532720/what-is-right-way-to-transform-svg-element-rotatex,What is right way to transform SVG element (rotateX)?,,,,
287,"['css', 'ionic-framework', 'sticky', 'horizontal-scrolling', 'ion-item']","{'account_id': 5152463, 'reputation': 4144, 'user_id': 4126657, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://i.stack.imgur.com/MTpcC.png?s=256&g=1', 'display_name': 'Josh O&#39;Connor', 'link': 'https://stackoverflow.com/users/4126657/josh-oconnor'}",True,987,,1,0,1577716805,1561614085,1577716805.0,56784596,CC BY-SA 4.0,https://stackoverflow.com/questions/56784596/position-sticky-doesnt-work-for-element-inside-ion-item,position: sticky doesn&#39;t work for element inside &lt;ion-item&gt;,,,,
288,"['html', 'css', 'ionic4']","{'account_id': 7817538, 'reputation': 55, 'user_id': 5911698, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9f9ba893367b5bd7579f69a0cd130352?s=256&d=identicon&r=PG&f=1', 'display_name': 'gausmohammad', 'link': 'https://stackoverflow.com/users/5911698/gausmohammad'}",True,830,56574533.0,2,1,1577558645,1560406855,1560408347.0,56574419,CC BY-SA 4.0,https://stackoverflow.com/questions/56574419/why-css-not-working-on-ion-header-ion-toolbar-and-ion-icon,"Why css not working on ion-header, ion-toolbar and ion-icon?",,,,
289,"['css', 'angular', 'treeview']","{'account_id': 14387648, 'reputation': 781, 'user_id': 10393169, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c2158bf38d28a681a097a72f3cf060ae?s=256&d=identicon&r=PG&f=1', 'display_name': 'Gibran Shah', 'link': 'https://stackoverflow.com/users/10393169/gibran-shah'}",False,1581,,3,0,1577315489,1559359759,1559525363.0,56403642,CC BY-SA 4.0,https://stackoverflow.com/questions/56403642/cant-adjust-line-height-of-list-items-in-a-mat-tree,Can&#39;t adjust line height of list items in a mat-tree,,,,
290,"['css', 'polymer', 'vaadin', 'shadow-dom', 'lit-element']","{'account_id': 4636848, 'reputation': 179, 'user_id': 3757849, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3757849', 'link': 'https://stackoverflow.com/users/3757849/user3757849'}",True,737,,1,3,1576684424,1560091846,1560092283.0,56515595,CC BY-SA 4.0,https://stackoverflow.com/questions/56515595/working-with-vaadin-themable-mixin-in-lit-element,Working with vaadin themable mixin in lit-element,,,,
291,"['html', 'css']","{'account_id': 16046334, 'reputation': 113, 'user_id': 11581350, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/UCizy.png?s=256&g=1', 'display_name': 'bartc', 'link': 'https://stackoverflow.com/users/11581350/bartc'}",True,247,59328913.0,2,0,1576266407,1560816655,1560839171.0,56640241,CC BY-SA 4.0,https://stackoverflow.com/questions/56640241/chrome-mobile-vs-chrome-desktop-different-position-of-the-same-element,chrome mobile VS chrome desktop: different position of the same element,,,,
292,"['html', 'css', 'jscolor']","{'account_id': 16049638, 'reputation': 35, 'user_id': 11583890, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/25eb7c391bc885c0798d19d821b5b054?s=256&d=identicon&r=PG&f=1', 'display_name': 'LeaRuth', 'link': 'https://stackoverflow.com/users/11583890/learuth'}",False,1518,,2,2,1576256763,1560390890,1560430961.0,56572396,CC BY-SA 4.0,https://stackoverflow.com/questions/56572396/why-is-my-jscolor-color-picker-not-working-properly,Why is my jscolor color picker not working properly?,,,,
293,"['html', 'css', 'safari']","{'account_id': 16083941, 'reputation': 151, 'user_id': 11609177, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1bbd087cc11af0e29803adbe17a60c2a?s=256&d=identicon&r=PG&f=1', 'display_name': 'leandrof', 'link': 'https://stackoverflow.com/users/11609177/leandrof'}",True,3689,,1,14,1576159484,1559828662,1559912438.0,56478925,CC BY-SA 4.0,https://stackoverflow.com/questions/56478925/safari-drop-shadow-filter-remains-visible-even-with-hidden-element,Safari: drop-shadow filter remains visible even with hidden element,,,,
294,"['html', 'css']","{'account_id': 6079618, 'reputation': 751, 'user_id': 4745811, 'user_type': 'registered', 'accept_rate': 36, 'profile_image': 'https://www.gravatar.com/avatar/bb62a5522699d27e4b70aba2d8189164?s=256&d=identicon&r=PG&f=1', 'display_name': 'Anirudh Lou', 'link': 'https://stackoverflow.com/users/4745811/anirudh-lou'}",True,3363,56523176.0,5,1,1576073941,1560155645,1560176508.0,56522989,CC BY-SA 4.0,https://stackoverflow.com/questions/56522989/how-to-equally-center-a-div-into-another-div,How to equally center a div into another div?,,,,
295,"['html', 'css', 'flexbox', 'responsive']","{'user_type': 'does_not_exist', 'display_name': 'user9095754'}",True,1700,56526216.0,2,1,1575557045,1560168536,1560186083.0,56526127,CC BY-SA 4.0,https://stackoverflow.com/questions/56526127/responsive-flexbox-on-small-screens,Responsive Flexbox on small screens,,,,
296,"['css', 'ionic-framework', 'sass', 'overriding', 'ionic4']","{'account_id': 7012764, 'reputation': 85, 'user_id': 5375038, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7718ca786e240be9c3544b750bed70f7?s=256&d=identicon&r=PG&f=1', 'display_name': 'LVW23', 'link': 'https://stackoverflow.com/users/5375038/lvw23'}",True,6567,,2,2,1575540332,1560510420,,56596932,CC BY-SA 4.0,https://stackoverflow.com/questions/56596932/ionic-4-customize-ion-select,Ionic 4 customize ion select,,,,
297,"['javascript', 'css']","{'account_id': 15370545, 'reputation': 712, 'user_id': 11088692, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/8FEBC.png?s=256&g=1', 'display_name': 'Andrey', 'link': 'https://stackoverflow.com/users/11088692/andrey'}",True,577,56507607.0,1,-3,1575467577,1560001605,1575467577.0,56507004,CC BY-SA 4.0,https://stackoverflow.com/questions/56507004/how-to-make-a-multi-color-gradient-effect-in-css,How to make a multi-color gradient effect in CSS?,,,,
298,"['html', 'css']","{'account_id': 12993633, 'reputation': 494, 'user_id': 9392043, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d7c1e6a56162bb113209b2701c39359b?s=256&d=identicon&r=PG&f=1', 'display_name': 'user_1330', 'link': 'https://stackoverflow.com/users/9392043/user-1330'}",True,86,56787340.0,3,0,1575466579,1561624622,1575466579.0,56787114,CC BY-SA 4.0,https://stackoverflow.com/questions/56787114/div-at-the-top-img-in-center-and-button-in-sub,"Div at the top, img in center and button in sub",,,,
299,"['css', 'google-sheets', 'userscripts']","{'account_id': 16163440, 'reputation': 1, 'user_id': 11668948, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/45e0bd19abf9488832816e62f637ae67?s=256&d=identicon&r=PG&f=1', 'display_name': 'Wangyboy', 'link': 'https://stackoverflow.com/users/11668948/wangyboy'}",False,1761,,1,0,1574506281,1560932510,1560948158.0,56663138,CC BY-SA 4.0,https://stackoverflow.com/questions/56663138/how-can-i-add-full-tab-color-to-google-sheet,How can I add Full-Tab Color to Google Sheet?,,,,
300,"['javascript', 'jquery', 'html', 'css']","{'account_id': 15987916, 'reputation': 41, 'user_id': 11537794, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/837fe6ccdcbeff0db6cffe01e73cb7f1?s=256&d=identicon&r=PG&f=1', 'display_name': 'SeqTop', 'link': 'https://stackoverflow.com/users/11537794/seqtop'}",True,459,,1,0,1574368063,1561410148,1561415532.0,56743907,CC BY-SA 4.0,https://stackoverflow.com/questions/56743907/how-can-i-make-each-box-expand-when-i-click-read-more,How can I make each box expand when I click read more,,,,
301,"['javascript', 'css', 'reactjs', 'npm', 'webpack']","{'account_id': 9092106, 'reputation': 603, 'user_id': 6767508, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/bb9e1aa511abc41958e292e1886b01fd?s=256&d=identicon&r=PG&f=1', 'display_name': 'Baleb', 'link': 'https://stackoverflow.com/users/6767508/baleb'}",False,1030,,1,1,1574315254,1560849820,,56645829,CC BY-SA 4.0,https://stackoverflow.com/questions/56645829/should-css-be-included-in-npm-component-libraries-or-loaded-manually,Should CSS be included in NPM component libraries or loaded manually?,,,,
302,"['javascript', 'css', 'angular', 'typescript', 'bootstrap-4']","{'account_id': 16162470, 'reputation': 1, 'user_id': 11668179, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-5MzX2TH5htM/AAAAAAAAAAI/AAAAAAAAAGo/sT-CWBRCDU0/photo.jpg?sz=256', 'display_name': 'siva shankar', 'link': 'https://stackoverflow.com/users/11668179/siva-shankar'}",False,1196,,1,0,1574154399,1560934609,1560936717.0,56663775,CC BY-SA 4.0,https://stackoverflow.com/questions/56663775/how-to-customize-the-daterangepickerngxdaterangepickermd,How to customize the daterangepicker(ngxDaterangepickerMd ),,,,
303,"['javascript', 'html', 'css', 'typescript', 'monaco-editor']","{'account_id': 15977083, 'reputation': 13, 'user_id': 11529688, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7c7fa1d9cf1bb81659c9a3358e541b46?s=256&d=identicon&r=PG&f=1', 'display_name': 'Pierre H', 'link': 'https://stackoverflow.com/users/11529688/pierre-h'}",True,1668,56436875.0,2,1,1574012412,1559346676,,56402811,CC BY-SA 4.0,https://stackoverflow.com/questions/56402811/monaco-editor-showing-character-on-empty-line,Monaco Editor showing character on empty line,,,,
304,"['html', 'css']","{'account_id': 12993633, 'reputation': 494, 'user_id': 9392043, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d7c1e6a56162bb113209b2701c39359b?s=256&d=identicon&r=PG&f=1', 'display_name': 'user_1330', 'link': 'https://stackoverflow.com/users/9392043/user-1330'}",True,100,56734230.0,3,0,1573835535,1561370093,1573835535.0,56734071,CC BY-SA 4.0,https://stackoverflow.com/questions/56734071/text-image-horizontally-in-a-div,Text-image horizontally in a div,,,,
305,"['html', 'css', 'material-ui', 'css-grid']","{'account_id': 6011060, 'reputation': 377, 'user_id': 4721522, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/9c327c6a510d7d7f4ae7b5f922adda2f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Peter', 'link': 'https://stackoverflow.com/users/4721522/peter'}",True,221,58878538.0,1,2,1573826244,1561536207,1561548773.0,56768035,CC BY-SA 4.0,https://stackoverflow.com/questions/56768035/is-a-complex-matrix-style-grid-powered-by-a-css-grid-possible,Is a &quot;complex&quot; matrix style grid powered by a css grid possible?,,,,
306,"['css', 'plotly-dash']","{'account_id': 5189639, 'reputation': 1098, 'user_id': 5433628, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/e35c4de6242c82161ff4cacdbd29d0d2?s=256&d=identicon&r=PG', 'display_name': 'ebosi', 'link': 'https://stackoverflow.com/users/5433628/ebosi'}",True,11545,57695797.0,1,9,1573734353,1561724212,1561726296.0,56806786,CC BY-SA 4.0,https://stackoverflow.com/questions/56806786/how-to-apply-css-to-the-table-element-through-datatable-definition-to-make,How to apply CSS to the &lt;table&gt; element through `DataTable` definition (to make its width be 100%)?,,,,
307,"['css', 'reactjs', 'webpacker']","{'account_id': 129602, 'reputation': 12945, 'user_id': 328294, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/NkS7Z.png?s=256&g=1', 'display_name': 'pixelearth', 'link': 'https://stackoverflow.com/users/328294/pixelearth'}",True,536,56636290.0,2,0,1573715016,1560760720,1573715016.0,56627667,CC BY-SA 4.0,https://stackoverflow.com/questions/56627667/react-imported-css-not-available,React imported css not available,,,,
308,"['javascript', 'css', 'node.js', 'puppeteer', 'google-chrome-headless']","{'account_id': 68450, 'reputation': 46574, 'user_id': 199700, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://i.stack.imgur.com/vr1x4.jpg?s=256&g=1', 'display_name': 'Chuck Le Butt', 'link': 'https://stackoverflow.com/users/199700/chuck-le-butt'}",True,1767,58836071.0,2,0,1573644344,1561476490,1561551976.0,56757464,CC BY-SA 4.0,https://stackoverflow.com/questions/56757464/using-puppeteer-to-get-used-css-media-rules,Using puppeteer to get used CSS @media rules,,,,
309,"['html', 'css', 'wordpress', 'web']","{'account_id': 15965346, 'reputation': 1, 'user_id': 11521188, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-4U5OipTUO5E/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcP6YWZa9mZ8FpQiclqLCwyopjSLw/mo/photo.jpg?sz=256', 'display_name': 'Will Armentrout', 'link': 'https://stackoverflow.com/users/11521188/will-armentrout'}",False,2473,,1,0,1573481012,1559408352,,56408710,CC BY-SA 4.0,https://stackoverflow.com/questions/56408710/forbidden-you-dont-have-permission-to-access-on-this-server-additionally-a,"Forbidden You don&#39;t have permission to access / on this server. Additionally, a 403 Forbidden",,,,
