,tags,owner,is_answered,view_count,protected_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,migrated_from,community_owned_date
605,"['html', 'css', 'internet-explorer-10']","{'account_id': 6419, 'reputation': 13788, 'user_id': 10779, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/42910619ef3d550e37f7150caa0d94ff?s=256&d=identicon&r=PG', 'display_name': 'Patrick Klug', 'link': 'https://stackoverflow.com/users/10779/patrick-klug'}",True,52277,,10885417.0,5,20,1431119038,1338439172,1340156521.0,10827534,CC BY-SA 3.0,https://stackoverflow.com/questions/10827534/make-a-whole-div-clickable-with-working-active-css-rule-in-ie10,Make a whole div clickable with working :active css rule in IE10,,,,
606,"['html', 'css', 'css-shapes']","{'account_id': 897818, 'reputation': 8265, 'user_id': 934703, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/0379049f71460b8f1ad4cb007fff15e8?s=256&d=identicon&r=PG', 'display_name': 'Sasha', 'link': 'https://stackoverflow.com/users/934703/sasha'}",True,5071,,,2,2,1430909017,1337689659,1430907880.0,10702040,CC BY-SA 3.0,https://stackoverflow.com/questions/10702040/css-ribbon-with-inside-arrow-on-the-right,CSS ribbon with inside arrow on the right,,,,
607,"['html', 'css', 'background', 'repeat']","{'account_id': 211093, 'reputation': 38998, 'user_id': 463065, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/edb56216fd1104b03e56477dfc1a282c?s=256&d=identicon&r=PG', 'display_name': 'Trufa', 'link': 'https://stackoverflow.com/users/463065/trufa'}",True,2483,,10509853.0,1,1,1430709246,1336537371,,10509812,CC BY-SA 3.0,https://stackoverflow.com/questions/10509812/how-to-repeat-vertically-the-bodys-background-image-after-a-certain-amount-of-p,How to repeat vertically the body&#39;s background image after a certain amount of pixels?,,,,
608,"['javascript', 'jquery', 'css']","{'account_id': 224150, 'reputation': 72435, 'user_id': 483779, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/iA9bc.png?s=256&g=1', 'display_name': 'Stickers', 'link': 'https://stackoverflow.com/users/483779/stickers'}",True,2538,,10554798.0,1,2,1430579208,1336751580,1430579208.0,10554729,CC BY-SA 3.0,https://stackoverflow.com/questions/10554729/how-to-hide-elements-if-a-page-is-opened-in-a-popup,How to hide elements if a page is opened in a popup,,,,
609,"['jquery', 'html', 'css']","{'account_id': 1281039, 'reputation': 764, 'user_id': 1235127, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/92b99b9a80d5e1f5d486eb56a5f8d892?s=256&d=identicon&r=PG', 'display_name': 'Igor Konopko', 'link': 'https://stackoverflow.com/users/1235127/igor-konopko'}",True,24029,,10613913.0,4,14,1430245035,1337001351,1495540500.0,10584096,,https://stackoverflow.com/questions/10584096/jquery-event-element-become-visible,jQuery event - element become visible,1337720074.0,exact duplicate,,
610,"['css', 'unicode', 'symbols', 'unicode-escapes']","{'account_id': 485491, 'reputation': 4568, 'user_id': 901834, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/2ca3643aa5d77785ff6c6c7fd2cc5949?s=256&d=identicon&r=PG', 'display_name': 'davecave', 'link': 'https://stackoverflow.com/users/901834/davecave'}",True,452414,,10393517.0,1,378,1430040580,1335845605,1335846944.0,10393462,,https://stackoverflow.com/questions/10393462/placing-unicode-character-in-css-content-value,Placing Unicode character in CSS content value,1436885450.0,Duplicate,,
611,"['javascript', 'jquery', 'css', 'touch', 'coffeescript']","{'account_id': 333844, 'reputation': 1815, 'user_id': 659910, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://i.stack.imgur.com/OxF9y.jpg?s=256&g=1', 'display_name': 'Maros', 'link': 'https://stackoverflow.com/users/659910/maros'}",True,60388,,10828176.0,5,26,1429324235,1338305287,1338776965.0,10802176,CC BY-SA 3.0,https://stackoverflow.com/questions/10802176/pinch-to-zoom-with-css3,Pinch to zoom with CSS3,,,,
612,"['css', 'button', 'twitter-bootstrap']","{'account_id': 1247991, 'reputation': 6523, 'user_id': 2664985, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/b481e39808c4dd2db7a66c1931a9bb08?s=256&d=identicon&r=PG', 'display_name': 'Jack Wilsdon', 'link': 'https://stackoverflow.com/users/2664985/jack-wilsdon'}",True,5089,,11857683.0,3,2,1429288485,1337704179,1337949134.0,10706177,CC BY-SA 3.0,https://stackoverflow.com/questions/10706177/bootstrap-btn-group-mis-aligned,Bootstrap btn-group mis-aligned,,,,
613,"['javascript', 'jquery', 'css']","{'account_id': 422134, 'reputation': 6247, 'user_id': 800737, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/23a2ed93ab669bc817cc13276edb783f?s=256&d=identicon&r=PG', 'display_name': 'imjp', 'link': 'https://stackoverflow.com/users/800737/imjp'}",True,4452,,10491547.0,2,0,1429193998,1336418282,,10487759,CC BY-SA 3.0,https://stackoverflow.com/questions/10487759/displaying-jquerys-datepicker-in-the-center-of-the-screen,Displaying jQuery&#39;s Datepicker in the center of the screen,,,,
614,"['javascript', 'jquery', 'html', 'css', 'twitter-bootstrap']","{'account_id': 1440988, 'reputation': 63, 'user_id': 1361154, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://www.gravatar.com/avatar/b5e7518eb6ef175114085ca59961e0cb?s=256&d=identicon&r=PG', 'display_name': 'user1361154', 'link': 'https://stackoverflow.com/users/1361154/user1361154'}",True,8418,,,3,0,1429112410,1336201813,1336222202.0,10459740,CC BY-SA 3.0,https://stackoverflow.com/questions/10459740/make-bootstrap-carousel-fluid,Make Bootstrap Carousel Fluid?,,,,
615,"['html', 'css', 'text', 'overflow', 'ellipsis']","{'account_id': 949198, 'reputation': 123, 'user_id': 975737, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/f177f8eb567da2e34108d5cdeeb4dcea?s=256&d=identicon&r=PG', 'display_name': 'Storm3y', 'link': 'https://stackoverflow.com/users/975737/storm3y'}",True,22003,,10762474.0,2,5,1429097047,1337988613,1337989689.0,10762424,CC BY-SA 3.0,https://stackoverflow.com/questions/10762424/html-css-ellipsis-not-working,HTML / CSS Ellipsis (...) Not Working,,,,
616,"['html', 'css']","{'account_id': 1295922, 'reputation': 14744, 'user_id': 1246987, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/63cf77a600870b0160b683f024618abd?s=256&d=identicon&r=PG&f=1', 'display_name': 'bodokaiser', 'link': 'https://stackoverflow.com/users/1246987/bodokaiser'}",True,23077,,10663908.0,3,8,1428980426,1337418118,1337418440.0,10663815,CC BY-SA 3.0,https://stackoverflow.com/questions/10663815/css-sidebar-100-height-no-scrolling,CSS: Sidebar 100% height no scrolling,,,,
617,"['html', 'css']","{'account_id': 80623, 'reputation': 33524, 'user_id': 227863, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/AtDIv.jpg?s=256&g=1', 'display_name': 'stephenmurdoch', 'link': 'https://stackoverflow.com/users/227863/stephenmurdoch'}",True,20867,,10504600.0,5,12,1428274884,1336502652,,10504544,CC BY-SA 3.0,https://stackoverflow.com/questions/10504544/is-it-ok-to-have-an-empty-anchor-tag,Is it OK to have an empty anchor tag?,,,,
618,"['javascript', 'jquery', 'css', 'jquery-mobile', 'web-frameworks']","{'account_id': 30857, 'reputation': 9597, 'user_id': 84398, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/I4Try.jpg?s=256&g=1', 'display_name': 'Goro', 'link': 'https://stackoverflow.com/users/84398/goro'}",True,1164,,10442977.0,3,3,1428090893,1336089359,1495541333.0,10440949,CC BY-SA 3.0,https://stackoverflow.com/questions/10440949/use-part-jquery-mobile-only,Use part jQuery mobile only,,,,
619,"['html', 'css', 'sidebar']","{'account_id': 991819, 'reputation': 610, 'user_id': 1008883, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://i.stack.imgur.com/Am2h2.jpg?s=256&g=1', 'display_name': 'jackie', 'link': 'https://stackoverflow.com/users/1008883/jackie'}",True,10845,,10826466.0,3,1,1427817201,1338428308,1427817201.0,10826427,CC BY-SA 3.0,https://stackoverflow.com/questions/10826427/floating-sidebar-with-css,Floating sidebar with CSS,,,,
620,"['css', 'sass']","{'account_id': 285319, 'reputation': 1170, 'user_id': 583910, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/734253eac643b58dcc0f65a0b0f400d5?s=256&d=identicon&r=PG', 'display_name': 'webbydevy', 'link': 'https://stackoverflow.com/users/583910/webbydevy'}",True,256,,10679967.0,3,-1,1427816365,1337577854,,10679852,CC BY-SA 3.0,https://stackoverflow.com/questions/10679852/sass-conventions,Sass Conventions,,,,
621,"['css', 'wordpress', 'internet-explorer-8', 'less', 'contact-form-7']","{'account_id': 1525206, 'reputation': 412, 'user_id': 1423825, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/8906900a490ea0565513242f56173637?s=256&d=identicon&r=PG', 'display_name': 'AdamJB', 'link': 'https://stackoverflow.com/users/1423825/adamjb'}",True,839,,10802509.0,1,0,1427581681,1338303217,,10801594,CC BY-SA 3.0,https://stackoverflow.com/questions/10801594/wordpress-contact-form-7-possibly-css-or-less-issue-in-ie8,Wordpress contact form 7 possibly CSS or LESS issue in IE8,,,,
622,"['css', 'internet-explorer-8', 'page-break']","{'account_id': 1138294, 'reputation': 1712, 'user_id': 1122880, 'user_type': 'registered', 'accept_rate': 28, 'profile_image': 'https://www.gravatar.com/avatar/f4a53c36aa92fe894632b0a26e7336d8?s=256&d=identicon&r=PG', 'display_name': 'TheCuBeMan', 'link': 'https://stackoverflow.com/users/1122880/thecubeman'}",True,1061,,,1,3,1427268508,1337094549,,10603679,CC BY-SA 3.0,https://stackoverflow.com/questions/10603679/css-page-break-in-ie8-iframe,css page break in ie8 (iframe),,,,
623,"['css', 'regex']","{'account_id': 918076, 'reputation': 3980, 'user_id': 950422, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/a336bdfefd6ae2ab153ac54ee60eed8e?s=256&d=identicon&r=PG', 'display_name': 'eddyuk', 'link': 'https://stackoverflow.com/users/950422/eddyuk'}",True,639,,10793215.0,5,3,1426860493,1338266842,1426860493.0,10793201,CC BY-SA 3.0,https://stackoverflow.com/questions/10793201/how-to-use-regex-to-match-css-elements,How to use regex to match css elements,,,,
624,['css'],"{'account_id': 1459099, 'reputation': 73, 'user_id': 1373901, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/0d9be2e15947e341e9c901deb07b7f18?s=256&d=identicon&r=PG', 'display_name': 'Richie', 'link': 'https://stackoverflow.com/users/1373901/richie'}",True,70,,,1,-1,1426811052,1337898950,1426811052.0,10746246,CC BY-SA 3.0,https://stackoverflow.com/questions/10746246/how-to-perfectly-center-in-ie8-css2-1,How to Perfectly Center in IE8/CSS2.1?,,,,
625,"['jquery', 'html', 'css']","{'account_id': 889543, 'reputation': 2668, 'user_id': 928109, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/96053825e59e5921d613440b9261adb2?s=256&d=identicon&r=PG', 'display_name': 'tunarob', 'link': 'https://stackoverflow.com/users/928109/tunarob'}",True,895,,,2,0,1426791384,1337589134,1337589311.0,10681851,,https://stackoverflow.com/questions/10681851/jquery-plugin-for-changing-underline-color,jQuery plugin for changing underline color?,1426802760.0,Not suitable for this site,,
626,"['javascript', 'jquery', 'html', 'css']","{'account_id': 34159, 'reputation': 594, 'user_id': 1383621, 'user_type': 'registered', 'accept_rate': 24, 'profile_image': 'https://www.gravatar.com/avatar/515294c0abea830b6b98d2f4af3afa1d?s=256&d=identicon&r=PG', 'display_name': 'ShawnCBerg', 'link': 'https://stackoverflow.com/users/1383621/shawncberg'}",True,2078,,,3,0,1426786402,1338430279,,10826608,CC BY-SA 3.0,https://stackoverflow.com/questions/10826608/resize-image-if-necessary-to-fit-in-fixed-height-container,Resize image if necessary to fit in fixed height container,,,,
627,"['jquery', 'html', 'css']","{'account_id': 1353086, 'reputation': 8717, 'user_id': 1292042, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/uEstX.jpg?s=256&g=1', 'display_name': 'Juliver Galleto', 'link': 'https://stackoverflow.com/users/1292042/juliver-galleto'}",True,4482,,29146733.0,4,4,1426773952,1336270425,,10467584,CC BY-SA 3.0,https://stackoverflow.com/questions/10467584/jquery-popup-modal-must-center,Jquery popup modal must center,,,,
628,"['html', 'css']","{'account_id': 1375490, 'reputation': 393, 'user_id': 1309561, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/47f05cf89c81f5f6c2a28f8b7c62af98?s=256&d=identicon&r=PG', 'display_name': 'JJC', 'link': 'https://stackoverflow.com/users/1309561/jjc'}",False,531,,,2,0,1426739019,1336708581,1336818979.0,10545244,CC BY-SA 3.0,https://stackoverflow.com/questions/10545244/fill-in-sidebar-downwards,Fill in sidebar downwards,,,,
629,"['css', 'html', 'internet-explorer-8', 'internet-explorer-7']","{'account_id': 1216384, 'reputation': 349, 'user_id': 1183905, 'user_type': 'registered', 'accept_rate': 37, 'profile_image': 'https://graph.facebook.com/100004849291729/picture?type=large', 'display_name': 'umbregachoong', 'link': 'https://stackoverflow.com/users/1183905/umbregachoong'}",True,14600,,,2,0,1426152698,1335805328,1362237666.0,10387569,CC BY-SA 3.0,https://stackoverflow.com/questions/10387569/responsive-website-issue-in-ie7-and-ie8,responsive website issue in IE7 and IE8,,,,
630,"['css', 'css-selectors', 'pseudo-element', 'polyfills']","{'account_id': 11261, 'reputation': 47632, 'user_id': 21640, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/492a3c5c13fb44d27229364e0993fa11?s=256&d=identicon&r=PG', 'display_name': 'Marcin', 'link': 'https://stackoverflow.com/users/21640/marcin'}",True,5355,,10424878.0,3,12,1425566675,1335983501,1336017574.0,10419614,CC BY-SA 3.0,https://stackoverflow.com/questions/10419614/enable-support-for-css3-outside-pseudoelement,Enable support for CSS3 ::outside pseudoelement,,,,
631,"['javascript', 'css', 'twitter-bootstrap']","{'account_id': 170851, 'reputation': 75260, 'user_id': 397861, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/50d6f954cbf5f65d85d6f093271ea2a2?s=256&d=identicon&r=PG', 'display_name': 'Nicola Peluchetti', 'link': 'https://stackoverflow.com/users/397861/nicola-peluchetti'}",True,1669,,10446495.0,2,4,1425385542,1336124617,,10446425,CC BY-SA 3.0,https://stackoverflow.com/questions/10446425/what-less-files-should-i-include-to-use-twitter-bootstrap-tabs,What less files should i include to use twitter bootstrap tabs?,,,,
632,"['html', 'css', 'dreamweaver', 'photoshop']","{'account_id': 922313, 'reputation': 2250, 'user_id': 953755, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/67e52b1c1d3b702f073c15d87c3d2197?s=256&d=identicon&r=PG', 'display_name': 'Kyle Yeo', 'link': 'https://stackoverflow.com/users/953755/kyle-yeo'}",True,630,,10730860.0,3,-2,1425331361,1337828910,,10730615,CC BY-SA 3.0,https://stackoverflow.com/questions/10730615/css-media-queries-and-photoshop-slice-and-dice-tables,CSS Media Queries and Photoshop &quot;slice and dice&quot; tables,,,,
633,"['html', 'forms', 'css', 'geometry']","{'account_id': 123214, 'reputation': 334, 'user_id': 317559, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/16872f72b8fce287e5469fae64f222f7?s=256&d=identicon&r=PG', 'display_name': 'ptinca', 'link': 'https://stackoverflow.com/users/317559/ptinca'}",True,848,,10482214.0,2,1,1425272081,1336393206,1425272081.0,10481974,CC BY-SA 3.0,https://stackoverflow.com/questions/10481974/semitransparent-triangle-shape-in-the-middle-of-a-submit-button,Semitransparent triangle shape in the middle of a submit button,,,,
634,"['css', 'html', 'css-float']","{'account_id': 1319503, 'reputation': 4089, 'user_id': 1265604, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://i.stack.imgur.com/Pd8K1.jpg?s=256&g=1', 'display_name': 'Sarvap Praharanayuthan', 'link': 'https://stackoverflow.com/users/1265604/sarvap-praharanayuthan'}",True,16931,,10724544.0,3,16,1425231910,1337792134,1337795278.0,10724513,CC BY-SA 3.0,https://stackoverflow.com/questions/10724513/wrapper-div-height-is-0-with-floated-elements-inside,Wrapper div height is 0 with floated elements inside,,,,
635,"['html', 'css', 'printing', 'ms-word']","{'account_id': 327790, 'reputation': 1069, 'user_id': 650361, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/1d31ede2d9b5c35fd89801619ed5b4b0?s=256&d=identicon&r=PG', 'display_name': 'Matthew Sanford', 'link': 'https://stackoverflow.com/users/650361/matthew-sanford'}",True,7936,,10456404.0,5,9,1424983730,1336165435,1495541364.0,10456106,CC BY-SA 3.0,https://stackoverflow.com/questions/10456106/creating-page-breaks-for-chrome-explorer-and-word-in-html,"Creating Page Breaks for Chrome, Explorer and word in html",,,,
636,"['css', 'internet-explorer-7']","{'account_id': 388228, 'reputation': 35290, 'user_id': 747024, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://i.stack.imgur.com/9wB4E.jpg?s=256&g=1', 'display_name': 'ilyo', 'link': 'https://stackoverflow.com/users/747024/ilyo'}",True,1619,,10631962.0,1,1,1424819949,1337240698,1337266182.0,10631732,CC BY-SA 3.0,https://stackoverflow.com/questions/10631732/vertical-align-issue-in-ie7,vertical align issue in IE7,,,,
637,"['html', 'css', 'webkit']","{'account_id': 1191502, 'reputation': 4596, 'user_id': 1164169, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/0b9adee0c5015126452ac997f1b2f4e6?s=256&d=identicon&r=PG', 'display_name': 'Juan Alberto L&#243;pez Cavallotti', 'link': 'https://stackoverflow.com/users/1164169/juan-alberto-l%c3%b3pez-cavallotti'}",True,151085,,10707351.0,4,47,1424557139,1337708856,,10707253,,https://stackoverflow.com/questions/10707253/css-full-screen-div-with-text-in-the-middle,CSS full screen div with text in the middle,1422937197.0,Duplicate,,
