,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,closed_date,accepted_answer_id,last_edit_date,closed_reason,migrated_from
440,"['html', 'css']","{'account_id': 20951030, 'reputation': 1, 'user_id': 15392705, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/625d9fb4f77e541180b701c1ad1e4b09?s=256&d=identicon&r=PG&f=1', 'display_name': 'user15392705', 'link': 'https://stackoverflow.com/users/15392705/user15392705'}",False,62,5,0,1640944929,1640942071,70540731,CC BY-SA 4.0,https://stackoverflow.com/questions/70540731/making-the-upper-part-of-a-site-sticky-with-css-and-html,Making the upper part of a site sticky with CSS and HTML,,,,,
441,"['css', 'reactjs', 'material-ui']","{'user_type': 'does_not_exist', 'display_name': 'user15404864'}",False,83,2,0,1640944321,1640941158,70540618,CC BY-SA 4.0,https://stackoverflow.com/questions/70540618/react-on-and-off-highlight,React on and off highlight,,,1640943323.0,,
442,"['css', 'reactjs', 'material-ui']","{'account_id': 12167563, 'reputation': 2018, 'user_id': 8883385, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://www.gravatar.com/avatar/6263883831ff9f0f5632098295739207?s=256&d=identicon&r=PG&f=1', 'display_name': 'tilly', 'link': 'https://stackoverflow.com/users/8883385/tilly'}",True,628,2,0,1640943165,1640938428,70540293,CC BY-SA 4.0,https://stackoverflow.com/questions/70540293/making-titles-of-cards-have-same-height,Making titles of cards have same height,,70540884.0,1640940521.0,,
443,"['javascript', 'html', 'jquery', 'css']","{'account_id': 15223322, 'reputation': 81, 'user_id': 10984630, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a2ef7852388f13087a0a181d6bf7e289?s=256&d=identicon&r=PG&f=1', 'display_name': 'Eu2019', 'link': 'https://stackoverflow.com/users/10984630/eu2019'}",True,42,1,0,1640943146,1640942743,70540830,CC BY-SA 4.0,https://stackoverflow.com/questions/70540830/how-to-fade-in-out-text-images,How to fade In/Out text + images,,70540879.0,1640942927.0,,
444,"['javascript', 'html', 'css', 'jspdf', 'html-to-pdf']","{'user_type': 'does_not_exist', 'display_name': 'user17802877'}",False,519,0,0,1640943137,1640940785,70540572,CC BY-SA 4.0,https://stackoverflow.com/questions/70540572/section-wise-page-break-in-jspdf,Section wise page break in JSPDF,,,1640943137.0,,
445,"['html', 'css', 'reactjs', 'sass', 'styles']","{'account_id': 11267501, 'reputation': 179, 'user_id': 8263882, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e497bb80ddcf0056b3ff5b76c3792b15?s=256&d=identicon&r=PG&f=1', 'display_name': 'Exoriri', 'link': 'https://stackoverflow.com/users/8263882/exoriri'}",False,114,1,-2,1640943062,1640869108,70532024,CC BY-SA 4.0,https://stackoverflow.com/questions/70532024/vertical-triangle-css,Vertical triangle css,,,,,
446,"['javascript', 'html', 'css', 'jspdf', 'html2canvas']","{'account_id': 21435791, 'reputation': 1, 'user_id': 15791283, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2769195aad347cd381c4b6d23e7bb6db?s=256&d=identicon&r=PG&f=1', 'display_name': 'Liamvdv', 'link': 'https://stackoverflow.com/users/15791283/liamvdv'}",False,91,0,0,1640942794,1640942794,70540835,CC BY-SA 4.0,https://stackoverflow.com/questions/70540835/html-scale-div-for-html2canvas,html scale div for html2canvas,,,,,
447,"['html', 'css', 'css-grid']","{'account_id': 22014026, 'reputation': 21, 'user_id': 16283824, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c8732cc98a90e54aff426d41a59c27bc?s=256&d=identicon&r=PG&f=1', 'display_name': 'Paul Clauss', 'link': 'https://stackoverflow.com/users/16283824/paul-clauss'}",False,324,1,1,1640941718,1640883806,70534584,CC BY-SA 4.0,https://stackoverflow.com/questions/70534584/how-to-make-p-tag-fill-grid-cells-its-occupying,How to make p tag fill grid cells it&#39;s occupying?,,,1640903018.0,,
448,"['javascript', 'html', 'css', 'animation']","{'account_id': 3135840, 'reputation': 118, 'user_id': 2652365, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/844e132af968aeb2e838a91f1909f8ee?s=256&d=identicon&r=PG', 'display_name': 'sunjeep', 'link': 'https://stackoverflow.com/users/2652365/sunjeep'}",False,37,1,0,1640941338,1640939481,70540420,CC BY-SA 4.0,https://stackoverflow.com/questions/70540420/animation-in-javascript-style-top-value-not-working-as-expected,Animation in JavaScript style.top value not working as expected,,,,,
449,"['javascript', 'css', 'arrays', 'reactjs']","{'account_id': 19441413, 'reputation': 32, 'user_id': 14219731, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/P7LlY.jpg?s=256&g=1', 'display_name': 'Usman Khan', 'link': 'https://stackoverflow.com/users/14219731/usman-khan'}",True,259,2,1,1640941175,1640932293,70539616,CC BY-SA 4.0,https://stackoverflow.com/questions/70539616/i-want-to-put-my-two-states-input-data-into-a-table-in-react,I want to put my two states input data into a table in react,,70539868.0,,,
450,"['html', 'css', 'reactjs', 'date', 'material-ui']","{'account_id': 16774351, 'reputation': 31, 'user_id': 12126077, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/RNceL.png?s=256&g=1', 'display_name': 'Ah_Ch_97', 'link': 'https://stackoverflow.com/users/12126077/ah-ch-97'}",True,974,1,0,1640940297,1640802405,70523473,CC BY-SA 4.0,https://stackoverflow.com/questions/70523473/mui-datepicker-change-date-format,Mui DatePicker change date format,,70523828.0,,,
451,"['css', 'firefox']","{'account_id': 2886536, 'reputation': 373, 'user_id': 2476270, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/70e47b968d4600ed4cfeca382b792b06?s=256&d=identicon&r=PG', 'display_name': 'exo', 'link': 'https://stackoverflow.com/users/2476270/exo'}",False,30,0,0,1640939420,1640938085,70540260,CC BY-SA 4.0,https://stackoverflow.com/questions/70540260/id-tag-is-not-working-in-firefox-correctly,ID tag is not working in Firefox correctly,,,1640939420.0,,
452,"['html', 'css', 'vue.js', 'inertiajs']","{'account_id': 17604570, 'reputation': 333, 'user_id': 12773830, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/WVyDc.gif?s=256&g=1', 'display_name': 'amine', 'link': 'https://stackoverflow.com/users/12773830/amine'}",False,87,0,0,1640939276,1640681691,70504768,CC BY-SA 4.0,https://stackoverflow.com/questions/70504768/navigate-to-a-div-in-another-component-with-smooth-transition,"Navigate to a div in another component, with smooth transition",,,1640939276.0,,
453,"['css', 'reactjs', 'material-ui']","{'user_type': 'does_not_exist', 'display_name': 'user15404864'}",True,358,1,0,1640938733,1640936545,70540088,CC BY-SA 4.0,https://stackoverflow.com/questions/70540088/react-highlight-when-clicked,React highlight when clicked,,70540156.0,,,
454,"['javascript', 'html', 'jquery', 'css']","{'account_id': 23783246, 'reputation': 1, 'user_id': 17795665, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gjo6JtSyR18xgm_uGGdHMzzkxBVbwulHQ-YXq4QMQ=k-s256', 'display_name': 'Midhun Sankar', 'link': 'https://stackoverflow.com/users/17795665/midhun-sankar'}",True,50,1,-1,1640938627,1640925699,70539053,CC BY-SA 4.0,https://stackoverflow.com/questions/70539053/one-extra-radio-button-is-getting-printed-in-div-in-jquery,One extra radio button is getting printed in div in JQUERY,,70540173.0,1640931640.0,,
455,"['html', 'css']","{'account_id': 7482643, 'reputation': 1189, 'user_id': 5686966, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/vnRou.jpg?s=256&g=1', 'display_name': 'mapmalith', 'link': 'https://stackoverflow.com/users/5686966/mapmalith'}",True,89,1,0,1640938065,1640929990,70539411,CC BY-SA 4.0,https://stackoverflow.com/questions/70539411/align-active-button-centre-in-a-flex-div,Align active button centre in a Flex div,,70540258.0,1640933743.0,,
456,"['css', 'css-float']","{'account_id': 13411337, 'reputation': 27, 'user_id': 10333471, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c415ada38cc0aee812daec51b6ebfab4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Omry Biton', 'link': 'https://stackoverflow.com/users/10333471/omry-biton'}",True,43,2,-2,1640936172,1640931321,70539529,,https://stackoverflow.com/questions/70539529/how-to-align-all-the-elements-to-the-center-in-css,How to align all the elements to the center in CSS,1640936161.0,,1640932069.0,Duplicate,
457,['css'],"{'account_id': 23790599, 'reputation': 1, 'user_id': 17802089, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/451bdd0f092969e2eab3a6f0b940dc39?s=256&d=identicon&r=PG', 'display_name': 'wunnaii', 'link': 'https://stackoverflow.com/users/17802089/wunnaii'}",False,34,0,0,1640935857,1640931523,70539542,CC BY-SA 4.0,https://stackoverflow.com/questions/70539542/mobile-css-submenu-dropdowns-with-navigational-hints,mobile CSS submenu dropdowns with navigational hints,,,,,
458,"['html', 'css']","{'account_id': 9854152, 'reputation': 61, 'user_id': 7299242, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-J6VdKKjhVZU/AAAAAAAAAAI/AAAAAAAAABk/En3a6Y-nPck/photo.jpg?sz=256', 'display_name': 'Михаил Зубов', 'link': 'https://stackoverflow.com/users/7299242/%d0%9c%d0%b8%d1%85%d0%b0%d0%b8%d0%bb-%d0%97%d1%83%d0%b1%d0%be%d0%b2'}",False,62,4,1,1640933702,1640863679,70530995,CC BY-SA 4.0,https://stackoverflow.com/questions/70530995/css-transform-rotatey-not-working-properly,CSS Transform rotateY not working properly,,,1640864912.0,,
459,"['javascript', 'html', 'css', 'mobile', 'responsive']","{'account_id': 23780845, 'reputation': 5, 'user_id': 17793554, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gg8ag3Lq0935rHIu83ntASaCYmlTu3kQ7yrDodOzw=k-s256', 'display_name': 'Akash Pandya', 'link': 'https://stackoverflow.com/users/17793554/akash-pandya'}",True,27,1,0,1640931294,1640930211,70539429,CC BY-SA 4.0,https://stackoverflow.com/questions/70539429/the-input-field-and-navigation-bar-are-non-responsive-what-did-i-do-wrong,The input field and navigation bar are non responsive. what did I do wrong?,,70539523.0,,,
460,"['html', 'css']","{'user_type': 'does_not_exist', 'display_name': 'user14312722'}",True,47,1,1,1640927368,1640919273,70538588,CC BY-SA 4.0,https://stackoverflow.com/questions/70538588/why-the-transition-property-doesnt-work,Why the transition property doesn&#39;t work?,,70539195.0,,,
461,"['javascript', 'html', 'css']","{'account_id': 20732889, 'reputation': 1, 'user_id': 15224403, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/66498929813aa38a3b49df247fe39e1c?s=256&d=identicon&r=PG&f=1', 'display_name': 'emergenitro', 'link': 'https://stackoverflow.com/users/15224403/emergenitro'}",True,330,4,-3,1640926510,1640925482,70539031,,https://stackoverflow.com/questions/70539031/how-to-make-light-shine-on-the-background-using-html-css-js,How to make light shine on the background using HTML/CSS/JS?,1640969654.0,70539129.0,,Needs details or clarity,
462,"['javascript', 'html', 'css']","{'user_type': 'does_not_exist', 'display_name': 'user17458330'}",True,60,1,0,1640926428,1640920717,70538697,CC BY-SA 4.0,https://stackoverflow.com/questions/70538697/alignment-of-element-in-html-css,Alignment of element in HTML/CSS,,,,,
463,"['html', 'css']","{'account_id': 94317, 'reputation': 18074, 'user_id': 257583, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/23defa5e5246750c8d419ee101a257e9?s=256&d=identicon&r=PG', 'display_name': 'wrongusername', 'link': 'https://stackoverflow.com/users/257583/wrongusername'}",False,27,2,-2,1640923973,1640914257,70538230,CC BY-SA 4.0,https://stackoverflow.com/questions/70538230/how-do-i-get-the-red-box-on-top-of-the-gray-box,How do I get the red box on top of the gray box?,,,,,
464,"['css', 'reactjs']","{'account_id': 23568020, 'reputation': 127, 'user_id': 17705220, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0c21ae8ea06cfd5a82c9695e99682e7d?s=256&d=identicon&r=PG&f=1', 'display_name': 'MartySkip', 'link': 'https://stackoverflow.com/users/17705220/martyskip'}",True,94,1,0,1640922442,1640895413,70536289,CC BY-SA 4.0,https://stackoverflow.com/questions/70536289/react-router-not-showing-different-components-pages-after-navbar-selections,React Router not showing different components/pages after navbar selections,,70538824.0,,,
465,"['css', 'css-selectors']","{'account_id': 16963064, 'reputation': 462, 'user_id': 12269723, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-F16yF5ZAGwc/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rexS5icfRo7dI_OWGpZQqXswWdr3Q/photo.jpg?sz=256', 'display_name': 'jmrker', 'link': 'https://stackoverflow.com/users/12269723/jmrker'}",True,54,1,1,1640922195,1640845800,70528162,CC BY-SA 4.0,https://stackoverflow.com/questions/70528162/can-i-group-group-dl-dd-dt-displays-two-different-ways-on-same-page,Can I group group dl/dd/dt displays two different ways on same page?,,70538803.0,,,
466,"['javascript', 'html', 'css']","{'account_id': 20147972, 'reputation': 73, 'user_id': 14776014, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/92635d17dcd86f3257328db2e52abd51?s=256&d=identicon&r=PG&f=1', 'display_name': 'meg', 'link': 'https://stackoverflow.com/users/14776014/meg'}",False,248,3,-1,1640921127,1640920017,70538653,CC BY-SA 4.0,https://stackoverflow.com/questions/70538653/how-do-i-change-the-color-of-the-header-with-javascript-i-am-using-innerhtml-w,How do I change the color of the header with JavaScript (I am using innerHTML) without changing the text as well?,,,,,
467,"['javascript', 'html', 'jquery', 'css']","{'account_id': 23788704, 'reputation': 11, 'user_id': 17800363, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/23359a4751b1a8e57e312be7437e8986?s=256&d=identicon&r=PG', 'display_name': 'SleepyWakes', 'link': 'https://stackoverflow.com/users/17800363/sleepywakes'}",False,55,0,1,1640920622,1640909336,70537866,CC BY-SA 4.0,https://stackoverflow.com/questions/70537866/top-style-not-calculating-correctly-from-javascript,&quot;Top&quot; style not calculating correctly from Javascript,,,1640920622.0,,
468,"['javascript', 'html', 'css', 'tabs']","{'account_id': 23761462, 'reputation': 15, 'user_id': 17776799, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/3dxZR.png?s=256&g=1', 'display_name': 'avespanthera', 'link': 'https://stackoverflow.com/users/17776799/avespanthera'}",False,178,0,0,1640918006,1640915705,70538339,CC BY-SA 4.0,https://stackoverflow.com/questions/70538339/multiple-groups-of-tabs-on-the-same-page-with-css-and-javascript,Multiple groups of tabs on the same page with CSS and Javascript,,,1640918006.0,,
469,"['html', 'css', 'deployment', 'github-pages']","{'account_id': 22240483, 'reputation': 833, 'user_id': 16475089, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/6mt5a.jpg?s=256&g=1', 'display_name': 'ilyasbbu', 'link': 'https://stackoverflow.com/users/16475089/ilyasbbu'}",False,108,0,0,1640915834,1640915834,70538355,CC BY-SA 4.0,https://stackoverflow.com/questions/70538355/css-suddenly-stopped-working-on-github-pages-deployment-tailwind,CSS suddenly stopped working on github pages deployment. (tailwind),,,,,
470,"['javascript', 'html', 'css', 'css-transforms', 'inline-styles']","{'account_id': 23788742, 'reputation': 3, 'user_id': 17800395, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2762228104084353/picture?type=large', 'display_name': 'Adrian Ronquillo', 'link': 'https://stackoverflow.com/users/17800395/adrian-ronquillo'}",True,105,2,0,1640912046,1640910355,70537934,,https://stackoverflow.com/questions/70537934/why-are-inline-transform-styles-not-being-applied,Why are inline transform styles not being applied,1640936444.0,70537962.0,1640910653.0,Duplicate,
471,"['javascript', 'html', 'jquery', 'css']","{'account_id': 2595761, 'reputation': 17, 'user_id': 2249493, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4d64743352a74828ab19eca9e711b0c5?s=256&d=identicon&r=PG', 'display_name': 'leelnj', 'link': 'https://stackoverflow.com/users/2249493/leelnj'}",True,123,2,1,1640908426,1640901576,70537103,CC BY-SA 4.0,https://stackoverflow.com/questions/70537103/get-some-div-text-block-to-show-when-a-plus-button-is-clicked,get some div text block to show when a plus button is clicked,,70537340.0,1640901881.0,,
472,"['html', 'css']","{'account_id': 23781312, 'reputation': 13, 'user_id': 17793960, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/56337634019f555ec48cb8acb4b13dc2?s=256&d=identicon&r=PG', 'display_name': 'gtg', 'link': 'https://stackoverflow.com/users/17793960/gtg'}",True,126,1,1,1640906934,1640841873,70527780,CC BY-SA 4.0,https://stackoverflow.com/questions/70527780/two-nav-bars-both-hide-on-scroll,"Two nav bars, both hide on scroll",,70537678.0,1640900236.0,,
473,"['html', 'css', 'video', 'background', 'frontend']","{'account_id': 23788264, 'reputation': 67, 'user_id': 17799987, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/v4YRs.jpg?s=256&g=1', 'display_name': 'bassiee', 'link': 'https://stackoverflow.com/users/17799987/bassiee'}",True,217,1,1,1640906737,1640905773,70537567,CC BY-SA 4.0,https://stackoverflow.com/questions/70537567/how-do-i-get-my-background-video-which-is-on-z-index-1-to-scroll-with-the-pag,How do I get my background video which is on z-index: -1; to scroll with the page?,,70537660.0,,,
