,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,protected_date,closed_date,closed_reason,migrated_from,locked_date,community_owned_date
828,"['javascript', 'jquery', 'html', 'css']","{'account_id': 76188, 'reputation': 2727, 'user_id': 218297, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/4945f8e8cd71f8f3f3f114b7a8501656?s=256&d=identicon&r=PG', 'display_name': 'Dav.id', 'link': 'https://stackoverflow.com/users/218297/dav-id'}",True,2933,3,4,1393862349,1339251163,10961694,CC BY-SA 3.0,https://stackoverflow.com/questions/10961694/javascript-and-jquery-to-make-divs-into-a-tab-based-content-page,Javascript and jQuery to make divs into a tab based content page,1393862349.0,10961910.0,,,,,,
829,"['javascript', 'jquery', 'html', 'css', 'parallax']","{'account_id': 1050987, 'reputation': 7703, 'user_id': 1054937, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/6b85a31d8e69d0ce9fe80df2ed567969?s=256&d=identicon&r=PG', 'display_name': 'Jon', 'link': 'https://stackoverflow.com/users/1054937/jon'}",True,3894,1,5,1393792979,1339375885,10973570,CC BY-SA 3.0,https://stackoverflow.com/questions/10973570/parallax-getting-text-to-scroll-at-1-10th-speed,Parallax - Getting text to scroll at 1/10th speed,1393792979.0,10974005.0,,,,,,
830,"['css', 'colors', 'twitter-bootstrap', 'less']","{'account_id': 1243873, 'reputation': 262, 'user_id': 1205763, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fe6bd3021e8cbdb523e1c0ae26191285?s=256&d=identicon&r=PG', 'display_name': 'shiser', 'link': 'https://stackoverflow.com/users/1205763/shiser'}",True,1504,1,1,1393617547,1340215309,11125447,CC BY-SA 3.0,https://stackoverflow.com/questions/11125447/colors-in-bootstrap-custom-download,Colors in Bootstrap custom download?,1340218441.0,11125873.0,,,,,,
831,"['css', 'razor']","{'account_id': 974823, 'reputation': 42610, 'user_id': 996431, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/0b831aa6991ae5f32c1a8e8078b67361?s=256&d=identicon&r=PG', 'display_name': 'Nate Pet', 'link': 'https://stackoverflow.com/users/996431/nate-pet'}",True,5294,2,2,1393448374,1340895412,11247378,CC BY-SA 3.0,https://stackoverflow.com/questions/11247378/mvc-razor-display-label,MVC Razor display-label,1340901374.0,11247482.0,,,,,,
832,"['css', 'internet-explorer-8', 'internet-explorer-7']","{'account_id': 270195, 'reputation': 723, 'user_id': 559997, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/XXaZ7.jpg?s=256&g=1', 'display_name': 'Dave', 'link': 'https://stackoverflow.com/users/559997/dave'}",True,2983,3,0,1393384941,1340041283,11088148,CC BY-SA 3.0,https://stackoverflow.com/questions/11088148/stretching-background-image-in-ie-8-and-below,Stretching Background Image in IE 8 and Below,1340045370.0,11089556.0,,,,,,
833,['css'],"{'account_id': 1213417, 'reputation': 857, 'user_id': 1257896, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/bd19fbcfa825cb947bc57297f5b01e31?s=256&d=identicon&r=PG', 'display_name': 'RomeNYRR', 'link': 'https://stackoverflow.com/users/1257896/romenyrr'}",False,559,2,1,1393264971,1340207939,11123488,CC BY-SA 3.0,https://stackoverflow.com/questions/11123488/background-image-slow-scrolling,Background Image Slow Scrolling,1340208122.0,,,,,,,
834,"['css', 'overlay', 'background-image']","{'account_id': 1535706, 'reputation': 53, 'user_id': 1431825, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0454ebda8fd05a0e6ccd6b27e58504b6?s=256&d=identicon&r=PG', 'display_name': 'alexbass', 'link': 'https://stackoverflow.com/users/1431825/alexbass'}",True,3743,3,5,1392999278,1338598827,10859017,CC BY-SA 3.0,https://stackoverflow.com/questions/10859017/overlay-a-css-gradient-with-an-rgba-colour,Overlay a CSS gradient with an RGBA colour?,1338600789.0,10859184.0,,,,,,
835,"['html', 'css']","{'account_id': 1410861, 'reputation': 1237, 'user_id': 1337483, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/b68d93c018db680343ed7291a2175e79?s=256&d=identicon&r=PG', 'display_name': 'gaurav jain', 'link': 'https://stackoverflow.com/users/1337483/gaurav-jain'}",True,10762,3,3,1392713996,1339269438,10963842,CC BY-SA 3.0,https://stackoverflow.com/questions/10963842/vertical-height-scrollbar-appears-when-adding-margin-top,Vertical/Height scrollbar appears when adding margin-top,1339272822.0,10963934.0,,,,,,
836,"['google-chrome', 'css']","{'account_id': 104471, 'reputation': 4118, 'user_id': 279307, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/4e1284fc1478e8726c5859f3b8c31d1e?s=256&d=identicon&r=PG', 'display_name': 'Stefan', 'link': 'https://stackoverflow.com/users/279307/stefan'}",True,3521,2,3,1392282798,1338801714,10879003,CC BY-SA 3.0,https://stackoverflow.com/questions/10879003/css-box-model-issue-box-sizing-100-height-border-inline-block,CSS box model issue: box-sizing + 100% height + border + inline-block,1338802831.0,10879176.0,,,,,,
837,"['css', 'twitter-bootstrap']","{'account_id': 1174097, 'reputation': 14720, 'user_id': 1150534, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/043af7a7ebf89595bebc3364f933d648?s=256&d=identicon&r=PG', 'display_name': 'Richlewis', 'link': 'https://stackoverflow.com/users/1150534/richlewis'}",True,3283,2,3,1392040968,1340276934,11136865,CC BY-SA 3.0,https://stackoverflow.com/questions/11136865/twitter-bootstrap-carousel,Twitter Bootstrap Carousel,,11158702.0,,,,,,
838,"['css', 'html-lists']","{'account_id': 401288, 'reputation': 1246, 'user_id': 767761, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/70523bc632bfb95c484bec637fab74a2?s=256&d=identicon&r=PG', 'display_name': 'Caroline Elisa', 'link': 'https://stackoverflow.com/users/767761/caroline-elisa'}",True,13683,5,8,1391820524,1339683751,11035157,CC BY-SA 3.0,https://stackoverflow.com/questions/11035157/applying-css-to-ordered-list-background-colour-under-numbers,Applying CSS to ordered list - background colour under numbers?,1339684530.0,11150198.0,,,,,,
839,"['html', 'css']","{'account_id': 1429943, 'reputation': 997, 'user_id': 1352571, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://i.stack.imgur.com/zalQo.jpg?s=256&g=1', 'display_name': 'sudeep cv', 'link': 'https://stackoverflow.com/users/1352571/sudeep-cv'}",True,112,6,0,1391797876,1338895479,10896423,CC BY-SA 3.0,https://stackoverflow.com/questions/10896423/perfect-way-to-displaying-images,perfect way to displaying images,1391797876.0,10896779.0,,,,,,
840,"['css', 'google-chrome', 'html-lists']","{'account_id': 1017761, 'reputation': 6136, 'user_id': 1028922, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/280512c88b48fbf82cbb6779b0234583?s=256&d=identicon&r=PG', 'display_name': 'Noz', 'link': 'https://stackoverflow.com/users/1028922/noz'}",True,5001,4,14,1391762171,1340651827,11195854,CC BY-SA 3.0,https://stackoverflow.com/questions/11195854/why-using-css3-columns-in-chrome-removes-item-numbers-on-lists,Why using CSS3 columns in Chrome removes item numbers on lists,1360843048.0,11350141.0,,,,,,
841,"['html', 'css', 'antialiasing']","{'account_id': 468433, 'reputation': 322, 'user_id': 874425, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/4fabf42b3471da99fc99bc0f52953372?s=256&d=identicon&r=PG&f=1', 'display_name': 'K. Roland', 'link': 'https://stackoverflow.com/users/874425/k-roland'}",False,266,2,5,1391736592,1339615440,11021925,CC BY-SA 3.0,https://stackoverflow.com/questions/11021925/firefox-antialising-disabled-when-using-fixed-div,"Firefox antialising disabled, when using fixed DIV",1341499841.0,,,,,,,
842,"['html', 'css']","{'account_id': 893568, 'reputation': 11475, 'user_id': 931377, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/16081f635943840684f112a8434bca7d?s=256&d=identicon&r=PG', 'display_name': 'Omar', 'link': 'https://stackoverflow.com/users/931377/omar'}",True,2904,4,0,1391641772,1339039898,10925325,CC BY-SA 3.0,https://stackoverflow.com/questions/10925325/css-imgs-inline-block-alignment,CSS: img&#39;s inline-block alignment,1391641772.0,10925369.0,,,,,,
843,"['javascript', 'jquery', 'css']","{'account_id': 392910, 'reputation': 1841, 'user_id': 754471, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/7ec0cac01b6d505b2bbb2951a722e202?s=256&d=identicon&r=PG', 'display_name': 'Mobilpadde', 'link': 'https://stackoverflow.com/users/754471/mobilpadde'}",True,6447,3,2,1391526289,1340422389,11166609,CC BY-SA 3.0,https://stackoverflow.com/questions/11166609/rotating-on-mouse-move,Rotating on mouse move,1340460587.0,11166685.0,,,,,,
844,"['javascript', 'jquery', 'jquery-ui', 'css']","{'account_id': 1474205, 'reputation': 85, 'user_id': 1385028, 'user_type': 'registered', 'accept_rate': 12, 'profile_image': 'https://www.gravatar.com/avatar/43ef3c8f27c72a308a704d1c96f6c846?s=256&d=identicon&r=PG', 'display_name': 'zzai', 'link': 'https://stackoverflow.com/users/1385028/zzai'}",True,12942,3,8,1391522785,1339767223,11051676,CC BY-SA 3.0,https://stackoverflow.com/questions/11051676/rotating-div-with-mouse-move,rotating div with mouse move,1339775445.0,,,,,,,
845,"['css', 'menu', 'border']","{'account_id': 392215, 'reputation': 553, 'user_id': 753346, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/4ae2bd8600e831eaa74961a3b1f9dc1c?s=256&d=identicon&r=PG', 'display_name': 'greenpool', 'link': 'https://stackoverflow.com/users/753346/greenpool'}",False,2198,4,1,1391379524,1338554542,10850496,CC BY-SA 3.0,https://stackoverflow.com/questions/10850496/how-to-remove-overlapping-lines-in-a-css-drop-down-menu,how to remove overlapping lines in a css drop down menu,1338564501.0,,,,,,,
846,"['javascript', 'jquery', 'css', 'html']","{'account_id': 400344, 'reputation': 9655, 'user_id': 766532, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/277034df7d9c9912e9d1c4d8e9101b4f?s=256&d=identicon&r=PG', 'display_name': 'Liam', 'link': 'https://stackoverflow.com/users/766532/liam'}",True,2660,2,1,1391334599,1340388370,11161787,CC BY-SA 3.0,https://stackoverflow.com/questions/11161787/jquery-make-elements-scroll-at-different-speeds,"jQuery, Make elements scroll at different speeds",1340389729.0,11162152.0,,,,,,
847,"['php', 'html', 'sql', 'css']","{'account_id': 1038614, 'reputation': 5793, 'user_id': 1045160, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/4b054d0fb0906080b3f9d6035da15338?s=256&d=identicon&r=PG', 'display_name': 'kexxcream', 'link': 'https://stackoverflow.com/users/1045160/kexxcream'}",True,586,2,0,1391259737,1339911130,11069147,CC BY-SA 3.0,https://stackoverflow.com/questions/11069147/different-css-style-on-last-sql-row-using-php,Different CSS style on last SQL row using PHP,,11069176.0,,,,,,
848,"['image', 'html', 'css', 'centering']","{'account_id': 1319070, 'reputation': 317, 'user_id': 1265284, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/a9eef813800d8378dbee93adaffcd2ab?s=256&d=identicon&r=PG', 'display_name': 'Nick Zijlstra', 'link': 'https://stackoverflow.com/users/1265284/nick-zijlstra'}",True,11845,3,1,1391238326,1339020504,10923006,CC BY-SA 3.0,https://stackoverflow.com/questions/10923006/centering-an-image-for-responsive-website,Centering an image for responsive website,1339022651.0,10923387.0,,,,,,
849,"['html', 'css']","{'account_id': 1030406, 'reputation': 9127, 'user_id': 1038814, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/f71ca12695a5a9a48dd67d1362baad0d?s=256&d=identicon&r=PG', 'display_name': 'user1038814', 'link': 'https://stackoverflow.com/users/1038814/user1038814'}",True,4819,3,1,1391025542,1339677062,11033116,CC BY-SA 3.0,https://stackoverflow.com/questions/11033116/make-full-li-block-to-behave-as-link,make full &lt;li&gt; block to behave as link,,11033174.0,,,,,,
850,"['html', 'css', 'mobile', 'browser', 'safari']","{'account_id': 935140, 'reputation': 2417, 'user_id': 964196, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/b0254a9d3e640ff79d4e8b9aabb5d08a?s=256&d=identicon&r=PG', 'display_name': 'Uğur G&#252;m&#252;şhan', 'link': 'https://stackoverflow.com/users/964196/u%c4%9fur-g%c3%bcm%c3%bc%c5%9fhan'}",True,156,3,1,1391012605,1338490922,10839657,CC BY-SA 3.0,https://stackoverflow.com/questions/10839657/what-html-or-css-attribute-should-i-modify-so-that-a-mobile-browser-shows-the-we,What html or css attribute should I modify so that a mobile browser shows the website with no blank space on the right?,,10839930.0,,,,,,
851,['css'],"{'account_id': 1324356, 'reputation': 85, 'user_id': 1269520, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://www.gravatar.com/avatar/1c79812fa44190a6ca9e9b752abe2b0f?s=256&d=identicon&r=PG', 'display_name': 'Sam Marchant', 'link': 'https://stackoverflow.com/users/1269520/sam-marchant'}",True,2940,5,1,1391008807,1339757258,11049224,CC BY-SA 3.0,https://stackoverflow.com/questions/11049224/how-to-make-text-transparent-without-changing-to-an-image-using-css,how to make text transparent without changing to an image using css,,11049265.0,,,,,,
852,"['html', 'css', 'position']","{'account_id': 873525, 'reputation': 20377, 'user_id': 923847, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/d36f174888868d824d06274fb5c42a2a?s=256&d=identicon&r=PG', 'display_name': 'Matsemann', 'link': 'https://stackoverflow.com/users/923847/matsemann'}",True,20121,1,6,1390565378,1338990093,10915407,CC BY-SA 3.0,https://stackoverflow.com/questions/10915407/make-element-fixed-position-but-follow-page-scroll-if-content-too-big,"Make element fixed position, but follow page scroll if content too big",,10915921.0,,,,,,
853,"['jquery', 'css', 'cordova']","{'user_type': 'does_not_exist', 'display_name': 'user1295233'}",False,336,2,5,1390492533,1340947620,11256476,,https://stackoverflow.com/questions/11256476/flickering-issue-while-navigating-between-pages-using-multipage-template-in-jque,Flickering issue while navigating between pages using multipage template in jQueryMobile + PhoneGap,1374104709.0,,,1395853192.0,Needs more focus,,,
854,"['javascript', 'css']","{'account_id': 366959, 'reputation': 7761, 'user_id': 712818, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://i.stack.imgur.com/YlPVg.jpg?s=256&g=1', 'display_name': 'Pramod Kumar Sharma', 'link': 'https://stackoverflow.com/users/712818/pramod-kumar-sharma'}",True,2833,3,0,1390318740,1339571050,11009752,CC BY-SA 3.0,https://stackoverflow.com/questions/11009752/calculate-font-size-according-to-resolution-in-js,Calculate font size according to resolution in js,,11009864.0,,,,,,
855,"['firefox', 'google-chrome', 'css', 'compatibility']","{'user_type': 'does_not_exist', 'display_name': 'user1400312'}",True,38479,2,9,1389896400,1340697273,11202963,CC BY-SA 3.0,https://stackoverflow.com/questions/11202963/making-css-transition-effects-work-in-all-browsers,Making CSS transition effects work in all browsers,1342521096.0,,,,,,,
856,['css'],"{'account_id': 238565, 'reputation': 7007, 'user_id': 507537, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/fdvRD.jpg?s=256&g=1', 'display_name': 'NeuronQ', 'link': 'https://stackoverflow.com/users/507537/neuronq'}",True,311,2,0,1389751239,1339919399,11069759,CC BY-SA 3.0,https://stackoverflow.com/questions/11069759/css-target-non-text-shadow-supporting-browsers,CSS - target non text-shadow supporting browsers,1389751239.0,11069855.0,,,,,,
857,"['css', 'html', 'class', 'inline']","{'account_id': 1076515, 'reputation': 13, 'user_id': 1074535, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/718fdcf1dce2324e1a3b3529ca14c17f?s=256&d=identicon&r=PG', 'display_name': 'Abdhul Zaman', 'link': 'https://stackoverflow.com/users/1074535/abdhul-zaman'}",True,161,4,1,1389497235,1340882139,11243431,CC BY-SA 3.0,https://stackoverflow.com/questions/11243431/how-to-have-3-sections-in-a-row,How to have 3 sections in a row,1389497235.0,11243491.0,,,,,,
858,"['filter', 'opacity', 'css']","{'account_id': 415140, 'reputation': 4099, 'user_id': 789757, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://i.stack.imgur.com/NzxYG.jpg?s=256&g=1', 'display_name': 'Philll_t', 'link': 'https://stackoverflow.com/users/789757/philll-t'}",True,588,1,0,1389411343,1340654600,11196507,CC BY-SA 3.0,https://stackoverflow.com/questions/11196507/rgba-text-alternative-for-ie-9-cant-get-this-work-around-to-work,RGBA Text alternative for IE 9. Can&#39;t get this work around to work,,11196570.0,,,,,,
859,"['javascript', 'jquery', 'animation', 'css']","{'account_id': 1593190, 'reputation': 468, 'user_id': 1476069, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/b219b9df116a33858fb1ee34c2165dd7?s=256&d=identicon&r=PG', 'display_name': 'apttap', 'link': 'https://stackoverflow.com/users/1476069/apttap'}",True,14679,4,5,1388824139,1340405642,11165160,,https://stackoverflow.com/questions/11165160/adding-css-animation-with-delay-to-each-list-item,Adding CSS animation with delay to each list item,,11165224.0,,1449204346.0,Duplicate,,,
