,tags,owner,is_answered,view_count,protected_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,migrated_from,closed_date,closed_reason,locked_date,community_owned_date
741,"['html', 'css']","{'account_id': 218581, 'reputation': 17947, 'user_id': 474980, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/cd53740ddcefc9ceac7b97f4d20487b3?s=256&d=identicon&r=PG', 'display_name': 'novicePrgrmr', 'link': 'https://stackoverflow.com/users/474980/noviceprgrmr'}",True,174,,8810061.0,2,1,1383467449,1326226880,,8809968,CC BY-SA 3.0,https://stackoverflow.com/questions/8809968/why-isnt-the-background-of-a-margin-same-color-as-the-page-element-background,Why isn&#39;t the background of a margin same color as the page/element background?,,,,,
742,"['css', 'compass-sass', 'sass']","{'account_id': 30799, 'reputation': 144835, 'user_id': 84201, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/5cce99e9bf6154703d8ecdf474a750bd?s=256&d=identicon&r=PG', 'display_name': 'Jitendra Vyas', 'link': 'https://stackoverflow.com/users/84201/jitendra-vyas'}",True,3708,,8845544.0,2,1,1383203692,1326425235,,8845526,CC BY-SA 3.0,https://stackoverflow.com/questions/8845526/which-file-we-should-upload-to-server-scss-or-css-when-we-use-sass,Which file we should upload to server .scss or .css when we use Sass?,,,,,
743,"['html', 'css', 'navigation', 'html-lists', 'centering']","{'account_id': 457632, 'reputation': 1658, 'user_id': 857071, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/e178b09cc6a2e03ecb3d81bedfc03bd7?s=256&d=identicon&r=PG&f=1', 'display_name': 'Qasim', 'link': 'https://stackoverflow.com/users/857071/qasim'}",True,8136,,9028263.0,3,0,1382797471,1327630788,1382797471.0,9028221,CC BY-SA 3.0,https://stackoverflow.com/questions/9028221/how-to-have-a-logo-in-the-middle-of-two-menu-lists,How to have a logo in the middle of two menu lists?,,,,,
744,"['html', 'css', 'vertical-alignment']","{'account_id': 1144450, 'reputation': 45, 'user_id': 1127534, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5c94567d2733f42cf5af788313e16f71?s=256&d=identicon&r=PG', 'display_name': 'Ron Corazon', 'link': 'https://stackoverflow.com/users/1127534/ron-corazon'}",True,15360,,8710342.0,4,4,1382314541,1325583379,1325584171.0,8710221,CC BY-SA 3.0,https://stackoverflow.com/questions/8710221/vertical-align-in-ul-li,Vertical-align in UL LI?,,,,,
745,"['jquery', 'css', 'ipad', 'animation', 'slidedown']","{'account_id': 1125470, 'reputation': 1769, 'user_id': 1112851, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/28Xru.jpg?s=256&g=1', 'display_name': 'Gavin Bruce', 'link': 'https://stackoverflow.com/users/1112851/gavin-bruce'}",True,1604,,,3,0,1382301788,1327981437,1334704142.0,9074078,CC BY-SA 3.0,https://stackoverflow.com/questions/9074078/div-tag-disappears-after-the-animation-finishes-on-ipad-when-using-jquery-slided,Div tag disappears after the animation finishes on ipad when using jquery slideDown ,,,,,
746,"['css', 'css-selectors', 'superfish']","{'account_id': 931724, 'reputation': 616, 'user_id': 1040289, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/a2cbc8e47a1dd012d541710122041fe2?s=256&d=identicon&r=PG', 'display_name': 'Ashlar', 'link': 'https://stackoverflow.com/users/1040289/ashlar'}",True,3699,,,1,0,1382300467,1327900381,1327950823.0,9059642,CC BY-SA 3.0,https://stackoverflow.com/questions/9059642/how-to-style-an-element-in-a-3-level-superfish-menu,How to style an element in a 3 level superfish menu,,,,,
747,"['html', 'css', 'internet-explorer']","{'account_id': 214944, 'reputation': 4291, 'user_id': 469230, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/bb7f495bd5849feb9721170ccb98bb34?s=256&d=identicon&r=PG', 'display_name': 'MojoDK', 'link': 'https://stackoverflow.com/users/469230/mojodk'}",True,2370,,8878686.0,3,2,1382249592,1326708108,1326709974.0,8878338,CC BY-SA 3.0,https://stackoverflow.com/questions/8878338/align-text-on-a-button-in-ie,Align text on a button in IE,,,,,
748,"['html', 'css', 'internet-explorer-8', 'background-image', 'mailto']","{'account_id': 404716, 'reputation': 1923, 'user_id': 773202, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/80334200a2affe6e204f1b3c45ad3b91?s=256&d=identicon&r=PG&f=1', 'display_name': 'Chris22', 'link': 'https://stackoverflow.com/users/773202/chris22'}",True,2722,,9023463.0,3,1,1381536495,1327603037,,9023424,CC BY-SA 3.0,https://stackoverflow.com/questions/9023424/mailto-link-on-image-not-working-in-ie,mailto link on image not working in IE,,,,,
749,"['jquery', 'html', 'css', 'layout', 'jquery-mobile']","{'account_id': 282268, 'reputation': 4637, 'user_id': 579049, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/fa6abce4306657d7a2f186199f4a3236?s=256&d=identicon&r=PG', 'display_name': 'David', 'link': 'https://stackoverflow.com/users/579049/david'}",True,8816,,9087241.0,3,1,1381500048,1327959717,1327964482.0,9071195,CC BY-SA 3.0,https://stackoverflow.com/questions/9071195/jquery-mobile-thumbnail-and-text-alignment-in-listview,jquery mobile thumbnail and text alignment in listview,,,,,
750,"['css', 'google-chrome', 'font-face']","{'account_id': 1160402, 'reputation': 603, 'user_id': 1140019, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/01576a03df0ab3613d6fdb1e779d2ec7?s=256&d=identicon&r=PG', 'display_name': 'kia4567', 'link': 'https://stackoverflow.com/users/1140019/kia4567'}",True,13353,,9103043.0,5,14,1381234598,1327798604,1373125704.0,9050023,CC BY-SA 3.0,https://stackoverflow.com/questions/9050023/font-face-choppy-font-in-chrome,@font face choppy font in Chrome,,,,,
751,"['css', 'rotation']","{'account_id': 1209026, 'reputation': 205, 'user_id': 1177948, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/01156fd653bf010ab829721357971852?s=256&d=identicon&r=PG', 'display_name': 'Taly Emmanuela', 'link': 'https://stackoverflow.com/users/1177948/taly-emmanuela'}",True,4016,,,3,3,1380987133,1328014231,,9079805,CC BY-SA 3.0,https://stackoverflow.com/questions/9079805/css3-rotate-div-but-keep-background-without-rotation,CSS3 rotate div but keep background without rotation,,,,,
752,"['html', 'css']","{'account_id': 1072254, 'reputation': 5918, 'user_id': 1071246, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/RsluQ.jpg?s=256&g=1', 'display_name': 'Suresh Pattu', 'link': 'https://stackoverflow.com/users/1071246/suresh-pattu'}",True,19580,,8723890.0,2,12,1380864853,1325664978,1380864853.0,8723852,,https://stackoverflow.com/questions/8723852/change-strike-through-text-color-in-css,Change strike-through text color in css,,1325729805.0,exact duplicate,,
753,"['php', 'html', 'css', 'eclipse', 'eclipse-plugin']","{'account_id': 1083909, 'reputation': 2581, 'user_id': 1080108, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/38dfccde7c5fbbac238beda23304ba3b?s=256&d=identicon&r=PG', 'display_name': 'sandbox', 'link': 'https://stackoverflow.com/users/1080108/sandbox'}",True,2425,,9145173.0,4,0,1380673547,1326542839,,8862102,CC BY-SA 3.0,https://stackoverflow.com/questions/8862102/html-wysiwyg-editor-in-eclipse-pdt,HTML WYSIWYG editor in Eclipse PDT,,,,,
754,"['php', 'css', 'image', '.htaccess', 'mod-rewrite']","{'account_id': 1172810, 'reputation': 33, 'user_id': 1149596, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/03dce89d7c50724341d97fc53da33a10?s=256&d=identicon&r=PG', 'display_name': 'Miroslav', 'link': 'https://stackoverflow.com/users/1149596/miroslav'}",True,22041,,8864984.0,3,3,1380571963,1326569953,1368913479.0,8864821,CC BY-SA 3.0,https://stackoverflow.com/questions/8864821/htaccess-excluding-rewrite-css-and-images,.htaccess excluding rewrite css and images,,,,,
755,"['css', 'center', 'alignment']","{'account_id': 351388, 'reputation': 456, 'user_id': 687827, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/0cbdf592c7f91d38dd6f3d750e1bace7?s=256&d=identicon&r=PG', 'display_name': 'Scott Rowley', 'link': 'https://stackoverflow.com/users/687827/scott-rowley'}",True,126,,8876068.0,6,1,1380547543,1326690500,1380547543.0,8875996,CC BY-SA 3.0,https://stackoverflow.com/questions/8875996/centering-content-issue,Centering content issue,,,,,
756,"['html', 'css', 'internet-explorer']","{'account_id': 1186510, 'reputation': 97, 'user_id': 1160359, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/3c41d5115073f5cbadba8a47100d9ff7?s=256&d=identicon&r=PG', 'display_name': 'Felipe Ignacio Victoriano Vict', 'link': 'https://stackoverflow.com/users/1160359/felipe-ignacio-victoriano-vict'}",True,26190,,,6,9,1380531232,1327812470,1327812576.0,9051030,CC BY-SA 3.0,https://stackoverflow.com/questions/9051030/rotating-text-with-css-and-ie,Rotating text with CSS and IE,,,,,
757,"['css', 'button', 'jquery-mobile']","{'account_id': 949014, 'reputation': 3593, 'user_id': 975592, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://i.stack.imgur.com/NIxeI.jpg?s=256&g=1', 'display_name': 'MillerMedia', 'link': 'https://stackoverflow.com/users/975592/millermedia'}",True,26662,,8844351.0,4,4,1380303822,1326384394,1326406862.0,8838212,CC BY-SA 3.0,https://stackoverflow.com/questions/8838212/setting-listview-li-height-in-jquery-mobile,Setting Listview &lt;li&gt; Height in jQuery Mobile,,,,,
758,"['javascript', 'css', 'ajax', 'extjs', 'frameworks']","{'account_id': 991656, 'reputation': 817, 'user_id': 1008770, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/89c6af4defcba741c3bdfdf0381da49e?s=256&d=identicon&r=PG', 'display_name': 'Dan Cearnau', 'link': 'https://stackoverflow.com/users/1008770/dan-cearnau'}",True,3565,,,1,0,1380222328,1328005370,1328006054.0,9077883,CC BY-SA 3.0,https://stackoverflow.com/questions/9077883/sencha-extjs-4-linked-combobox-issue,Sencha ExtJS 4 Linked Combobox Issue,,,,,
759,"['css', 'position', 'alignment']","{'account_id': 26838, 'reputation': 3326, 'user_id': 70189, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/f747167ba14ffc26881f6fe57c2a3f94?s=256&d=identicon&r=PG', 'display_name': 'Myforwik', 'link': 'https://stackoverflow.com/users/70189/myforwik'}",True,9901,,8844535.0,2,3,1380217872,1326415931,,8844527,CC BY-SA 3.0,https://stackoverflow.com/questions/8844527/css-center-a-fixed-div,CSS: center a fixed div,,,,,
760,['css'],"{'account_id': 932334, 'reputation': 77, 'user_id': 961948, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/0c85fddab0f1891cae74b5ba5f40e2b0?s=256&d=identicon&r=PG', 'display_name': 'Dusty Arlia', 'link': 'https://stackoverflow.com/users/961948/dusty-arlia'}",True,11587,,,1,4,1379960343,1327731694,1379960343.0,9043417,CC BY-SA 3.0,https://stackoverflow.com/questions/9043417/padding-top-for-displaytable-cell,padding-top for display:table-cell,,,,,
761,"['css', 'ipad']","{'account_id': 1171618, 'reputation': 417, 'user_id': 1148686, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://lh4.googleusercontent.com/-Iv0M961O7Hc/AAAAAAAAAAI/AAAAAAAAArM/gU7EKUSfdrM/photo.jpg?sz=256', 'display_name': 'David', 'link': 'https://stackoverflow.com/users/1148686/david'}",True,5154,,,3,4,1379626579,1326496854,1326496967.0,8858580,CC BY-SA 3.0,https://stackoverflow.com/questions/8858580/div-remains-same-width-when-rotating-ipad-from-portrait-to-landscape,Div remains same width when rotating ipad from portrait to landscape,,,,,
762,"['html', 'css']","{'account_id': 334897, 'reputation': 6162, 'user_id': 661643, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://www.gravatar.com/avatar/a0e2caa4ec39409d971cde5cba32701c?s=256&d=identicon&r=PG', 'display_name': 'cronoklee', 'link': 'https://stackoverflow.com/users/661643/cronoklee'}",True,1712,,8854713.0,4,3,1379330669,1326474635,1379330669.0,8854457,CC BY-SA 3.0,https://stackoverflow.com/questions/8854457/css-only-cross-browser-clipped-corners,CSS only cross browser clipped corners?,,,,,
763,"['html', 'css', 'wordpress', 'internet-explorer', 'quirks-mode']","{'account_id': 271158, 'reputation': 11877, 'user_id': 561545, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/8f35374ee3912a94d59f95fa6e78e6b6?s=256&d=identicon&r=PG', 'display_name': 'Jeff', 'link': 'https://stackoverflow.com/users/561545/jeff'}",True,5595,,9034744.0,5,0,1379221082,1327673701,,9034549,CC BY-SA 3.0,https://stackoverflow.com/questions/9034549/ie-doctype-html-defaults-to-quirksmode,IE &lt;DOCTYPE html&gt; defaults to quirksmode,,,,,
764,"['javascript', 'jquery', 'asp.net', 'css']","{'account_id': 1138122, 'reputation': 19026, 'user_id': 1122748, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://www.gravatar.com/avatar/ae686b9d7d0c93261e9ce8430ed7b2d5?s=256&d=identicon&r=PG', 'display_name': 'Learning', 'link': 'https://stackoverflow.com/users/1122748/learning'}",True,11752,,8727822.0,2,1,1379209586,1325677102,1379209586.0,8726222,CC BY-SA 3.0,https://stackoverflow.com/questions/8726222/jquery-image-slider-for-asp-net,jQuery Image slider for ASP.net,,,,,
765,"['javascript', 'jquery', 'css', 'less']","{'account_id': 303471, 'reputation': 10816, 'user_id': 612428, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/b0ae65c83af4f02abea7b3803a2b5e8c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Lanston', 'link': 'https://stackoverflow.com/users/612428/lanston'}",True,2938,,9157075.0,3,2,1379082494,1326938090,1326938151.0,8920131,CC BY-SA 3.0,https://stackoverflow.com/questions/8920131/variable-manipulation-in-less,variable manipulation in Less,,,,,
766,"['css', 'css-float', 'html2pdf']","{'account_id': 216654, 'reputation': 21469, 'user_id': 472034, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/717bcde740783a83a168468df0dbbb75?s=256&d=identicon&r=PG', 'display_name': 'Wern Ancheta', 'link': 'https://stackoverflow.com/users/472034/wern-ancheta'}",True,44298,,8968754.0,2,15,1379063191,1326012751,1326153506.0,8776391,CC BY-SA 3.0,https://stackoverflow.com/questions/8776391/working-with-css-floats-in-html2pdf,Working with css floats in html2pdf,,,,,
767,"['html', 'css']","{'account_id': 303733, 'reputation': 223, 'user_id': 612849, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/f1e475e46eca82311a180f921da98c16?s=256&d=identicon&r=PG', 'display_name': 'maesk', 'link': 'https://stackoverflow.com/users/612849/maesk'}",True,2769,,18747196.0,3,0,1378919066,1325791223,1334328605.0,8748426,CC BY-SA 3.0,https://stackoverflow.com/questions/8748426/scroll-background-image-untill-the-end-not-further,Scroll background image untill the end not further,,,,,
768,['css'],"{'account_id': 153435, 'reputation': 65481, 'user_id': 368691, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/74a5bd659b3a8af09a336a932eebe3b1?s=256&d=identicon&r=PG', 'display_name': 'Gajus', 'link': 'https://stackoverflow.com/users/368691/gajus'}",False,643,,,2,0,1378901326,1327371483,,8981303,CC BY-SA 3.0,https://stackoverflow.com/questions/8981303/css-sprite-map-cut-out-fragment-background,CSS sprite map cut-out fragment background,,,,,
769,"['css', 'hover']","{'account_id': 983930, 'reputation': 3161, 'user_id': 1002916, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://www.gravatar.com/avatar/61ec0bd3b3f68ac8898ab42e95eed9b4?s=256&d=identicon&r=PG', 'display_name': 'hairynuggets', 'link': 'https://stackoverflow.com/users/1002916/hairynuggets'}",True,10635,,8790033.0,1,5,1378883921,1326118399,1326118594.0,8789754,CC BY-SA 3.0,https://stackoverflow.com/questions/8789754/how-to-keep-list-item-in-active-state-whilst-hovering-on-dropdown,How to keep list item in active state whilst hovering on dropdown?,,,,,
770,"['css', 'ios', 'web-applications', 'flicker', 'translate3d']","{'account_id': 1206843, 'reputation': 91, 'user_id': 1176270, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ce0efb0b1225b90f7e6c67ba9fefbbe0?s=256&d=identicon&r=PG', 'display_name': 'Pengxuan Li', 'link': 'https://stackoverflow.com/users/1176270/pengxuan-li'}",False,622,,,2,0,1378734127,1327829240,1592644375.0,9052183,CC BY-SA 4.0,https://stackoverflow.com/questions/9052183/about-css3-translate3d-flicker-checked-lots-answer-but-seems-unlucky,"about CSS3 translate3d flicker ,checked lots answer,but seems unlucky",,,,,
771,"['jquery', 'css']","{'account_id': 395162, 'reputation': 3576, 'user_id': 757977, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/f0eec49865a370c4f780b260a851282f?s=256&d=identicon&r=PG', 'display_name': 'Laguna', 'link': 'https://stackoverflow.com/users/757977/laguna'}",True,24528,,8932710.0,6,9,1378642431,1327004269,1367327115.0,8932686,CC BY-SA 3.0,https://stackoverflow.com/questions/8932686/how-to-remove-all-css-classes-of-all-items-of-a-div-with-jquery,How to remove all css classes of all items of a &lt;div&gt; with jQuery?,,,,,
772,"['html', 'css', 'font-face']","{'account_id': 439695, 'reputation': 57, 'user_id': 828809, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/9db8ca7e2767654baf42f9a5376908d9?s=256&d=identicon&r=PG', 'display_name': 'Terba', 'link': 'https://stackoverflow.com/users/828809/terba'}",True,8237,,8849241.0,2,4,1378635343,1326357839,1326358502.0,8832169,CC BY-SA 3.0,https://stackoverflow.com/questions/8832169/font-face-does-not-work-while-fonts-in-subfolder,@font-face does not work while fonts in subfolder,,,,,
