,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,accepted_answer_id,closed_date,closed_reason,migrated_from,community_owned_date
269,"['html', 'css', 'html-table']","{'account_id': 23949, 'reputation': 61954, 'user_id': 60518, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/c5060835472688a132ffeb67a05803c1?s=256&d=identicon&r=PG', 'display_name': 'Tim B&#252;the', 'link': 'https://stackoverflow.com/users/60518/tim-b%c3%bcthe'}",True,2250,5,12,1546554324,1328265573,1546554324.0,9127274,CC BY-SA 4.0,https://stackoverflow.com/questions/9127274/how-to-strech-a-link-over-the-whole-cell,How to strech a link over the whole cell?,,15801123.0,,,,
270,"['css', 'html-table', 'html-email']","{'account_id': 539911, 'reputation': 2993, 'user_id': 907924, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/83b2cb1d707d143cd9aa3c55e10437c6?s=256&d=identicon&r=PG', 'display_name': 'wide_eyed_pupil', 'link': 'https://stackoverflow.com/users/907924/wide-eyed-pupil'}",True,49,2,0,1546554183,1328503590,1546554183.0,9155678,CC BY-SA 4.0,https://stackoverflow.com/questions/9155678/why-the-overlapping-tags-for-setting-table-style-settings-that-apparently-woul,Why the overlapping tags for setting table style settings that (apparently) would do the same thing?,,,,,,
271,"['html', 'css', 'html-table']","{'account_id': 139820, 'reputation': 3625, 'user_id': 345657, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/7be03bb3feacf5808b6ba0653a0bc708?s=256&d=identicon&r=PG', 'display_name': 'Moss', 'link': 'https://stackoverflow.com/users/345657/moss'}",True,254,1,4,1546554161,1328578695,1546554161.0,9169916,CC BY-SA 4.0,https://stackoverflow.com/questions/9169916/how-can-you-make-an-html-table-with-100-width-and-internal-borders,How can you make an HTML table with 100% width and internal borders?,,9170067.0,,,,
272,"['html', 'css', 'html-table']","{'account_id': 1199782, 'reputation': 1444, 'user_id': 1170675, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/sQDp1.jpg?s=256&g=1', 'display_name': 'vinomarky', 'link': 'https://stackoverflow.com/users/1170675/vinomarky'}",True,74945,8,7,1546554142,1328678361,1546554142.0,9188195,CC BY-SA 4.0,https://stackoverflow.com/questions/9188195/how-to-make-table-borders-invisible-with-css,How to make table borders invisible with CSS,,9188268.0,,,,
273,"['html', 'css', 'html-table']","{'account_id': 1240726, 'reputation': 378, 'user_id': 1203396, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/d35ea7237b9a879c65912bc0fcb33c4f?s=256&d=identicon&r=PG', 'display_name': 'John', 'link': 'https://stackoverflow.com/users/1203396/john'}",True,21474,2,14,1546553990,1328941513,1546553990.0,9238322,CC BY-SA 4.0,https://stackoverflow.com/questions/9238322/css-options-to-apply-a-border-to-tfoot-styling-tfoot-with-border-top-does-not,CSS options to apply a border to tfoot? Styling tfoot with &quot;border-top&quot; does not work,,9238487.0,,,,
274,"['html', 'css', 'html-table']","{'account_id': 988230, 'reputation': 2866, 'user_id': 1006225, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/8af96bc0a27141640ea9a11cf327f36d?s=256&d=identicon&r=PG', 'display_name': 'Ahoura Ghotbi', 'link': 'https://stackoverflow.com/users/1006225/ahoura-ghotbi'}",True,550,1,0,1546553954,1329089823,1546553954.0,9253785,CC BY-SA 4.0,https://stackoverflow.com/questions/9253785/what-does-pre-formatted-table-in-html-mean,What does pre-formatted table in HTML mean?,,9253809.0,,,,
275,"['html', 'css', 'html-table']","{'account_id': 1253018, 'reputation': 155, 'user_id': 1213035, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/de2dc5e48566245bc37896c5167e2314?s=256&d=identicon&r=PG', 'display_name': 'StevenChow', 'link': 'https://stackoverflow.com/users/1213035/stevenchow'}",True,4372,2,1,1546553904,1329368122,1546553904.0,9305763,CC BY-SA 4.0,https://stackoverflow.com/questions/9305763/set-column-width-of-table-in-div-with-horizontal-scrollbar,Set column width of table in div with horizontal scrollbar,,9305829.0,,,,
276,"['html', 'css', 'html-table']","{'account_id': 1027778, 'reputation': 1006, 'user_id': 1036704, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://www.gravatar.com/avatar/5922156313586842138868f958a4c6a8?s=256&d=identicon&r=PG', 'display_name': 'Ber53rker', 'link': 'https://stackoverflow.com/users/1036704/ber53rker'}",True,7259,3,-1,1546466572,1330038626,1546466332.0,9422924,CC BY-SA 4.0,https://stackoverflow.com/questions/9422924/align-multiple-tables-horizontally,Align multiple tables horizontally?,,9422968.0,,,,
277,"['html', 'css', 'html-table']","{'account_id': 154388, 'reputation': 3582, 'user_id': 370296, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/c0816f3acb8db315d884501bf62be493?s=256&d=identicon&r=PG&f=1', 'display_name': 'pghtech', 'link': 'https://stackoverflow.com/users/370296/pghtech'}",False,120,1,-2,1546466306,1330096191,1546466306.0,9433019,CC BY-SA 4.0,https://stackoverflow.com/questions/9433019/how-can-i-stop-chrome-ie-from-centering-table-row,How can I stop Chrome/IE from centering table Row,,,,,,
278,"['html', 'css', 'html-table']","{'account_id': 1088233, 'reputation': 4049, 'user_id': 1083453, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/ebe83360dab66cefa2f45177942960f1?s=256&d=identicon&r=PG', 'display_name': 'Miles M.', 'link': 'https://stackoverflow.com/users/1083453/miles-m'}",True,5657,1,4,1546466272,1330321100,1546466272.0,9460504,CC BY-SA 4.0,https://stackoverflow.com/questions/9460504/how-to-substitute-a-table-by-li-tags,How to substitute a table by li tags?,,9460602.0,,,,
279,"['html', 'css', 'internet-explorer', 'html-table']","{'account_id': 1233426, 'reputation': 730, 'user_id': 1197544, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://graph.facebook.com/100002536304229/picture?type=large', 'display_name': 'Mark Belli', 'link': 'https://stackoverflow.com/users/1197544/mark-belli'}",True,493,1,0,1546466233,1330331363,1546466233.0,9461987,CC BY-SA 4.0,https://stackoverflow.com/questions/9461987/limit-cell-width-with-css-and-hide-overflow-ie-anomaly,Limit cell width with CSS and hide overflow - IE anomaly,,9462090.0,,,,
280,"['javascript', 'css', 'userscripts']","{'account_id': 96548, 'reputation': 836, 'user_id': 262374, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/57ce2a6cee2d752b21ecc19003ee4af8?s=256&d=identicon&r=PG', 'display_name': 'vulgarbulgar', 'link': 'https://stackoverflow.com/users/262374/vulgarbulgar'}",True,2584,1,4,1544915109,1328505163,,9155824,CC BY-SA 3.0,https://stackoverflow.com/questions/9155824/userscript-for-overriding-site-css-custom-css,userscript for overriding site css/ custom css,,9156140.0,,,,
281,"['javascript', 'jquery', 'css']","{'user_type': 'does_not_exist', 'display_name': 'user849137'}",True,11985,4,17,1544498234,1328873909,1373361427.0,9227184,CC BY-SA 3.0,https://stackoverflow.com/questions/9227184/jquery-css-returns-back-css-property-in-pixels-when-its-actually-in-percentage,"jQuery .css returns back css property in pixels, when its actually in percentages",,9227250.0,,,,
282,['css'],"{'account_id': 276293, 'reputation': 27649, 'user_id': 569654, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/a571a3bf019dac1837a5a6c7ff86c010?s=256&d=identicon&r=PG', 'display_name': 'Beginner', 'link': 'https://stackoverflow.com/users/569654/beginner'}",True,33892,6,13,1543717020,1329499642,,9332742,CC BY-SA 3.0,https://stackoverflow.com/questions/9332742/how-to-get-a-custom-scroll-in-firefox-and-ie,how to get a custom scroll in firefox and IE?,,9332786.0,,,,
283,"['html', 'css']","{'account_id': 234170, 'reputation': 2226, 'user_id': 500155, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/24c3c04397ebc78b4d922f3078561a38?s=256&amp;d=identicon&amp;r=PG', 'display_name': 'braindamage', 'link': 'https://stackoverflow.com/users/500155/braindamage'}",True,91631,8,80,1543568612,1328700331,1404790223.0,9192389,CC BY-SA 3.0,https://stackoverflow.com/questions/9192389/css-single-or-multiple-line-vertical-align,css single or multiple line vertical align,,9192575.0,,,,
284,['css'],"{'account_id': 465377, 'reputation': 6651, 'user_id': 869412, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/6b75551cd6252b371f9f75595e546191?s=256&d=identicon&r=PG', 'display_name': 'C.J.', 'link': 'https://stackoverflow.com/users/869412/c-j'}",True,151,2,0,1543554721,1329344249,1543554721.0,9302361,CC BY-SA 4.0,https://stackoverflow.com/questions/9302361/css-selector-performance,CSS selector performance?,,9302924.0,,,,
285,"['html', 'css']","{'account_id': 1260519, 'reputation': 716, 'user_id': 1218931, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://i.stack.imgur.com/O7IMd.jpg?s=256&g=1', 'display_name': 'Asif', 'link': 'https://stackoverflow.com/users/1218931/asif'}",True,49663,5,13,1543309279,1330057768,1330059334.0,9425412,CC BY-SA 3.0,https://stackoverflow.com/questions/9425412/whats-the-proper-way-to-hide-any-html-tag,What&#39;s the proper way to hide any HTML tag?,,9426602.0,,,,
286,"['css', 'styling']","{'account_id': 378504, 'reputation': 16659, 'user_id': 731255, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/4986dcf826ba131e918a14d7187ed9ee?s=256&d=identicon&r=PG', 'display_name': 'GeekedOut', 'link': 'https://stackoverflow.com/users/731255/geekedout'}",True,428,4,-1,1541538995,1330102296,1541538995.0,9434719,CC BY-SA 4.0,https://stackoverflow.com/questions/9434719/how-to-adjust-button-css-styles,How to adjust button css styles,,9434978.0,,,,
287,"['css', 'reset']","{'account_id': 86413, 'reputation': 17430, 'user_id': 240324, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/fbca650a69e967083221d6cf84624eab?s=256&d=identicon&r=PG', 'display_name': 'Tam&#225;s Pap', 'link': 'https://stackoverflow.com/users/240324/tam%c3%a1s-pap'}",True,7766,3,9,1540545283,1329895257,1450820031.0,9390634,CC BY-SA 3.0,https://stackoverflow.com/questions/9390634/css-reset-font-size-100-why,Css reset: font-size: 100%; Why?,,9390667.0,,,,
288,"['html', 'css', 'pseudo-element']","{'account_id': 108540, 'reputation': 51468, 'user_id': 288032, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/c0dd04beb96268a1d27e0e86366e5dba?s=256&d=identicon&r=PG', 'display_name': 'cwd', 'link': 'https://stackoverflow.com/users/288032/cwd'}",True,25233,4,17,1540458309,1328721301,1328723348.0,9198195,CC BY-SA 3.0,https://stackoverflow.com/questions/9198195/how-can-i-use-the-css-pseudo-element-before-content-to-affect-an-option,How can I use the CSS pseudo-element :before{ content: &#39;&#39; } to affect an &lt;option&gt; element?,,9198490.0,,,,
289,"['javascript', 'jquery', 'html', 'css']","{'account_id': 316342, 'reputation': 7744, 'user_id': 632467, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/b024066cc072c45f3f5b810925ae9ce4?s=256&d=identicon&r=PG', 'display_name': 'Anshul', 'link': 'https://stackoverflow.com/users/632467/anshul'}",True,5121,6,10,1540318214,1329292907,1540318214.0,9289761,CC BY-SA 4.0,https://stackoverflow.com/questions/9289761/how-can-i-show-lines-in-a-textarea-to-make-it-look-like-notepad,How can I show lines in a textarea to make it look like notepad?,,9289811.0,,,,
290,"['jquery', 'css', 'html-table']","{'account_id': 186468, 'reputation': 5651, 'user_id': 423880, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/29d91aba93d1a56b1b7306f31af98ef8?s=256&d=identicon&r=PG', 'display_name': 'JonoB', 'link': 'https://stackoverflow.com/users/423880/jonob'}",True,248,1,1,1540114268,1329332061,1540114268.0,9299437,CC BY-SA 4.0,https://stackoverflow.com/questions/9299437/table-row-highlighting,Table row highlighting,,9299469.0,,,,
291,"['css', 'image', 'google-chrome', 'border', 'sprite']","{'account_id': 55677, 'reputation': 603, 'user_id': 166804, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/f4e4d53113930e35246931a4f5c96c42?s=256&d=identicon&r=PG', 'display_name': 'Z with a Z', 'link': 'https://stackoverflow.com/users/166804/z-with-a-z'}",True,18628,7,20,1539883824,1328602344,,9172895,CC BY-SA 3.0,https://stackoverflow.com/questions/9172895/remove-border-around-sprite-image-in-chrome,Remove border around sprite image in Chrome,,9173082.0,,,,
292,"['html', 'css']","{'account_id': 1232540, 'reputation': 83, 'user_id': 1196806, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/6984606acfa15892477ca6c1d337e019?s=256&d=identicon&r=PG', 'display_name': 'Jitender Chand', 'link': 'https://stackoverflow.com/users/1196806/jitender-chand'}",True,5727,3,2,1539373815,1329484553,,9328910,CC BY-SA 3.0,https://stackoverflow.com/questions/9328910/input-type-checkbox-size-not-working,input type checkbox size not working,,9328979.0,,,,
293,"['html', 'css', 'format']","{'account_id': 1181230, 'reputation': 46634, 'user_id': 1156119, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/REje3.jpg?s=256&g=1', 'display_name': 'Daniel Imms', 'link': 'https://stackoverflow.com/users/1156119/daniel-imms'}",True,256754,4,52,1539309112,1329802042,,9372624,CC BY-SA 3.0,https://stackoverflow.com/questions/9372624/formatting-a-number-as-currency-using-css,Formatting a number as currency using CSS,,,,,,
294,"['jquery', 'css', 'jquery-easing', 'css-transitions']","{'account_id': 207994, 'reputation': 259668, 'user_id': 458193, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://i.stack.imgur.com/zt7YQ.jpg?s=256&g=1', 'display_name': 'Dan Abramov', 'link': 'https://stackoverflow.com/users/458193/dan-abramov'}",True,12592,3,9,1539275283,1329003418,1329007086.0,9245030,CC BY-SA 3.0,https://stackoverflow.com/questions/9245030/looking-for-a-swing-like-easing-expressible-both-with-jquery-and-css3,Looking for a “swing”-like easing expressible both with jQuery and CSS3,,9245729.0,,,,
295,"['jquery', 'css', 'image', 'resize']","{'account_id': 1102122, 'reputation': 1186, 'user_id': 1094309, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://i.stack.imgur.com/an7Aa.jpg?s=256&g=1', 'display_name': 'luv2code', 'link': 'https://stackoverflow.com/users/1094309/luv2code'}",True,9069,3,4,1538542849,1329947299,,9403618,CC BY-SA 3.0,https://stackoverflow.com/questions/9403618/getting-image-height-after-image-has-been-resized-using-css-and-jquery,Getting image height after image has been resized using css and jquery?,,9403766.0,,,,
296,"['jquery', 'html', 'css']","{'account_id': 1154571, 'reputation': 239, 'user_id': 1135519, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/c9e78892991e3e848faa40ccecdc8795?s=256&d=identicon&r=PG', 'display_name': 'Ibanez', 'link': 'https://stackoverflow.com/users/1135519/ibanez'}",True,3778,4,1,1536931000,1330043617,,9423677,CC BY-SA 3.0,https://stackoverflow.com/questions/9423677/how-do-i-stop-text-from-moving-when-using-slidetoggle,How Do I Stop Text From Moving When Using .slideToggle?,,9423823.0,,,,
297,"['javascript', 'css', 'html-table']","{'account_id': 896373, 'reputation': 1258, 'user_id': 933539, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/3ff4d7da86e929ff4b60c0336fd020b0?s=256&d=identicon&r=PG', 'display_name': 'Rick Weller', 'link': 'https://stackoverflow.com/users/933539/rick-weller'}",True,78,3,-1,1536693782,1329913802,1536693782.0,9394761,CC BY-SA 4.0,https://stackoverflow.com/questions/9394761/i-want-the-row-to-keep-the-correct-class,I want the row to keep the correct class,,9394923.0,,,,
298,"['css', 'html', 'svg']","{'account_id': 1095543, 'reputation': 1337, 'user_id': 1089202, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/57f035f1d3d8e85064d397ffe0638b7c?s=256&d=identicon&r=PG', 'display_name': 'eneepo', 'link': 'https://stackoverflow.com/users/1089202/eneepo'}",True,2425,3,11,1535720500,1328023104,1328023630.0,9081991,CC BY-SA 3.0,https://stackoverflow.com/questions/9081991/is-it-possible-to-style-external-svg-file-with-css,Is it possible to style external svg file with css?,,9083604.0,,,,
299,"['javascript', 'css', 'styles']","{'account_id': 770831, 'reputation': 2365, 'user_id': 801861, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/df233c13f414f2db7eab1dc61801962c?s=256&d=identicon&r=PG', 'display_name': 'Paul', 'link': 'https://stackoverflow.com/users/801861/paul'}",True,5252,2,1,1535024475,1329394820,1329395309.0,9311172,CC BY-SA 3.0,https://stackoverflow.com/questions/9311172/javascript-get-css-style-for-id,Javascript get CSS style for ID,,9311234.0,,,,
300,"['css', 'css-selectors']","{'account_id': 466652, 'reputation': 656, 'user_id': 871533, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/03b1920538658c33003f542179ec430f?s=256&d=identicon&r=PG', 'display_name': 'Gian', 'link': 'https://stackoverflow.com/users/871533/gian'}",True,57559,4,29,1532959311,1329748414,1532959311.0,9362800,CC BY-SA 4.0,https://stackoverflow.com/questions/9362800/how-to-select-not-first-tr-and-not-last-td,How to select not first tr and not last td,,9362918.0,,,,
