,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,closed_date,closed_reason,protected_date,migrated_from,locked_date
684,"['html', 'css', 'angular', 'typescript', 'ionic-framework']","{'account_id': 16121790, 'reputation': 162, 'user_id': 11637608, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/32518cc610450d346c1bb66aaf506182?s=256&d=identicon&r=PG&f=1', 'display_name': 'Diego Esquivel', 'link': 'https://stackoverflow.com/users/11637608/diego-esquivel'}",False,38,1,1,1653686975,1653678002,72409974,CC BY-SA 4.0,https://stackoverflow.com/questions/72409974/why-isn%c2%b4t-my-top-span-coloring-until-covering-the-whole-given-width,Why isn&#180;t my top span coloring until covering the whole given width?,,1653684760.0,,,,,
685,"['javascript', 'html', 'css']","{'account_id': 24862301, 'reputation': 1, 'user_id': 18737899, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJz3kQmgf1CdIbRqebkJJEH5kOZKayPrsWfMWVnN=k-s256', 'display_name': 'Skyline Creative', 'link': 'https://stackoverflow.com/users/18737899/skyline-creative'}",False,34,0,0,1653685964,1653684689,72410961,CC BY-SA 4.0,https://stackoverflow.com/questions/72410961/option-box-not-appearing-below-the-box,Option box not appearing below the box,,1653685964.0,,,,,
686,"['html', 'css', 'elementor']","{'account_id': 25344779, 'reputation': 1, 'user_id': 19162628, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJw5JkDdK3f5mmCm5pHRAsWpwQBQnr2tzBqM_DyK=k-s256', 'display_name': 'Baur NY', 'link': 'https://stackoverflow.com/users/19162628/baur-ny'}",False,47,1,-1,1653684766,1653683103,72410729,CC BY-SA 4.0,https://stackoverflow.com/questions/72410729/custom-css-radio-button-labels,Custom CSS radio button labels,,1653684766.0,,,,,
687,['css'],"{'account_id': 3378411, 'reputation': 81, 'user_id': 2836070, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e1baf8c94ed08b0c94f098e87b706444?s=256&d=identicon&r=PG&f=1', 'display_name': 'Miranda', 'link': 'https://stackoverflow.com/users/2836070/miranda'}",True,47,2,0,1653684096,1653668607,72408384,CC BY-SA 4.0,https://stackoverflow.com/questions/72408384/how-to-eliminate-vertical-spaces-between-divs,How to eliminate vertical spaces between divs,72410808.0,1653676874.0,,,,,
688,"['javascript', 'html', 'css', 'mobile']","{'account_id': 10948232, 'reputation': 51, 'user_id': 8045471, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/31cb2d98b56101241b08abedfe699fd2?s=256&d=identicon&r=PG&f=1', 'display_name': 'lyjd', 'link': 'https://stackoverflow.com/users/8045471/lyjd'}",False,199,1,0,1653683802,1653511667,72383994,CC BY-SA 4.0,https://stackoverflow.com/questions/72383994/how-to-dynamically-adjust-the-height-of-a-scrollable-div-when-the-keyboard-is-sh,How to dynamically adjust the height of a scrollable div when the keyboard is shown and dismissed on the mobile browser?,,1653512312.0,,,,,
689,"['python', 'css', 'selenium', 'selenium-webdriver', 'css-selectors']","{'account_id': 4186426, 'reputation': 129, 'user_id': 18682388, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'math_space', 'link': 'https://stackoverflow.com/users/18682388/math-space'}",True,47,2,2,1653682770,1653670486,72408733,CC BY-SA 4.0,https://stackoverflow.com/questions/72408733/selenium-select-strings-seperated-by-tag,Selenium select strings seperated by tag,,,,,,,
690,"['css', 'angular', 'angular-ui-bootstrap']","{'account_id': 13417692, 'reputation': 183, 'user_id': 9681594, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fd5ea12bc1d34f90e5686a90dc0db825?s=256&d=identicon&r=PG', 'display_name': 'Xyloto', 'link': 'https://stackoverflow.com/users/9681594/xyloto'}",False,29,0,0,1653682113,1653677402,72409894,CC BY-SA 4.0,https://stackoverflow.com/questions/72409894/angular-bootstrap-ui-set-all-controls-as-readonly,Angular bootstrap ui set all controls as readonly,,1653682113.0,,,,,
691,"['css', 'svg']","{'account_id': 58740, 'reputation': 45290, 'user_id': 175836, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/d3b5a5015d8459c645abe6e906b9e77b?s=256&d=identicon&r=PG', 'display_name': 'randombits', 'link': 'https://stackoverflow.com/users/175836/randombits'}",True,406,1,2,1653681545,1653680257,72410312,CC BY-SA 4.0,https://stackoverflow.com/questions/72410312/svg-outline-and-fill,svg outline and fill,72410499.0,,,,,,
692,"['javascript', 'css', 'flexbox', 'carousel']","{'account_id': 14671620, 'reputation': 769, 'user_id': 11020164, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f7c360cd44a742a1cd3630312ce765b7?s=256&d=identicon&r=PG&f=1', 'display_name': 'philolegein', 'link': 'https://stackoverflow.com/users/11020164/philolegein'}",True,362,2,1,1653681096,1653678967,72410106,CC BY-SA 4.0,https://stackoverflow.com/questions/72410106/same-height-dynamic-carousel-slides-without-expanding-parent,Same height dynamic &quot;carousel slides&quot; without expanding parent,72410377.0,,,,,,
693,"['html', 'css', 'spring-boot', 'maven']","{'account_id': 23083372, 'reputation': 9, 'user_id': 17195297, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzI5bpBjHqJvpn1PqXGxz5ot5UBoTXFbyJUM2-I=k-s256', 'display_name': 'leonardo moreo', 'link': 'https://stackoverflow.com/users/17195297/leonardo-moreo'}",False,143,1,0,1653681083,1653660061,72406598,CC BY-SA 4.0,https://stackoverflow.com/questions/72406598/csss-background-image-in-eclipse-ide,CSS&#39;s background-image in Eclipse IDE?,,1653667647.0,,,,,
694,"['javascript', 'html', 'css', 'bootstrap-4']","{'account_id': 24051355, 'reputation': 15, 'user_id': 18029808, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJx5fwh4GjzgJGcAjLS5x0uMuQpzUFn9PYgpK27N=k-s256', 'display_name': 'Asar13', 'link': 'https://stackoverflow.com/users/18029808/asar13'}",False,92,0,2,1653681073,1653675642,72409606,CC BY-SA 4.0,https://stackoverflow.com/questions/72409606/how-can-i-show-and-hide-text-and-image-in-an-onclick-function,How can I show and hide text and image in an onclick function?,,1653681073.0,,,,,
695,"['html', 'css']","{'account_id': 25407964, 'reputation': 1, 'user_id': 19216332, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwJbJyMlMIy90463cLcsFIKqMccpjFNzqbAGWI6-Q=k-s256', 'display_name': 'yuuxx1', 'link': 'https://stackoverflow.com/users/19216332/yuuxx1'}",True,30,4,0,1653680740,1653677297,72409883,CC BY-SA 4.0,https://stackoverflow.com/questions/72409883/when-i-add-backround-color-the-button-stops-working,"When I add backround color, the button stops working",,1653677412.0,,,,,
696,"['javascript', 'html', 'css', 'dropdown']","{'account_id': 25158121, 'reputation': 87, 'user_id': 19002676, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyvIT3BUtCNwPr_F7wDTLNju3VtrRCywpOj_uHTSg=k-s256', 'display_name': 'Brian', 'link': 'https://stackoverflow.com/users/19002676/brian'}",True,444,3,0,1653680249,1653666765,72408039,,https://stackoverflow.com/questions/72408039/how-to-implement-dropdown-menu-vanilla-js-css,How to implement dropdown menu Vanilla JS CSS,,1653667364.0,1653685096.0,Duplicate,,,
697,"['html', 'css']","{'account_id': 16971058, 'reputation': 873, 'user_id': 12275675, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-YlJshnI-vfo/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdxboctGut4MxRQRfvxW5BBZITeSw/photo.jpg?sz=256', 'display_name': 'Slartibartfast', 'link': 'https://stackoverflow.com/users/12275675/slartibartfast'}",True,59,3,0,1653679877,1653678186,72410003,CC BY-SA 4.0,https://stackoverflow.com/questions/72410003/increasing-the-size-of-the-text-field-in-css,Increasing the size of the text field in CSS,72410214.0,,,,,,
698,['css'],"{'account_id': 24961072, 'reputation': 117, 'user_id': 18825032, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/88fdae79b436815809002af1f0b50d6e?s=256&d=identicon&r=PG', 'display_name': 'jkimishere', 'link': 'https://stackoverflow.com/users/18825032/jkimishere'}",True,48,2,-1,1653679314,1653666508,72407989,,https://stackoverflow.com/questions/72407989/should-i-really-write-different-css-code-for-different-browsers,Should I really write different CSS code for different browsers?,,1653679314.0,1653695278.0,Needs more focus,,,
699,"['javascript', 'html', 'jquery', 'css']","{'account_id': 16419702, 'reputation': 1565, 'user_id': 11861218, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3993047afe51634ea32cdfb47790f7be?s=256&d=identicon&r=PG&f=1', 'display_name': 'kaitlynmm569', 'link': 'https://stackoverflow.com/users/11861218/kaitlynmm569'}",False,29,1,2,1653678592,1653672321,72409041,CC BY-SA 4.0,https://stackoverflow.com/questions/72409041/jquery-hover-stops-working-when-html-onclick-event-is-triggered,JQuery .hover() stops working when HTML onClick() event is triggered,,,,,,,
700,"['css', 'security', 'content-security-policy', 'inline-styles']","{'account_id': 25398277, 'reputation': 1, 'user_id': 19208215, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzqKjYprL-Eqk-5zyHHlxSHDFvgixzySkvT1igw=k-s256', 'display_name': 'John', 'link': 'https://stackoverflow.com/users/19208215/john'}",False,143,1,0,1653677942,1653582201,72395009,CC BY-SA 4.0,https://stackoverflow.com/questions/72395009/is-there-any-security-benefit-of-style-src-self-nonce-rand0m-over-style-s,Is there any security benefit of &quot;style-src &#39;self&#39; &#39;nonce-rAnd0m&#39;&quot; over &quot;style-src &#39;self&#39; &#39;unsafe-inline&#39;&quot;?,,1653582255.0,,,,,
701,"['javascript', 'css', 'react-native', 'flexbox']","{'account_id': 17468562, 'reputation': 47, 'user_id': 12664825, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ea04eac5a6d24bb9f0a2e774055df539?s=256&d=identicon&r=PG&f=1', 'display_name': 'jNiuk', 'link': 'https://stackoverflow.com/users/12664825/jniuk'}",False,17,0,0,1653677906,1653677906,72409963,CC BY-SA 4.0,https://stackoverflow.com/questions/72409963/error-in-styling-when-using-function-to-determine-flex-react-native,Error in styling when using function to determine flex React Native,,,,,,,
702,"['html', 'css', 'flexbox']","{'account_id': 25407510, 'reputation': 1, 'user_id': 19215948, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwYKFS_lUVwik8ho9vPK0JzM7rQ2VD5ZXoL5ysd=k-s256', 'display_name': 'flykat', 'link': 'https://stackoverflow.com/users/19215948/flykat'}",False,211,3,-1,1653677136,1653672786,72409133,,https://stackoverflow.com/questions/72409133/why-cant-i-move-an-image-with-flex,Why can&#39;t I move an image with flex?,,1653673070.0,1653677469.0,Duplicate,,,
703,"['css', 'reactjs', 'hyperlink', 'react-router-dom', 'react-bootstrap']","{'account_id': 2989393, 'reputation': 2101, 'user_id': 2537315, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://i.stack.imgur.com/VwhEL.jpg?s=256&g=1', 'display_name': 'Ayo Adesina', 'link': 'https://stackoverflow.com/users/2537315/ayo-adesina'}",False,118,0,0,1653677109,1653649884,72404479,CC BY-SA 4.0,https://stackoverflow.com/questions/72404479/link-react-router-dom-causes-css-to-be-lost,Link react-router-dom causes CSS to be lost,,1653677109.0,,,,,
704,"['css', 'contact-form-7']","{'account_id': 25352415, 'reputation': 1, 'user_id': 19169060, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwHslFT6X3eo0CJI9HCIBABd6vRy8HicsqSp5cC=k-s256', 'display_name': 'Anthony', 'link': 'https://stackoverflow.com/users/19169060/anthony'}",False,80,0,0,1653676871,1653508389,72383442,CC BY-SA 4.0,https://stackoverflow.com/questions/72383442/is-this-possible-with-contact-form-7-have-2-different-size-texts-as-a-title,Is this possible with contact form 7? - Have 2 different size texts as a title (label) with CSS?,,1653676871.0,,,,,
705,"['html', 'css', 'twitter-bootstrap']","{'account_id': 17553344, 'reputation': 205, 'user_id': 12733309, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/fbFEf.jpg?s=256&g=1', 'display_name': 'piseynir', 'link': 'https://stackoverflow.com/users/12733309/piseynir'}",True,256,2,0,1653674272,1653636968,72402019,CC BY-SA 4.0,https://stackoverflow.com/questions/72402019/bootstrap5-column-alignment-and-multiple-rows-in-a-column,bootstrap5 column alignment and multiple rows in a column,,1653655209.0,,,,,
706,"['javascript', 'html', 'css', 'canvas', 'rotation']","{'account_id': 25406401, 'reputation': 1, 'user_id': 19215029, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0ea0b315a3c2f6280bbaeaf5ca1ed3d8?s=256&d=identicon&r=PG', 'display_name': 'Jess', 'link': 'https://stackoverflow.com/users/19215029/jess'}",False,75,1,0,1653674114,1653664936,72407640,CC BY-SA 4.0,https://stackoverflow.com/questions/72407640/html5-javascript-canvas-rotate-sprite,HTML5 Javascript Canvas Rotate Sprite,,1653669106.0,,,,,
707,"['javascript', 'html', 'css']","{'account_id': 24076673, 'reputation': 21, 'user_id': 18051913, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/49e85749ad3c0e5f63528bc15cf46cd9?s=256&d=identicon&r=PG', 'display_name': 'Myriad-Sun', 'link': 'https://stackoverflow.com/users/18051913/myriad-sun'}",False,29,0,0,1653673879,1653604055,72398626,CC BY-SA 4.0,https://stackoverflow.com/questions/72398626/how-do-i-make-my-slideshow-automatic-and-have-pagination,How do I make my slideshow automatic and have pagination?,,1653673879.0,,,,,
708,"['html', 'css', 'handlebars.js']","{'account_id': 21228080, 'reputation': 51, 'user_id': 15613366, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/66b28dc35ca9f04c00a3f5b0e27c48e3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Werthis', 'link': 'https://stackoverflow.com/users/15613366/werthis'}",True,37,1,0,1653673860,1653648276,72404160,CC BY-SA 4.0,https://stackoverflow.com/questions/72404160/strange-characters-appear-while-using-handlebars-js,Strange characters appear while using handlebars.js,72404227.0,1653673860.0,,,,,
709,"['html', 'css']","{'account_id': 24723331, 'reputation': 33, 'user_id': 18612113, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhwprnktBMkcFs2iljvrQoD769ATut3MKzoLRrleQ=k-s256', 'display_name': 'GTeknology', 'link': 'https://stackoverflow.com/users/18612113/gteknology'}",True,26,1,1,1653673705,1653671694,72408930,CC BY-SA 4.0,https://stackoverflow.com/questions/72408930/cant-trigger-the-customized-checkbox-when-the-box-is-ticked,can&#39;t trigger the customized checkbox when the box is ticked,72409287.0,,,,,,
710,"['javascript', 'html', 'css', 'sass', 'gulp']","{'account_id': 5442051, 'reputation': 713, 'user_id': 4329847, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/30ee92afbfe5411604e6c4afe0b94af3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Freddy', 'link': 'https://stackoverflow.com/users/4329847/freddy'}",False,300,1,2,1653672335,1653054058,72319917,CC BY-SA 4.0,https://stackoverflow.com/questions/72319917/gulp-no-such-file-or-directory-even-though-directory-exists,Gulp: no such file or directory even though directory exists,,1653661168.0,,,,,
711,"['javascript', 'java', 'html', 'css']","{'account_id': 25403826, 'reputation': 1, 'user_id': 19212858, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ac843aca01dbf8393a22245bc66f2796?s=256&d=identicon&r=PG', 'display_name': 'Faraz', 'link': 'https://stackoverflow.com/users/19212858/faraz'}",False,202,2,0,1653672118,1653643025,72403142,CC BY-SA 4.0,https://stackoverflow.com/questions/72403142/hovering-over-text-and-display-image-in-another-div-and-the-image-stays,Hovering over text and display image in another div and the image stays,,1653643202.0,,,,,
712,"['html', 'css', 'mask']","{'account_id': 25406730, 'reputation': 1, 'user_id': 19215297, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Y87p6.jpg?s=256&g=1', 'display_name': 'Roni', 'link': 'https://stackoverflow.com/users/19215297/roni'}",False,448,0,0,1653671808,1653671808,72408951,CC BY-SA 4.0,https://stackoverflow.com/questions/72408951/css-mask-not-working-when-used-files-from-local-computer,CSS mask not working when used files from local computer,,,,,,,
713,"['javascript', 'html', 'css']","{'account_id': 24183277, 'reputation': 31, 'user_id': 18143615, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Ku7Xj.jpg?s=256&g=1', 'display_name': 'FatFatty', 'link': 'https://stackoverflow.com/users/18143615/fatfatty'}",True,3211,1,1,1653671608,1653669048,72408473,CC BY-SA 4.0,https://stackoverflow.com/questions/72408473/unsafe-eval-is-not-an-allowed-source-of-script,&#39;unsafe-eval&#39; is not an allowed source of script,72408853.0,,,,,,
714,"['css', 'angular']","{'account_id': 25405890, 'reputation': 1, 'user_id': 19214607, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/21c874e6801c25e65b8e84fc92bb7cc4?s=256&d=identicon&r=PG', 'display_name': 'RonnieRocket147', 'link': 'https://stackoverflow.com/users/19214607/ronnierocket147'}",True,92,2,0,1653671173,1653659003,72406376,CC BY-SA 4.0,https://stackoverflow.com/questions/72406376/hide-parent-div-if-two-inner-divs-are-empty,Hide parent div if two inner divs are empty,,1653660930.0,,,,,
715,"['css', 'r', 'markdown', 'kableextra', 'rmdformats']","{'account_id': 13743968, 'reputation': 6973, 'user_id': 9918265, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/59be3ca834cc4f2f34f7abc595174da2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Edo', 'link': 'https://stackoverflow.com/users/9918265/edo'}",True,183,2,1,1653669889,1653393288,72362467,CC BY-SA 4.0,https://stackoverflow.com/questions/72362467/rmdformat-change-default-table-scroll-box,rmdformat: change default table scroll box,72400753.0,1653584688.0,,,,,
