,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,closed_date,closed_reason,migrated_from,protected_date,community_owned_date,locked_date
549,"['c++', 'python', 'css', 'macos', 'qt']","{'account_id': 455645, 'reputation': 13047, 'user_id': 853934, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/4ae9cbcb813ee1aae7bc720cf987c1fe?s=256&d=identicon&r=PG', 'display_name': 'Phil', 'link': 'https://stackoverflow.com/users/853934/phil'}",True,1340,1,3,1467219778,1356009800,13973165,CC BY-SA 3.0,https://stackoverflow.com/questions/13973165/qt-on-mac-os-x-how-to-get-rid-of-qlistviews-blue-outline,Qt on Mac OS X: How to get rid of QListView&#39;s blue outline?,13978651.0,1467219778.0,,,,,,
550,"['javascript', 'css', 'dom', 'properties']","{'account_id': 1350835, 'reputation': 1931, 'user_id': 1290529, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/0be261cfd056c74d24ccb4b324530760?s=256&d=identicon&r=PG', 'display_name': 'Anton Putov', 'link': 'https://stackoverflow.com/users/1290529/anton-putov'}",True,1298,1,5,1467122927,1354913932,13770879,CC BY-SA 3.0,https://stackoverflow.com/questions/13770879/javascript-style-property-is-empty,JavaScript style property is empty,13770981.0,1467122927.0,,,,,,
551,"['css', 'twitter-bootstrap', 'google-webfonts']","{'account_id': 57850, 'reputation': 3364, 'user_id': 173308, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/SUMVP.jpg?s=256&g=1', 'display_name': 'David Watson', 'link': 'https://stackoverflow.com/users/173308/david-watson'}",True,15931,2,9,1467037535,1355247047,13825401,CC BY-SA 3.0,https://stackoverflow.com/questions/13825401/rendering-open-sans-google-web-fonts-with-bootstrap,Rendering open sans google web fonts with bootstrap?,,,,,,,,
552,"['css', 'jquery-ui']","{'account_id': 249224, 'reputation': 5447, 'user_id': 525138, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/aa8c659835874b6c421370f99484df14?s=256&d=identicon&r=PG', 'display_name': 'Dutts', 'link': 'https://stackoverflow.com/users/525138/dutts'}",True,71771,4,60,1466516466,1356938566,14098735,CC BY-SA 3.0,https://stackoverflow.com/questions/14098735/how-to-remove-the-default-button-highlighting-in-safari-when-using-jquery,How to remove the default button highlighting in Safari when using jQuery,14098770.0,1356939055.0,,,,,,
553,"['javascript', 'internet-explorer', 'css', 'matrix', 'css-transforms']","{'account_id': 1585074, 'reputation': 1996, 'user_id': 1469626, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://i.stack.imgur.com/2FQRy.jpg?s=256&g=1', 'display_name': 'Joel Grannas', 'link': 'https://stackoverflow.com/users/1469626/joel-grannas'}",False,1026,2,1,1466129877,1355429905,13867775,CC BY-SA 3.0,https://stackoverflow.com/questions/13867775/transforming-an-object-rotation-only-in-ie8-similar-to-using-css3-transformr,"transforming an object (rotation only) in IE8, similar to using CSS3 transform(rotate), transform-origin",,1355430779.0,,,,,,
554,['css'],"{'account_id': 1895330, 'reputation': 1387, 'user_id': 1712433, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/abd05256f2d43151c5ac3af4605d2e4c?s=256&d=identicon&r=PG', 'display_name': 'Milacay', 'link': 'https://stackoverflow.com/users/1712433/milacay'}",True,5238,2,1,1465932340,1356718020,14073786,CC BY-SA 3.0,https://stackoverflow.com/questions/14073786/css-horizontal-menu-with-3nd-submenu-display-vertically,CSS Horizontal Menu with 3nd Submenu Display Vertically,14073973.0,1356718963.0,,,,,,
555,"['html', 'css']","{'account_id': 1615372, 'reputation': 1945, 'user_id': 1493235, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/dAxOG.png?s=256&g=1', 'display_name': 'JohannesB', 'link': 'https://stackoverflow.com/users/1493235/johannesb'}",True,1348,3,0,1465759370,1356013675,13974305,CC BY-SA 3.0,https://stackoverflow.com/questions/13974305/html-extra-cell-at-bottom-right-side-of-a-table-for-displaying-a-total,HTML extra cell at bottom right side of a table for displaying a total,13974396.0,1465759370.0,,,,,,
556,"['css', 'class', 'styling']","{'account_id': 2116859, 'reputation': 41, 'user_id': 1880945, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4039b02d14eb9cfbd7e446efdbe3f975?s=256&d=identicon&r=PG', 'display_name': 'Rking', 'link': 'https://stackoverflow.com/users/1880945/rking'}",True,50627,5,4,1464683365,1354758036,13735635,CC BY-SA 3.0,https://stackoverflow.com/questions/13735635/css-styling-links-using-ids-and-classes,CSS styling links using id&#39;s and classes,,1429793619.0,,,,,,
557,"['html', 'css']","{'account_id': 1511341, 'reputation': 981, 'user_id': 1413387, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/129766b799c02a67185ee26414f4e449?s=256&d=identicon&r=PG', 'display_name': 'timothy.s.lau', 'link': 'https://stackoverflow.com/users/1413387/timothy-s-lau'}",True,457,1,0,1464681044,1356848567,14088777,CC BY-SA 3.0,https://stackoverflow.com/questions/14088777/writing-a-statistics-formula-with-a-css-popup,Writing a statistics formula with a CSS popup,14088813.0,1464681044.0,,,,,,
558,"['html', 'css']","{'account_id': 2123533, 'reputation': 117, 'user_id': 1886284, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/bb662dc5fb8c5fe73a88a780297b733b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Adam Zacke Erlandsson', 'link': 'https://stackoverflow.com/users/1886284/adam-zacke-erlandsson'}",False,91,1,-1,1464678338,1355049318,13786690,CC BY-SA 3.0,https://stackoverflow.com/questions/13786690/something-wrong-in-css-that-i-cant-find,Something wrong in CSS that I can&#39;t find,,1464678338.0,,,,,,
559,['css'],"{'account_id': 394132, 'reputation': 2188, 'user_id': 756383, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/v3n7L.jpg?s=256&g=1', 'display_name': 'Fernker', 'link': 'https://stackoverflow.com/users/756383/fernker'}",True,5620,2,4,1464383211,1355355254,13850528,CC BY-SA 3.0,https://stackoverflow.com/questions/13850528/background-size-cover-jumping-when-background-position-switches-to-fixed,Background-size cover jumping when background-position switches to fixed,17526565.0,,,,,,,
560,"['html', 'css', 'printing']","{'account_id': 132765, 'reputation': 703, 'user_id': 333661, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/d8c15453d6a9c68d916fc429fc7e0fe3?s=256&d=identicon&r=PG', 'display_name': 'MB.', 'link': 'https://stackoverflow.com/users/333661/mb'}",True,9996,2,7,1464236867,1356563473,14047440,CC BY-SA 3.0,https://stackoverflow.com/questions/14047440/printing-an-invoice-on-pre-formatted-paper-using-css,Printing an Invoice on pre-formatted paper using CSS,,1356578067.0,,,,,,
561,"['html', 'google-chrome', 'css']","{'account_id': 2090461, 'reputation': 145, 'user_id': 1860423, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/fUGQg.jpg?s=256&g=1', 'display_name': 'WibblyWobbly', 'link': 'https://stackoverflow.com/users/1860423/wibblywobbly'}",True,1605,5,0,1463651714,1354584790,13694780,CC BY-SA 3.0,https://stackoverflow.com/questions/13694780/cant-see-logo-in-google-chrome-but-can-in-ie-and-firefox,Can&#39;t see logo in Google Chrome but can in IE and Firefox,13697746.0,1354606649.0,,,,,,
562,"['html', 'css']","{'account_id': 1724169, 'reputation': 491, 'user_id': 1579238, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://i.stack.imgur.com/VX92V.jpg?s=256&g=1', 'display_name': 'ELAYARAJA', 'link': 'https://stackoverflow.com/users/1579238/elayaraja'}",True,16217,5,0,1463206054,1354781182,13739355,CC BY-SA 3.0,https://stackoverflow.com/questions/13739355/why-readonly-not-worked-in-ie-8-and-ie-9,why readonly not worked in IE 8 and IE 9?,13742569.0,1354781342.0,,,,,,
563,"['css', 'ruby-on-rails', 'current-page']","{'account_id': 2031988, 'reputation': 10459, 'user_id': 1815412, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/13eb7cacf20e7789e9ebd5e814c42cb5?s=256&d=identicon&r=PG', 'display_name': 'Maximus S', 'link': 'https://stackoverflow.com/users/1815412/maximus-s'}",True,247,2,1,1463192796,1354862239,13758152,CC BY-SA 3.0,https://stackoverflow.com/questions/13758152/rails-turning-on-css-class-active-with-current-page-method,Rails] Turning on CSS Class Active with current_page Method,13758302.0,1463192796.0,,,,,,
564,"['jquery', 'css', 'media-queries', 'browser-detection']","{'account_id': 290280, 'reputation': 4628, 'user_id': 591736, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://i.stack.imgur.com/P3hAM.jpg?s=256&g=1', 'display_name': 'Redtopia', 'link': 'https://stackoverflow.com/users/591736/redtopia'}",True,4046,3,6,1463148705,1354413227,13665697,CC BY-SA 3.0,https://stackoverflow.com/questions/13665697/i-need-an-easy-way-to-detect-css3-media-query-support-using-jquery,I need an easy way to detect CSS3 media query support using jquery,13665729.0,,,,,,,
565,"['javascript', 'jquery', 'html', 'css', 'rotation']","{'account_id': 489060, 'reputation': 399, 'user_id': 1499121, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/a7f3dc986b5ee0feb201d5be6bb15697?s=256&d=identicon&r=PG', 'display_name': 'blid', 'link': 'https://stackoverflow.com/users/1499121/blid'}",True,2832,1,3,1462599676,1354293757,13649387,CC BY-SA 3.0,https://stackoverflow.com/questions/13649387/css3-image-rotation-and-reposition-to-fit-in-div,CSS3 image rotation and reposition to fit in div,,1462599676.0,,,,,,
566,"['css', 'jquery-selectors', 'jquery']","{'account_id': 2022163, 'reputation': 25, 'user_id': 1808067, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f1a21bc1c66ac38aaa46d36e96a74568?s=256&d=identicon&r=PG', 'display_name': 'Edit5150', 'link': 'https://stackoverflow.com/users/1808067/edit5150'}",True,71,1,2,1462549582,1356570190,14048175,CC BY-SA 3.0,https://stackoverflow.com/questions/14048175/targetting-selection-in-jquery-for-an-output,"Targetting ::selection in jQuery, for an output?",14050852.0,1356710355.0,,,,,,
567,"['javascript', 'jquery', 'html', 'css']","{'account_id': 2030005, 'reputation': 73, 'user_id': 1813970, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/92d70f3e40079ba1533c16f766afa853?s=256&d=identicon&r=PG', 'display_name': 'Kowshik', 'link': 'https://stackoverflow.com/users/1813970/kowshik'}",True,10551,4,0,1462365989,1355568946,13891547,CC BY-SA 3.0,https://stackoverflow.com/questions/13891547/automatic-vertical-image-slider,Automatic Vertical image slider,,1355606719.0,,,,,,
568,"['html', 'css', 'performance', 'css-selectors']","{'account_id': 88594, 'reputation': 29636, 'user_id': 244932, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://www.gravatar.com/avatar/01647fd568f49ef5f1b17203a51aa92c?s=256&d=identicon&r=PG', 'display_name': 'Tom', 'link': 'https://stackoverflow.com/users/244932/tom'}",True,3846,2,18,1462281410,1356287771,14013585,CC BY-SA 3.0,https://stackoverflow.com/questions/14013585/css-child-selector-performance-vs-class-bloat,CSS child selector performance vs. class bloat,14013630.0,,,,,,,
569,"['html', 'css', 'height', 'vertical-alignment']","{'account_id': 2142415, 'reputation': 2065, 'user_id': 1900765, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/49a1e5867038b5ce469c042f02730636?s=256&d=identicon&r=PG&f=1', 'display_name': 'midstack', 'link': 'https://stackoverflow.com/users/1900765/midstack'}",True,262,1,0,1461826873,1356102694,13992519,CC BY-SA 3.0,https://stackoverflow.com/questions/13992519/line-height-for-height,line height for % height,,1461826873.0,,,,,,
570,"['css', 'list', 'xhtml', 'css-float', 'border']","{'account_id': 2142415, 'reputation': 2065, 'user_id': 1900765, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/49a1e5867038b5ce469c042f02730636?s=256&d=identicon&r=PG&f=1', 'display_name': 'midstack', 'link': 'https://stackoverflow.com/users/1900765/midstack'}",True,875,2,0,1461826614,1356018493,13975750,CC BY-SA 3.0,https://stackoverflow.com/questions/13975750/list-bottom-border-float-left-issue,list bottom border float left issue,13975789.0,1461826614.0,,,,,,
571,"['css', 'ruby-on-rails', 'ruby-on-rails-3']","{'account_id': 960917, 'reputation': 939, 'user_id': 985286, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/416efd28e9ef38a1ff49e2897fd7b80c?s=256&d=identicon&r=PG&f=1', 'display_name': 'nanoquack', 'link': 'https://stackoverflow.com/users/985286/nanoquack'}",True,174,2,0,1461571875,1354887973,13764326,CC BY-SA 3.0,https://stackoverflow.com/questions/13764326/why-does-rails-css-for-all-links-not-work-but-works-with-class-foo,"Why does Rails CSS for all links not work, but works with :class =&gt; &quot;foo&quot;?",13764562.0,1461571875.0,,,,,,
572,"['css', 'twitter-bootstrap', 'css-transitions', 'css-animations']","{'account_id': 360327, 'reputation': 23283, 'user_id': 702275, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/25411d307fa0ce0f741e7eb1b28d2cd9?s=256&d=identicon&r=PG', 'display_name': 'tim peterson', 'link': 'https://stackoverflow.com/users/702275/tim-peterson'}",True,11421,4,14,1461429277,1355943623,13959259,CC BY-SA 3.0,https://stackoverflow.com/questions/13959259/using-css3-transforms-animations-with-font-face-produces-wobbly-spinner-gif-li,Using CSS3 transforms/animations with font-face produces &quot;wobbly&quot; spinner gif-like,13959544.0,1461429277.0,,,,,,
573,"['php', 'css', 'knyle-style-sheet']","{'account_id': 51235, 'reputation': 12489, 'user_id': 153049, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/f8d7c4a4899736c59ec1e40c7021d477?s=256&d=identicon&r=PG', 'display_name': 'Potherca', 'link': 'https://stackoverflow.com/users/153049/potherca'}",False,649,0,5,1461416328,1355174088,13809388,,https://stackoverflow.com/questions/13809388/kss-styleguide-generator-in-php,KSS styleguide generator in PHP?,,1495540775.0,1355202763.0,too localized,,,,
574,"['css', 'media-queries']","{'account_id': 2167283, 'reputation': 345, 'user_id': 1920132, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://www.gravatar.com/avatar/5fb4e3a00ee3a2d90dd6ab10f479f06c?s=256&d=identicon&r=PG', 'display_name': 'Marwan Ossama', 'link': 'https://stackoverflow.com/users/1920132/marwan-ossama'}",True,4635,3,2,1461029639,1356705930,14071227,CC BY-SA 3.0,https://stackoverflow.com/questions/14071227/media-doesnt-work,@media doesn&#39;t work,,1356726993.0,,,,,,
575,"['css', 'position', 'background-image', 'css-sprites', 'background-position']","{'account_id': 2142415, 'reputation': 2065, 'user_id': 1900765, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/49a1e5867038b5ce469c042f02730636?s=256&d=identicon&r=PG&f=1', 'display_name': 'midstack', 'link': 'https://stackoverflow.com/users/1900765/midstack'}",True,3212,2,-3,1460701777,1355403769,13860440,CC BY-SA 3.0,https://stackoverflow.com/questions/13860440/css-background-position-coordinates,Css background position coordinates,13860509.0,1460701777.0,,,,,,
576,"['html', 'css', 'internet-explorer', 'width', 'internet-explorer-7']","{'account_id': 2142415, 'reputation': 2065, 'user_id': 1900765, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/49a1e5867038b5ce469c042f02730636?s=256&d=identicon&r=PG&f=1', 'display_name': 'midstack', 'link': 'https://stackoverflow.com/users/1900765/midstack'}",True,6168,2,0,1460701679,1356363176,14023155,CC BY-SA 3.0,https://stackoverflow.com/questions/14023155/ie7-widthauto-issue,IE7 width:auto issue,14023192.0,1460701679.0,,,,,,
577,"['css', 'css-transitions']","{'account_id': 238644, 'reputation': 315241, 'user_id': 507674, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/6801bf30e40c9f7972987d67e2d5e4f2?s=256&d=identicon&r=PG', 'display_name': 'Niet the Dark Absol', 'link': 'https://stackoverflow.com/users/507674/niet-the-dark-absol'}",True,46428,4,50,1460646701,1354438915,13667827,CC BY-SA 3.0,https://stackoverflow.com/questions/13667827/css-transition-from-display-none-on-class-change,CSS transition from `display: none` on class change?,13668066.0,1460646701.0,,,,,,
578,"['html', 'css']","{'account_id': 136879, 'reputation': 51384, 'user_id': 340688, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/46a6db74ccc3bf4e009f875283401c14?s=256&d=identicon&r=PG', 'display_name': 'ThomasReggi', 'link': 'https://stackoverflow.com/users/340688/thomasreggi'}",True,134,1,1,1460079464,1355365956,13852018,CC BY-SA 3.0,https://stackoverflow.com/questions/13852018/swap-fixed-element-based-on-z-index-and-layering,Swap fixed element based on z-index and layering,36490072.0,1460077820.0,,,,,,
