,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,migrated_to,locked_date
181,"['sql', 'oracle', 'plsql', 'ddl']","{'account_id': 15862770, 'reputation': 169, 'user_id': 12544460, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1910125685667265/picture?type=large', 'display_name': 'Hao Hao', 'link': 'https://stackoverflow.com/users/12544460/hao-hao'}",False,32,,0,0,1667193806,1667193806,,74259039,CC BY-SA 4.0,https://stackoverflow.com/questions/74259039/merge-into-multiple-table-using-two-different-select-clause-from-a-with-statemen,Merge into multiple table using two different SELECT clause from a WITH statement (ORACLE),,,,
182,['sql'],"{'account_id': 20058158, 'reputation': 13, 'user_id': 14705417, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/BkzX1.jpg?s=256&g=1', 'display_name': 'JimSepiol', 'link': 'https://stackoverflow.com/users/14705417/jimsepiol'}",True,45,74257836.0,1,0,1667193502,1667174585,1667193502.0,74257599,CC BY-SA 4.0,https://stackoverflow.com/questions/74257599/update-table-if-exist-or-insert-if-not,Update table if exist or insert if not,,,,
183,"['sql', 'sql-server', 'sql-server-2012']","{'account_id': 23507620, 'reputation': 1, 'user_id': 17556638, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3713aa1642f26cc92b60ff53de39e9ce?s=256&d=identicon&r=PG', 'display_name': 'QuackDaddy', 'link': 'https://stackoverflow.com/users/17556638/quackdaddy'}",False,32,,0,-2,1667193074,1667185405,1667193074.0,74258359,CC BY-SA 4.0,https://stackoverflow.com/questions/74258359/referenced-pk-returning-null-when-it-is-supposed-to-be-returning-data,Referenced PK returning Null when it is supposed to be returning data,,,,
184,"['sql', 'google-bigquery', 'google-query-language']","{'account_id': 22589428, 'reputation': 1, 'user_id': 16772785, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwH_VohUFsVyFdhdpmo1SpWD6K8Xi39QJ41VRx0=k-s256', 'display_name': 'Albysaurus', 'link': 'https://stackoverflow.com/users/16772785/albysaurus'}",False,30,,0,0,1667192163,1667192038,1667192163.0,74258872,CC BY-SA 4.0,https://stackoverflow.com/questions/74258872/use-a-for-loop-to-search-many-tables-in-one-go,Use a FOR loop to search many tables in one go?,,,,
185,"['mysql', 'sql', 'mysql-5.7', 'mysql-8.0', 'derived-table']","{'account_id': 24744564, 'reputation': 13, 'user_id': 18630902, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Sh9E3.jpg?s=256&g=1', 'display_name': 'Ryannnnnnnnn', 'link': 'https://stackoverflow.com/users/18630902/ryannnnnnnnn'}",False,21,,0,0,1667188828,1667188006,1667188828.0,74258552,CC BY-SA 4.0,https://stackoverflow.com/questions/74258552/change-in-mysql-sql-syntax-when-use-a-derived-table-with-parentheses,Change in MySQL SQL syntax when use a derived table with parentheses,,,,
186,"['sql', 'oracle', 'oracle-sqldeveloper']","{'account_id': 26334934, 'reputation': 3, 'user_id': 19994927, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/39bec8d9c352a84721fab23815869a2f?s=256&d=identicon&r=PG', 'display_name': 'blad0506', 'link': 'https://stackoverflow.com/users/19994927/blad0506'}",True,45,74258608.0,1,-1,1667188561,1667186840,1667187356.0,74258456,CC BY-SA 4.0,https://stackoverflow.com/questions/74258456/check-if-records-from-one-table-have-same-column-value-in-two-different-dates-fr,Check if records from one table have same column value in two different dates from another table,,,,
187,"['sql', 'oracle']","{'account_id': 7058257, 'reputation': 574, 'user_id': 5404647, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://lh5.googleusercontent.com/-jjmTKjxjCFI/AAAAAAAAAAI/AAAAAAAAALY/4e9KpLVF_MQ/photo.jpg?sz=256', 'display_name': 'Norhther', 'link': 'https://stackoverflow.com/users/5404647/norhther'}",True,35,74258583.0,1,0,1667188321,1667129257,,74252648,CC BY-SA 4.0,https://stackoverflow.com/questions/74252648/problems-creating-a-materialized-view-in-oracle,Problems creating a materialized view in Oracle,,,,
188,"['sql', 'filter', 'group']","{'account_id': 9280769, 'reputation': 3, 'user_id': 6892025, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10154473689158529/picture?type=large', 'display_name': 'Erick', 'link': 'https://stackoverflow.com/users/6892025/erick'}",True,36,74217484.0,2,0,1667186581,1666850775,1666851857.0,74217460,CC BY-SA 4.0,https://stackoverflow.com/questions/74217460/sql-group-by-but-additional-column-info-is-needed,SQL Group by but additional column info is needed,,,,
189,"['sql', 'oracle11g', 'oracle-sqldeveloper', 'redaction']","{'account_id': 17874331, 'reputation': 31, 'user_id': 12984818, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgYRfGX0LHtoQkWqDaokeSGnJs1VrTyJTHKP-Uu=k-s256', 'display_name': 'WaffleCat', 'link': 'https://stackoverflow.com/users/12984818/wafflecat'}",False,41,,0,2,1667186079,1667180476,1667186079.0,74258002,CC BY-SA 4.0,https://stackoverflow.com/questions/74258002/redact-function-not-working-in-oracle-sql-developer,Redact function not working in Oracle SQL Developer,,,,
190,"['sql', 'sql-server']","{'account_id': 8922493, 'reputation': 144, 'user_id': 6658435, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/1e51a3dcafad5e2b5ec79c831f0ee515?s=256&d=identicon&r=PG&f=1', 'display_name': 'bvy', 'link': 'https://stackoverflow.com/users/6658435/bvy'}",True,51,74258322.0,1,-1,1667185152,1667183115,1667185152.0,74258189,CC BY-SA 4.0,https://stackoverflow.com/questions/74258189/producing-a-running-or-cumulative-percentage,Producing a Running or Cumulative Percentage,,,,
191,"['sql', 'check-constraints']","{'account_id': 4953388, 'reputation': 5210, 'user_id': 3986708, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/g0JCF.jpg?s=256&g=1', 'display_name': 'hgiesel', 'link': 'https://stackoverflow.com/users/3986708/hgiesel'}",False,16,,0,0,1667182596,1667182596,,74258147,CC BY-SA 4.0,https://stackoverflow.com/questions/74258147/a-check-constraints-that-checks-whether-two-associated-elements-have-same-foreig,A check constraints that checks whether two associated elements have same foreign key,,,,
192,"['sql', 'entity-relationship', 'entities']","{'account_id': 13081809, 'reputation': 73, 'user_id': 9452134, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cd57eae77b16a740e8f8495ff56606f2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kushani5j', 'link': 'https://stackoverflow.com/users/9452134/kushani5j'}",True,18,,1,0,1667182339,1667181477,,74258073,CC BY-SA 4.0,https://stackoverflow.com/questions/74258073/can-strong-entity-have-foreign-keys,Can strong entity have foreign keys?,,,,
193,"['java', 'sql', 'parsing']","{'account_id': 7821548, 'reputation': 1430, 'user_id': 6159577, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6b1e32b957fe9dee6e26d08369a809cb?s=256&d=identicon&r=PG&f=1', 'display_name': 'SSB', 'link': 'https://stackoverflow.com/users/6159577/ssb'}",False,32,,0,-1,1667180093,1667152901,1667180093.0,74255497,CC BY-SA 4.0,https://stackoverflow.com/questions/74255497/convert-my-sql-query-into-a-java-object-by-parsing-the-query-string-or-templatiz,Convert My SQL Query into a Java Object by parsing the query string or templatizing/pattern matching it,,,,
194,"['sql', 'sql-server', 'indexing', 'clustered-index']","{'account_id': 22981416, 'reputation': 1, 'user_id': 17108279, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/74228f6ae3ced9f09919c3af0ffa3643?s=256&d=identicon&r=PG', 'display_name': 'xnanx', 'link': 'https://stackoverflow.com/users/17108279/xnanx'}",False,45,,0,-2,1667175649,1666901306,1667175649.0,74227770,CC BY-SA 4.0,https://stackoverflow.com/questions/74227770/how-can-i-make-a-unique-ranking-in-sql-server,How can I make a unique ranking in SQL Server,,,,
195,"['sql', 'postgresql']","{'account_id': 26772964, 'reputation': 1, 'user_id': 20369034, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/43d232436be207a82c8f414b4fe88e4f?s=256&d=identicon&r=PG', 'display_name': 'Andrew Tam', 'link': 'https://stackoverflow.com/users/20369034/andrew-tam'}",False,33,,0,0,1667175419,1667128717,,74252582,CC BY-SA 4.0,https://stackoverflow.com/questions/74252582/how-to-pass-in-parsed-datetime-into-utc-to-est-conversion-in-postgres,How to pass in parsed datetime into UTC to EST conversion in Postgres?,,,,
196,"['mysql', 'sql', 'sql-update', 'inner-join']","{'account_id': 26776919, 'reputation': 13, 'user_id': 20372406, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu1G9QE4dR_2HBt3jOSTNAmFH5BaCjQ3UbIhZg7o=k-s256', 'display_name': 'Philale', 'link': 'https://stackoverflow.com/users/20372406/philale'}",True,63,74254910.0,1,0,1667175000,1667142196,1667175000.0,74254157,CC BY-SA 4.0,https://stackoverflow.com/questions/74254157/mysql-warning-1287-setting-user-variables-within-expressions-is-deprecated-and,MySQL Warning: #1287 Setting user variables within expressions is deprecated and will be removed in a future release,,,,
197,"['mysql', 'sql', 'count', 'subquery']","{'account_id': 22293225, 'reputation': 25, 'user_id': 16519688, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c349d8f32b673e5ddee7162d72a5141c?s=256&d=identicon&r=PG&f=1', 'display_name': 'kd8', 'link': 'https://stackoverflow.com/users/16519688/kd8'}",True,44,74250263.0,2,0,1667171714,1667098187,1667171714.0,74250201,CC BY-SA 4.0,https://stackoverflow.com/questions/74250201/creating-a-column-in-a-table-based-on-aggregation-without-creating-another-tabl,Creating a column in a table based on aggregation (without creating another table),,,,
198,"['python', 'sql', 'google-bigquery']","{'account_id': 22850370, 'reputation': 47, 'user_id': 16996079, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/bIsiE.jpg?s=256&g=1', 'display_name': 'kurt', 'link': 'https://stackoverflow.com/users/16996079/kurt'}",True,37,74257394.0,1,0,1667171535,1666974913,1667169617.0,74238358,CC BY-SA 4.0,https://stackoverflow.com/questions/74238358/big-query-query-selecting-by-range-of-columns-as-one-might-in-python,Big Query query selecting by range of columns as one might in Python,,,,
199,"['sql', 'join']","{'account_id': 14988945, 'reputation': 9, 'user_id': 10820715, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-QGVw_fzl_VA/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcYyv1tl5NXXHiKpBePUoTT6Qucn-g/mo/photo.jpg?sz=256', 'display_name': 'NiuuBi', 'link': 'https://stackoverflow.com/users/10820715/niuubi'}",False,17,,0,-1,1667170771,1667170771,,74257338,CC BY-SA 4.0,https://stackoverflow.com/questions/74257338/getting-posts-from-people-who-i-follow-and-number-of-likes-on-that-post-sql,Getting posts from people who I follow and number of likes on that post: SQL,,,,
200,"['sql', 'sql-server', 'subquery', 'case']","{'account_id': 26777952, 'reputation': 1, 'user_id': 20373281, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu04Yb7LJ6j1WQ0nYJuNvJAv_f-fDqZkMtUtWspHjno=k-s256', 'display_name': 'Mims', 'link': 'https://stackoverflow.com/users/20373281/mims'}",True,38,74255450.0,1,-1,1667170249,1667152463,1667170249.0,74255424,CC BY-SA 4.0,https://stackoverflow.com/questions/74255424/return-rows-if-the-eeid-and-date-only-have-one-value-from-paycode-id,Return rows if the eeid and date only have one value from paycode id,,,,
201,"['mysql', 'sql', 'subquery', 'inner-join']","{'account_id': 10559468, 'reputation': 1, 'user_id': 7779669, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/962c09b6097cf9faef50630f028b42a6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ng Bien', 'link': 'https://stackoverflow.com/users/7779669/ng-bien'}",False,53,,0,-2,1667169369,1667144696,1667169369.0,74254456,CC BY-SA 4.0,https://stackoverflow.com/questions/74254456/mysql-select-rows-which-meet-multiple-conditions-on-multiple-tables,MySQL select rows which meet multiple conditions on multiple tables,,,,
202,"['c#', 'sql', 'sql-server', 'sqlkata']","{'account_id': 18599810, 'reputation': 3, 'user_id': 13554905, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a3319e2d96ada3a7cffd3a418baab449?s=256&d=identicon&r=PG&f=1', 'display_name': 'cervantes', 'link': 'https://stackoverflow.com/users/13554905/cervantes'}",True,42,74255849.0,1,-2,1667167897,1667155290,1667167897.0,74255789,CC BY-SA 4.0,https://stackoverflow.com/questions/74255789/sqlkata-notin-command,SqlKata NotIn Command,,,,
203,"['mysql', 'sql', 'arrays', 'subquery', 'aggregate-functions']","{'account_id': 2454547, 'reputation': 793, 'user_id': 2140071, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://i.stack.imgur.com/cJTjL.png?s=256&g=1', 'display_name': 'Bobby Wan-Kenobi', 'link': 'https://stackoverflow.com/users/2140071/bobby-wan-kenobi'}",True,47,74256719.0,1,1,1667166470,1667162051,1667164090.0,74256549,CC BY-SA 4.0,https://stackoverflow.com/questions/74256549/sql-join-one-row-from-a-table-to-several-rows-from-another-one,SQL join one row from a table to several rows from another one,,,,
204,"['sql', 'subquery', 'average', 'aggregate-functions']","{'account_id': 20377260, 'reputation': 1, 'user_id': 14948137, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-UxrCButSGOA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn3MavkOPz8z5sRYfNwoaHSdj2sow/s96-c/photo.jpg?sz=256', 'display_name': 'Mohammad bisam', 'link': 'https://stackoverflow.com/users/14948137/mohammad-bisam'}",True,58,74256791.0,2,-1,1667165817,1667163130,1667165817.0,74256684,CC BY-SA 4.0,https://stackoverflow.com/questions/74256684/salary-of-each-employee-along-with-the-average-salary-of-department-in-sql,salary of each employee along with the average salary of department in sql,,,,
205,"['sql', 'r', 'paste', 'textinput']","{'account_id': 26773799, 'reputation': 13, 'user_id': 20369749, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu0bxH9YPdhGFjUB5dj7RX9DMHjdq4jRwR-RPtJlhA=k-s256', 'display_name': 'Vera', 'link': 'https://stackoverflow.com/users/20369749/vera'}",True,34,74250928.0,2,0,1667164174,1667109844,,74250887,CC BY-SA 4.0,https://stackoverflow.com/questions/74250887/r-shiny-problem-how-to-output-the-correct-result-without-space-between-value-an,R shiny problem: How to output the correct result without space between value and symbol,,,,
206,"['sql', 'tsql', 'multiple-columns']","{'account_id': 26779282, 'reputation': 1, 'user_id': 20374395, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu3jwEBLz1raIzWCuoEYwugcuc5yGULmM_JBEVc2=k-s256', 'display_name': 'Aashish Raval', 'link': 'https://stackoverflow.com/users/20374395/aashish-raval'}",False,18,,0,-1,1667163472,1667163149,1667163472.0,74256688,CC BY-SA 4.0,https://stackoverflow.com/questions/74256688/how-to-code-and-display-on-ssrs-rows-as-columns,how to code and display on ssrs rows as columns,,,,
207,"['sql', 'sql-server']","{'account_id': 26753542, 'reputation': 1, 'user_id': 20352547, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu28EggQBB1RuK_RpJqkj59cCOIL0xW2FgJrbyc_=k-s256', 'display_name': 'Matthew Morgan', 'link': 'https://stackoverflow.com/users/20352547/matthew-morgan'}",True,44,,1,0,1667163059,1667161797,1667163059.0,74256525,CC BY-SA 4.0,https://stackoverflow.com/questions/74256525/ambiguous-column-name-chem-num,Ambiguous column name &#39;Chem_Num&#39;,,,,
208,"['sql', 'foreign-keys', 'sql-insert']","{'account_id': 26581915, 'reputation': 19, 'user_id': 20206440, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/20bea1959924c58837784a4dc6759600?s=256&d=identicon&r=PG', 'display_name': 'tigerStripes41', 'link': 'https://stackoverflow.com/users/20206440/tigerstripes41'}",False,21,,1,0,1667162849,1667161756,1667162849.0,74256522,CC BY-SA 4.0,https://stackoverflow.com/questions/74256522/what-would-cause-a-parent-table-error-midway-through-posting-the-same-rows,What would cause a parent table error midway through posting the same rows?,,,,
209,"['php', 'sql', 'zend-framework', 'laminas-api-tools', 'laminas']","{'account_id': 1813088, 'reputation': 1359, 'user_id': 1648759, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/e70e557e442f6d99fe78bb7a308627c6?s=256&d=identicon&r=PG', 'display_name': 'b4rt3kk', 'link': 'https://stackoverflow.com/users/1648759/b4rt3kk'}",True,53,74256554.0,1,0,1667162066,1667142051,,74254135,CC BY-SA 4.0,https://stackoverflow.com/questions/74254135/build-sql-select-object-in-laminas-that-cotains-subquery-as-from-table,Build SQL Select object in Laminas that cotains subquery as FROM table,,,,
210,"['sql', 'postgresql', 'plpgsql']","{'account_id': 19285804, 'reputation': 145, 'user_id': 14096804, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjGWG0Dzc5AyblVb2AwXhfnHD0TUG4v-WYXX5r1=k-s256', 'display_name': 'pckim', 'link': 'https://stackoverflow.com/users/14096804/pckim'}",True,38,,1,0,1667161483,1667103158,1667150194.0,74250448,CC BY-SA 4.0,https://stackoverflow.com/questions/74250448/how-to-update-multiple-rows-based-on-calculation-on-other-table,How to update multiple rows based on calculation on other table?,,,,
211,"['sql', 'snowflake-cloud-data-platform', 'ansi-sql']","{'account_id': 24201005, 'reputation': 321, 'user_id': 18158837, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxUlxWt6ROG9MrJ7XeGdoA6LupX7oXwTL-uFGZg=k-s256', 'display_name': 'Mark', 'link': 'https://stackoverflow.com/users/18158837/mark'}",True,34,74256422.0,1,1,1667160726,1667159674,1667160726.0,74256307,CC BY-SA 4.0,https://stackoverflow.com/questions/74256307/how-to-order-by-for-customer-week-number-which-contains-year-number-too,How to order by for customer week number which contains year number too,,,,
