,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,migrated_from,protected_date,closed_date,closed_reason
210,"['sql', 'salesforce-marketing-cloud']","{'account_id': 21154351, 'reputation': 13, 'user_id': 15613896, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/055c013093ddd997b4ea48a6dd03e8ef?s=256&d=identicon&r=PG&f=1', 'display_name': 'Martin', 'link': 'https://stackoverflow.com/users/15613896/martin'}",True,111,2,0,1622724845,1622260546,1622260933.0,67747595,CC BY-SA 4.0,https://stackoverflow.com/questions/67747595/sfmc-add-group-identifier-in-automation-studio-with-sql-script,SFMC - Add Group Identifier in Automation Studio with SQL Script,67748106.0,,,,
211,"['sql', 'postgresql']","{'account_id': 21784287, 'reputation': 1, 'user_id': 16085588, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f3131abae32ca98b6d745a638b947ba7?s=256&d=identicon&r=PG&f=1', 'display_name': 'hamidhab', 'link': 'https://stackoverflow.com/users/16085588/hamidhab'}",False,31,1,0,1622723511,1622468084,1622723511.0,67774797,CC BY-SA 4.0,https://stackoverflow.com/questions/67774797/sql-subtracting-certain-rows-with-restrictions-from-a-data-table-into-a-new-tab,SQL: Subtracting certain rows with restrictions from a data table into a new table,,,,,
212,"['mysql', 'sql']","{'account_id': 4475987, 'reputation': 5, 'user_id': 3641103, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'kalanamw', 'link': 'https://stackoverflow.com/users/3641103/kalanamw'}",False,61,1,-1,1622722079,1622450862,1622453588.0,67770560,CC BY-SA 4.0,https://stackoverflow.com/questions/67770560/how-to-decode-htmlencoded-result-in-mysql-command,How to decode htmlencoded result in mysql command,,,,,
213,"['sql', 'linq', 'dynamic', 'entity-framework-core', 'raw']","{'account_id': 20721302, 'reputation': 3, 'user_id': 15215658, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b58ba2791e0110e583686843d2250f7b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Zeneri', 'link': 'https://stackoverflow.com/users/15215658/zeneri'}",True,114,1,0,1622719606,1622468969,1622619953.0,67775039,CC BY-SA 4.0,https://stackoverflow.com/questions/67775039/dynamic-linq-instead-of-executesqlraw,Dynamic LINQ instead of ExecuteSqlRaw,67820598.0,,,,
214,"['mysql', 'sql']","{'account_id': 4383975, 'reputation': 155, 'user_id': 3574776, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/PONeH.jpg?s=256&g=1', 'display_name': 'Juank', 'link': 'https://stackoverflow.com/users/3574776/juank'}",True,55,2,1,1622678859,1622227818,1622678859.0,67744147,CC BY-SA 4.0,https://stackoverflow.com/questions/67744147/mysql-problem-updating-table-with-values-from-a-second-table,MySQL - Problem Updating table with values from a second table,67744843.0,,,,
215,"['sql', 'database-design', 'schema', 'relational-database', 'database-schema']","{'account_id': 6777901, 'reputation': 189, 'user_id': 5219165, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/gtXpx.png?s=256&g=1', 'display_name': 'Johnson', 'link': 'https://stackoverflow.com/users/5219165/johnson'}",False,44,0,1,1622659046,1622152117,1622659046.0,67730385,CC BY-SA 4.0,https://stackoverflow.com/questions/67730385/restricting-the-number-of-child-type-higher-parent-has-in-the-relational-schema,Restricting the number of child type higher parent has in the relational schema,,,,,
216,"['mysql', 'sql', 'transactions', 'innodb']","{'account_id': 16401624, 'reputation': 193, 'user_id': 11847388, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-IganZ5uZwEw/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdODecJU5dbNY90HrsnfVzXfBhhBQ/photo.jpg?sz=256', 'display_name': 'Yevhen Grushko', 'link': 'https://stackoverflow.com/users/11847388/yevhen-grushko'}",True,291,1,2,1622655545,1622464802,1622655545.0,67773933,CC BY-SA 4.0,https://stackoverflow.com/questions/67773933/why-does-mysql-not-lock-rows-while-searching-indexed-column,Why does MySQL not lock rows while searching indexed column,67776989.0,,,,
217,"['sql', 'postgresql', 'greatest-n-per-group', 'aggregation']","{'account_id': 15556026, 'reputation': 367, 'user_id': 11223553, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5c5c6143bbfa3ddb5b1f376f245f07d5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sidhu177', 'link': 'https://stackoverflow.com/users/11223553/sidhu177'}",True,1527,2,0,1622642259,1622237825,1622240353.0,67745700,CC BY-SA 4.0,https://stackoverflow.com/questions/67745700/how-to-get-rows-by-maxdate-group-by-year-month-in-postgres,How to get rows by max(date) group by Year-Month in Postgres?,,,,,
218,"['sql', 'mirth']","{'account_id': 7489954, 'reputation': 125, 'user_id': 5692017, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/274e74da414897eb7fa1bcc493a0b687?s=256&d=identicon&r=PG&f=1', 'display_name': 'pldiguanaman', 'link': 'https://stackoverflow.com/users/5692017/pldiguanaman'}",True,594,1,3,1622640870,1621975753,,67695441,CC BY-SA 4.0,https://stackoverflow.com/questions/67695441/is-it-possible-to-use-a-an-sql-query-to-find-out-whether-a-mirth-channel-is-disa,Is it possible to use a an SQL query to find out whether a Mirth channel is disabled or not?,67806203.0,,,,
219,"['sql', 'oracle']","{'account_id': 21754607, 'reputation': 49, 'user_id': 16060151, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4de4c32648f5bad2cf80a3fbbc881153?s=256&d=identicon&r=PG&f=1', 'display_name': 'TheSchmidly', 'link': 'https://stackoverflow.com/users/16060151/theschmidly'}",False,62,1,0,1622637396,1622208146,1622215360.0,67739687,CC BY-SA 4.0,https://stackoverflow.com/questions/67739687/how-can-i-add-a-value-to-the-beginning-of-a-column-for-a-select-list-without-cha,How can I add a value to the beginning of a column for a select list without changing the column in the table?,,,,,
220,"['sql', 'mariadb']","{'account_id': 20657823, 'reputation': 95, 'user_id': 15166448, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/WNBH3.png?s=256&g=1', 'display_name': 'reja eja', 'link': 'https://stackoverflow.com/users/15166448/reja-eja'}",False,42,0,1,1622615921,1622449352,1622615921.0,67770218,,https://stackoverflow.com/questions/67770218/the-sum-does-not-match-use-sql-query-on-mariadb,the sum does not match use sql query on MariaDB,,,,1622617329.0,Duplicate
221,['sql'],"{'account_id': 7875021, 'reputation': 47, 'user_id': 5951080, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/13b34c2b3ffa74428e1f0d1e49dc44dc?s=256&d=identicon&r=PG', 'display_name': 'NelzKi', 'link': 'https://stackoverflow.com/users/5951080/nelzki'}",True,1632,1,0,1622599021,1622099151,1622598954.0,67717235,CC BY-SA 4.0,https://stackoverflow.com/questions/67717235/ora-00942-table-or-view-does-not-exist-on-materialized-view-refresh,ORA-00942: table or view does not exist on Materialized View refresh,67721133.0,,,,
222,"['sql', 'oracle', 'stored-procedures', 'oracle19c']","{'account_id': 15234496, 'reputation': 65, 'user_id': 10992601, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ba766f59093b5be797eb997ed23e05ac?s=256&d=identicon&r=PG&f=1', 'display_name': 'Malkath', 'link': 'https://stackoverflow.com/users/10992601/malkath'}",True,498,1,0,1622590375,1621904526,1621926920.0,67680461,CC BY-SA 4.0,https://stackoverflow.com/questions/67680461/oracle-procedure-to-merge-with-insert-update-and-delete,"Oracle - Procedure to merge with insert, update and delete",67797177.0,,,,
223,"['sql', 'date', 'time-series', 'snowflake-cloud-data-platform', 'date-range']","{'account_id': 12538659, 'reputation': 489, 'user_id': 9124458, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/56171941e19f7f3b1e5897d3124f490b?s=256&d=identicon&r=PG&f=1', 'display_name': 'kimi', 'link': 'https://stackoverflow.com/users/9124458/kimi'}",True,1841,1,0,1622583431,1621596270,1621942733.0,67635902,CC BY-SA 4.0,https://stackoverflow.com/questions/67635902/timestamp-difference-in-snowflake,Timestamp difference in Snowflake,67796298.0,,,,
224,"['c#', 'sql', '.net', 'database', 'connection']","{'account_id': 17717726, 'reputation': 17, 'user_id': 12863634, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/64534477bcb89dcaf2f0d1a6cde715f5?s=256&d=identicon&r=PG&f=1', 'display_name': 'DribbleNibble', 'link': 'https://stackoverflow.com/users/12863634/dribblenibble'}",True,150,1,0,1622581981,1622053862,1622088649.0,67710798,CC BY-SA 4.0,https://stackoverflow.com/questions/67710798/i-want-to-compare-two-textbox-values-to-two-corresponding-columns-in-a-database,I want to compare two textbox values to two corresponding columns in a database and then execute save action if the entry is unique,67796063.0,,,,
225,"['sql', 'function', 'substring', 'pervasive']","{'account_id': 14200066, 'reputation': 123, 'user_id': 10258175, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ee5ebe465feb028519cf6d0ed51332f0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Max Lindner', 'link': 'https://stackoverflow.com/users/10258175/max-lindner'}",False,121,1,0,1622581040,1621432963,1622581040.0,67604779,CC BY-SA 4.0,https://stackoverflow.com/questions/67604779/how-can-i-find-a-substring-in-an-sql-query,How can I find a Substring in an SQl-Query=,,,,,
226,"['sql', 'apache-spark', 'apache-spark-sql']","{'account_id': 15366864, 'reputation': 314, 'user_id': 11086124, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Ekf4z.jpg?s=256&g=1', 'display_name': 'Sayan B', 'link': 'https://stackoverflow.com/users/11086124/sayan-b'}",True,93,1,1,1622575573,1622131934,1622460687.0,67726061,CC BY-SA 4.0,https://stackoverflow.com/questions/67726061/repeat-same-data-for-calendar-date-in-sparksql,Repeat same Data for Calendar Date in SparkSQL,,,,,
227,"['sql', 'oracle', 'triggers']","{'account_id': 21649945, 'reputation': 1, 'user_id': 15970740, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/3880319592097346/picture?type=large', 'display_name': 'Alicia Fuentes', 'link': 'https://stackoverflow.com/users/15970740/alicia-fuentes'}",False,38,0,0,1622569229,1622390743,1622569229.0,67763222,CC BY-SA 4.0,https://stackoverflow.com/questions/67763222/trigger-for-checking-two-items-in-different-tables,Trigger for checking two items in different tables,,,,,
228,"['python', 'sql', 'django', 'django-models', 'django-rest-framework']","{'account_id': 4254192, 'reputation': 2155, 'user_id': 3480297, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/yxwmf.jpg?s=256&g=1', 'display_name': 'Adam', 'link': 'https://stackoverflow.com/users/3480297/adam'}",True,1186,3,3,1622566855,1621507703,1621968000.0,67618895,CC BY-SA 4.0,https://stackoverflow.com/questions/67618895/how-to-create-and-serialize-an-unmanaged-model-django,How to create and serialize an unmanaged model Django,,,,,
229,"['python', 'sql', 'sqlite', 'pyspark', 'db-browser-sqlite']","{'account_id': 18499627, 'reputation': 376, 'user_id': 13477257, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e8ace5d124e0ee539e9760227e149246?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nachengue', 'link': 'https://stackoverflow.com/users/13477257/nachengue'}",True,58,1,0,1622561735,1622469005,1622480495.0,67775052,CC BY-SA 4.0,https://stackoverflow.com/questions/67775052/different-output-between-distinct-sql-statement-and-distinct-method-from-pyspark,Different output between DISTINCT SQL statement and DISTINCT method from pyspark,,,,,
230,"['sql', 'oracle', 'pivot']","{'user_type': 'does_not_exist', 'display_name': 'user15746603'}",False,50,3,0,1622559657,1622471163,1622502984.0,67775604,CC BY-SA 4.0,https://stackoverflow.com/questions/67775604/pivoting-with-multiple-for-ins,Pivoting with multiple for ins,,,,,
231,"['sql', 'postgresql']","{'account_id': 18937256, 'reputation': 275, 'user_id': 13818062, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fc7c726cd746b43255cdf8a993f9cb78?s=256&d=identicon&r=PG&f=1', 'display_name': 'antekkalafior', 'link': 'https://stackoverflow.com/users/13818062/antekkalafior'}",True,26,1,0,1622558877,1620693863,1622558877.0,67479206,CC BY-SA 4.0,https://stackoverflow.com/questions/67479206/how-to-find-which-entry-has-the-most-identical-values-in-other-columns,How to find which entry has the most identical values in other columns,67479225.0,,,,
232,"['sql', 'db2']","{'account_id': 15771587, 'reputation': 22, 'user_id': 11380487, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9f51f23a1de62f91babb33633fb9ae91?s=256&d=identicon&r=PG&f=1', 'display_name': 'Aloha_Scope', 'link': 'https://stackoverflow.com/users/11380487/aloha-scope'}",True,49,1,-1,1622558220,1622143659,1622558220.0,67728729,CC BY-SA 4.0,https://stackoverflow.com/questions/67728729/is-it-possible-to-pass-and-use-sql-inside-a-sql-parameter,Is it possible to pass and use sql inside a sql parameter?,,,,,
233,"['sql', 'postgresql']","{'account_id': 18775192, 'reputation': 41, 'user_id': 13691114, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/25b0a911e8f8b461f2aaa77685a4d9a2?s=256&d=identicon&r=PG&f=1', 'display_name': 'ocelot73', 'link': 'https://stackoverflow.com/users/13691114/ocelot73'}",False,45,0,0,1622549533,1622138535,,67727636,CC BY-SA 4.0,https://stackoverflow.com/questions/67727636/sql-query-to-dynamically-append-columns-with-calculated-values,SQL query to dynamically append columns with calculated values,,,,,
234,"['sql', 'oracle', 'parsing', 'plsql', 'clob']","{'account_id': 15429479, 'reputation': 29, 'user_id': 11131302, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1334af840a967d94b9af342fe70b06d7?s=256&d=identicon&r=PG&f=1', 'display_name': 'samurai-jack07', 'link': 'https://stackoverflow.com/users/11131302/samurai-jack07'}",False,778,1,0,1622548991,1620041391,,67368205,CC BY-SA 4.0,https://stackoverflow.com/questions/67368205/how-to-parse-clob-data-in-oracle,How to parse clob data in oracle?,,,,,
235,"['sql', 'sql-server', 'tsql', 'union', 'union-all']","{'account_id': 18096607, 'reputation': 343, 'user_id': 13154784, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-ZP8F5Dgis40/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJPcxlpEwB0bftWPf7Tj38VNNNV--A/photo.jpg?sz=256', 'display_name': 'xris23', 'link': 'https://stackoverflow.com/users/13154784/xris23'}",True,527,4,2,1622545057,1622201615,1622545057.0,67738050,CC BY-SA 4.0,https://stackoverflow.com/questions/67738050/union-all-but-keep-only-duplicates-from-one-table-in-t-sql,Union All but keep only duplicates from one table in T-SQL,67740103.0,,,,
236,"['java', 'sql', 'oracle', 'jdbc', 'plsql']","{'account_id': 21741325, 'reputation': 1, 'user_id': 16048635, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiKwiY5_7hB4nBZhfOpsNdAf1hlOTxJu0DL9d3rJA=k-s256', 'display_name': 'Shiva Kumar Kolluri', 'link': 'https://stackoverflow.com/users/16048635/shiva-kumar-kolluri'}",False,122,1,-1,1622543579,1622117843,1622122624.0,67721940,CC BY-SA 4.0,https://stackoverflow.com/questions/67721940/i-just-need-to-escape-single-quote-in-decode-function-in-oracle-need-help-on-th,"I just need to escape single quote in DECODE Function in oracle, need help on this?",,,,,
237,"['sql', 'hive', 'hiveql', 'top-n']","{'account_id': 21783052, 'reputation': 1, 'user_id': 16084505, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/038a6130dee3d43da655b27b4233abe3?s=256&d=identicon&r=PG&f=1', 'display_name': 'sarahalghamdi87', 'link': 'https://stackoverflow.com/users/16084505/sarahalghamdi87'}",False,143,1,0,1622540879,1622458159,1622540879.0,67772322,CC BY-SA 4.0,https://stackoverflow.com/questions/67772322/hive-expression-not-in-group-by-key-group-by-having,hive Expression Not In Group By Key (group by - having),,,,,
238,"['sql', 'stored-procedures']","{'account_id': 21745277, 'reputation': 3, 'user_id': 16052037, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0d7d193890a2f45e87b94f46ebd4699b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Layra', 'link': 'https://stackoverflow.com/users/16052037/layra'}",False,50,2,0,1622539293,1622439814,,67768446,CC BY-SA 4.0,https://stackoverflow.com/questions/67768446/how-to-split-any-column-string-record-after-commo-using-stored-procedure,How to split any column string record after commo using stored procedure,,,,,
239,"['sql', 'orm', 'typeorm']","{'account_id': 13515958, 'reputation': 109, 'user_id': 12178572, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1504074993054013/picture?type=large', 'display_name': 'Electrolite', 'link': 'https://stackoverflow.com/users/12178572/electrolite'}",True,2920,1,1,1622535741,1622187324,,67734688,CC BY-SA 4.0,https://stackoverflow.com/questions/67734688/how-to-execute-multiple-querybuilders-in-a-transaction-using-typeorm,How to execute multiple QueryBuilders in a transaction using TypeORM,67785221.0,,,,
240,"['sql', 'for-loop', 'amazon-redshift', 'plpgsql', 'procedure']","{'account_id': 21624275, 'reputation': 129, 'user_id': 15948815, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwFU5UZAAmUfzSXsSWUWRgp47KO5HW2G4T7D4xr=k-s256', 'display_name': 'Sidhant Gupta', 'link': 'https://stackoverflow.com/users/15948815/sidhant-gupta'}",True,367,1,2,1622532467,1622465463,,67774098,CC BY-SA 4.0,https://stackoverflow.com/questions/67774098/remove-loop-in-redshift,Remove loop in Redshift,,,,,
241,"['sql', 'oracle']","{'account_id': 15778444, 'reputation': 11, 'user_id': 11385587, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-xu7PwZb038s/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfx3Us8axzXYcm-T67RuCI8MIfNWg/mo/photo.jpg?sz=256', 'display_name': 'kapil gupta', 'link': 'https://stackoverflow.com/users/11385587/kapil-gupta'}",False,124,2,0,1622524899,1622291138,1622358206.0,67751331,CC BY-SA 4.0,https://stackoverflow.com/questions/67751331/joins-in-sql-error-ora-01722invalid-number,"joins in sql, error ORA-01722:invalid number",,,,,
