,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,protected_date,locked_date
833,"['c#', 'css', 'sql', 'asp.net', 'database']","{'account_id': 21214726, 'reputation': 13, 'user_id': 15602549, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-gYXPOtxFnuo/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck3j2-7iApymOesdrNamMowm84IQw/s96-c/photo.jpg?sz=256', 'display_name': 'user15602549', 'link': 'https://stackoverflow.com/users/15602549/user15602549'}",True,85,1,-2,1624627048,1624451086,1624451387.0,68099786,CC BY-SA 4.0,https://stackoverflow.com/questions/68099786/how-can-i-create-a-poll-system-in-an-efficient-way,How can I create a poll system in an efficient way,,,,,
834,"['sql', 'ssms']","{'account_id': 20810383, 'reputation': 11, 'user_id': 15284472, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b8ed5a9455bb2423ec2779b277de2649?s=256&d=identicon&r=PG&f=1', 'display_name': 'Damian Hale', 'link': 'https://stackoverflow.com/users/15284472/damian-hale'}",False,174,1,1,1624626987,1624543725,1624626987.0,68117363,CC BY-SA 4.0,https://stackoverflow.com/questions/68117363/sql-query-for-opening-proc-in-new-query-window-ssms,SQL query for opening proc in new query window - SSMS,,,,,
835,"['sql', 'sql-server', 'pyodbc']","{'account_id': 22049822, 'reputation': 15, 'user_id': 16314289, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxyhzD27IukseixGKpG_oAQbrnhSlzwNmxKKIzd=k-s256', 'display_name': 'LugalG', 'link': 'https://stackoverflow.com/users/16314289/lugalg'}",True,161,1,-1,1624626967,1624616613,1624626967.0,68129457,CC BY-SA 4.0,https://stackoverflow.com/questions/68129457/scope-of-set-transaction-isolation-level-how-ensure-it-only-set-on-current-tabl,"SCOPE OF SET TRANSACTION ISOLATION LEVEL, How ensure it only set on current table or Database",68129528.0,,,,
836,"['sql', 'teradata', 'window-functions']","{'account_id': 3857601, 'reputation': 57, 'user_id': 3196109, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8ddf3bc2f55de2ec9f8a129593d409c7?s=256&d=identicon&r=PG&f=1', 'display_name': 'hro1979', 'link': 'https://stackoverflow.com/users/3196109/hro1979'}",True,89,2,1,1624626849,1624626125,,68131428,CC BY-SA 4.0,https://stackoverflow.com/questions/68131428/sql-window-using-case-teradata,SQL window using Case (Teradata),68131540.0,,,,
837,"['sql', 'ajax', 'laravel', 'duplicates', 'crud']","{'user_type': 'does_not_exist', 'display_name': 'user16218026'}",True,76,1,1,1624626642,1624625171,1624625369.0,68131222,CC BY-SA 4.0,https://stackoverflow.com/questions/68131222/laravel-ajax-refreshing-the-table-stacks-the-new-data-at-the-bottom-old-data-s,Laravel/Ajax: refreshing the table stacks the new data at the bottom (old data stays),68131532.0,,,,
838,"['mysql', 'sql']","{'account_id': 21715605, 'reputation': 1, 'user_id': 16026690, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/CdXmS.jpg?s=256&g=1', 'display_name': 'Sara', 'link': 'https://stackoverflow.com/users/16026690/sara'}",False,159,1,0,1624626623,1624624781,1624626182.0,68131142,CC BY-SA 4.0,https://stackoverflow.com/questions/68131142/rank-sql-with-multiple-tables-and-filters,Rank SQL with multiple tables and filters,,,,,
839,"['sql', 'spring', 'hibernate', 'spring-data', 'jpql']","{'account_id': 3931383, 'reputation': 1674, 'user_id': 4012392, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://i.stack.imgur.com/zMryL.jpg?s=256&g=1', 'display_name': 'hc0re', 'link': 'https://stackoverflow.com/users/4012392/hc0re'}",True,32,1,1,1624625274,1624624747,,68131135,CC BY-SA 4.0,https://stackoverflow.com/questions/68131135/jpql-switch-case-when-an-object-does-not-exist-on-the-database,JPQL: Switch/case when an object does not exist on the database,,,,,
840,"['sql', 'postgresql', 'union-all']","{'account_id': 2927680, 'reputation': 4159, 'user_id': 2508672, 'user_type': 'registered', 'accept_rate': 32, 'profile_image': 'https://i.stack.imgur.com/KAqoJ.png?s=256&g=1', 'display_name': 'Md. Parvez Alam', 'link': 'https://stackoverflow.com/users/2508672/md-parvez-alam'}",True,109,1,0,1624624028,1624619950,1624623964.0,68130128,CC BY-SA 4.0,https://stackoverflow.com/questions/68130128/pgsql-merge-two-json-arrays,pgsql merge two json arrays,68130656.0,,,,
841,"['mysql', 'sql', 'mysql-5.6']","{'account_id': 2128601, 'reputation': 69, 'user_id': 1890022, 'user_type': 'registered', 'accept_rate': 7, 'profile_image': 'https://www.gravatar.com/avatar/c6e4c41a46485f35918c0d887919e6ec?s=256&d=identicon&r=PG', 'display_name': 'Vincent Mallet', 'link': 'https://stackoverflow.com/users/1890022/vincent-mallet'}",True,47,2,0,1624623645,1624620346,1624623181.0,68130216,CC BY-SA 4.0,https://stackoverflow.com/questions/68130216/complex-mysql-query-counting,Complex mysql query counting,68130331.0,,,,
842,"['c#', 'sql']","{'account_id': 17205066, 'reputation': 372, 'user_id': 12543744, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/CAKnP.jpg?s=256&g=1', 'display_name': 'tuke307', 'link': 'https://stackoverflow.com/users/12543744/tuke307'}",False,53,1,0,1624622927,1624615062,1624622927.0,68129138,CC BY-SA 4.0,https://stackoverflow.com/questions/68129138/c-snapobjects-data-retrieve-data-from-model-using-the-sqlselect-attribute,c# SnapObjects.Data retrieve data from model using the SqlSelect attribute,,,,,
843,"['mysql', 'sql']","{'account_id': 21932089, 'reputation': 141, 'user_id': 16213900, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6178563bd32376ae7a6b62b40c39093d?s=256&d=identicon&r=PG&f=1', 'display_name': 'covenant', 'link': 'https://stackoverflow.com/users/16213900/covenant'}",True,41,2,0,1624622791,1624613457,1624617397.0,68128725,CC BY-SA 4.0,https://stackoverflow.com/questions/68128725/wrong-data-output-on-basic-select-condition,Wrong data output on basic select condition,68128771.0,,,,
844,"['sql', 'oracle']","{'account_id': 9358006, 'reputation': 327, 'user_id': 7474589, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/01461af80519530c9c4bc4cd1d9e195c?s=256&d=identicon&r=PG&f=1', 'display_name': 'W. Walter', 'link': 'https://stackoverflow.com/users/7474589/w-walter'}",True,123,1,1,1624621318,1624621213,,68130411,CC BY-SA 4.0,https://stackoverflow.com/questions/68130411/sql-conditional-mean-based-on-groups,SQL: Conditional mean based on groups,68130446.0,,,,
845,"['sql', 'flutter', 'sqflite']","{'account_id': 14182793, 'reputation': 55, 'user_id': 10245784, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4a3d8fc869ed3619f9bda194f6aef829?s=256&d=identicon&r=PG&f=1', 'display_name': 'balu', 'link': 'https://stackoverflow.com/users/10245784/balu'}",False,150,1,2,1624620141,1624618788,,68129880,CC BY-SA 4.0,https://stackoverflow.com/questions/68129880/version-number-in-sqflite,Version Number in sqflite,,,,,
846,"['sql', 'sql-server', 'tsql']","{'account_id': 3416587, 'reputation': 63, 'user_id': 2865286, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'JaRoi', 'link': 'https://stackoverflow.com/users/2865286/jaroi'}",True,22,1,-1,1624619919,1624608817,1624619919.0,68127684,CC BY-SA 4.0,https://stackoverflow.com/questions/68127684/distinct-few-columns-and-check-condition-on-the-column-not-included-in-distinct,Distinct few Columns and check condition on the column not included in distinct columns,68128009.0,,,,
847,"['sql', 'dynamic-sql', 'sql-server-2019']","{'account_id': 1478082, 'reputation': 1612, 'user_id': 1388012, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/2UG10.jpg?s=256&g=1', 'display_name': 'Henrov', 'link': 'https://stackoverflow.com/users/1388012/henrov'}",True,54,2,0,1624619566,1624616259,,68129392,CC BY-SA 4.0,https://stackoverflow.com/questions/68129392/create-dynamic-list-of-tables-based-on-list-with-wildcards,Create dynamic list of tables based on list with wildcards,68130054.0,,,,
848,"['sql', 'oracle', 'oracle11g']","{'account_id': 396951, 'reputation': 28147, 'user_id': 760807, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/ae23e7c588bea8a70cad5565d31655f7?s=256&d=identicon&r=PG', 'display_name': 'MetallicPriest', 'link': 'https://stackoverflow.com/users/760807/metallicpriest'}",True,53,1,0,1624619383,1624618749,,68129874,CC BY-SA 4.0,https://stackoverflow.com/questions/68129874/how-to-select-columns-on-the-basis-of-column-names-in-oracle,How to select columns on the basis of column names in Oracle,68130010.0,,,,
849,"['sql', 'firebird']","{'account_id': 15535, 'reputation': 81138, 'user_id': 32914, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/50facfccdffe2e9cabaa589205959d30?s=256&d=identicon&r=PG', 'display_name': 'Mason Wheeler', 'link': 'https://stackoverflow.com/users/32914/mason-wheeler'}",True,171,1,0,1624618894,1624591015,,68125012,CC BY-SA 4.0,https://stackoverflow.com/questions/68125012/is-it-possible-at-all-to-bulk-load-data-from-an-application-into-firebird,Is it possible at all to bulk-load data from an application into Firebird?,,,,,
850,"['sql', 'sql-server']","{'account_id': 22049465, 'reputation': 1, 'user_id': 16313965, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8205d995a22f8136ecc8de9b0e26062d?s=256&d=identicon&r=PG&f=1', 'display_name': 'CalinG', 'link': 'https://stackoverflow.com/users/16313965/caling'}",False,37,2,-1,1624617543,1624613908,1624613978.0,68128829,CC BY-SA 4.0,https://stackoverflow.com/questions/68128829/extracting-multiple-date-entries-for-an-user,Extracting multiple date entries for an user,,,,,
851,"['mysql', 'sql']","{'account_id': 7196104, 'reputation': 912, 'user_id': 5494897, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/7cd2f409e842eb3572bc8ca0f33b68f3?s=256&d=identicon&r=PG', 'display_name': 'Bradley', 'link': 'https://stackoverflow.com/users/5494897/bradley'}",False,76,1,0,1624617201,1624613912,1624615056.0,68128831,CC BY-SA 4.0,https://stackoverflow.com/questions/68128831/sql-query-cannot-update-string-from-capital-letter-to-lowercase,SQL Query Cannot Update string from capital letter to lowercase,,,,,
852,"['mysql', 'sql', 'mysql-8.0']","{'account_id': 15814379, 'reputation': 555, 'user_id': 12114801, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/I4WME.jpg?s=256&g=1', 'display_name': 'Sathvik', 'link': 'https://stackoverflow.com/users/12114801/sathvik'}",False,123,1,0,1624615156,1624613460,1624615156.0,68128726,CC BY-SA 4.0,https://stackoverflow.com/questions/68128726/how-to-get-no-of-bytes-occupied-by-a-column-in-mysql,How to get no of bytes occupied by a column in MySQL?,,,,,
853,"['sql', 'postgresql', 'auto-increment']","{'account_id': 20705223, 'reputation': 43, 'user_id': 15203252, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/feXmK.png?s=256&g=1', 'display_name': 'Kanav Raina', 'link': 'https://stackoverflow.com/users/15203252/kanav-raina'}",True,67,2,0,1624614760,1624598508,1624599723.0,68125865,CC BY-SA 4.0,https://stackoverflow.com/questions/68125865/variable-digit-id-autoincrement-in-psql,Variable Digit id autoincrement in psql,,,,,
854,"['sql', 'oracle', 'xpath', 'xquery', 'xmltable']","{'account_id': 19779210, 'reputation': 13, 'user_id': 14484554, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fc9629bce07e6b277a747bcbc0ce37a0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Wera', 'link': 'https://stackoverflow.com/users/14484554/wera'}",False,182,1,0,1624613921,1624594550,1624602801.0,68125362,CC BY-SA 4.0,https://stackoverflow.com/questions/68125362/working-with-xmltable-columns-is-it-possible-to-assign-collection-datatypes-to,Working with XMLtable columns . Is it possible to assign collection datatypes to xmltable columns,,,,,
855,"['sql', 'bash', 'assert']","{'account_id': 16111779, 'reputation': 79, 'user_id': 11629829, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1092551690953206/picture?type=large', 'display_name': 'nnarefun', 'link': 'https://stackoverflow.com/users/11629829/nnarefun'}",False,93,0,0,1624613442,1624613442,,68128723,CC BY-SA 4.0,https://stackoverflow.com/questions/68128723/execute-bash-script-from-sql-script-under-assert,Execute BASH script from SQL script under ASSERT,,,,,
856,"['sql', 'oracle', 'plsql']","{'account_id': 13297419, 'reputation': 61, 'user_id': 9599919, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'user9599919', 'link': 'https://stackoverflow.com/users/9599919/user9599919'}",True,53,2,-1,1624612186,1624609602,,68127840,CC BY-SA 4.0,https://stackoverflow.com/questions/68127840/plsql-query-throwing-quoted-string-not-terminated-error,plsql query throwing quoted string not terminated error,68128403.0,,,,
857,"['sql', 'postgresql', 'subquery']","{'account_id': 22048751, 'reputation': 19, 'user_id': 16313355, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5ae3a0e9d0fd987d4becb3a5858b9fa9?s=256&d=identicon&r=PG&f=1', 'display_name': 'askolas', 'link': 'https://stackoverflow.com/users/16313355/askolas'}",False,49,0,1,1624612118,1624608968,1624612118.0,68127706,CC BY-SA 4.0,https://stackoverflow.com/questions/68127706/how-to-sum-amount-and-group-by-date-range-in-psql,How to sum amount and group by date range in psql,,,,,
858,"['sql', 'postgresql']","{'account_id': 10593048, 'reputation': 1, 'user_id': 11301883, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f95f127110dd9ace03cf41acbba3d0da?s=256&d=identicon&r=PG&f=1', 'display_name': 'Fabyc', 'link': 'https://stackoverflow.com/users/11301883/fabyc'}",False,47,0,0,1624611797,1624569306,1624611797.0,68122818,CC BY-SA 4.0,https://stackoverflow.com/questions/68122818/how-to-return-only-one-record-when-there-are-2-or-more-repetitive-time-data,How to return only one record when there are 2 or more repetitive time data?,,,,,
859,"['php', 'sql']","{'account_id': 21795809, 'reputation': 33, 'user_id': 16095408, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhV32J3viodhm5LVajTkd3dXK8yd8vS3vW4yu0F=k-s256', 'display_name': 'Task Buddy', 'link': 'https://stackoverflow.com/users/16095408/task-buddy'}",False,30,0,0,1624611650,1624611650,,68128279,CC BY-SA 4.0,https://stackoverflow.com/questions/68128279/injecting-data-to-database-using-php-and-sql,Injecting data to database using php and sql,,,,,
860,"['mysql', 'sql']","{'account_id': 20496750, 'reputation': 393, 'user_id': 15041499, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cb904be2a6484bcad197ba6c86140124?s=256&d=identicon&r=PG&f=1', 'display_name': 'duatree', 'link': 'https://stackoverflow.com/users/15041499/duatree'}",True,32,1,-2,1624611240,1624609644,,68127846,CC BY-SA 4.0,https://stackoverflow.com/questions/68127846/how-to-select-query-for-certain-value-in-mysql-query,How to select query for certain value in MySQL query?,68127869.0,,,,
861,"['sql', 'postgresql']","{'account_id': 20822634, 'reputation': 29, 'user_id': 15293852, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-qKEilnaBdOc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmk2l9kvv0UpehFHtplTXrVWY0Xig/s96-c/photo.jpg?sz=256', 'display_name': 'gadog tolis', 'link': 'https://stackoverflow.com/users/15293852/gadog-tolis'}",True,53,1,0,1624610230,1624603840,1624610230.0,68126656,,https://stackoverflow.com/questions/68126656/postgresql-right-join-from-3-tables,PostgreSql Right Join From 3 Tables,68127494.0,1624642183.0,Not suitable for this site,,
862,"['mysql', 'sql', 'database']","{'account_id': 10148693, 'reputation': 4004, 'user_id': 7496039, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://i.stack.imgur.com/W7LzR.jpg?s=256&g=1', 'display_name': 'Andreas Hunter', 'link': 'https://stackoverflow.com/users/7496039/andreas-hunter'}",True,45,1,1,1624609584,1624597165,1624603265.0,68125687,CC BY-SA 4.0,https://stackoverflow.com/questions/68125687/how-to-count-and-order-correctly-result-from-table,How to count and order correctly result from table,68126002.0,,,,
863,"['java', 'sql', 'regex', 'hive', 'rlike']","{'account_id': 5431675, 'reputation': 51, 'user_id': 4322342, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/82082c4780872d775eb463c83eae5f77?s=256&d=identicon&r=PG&f=1', 'display_name': 'usyed', 'link': 'https://stackoverflow.com/users/4322342/usyed'}",False,106,1,3,1624607534,1624581381,1624606573.0,68124128,CC BY-SA 4.0,https://stackoverflow.com/questions/68124128/hive-regex-is-acting-greedy,Hive Regex is acting greedy,,,,,
864,"['sql', 'snowflake-cloud-data-platform']","{'account_id': 21968023, 'reputation': 75, 'user_id': 16244950, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/93ff146cf72cbc2f6e43edb85dc8918b?s=256&d=identicon&r=PG&f=1', 'display_name': 'ccmiller10', 'link': 'https://stackoverflow.com/users/16244950/ccmiller10'}",True,715,1,1,1624606451,1624546855,1624606451.0,68118218,CC BY-SA 4.0,https://stackoverflow.com/questions/68118218/converting-stuff-for-xml-from-sql-to-snowflake,Converting STUFF + FOR XML from SQL to Snowflake,68118254.0,,,,
