,tags,migrated_from,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,link,title,accepted_answer_id,content_license,closed_date,closed_reason,protected_date,community_owned_date
239,"['sql', 'sql-server', 'sql-server-2008-r2', 'locking']",,"{'account_id': 29643, 'reputation': 123006, 'user_id': 80274, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/cdf128a0ee0cf38f0a673dbc82a74449?s=256&d=identicon&r=PG', 'display_name': 'Scott Chamberlain', 'link': 'https://stackoverflow.com/users/80274/scott-chamberlain'}",True,29963,2,6,1540311786,1353196206,1540311786.0,13435997,https://stackoverflow.com/questions/13435997/correct-way-to-take-a-exclusive-lock,Correct way to take a exclusive lock,13439996.0,CC BY-SA 4.0,,,,
240,"['mysql', 'sql', 'node.js']",,"{'account_id': 2065299, 'reputation': 63, 'user_id': 1840907, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6f0ec1a6737ad9ab085ff09a1715adf7?s=256&d=identicon&r=PG', 'display_name': 'Jack Brannigan', 'link': 'https://stackoverflow.com/users/1840907/jack-brannigan'}",True,9580,2,6,1540275808,1353481011,1353483986.0,13487920,https://stackoverflow.com/questions/13487920/error-er-bad-field-error-unknown-column-asd123-in-field-list-in-node-js,Error: ER_BAD_FIELD_ERROR: Unknown column &#39;asd123&#39; in &#39;field list&#39; in node js,,CC BY-SA 3.0,,,,
241,"['mysql', 'sql']",,"{'account_id': 2045670, 'reputation': 327, 'user_id': 1825799, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/0f824c1b3b8602fadd783b9f5ec062af?s=256&d=identicon&r=PG', 'display_name': 'jaya', 'link': 'https://stackoverflow.com/users/1825799/jaya'}",True,22457,2,3,1539594280,1353263282,1353264182.0,13443165,https://stackoverflow.com/questions/13443165/how-i-can-get-last-10-days-records-with-mysql,how i can get last 10 days records with mysql?,13443349.0,CC BY-SA 3.0,,,,
242,"['php', 'sql', 'windows-phone-7', 'http', 'post']",,"{'account_id': 1288641, 'reputation': 227, 'user_id': 1241194, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c89f427681ac576766e66c013ff9c5a1?s=256&d=identicon&r=PG', 'display_name': 'James', 'link': 'https://stackoverflow.com/users/1241194/james'}",True,143,1,1,1539448720,1352943030,1539448720.0,13390273,https://stackoverflow.com/questions/13390273/is-using-http-get-post-a-good-idea-for-transferring-data-to-from-a-medium-large,Is using HTTP GET/POST a good idea for transferring data to/from a medium/large scale database?,13401077.0,,1397891485.0,Needs more focus,,
243,"['python', 'sql', 'postgresql', 'pgadmin']",,"{'account_id': 274885, 'reputation': 1241, 'user_id': 567395, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/WYZnq.png?s=256&g=1', 'display_name': 'RyanKDalton', 'link': 'https://stackoverflow.com/users/567395/ryankdalton'}",True,7426,3,11,1538338484,1352143809,1352157193.0,13239004,https://stackoverflow.com/questions/13239004/create-sql-table-with-correct-column-types-from-csv,Create SQL table with correct column types from CSV,,CC BY-SA 3.0,,,,
244,"['sql', 'sqlite', 'datetime', 'timezone', 'timestamp']",,"{'account_id': 170584, 'reputation': 4837, 'user_id': 397390, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/f8n3X.jpg?s=256&g=1', 'display_name': 'Wei Shi', 'link': 'https://stackoverflow.com/users/397390/wei-shi'}",True,17846,1,18,1538126341,1352499492,,13316845,https://stackoverflow.com/questions/13316845/how-to-insert-datetime-with-timezone-to-sqlite,How to insert datetime with timezone to SQLite?,,CC BY-SA 3.0,,,,
245,"['sql', 'sql-server', 'tsql', 'sql-server-2008-r2']",,"{'account_id': 457015, 'reputation': 7405, 'user_id': 856066, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/94d4115a9ebb288e4594726cbc2ac9a3?s=256&d=identicon&r=PG', 'display_name': 'HeavenCore', 'link': 'https://stackoverflow.com/users/856066/heavencore'}",True,586,4,0,1537837734,1352308086,1352308146.0,13274628,https://stackoverflow.com/questions/13274628/sql-server-count-characters-between-two-characters,SQL Server - Count characters between two characters,13274683.0,CC BY-SA 3.0,,,,
246,"['mysql', 'sql']",,"{'account_id': 2079032, 'reputation': 604, 'user_id': 1851551, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/40c5c5ff85332b55c57dba4a122bd150?s=256&d=identicon&r=PG', 'display_name': 'John Travolta', 'link': 'https://stackoverflow.com/users/1851551/john-travolta'}",True,6563,1,1,1537250587,1354197717,1537250587.0,13627446,https://stackoverflow.com/questions/13627446/having-countdistinct-goodfor-what-name-3-cause-error-message,HAVING COUNT(DISTINCT `goodfor_what`.`name`) = 3 cause error message,13627489.0,CC BY-SA 4.0,,,,
247,"['sql', 'postgresql', 'union-all']",,"{'account_id': 2053675, 'reputation': 249, 'user_id': 1832041, 'user_type': 'registered', 'accept_rate': 14, 'profile_image': 'https://i.stack.imgur.com/30lKs.jpg?s=256&g=1', 'display_name': 'Lay', 'link': 'https://stackoverflow.com/users/1832041/lay'}",True,123,1,2,1536972118,1353164908,1396203881.0,13431833,https://stackoverflow.com/questions/13431833/select-two-distinct-sets-of-rows-for-one-column-in-one-statement,Select two distinct sets of rows for one column in one statement?,,CC BY-SA 3.0,,,,
248,"['mysql', 'sql', 'primary-key', 'unique', 'unique-key']",,"{'account_id': 1206338, 'reputation': 6284, 'user_id': 1175881, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://i.stack.imgur.com/zuqKa.jpg?s=256&g=1', 'display_name': 'Mathlight', 'link': 'https://stackoverflow.com/users/1175881/mathlight'}",True,13944,2,5,1535551268,1353882157,1535551268.0,13556177,https://stackoverflow.com/questions/13556177/mysql-unique-column-string,MySQL unique column string,13556448.0,CC BY-SA 4.0,,,,
249,"['mysql', 'sql']",,"{'account_id': 313806, 'reputation': 2760, 'user_id': 628637, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/5c80cae2ed49f30cc3bfddb15aba6447?s=256&d=identicon&r=PG', 'display_name': 'Draex_', 'link': 'https://stackoverflow.com/users/628637/draex'}",True,1289,2,-2,1535533264,1352128763,1535533264.0,13235042,https://stackoverflow.com/questions/13235042/changing-row-order-in-mysql-table,Changing row order in MySQL table,13235203.0,CC BY-SA 4.0,,,,
250,"['mysql', 'sql']",,"{'account_id': 65583, 'reputation': 37520, 'user_id': 192910, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/de26f9c446ae47545220ff9eff3e3ef7?s=256&d=identicon&r=PG', 'display_name': 'Mawg says reinstate Monica', 'link': 'https://stackoverflow.com/users/192910/mawg-says-reinstate-monica'}",True,601,3,1,1534400226,1354171161,1534400226.0,13620189,https://stackoverflow.com/questions/13620189/how-to-create-and-populate-a-table-if-it-doesnt-exist,How to create *and populate* a table if it doesn&#39;t exist?,13620445.0,CC BY-SA 4.0,,,,
251,"['sql', 'sql-server-2008']",,"{'account_id': 2025981, 'reputation': 313, 'user_id': 1810964, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/b8703d9594fa7f3f3ed6ba1d049683ef?s=256&d=identicon&r=PG', 'display_name': 'Shivarn', 'link': 'https://stackoverflow.com/users/1810964/shivarn'}",True,73802,5,29,1532690287,1352708496,1366169138.0,13340332,https://stackoverflow.com/questions/13340332/create-view-must-be-the-first-statement-in-a-query-batch,&#39;CREATE VIEW&#39; must be the first statement in a query batch,13340344.0,CC BY-SA 3.0,,,,
252,['sql'],,"{'account_id': 1987002, 'reputation': 85, 'user_id': 1781928, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/f56b3b8b988f6359dfaf49f331fbdb7f?s=256&d=identicon&r=PG', 'display_name': 'sanu j', 'link': 'https://stackoverflow.com/users/1781928/sanu-j'}",True,50746,2,5,1532094837,1353855476,1532094837.0,13552180,https://stackoverflow.com/questions/13552180/sql-select-query-with-3-conditions,SQL &#39;select&#39; Query with 3 conditions,13552195.0,CC BY-SA 4.0,,,,
253,"['sql', 'db2', 'common-table-expression']",,"{'account_id': 1414701, 'reputation': 18707, 'user_id': 1340582, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/bf8ea1db8b578e7fab08e9a787acb911?s=256&d=identicon&r=PG', 'display_name': 'user1340582', 'link': 'https://stackoverflow.com/users/1340582/user1340582'}",True,10178,2,0,1532036079,1354014068,,13582765,https://stackoverflow.com/questions/13582765/ibm-db2-9-7-common-table-expression-with-update,IBM DB2 9.7 common table expression with update,,CC BY-SA 3.0,,,,
254,"['sql', 'sql-server', 'tsql']",,"{'account_id': 1054758, 'reputation': 1554, 'user_id': 1057735, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/a03d7c330241ca069380cc08bf3fee48?s=256&d=identicon&r=PG', 'display_name': 'Shah', 'link': 'https://stackoverflow.com/users/1057735/shah'}",True,36815,2,41,1530633332,1353571760,1428315714.0,13508280,https://stackoverflow.com/questions/13508280/delete-top-n-rows-from-a-table-with-some-sortingorder-by-column,Delete Top-N&#39; Rows from a Table with some sorting(order by &#39;Column&#39;),13508312.0,CC BY-SA 3.0,,,,
255,"['sql', 'oracle', 'oracle10g']",,"{'account_id': 2038991, 'reputation': 1884, 'user_id': 1820650, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/ce47757627908a1013e0951158f4c2e6?s=256&d=identicon&r=PG', 'display_name': 'Dr.Avalanche', 'link': 'https://stackoverflow.com/users/1820650/dr-avalanche'}",True,22700,1,7,1530100994,1352888848,,13377030,https://stackoverflow.com/questions/13377030/oracle-clone-table-structure-data-constraints-and-all,"Oracle - Clone table - Structure, data constraints and all",13377093.0,CC BY-SA 3.0,,,,
256,"['sql', 'sql-server', 'tsql', 'get']",,"{'account_id': 1127890, 'reputation': 335, 'user_id': 1114711, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e9023696da91360a0f2dff16f9a13d4f?s=256&d=identicon&r=PG', 'display_name': 'yacine ouah', 'link': 'https://stackoverflow.com/users/1114711/yacine-ouah'}",True,85411,4,29,1529420189,1353317960,1353318742.0,13451070,https://stackoverflow.com/questions/13451070/how-to-get-the-value-of-autoincrement-of-last-row-at-the-insert,How to get the value of autoincrement of last row at the insert,13451125.0,CC BY-SA 3.0,,,,
257,"['sql', 'sql-server', 'tsql']",,"{'account_id': 1534158, 'reputation': 373, 'user_id': 1430637, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/aa6a8ea92aa358f413e22b3b3188e60a?s=256&d=identicon&r=PG', 'display_name': 'Barny', 'link': 'https://stackoverflow.com/users/1430637/barny'}",True,21928,5,16,1529410489,1353331761,1353333612.0,13454815,https://stackoverflow.com/questions/13454815/using-different-order-by-with-union,Using different order by with union,13454880.0,CC BY-SA 3.0,,,,
258,"['mysql', 'sql', 'create-table']",,"{'account_id': 1425233, 'reputation': 35, 'user_id': 1348943, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/379087bae1638619d9a663184b49e219?s=256&d=identicon&r=PG', 'display_name': 'JohnnnnnY', 'link': 'https://stackoverflow.com/users/1348943/johnnnnny'}",True,188,4,0,1529099054,1353193818,1529099054.0,13435704,https://stackoverflow.com/questions/13435704/mysql-1005-cant-create-table-but-dont-says-why-errno150,"MySQL #1005 can&#39;t create table, but don&#39;t says why, errno:150",13435783.0,CC BY-SA 4.0,,,,
259,"['mysql', 'sql']",,"{'account_id': 1976966, 'reputation': 235, 'user_id': 1774546, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/4d43fb44fed315b9eda893b4e758b19e?s=256&d=identicon&r=PG', 'display_name': 'A H', 'link': 'https://stackoverflow.com/users/1774546/a-h'}",True,132,2,0,1529098889,1353434147,1529098889.0,13479178,https://stackoverflow.com/questions/13479178/dynamic-mysql-query-two-tables,Dynamic mysql query two tables,13479232.0,CC BY-SA 4.0,,,,
260,"['php', 'mysql', 'sql', 'html-table']",,"{'account_id': 1777110, 'reputation': 197, 'user_id': 1620687, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/78f10b778ce200f0319295d8ed04e4a5?s=256&d=identicon&r=PG', 'display_name': 'John Harbert', 'link': 'https://stackoverflow.com/users/1620687/john-harbert'}",False,70,2,0,1529098864,1353526941,1529098864.0,13500876,https://stackoverflow.com/questions/13500876/use-results-of-mysql-query-in-table-column,Use results of MYSQL query in table column,,CC BY-SA 4.0,,,,
261,"['sql', 'oracle']",,"{'account_id': 1961435, 'reputation': 67, 'user_id': 1762894, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/d74cd2d90e55badc997d1f3f75f32f9b?s=256&d=identicon&r=PG', 'display_name': 'Chris Pin', 'link': 'https://stackoverflow.com/users/1762894/chris-pin'}",True,5023,2,1,1528991799,1353252353,1353255232.0,13441506,https://stackoverflow.com/questions/13441506/days-between-two-dates,Days_Between two dates,13441550.0,CC BY-SA 3.0,,,,
262,"['php', 'sql', 'module', 'procedure']",,"{'account_id': 1700571, 'reputation': 7817, 'user_id': 1560774, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/e5c7d8e9733ac6dee89d29d0cd0123f4?s=256&d=identicon&r=PG', 'display_name': 'Virus721', 'link': 'https://stackoverflow.com/users/1560774/virus721'}",False,139,0,2,1527930483,1352499449,1527930483.0,13316840,https://stackoverflow.com/questions/13316840/php-sql-and-modularity,PHP / SQL and modularity,,CC BY-SA 4.0,,,,
263,['sql'],,"{'account_id': 1875739, 'reputation': 993, 'user_id': 1696992, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://i.stack.imgur.com/BapjX.png?s=256&g=1', 'display_name': 'Leth', 'link': 'https://stackoverflow.com/users/1696992/leth'}",False,281,1,0,1527331886,1351770701,1527331886.0,13176474,https://stackoverflow.com/questions/13176474/sql-joining-identical-tables,SQL joining identical tables,,CC BY-SA 4.0,,,,
264,['sql'],,"{'account_id': 1875739, 'reputation': 993, 'user_id': 1696992, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://i.stack.imgur.com/BapjX.png?s=256&g=1', 'display_name': 'Leth', 'link': 'https://stackoverflow.com/users/1696992/leth'}",True,173,2,0,1527331873,1351773118,1527331873.0,13177142,https://stackoverflow.com/questions/13177142/sql-same-postal-code,SQL same postal code,,CC BY-SA 4.0,,,,
265,"['mysql', 'sql']",,"{'account_id': 2003850, 'reputation': 1, 'user_id': 1794250, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c95f1737d347d893b321810e299275a8?s=256&d=identicon&r=PG', 'display_name': 'user1794250', 'link': 'https://stackoverflow.com/users/1794250/user1794250'}",False,83,1,-1,1527331828,1351860234,1527331828.0,13195501,https://stackoverflow.com/questions/13195501/mysql-query-using-two-tables,mySQL query using two tables,,CC BY-SA 4.0,,,,
266,"['php', 'mysql', 'sql']",,"{'account_id': 483642, 'reputation': 3345, 'user_id': 898840, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/9d685d40ad279543f4e79a1bd4196cd7?s=256&d=identicon&r=PG', 'display_name': 'a53-416', 'link': 'https://stackoverflow.com/users/898840/a53-416'}",True,255,1,0,1527331813,1352140866,1527331813.0,13238280,https://stackoverflow.com/questions/13238280/in-sql-how-do-i-get-the-awards-total-for-each-player,"In SQL, how do I get the awards total for each player",13238338.0,CC BY-SA 4.0,,,,
267,"['php', 'sql', 'ms-access', 'html-table', 'odbc']",,"{'account_id': 1406206, 'reputation': 4904, 'user_id': 1333854, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/c59604847ece75e0078928a976bc5658?s=256&d=identicon&r=PG', 'display_name': 'Hoser', 'link': 'https://stackoverflow.com/users/1333854/hoser'}",True,58,1,0,1527331787,1352381961,1527331787.0,13290044,https://stackoverflow.com/questions/13290044/i-need-to-output-my-access-table-to-a-website-using-php,I need to output my Access table to a website using PHP,13290410.0,CC BY-SA 4.0,,,,
268,"['php', 'mysql', 'sql', 'html-table']",,"{'account_id': 2029036, 'reputation': 45, 'user_id': 1813286, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/46f1efd406b720407a02ac63c4a3a546?s=256&d=identicon&r=PG', 'display_name': 'user1813286', 'link': 'https://stackoverflow.com/users/1813286/user1813286'}",True,245,3,1,1527331727,1352492584,1527331727.0,13315408,https://stackoverflow.com/questions/13315408/two-while-loops-in-one-html-table,Two While Loops in one html table,13315894.0,CC BY-SA 4.0,,,,
269,"['php', 'jquery', 'sql', 'html-table']",,"{'account_id': 1641345, 'reputation': 21, 'user_id': 1513704, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/42a6bc6e4bf6b50876cbc046119a792d?s=256&d=identicon&r=PG', 'display_name': 'Wolf06', 'link': 'https://stackoverflow.com/users/1513704/wolf06'}",True,2457,2,2,1527331670,1352963282,1527331670.0,13392917,https://stackoverflow.com/questions/13392917/display-sql-data-for-a-specific-row-onclick,Display SQL data for a specific row onclick,,CC BY-SA 4.0,,,,
270,['sql'],,"{'account_id': 2060232, 'reputation': 11, 'user_id': 1836984, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/97d1a14de7c825367a3083de4a41ed59?s=256&d=identicon&r=PG', 'display_name': 'AbhishekG', 'link': 'https://stackoverflow.com/users/1836984/abhishekg'}",False,112,1,1,1527331635,1353358703,1527331635.0,13462099,https://stackoverflow.com/questions/13462099/compare-two-tables-data,Compare two tables&#39; data,,CC BY-SA 4.0,,,,
271,"['sql', 'sql-server', 'stored-procedures']",,"{'account_id': 1510963, 'reputation': 8355, 'user_id': 1451512, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/cEjMm.gif?s=256&g=1', 'display_name': 'dopplesoldner', 'link': 'https://stackoverflow.com/users/1451512/dopplesoldner'}",True,13391,3,2,1527285754,1351700414,1351700897.0,13162397,https://stackoverflow.com/questions/13162397/sql-execute-stored-procedure-for-all-values-in-a-table,SQL - Execute stored procedure for all values in a table,13162439.0,CC BY-SA 3.0,,,,
