,tags,owner,is_answered,view_count,protected_date,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,community_owned_date
583,"['sql', 'ms-access', 'ms-access-2010']","{'account_id': 1522053, 'reputation': 51, 'user_id': 1421445, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f2e1181c62bffe5b3c1b742d08363338?s=256&d=identicon&r=PG', 'display_name': 'RockyRoad', 'link': 'https://stackoverflow.com/users/1421445/rockyroad'}",True,80600,,2,5,1421982229,1338200784,1370720070.0,10783094,CC BY-SA 3.0,https://stackoverflow.com/questions/10783094/access-2010-sql-query-find-partial-match-in-string-of-full-word-only,Access 2010 SQL Query find partial match in string of full word only,,,,
584,"['sql', 'sql-server', 'sql-server-2012']","{'account_id': 953645, 'reputation': 9887, 'user_id': 979331, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/2e4108d28226846070db4eabf0c5d882?s=256&d=identicon&r=PG', 'display_name': 'user979331', 'link': 'https://stackoverflow.com/users/979331/user979331'}",True,105763,1421231394.0,5,30,1420528536,1337265824,1340953628.0,10637958,CC BY-SA 3.0,https://stackoverflow.com/questions/10637958/how-do-i-import-a-bak-file-into-microsoft-sql-server-2012,How do I import a .bak file into Microsoft SQL Server 2012?,10639118.0,,,
585,"['php', 'mysql', 'sql']","{'account_id': 1317783, 'reputation': 83, 'user_id': 1264281, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/382f748c97bfed5e43f6eaf9189273a8?s=256&d=identicon&r=PG', 'display_name': 'Henry1988', 'link': 'https://stackoverflow.com/users/1264281/henry1988'}",True,1907,,2,3,1419241578,1337638913,1592644375.0,10693446,CC BY-SA 4.0,https://stackoverflow.com/questions/10693446/ordering-standings-football-soccer-positions-by-direct-matches,Ordering standings football [soccer] positions by direct matches,10693652.0,,,
586,"['sql', 'sqlite']","{'account_id': 112376, 'reputation': 37052, 'user_id': 296446, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/36cadb5227b6f43ea886165dd4b35d25?s=256&d=identicon&r=PG', 'display_name': 'Robert', 'link': 'https://stackoverflow.com/users/296446/robert'}",True,5831,,2,8,1418890619,1336730281,1495542677.0,10549225,CC BY-SA 3.0,https://stackoverflow.com/questions/10549225/is-it-possible-to-write-a-sqlite-query-which-recursively-gets-all-items-that-are,Is it possible to write a SQLite query which recursively gets all items that are child items of a root node,22253482.0,,,
587,"['mysql', 'sql', 'performance', 'database-design', 'optimization']","{'account_id': 405828, 'reputation': 5869, 'user_id': 774972, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/7167c046d8293ecfed2e1859c2408b39?s=256&d=identicon&r=PG', 'display_name': 'Xitcod13', 'link': 'https://stackoverflow.com/users/774972/xitcod13'}",True,4337,,4,11,1418163861,1337835014,1350077340.0,10731333,CC BY-SA 3.0,https://stackoverflow.com/questions/10731333/steps-to-design-a-well-organized-and-normalized-relational-database,Steps to design a well organized and normalized Relational Database,11037931.0,,,1350077340.0
588,"['sql', 'sql-server', 'xml', 'sql-server-2008', 'tsql']","{'account_id': 58428, 'reputation': 317, 'user_id': 174949, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/1481bb1bb93cb19bc5b309e4ffc88319?s=256&d=identicon&r=PG', 'display_name': 'Mike', 'link': 'https://stackoverflow.com/users/174949/mike'}",True,13140,,2,2,1417632798,1336800162,1336808690.0,10561296,CC BY-SA 3.0,https://stackoverflow.com/questions/10561296/read-xml-document-stored-in-sql-server-2008-r2-with-xml-datatype,Read XML document stored in SQL Server 2008 R2 with XML datatype,10561966.0,,,
589,"['sql', 'xml', 'xpath', 'sql-server-2008-r2']","{'account_id': 31848, 'reputation': 42378, 'user_id': 87796, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/b2028885d939a335af8333da70d06310?s=256&d=identicon&r=PG', 'display_name': 'P.Brian.Mackey', 'link': 'https://stackoverflow.com/users/87796/p-brian-mackey'}",True,30588,,2,27,1417600814,1336316513,1336318012.0,10471537,CC BY-SA 3.0,https://stackoverflow.com/questions/10471537/search-xml-with-a-like-or-similar-full-search-operation,Search XML with a LIKE or similar full search operation,10471664.0,,,
590,"['python', 'mysql', 'sql', 'database', 'django']","{'account_id': 1189212, 'reputation': 2520, 'user_id': 1162474, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/d978cf12a6489c3bfd6cc053cec4ea67?s=256&d=identicon&r=PG', 'display_name': 'nicolas', 'link': 'https://stackoverflow.com/users/1162474/nicolas'}",True,9176,,4,2,1417583877,1337422960,,10664311,CC BY-SA 3.0,https://stackoverflow.com/questions/10664311/how-to-connect-django-developer-server-to-mysql-database,How to connect django developer server to MySQL database?,,,,
591,"['sql', 'postgresql']","{'account_id': 48585, 'reputation': 6980, 'user_id': 144419, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/5dc579c594e0fdf9591439f2105fbb6e?s=256&d=identicon&r=PG', 'display_name': 'dcarneiro', 'link': 'https://stackoverflow.com/users/144419/dcarneiro'}",True,14772,,4,14,1417557464,1337102446,1495535397.0,10605762,CC BY-SA 3.0,https://stackoverflow.com/questions/10605762/sql-group-by-in-ranges-to-include-ranges-without-values,sql - group by in ranges to include ranges without values,10607102.0,,,
592,"['sql', 'postgresql', 'join']","{'account_id': 14299, 'reputation': 17501, 'user_id': 29297, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/3d4e6c4f91ed6a6faab3640ee99ce257?s=256&d=identicon&r=PG', 'display_name': 'bloudermilk', 'link': 'https://stackoverflow.com/users/29297/bloudermilk'}",True,6954,,2,5,1417052972,1336285723,1336296388.0,10468657,CC BY-SA 3.0,https://stackoverflow.com/questions/10468657/postgres-unique-multi-column-index-for-join-table,Postgres unique multi-column index for join table,10468686.0,,,
593,"['sql', 'database', 'sqlite']","{'account_id': 26514, 'reputation': 305, 'user_id': 69054, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/9acf0ac54ef564434d6217df1bf737c7?s=256&d=identicon&r=PG', 'display_name': 'Jona', 'link': 'https://stackoverflow.com/users/69054/jona'}",True,19451,,1,2,1417046934,1337550229,1417046934.0,10677478,CC BY-SA 3.0,https://stackoverflow.com/questions/10677478/how-do-i-open-edit-a-sdb-file,How do I open / edit a .sdb file,10677532.0,,,
594,"['ios', 'sql', 'database', 'sqlite']","{'account_id': 1196065, 'reputation': 1109, 'user_id': 1167772, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/MjYDb.jpg?s=256&g=1', 'display_name': 'Prabhat Kasera', 'link': 'https://stackoverflow.com/users/1167772/prabhat-kasera'}",True,2002,,5,-1,1416422023,1338389098,1416422023.0,10818645,CC BY-SA 3.0,https://stackoverflow.com/questions/10818645/single-and-double-quote-issue-in-sql-insert,Single and double quote issue in SQL insert,10818721.0,,,
595,"['sql', 'informix']","{'account_id': 418541, 'reputation': 8659, 'user_id': 795158, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://i.stack.imgur.com/46saQ.jpg?s=256&g=1', 'display_name': 'Ivaylo Slavov', 'link': 'https://stackoverflow.com/users/795158/ivaylo-slavov'}",True,2251,,2,1,1416249796,1336396140,1416249796.0,10482693,CC BY-SA 3.0,https://stackoverflow.com/questions/10482693/error-inserting-entry-with-text-column-that-contains-new-line-and-quotes,Error Inserting Entry With Text Column That Contains New Line And Quotes,23689258.0,,,
596,"['mysql', 'sql', 'pchart']","{'account_id': 303157, 'reputation': 2419, 'user_id': 611941, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/b65f9615495aa1fbfaf0833cfaca5463?s=256&d=identicon&r=PG', 'display_name': 'HyperDevil', 'link': 'https://stackoverflow.com/users/611941/hyperdevil'}",True,13719,,2,4,1415318376,1335900162,,10403039,CC BY-SA 3.0,https://stackoverflow.com/questions/10403039/mysql-select-query-5-minute-increment,"MySQL: select query, 5 minute increment",10403122.0,,,
597,"['sql', 'ssis']","{'account_id': 36609, 'reputation': 666, 'user_id': 104460, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/124a77f9d426da5de9d117485e2a4de5?s=256&d=identicon&r=PG', 'display_name': 'David Adlington', 'link': 'https://stackoverflow.com/users/104460/david-adlington'}",True,11902,,3,1,1415270755,1337765018,,10717039,CC BY-SA 3.0,https://stackoverflow.com/questions/10717039/dynamic-location-of-ssis-configuration-files,Dynamic Location of SSIS Configuration Files,10721326.0,,,
598,"['mysql', 'sql', 'pivot']","{'account_id': 1449746, 'reputation': 83, 'user_id': 1367034, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/22bbce6efcbbca7e0288627f3b5b81af?s=256&d=identicon&r=PG', 'display_name': 'coops737', 'link': 'https://stackoverflow.com/users/1367034/coops737'}",True,191,,2,1,1415247823,1336368613,1348292404.0,10477101,CC BY-SA 3.0,https://stackoverflow.com/questions/10477101/mysql-sub-query-listing-information-on-one-line,MySQL sub-query listing information on one line,10477238.0,,,
599,"['java', 'sql', 'oracle']","{'account_id': 1421364, 'reputation': 27, 'user_id': 1345901, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/b0d2f26e64b6333c02ab3bd449e5020c?s=256&d=identicon&r=PG', 'display_name': 'Siti Haslina Mohd Zulkafli', 'link': 'https://stackoverflow.com/users/1345901/siti-haslina-mohd-zulkafli'}",True,6406,,3,1,1415197549,1337568698,1337568908.0,10679020,CC BY-SA 3.0,https://stackoverflow.com/questions/10679020/how-to-write-command-for-update-sql-in-java-programming,how to write command for update sql in java programming,,,,
600,"['sql', 'linq', 'entity-framework', 'ienumerable', 'linq-to-objects']","{'account_id': 154083, 'reputation': 10144, 'user_id': 369775, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://i.stack.imgur.com/xocl7.jpg?s=256&g=1', 'display_name': 'Matthew', 'link': 'https://stackoverflow.com/users/369775/matthew'}",True,38167,,5,47,1415196594,1336161856,,10455414,CC BY-SA 3.0,https://stackoverflow.com/questions/10455414/with-entity-framework-is-it-better-to-use-first-or-take1-for-top-1,With Entity Framework is it better to use .First() or .Take(1) for &quot;TOP 1&quot;?,10455607.0,,,
601,"['php', 'sql', 'delete-row']","{'account_id': 1470178, 'reputation': 55, 'user_id': 1381944, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/b13bea3f5259e477afffef8eae6129d4?s=256&d=identicon&r=PG', 'display_name': 'tagz2712', 'link': 'https://stackoverflow.com/users/1381944/tagz2712'}",True,994,,3,0,1414220829,1336477861,1414220829.0,10498031,CC BY-SA 3.0,https://stackoverflow.com/questions/10498031/checkbox-to-delete-sql-row-delete-file,Checkbox to delete SQL row / Delete file,10498145.0,,,
602,"['sql', 'vertica', 'window-functions']","{'account_id': 1023442, 'reputation': 13603, 'user_id': 1033239, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/048c99b39671c677bf6e1501837604b0?s=256&d=identicon&r=PG', 'display_name': 'deadrunk', 'link': 'https://stackoverflow.com/users/1033239/deadrunk'}",True,4440,,10,6,1414022976,1336131224,1336201711.0,10448024,CC BY-SA 3.0,https://stackoverflow.com/questions/10448024/sql-issue-calculate-max-days-sequence,SQL issue - calculate max days sequence,10449751.0,,,
603,"['mysql', 'sql', 'database-migration']","{'account_id': 1059681, 'reputation': 2478, 'user_id': 1061572, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/1b6277263f0ad624774d5dcfbbe943ee?s=256&d=identicon&r=PG', 'display_name': 'Vlad T.', 'link': 'https://stackoverflow.com/users/1061572/vlad-t'}",True,222,,4,1,1413711112,1338462685,1413711112.0,10832460,CC BY-SA 3.0,https://stackoverflow.com/questions/10832460/how-to-migrate-data-between-mysql-bases-on-different-servers,How to migrate data between MySQL bases on different servers?,10832580.0,,,
604,"['sql', 'ms-access', 'vba', 'parameterized']","{'account_id': 31697, 'reputation': 552, 'user_id': 87267, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/d40146d360a3403e0d62ff1efb72a6fd?s=256&d=identicon&r=PG', 'display_name': '147', 'link': 'https://stackoverflow.com/users/87267/147'}",True,6556,,2,1,1413680778,1338202263,1338271403.0,10783397,CC BY-SA 3.0,https://stackoverflow.com/questions/10783397/running-a-parameter-query-in-access-vba,Running a parameter query in Access VBA,10786369.0,,,
605,"['sql', 'oracle', 'plsql']","{'account_id': 1488858, 'reputation': 11, 'user_id': 1396473, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/15e11c80594e6f4b61f289e1d2a3ba86?s=256&d=identicon&r=PG', 'display_name': 'user1396473', 'link': 'https://stackoverflow.com/users/1396473/user1396473'}",True,261,,2,-1,1413227687,1337093417,1337314681.0,10603321,CC BY-SA 3.0,https://stackoverflow.com/questions/10603321/how-we-can-tune-this-delete-query,how we can tune this Delete query?,,,,
606,"['c#', 'sql', 'database', 'linq']","{'account_id': 452098, 'reputation': 3422, 'user_id': 848344, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/3dd532dc1820e0e03f3ea7921fff7a46?s=256&d=identicon&r=PG', 'display_name': 'Dan W', 'link': 'https://stackoverflow.com/users/848344/dan-w'}",True,669,,3,0,1413220119,1338151096,1495540336.0,10777102,CC BY-SA 3.0,https://stackoverflow.com/questions/10777102/tiny-database-c-library-code-to-handle-multiple-columns-of-data,Tiny database C# library/code to handle multiple columns of data?,10777266.0,,,
607,"['java', 'sql', 'database', 'file-io']","{'account_id': 1406218, 'reputation': 51, 'user_id': 1333864, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/913b159a3cf07d90f8143730010ae738?s=256&d=identicon&r=PG', 'display_name': 'silverj2k7', 'link': 'https://stackoverflow.com/users/1333864/silverj2k7'}",True,7975,,2,3,1412783014,1337273492,1412783014.0,10640028,CC BY-SA 3.0,https://stackoverflow.com/questions/10640028/writing-to-db-tables,Writing to DB tables,10640165.0,,,
608,"['mysql', 'sql', 'ruby-on-rails', 'database', 'import-from-excel']","{'account_id': 1359869, 'reputation': 8242, 'user_id': 1297435, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/a9a1330f0e323fabed39f561f1b0d94c?s=256&d=identicon&r=PG', 'display_name': 'rails_id', 'link': 'https://stackoverflow.com/users/1297435/rails-id'}",True,4400,,1,1,1412775610,1336759703,1412775610.0,10556458,,https://stackoverflow.com/questions/10556458/import-data-from-sql-file-or-excel-file-into-database-via-rails,Import Data from SQL file or Excel file into database via Rails,10556576.0,1412708171.0,Not suitable for this site,
609,['sql'],"{'account_id': 1299528, 'reputation': 549, 'user_id': 1249744, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/49cd939f09e5e7bef1615f633bf7dab9?s=256&d=identicon&r=PG', 'display_name': 'Sunmit Girme', 'link': 'https://stackoverflow.com/users/1249744/sunmit-girme'}",True,7017,,4,0,1412229323,1336627736,,10527999,CC BY-SA 3.0,https://stackoverflow.com/questions/10527999/sql-select-in-query,SQL Select-IN query,10528021.0,,,
610,"['sql', 'oracle', 'tablespace']","{'account_id': 349863, 'reputation': 3, 'user_id': 685396, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c1b50270a53ec087c2f3930de3ca10b8?s=256&d=identicon&r=PG', 'display_name': 'omorfopanta', 'link': 'https://stackoverflow.com/users/685396/omorfopanta'}",True,2746,,2,0,1411484277,1336970424,1336974741.0,10577573,CC BY-SA 3.0,https://stackoverflow.com/questions/10577573/oracle-insufficient-privileges-on-inserting-data-into-tablespace-tables,Oracle: Insufficient privileges on inserting data into tablespace tables,10577607.0,,,
611,"['sql', 'plsql']","{'account_id': 1469794, 'reputation': 1, 'user_id': 1381635, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/99dc784c655759e5054f9a67625305c7?s=256&d=identicon&r=PG', 'display_name': 'Guido', 'link': 'https://stackoverflow.com/users/1381635/guido'}",False,88,,1,0,1409962625,1336476425,1409962625.0,10497699,CC BY-SA 3.0,https://stackoverflow.com/questions/10497699/formula-phone-call-calculation,Formula Phone Call Calculation,,,,
612,"['sql', 'sql-server', 'tsql', 'ssms']","{'account_id': 107038, 'reputation': 129246, 'user_id': 284795, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/99f7ffd3d45dbcef0b3b6960dcfe81a2?s=256&d=identicon&r=PG', 'display_name': 'Colonel Panic', 'link': 'https://stackoverflow.com/users/284795/colonel-panic'}",True,8371,,4,2,1409863678,1337080475,1495542778.0,10599552,CC BY-SA 3.0,https://stackoverflow.com/questions/10599552/drop-and-recreate-primary-key,Drop and recreate primary key,10605580.0,,,
613,"['c#', 'sql', 'sql-server-express']","{'account_id': 1495223, 'reputation': 9, 'user_id': 1401335, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f103040a5bde1ae6ab0af9c4d1c0000c?s=256&d=identicon&r=PG', 'display_name': 'user1401335', 'link': 'https://stackoverflow.com/users/1401335/user1401335'}",True,681,,3,0,1409596201,1337268304,1337268637.0,10638661,CC BY-SA 3.0,https://stackoverflow.com/questions/10638661/why-doesnt-it-work-sql-command-in-c,Why doesn&#39;t it work (SQL command in C#?,,,,
