,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,bounty_amount,bounty_closes_date,closed_date,closed_reason,migrated_from
143,"['python', 'arrays', 'list', 'numpy']","{'account_id': 17049374, 'reputation': 19, 'user_id': 12335376, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mC0dlPlfxtVjFlt3DG7-7ZMmh5QqfHlTLkP5Qk=k-s256', 'display_name': 'jayhuashi', 'link': 'https://stackoverflow.com/users/12335376/jayhuashi'}",False,765,,1,0,1662570303,1573096957,1662570196.0,58741519,CC BY-SA 4.0,https://stackoverflow.com/questions/58741519/append-in-python-is-very-slow-is-there-a-way-to-improve-it,.append() in Python is very slow. Is there a way to improve it?,,,,,,
144,"['python', 'machine-learning', 'time-series', 'data-science', 'prediction']","{'account_id': 6145487, 'reputation': 187, 'user_id': 4791603, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/2ffe685d92a3227d45f3628a3d77503d?s=256&d=identicon&r=PG&f=1', 'display_name': 'jari scholten', 'link': 'https://stackoverflow.com/users/4791603/jari-scholten'}",False,836,,1,0,1662567911,1574764491,,59048934,CC BY-SA 4.0,https://stackoverflow.com/questions/59048934/predict-sales-with-python,Predict sales with Python,,,,,,
145,"['python', 'big-o', 'slice']","{'account_id': 17079737, 'reputation': 23, 'user_id': 12358434, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mC-E3YsM8DUQ7AXkQCjI9m3U1IpXSqZwxofqv7EZA=k-s256', 'display_name': 'Wahid Bawa', 'link': 'https://stackoverflow.com/users/12358434/wahid-bawa'}",True,862,58810803.0,1,1,1662505657,1573522431,1573527167.0,58810778,CC BY-SA 4.0,https://stackoverflow.com/questions/58810778/what-is-the-efficiency-of-pythons-list-slicing,What is the efficiency of python&#39;s list slicing?,,,,,,
146,"['python', 'python-3.x', 'generator', 'pickle']","{'account_id': 13603861, 'reputation': 903, 'user_id': 9813733, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2436891b365ad1a3e5a3971213cb1e20?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sree', 'link': 'https://stackoverflow.com/users/9813733/sree'}",True,720,58869681.0,3,2,1662453311,1573785481,1573785865.0,58869572,CC BY-SA 4.0,https://stackoverflow.com/questions/58869572/can-we-read-the-data-in-a-pickle-file-with-python-generators,Can we read the data in a pickle file with python generators,,,,,,
147,"['python', 'selenium', 'google-chrome', 'webdriver', 'multiprocessing']","{'account_id': 17048078, 'reputation': 41, 'user_id': 12334408, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-n1eXP9BKnI0/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rds0JYfT9m-1fTUlf9dZkL-gqjjpw/photo.jpg?sz=256', 'display_name': 'artur_bryt', 'link': 'https://stackoverflow.com/users/12334408/artur-bryt'}",False,2609,,1,2,1662444845,1574278979,,58962172,CC BY-SA 4.0,https://stackoverflow.com/questions/58962172/how-to-run-multiple-instances-of-chrome-parallely-with-webdriver-in-python,How to run multiple instances of Chrome parallely with webdriver in python?,,,,,,
148,"['python', 'arrays', 'multidimensional-array']","{'account_id': 16985594, 'reputation': 11, 'user_id': 12286455, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e94e423f953d6cc8f8b370c71b158980?s=256&d=identicon&r=PG&f=1', 'display_name': 'bennyyyy', 'link': 'https://stackoverflow.com/users/12286455/bennyyyy'}",False,31,,0,1,1662440029,1574776219,,59052444,,https://stackoverflow.com/questions/59052444/convert-a-2-d-array-into-a-array-python,Convert a 2-D Array into a Array Python,,,,1574776277.0,Duplicate,
149,"['python', 'android', 'python-3.x', 'opencv']","{'user_type': 'does_not_exist', 'display_name': 'user12075100'}",True,130,58921325.0,1,0,1662398349,1573112810,1662398349.0,58744106,CC BY-SA 4.0,https://stackoverflow.com/questions/58744106/is-there-any-method-to-extract-still-frames-from-a-live-video,Is there any method to extract still frames from a live video,,,,,,
150,"['python', 'django', 'visual-studio-code', 'python-venv']","{'account_id': 6130814, 'reputation': 7786, 'user_id': 4781067, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/V8AZh.jpg?s=256&g=1', 'display_name': 'Diego Fortes', 'link': 'https://stackoverflow.com/users/4781067/diego-fortes'}",True,23580,58945991.0,6,15,1662328437,1574033115,1574036401.0,58906183,CC BY-SA 4.0,https://stackoverflow.com/questions/58906183/vs-code-python-interpreter-cant-find-my-venv,VS Code: Python Interpreter can&#39;t find my venv,,,,,,
151,"['python', 'python-3.x', 'turtle-graphics', 'tic-tac-toe', 'python-turtle']","{'account_id': 14530781, 'reputation': 11, 'user_id': 10495776, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-eE_9zbImFx8/AAAAAAAAAAI/AAAAAAAAAAA/AAN31DVo240PUGzrhTLOoImfMZ168kIVTQ/mo/photo.jpg?sz=256', 'display_name': 'Leonardo Cremona', 'link': 'https://stackoverflow.com/users/10495776/leonardo-cremona'}",True,374,,1,1,1662171222,1573251285,1662171222.0,58774416,CC BY-SA 4.0,https://stackoverflow.com/questions/58774416/how-to-bind-enter-key-to-a-function-using-turtle,How to bind enter key to a function using turtle,,,,,,
152,"['python', 'python-3.x', 'opencv', 'glob']","{'account_id': 11554378, 'reputation': 65, 'user_id': 8465966, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fe945bd3a702e84076068e7b9893a8fe?s=256&d=identicon&r=PG', 'display_name': 'rithvik36', 'link': 'https://stackoverflow.com/users/8465966/rithvik36'}",False,291,,0,1,1662144658,1573459427,1662144658.0,58797550,CC BY-SA 4.0,https://stackoverflow.com/questions/58797550/how-to-write-an-image-with-index-10-stored-in-a-folder-using-list,How to write an image with index 10 stored in a folder using list,,,,,,
153,"['python', 'tensorflow']","{'account_id': 10581429, 'reputation': 133, 'user_id': 7795083, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1237542962966012/picture?type=large', 'display_name': 'Ethan Nguyen', 'link': 'https://stackoverflow.com/users/7795083/ethan-nguyen'}",True,9640,,2,9,1662131020,1573577560,,58823230,CC BY-SA 4.0,https://stackoverflow.com/questions/58823230/how-to-convert-tf-contrib-to-tensorflow-2-0,How to convert tf.contrib to Tensorflow 2.0,,,,,,
154,"['python', 'python-3.x', 'subprocess', 'system']","{'account_id': 9063439, 'reputation': 561, 'user_id': 6749197, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8c9b5634e9bde131e3f0e6de6cac5a65?s=256&d=identicon&r=PG&f=1', 'display_name': 'Rahul Gusai', 'link': 'https://stackoverflow.com/users/6749197/rahul-gusai'}",True,26214,59066738.0,1,42,1662090763,1574773462,1662090763.0,59051631,CC BY-SA 4.0,https://stackoverflow.com/questions/59051631/what-is-the-use-of-stub-files-pyi-in-python,What is the use of stub files (.pyi ) in python?,,,,,,
155,"['python', 'class', 'tkinter']","{'account_id': 13014352, 'reputation': 67, 'user_id': 9406185, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/acc4b391860a54387c46287ea8fbfc76?s=256&d=identicon&r=PG&f=1', 'display_name': 'Lobbel', 'link': 'https://stackoverflow.com/users/9406185/lobbel'}",False,122,,2,-2,1662052905,1574028868,1574080830.0,58905722,CC BY-SA 4.0,https://stackoverflow.com/questions/58905722/how-to-share-a-variable-between-two-python-classes,How to share a variable between two Python classes?,,,,,,
156,"['python', 'python-3.x', 'python-2.7', 'google-cloud-pubsub', 'google-cloud-pubsub-emulator']","{'account_id': 17187611, 'reputation': 1, 'user_id': 12441942, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-NSGzaNj_OhA/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rc_pAe-eMXeyY5kaRU0Y6B6MMKV3A/photo.jpg?sz=256', 'display_name': 'Phuc Tran', 'link': 'https://stackoverflow.com/users/12441942/phuc-tran'}",False,281,,0,0,1662044575,1574816883,1662044575.0,59061613,CC BY-SA 4.0,https://stackoverflow.com/questions/59061613/pubsub-emulator-resend-the-acknowledged-messages,Pubsub emulator resend the acknowledged messages,,,,,,
157,"['python', 'machine-learning', 'scikit-learn', 'decision-tree']","{'account_id': 10571465, 'reputation': 410, 'user_id': 7788098, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://lh5.googleusercontent.com/-dbU4Xu9jHtQ/AAAAAAAAAAI/AAAAAAAAAEU/NVNvxUp7gFo/photo.jpg?sz=256', 'display_name': 'Matias Eiletz', 'link': 'https://stackoverflow.com/users/7788098/matias-eiletz'}",True,2184,,3,3,1662013794,1573125970,1573215140.0,58747770,CC BY-SA 4.0,https://stackoverflow.com/questions/58747770/how-to-force-decision-tree-to-split-into-different-classes,How to force decision tree to split into different classes,,,,,,
158,"['python', 'visual-studio-code', 'jupyter-notebook', 'markdown']","{'account_id': 7603203, 'reputation': 133, 'user_id': 5767012, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/778570092274839/picture?type=large', 'display_name': 'Mr.Gogo', 'link': 'https://stackoverflow.com/users/5767012/mr-gogo'}",True,12396,61061947.0,5,7,1661962983,1573752797,1618783923.0,58862684,CC BY-SA 4.0,https://stackoverflow.com/questions/58862684/can-not-render-images-in-ipynb-files-on-vscode,can not render images in ipynb files on vscode,,,,,,
159,"['python', 'plotly', 'plotly-python']","{'account_id': 4196502, 'reputation': 48707, 'user_id': 3437787, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/W8tmU.jpg?s=256&g=1', 'display_name': 'vestland', 'link': 'https://stackoverflow.com/users/3437787/vestland'}",True,5245,58826515.0,2,9,1661962062,1573482631,1630583222.0,58803324,CC BY-SA 4.0,https://stackoverflow.com/questions/58803324/plotly-how-to-combine-make-subplots-and-ff-create-distplot,Plotly: How to combine make_subplots() and ff.create_distplot()?,,,,,,
160,"['java', 'python', 'unicode', 'pdfbox']","{'account_id': 14582965, 'reputation': 81, 'user_id': 10532734, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/71c6d06662b75fd8272141c6cdce3ea7?s=256&d=identicon&r=PG&f=1', 'display_name': 'Shertilda', 'link': 'https://stackoverflow.com/users/10532734/shertilda'}",False,8762,,1,8,1661932985,1573613226,,58829597,CC BY-SA 4.0,https://stackoverflow.com/questions/58829597/how-to-solve-no-unicode-mapping-error-from-pdfbox,How to solve no unicode mapping error from PDFBox?,,,,,,
161,"['python', 'django']","{'account_id': 3799662, 'reputation': 21, 'user_id': 6781663, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-YJtpuyL_DqY/AAAAAAAAAAI/AAAAAAAAAFg/3PEjAscRQm0/photo.jpg?sz=256', 'display_name': 'Thiago Salgado', 'link': 'https://stackoverflow.com/users/6781663/thiago-salgado'}",True,236,,1,-2,1661868421,1573429478,1573429921.0,58793976,CC BY-SA 4.0,https://stackoverflow.com/questions/58793976/how-can-i-add-intcomma-in-django-messages-template,How can i add intcomma in django messages template,,,,,,
162,"['python', 'django']","{'account_id': 14508655, 'reputation': 103, 'user_id': 10479726, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1921952978100665/picture?type=large', 'display_name': 'user00011', 'link': 'https://stackoverflow.com/users/10479726/user00011'}",False,684,,1,0,1661793693,1574924987,1574932478.0,59083418,CC BY-SA 4.0,https://stackoverflow.com/questions/59083418/makemigrations-for-a-model-that-is-created-via-inspectdb,makemigrations for a model that is created via inspectdb,,,,,,
163,"['python', 'visual-studio-code']","{'account_id': 17067119, 'reputation': 5, 'user_id': 12348950, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-mD_SzJAJHGM/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdpjS2ZoslzGkWz-QKumWCQyqhh2A/photo.jpg?sz=256', 'display_name': 'Raul Sena', 'link': 'https://stackoverflow.com/users/12348950/raul-sena'}",True,51,58889812.0,1,0,1661772311,1573891990,1661772311.0,58888803,CC BY-SA 4.0,https://stackoverflow.com/questions/58888803/python-install-in-bash-but-not-in-windows-cmd,Python install in Bash but not in Windows Cmd,,,,,,
164,"['python', 'public-key-encryption', 'elliptic-curve', 'ecdsa']","{'account_id': 3394046, 'reputation': 10060, 'user_id': 2848189, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Sy43q.png?s=256&g=1', 'display_name': 'Alejandro Veintimilla', 'link': 'https://stackoverflow.com/users/2848189/alejandro-veintimilla'}",True,4013,58756097.0,3,3,1661763046,1573154863,1573157501.0,58755669,CC BY-SA 4.0,https://stackoverflow.com/questions/58755669/how-to-get-an-elliptic-curve-public-key-from-a-private-key,How to get an elliptic curve public key from a private key,,,,,,
165,"['python', 'azure', 'logging']","{'account_id': 17134893, 'reputation': 488, 'user_id': 12400174, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2ce958e9f41c1150bac7dfd83248886a?s=256&d=identicon&r=PG&f=1', 'display_name': 'GZZ', 'link': 'https://stackoverflow.com/users/12400174/gzz'}",True,4377,59074894.0,3,5,1661734281,1574872453,,59074707,CC BY-SA 4.0,https://stackoverflow.com/questions/59074707/python-logging-to-azure,Python logging to Azure,,,,,,
166,"['python', 'license-key', 'automated-deployment']","{'account_id': 16541711, 'reputation': 1, 'user_id': 11952346, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b1fe64f55f89df8ef814cdd4ec4e001a?s=256&d=identicon&r=PG', 'display_name': 'user11952346', 'link': 'https://stackoverflow.com/users/11952346/user11952346'}",False,610,,1,0,1661572504,1573453577,1573459754.0,58796477,CC BY-SA 4.0,https://stackoverflow.com/questions/58796477/python-automate-open-application,Python automate open application,,,,,,
167,"['python', 'pytest']","{'account_id': 9075013, 'reputation': 41, 'user_id': 6756916, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10208825687212357/picture?type=large', 'display_name': 'Yoel Einhoren', 'link': 'https://stackoverflow.com/users/6756916/yoel-einhoren'}",False,169,,1,1,1661571917,1574965164,,59094496,CC BY-SA 4.0,https://stackoverflow.com/questions/59094496/force-pytest-to-always-run-a-specific-test-regardless-of-k,"Force pytest to always run a specific test, regardless of &quot;-k&quot;",,,,,,
168,"['python', 'automation']","{'account_id': 16938020, 'reputation': 11, 'user_id': 12250531, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1675141889288919/picture?type=large', 'display_name': 'Paweł Zarzycki', 'link': 'https://stackoverflow.com/users/12250531/pawe%c5%82-zarzycki'}",False,750,,1,1,1661569426,1574598253,,59017614,CC BY-SA 4.0,https://stackoverflow.com/questions/59017614/i-want-to-open-an-already-opened-app-in-python,I want to open an already opened app in Python,,,,,,
169,"['python', 'opencv', 'typeerror', 'contour', 'opencv3.0']","{'account_id': 15475675, 'reputation': 1, 'user_id': 11622765, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-xupJ6Ljn7os/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdfcbpMQJ4-wuKC6_HQeF5TokdqNw/mo/photo.jpg?sz=256', 'display_name': 'suu', 'link': 'https://stackoverflow.com/users/11622765/suu'}",True,169,58928574.0,1,-2,1661504458,1574144487,1661504458.0,58927800,CC BY-SA 4.0,https://stackoverflow.com/questions/58927800/typeerror-while-trying-to-crop-images-on-opencv,TypeError while trying to crop images on opencv,,,,,,
170,"['python', 'opencv', 'label', 'contour']","{'account_id': 15015950, 'reputation': 113, 'user_id': 10838965, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/43570fc7f6e3aa398ddf50c64a9618fe?s=256&d=identicon&r=PG&f=1', 'display_name': 'frankenstein', 'link': 'https://stackoverflow.com/users/10838965/frankenstein'}",False,745,,0,0,1661504447,1573705769,1661504447.0,58849401,CC BY-SA 4.0,https://stackoverflow.com/questions/58849401/how-to-label-contours-following-y-axis-by-numbers-opencv-python,How to label contours following &quot;y axis&quot; by numbers opencv python?,,,,,,
171,"['python', 'opencv', 'contour', 'convex-hull']","{'account_id': 14129694, 'reputation': 9, 'user_id': 10208003, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-4ZnE6l0tSAQ/AAAAAAAAAAI/AAAAAAAAADw/jh7kYGFeElg/photo.jpg?sz=256', 'display_name': 'Shrouti Gangopadhyay', 'link': 'https://stackoverflow.com/users/10208003/shrouti-gangopadhyay'}",False,735,,0,0,1661504214,1572932702,1661504214.0,58705156,CC BY-SA 4.0,https://stackoverflow.com/questions/58705156/to-find-common-points-between-contour-and-convexhull-of-an-image,To find common points between contour and convexhull of an image,,,,,,
172,"['python', 'sql-server', 'python-3.x', 'ubuntu', 'pyodbc']","{'account_id': 16075838, 'reputation': 532, 'user_id': 11625533, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cb1436dbdfe05c8c049cc876be3f4f99?s=256&d=identicon&r=PG&f=1', 'display_name': 'grand2019', 'link': 'https://stackoverflow.com/users/11625533/grand2019'}",True,1725,,2,2,1661467533,1574265838,,58958636,CC BY-SA 4.0,https://stackoverflow.com/questions/58958636/cant-open-lib-sql-server-native-client-11-0-when-running-python3-file-in-ubun,Can&#39;t open lib &#39;SQL Server Native Client 11.0&#39; when running python3 file in Ubuntu VM,,,,,,
173,"['python', 'pandas', 'orc']","{'account_id': 15831005, 'reputation': 479, 'user_id': 11554863, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/6hqQw.jpg?s=256&g=1', 'display_name': 'alcor', 'link': 'https://stackoverflow.com/users/11554863/alcor'}",True,6713,,3,8,1661349543,1573038155,1626473425.0,58728634,CC BY-SA 4.0,https://stackoverflow.com/questions/58728634/convert-pandas-dataframe-from-to-orc-file,Convert Pandas dataframe from/to ORC file,,,,,,
