,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,migrated_from,closed_date,closed_reason,bounty_amount,bounty_closes_date,protected_date
201,"['python', 'nlp', 'huggingface-datasets', 'huggingface']","{'account_id': 13066607, 'reputation': 53, 'user_id': 9441734, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7b134cadf6620db413e8a664a60b1d7b?s=256&d=identicon&r=PG&f=1', 'display_name': 'TMN', 'link': 'https://stackoverflow.com/users/9441734/tmn'}",True,1245,2,0,1666383942,1648467404,1648468060.0,71646831,CC BY-SA 4.0,https://stackoverflow.com/questions/71646831/huggingface-datasets-valueerror,Huggingface datasets ValueError,,,,,,,
202,"['python', 'dll', 'package', 'conda', 'dllimport']","{'account_id': 22284644, 'reputation': 117, 'user_id': 17274113, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/euDD4.jpg?s=256&g=1', 'display_name': 'Max Duso', 'link': 'https://stackoverflow.com/users/17274113/max-duso'}",True,2881,2,0,1666379661,1646348382,1646691079.0,71344780,CC BY-SA 4.0,https://stackoverflow.com/questions/71344780/importerror-dll-load-failed-while-importing-gdal-the-specified-module-could-n,ImportError: DLL load failed while importing _gdal: The specified module could not be found,71396790.0,,,,,,
203,"['python', 'numpy', 'machine-learning', 'h5py', 'pattern-recognition']","{'account_id': 19493366, 'reputation': 1, 'user_id': 14261145, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-xMBYiWE409k/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclGepQ9Phcxbpl8O3DhCGnSSlRZ1Q/photo.jpg?sz=256', 'display_name': 'lee en', 'link': 'https://stackoverflow.com/users/14261145/lee-en'}",False,427,0,0,1666366022,1647265516,1666366022.0,71468796,CC BY-SA 4.0,https://stackoverflow.com/questions/71468796/reshape-1-images-in-a-h5-dataset,Reshape(-1) images in a h5 dataset,,,,,,,
204,"['python', 'web3py', 'binance-smart-chain']","{'account_id': 18332230, 'reputation': 21, 'user_id': 13350495, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/mXtCh.jpg?s=256&g=1', 'display_name': 'Ali Borsalani', 'link': 'https://stackoverflow.com/users/13350495/ali-borsalani'}",False,442,1,1,1666347671,1648723251,1653402386.0,71691092,CC BY-SA 4.0,https://stackoverflow.com/questions/71691092/trouble-getting-pending-transaction-receipt-for-binance-smart-chain,trouble getting pending transaction receipt for Binance Smart Chain,,,,,,,
205,"['python', 'faker', 'factory-boy']","{'account_id': 13997982, 'reputation': 87, 'user_id': 10110318, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/02b68fcf303b8f13ece4bacb5fbea6ab?s=256&d=identicon&r=PG', 'display_name': 'Radosław Hryniewicki', 'link': 'https://stackoverflow.com/users/10110318/rados%c5%82aw-hryniewicki'}",False,69,1,0,1666344819,1647955918,1647956462.0,71572939,CC BY-SA 4.0,https://stackoverflow.com/questions/71572939/random-model-values-inside-list-subfactory-elements,Random model values inside list subfactory elements,,,,,,,
206,"['python', 'python-3.x', 'sqlalchemy', 'mariadb', 'mariadb-10.4']","{'account_id': 20733914, 'reputation': 41, 'user_id': 15225176, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2c75a068f1d9c647a73611a8f2afcb0b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Smitha ', 'link': 'https://stackoverflow.com/users/15225176/smitha'}",True,276,1,0,1666323911,1648178394,1648183024.0,71611802,CC BY-SA 4.0,https://stackoverflow.com/questions/71611802/packet-sequence-number-wrong-got-1-expected-0,Packet sequence number wrong - got 1 expected 0,74148574.0,,,,,,
207,"['python', 'pandas', 'dataframe', 'azure-sql-database', 'pyodbc']","{'account_id': 24419231, 'reputation': 11, 'user_id': 18345735, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgUT6Ged4X5LigeNRRCfJn2-P-rVISjoAfGo5HN=k-s256', 'display_name': 'Ricardo van der Aa', 'link': 'https://stackoverflow.com/users/18345735/ricardo-van-der-aa'}",False,243,0,1,1666298200,1646154007,,71312061,CC BY-SA 4.0,https://stackoverflow.com/questions/71312061/error-when-uploading-pandas-dataframe-to-azure-sql-server-database-with-active-d,Error When Uploading Pandas Dataframe to Azure SQL Server Database With Active Directory Interactive/2MFA Using Pyodbc,,,,,,,
208,"['python', 'flask', 'import', 'pycharm', 'werkzeug']","{'account_id': 5391072, 'reputation': 469, 'user_id': 17889328, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/48a27b4915332440bd966ee29c9e32c8?s=256&d=identicon&r=PG', 'display_name': 'prosody', 'link': 'https://stackoverflow.com/users/17889328/prosody'}",True,23898,5,28,1666270654,1648496866,1650049167.0,71652965,CC BY-SA 4.0,https://stackoverflow.com/questions/71652965/importerror-cannot-import-name-safe-str-cmp-from-werkzeug-security,ImportError: cannot import name &#39;safe_str_cmp&#39; from &#39;werkzeug.security&#39;,71653849.0,,,,,,
209,"['python', 'keras', 'conv-neural-network', 'lstm', 'flatten']","{'account_id': 23765746, 'reputation': 11, 'user_id': 17780524, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJx4maHGxai8MTfD1uulgALcT2eeEqzo_Fwi7Pc0=k-s256', 'display_name': 'pc dar', 'link': 'https://stackoverflow.com/users/17780524/pc-dar'}",False,64,1,0,1666270073,1646728664,,71392108,CC BY-SA 4.0,https://stackoverflow.com/questions/71392108/timedistributedglobalaveragepooling2d-vs-timedistributedflatten,TimeDistributed(GlobalAveragePooling2D()) vs TimeDistributed(Flatten()),,,,,,,
210,"['python', 'pyqt', 'qtserialport', 'raspberry-pi-pico']","{'account_id': 11159374, 'reputation': 334, 'user_id': 8807512, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/16411b2f860f2c383e81cbd1e4832b15?s=256&d=identicon&r=PG&f=1', 'display_name': 'JRVeale', 'link': 'https://stackoverflow.com/users/8807512/jrveale'}",False,216,1,1,1666265907,1646733119,1653000656.0,71392985,CC BY-SA 4.0,https://stackoverflow.com/questions/71392985/why-doesnt-my-pyqt-usb-serial-connection-work-until-after-ive-connected-with-a,Why doesn&#39;t my PyQt USB serial connection work until after I&#39;ve connected with another serial monitor?,,,,,,,
211,"['python', 'pycharm', 'conda', 'plotly-dash']","{'account_id': 18481708, 'reputation': 174, 'user_id': 15818365, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhuinOVO6wbrEA02vyyhf0OA2Xr_mUMxuCiTEI=k-s256', 'display_name': 'quiccode', 'link': 'https://stackoverflow.com/users/15818365/quiccode'}",True,8558,3,18,1666263900,1648508310,1648514238.0,71654590,CC BY-SA 4.0,https://stackoverflow.com/questions/71654590/dash-importerror-cannot-import-name-get-current-traceback-from-werkzeug-debu,Dash ImportError: cannot import name &#39;get_current_traceback&#39; from &#39;werkzeug.debug.tbtools&#39;,71656169.0,,,,,,
212,"['python', 'metrics', 'forecasting', 'arima', 'facebook-prophet']","{'account_id': 24454836, 'reputation': 43, 'user_id': 18376573, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxNNA9nytk-k4q1KCQQHAvxXh9hzufVhW0JKg0v=k-s256', 'display_name': 'user18376573', 'link': 'https://stackoverflow.com/users/18376573/user18376573'}",False,112,1,0,1666250672,1647452727,1647540712.0,71501984,CC BY-SA 4.0,https://stackoverflow.com/questions/71501984/can-r2-metric-be-used-for-rolling-forecasts,Can R^2 Metric be used for rolling forecasts?,,,,,,,
213,"['python', 'python-3.x', 'django', 'django-4.0', 'gettext-lazy']","{'account_id': 16663544, 'reputation': 1627, 'user_id': 12042898, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mA-RNSF9vOOwxZNqShXmY-4Ht8-eTvNFLZ-ftOV=k-s256', 'display_name': 'Ged Flod', 'link': 'https://stackoverflow.com/users/12042898/ged-flod'}",True,7472,1,7,1666248204,1646897958,1666248204.0,71420362,,https://stackoverflow.com/questions/71420362/django4-0-importerror-cannot-import-name-ugettext-lazy-from-django-utils-tra,Django4.0 ImportError: cannot import name &#39;ugettext_lazy&#39; from &#39;django.utils.translation&#39;,71420374.0,,1646900472.0,Duplicate,,,
214,"['python', 'xcode', 'nativescript']","{'account_id': 11267980, 'reputation': 473, 'user_id': 8264244, 'user_type': 'registered', 'accept_rate': 10, 'profile_image': 'https://www.gravatar.com/avatar/34485603baf98a1368e4e707dabacd08?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jan Mark Dannenberg', 'link': 'https://stackoverflow.com/users/8264244/jan-mark-dannenberg'}",True,43151,8,33,1666244305,1647264611,,71468590,CC BY-SA 4.0,https://stackoverflow.com/questions/71468590/env-python-no-such-file-or-directory-when-building-app-with-xcode,env: python: No such file or directory when building app with Xcode,,,,,,,
215,"['python', 'pandas', 'h5py', 'hdfstore']","{'account_id': 4605247, 'reputation': 8377, 'user_id': 3734914, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/JAGw8.jpg?s=256&g=1', 'display_name': 'Batman', 'link': 'https://stackoverflow.com/users/3734914/batman'}",False,1070,1,1,1666189499,1646696930,1646746203.0,71388502,CC BY-SA 4.0,https://stackoverflow.com/questions/71388502/read-hdf5-file-created-with-h5py-using-pandas,Read HDF5 File Created With h5py Using Pandas,,,,,,,
216,"['python', 'python-3.x', 'web-scraping', 'yahoo-finance', 'yahoo-api']","{'account_id': 24413140, 'reputation': 1, 'user_id': 18340345, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwckzHoKLutVyGr9WjNqGEBsYfDR0gEb0kx8xQ=k-s256', 'display_name': 'Ryan Marinas', 'link': 'https://stackoverflow.com/users/18340345/ryan-marinas'}",True,276,1,-1,1666189050,1647036997,1647037341.0,71445196,CC BY-SA 4.0,https://stackoverflow.com/questions/71445196/how-do-i-get-this-code-to-loop-for-other-stocks-for-example-i-want-it-to-repea,"How do I get this code to loop for other stocks? For example, I want it to repeat and show stocks like Telsa, Amazon, Apple all in one executution?",,,,,,,
217,"['python', 'powerpoint', 'win32com']","{'account_id': 22649137, 'reputation': 1, 'user_id': 16824069, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzuPiS1K7ZWxtCxmkd7sRfkhR7-qrBjsnrmCVCy=k-s256', 'display_name': 'Sahil Gauba', 'link': 'https://stackoverflow.com/users/16824069/sahil-gauba'}",False,266,2,0,1666185569,1646943848,,71430344,CC BY-SA 4.0,https://stackoverflow.com/questions/71430344/update-links-of-powerpoint-using-win32com-python,Update Links of Powerpoint using win32com (Python),,,,,,,
218,"['python', 'python-wheel', 'anaconda3', 'pystan', 'u8darts']","{'account_id': 5957828, 'reputation': 39, 'user_id': 4683834, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fbaa901d58cb82876e349445a87b7708?s=256&d=identicon&r=PG&f=1', 'display_name': 'Roopa Sudhakar', 'link': 'https://stackoverflow.com/users/4683834/roopa-sudhakar'}",True,2135,2,0,1666180432,1648207857,1650224304.0,71616253,CC BY-SA 4.0,https://stackoverflow.com/questions/71616253/error-failed-building-wheel-for-pystan-in-anaconda-distribution-how-to-fix-thi,ERROR: Failed building wheel for pystan in Anaconda distribution. How to fix this error?,,,,,,,
219,"['python', 'selenium', 'google-chrome', 'selenium-webdriver', 'python-requests']","{'account_id': 23453326, 'reputation': 117, 'user_id': 17509195, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gg2J2eECPq8k9UPfzTdr2tgSNOBqnrpdK8danCCIA=k-s256', 'display_name': 'Robert Tacchini', 'link': 'https://stackoverflow.com/users/17509195/robert-tacchini'}",False,355,1,4,1666172136,1648582457,,71667864,CC BY-SA 4.0,https://stackoverflow.com/questions/71667864/how-to-transfer-cookies-from-default-browser-to-selenium-webdriver,How to transfer cookies from default browser to selenium webdriver?,,,,,,,
220,"['python', 'tensorflow', 'reinforcement-learning', 'dqn', 'tf-agent']","{'account_id': 8806184, 'reputation': 199, 'user_id': 8460236, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10153776036242092/picture?type=large', 'display_name': 'John', 'link': 'https://stackoverflow.com/users/8460236/john'}",False,60,1,0,1666171646,1648034974,1648039471.0,71586439,CC BY-SA 4.0,https://stackoverflow.com/questions/71586439/tfagents-clarification-on-the-usage-of-observation-and-action-constraint-splitt,TFAGENTS: clarification on the usage of observation_and_action_constraint_splitter for DqnAgent agents,,,,,,,
221,"['python', 'selenium', 'python-imaging-library']","{'account_id': 15770367, 'reputation': 418, 'user_id': 11848391, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-n-UO49nQ0a0/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcxVNW7CDd_FqGfQMs9sgoVUCeOxg/mo/photo.jpg?sz=256', 'display_name': 'Damian Jacobs', 'link': 'https://stackoverflow.com/users/11848391/damian-jacobs'}",True,113,1,0,1666166589,1647787590,,71547773,CC BY-SA 4.0,https://stackoverflow.com/questions/71547773/passing-screenshot-from-selenium-into-pillow-without-saving-to-disk,Passing screenshot from selenium into Pillow without saving to disk,74121857.0,,,,,,
222,"['python', 'openpyxl']","{'account_id': 18538291, 'reputation': 142, 'user_id': 17901069, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-Cz8wa50zHag/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJMN_KsQWwcfz_nbehcqdx8RrA375w/photo.jpg?sz=256', 'display_name': '00noob', 'link': 'https://stackoverflow.com/users/17901069/00noob'}",True,312,1,2,1666119130,1648538953,1666119130.0,71658044,CC BY-SA 4.0,https://stackoverflow.com/questions/71658044/how-to-set-the-default-row-and-column-height-in-openpyxl,How to set the default row and column height in openpyxl?,,,,,,,
223,"['python', 'amazon-s3', 'huggingface-datasets']","{'account_id': 6893414, 'reputation': 13255, 'user_id': 5296106, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/7kdrv.png?s=256&g=1', 'display_name': 'Riccardo Bucco', 'link': 'https://stackoverflow.com/users/5296106/riccardo-bucco'}",False,522,2,2,1666110686,1646663988,,71382743,CC BY-SA 4.0,https://stackoverflow.com/questions/71382743/implement-custom-huggingface-dataset-with-data-downloaded-from-s3,Implement custom Huggingface dataset with data downloaded from s3,,,,,,,
224,"['python', 'anaconda']","{'account_id': 22775276, 'reputation': 11, 'user_id': 16932042, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9612c93e1ef3fc25062ccb035ce4bcfc?s=256&d=identicon&r=PG&f=1', 'display_name': 'matttechguy21', 'link': 'https://stackoverflow.com/users/16932042/matttechguy21'}",False,141,1,1,1666107703,1647977667,1647979662.0,71577965,CC BY-SA 4.0,https://stackoverflow.com/questions/71577965/anaconda-navigator-not-allowing-me-to-import-environment,Anaconda Navigator not allowing me to import environment,,,,,,,
225,"['python', 'progress-bar', 'tqdm']","{'account_id': 1791968, 'reputation': 71, 'user_id': 1632123, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f332ef11576b0910f1f42cea29b59ddf?s=256&d=identicon&r=PG', 'display_name': 'JohnM', 'link': 'https://stackoverflow.com/users/1632123/johnm'}",False,764,1,2,1666106441,1647326481,1666106349.0,71477963,CC BY-SA 4.0,https://stackoverflow.com/questions/71477963/how-do-i-set-default-progress-bar-color-and-background-colour-for-tqdm,How do I set default progress bar color and background colour for tqdm?,,,,,,,
226,"['python', 'elasticsearch']","{'account_id': 22302066, 'reputation': 676, 'user_id': 16527170, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c16dff225615d62da3eab03e2c98c19a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Divyank', 'link': 'https://stackoverflow.com/users/16527170/divyank'}",True,4377,3,2,1666099107,1648240813,1648241574.0,71622869,CC BY-SA 4.0,https://stackoverflow.com/questions/71622869/typeerror-init-missing-1-required-positional-argument-scheme-in-elasti,TypeError: __init__() missing 1 required positional argument: &#39;scheme&#39; in Elastic Search,,,,,,,
227,"['python', 'list', 'python-2.7', 'sorting', 'tuples']","{'account_id': 24594315, 'reputation': 15, 'user_id': 18497734, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjBfVxTJrAg6mB-IEgnpl-Q4VfxUyomqFcrlEaitg=k-s256', 'display_name': 'vickey luckey', 'link': 'https://stackoverflow.com/users/18497734/vickey-luckey'}",True,119,1,0,1666082898,1647554566,1666082898.0,71519543,,https://stackoverflow.com/questions/71519543/how-can-we-give-multiple-arguments-to-format-from-a-list,How can we give multiple arguments to .format() from a list?,71519752.0,,1647622314.0,Duplicate,,,
228,"['python', 'arrays', 'numpy', 'concatenation', 'medical']","{'account_id': 17301093, 'reputation': 23, 'user_id': 12530794, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2d65df08a2a6d3e47684c4a7aa0b3f63?s=256&d=identicon&r=PG&f=1', 'display_name': '29nivek', 'link': 'https://stackoverflow.com/users/12530794/29nivek'}",False,44,0,0,1666080273,1646863401,,71416504,CC BY-SA 4.0,https://stackoverflow.com/questions/71416504/mimic-iii-benchmarks-how-to-append-feature-information-for-the-714-clinical-fea,MIMIC-III benchmarks: How to append feature information for the 714 clinical feature columns?,,,,,,,
229,"['python', 'pandas', 'sankey-diagram']","{'account_id': 16553178, 'reputation': 189, 'user_id': 11960929, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/48475b727b499b1b1ade9a9d3ff7cb04?s=256&d=identicon&r=PG&f=1', 'display_name': 'cheriemilk', 'link': 'https://stackoverflow.com/users/11960929/cheriemilk'}",False,560,1,0,1666077988,1646730527,1666077988.0,71392475,CC BY-SA 4.0,https://stackoverflow.com/questions/71392475/pandas-how-to-calculate-the-percentage-for-each-sankey-nodes,pandas- how to calculate the percentage for each sankey nodes,,,,,,,
