,tags,owner,is_answered,view_count,bounty_amount,bounty_closes_date,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,protected_date,closed_date,closed_reason,migrated_from
393,"['python', 'django']","{'account_id': 23472252, 'reputation': 11, 'user_id': 17525592, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgqGgJnly0iqkyc2JZrqRJMX337XsqI_Og1bNWJ=k-s256', 'display_name': 'Nawaf', 'link': 'https://stackoverflow.com/users/17525592/nawaf'}",False,652,,,3,0,1660544678,1638085916,,70141544,CC BY-SA 4.0,https://stackoverflow.com/questions/70141544/django-template-exceptions-templatedoesnotexist-customer-base-html,django.template.exceptions.TemplateDoesNotExist: customer/base.html,,,,,
394,"['python', 'loops', 'variables']","{'account_id': 23012875, 'reputation': 43, 'user_id': 17135153, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJy5VGD2z3m1jtoS-hP18K_7eTNPVHs_Nyk52FPL=k-s256', 'display_name': 'Denis', 'link': 'https://stackoverflow.com/users/17135153/denis'}",True,1170,,,4,-2,1660517048,1635850086,1635850311.0,69809124,CC BY-SA 4.0,https://stackoverflow.com/questions/69809124/how-to-write-the-program-that-prints-out-all-the-positive-integer-values-from-1,How to write the program that prints out all the positive integer values from 1 up to the input number and each pair of numbers is flipped?,69809295.0,,,,
395,"['python', 'recursion', 'search', 'graph', 'break']","{'account_id': 18587957, 'reputation': 35, 'user_id': 13545822, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-bzD2k9kLicg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn4f_rTgvqmyqVvZ3XSQt-OXiltVg/photo.jpg?sz=256', 'display_name': 'Felipe L', 'link': 'https://stackoverflow.com/users/13545822/felipe-l'}",True,48,,,1,1,1660491688,1637602180,1660491688.0,70070003,CC BY-SA 4.0,https://stackoverflow.com/questions/70070003/graph-search-how-to-stop-searching-when-the-value-is-found,"Graph search, how to stop searching when the value is found?",70072814.0,,,,
396,"['python', 'performance', 'mergesort', 'recurrence', 'master-theorem']","{'account_id': 18587957, 'reputation': 35, 'user_id': 13545822, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-bzD2k9kLicg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn4f_rTgvqmyqVvZ3XSQt-OXiltVg/photo.jpg?sz=256', 'display_name': 'Felipe L', 'link': 'https://stackoverflow.com/users/13545822/felipe-l'}",True,190,,,1,2,1660491619,1637608883,1660491619.0,70071286,CC BY-SA 4.0,https://stackoverflow.com/questions/70071286/how-to-find-the-recurrence-relation-and-calculate-master-theorem-of-a-merge-sor,"How to find the recurrence relation, and calculate Master Theorem of a Merge Sort Code?",70176192.0,,,,
397,"['python', 'ursina']","{'account_id': 22523298, 'reputation': 63, 'user_id': 16716485, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwbQbu1ZGtXdIWBAwwBSlLPscldoC9SaArZv7c=k-s256', 'display_name': 'Anslip', 'link': 'https://stackoverflow.com/users/16716485/anslip'}",True,869,,,5,5,1660487368,1637688176,,70085193,CC BY-SA 4.0,https://stackoverflow.com/questions/70085193/ursina-engine-textures,Ursina Engine textures,,,,,
398,"['python', 'matrix', 'sum']","{'account_id': 16193927, 'reputation': 39, 'user_id': 11692025, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d7aa45d07c972a5865a4c8f93045ef0b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Osmani', 'link': 'https://stackoverflow.com/users/11692025/osmani'}",True,1151,,,3,0,1660480938,1637665000,1637665447.0,70079631,CC BY-SA 4.0,https://stackoverflow.com/questions/70079631/calculate-sum-of-all-directly-surrounding-elements-to-some-element-in-matrix,Calculate sum of all directly surrounding elements to some element in matrix,,,,,
399,"['python', 'module', 'zip']","{'account_id': 3053728, 'reputation': 5234, 'user_id': 2587816, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/d0ec5b10cbc8a9a5b707ea67ea60f84d?s=256&d=identicon&r=PG', 'display_name': 'Jiminion', 'link': 'https://stackoverflow.com/users/2587816/jiminion'}",False,146,,,0,1,1660471263,1637230584,1660471263.0,70018035,CC BY-SA 4.0,https://stackoverflow.com/questions/70018035/how-do-you-build-a-python-library-zip-file-e-g-python38-zip-from-a-source-dis,How do you build a Python library zip file (e.g. Python38.zip) from a source distribution? (e.g. Python-3.8.2.tgz),,,,,
400,"['python', 'scrapy', 'web-crawler']","{'account_id': 19329096, 'reputation': 342, 'user_id': 14131095, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjjyomphbfwotHakoADusAjVy9Q3H-Suo-Ewirn=k-s256', 'display_name': 'Ele975', 'link': 'https://stackoverflow.com/users/14131095/ele975'}",True,365,,,2,2,1660456217,1637667067,1637668185.0,70080117,CC BY-SA 4.0,https://stackoverflow.com/questions/70080117/scrapy-parse-function-not-called,Scrapy parse function not called,,,,,
401,"['python', 'compilation', 'solidity', 'brownie']","{'user_type': 'does_not_exist', 'display_name': 'user15606993'}",True,1583,,,4,4,1660454377,1636909344,1637612297.0,69965291,CC BY-SA 4.0,https://stackoverflow.com/questions/69965291/solidity-brownie-compile-status-404-getting-package-version-from-github,solidity - brownie compile - Status 404 getting package version from GitHub,,,,,
402,"['python', 'docker', 'flask', 'gunicorn', 'windows-subsystem-for-linux']","{'account_id': 12653394, 'reputation': 83, 'user_id': 9196664, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/50d93f67eb74887483fe4ed3e7b290b3?s=256&d=identicon&r=PG', 'display_name': 'Imran Said', 'link': 'https://stackoverflow.com/users/9196664/imran-said'}",True,677,,,1,1,1660450953,1638092390,1638092901.0,70142156,CC BY-SA 4.0,https://stackoverflow.com/questions/70142156/docker-flask-wsl2-err-empty-response,Docker Flask wsl2 ERR_EMPTY_RESPONSE,,,,,
403,"['python', 'pandas', 'scikit-learn']","{'account_id': 14553293, 'reputation': 159, 'user_id': 10511518, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-uKCKLmKODBM/AAAAAAAAAAI/AAAAAAAAAAc/jkOGqPh566Y/photo.jpg?sz=256', 'display_name': 'Kurtis Pykes', 'link': 'https://stackoverflow.com/users/10511518/kurtis-pykes'}",False,338,,,1,0,1660434278,1637579533,,70064859,CC BY-SA 4.0,https://stackoverflow.com/questions/70064859/how-can-i-apply-multiple-transforms-to-the-same-columns-with-columntransformer-i,How can I apply multiple transforms to the same columns with ColumnTransformer in scikit-learn?,,,,,
404,"['python', 'tensorflow', 'keras', 'neural-network']","{'account_id': 22784450, 'reputation': 43, 'user_id': 16939860, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyIslADL3UAJbkvjfh3YXMoxcslA-SJTCJXMqhK=k-s256', 'display_name': 'sean harricharan', 'link': 'https://stackoverflow.com/users/16939860/sean-harricharan'}",True,8596,,,2,4,1660426825,1636656097,,69933345,CC BY-SA 4.0,https://stackoverflow.com/questions/69933345/expected-min-ndim-2-found-ndim-1-full-shape-received-none,"Expected min_ndim=2, found ndim=1. Full shape received: (None,)",69933594.0,,,,
405,"['python', 'opencv', 'camera-calibration', 'calibration', 'distortion']","{'account_id': 4551326, 'reputation': 1172, 'user_id': 3696412, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3696412', 'link': 'https://stackoverflow.com/users/3696412/user3696412'}",True,1150,,,1,4,1660426429,1637855200,,70113913,CC BY-SA 4.0,https://stackoverflow.com/questions/70113913/distortion-correction-with-open-cv,Distortion correction with open CV,,,,,
406,"['python', 'types', 'integer', 'binary-search', 'nonetype']","{'account_id': 11086050, 'reputation': 29, 'user_id': 8139728, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8c5a9119a0be13cfcc5ef2f263e4dbff?s=256&d=identicon&r=PG&f=1', 'display_name': 'Edward Wong', 'link': 'https://stackoverflow.com/users/8139728/edward-wong'}",False,42,,,0,0,1660350834,1635807795,,69803675,,https://stackoverflow.com/questions/69803675/why-is-the-return-type-in-my-python-code-nonetype,Why is the return type in my python code NoneType?,,,1635808514.0,Duplicate,
407,['python'],"{'account_id': 23480515, 'reputation': 1, 'user_id': 17532718, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgSZi6xoZ146-wd_G3M5-fMCa34T5ybeKGxJLg7AQ=k-s256', 'display_name': 'Craig Lessard', 'link': 'https://stackoverflow.com/users/17532718/craig-lessard'}",False,22,,,0,0,1660350012,1638118749,1638118985.0,70145623,,https://stackoverflow.com/questions/70145623/why-is-this-recursive-code-evaluating-to-false,Why is this recursive code evaluating to False?,,,1638118862.0,Duplicate,
408,"['python', 'django', 'mqtt', 'paho']","{'account_id': 23284884, 'reputation': 7, 'user_id': 17367871, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxO3xL01XtouYNHSCCnM2Yjq-lRmC_lviq9g24b=k-s256', 'display_name': 'Felix Dango', 'link': 'https://stackoverflow.com/users/17367871/felix-dango'}",False,195,,,1,0,1660343114,1636464525,1636533543.0,69899012,CC BY-SA 4.0,https://stackoverflow.com/questions/69899012/save-data-to-django-models-on-different-types-of-messages-i-receive-on-mqtt,save data to Django models on different types of messages I receive on Mqtt,,,,,
409,"['python', 'tensorflow', 'machine-learning', 'keras', 'neural-network']","{'account_id': 19146529, 'reputation': 85, 'user_id': 13985387, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d4ccdf752cae49a6f5ab4bf3748c7d5d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ash Roy', 'link': 'https://stackoverflow.com/users/13985387/ash-roy'}",True,5958,,,1,4,1660331920,1636307357,1660331920.0,69875073,CC BY-SA 4.0,https://stackoverflow.com/questions/69875073/confusion-matrix-valueerror-classification-metrics-cant-handle-a-mix-of-binary,Confusion Matrix ValueError: Classification metrics can&#39;t handle a mix of binary and continuous targets,69875281.0,,,,
410,"['python', 'machine-learning', 'scikit-learn', 'scipy', 'linear-regression']","{'account_id': 22084038, 'reputation': 145, 'user_id': 16343169, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwaPMXLGXzCBkPmX-iQYs34Xe_LMC1IFyFOnUva=k-s256', 'display_name': 'Jerzy', 'link': 'https://stackoverflow.com/users/16343169/jerzy'}",True,3790,,,1,2,1660331867,1636054973,1660331867.0,69844967,CC BY-SA 4.0,https://stackoverflow.com/questions/69844967/calculation-of-mse-and-rmse-in-linear-regression,Calculation of MSE and RMSE in linear regression,69845267.0,,,,
411,"['python', 'machine-learning', 'scikit-learn', 'neural-network', 'optuna']","{'account_id': 4862056, 'reputation': 1035, 'user_id': 9301805, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/52b4bfb96b3ee05ac5f0c93aa9e5671a?s=256&d=identicon&r=PG&f=1', 'display_name': 'user88484', 'link': 'https://stackoverflow.com/users/9301805/user88484'}",True,1074,,,1,3,1660311769,1636648248,1660311769.0,69931757,CC BY-SA 4.0,https://stackoverflow.com/questions/69931757/how-to-set-hidden-layer-sizes-in-sklearn-mlpregressor-using-optuna-trial,How to set hidden_layer_sizes in sklearn MLPRegressor using optuna trial,69932202.0,,,,
412,"['python', 'machine-learning', 'scikit-learn']","{'account_id': 2211885, 'reputation': 10446, 'user_id': 1953504, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://i.stack.imgur.com/7nVZV.jpg?s=256&g=1', 'display_name': 'Sal-laS', 'link': 'https://stackoverflow.com/users/1953504/sal-las'}",True,282,,,1,0,1660311148,1638183035,1660311148.0,70153382,CC BY-SA 4.0,https://stackoverflow.com/questions/70153382/how-to-create-a-custom-columntransformer-using-scikit-learn,How to create a custom ColumnTransformer using scikit-learn?,70153831.0,,,,
413,"['python', 'conv-neural-network']","{'account_id': 23217985, 'reputation': 15, 'user_id': 17310646, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzB4LFveJWTq3u-3nh8vjHZxHGPqLf0k9tZTRKO=k-s256', 'display_name': 'samatra', 'link': 'https://stackoverflow.com/users/17310646/samatra'}",True,150,,,1,0,1660262253,1635865553,,69812600,CC BY-SA 4.0,https://stackoverflow.com/questions/69812600/pretrained-cnn-mobilenet-v2-output-shape,Pretrained CNN (MobileNet V2) output shape,73327978.0,,,,
414,"['python', 'pandas']","{'account_id': 4885117, 'reputation': 1531, 'user_id': 3937811, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/Zt1z6.png?s=256&g=1', 'display_name': 'Evan Gertis', 'link': 'https://stackoverflow.com/users/3937811/evan-gertis'}",True,45,,,1,0,1660247823,1637950956,1660247823.0,70128642,CC BY-SA 4.0,https://stackoverflow.com/questions/70128642/how-to-calculate-totals-from-pandas-dataframe,How to calculate totals from Pandas dataframe,70128798.0,,,,
415,"['python', 'pandas', 'plotly-dash', 'xlsxwriter']","{'account_id': 17554819, 'reputation': 335, 'user_id': 12734492, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/YVYcC.png?s=256&g=1', 'display_name': 'Galat', 'link': 'https://stackoverflow.com/users/12734492/galat'}",True,482,,,1,2,1660246582,1637152128,,70004428,CC BY-SA 4.0,https://stackoverflow.com/questions/70004428/plotly-dash-table-how-to-export-formatted-excel-files-from-the-dash-table,Plotly Dash Table: How to export formatted excel files from the dash table,73326068.0,,,,
416,['python'],"{'account_id': 3679000, 'reputation': 1439, 'user_id': 3064366, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3064366', 'link': 'https://stackoverflow.com/users/3064366/user3064366'}",False,419,,,1,0,1660245533,1638210548,,70159609,CC BY-SA 4.0,https://stackoverflow.com/questions/70159609/receiving-error-when-i-am-importing-sklearn-ensemble,Receiving error when I am importing sklearn.ensemble,,,,,
417,"['python', 'numpy', 'tensorflow', 'numpy-ndarray']","{'account_id': 11515788, 'reputation': 173, 'user_id': 8439201, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/HuiIa.jpg?s=256&g=1', 'display_name': 'M Umer', 'link': 'https://stackoverflow.com/users/8439201/m-umer'}",True,209,,,2,0,1660241276,1635954313,1660241276.0,69827793,CC BY-SA 4.0,https://stackoverflow.com/questions/69827793/combine-two-arrays-with-different-dimensions,Combine two arrays with different dimensions,,,,,
418,"['python', 'firebase', 'download', 'firebase-storage', 'firebase-admin']","{'account_id': 23448926, 'reputation': 1, 'user_id': 17505350, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJw7kolPs4Nr4EXMa9olkkTM9XE6XrKp_Hs8LJvb=k-s256', 'display_name': 'Neeraj Dubey 6633', 'link': 'https://stackoverflow.com/users/17505350/neeraj-dubey-6633'}",True,1548,,,2,0,1660224297,1637826431,,70107431,CC BY-SA 4.0,https://stackoverflow.com/questions/70107431/how-to-download-file-from-firebase-storage-in-python-using-firebase-admin,How to download file from firebase storage in python using firebase_admin,,,,,
419,"['python', 'tensorflow', 'keras']","{'account_id': 22239440, 'reputation': 41, 'user_id': 16474224, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/4517635948268324/picture?type=large', 'display_name': 'Liviu Barbu', 'link': 'https://stackoverflow.com/users/16474224/liviu-barbu'}",True,590,,,2,0,1660221554,1637865775,1660221554.0,70115966,CC BY-SA 4.0,https://stackoverflow.com/questions/70115966/fit-generator-with-yield-generator-cannot-pickle-generator-object,Fit generator with yield generator. Cannot Pickle &#39;generator&#39; object,,,,,
420,"['python', 'visual-studio-code']","{'account_id': 2771200, 'reputation': 626, 'user_id': 2385772, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/54787afbd0e7c30936101c2fa84bd89b?s=256&d=identicon&r=PG', 'display_name': 'Lukas Kahwe Smith', 'link': 'https://stackoverflow.com/users/2385772/lukas-kahwe-smith'}",False,203,,,1,1,1660216985,1636973504,1637047793.0,69973202,CC BY-SA 4.0,https://stackoverflow.com/questions/69973202/debugging-python-with-vscode-leads-to-incompatible-architecture-error,Debugging python with VSCode leads to incompatible architecture error,,,,,
421,"['python', 'ros', 'normals', 'rospy', 'pcl']","{'account_id': 18240817, 'reputation': 11, 'user_id': 13277868, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/jKLsL.jpg?s=256&g=1', 'display_name': 'Dimitris Tsolakidis', 'link': 'https://stackoverflow.com/users/13277868/dimitris-tsolakidis'}",False,332,,,1,1,1660210732,1636630111,1636966746.0,69927523,CC BY-SA 4.0,https://stackoverflow.com/questions/69927523/publishing-normals-in-ros,Publishing normals in ROS,,,,,
422,['python'],"{'account_id': 8435504, 'reputation': 45, 'user_id': 6329799, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/852824634830653/picture?type=large', 'display_name': 'Kaiz Lee', 'link': 'https://stackoverflow.com/users/6329799/kaiz-lee'}",True,148,,,1,0,1660208966,1638172391,1638172897.0,70151286,CC BY-SA 4.0,https://stackoverflow.com/questions/70151286/name-and-qualname-missing-in-object,__name__ and __qualname__ missing in object,70151509.0,,,,
423,"['python', 'websocket', 'cryptography', 'bots', 'trading']","{'account_id': 20711356, 'reputation': 13, 'user_id': 15207901, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjXmVRBZaDvMY24JnBD2t6jS1QdaqWqyUU4DuVH=k-s256', 'display_name': 'ALIREZA MIRZAEI', 'link': 'https://stackoverflow.com/users/15207901/alireza-mirzaei'}",False,345,,,0,0,1660170435,1637926278,1660170435.0,70123734,CC BY-SA 4.0,https://stackoverflow.com/questions/70123734/im-trying-to-build-crypto-trading-bot-in-coinex-but-i-cant-find-websocket-str,"I`m trying to build crypto trading bot in coinex, but i can`t find websocket stream link for coinex(for accessing to candle sticks)",,,,,
