,tags,owner,is_answered,view_count,closed_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,link,closed_reason,title,content_license,bounty_amount,bounty_closes_date,protected_date,migrated_from
559,"['python', 'python-dataclasses']","{'account_id': 179452, 'reputation': 2529, 'user_id': 412137, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://www.gravatar.com/avatar/708f77715d7732973bbe48b81b3ff617?s=256&d=identicon&r=PG', 'display_name': 'Nadav', 'link': 'https://stackoverflow.com/users/412137/nadav'}",True,205,,74293119.0,3,9,1667497326,1667213232,1667213385.0,74262112,https://stackoverflow.com/questions/74262112/dataclasses-how-to-ignore-default-values-using-asdict,,dataclasses: how to ignore default values using asdict()?,CC BY-SA 4.0,,,,
560,"['python', 'scipy', 'scipy-optimize-minimize']","{'account_id': 7691136, 'reputation': 57, 'user_id': 5827413, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-6LOrKo_j9PY/AAAAAAAAAAI/AAAAAAAAAIo/sqk4lLGpB7Q/photo.jpg?sz=256', 'display_name': 'Lord Nexprex', 'link': 'https://stackoverflow.com/users/5827413/lord-nexprex'}",True,40,,74307254.0,3,1,1667496482,1666361544,,74154972,https://stackoverflow.com/questions/74154972/terminate-scipy-minimize-as-soon-as-function-values-is-below-threshold,,Terminate scipy minimize as soon as function values is below threshold,CC BY-SA 4.0,,,,
561,"['python', 'server', 'python-sockets']","{'account_id': 22610967, 'reputation': 9, 'user_id': 16791151, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gh38MjxbCDGpurmKy0WaKT-teVnWkzDXiar6C2ojQ=k-s256', 'display_name': 'sionka', 'link': 'https://stackoverflow.com/users/16791151/sionka'}",False,30,,,0,0,1667496131,1666814426,1666814476.0,74213613,https://stackoverflow.com/questions/74213613/python-socket-client-dont-want-to-reconnect,,python socket client dont want to reconnect,CC BY-SA 4.0,,,,
562,"['python', 'pandas', 'selenium', 'web-scraping', 'beautifulsoup']","{'account_id': 7593691, 'reputation': 518, 'user_id': 5760497, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://i.stack.imgur.com/Rlz4V.jpg?s=256&g=1', 'display_name': 'Gerard', 'link': 'https://stackoverflow.com/users/5760497/gerard'}",True,50,,,1,1,1667494782,1666942698,1667137408.0,74232047,https://stackoverflow.com/questions/74232047/pandas-read-html-wont-scrape-the-clickable-image,,Pandas Read HTML wont scrape the clickable image,CC BY-SA 4.0,,,,
563,"['python', 'lambda', 'pytorch', 'pickle', 'anonymous-function']","{'account_id': 1589784, 'reputation': 10079, 'user_id': 1601580, 'user_type': 'registered', 'accept_rate': 47, 'profile_image': 'https://i.stack.imgur.com/2B6rV.png?s=256&g=1', 'display_name': 'Charlie Parker', 'link': 'https://stackoverflow.com/users/1601580/charlie-parker'}",False,104,,,2,1,1667494224,1667085895,1667336824.0,74249550,https://stackoverflow.com/questions/74249550/how-does-one-find-all-attributes-that-are-lambda-anonymous-functions-in-pytorch,,How does one find all attributes that are lambda/anonymous functions in pytorch without recursion bugs?,CC BY-SA 4.0,,,,
564,"['python', 'pyqt5', 'progress-bar', 'pyinstaller', 'spyder']","{'account_id': 17521246, 'reputation': 11, 'user_id': 12707254, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/854cf1cdfd871a681fe1d38fd5a97eb6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Resul', 'link': 'https://stackoverflow.com/users/12707254/resul'}",True,85,,,1,1,1667493409,1665652197,1665670474.0,74053212,https://stackoverflow.com/questions/74053212/when-i-run-my-program-exe-six-times-open-new-windows-pyqt5,,When i run my program.exe six times open new windows (PYQT5),CC BY-SA 4.0,,,,
565,"['python', 'tkinter']","{'account_id': 8612266, 'reputation': 43, 'user_id': 6450378, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-6AniYplXYtU/AAAAAAAAAAI/AAAAAAAAADQ/6VNNuYhAkVE/photo.jpg?sz=256', 'display_name': 'Zac Waldman', 'link': 'https://stackoverflow.com/users/6450378/zac-waldman'}",False,56,,,0,2,1667493067,1665585438,1665588292.0,74043722,https://stackoverflow.com/questions/74043722/pyimage-does-not-exist-only-after-an-error-occurs-i-get-this-error,,"pyimage# does not exist: only after an error occurs, I get this error",CC BY-SA 4.0,,,,
566,"['python', 'dataframe', 'append', 'concatenation', 'parquet']","{'account_id': 18999576, 'reputation': 19, 'user_id': 13867243, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjOrbQoTNAypB-zcG0kQ508OYStKWx_dBRUhFGE6w=k-s256', 'display_name': 'Anibal Ceballos', 'link': 'https://stackoverflow.com/users/13867243/anibal-ceballos'}",False,37,,,0,0,1667492142,1666929690,1667492142.0,74230536,https://stackoverflow.com/questions/74230536/error-no-2-no-such-file-or-directory-flightdate,,Error no 2 No such file or directory: &#39;FlightDate&#39;,CC BY-SA 4.0,,,,
567,"['python', 'artificial-intelligence', 'google-colaboratory']","{'account_id': 26552969, 'reputation': 1, 'user_id': 20182009, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/224e0b38dec90d88bc46be3d7196f7fc?s=256&d=identicon&r=PG', 'display_name': 'user20182009', 'link': 'https://stackoverflow.com/users/20182009/user20182009'}",False,466,,,1,0,1667491018,1665128334,1665130829.0,73983863,https://stackoverflow.com/questions/73983863/setting-up-stable-diffusion-in-google-colab,,Setting up Stable Diffusion in Google colab,CC BY-SA 4.0,,,,
568,"['python', 'hdf5', 'netcdf', 'python-xarray']","{'account_id': 19547093, 'reputation': 1, 'user_id': 14303571, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2d6219006056e8a111170b9aad324a9c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Logan', 'link': 'https://stackoverflow.com/users/14303571/logan'}",True,162,,,1,0,1667488864,1666893701,,74226436,https://stackoverflow.com/questions/74226436/hdf5-error-when-opening-nc-files-in-python-with-xarray,,HDF5 error when opening .nc files in python with xarray,CC BY-SA 4.0,,,,
569,"['python', 'ffmpeg', 'yt-dlp']","{'account_id': 25389561, 'reputation': 25, 'user_id': 19200783, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhDE9jfhqrC8KvwX77ftcLq0H3zA_5YjXz0oUlF=k-s256', 'display_name': 'LT_Orange', 'link': 'https://stackoverflow.com/users/19200783/lt-orange'}",True,149,,74158839.0,2,1,1667487383,1666377517,,74157935,https://stackoverflow.com/questions/74157935/getting-the-file-name-of-downloaded-video-using-yt-dlp,,Getting the file name of downloaded video using yt-dlp,CC BY-SA 4.0,,,,
570,['python'],"{'account_id': 8461522, 'reputation': 316, 'user_id': 6347091, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9dfeb01769fa8a9aa3ca232296cae1e7?s=256&d=identicon&r=PG&f=1', 'display_name': 'matwasilewski', 'link': 'https://stackoverflow.com/users/6347091/matwasilewski'}",True,45,,74305023.0,1,0,1667486946,1665742020,1665767245.0,74067683,https://stackoverflow.com/questions/74067683/configuring-flake8-plugin-when-using-flakeheaven,,Configuring flake8 plugin when using flakeheaven,CC BY-SA 4.0,,,,
571,"['python', 'python-3.x', 'tkinter']","{'account_id': 22396340, 'reputation': 11, 'user_id': 16863576, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Ggm4g5_fpnAnWeJBFJutVmwZHS_MG3gGR9XYpxlPA=k-s256', 'display_name': 'han zo', 'link': 'https://stackoverflow.com/users/16863576/han-zo'}",False,33,,,1,0,1667486650,1666409172,1666489020.0,74160864,https://stackoverflow.com/questions/74160864/tkinter-tkapp-object-has-no-attribute-result-error,,&#39;_tkinter.tkapp&#39; object has no attribute &#39;result&#39; Error,CC BY-SA 4.0,,,,
572,"['python', 'opencv', 'matplotlib', 'google-colaboratory']","{'account_id': 4814374, 'reputation': 1276, 'user_id': 3886898, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/68e9d425970eecc9ad78db498337d24b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mohammad', 'link': 'https://stackoverflow.com/users/3886898/mohammad'}",True,129,,74304913.0,1,3,1667486525,1667078801,,74248955,https://stackoverflow.com/questions/74248955/how-to-display-the-coordinates-of-the-points-clicked-on-the-image-in-google-cola,,How to display the coordinates of the points clicked on the image in Google Colab?,CC BY-SA 4.0,,,,
573,"['python', 'arrays', 'matrix', 'flatten']","{'account_id': 26564306, 'reputation': 139, 'user_id': 20191650, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ce9772a252dd645f1cedca1ba9c5b9b9?s=256&d=identicon&r=PG', 'display_name': 'user20191650', 'link': 'https://stackoverflow.com/users/20191650/user20191650'}",True,84,,74245378.0,4,3,1667484699,1667039889,1667052021.0,74244578,https://stackoverflow.com/questions/74244578/how-can-i-reshape-a-2d-array-into-1d-in-python,,How can I reshape a 2D array into 1D in python?,CC BY-SA 4.0,,,,
574,"['python', 'json', 'azure-machine-learning-service', 'azureml-python-sdk', 'azuremlsdk']","{'account_id': 17526722, 'reputation': 348, 'user_id': 12711660, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-t1lvSo5dDCQ/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdRVAueD49JDgy29oNQVFdd7rLfgQ/photo.jpg?sz=256', 'display_name': 'Muhammad Pathan', 'link': 'https://stackoverflow.com/users/12711660/muhammad-pathan'}",True,44,,74197963.0,1,2,1667482628,1666708955,1667482628.0,74195903,https://stackoverflow.com/questions/74195903/azureml-score-py-not-reading-additional-json-file,,azureml score.py not reading additional json file,CC BY-SA 4.0,,,,
575,"['python', 'list', 'multidimensional-array', 'error-handling']","{'account_id': 19865310, 'reputation': 119, 'user_id': 14552715, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/gkYYW.jpg?s=256&g=1', 'display_name': 'Liyanna', 'link': 'https://stackoverflow.com/users/14552715/liyanna'}",True,40,,,1,0,1667481216,1667196174,1667197126.0,74259292,https://stackoverflow.com/questions/74259292/python-how-to-continue-last-student-number-count,,Python - How to continue last student number count?,CC BY-SA 4.0,,,,
576,"['python', 'while-loop']","{'account_id': 25202822, 'reputation': 11, 'user_id': 19041517, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJw6yObi-b0b9ofiUwyBYzlWDYEo5tBp2xC3mWnKGw=k-s256', 'display_name': 'Jay', 'link': 'https://stackoverflow.com/users/19041517/jay'}",False,45,,,0,0,1667478163,1666828948,1666912387.0,74215408,https://stackoverflow.com/questions/74215408/while-loop-keeps-taking-input-even-after-condition-is-satisfied,,While loop keeps taking input even after condition is satisfied,CC BY-SA 4.0,,,,
577,"['python', 'pandas', 'dataframe']","{'account_id': 14439507, 'reputation': 47, 'user_id': 11611504, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a2e0e4b2945edc0b91e9b76b4be26f34?s=256&d=identicon&r=PG&f=1', 'display_name': 'hussain sagar', 'link': 'https://stackoverflow.com/users/11611504/hussain-sagar'}",True,38,,,1,-1,1667477542,1667213583,,74262175,https://stackoverflow.com/questions/74262175/convert-nested-dictionary-json-response-to-df,,convert nested dictionary json response to df,CC BY-SA 4.0,,,,
578,"['python', 'tkinter', 'pygame', 'compiler-errors', 'audio-player']","{'account_id': 18788919, 'reputation': 1, 'user_id': 13701854, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhKQWPcwp1vvs9MYucsRnv_XdRBbX0HJjYFLsTKaQ=k-s256', 'display_name': 'EDM MUSIC WORLD', 'link': 'https://stackoverflow.com/users/13701854/edm-music-world'}",False,18,1667061591.0,,0,-1,1667475597,1667061532,1667475597.0,74247023,https://stackoverflow.com/questions/74247023/i-am-making-a-music-player-and-i-have-encountered-a-error-while-referring-button,Duplicate,I am making a music player and I have encountered a error while referring buttons inside a class function I even tried making the button global,,,,,
579,"['python', 'pandas', 'numpy', 'time-series', 'apply']","{'account_id': 15084140, 'reputation': 289, 'user_id': 10885908, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-WfB8mwtOBNU/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcb9IPNC8Zs0heMA30HQ9qjIpHWceA/mo/photo.jpg?sz=256', 'display_name': '13sen1', 'link': 'https://stackoverflow.com/users/10885908/13sen1'}",True,125,,,3,4,1667474056,1666536948,,74172129,https://stackoverflow.com/questions/74172129/multiple-period-persistence-vectorization-time-series-python,,"Multiple period persistence, vectorization, time series python",CC BY-SA 4.0,,,,
580,"['python', 'azure', 'api', 'azure-functions']","{'account_id': 20974475, 'reputation': 41, 'user_id': 15410844, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4adda68b8627829bd3934fab95fad586?s=256&d=identicon&r=PG&f=1', 'display_name': 'user15410844', 'link': 'https://stackoverflow.com/users/15410844/user15410844'}",False,71,,,1,0,1667473387,1664822164,,73939490,https://stackoverflow.com/questions/73939490/azure-functions-app-works-with-direct-input-url-which-under-function-app-but,,"Azure Functions App works with direct input url which under &quot;Function App&quot;, but doesn&#39;t work with url under &quot;Function&quot;, neither work with Code + Test",CC BY-SA 4.0,,,,
581,"['javascript', 'python', 'reactjs', 'axios', 'fastapi']","{'account_id': 26503199, 'reputation': 33, 'user_id': 20139795, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ba5c3c69473602dfd7f61f1fa82a158f?s=256&d=identicon&r=PG', 'display_name': 'jabodom934', 'link': 'https://stackoverflow.com/users/20139795/jabodom934'}",True,345,,73963905.0,1,2,1667472341,1664983635,1665216243.0,73962743,https://stackoverflow.com/questions/73962743/fastapi-is-not-returning-cookies-to-react-frontend,,FastAPI is not returning cookies to React frontend,CC BY-SA 4.0,,,,
582,"['python', 'exception']","{'account_id': 2131922, 'reputation': 1479, 'user_id': 1892584, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/85543bd07d471ca517f612f24e89a0ae?s=256&d=identicon&r=PG', 'display_name': 'Att Righ', 'link': 'https://stackoverflow.com/users/1892584/att-righ'}",False,26,,,0,0,1667471794,1665417171,1667471794.0,74017527,https://stackoverflow.com/questions/74017527/how-do-i-catch-exceptions-after-a-raise-from-in-python,,How do I catch exceptions after a &quot;raise from&quot; in python?,CC BY-SA 4.0,,,,
583,"['python', 'recursion', 'time-complexity', 'big-o', 'complexity-theory']","{'account_id': 26694122, 'reputation': 1, 'user_id': 20302242, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/831ede1e9ea8f138b27521a89c4000f5?s=256&d=identicon&r=PG&f=1', 'display_name': 'gitarist_atik', 'link': 'https://stackoverflow.com/users/20302242/gitarist-atik'}",False,46,,,1,0,1667471566,1666365195,1666365236.0,74155736,https://stackoverflow.com/questions/74155736/i-am-trying-to-find-the-complexity-of-this-code,,I am trying to find the complexity of this code,CC BY-SA 4.0,,,,
584,"['python', 'random', 'jupyter-notebook']","{'account_id': 26554308, 'reputation': 69, 'user_id': 20183167, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4928b4626c8d237d06c4df4f892c9638?s=256&d=identicon&r=PG', 'display_name': 'Tsukuru', 'link': 'https://stackoverflow.com/users/20183167/tsukuru'}",False,33,1667184184.0,,0,0,1667471211,1667183940,1667471211.0,74258260,https://stackoverflow.com/questions/74258260/why-are-there-the-same-variables-name-in-my-domain-name-generator,Duplicate,Why are there the same variables name in my domain name generator?,,,,,
585,"['python', 'django', 'django-rest-framework', 'python-logging']","{'account_id': 7323984, 'reputation': 686, 'user_id': 5579011, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/796809227095749/picture?type=large', 'display_name': 'Alvaro Bataller', 'link': 'https://stackoverflow.com/users/5579011/alvaro-bataller'}",False,26,,,1,0,1667470975,1666721155,,74198397,https://stackoverflow.com/questions/74198397/how-to-access-the-request-object-inside-a-custom-logging-formatter-in-django,,How to access the request object inside a custom logging formatter in Django?,CC BY-SA 4.0,,,,
586,"['python', 'html', 'web-scraping', 'beautifulsoup']","{'account_id': 6618921, 'reputation': 657, 'user_id': 5437090, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-_7l0XzChwgE/AAAAAAAAAAI/AAAAAAAAAHo/NEBsIQyatrE/photo.jpg?sz=256', 'display_name': 'Farid Alijani', 'link': 'https://stackoverflow.com/users/5437090/farid-alijani'}",True,42,,74237349.0,2,0,1667470868,1666959217,1666959717.0,74235245,https://stackoverflow.com/questions/74235245/beautifulsoup-find-extract-info-to-cusom-made-list,,BeautifulSoup find extract info to cusom-made list,CC BY-SA 4.0,,,,
587,"['python', 'google-colaboratory', 'ipywidgets']","{'account_id': 26249468, 'reputation': 1, 'user_id': 19922479, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9b892901c1d43db0562141415d644490?s=256&d=identicon&r=PG', 'display_name': 'omri', 'link': 'https://stackoverflow.com/users/19922479/omri'}",False,26,,,0,0,1667469436,1667033947,1667469436.0,74244019,https://stackoverflow.com/questions/74244019/dataframe-disappears-when-selecting-the-same-value-twice-using-interact-widget,,dataframe disappears when selecting the same value twice using @interact widget,CC BY-SA 4.0,,,,
588,"['python', 'django', 'wagtail']","{'account_id': 15372483, 'reputation': 348, 'user_id': 11090142, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/--OlyHl449xI/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQNk7ZZElQ_vKIQT_6d4HZw_wN3Qxg/mo/photo.jpg?sz=256', 'display_name': 'Denys Ivanenko', 'link': 'https://stackoverflow.com/users/11090142/denys-ivanenko'}",False,153,,,0,1,1667469223,1665733176,1666898271.0,74065888,https://stackoverflow.com/questions/74065888/how-to-make-django-better-admin-arrayfield-work-with-wagtail-cms,,How to make django-better-admin-arrayfield work with Wagtail CMS?,CC BY-SA 4.0,,,,
