,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,protected_date,closed_date,closed_reason
224,"['python', 'opencv', 'flask', 'raspberry-pi']","{'account_id': 8381149, 'reputation': 131, 'user_id': 6293051, 'user_type': 'registered', 'accept_rate': 14, 'profile_image': 'https://www.gravatar.com/avatar/6a02a425b306aa814f65f60ac1b2960f?s=256&d=identicon&r=PG&f=1', 'display_name': 'gawron103', 'link': 'https://stackoverflow.com/users/6293051/gawron103'}",True,3464,4,3,1661169567,1599041367,63703313,CC BY-SA 4.0,https://stackoverflow.com/questions/63703313/flask-app-working-really-slow-with-opencv,Flask app working really slow with opencv,1599055868.0,,,,
225,"['python', 'airflow']","{'account_id': 14060088, 'reputation': 1, 'user_id': 10156384, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/45e13174c92c4f14331cb4c4987eebc2?s=256&d=identicon&r=PG&f=1', 'display_name': 'secretCode', 'link': 'https://stackoverflow.com/users/10156384/secretcode'}",False,530,0,0,1661166227,1601453296,64133418,CC BY-SA 4.0,https://stackoverflow.com/questions/64133418/display-error-nonetype-object-is-not-iterable-when-run-apache-airflow-dags-tha,Display error &#39;NoneType&#39; object is not iterable when run Apache Airflow dags that using pubsubpullsensor,1601461153.0,,,,
226,"['python', 'plotly', 'visualization']","{'account_id': 17059299, 'reputation': 517, 'user_id': 12343115, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/273a67f365905303154f6a49a651631d?s=256&d=identicon&r=PG&f=1', 'display_name': 'ZKK', 'link': 'https://stackoverflow.com/users/12343115/zkk'}",True,2180,2,3,1661156678,1600345739,63938048,CC BY-SA 4.0,https://stackoverflow.com/questions/63938048/plotly-how-to-rotate-yaxis-title-in-a-facet-grid,Plotly: How to rotate yaxis title in a facet grid?,1600375524.0,63945951.0,,,
227,"['python', 'pandas', 'nan']","{'account_id': 14244823, 'reputation': 167, 'user_id': 10290221, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-d7qRfia-6_A/AAAAAAAAAAI/AAAAAAAAAAA/APUIFaMsXeI64tuhvoGMx0qBV4Dnd8-2Iw/mo/photo.jpg?sz=256', 'display_name': 'Tldr', 'link': 'https://stackoverflow.com/users/10290221/tldr'}",True,1406,2,4,1661127300,1600771232,64008028,CC BY-SA 4.0,https://stackoverflow.com/questions/64008028/create-new-column-from-multiple-columns-where-value-that-is-not-nan,Create new column from multiple columns where value that is not NaN,1600771580.0,,,,
228,"['python', 'visual-studio-code']","{'account_id': 15852297, 'reputation': 31, 'user_id': 11437784, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/XF1nv.jpg?s=256&g=1', 'display_name': 'kambits', 'link': 'https://stackoverflow.com/users/11437784/kambits'}",False,2710,2,1,1661105659,1600186108,63905846,CC BY-SA 4.0,https://stackoverflow.com/questions/63905846/how-does-go-to-definition-and-go-to-references-works-in-vscode-for-python,How does &quot;Go To Definition&quot; and ”Go to References&quot; works in vscode for Python?,1600264326.0,,,,
229,"['python', 'pandas', 'dataframe', 'feature-engineering']","{'account_id': 17209391, 'reputation': 101, 'user_id': 12459158, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/jrHwd.jpg?s=256&g=1', 'display_name': 'Lynn', 'link': 'https://stackoverflow.com/users/12459158/lynn'}",True,5380,4,3,1661094145,1601070084,64071621,CC BY-SA 4.0,https://stackoverflow.com/questions/64071621/how-to-filter-a-column-by-greater-than-considering-an-index,How to filter a column by greater than considering an index,1661094145.0,64071764.0,,,
230,"['python', 'python-3.x', 'jinja2']","{'account_id': 4983282, 'reputation': 4205, 'user_id': 4007615, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10153641288441322/picture?type=large', 'display_name': 'cryanbhu', 'link': 'https://stackoverflow.com/users/4007615/cryanbhu'}",True,8046,2,11,1661081604,1599548939,63788781,CC BY-SA 4.0,https://stackoverflow.com/questions/63788781/use-python-f-strings-and-jinja-at-the-same-time,Use Python f-strings and Jinja at the same time,1599550124.0,,,,
231,"['python', 'machine-learning', 'scikit-learn']","{'account_id': 12941972, 'reputation': 1302, 'user_id': 9357484, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/x0wQp.png?s=256&g=1', 'display_name': 'Encipher', 'link': 'https://stackoverflow.com/users/9357484/encipher'}",True,226,3,-3,1661048100,1601193856,64086222,CC BY-SA 4.0,https://stackoverflow.com/questions/64086222/intro-to-machine-learning-naive-bayes-classifier-return-statement,Intro to machine learning naive bayes classifier return statement,,73431210.0,,,
232,"['python', 'python-3.x', 'imaplib']","{'account_id': 10459714, 'reputation': 3, 'user_id': 7710876, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/phppm.png?s=256&g=1', 'display_name': 'Simon W', 'link': 'https://stackoverflow.com/users/7710876/simon-w'}",True,932,2,-1,1661045168,1598953854,63685324,CC BY-SA 4.0,https://stackoverflow.com/questions/63685324/searching-for-utf-8-encoded-subjects-with-imaplib,Searching for UTF-8 encoded subjects with imaplib,,63827892.0,,,
233,"['python', 'python-3.x', 'time']","{'account_id': 14028787, 'reputation': 1025, 'user_id': 10133195, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b6daa6afde9a263bbc39292a051d5246?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dinesh', 'link': 'https://stackoverflow.com/users/10133195/dinesh'}",True,2340,2,3,1660939368,1599117160,63718582,CC BY-SA 4.0,https://stackoverflow.com/questions/63718582/split-time-range-into-multiple-time-periods-based-on-interval-in-python,Split Time range into multiple time periods based on interval in Python,,63718703.0,,,
234,"['python', 'tensorflow', 'keras']","{'account_id': 3480474, 'reputation': 2210, 'user_id': 4487530, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/043afd0d5b797c60163676901971de90?s=256&d=identicon&r=PG&f=1', 'display_name': 'Christo S. Christov', 'link': 'https://stackoverflow.com/users/4487530/christo-s-christov'}",True,2231,3,3,1660920862,1600610308,63979750,CC BY-SA 4.0,https://stackoverflow.com/questions/63979750/input-multiple-datasets-to-tensorflow-model,Input multiple datasets to tensorflow model,1600705885.0,64191255.0,,,
235,"['python', 'git', 'pip', 'python-import']","{'account_id': 4719335, 'reputation': 301, 'user_id': 3891210, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/731a313b77033e5252f287e68dca10a2?s=256&d=identicon&r=PG&f=1', 'display_name': 'anjuta', 'link': 'https://stackoverflow.com/users/3891210/anjuta'}",False,228,2,0,1660852241,1600182140,63904632,CC BY-SA 4.0,https://stackoverflow.com/questions/63904632/install-package-using-pip-from-git-into-site-packages,Install package using pip from git into site-packages,,,,,
236,"['python', 'kivy', 'kivymd']","{'account_id': 19358052, 'reputation': 43, 'user_id': 14153929, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1ab957bc0909d75f31aac864cd85dd6b?s=256&d=identicon&r=PG&f=1', 'display_name': 'bobk810i', 'link': 'https://stackoverflow.com/users/14153929/bobk810i'}",True,1064,1,2,1660822732,1598893597,63675163,,https://stackoverflow.com/questions/63675163/how-to-clear-a-kivymd-mdlist-remove-all-of-the-items,How to clear a KivyMD MDList (remove all of the Items)?,1660822732.0,,,1598894025.0,Duplicate
237,"['python', 'performance', 'vectorization', 'finite-element-analysis', 'tetrahedra']","{'account_id': 431527, 'reputation': 9322, 'user_id': 815653, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/a2beceb77bdda94b8097c2c21f615442?s=256&d=identicon&r=PG', 'display_name': 'zell', 'link': 'https://stackoverflow.com/users/815653/zell'}",True,169,3,3,1660803015,1600200742,63909218,CC BY-SA 4.0,https://stackoverflow.com/questions/63909218/given-a-point-and-a-large-number-of-tetrahedrons-how-to-efficiently-determine-i,"Given a point and a large number of tetrahedrons, how to efficiently determine in which tetrahedron the point is",1600287611.0,63927893.0,,,
238,"['python', 'python-3.x', 'tkinter', 'grid-layout']","{'account_id': 19523893, 'reputation': 3, 'user_id': 14285110, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3d0bf408fc047286b054e73472d68a9a?s=256&d=identicon&r=PG&f=1', 'display_name': 'FrankSuarez', 'link': 'https://stackoverflow.com/users/14285110/franksuarez'}",True,407,1,0,1660790468,1600228676,63912906,,https://stackoverflow.com/questions/63912906/python-how-to-create-a-matrix-of-buttons-and-put-it-inside-of-one-of-my-frames,Python How to create a matrix of buttons and put it inside of one of my frames,1660790453.0,63923240.0,,1600286621.0,Duplicate
239,"['python', 'flask-marshmallow']","{'account_id': 19738, 'reputation': 4502, 'user_id': 46503, 'user_type': 'registered', 'accept_rate': 47, 'profile_image': 'https://www.gravatar.com/avatar/eed5385d86b251196cb98c8b22c5e82b?s=256&d=identicon&r=PG', 'display_name': 'mimic', 'link': 'https://stackoverflow.com/users/46503/mimic'}",True,4115,4,2,1660777454,1600368286,63944416,CC BY-SA 4.0,https://stackoverflow.com/questions/63944416/marshmallow-custom-validation-message-for-email,Marshmallow custom validation message for email,,,,,
240,"['python', 'django', 'django-crispy-forms']","{'account_id': 145851, 'reputation': 20165, 'user_id': 355931, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/16121b31590e34cfbd754a162bb88120?s=256&d=identicon&r=PG', 'display_name': 'Barranka', 'link': 'https://stackoverflow.com/users/355931/barranka'}",True,1618,3,5,1660747405,1598896461,63675815,CC BY-SA 4.0,https://stackoverflow.com/questions/63675815/django-crispy-forms-set-rows-for-text-area,Django Crispy Forms: Set rows for Text Area,,,,,
241,"['python', 'database']","{'account_id': 12314920, 'reputation': 175, 'user_id': 10312616, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-GK4OkS25_mw/AAAAAAAAAAI/AAAAAAAAA-o/ikXABHUT-d4/photo.jpg?sz=256', 'display_name': 'Zulkifl Agha', 'link': 'https://stackoverflow.com/users/10312616/zulkifl-agha'}",False,1192,1,1,1660717347,1600874904,64031326,CC BY-SA 4.0,https://stackoverflow.com/questions/64031326/pip-install-database-command-is-not-working-for-python-3-8-0,Pip install database command is not working for Python 3.8.0,1600878334.0,,,,
242,"['python', 'async-await', 'fetch', 'python-asyncio', 'aiohttp']","{'account_id': 19610424, 'reputation': 1, 'user_id': 14353043, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/58978a9d6b83293ee8bfec7fd4f37625?s=256&d=identicon&r=PG&f=1', 'display_name': 'shanks', 'link': 'https://stackoverflow.com/users/14353043/shanks'}",False,43,0,0,1660712255,1601276789,64097403,,https://stackoverflow.com/questions/64097403/none-is-returned-on-the-request-in-python-asyncio,&quot;None&quot; is returned on the request in Python Asyncio,1601277305.0,,,1601276944.0,Duplicate
243,"['python', 'mysql', 'django', 'datetime']","{'account_id': 19629569, 'reputation': 9, 'user_id': 14368191, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-LyMvqO5kHW8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm9d5SuFGjEoI742StrKpvDp7H5lw/photo.jpg?sz=256', 'display_name': 'anderleich', 'link': 'https://stackoverflow.com/users/14368191/anderleich'}",False,242,3,0,1660704709,1601477235,64140124,CC BY-SA 4.0,https://stackoverflow.com/questions/64140124/django-count-persons-by-month-and-year,Django count persons by month and year,1601543189.0,,,,
244,"['python', 'numpy']","{'account_id': 6725779, 'reputation': 571, 'user_id': 5183809, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/21ccf4a5e76251a960b977d7a217fba9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kyuuhachi', 'link': 'https://stackoverflow.com/users/5183809/kyuuhachi'}",False,81,1,2,1660644060,1599425383,63768779,CC BY-SA 4.0,https://stackoverflow.com/questions/63768779/equality-of-structures-containing-numpy-arrays,Equality of structures containing numpy arrays,,,,,
245,"['python', 'python-3.x', 'pygame']","{'account_id': 18419317, 'reputation': 181, 'user_id': 13417373, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-jnXbv78xYtc/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJO-_V3mxfw0l3FPjz57KqdqCiRadg/photo.jpg?sz=256', 'display_name': 'MathAsker', 'link': 'https://stackoverflow.com/users/13417373/mathasker'}",True,1118,2,3,1660583191,1601397814,64124050,CC BY-SA 4.0,https://stackoverflow.com/questions/64124050/getting-pygame-keyboard-input-and-check-if-its-a-number,Getting Pygame keyboard input and check if it&#39;s a number,1601399383.0,64124342.0,,,
246,"['python', 'sqlite', 'flask', 'sqlalchemy']","{'account_id': 18063492, 'reputation': 193, 'user_id': 13130036, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjpIIwRfs3DfkBeGCB7fpKqVbxEzqWK9jGHvr9AEA=k-s256', 'display_name': 'Franz Biberkopf', 'link': 'https://stackoverflow.com/users/13130036/franz-biberkopf'}",True,3425,3,0,1660576708,1599062542,63709263,CC BY-SA 4.0,https://stackoverflow.com/questions/63709263/python-flask-sqlalchemy-exc-argumenterror-could-not-parse-rfc1738-url-from-str,Python Flask: sqlalchemy.exc.ArgumentError: Could not parse rfc1738 URL from string &#39;sqlite,,63709616.0,,,
247,"['python', 'python-3.x']","{'account_id': 7785700, 'reputation': 61, 'user_id': 5890659, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-TNzLXOGYkkc/AAAAAAAAAAI/AAAAAAAAACU/fPanqrutk60/photo.jpg?sz=256', 'display_name': 'Shyam Vyas', 'link': 'https://stackoverflow.com/users/5890659/shyam-vyas'}",False,67,0,0,1660551716,1600037695,63876313,,https://stackoverflow.com/questions/63876313/why-is-it-that-when-i-write-u-a-or-e-or-ior-o-or-u-in-python-that,Why is it that when I write &quot;u&quot;==(&quot;a&quot; or &quot;e&quot; or &quot;i&quot;or &quot;o&quot; or &quot;u&quot;) in Python that I get False? Isn&#39;t &quot;u&quot; in the &quot;a&quot; or &quot;e&quot; or &quot;i&quot;or &quot;o&quot; or &quot;u&quot;?,1600039342.0,,,1600037893.0,Duplicate
248,"['python', 'list', 'output']","{'account_id': 19507143, 'reputation': 33, 'user_id': 14271885, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjIqe4Jdh4-xlxCMfzNAXgNBZUDWACupEUKZTZWVg=k-s256', 'display_name': 'Erkan AĞASLAN', 'link': 'https://stackoverflow.com/users/14271885/erkan-a%c4%9easlan'}",False,93,3,-3,1660541200,1600042351,63876697,,https://stackoverflow.com/questions/63876697/saving-function-results-as-successive-list-names-in-python,Saving function results as successive list names in Python?,1600043177.0,,,1660541186.0,Duplicate
249,"['python', 'tensorflow', 'anaconda', 'ubuntu-16.04', 'jupyter-lab']","{'account_id': 11537304, 'reputation': 15, 'user_id': 11785967, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9281971b1e94af641e637886f41d368e?s=256&d=identicon&r=PG&f=1', 'display_name': 'MesTor', 'link': 'https://stackoverflow.com/users/11785967/mestor'}",False,96,0,0,1660479884,1600937555,64042867,CC BY-SA 4.0,https://stackoverflow.com/questions/64042867/installing-tensorflow-in-conda-enviroment,Installing Tensorflow in Conda enviroment,1660479884.0,,,,
250,"['javascript', 'python', 'django', 'ajax']","{'account_id': 15483802, 'reputation': 2290, 'user_id': 11170350, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a33ef726bcd061af573585d68cc55684?s=256&d=identicon&r=PG&f=1', 'display_name': 'Talha Anwar', 'link': 'https://stackoverflow.com/users/11170350/talha-anwar'}",False,255,1,0,1660460809,1600017708,63873580,CC BY-SA 4.0,https://stackoverflow.com/questions/63873580/save-recorded-audio-file-in-django-from-javascript-ajax,Save recorded audio file in django from javascript ajax,1600066076.0,,,,
251,"['python', 'pandas']","{'account_id': 7920119, 'reputation': 87, 'user_id': 5981374, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d7a4b48711d6583e7bc2d9e974deb901?s=256&d=identicon&r=PG&f=1', 'display_name': 'Barfield', 'link': 'https://stackoverflow.com/users/5981374/barfield'}",True,108,1,0,1660411210,1600980498,64054185,CC BY-SA 4.0,https://stackoverflow.com/questions/64054185/how-to-add-a-time-sequence-column-based-on-groups,"How to add a time sequence column, based on groups",1660411210.0,64054663.0,,,
252,"['python', 'json', 'python-3.x', 'pandas', 'json-normalize']","{'account_id': 19449544, 'reputation': 151, 'user_id': 14226295, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c9f95b986a7c92b3664a7d18a7e06861?s=256&d=identicon&r=PG&f=1', 'display_name': 'shivam patel', 'link': 'https://stackoverflow.com/users/14226295/shivam-patel'}",True,156,2,0,1660409714,1599321375,63755845,CC BY-SA 4.0,https://stackoverflow.com/questions/63755845/how-to-change-json-data-into-dataframe,How to change json data into dataframe,1660409714.0,63756606.0,,,
253,"['python', 'json', 'pandas', 'dictionary', 'json-normalize']","{'account_id': 10528629, 'reputation': 49390, 'user_id': 7758804, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/UBA7j.jpg?s=256&g=1', 'display_name': 'Trenton McKinney', 'link': 'https://stackoverflow.com/users/7758804/trenton-mckinney'}",True,3727,1,5,1660408850,1600041559,63876637,CC BY-SA 4.0,https://stackoverflow.com/questions/63876637/how-to-json-normalize-a-column-with-nans,How to json_normalize a column with NaNs,1614810378.0,63876638.0,,,
