,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,bounty_amount,bounty_closes_date,accepted_answer_id,protected_date,closed_date,closed_reason,migrated_from
129,"['python', 'module', 'jupyter-notebook', 'importerror', 'statsmodels']","{'account_id': 9254404, 'reputation': 1, 'user_id': 13970009, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gi_yGyK1cSUEzjQ4FM-ihv5aVajQlwGp2D8yxDQUw=k-s256', 'display_name': 'satish kurakula', 'link': 'https://stackoverflow.com/users/13970009/satish-kurakula'}",False,4304,2,-1,1664764356,1595339825,1595346581.0,63016155,CC BY-SA 4.0,https://stackoverflow.com/questions/63016155/modulenotfounderror-no-module-named-statsmodels-even-after-i-have-installed-i,ModuleNotFoundError: No module named &#39;statsmodels&#39; even after i have installed it in conda/python,,,,,,,
130,"['python', 'django']","{'account_id': 16607446, 'reputation': 33, 'user_id': 12001475, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-jQJZYT4K09Q/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdbbtYKINHM7-8bqufYv9JvHkoNBQ/photo.jpg?sz=256', 'display_name': 'Carlos', 'link': 'https://stackoverflow.com/users/12001475/carlos'}",False,299,3,-1,1664723790,1594220368,1594221388.0,62797747,CC BY-SA 4.0,https://stackoverflow.com/questions/62797747/templatedoesnotexist-at-learning-logs-index-html,TemplateDoesNotExist at / learning_logs/index.html,,,,,,,
131,"['python', 'pandas', 'dataframe']","{'account_id': 15220018, 'reputation': 534, 'user_id': 10982177, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5efbbab68414d486bf5f8c65eb10ca30?s=256&d=identicon&r=PG&f=1', 'display_name': 'Alex.Kh', 'link': 'https://stackoverflow.com/users/10982177/alex-kh'}",True,1208,1,1,1664573302,1596066385,1664573302.0,63164115,CC BY-SA 4.0,https://stackoverflow.com/questions/63164115/applying-pd-qcut-on-multiple-columns,Applying `pd.qcut` on multiple columns,,,63164884.0,,,,
132,"['python', 'sql-server', 'pandas', 'sqlalchemy', 'pyodbc']","{'account_id': 19191641, 'reputation': 35, 'user_id': 14021257, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-UWRKu4Iir1c/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmgVQkHRoDUFs1i6dW-XMl4oNmbag/photo.jpg?sz=256', 'display_name': 'Neal Poidras', 'link': 'https://stackoverflow.com/users/14021257/neal-poidras'}",True,3650,2,2,1664532332,1596104151,1596129590.0,63171038,CC BY-SA 4.0,https://stackoverflow.com/questions/63171038/improve-pandas-to-sql-performance-with-sql-server,Improve pandas&#39; to_sql() performance with SQL Server,,,63178240.0,,,,
133,"['python', 'django', 'environment-variables', 'secret-key', 'environ']","{'account_id': 19105798, 'reputation': 273, 'user_id': 13952976, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-LhzHYF3fH1k/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckTWGl6008La8f5w7EO8klpUuZHgw/photo.jpg?sz=256', 'display_name': 'Aman Sharma', 'link': 'https://stackoverflow.com/users/13952976/aman-sharma'}",True,21074,9,11,1664442399,1595948837,,63137290,CC BY-SA 4.0,https://stackoverflow.com/questions/63137290/django-core-exceptions-improperlyconfigured-set-the-secret-key-environment-vari,django.core.exceptions.ImproperlyConfigured: Set the SECRET_KEY environment variable,,,,1664814358.0,,,
134,"['python', 'retrying', 'tenacity']","{'account_id': 5080491, 'reputation': 13380, 'user_id': 4076764, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://i.stack.imgur.com/oGFjC.jpg?s=256&g=1', 'display_name': 'Adam Hughes', 'link': 'https://stackoverflow.com/users/4076764/adam-hughes'}",True,1166,2,3,1664432563,1594065486,1594067599.0,62763575,CC BY-SA 4.0,https://stackoverflow.com/questions/62763575/python-retry-with-dynamic-parameters,Python retry with dynamic parameters,,,62764092.0,,,,
135,"['python', 'tensorflow', 'keras']","{'account_id': 12970370, 'reputation': 401, 'user_id': 9376335, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1306197542847101/picture?type=large', 'display_name': 'Song Calderone Zhang', 'link': 'https://stackoverflow.com/users/9376335/song-calderone-zhang'}",True,3580,3,2,1664395332,1594805555,,62911831,CC BY-SA 4.0,https://stackoverflow.com/questions/62911831/tensorflow-model-predicting-nans,Tensorflow model predicting Nans,,,62912043.0,,,,
136,"['python', 'python-3.x', 'flask']","{'account_id': 17571268, 'reputation': 712, 'user_id': 12746958, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c55accedad0e9942a28697baed617984?s=256&d=identicon&r=PG&f=1', 'display_name': 'M_x', 'link': 'https://stackoverflow.com/users/12746958/m-x'}",True,2410,3,3,1664372637,1594118693,1594120923.0,62773487,CC BY-SA 4.0,https://stackoverflow.com/questions/62773487/importerror-attempted-relative-import-with-no-known-parent-package-in-flask,ImportError: attempted relative import with no known parent package in flask,,,62775119.0,,,,
137,"['python', 'scapy']","{'account_id': 13010246, 'reputation': 760, 'user_id': 9403538, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/da268da2db6f3c7ccd94074524e4c184?s=256&d=identicon&r=PG&f=1', 'display_name': 'jacob', 'link': 'https://stackoverflow.com/users/9403538/jacob'}",True,733,1,-1,1664300573,1594314191,1664300573.0,62820014,CC BY-SA 4.0,https://stackoverflow.com/questions/62820014/read-capture-packets-larger-than-65535-bytes-with-scapy,Read/capture packets larger than 65535 bytes with scapy,,,62820015.0,,,,
138,"['python', 'django']","{'account_id': 18992147, 'reputation': 9, 'user_id': 13861193, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/275954953828300/picture?type=large', 'display_name': 'H Anah Lewis', 'link': 'https://stackoverflow.com/users/13861193/h-anah-lewis'}",False,343,2,-2,1664299526,1594754627,1594844722.0,62902575,CC BY-SA 4.0,https://stackoverflow.com/questions/62902575/django-search-not-working-for-project-1-need-code,Django Search not working for Project 1 need code,,,,,,,
139,"['python', 'ssl', 'networking', 'ascii', 'handshake']","{'account_id': 13595934, 'reputation': 57, 'user_id': 9807992, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e1370af558b824b56c609a64f26c3f2f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jamin', 'link': 'https://stackoverflow.com/users/9807992/jamin'}",False,149,1,0,1664291658,1594050934,1594052405.0,62759812,CC BY-SA 4.0,https://stackoverflow.com/questions/62759812/client-hello-data-printed-out-in-ascii,Client Hello data printed out in ASCII,,,,,,,
140,"['python', 'date', 'quantlib']","{'account_id': 18443080, 'reputation': 121, 'user_id': 13435182, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4af83400944059aa6a0721e9ed34acf9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Daniel', 'link': 'https://stackoverflow.com/users/13435182/daniel'}",False,633,2,0,1664289289,1593766288,1593770987.0,62711841,CC BY-SA 4.0,https://stackoverflow.com/questions/62711841/how-to-get-a-list-of-days-using-pythons-quantlib,How to get a list of days using Python&#39;s QuantLib,,,,,,,
141,"['python', 'selenium', 'google-chrome', 'selenium-chromedriver']","{'account_id': 8385825, 'reputation': 3327, 'user_id': 6296268, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/cd720f77983479c30cb7a821b5739efa?s=256&d=identicon&r=PG&f=1', 'display_name': 'revy', 'link': 'https://stackoverflow.com/users/6296268/revy'}",False,244,1,1,1664274430,1595073040,,62968201,CC BY-SA 4.0,https://stackoverflow.com/questions/62968201/name-mapping-between-chrome-policies-and-chrome-experimental-options-in-selenium,Name mapping between Chrome policies and Chrome experimental options in Selenium python,,,,,,,
142,"['python', 'nlopt']","{'account_id': 18650128, 'reputation': 21, 'user_id': 13880915, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/24b6168c93d79200fa09071330cf535a?s=256&d=identicon&r=PG&f=1', 'display_name': 'otterboy32', 'link': 'https://stackoverflow.com/users/13880915/otterboy32'}",False,679,0,2,1664263017,1594078864,,62766023,CC BY-SA 4.0,https://stackoverflow.com/questions/62766023/roundoff-limited-error-for-nlopt-auglag-how-do-i-get-reasonable-values-when-th,Roundoff Limited Error for NLopt AUGLAG - How do I get reasonable values when this error happens and why does it happen?,,,,,,,
143,"['python', 'pytorch', 'huggingface-transformers', 'huggingface-tokenizers']","{'account_id': 5486946, 'reputation': 341, 'user_id': 4361407, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5fe75d5b544f44296d3bf4ca57c5d743?s=256&d=identicon&r=PG&f=1', 'display_name': 'snowzjy', 'link': 'https://stackoverflow.com/users/4361407/snowzjy'}",True,26321,4,23,1664262192,1593675342,1649347645.0,62691279,CC BY-SA 4.0,https://stackoverflow.com/questions/62691279/how-to-disable-tokenizers-parallelism-true-false-warning,How to disable TOKENIZERS_PARALLELISM=(true | false) warning?,,,62703850.0,,,,
144,"['python', 'kivy', 'kivy-language']","{'account_id': 8870917, 'reputation': 13, 'user_id': 6624664, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9d88d96e5ef85795edfed538a67b4bb3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dan Woods', 'link': 'https://stackoverflow.com/users/6624664/dan-woods'}",True,414,3,1,1664251116,1594027348,,62752997,CC BY-SA 4.0,https://stackoverflow.com/questions/62752997/all-elements-rendering-twice-in-kivy-kivymd,All elements rendering twice in Kivy + KivyMD,,,,,,,
145,"['python', 'python-3.x', 'math']","{'account_id': 17664642, 'reputation': 35, 'user_id': 12822325, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mAkbLBamLTbdxzZlQ2igdQ_Olo6xGszmKHp0lo_rw=k-s256', 'display_name': 'Unloading Gnat', 'link': 'https://stackoverflow.com/users/12822325/unloading-gnat'}",True,721,3,2,1664190709,1594682988,1594683280.0,62885850,CC BY-SA 4.0,https://stackoverflow.com/questions/62885850/find-the-smallest-possible-perimeter-for-a-rectangle,Find the smallest possible perimeter for a rectangle,,,62885965.0,,,,
146,"['python', 'nonetype']","{'account_id': 18992574, 'reputation': 27, 'user_id': 13861509, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-2BpSsYlGv8k/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmDjBnwp1BsX3RbsvwLDaSplLYFSg/photo.jpg?sz=256', 'display_name': 'Martin Chapman', 'link': 'https://stackoverflow.com/users/13861509/martin-chapman'}",True,4316,3,0,1664185981,1593807239,,62722151,CC BY-SA 4.0,https://stackoverflow.com/questions/62722151/how-to-deal-with-nonetype-error-in-python,How to deal with NoneType error in Python?,,,62722596.0,,,,
147,"['python', 'python-3.x']","{'account_id': 10722168, 'reputation': 677, 'user_id': 7890913, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9346c09aaec55c4b1cbf5151a5b8aa4f?s=256&d=identicon&r=PG&f=1', 'display_name': 'raghavsikaria', 'link': 'https://stackoverflow.com/users/7890913/raghavsikaria'}",True,868,2,1,1664049727,1595587619,,63072026,CC BY-SA 4.0,https://stackoverflow.com/questions/63072026/return-type-annotation-for-tuple-in-python,Return type annotation for Tuple in Python,,,63072040.0,,,,
148,"['python', 'floating-point', 'rounding']","{'account_id': 5563552, 'reputation': 867, 'user_id': 4411666, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6aeef582429fc21a0c76e126d814a8d9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Valentin Garreau', 'link': 'https://stackoverflow.com/users/4411666/valentin-garreau'}",True,209,4,0,1664009882,1595620580,1595624603.0,63080621,CC BY-SA 4.0,https://stackoverflow.com/questions/63080621/round-decimal-if-1-then-no-decimal-if-0-01-then-2-decimal,"Round decimal - If 1 then no decimal, if 0.01 then 2 decimal",,,63081049.0,,,,
149,"['python', 'windows', 'bash', 'path']","{'account_id': 13729801, 'reputation': 11, 'user_id': 9907587, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-LlMYRXYB-WQ/AAAAAAAAAAI/AAAAAAAABe0/k-u-9xruOmc/photo.jpg?sz=256', 'display_name': 'Blomblomski', 'link': 'https://stackoverflow.com/users/9907587/blomblomski'}",True,176,2,0,1663975994,1595957279,1595960938.0,63139645,CC BY-SA 4.0,https://stackoverflow.com/questions/63139645/windows-thinks-my-python-path-is-from-the-app-store,Windows thinks my Python path is from the app store,,,,,,,
150,"['python', 'plotly-dash']","{'account_id': 2603484, 'reputation': 75, 'user_id': 7220143, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5312068e38eafced7174abbad8f4c614?s=256&d=identicon&r=PG&f=1', 'display_name': 'tristan', 'link': 'https://stackoverflow.com/users/7220143/tristan'}",True,10103,3,8,1663947474,1593586516,1654062319.0,62671226,CC BY-SA 4.0,https://stackoverflow.com/questions/62671226/plotly-dash-how-to-reset-the-n-clicks-attribute-of-a-dash-html-button,Plotly Dash: How to reset the &quot;n_clicks&quot; attribute of a dash-html.button?,,,62672482.0,,,,
151,"['python', 'open3d']","{'account_id': 9997045, 'reputation': 409, 'user_id': 7394312, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d50eed2e53c4a43e198b131898526ced?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ausrada404', 'link': 'https://stackoverflow.com/users/7394312/ausrada404'}",True,5931,2,2,1663783008,1594691215,,62886831,CC BY-SA 4.0,https://stackoverflow.com/questions/62886831/how-to-import-o3dtut-in-open3d,how to import o3dtut in open3d,,,62928743.0,,,,
152,"['python', 'tensorflow', 'machine-learning', 'keras', 'lstm']","{'account_id': 16587566, 'reputation': 87, 'user_id': 11986523, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-iv5PC4CIGPY/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reB0nyOMcEI7V6kFSlAhm8nJnyPJA/photo.jpg?sz=256', 'display_name': 'Justus Erker', 'link': 'https://stackoverflow.com/users/11986523/justus-erker'}",True,605,1,3,1663748077,1594640403,1663748077.0,62875072,CC BY-SA 4.0,https://stackoverflow.com/questions/62875072/cnn-lstm-timeseries-input-for-timedistributed-layer,CNN-LSTM Timeseries input for TimeDistributed layer,,,62876277.0,,,,
153,"['python', 'image', 'opencv', 'mask', 'contour']","{'account_id': 15350072, 'reputation': 188, 'user_id': 11074115, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/580e86ea94184d4bbb4dd4f62f99a557?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nick Rogers', 'link': 'https://stackoverflow.com/users/11074115/nick-rogers'}",True,3212,2,2,1663738941,1594041722,1663738941.0,62757037,CC BY-SA 4.0,https://stackoverflow.com/questions/62757037/how-to-fill-a-contour-plot-mask-and-retain-data-inside-the-contour-and-blackout,How to fill a contour plot mask and retain data inside the contour and blackout the rest,,,62768802.0,,,,
154,['python'],"{'account_id': 17968409, 'reputation': 45, 'user_id': 13057810, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-L5Mbf601EF8/AAAAAAAAAAI/AAAAAAAAAAA/AKF05nC8z--CW3s5oHhTAkbCTrbdWGnutg/photo.jpg?sz=256', 'display_name': 'Divyang Jain', 'link': 'https://stackoverflow.com/users/13057810/divyang-jain'}",False,1561,2,0,1663658869,1595424551,,63035336,CC BY-SA 4.0,https://stackoverflow.com/questions/63035336/python-how-to-send-a-dataframe-to-external-api-push,Python-How to send a dataframe to external API (push),,,,,,,
155,"['python', 'pandas', 'matplotlib', 'scatter-plot']","{'account_id': 16821855, 'reputation': 97, 'user_id': 12162070, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2798169146884650/picture?type=large', 'display_name': 'Augusto Baldo', 'link': 'https://stackoverflow.com/users/12162070/augusto-baldo'}",True,481,2,0,1663658647,1593631258,,62683992,CC BY-SA 4.0,https://stackoverflow.com/questions/62683992/in-an-overlapping-scatter-plot-how-to-give-preference-to-a-specific-data,"In an overlapping scatter plot, how to give preference to a specific data?",,,62684326.0,,,,
156,"['python', 'arrays', 'numpy', 'array-broadcasting']","{'user_type': 'does_not_exist', 'display_name': 'user12268725'}",True,29851,1,4,1663644875,1595868542,,63119831,CC BY-SA 4.0,https://stackoverflow.com/questions/63119831/how-to-solve-valueerror-operands-could-not-be-broadcast-together-with-shapes,"How to solve: ValueError: operands could not be broadcast together with shapes (4,) (4,6)",,,63119872.0,,,,
157,"['python', 'api', 'python-requests', 'splunk']","{'user_type': 'does_not_exist', 'display_name': 'user13820177'}",True,2372,2,1,1663614837,1595522359,,63059107,CC BY-SA 4.0,https://stackoverflow.com/questions/63059107/search-splunk-api-using-python,Search Splunk API using python,,,63065432.0,,,,
158,"['python', 'pandas']","{'account_id': 3400218, 'reputation': 23844, 'user_id': 3015186, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/u85Sl.png?s=256&g=1', 'display_name': 'np8', 'link': 'https://stackoverflow.com/users/3015186/np8'}",True,743,3,3,1663608442,1594550621,,62860049,CC BY-SA 4.0,https://stackoverflow.com/questions/62860049/sorting-multi-index-pd-series-using-pd-categorical,Sorting multi-index pd.Series using pd.Categorical?,,,,,,,
159,"['python', 'list', 'dictionary', 'nested']","{'account_id': 18393101, 'reputation': 61, 'user_id': 13398300, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1357006271159480/picture?type=large', 'display_name': 'Andrew English', 'link': 'https://stackoverflow.com/users/13398300/andrew-english'}",True,608,3,1,1663603220,1594217315,1663603220.0,62796727,CC BY-SA 4.0,https://stackoverflow.com/questions/62796727/issue-using-itemgetter-on-a-nested-list-of-dictionaries,Issue using itemgetter on a nested list of dictionaries,,,,,,,
160,"['python', 'plotly', 'pie-chart', 'plotly-python']","{'user_type': 'does_not_exist', 'display_name': 'user13419531'}",True,2163,2,1,1663584470,1595353943,1595359468.0,63020278,CC BY-SA 4.0,https://stackoverflow.com/questions/63020278/how-to-change-plotly-pie-chart-label-order,How to change Plotly pie chart label order?,,,,,,,
161,"['python', 'azure', 'azure-cli']","{'account_id': 6179288, 'reputation': 354, 'user_id': 6406732, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5727b205d4c4ab4c4d8ec1cdc9801297?s=256&d=identicon&r=PG&f=1', 'display_name': 'js352', 'link': 'https://stackoverflow.com/users/6406732/js352'}",True,2105,1,1,1663573939,1595179154,1663573939.0,62983437,CC BY-SA 4.0,https://stackoverflow.com/questions/62983437/authenticating-azure-cli-with-python-sdk,Authenticating Azure CLI with Python SDK,,,63006136.0,,,,
