,tags,owner,is_answered,view_count,closed_date,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,link,closed_reason,title,content_license,accepted_answer_id,protected_date,migrated_from
458,"['python', 'arrays', 'matlab', 'fuzzy-logic', 'mse']","{'account_id': 10085349, 'reputation': 33, 'user_id': 7454164, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-uShitgnFu7Q/AAAAAAAAAAI/AAAAAAAAADk/FkhrQ4y93SU/photo.jpg?sz=256', 'display_name': 'Narges Se', 'link': 'https://stackoverflow.com/users/7454164/narges-se'}",True,142,,1,-2,1645327710,1560074524,1645327710.0,56513658,https://stackoverflow.com/questions/56513658/how-can-i-deal-with-indentationerror-unexpected-indent-that-is-not-caused-by-wh,,How can I deal with IndentationError: unexpected indent that is not caused by white space?,CC BY-SA 4.0,56513797.0,,
459,"['python', 'django-rest-framework', 'microsoft-graph-api']","{'account_id': 15949685, 'reputation': 69, 'user_id': 11509352, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/241349e65aed86feda3a731f4f708807?s=256&d=identicon&r=PG&f=1', 'display_name': 'savemightlife', 'link': 'https://stackoverflow.com/users/11509352/savemightlife'}",True,638,,2,0,1645307919,1560221155,1560224870.0,56535803,https://stackoverflow.com/questions/56535803/django-cant-redirect-to-the-slash-url-while-maintaining-post-data-microsoft-gr,,Django can&#39;t redirect to the slash URL while maintaining POST data (Microsoft Graph webhook),CC BY-SA 4.0,56663965.0,,
460,"['python', 'numpy', 'opencv', 'python-imaging-library']","{'account_id': 961975, 'reputation': 365, 'user_id': 986122, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/e0c7ace84d7bcac43640d7dbc46f40f5?s=256&d=identicon&r=PG', 'display_name': 'user986122', 'link': 'https://stackoverflow.com/users/986122/user986122'}",True,1313,,3,0,1645305345,1560908862,1560976168.0,56659030,https://stackoverflow.com/questions/56659030/creating-an-alpha-overlay-image-from-the-difference-of-two-images,,Creating an Alpha Overlay Image from the Difference of Two Images,CC BY-SA 4.0,,,
461,"['python', 'apache-tika']","{'account_id': 16034372, 'reputation': 143, 'user_id': 11572464, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/140842633737926/picture?type=large', 'display_name': 'Michael Fish', 'link': 'https://stackoverflow.com/users/11572464/michael-fish'}",True,3235,,5,14,1645184932,1560334826,,56559850,https://stackoverflow.com/questions/56559850/python-how-to-use-tika-with-existing-jar-file-without-downloading-again,,python how to use tika with existing jar file without downloading again,CC BY-SA 4.0,,,
462,"['python', 'testing', 'robotframework']","{'account_id': 5439492, 'reputation': 33, 'user_id': 4327937, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-tCO9YjE0ucE/AAAAAAAAAAI/AAAAAAAAAFE/1q37kulps_s/photo.jpg?sz=256', 'display_name': 'Albert Montes', 'link': 'https://stackoverflow.com/users/4327937/albert-montes'}",True,150,,2,0,1645176377,1560259303,1560262536.0,56544746,https://stackoverflow.com/questions/56544746/robot-framework-test-cases-creation-via-robot-api,,Robot Framework Test Cases creation via robot API,CC BY-SA 4.0,,,
463,['python'],"{'account_id': 14901044, 'reputation': 129, 'user_id': 10759858, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/--XsqVF2UaqU/AAAAAAAAAAI/AAAAAAAACOw/A07R65ukhOc/photo.jpg?sz=256', 'display_name': 'Toykan Ozdeger', 'link': 'https://stackoverflow.com/users/10759858/toykan-ozdeger'}",True,1397,,3,1,1645088799,1560949926,1560950361.0,56668502,https://stackoverflow.com/questions/56668502/how-to-rotate-a-3d-array-without-rounding-by-using-python,,"How to rotate a 3D array without rounding, by using Python?",CC BY-SA 4.0,56669538.0,,
464,"['php', 'python', 'shell', 'spacy']","{'account_id': 8062235, 'reputation': 2001, 'user_id': 6077443, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/a65861bf1ccdfaeb3abc595c5dffc8cc?s=256&d=identicon&r=PG&f=1', 'display_name': 'Hari Krishnan', 'link': 'https://stackoverflow.com/users/6077443/hari-krishnan'}",False,159,,2,0,1645066164,1561872373,,56822610,https://stackoverflow.com/questions/56822610/python-package-not-imported-when-executed-through-php,,Python package not imported when executed through PHP,CC BY-SA 4.0,,,
465,['python'],"{'account_id': 16192889, 'reputation': 1, 'user_id': 11691195, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-AHrtLOE9Ci0/AAAAAAAAAAI/AAAAAAAAAzc/Wfdnk8HVhtg/photo.jpg?sz=256', 'display_name': 'Kn0v3r3', 'link': 'https://stackoverflow.com/users/11691195/kn0v3r3'}",True,28,,1,-1,1644953152,1561365629,1644953152.0,56732818,https://stackoverflow.com/questions/56732818/not-equals-function-is-also-targeting-the-strings-which-are-allowed,,Not equals function is also targeting the strings which are allowed,CC BY-SA 4.0,56732870.0,,
466,"['python', 'visual-studio-code', 'vscode-code-runner']","{'account_id': 40113, 'reputation': 12870, 'user_id': 116095, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/cedf2afd8c10019d52565f0a07617586?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jim', 'link': 'https://stackoverflow.com/users/116095/jim'}",True,19436,,6,5,1644943320,1560873451,1560911848.0,56652968,https://stackoverflow.com/questions/56652968/vs-code-doesnt-recognize-python-virtual-environment,,VS Code Doesn&#39;t Recognize Python Virtual Environment,CC BY-SA 4.0,,,
467,"['python', 'flask-sqlalchemy']","{'account_id': 7110458, 'reputation': 1490, 'user_id': 7578588, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bff2332a2ae76b3c1cec7743b94ca7b7?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mark Kortink', 'link': 'https://stackoverflow.com/users/7578588/mark-kortink'}",True,4320,,2,0,1644928228,1561345965,1561374273.0,56729434,https://stackoverflow.com/questions/56729434/reflecting-a-database-in-flask-sqlalchemy,,Reflecting a database in Flask SQLAlchemy,CC BY-SA 4.0,56731271.0,,
468,"['python', 'gis', 'geopandas', 'shapely']","{'account_id': 9007171, 'reputation': 87, 'user_id': 6713394, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6025d2ab6076c878010c508ef2a559f9?s=256&d=identicon&r=PG&f=1', 'display_name': 'rzt101', 'link': 'https://stackoverflow.com/users/6713394/rzt101'}",True,7988,,2,6,1644923305,1560143319,1637800156.0,56520780,https://stackoverflow.com/questions/56520780/how-to-use-geopanda-or-shapely-to-find-nearest-point-in-same-geodataframe,,How to use geopanda or shapely to find nearest point in same geodataframe,CC BY-SA 4.0,56532397.0,,
469,"['python', 'pytorch', 'onnx']","{'account_id': 8672921, 'reputation': 1649, 'user_id': 6491230, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://graph.facebook.com/757137584429515/picture?type=large', 'display_name': 'Shawn Zhang', 'link': 'https://stackoverflow.com/users/6491230/shawn-zhang'}",True,4037,,2,3,1644882547,1561656293,,56795995,https://stackoverflow.com/questions/56795995/how-to-obtain-input-data-from-onnx-model,,How to obtain input data from ONNX model?,CC BY-SA 4.0,,,
470,"['python', 'airflow', 'google-cloud-composer']","{'account_id': 3556099, 'reputation': 2003, 'user_id': 2969841, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/ABgFw.jpg?s=256&g=1', 'display_name': 'tsabsch', 'link': 'https://stackoverflow.com/users/2969841/tsabsch'}",True,1989,,1,5,1644846950,1561557573,,56774624,https://stackoverflow.com/questions/56774624/retry-airflow-task-instance-only-on-certain-exception,,Retry Airflow task instance only on certain Exception,CC BY-SA 4.0,,,
471,"['python', 'api', 'binance']","{'account_id': 16103136, 'reputation': 305, 'user_id': 11623289, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1737f0f67ea760da31395a1560a27aaa?s=256&d=identicon&r=PG&f=1', 'display_name': 'Pierogi', 'link': 'https://stackoverflow.com/users/11623289/pierogi'}",True,10380,,1,7,1644791098,1560130814,1560313498.0,56519640,https://stackoverflow.com/questions/56519640/cant-continue-a-program-when-binance-apiconnection-error-occured,,Can&#39;t continue a program when binance api(connection) error occured,CC BY-SA 4.0,56554869.0,1644799188.0,
472,"['python', 'django', 'image', 'django-oscar']","{'account_id': 8368903, 'reputation': 1066, 'user_id': 6284629, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/c9a790c3aff19cbf1c62cfb788b467a3?s=256&d=identicon&r=PG&f=1', 'display_name': 'B B', 'link': 'https://stackoverflow.com/users/6284629/b-b'}",True,1341,,2,3,1644735702,1560912814,1560922111.0,56659417,https://stackoverflow.com/questions/56659417/how-to-programatically-add-product-images-in-django-oscar,,How to programatically add product images in django oscar?,CC BY-SA 4.0,56659516.0,,
473,"['python', 'django', 'session-cookies']","{'account_id': 15521141, 'reputation': 159, 'user_id': 11197291, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-OnGqS-YStgs/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdyJrBKyzvZYaMB3jAjvBGDhYB59A/mo/photo.jpg?sz=256', 'display_name': 'Alpha8', 'link': 'https://stackoverflow.com/users/11197291/alpha8'}",True,4246,,2,5,1644681220,1559572701,1559573692.0,56429601,https://stackoverflow.com/questions/56429601/session-cookie-secure-true-in-django-2-2-redirects-admin-login-to-itself,,SESSION_COOKIE_SECURE=True in Django 2.2 redirects Admin login to itself,CC BY-SA 4.0,56429823.0,,
474,"['python', 'pandas', 'pip', 'jupyter-notebook', 'pandas-profiling']","{'account_id': 12380542, 'reputation': 81, 'user_id': 9026378, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/QUt3N.jpg?s=256&g=1', 'display_name': 'genelaw03', 'link': 'https://stackoverflow.com/users/9026378/genelaw03'}",True,23863,,5,4,1644658073,1561412785,1562267481.0,56744330,https://stackoverflow.com/questions/56744330/cannot-import-or-install-pandas-profiling-in-jupyter-notebook,,Cannot import or install pandas-profiling in Jupyter Notebook,CC BY-SA 4.0,56756390.0,1651264573.0,
475,"['python', 'json', 'tqdm']","{'account_id': 12816409, 'reputation': 89, 'user_id': 9272913, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-hHnc92D5X38/AAAAAAAAAAI/AAAAAAAAAHo/nVC0hS7b_mU/photo.jpg?sz=256', 'display_name': 'Gian Piero D&#39; Amico', 'link': 'https://stackoverflow.com/users/9272913/gian-piero-d-amico'}",True,2898,,2,3,1644625374,1560547136,1560547844.0,56605238,https://stackoverflow.com/questions/56605238/how-to-use-tqdm-for-json-file-load-progress-bar,,How to use tqdm for JSON file load progress bar?,CC BY-SA 4.0,,,
476,"['python', 'kivy']","{'account_id': 10690020, 'reputation': 129, 'user_id': 7869295, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/te8cb.jpg?s=256&g=1', 'display_name': 'Paweł Długosz', 'link': 'https://stackoverflow.com/users/7869295/pawe%c5%82-d%c5%82ugosz'}",True,2904,,3,0,1644497433,1559942097,1644497188.0,56501297,https://stackoverflow.com/questions/56501297/problem-with-kv-file-in-visual-studio-code,,Problem with kv file in visual studio code,CC BY-SA 4.0,,,
477,"['python', 'pandas', 'integer-overflow']","{'account_id': 13480150, 'reputation': 81, 'user_id': 11708377, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10211506696731779/picture?type=large', 'display_name': 'JoFox', 'link': 'https://stackoverflow.com/users/11708377/jofox'}",True,11025,,5,6,1644490426,1561635845,1589212893.0,56790261,https://stackoverflow.com/questions/56790261/pandas-int32-overflow-cant-bulid-a-pivot-table,,PANDAS: int32 overflow? Can&#39;t bulid a pivot table,CC BY-SA 4.0,,,
478,"['python', 'multiprocessing', 'python-multiprocessing', 'cpu-cores']","{'account_id': 5699103, 'reputation': 2424, 'user_id': 4504711, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/583d378f497f6f55857b9e3d58bb9a11?s=256&d=identicon&r=PG&f=1', 'display_name': 'Botond', 'link': 'https://stackoverflow.com/users/4504711/botond'}",True,3725,,1,5,1644468808,1559577465,1644468808.0,56430808,https://stackoverflow.com/questions/56430808/how-to-identify-the-cpu-core-id-of-a-process-on-python-multiprocessing,,How to identify the CPU core ID of a process on Python multiprocessing?,CC BY-SA 4.0,56431370.0,,
479,"['python', 'nlp', 'nltk', 'spacy', 'sentence']","{'account_id': 9659561, 'reputation': 2779, 'user_id': 7168098, 'user_type': 'registered', 'accept_rate': 36, 'profile_image': 'https://graph.facebook.com/10211116238159507/picture?type=large', 'display_name': 'JFerro', 'link': 'https://stackoverflow.com/users/7168098/jferro'}",True,4915,,2,3,1644360937,1559490936,,56416641,https://stackoverflow.com/questions/56416641/separate-texts-into-sentences-nltk-vs-spacy,,separate texts into sentences NLTK vs spaCy,CC BY-SA 4.0,56469130.0,,
480,"['python', 'file']","{'user_type': 'does_not_exist', 'display_name': 'user11644488'}",True,471,,1,0,1644330004,1561591654,1561591964.0,56782114,https://stackoverflow.com/questions/56782114/how-to-write-txt-files-inside-a-infinite-loop,,How to write txt files inside a infinite loop?,CC BY-SA 4.0,,,
481,"['python', 'visual-studio-code']","{'account_id': 6317822, 'reputation': 676, 'user_id': 4907108, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/ef2308ab259caecfc9f9d07aa9c37ed4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Alessandro Gaballo', 'link': 'https://stackoverflow.com/users/4907108/alessandro-gaballo'}",True,2549,,3,3,1644315076,1561476622,,56757503,https://stackoverflow.com/questions/56757503/vscode-python-debugger-unrecognized-arguments,,Vscode - Python Debugger: unrecognized arguments,CC BY-SA 4.0,56762063.0,,
482,"['python', 'ios', 'appium']","{'account_id': 12989687, 'reputation': 85, 'user_id': 9389274, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2015716901778727/picture?type=large', 'display_name': 'Mikhail Barinov', 'link': 'https://stackoverflow.com/users/9389274/mikhail-barinov'}",True,1420,,3,3,1644310311,1559906219,,56493302,https://stackoverflow.com/questions/56493302/how-to-compare-a-picture-in-appium-using-python-code,,"How to compare a picture in Appium, using Python code?",CC BY-SA 4.0,56560735.0,,
483,"['python', 'pip', 'installation', 'shapely']","{'account_id': 13501634, 'reputation': 143, 'user_id': 9740907, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-e06Zm6agz7Y/AAAAAAAAAAI/AAAAAAAAAZk/uGXeXQb3Aow/photo.jpg?sz=256', 'display_name': 'Skofta', 'link': 'https://stackoverflow.com/users/9740907/skofta'}",True,11108,,5,13,1644291798,1561755050,1600103845.0,56813083,https://stackoverflow.com/questions/56813083/oserror-could-not-find-geos-c-dll-or-load-any-of-its-variants,,OSError: Could not find geos_c.dll or load any of its variants,CC BY-SA 4.0,,,
484,"['python', 'python-packaging']","{'account_id': 10750745, 'reputation': 969, 'user_id': 7910304, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://i.stack.imgur.com/O4n9R.png?s=256&g=1', 'display_name': 'Daniel Long', 'link': 'https://stackoverflow.com/users/7910304/daniel-long'}",True,903,,1,0,1644231065,1560285311,1644231065.0,56551337,https://stackoverflow.com/questions/56551337/python-package-storing-configuration-settings,,Python Package - Storing Configuration/Settings,CC BY-SA 4.0,56551385.0,,
485,"['python', 'nlp', 'geotagging']","{'account_id': 2276345, 'reputation': 2396, 'user_id': 3362720, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/DBWH0.png?s=256&g=1', 'display_name': 'Ouss', 'link': 'https://stackoverflow.com/users/3362720/ouss'}",False,2442,,0,2,1644007145,1560049700,1560088552.0,56511688,https://stackoverflow.com/questions/56511688/what-is-the-best-way-in-python-to-check-if-a-string-is-the-name-of-a-city-or-the,,What is the best way in Python to check if a string is the name of a city or the name of a country (also historical),CC BY-SA 4.0,,,
486,"['python', 'django', 'windows', 'ssl']","{'account_id': 16119574, 'reputation': 481, 'user_id': 11635857, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dcbe92bb34ceb57acda6c6560fd6796f?s=256&d=identicon&r=PG&f=1', 'display_name': 'yannm', 'link': 'https://stackoverflow.com/users/11635857/yannm'}",True,49420,,6,26,1643998524,1560762695,1643998524.0,56628194,https://stackoverflow.com/questions/56628194/sslerror-installing-with-pip,,&#39;SSLError&#39; installing with pip,CC BY-SA 4.0,56649266.0,,
487,"['python', 'pandas', 'sftp', 'paramiko']","{'account_id': 4941847, 'reputation': 6230, 'user_id': 4262057, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/e3b73d68ee4019a7d5cc982522310555?s=256&d=identicon&r=PG&f=1', 'display_name': 'JohnAndrews', 'link': 'https://stackoverflow.com/users/4262057/johnandrews'}",True,7604,,1,4,1643973532,1560871006,1643973512.0,56652280,https://stackoverflow.com/questions/56652280/reading-csv-file-to-memory-from-sftp-server-using-python-paramiko,,Reading .csv file to memory from SFTP server using Python Paramiko,CC BY-SA 4.0,56655465.0,,
488,"['python', 'azure-active-directory', 'microsoft-graph-api']","{'account_id': 14201785, 'reputation': 2375, 'user_id': 10259516, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a806909421e22299ec15ab98d9e62dfb?s=256&d=identicon&r=PG&f=1', 'display_name': 'AnjanaAK', 'link': 'https://stackoverflow.com/users/10259516/anjanaak'}",True,1687,,2,1,1643835177,1561361675,1561387014.0,56731805,https://stackoverflow.com/questions/56731805/badrequest-error-while-using-sendmail-request-of-microsoft-graph-api,,&quot;BadRequest&quot; error while using SendMail request of Microsoft Graph API,CC BY-SA 4.0,56738223.0,,
