,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,protected_date,migrated_from,locked_date
477,"['python', 'free', 'roc']","{'account_id': 7347416, 'reputation': 303, 'user_id': 5594682, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a4f41f14342a3fe65b61e430d4551cf2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Magi', 'link': 'https://stackoverflow.com/users/5594682/magi'}",False,850,2,2,1654964268,1589986989,,61916407,CC BY-SA 4.0,https://stackoverflow.com/questions/61916407/froc-implementation-in-python,FROC Implementation in Python,,,,,,
478,"['python', 'pandas', 'data-science']","{'account_id': 9473654, 'reputation': 65, 'user_id': 13506407, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a25b0a12d4c0222438d95cf08963ba62?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mayank Gupta', 'link': 'https://stackoverflow.com/users/13506407/mayank-gupta'}",True,1907,1,-1,1654896997,1590604585,,62050442,,https://stackoverflow.com/questions/62050442/pandas-error-none-of-index-are-in-the-columns,Pandas Error- None of Index are in the columns,62050657.0,1654928155.0,Needs details or clarity,,,
479,"['python', 'python-3.x', 'architecture', 'executable', 'platform']","{'account_id': 15231654, 'reputation': 87, 'user_id': 10990603, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8f391b826e600b422da82e8461e3ce29?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ajith', 'link': 'https://stackoverflow.com/users/10990603/ajith'}",False,416,2,1,1654892339,1589815673,1589820848.0,61873151,CC BY-SA 4.0,https://stackoverflow.com/questions/61873151/getting-machine-information-of-an-executable,Getting machine information of an executable,,,,,,
480,"['python', 'pydicom']","{'account_id': 18541868, 'reputation': 67, 'user_id': 13510173, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-y7usCSq0eU8/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJPW0VAn0CsQcV_glQn7fV5esfE73g/photo.jpg?sz=256', 'display_name': 'tata', 'link': 'https://stackoverflow.com/users/13510173/tata'}",True,758,1,0,1654869649,1589109052,1654869649.0,61711006,CC BY-SA 4.0,https://stackoverflow.com/questions/61711006/is-there-a-way-to-add-multivalues-and-lists-in-pydicom,Is there a way to add MultiValues and lists in pydicom,61711309.0,,,,,
481,"['python', 'variables', 'debugging']","{'account_id': 17779756, 'reputation': 43, 'user_id': 12952094, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-zmImwrlkbno/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcJT99aPF-jGYUsaLDrTH-JHLdD5g/photo.jpg?sz=256', 'display_name': 'Frint Tropy', 'link': 'https://stackoverflow.com/users/12952094/frint-tropy'}",True,763,4,4,1654861467,1590581720,1590585356.0,62042913,,https://stackoverflow.com/questions/62042913/why-is-a-variable-not-updating-after-changing-its-dependent-variable,Why is a variable not updating after changing its dependent variable?,62042994.0,1590672047.0,Duplicate,,,
482,"['python', 'csv', 'python-dedupe', 'dedupeplugin']","{'account_id': 18715023, 'reputation': 21, 'user_id': 13644251, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/72a3aaf55793db035ebb915553a38cc2?s=256&d=identicon&r=PG&f=1', 'display_name': 'user13644251', 'link': 'https://stackoverflow.com/users/13644251/user13644251'}",False,481,2,2,1654845559,1590783804,1590826039.0,62094069,CC BY-SA 4.0,https://stackoverflow.com/questions/62094069/attributeerror-dedupe-object-has-no-attribute-sample,AttributeError: &#39;Dedupe&#39; object has no attribute &#39;sample&#39;,,,,,,
483,"['python', 'pandas', 'dataframe']","{'account_id': 17128363, 'reputation': 71, 'user_id': 12395003, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-NXRnqT_QW2A/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rc2l7xl5nnn-GkiRdg-rrTkEdtneg/photo.jpg?sz=256', 'display_name': 'Arun Pratim Dasgupta', 'link': 'https://stackoverflow.com/users/12395003/arun-pratim-dasgupta'}",True,71,3,3,1654812975,1589715277,,61851107,CC BY-SA 4.0,https://stackoverflow.com/questions/61851107/extract-values-from-dictionary-inside-a-pandas-dataframe-python,Extract values from Dictionary inside a pandas dataframe (Python),,,,,,
484,"['python', 'numpy', 'upload', 'numpy-memmap']","{'account_id': 14296706, 'reputation': 57, 'user_id': 10327174, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f14af7163147ae3950a344f135867562?s=256&d=identicon&r=PG&f=1', 'display_name': 'wetrust', 'link': 'https://stackoverflow.com/users/10327174/wetrust'}",True,1188,2,1,1654794994,1590318369,,61985025,CC BY-SA 4.0,https://stackoverflow.com/questions/61985025/numpy-load-part-of-npz-file-in-mmap-mode,Numpy load part of *.npz file in mmap_mode,61988641.0,,,,,
485,"['python', 'opencv', 'image-processing']","{'account_id': 18207955, 'reputation': 99, 'user_id': 13251027, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6ec98e8f74fb502f9b247eb48eb1601a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Cole', 'link': 'https://stackoverflow.com/users/13251027/cole'}",True,1153,3,4,1654716598,1590006325,1654716598.0,61922302,CC BY-SA 4.0,https://stackoverflow.com/questions/61922302/what-is-the-best-way-to-detect-if-an-image-is-pixelated,What is the best way to detect if an image is pixelated?,,,,,,
486,"['python', 'elasticsearch', 'ssl']","{'account_id': 4716400, 'reputation': 3726, 'user_id': 3815432, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://www.gravatar.com/avatar/3523270d3d2bdb908089a05957ccc711?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nikita Vlasenko', 'link': 'https://stackoverflow.com/users/3815432/nikita-vlasenko'}",True,8022,2,4,1654684289,1590172557,1590175307.0,61961725,CC BY-SA 4.0,https://stackoverflow.com/questions/61961725/connect-to-elasticsearch-with-python-using-ssl,Connect to Elasticsearch with python using SSL,,,,,,
487,"['python', 'python-3.x', 'polygon', 'osmnx']","{'account_id': 18489700, 'reputation': 820, 'user_id': 13469674, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/244a60601e5813c4192aa7dda69d870f?s=256&d=identicon&r=PG&f=1', 'display_name': 'DPM', 'link': 'https://stackoverflow.com/users/13469674/dpm'}",True,1760,1,2,1654675447,1588698101,1654675447.0,61618694,CC BY-SA 4.0,https://stackoverflow.com/questions/61618694/retrieve-data-from-a-polygon-using-osmnx,Retrieve data from a Polygon using osmnx,61626272.0,,,,,
488,"['python', 'flask', 'data-science', 'object-detection']","{'account_id': 17822123, 'reputation': 265, 'user_id': 12944256, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a05ef6d82c17fe9e740f9244737fd724?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nirav Prajapati', 'link': 'https://stackoverflow.com/users/12944256/nirav-prajapati'}",True,2808,2,4,1654672358,1589876674,1589892646.0,61886473,CC BY-SA 4.0,https://stackoverflow.com/questions/61886473/python-how-to-deploy-object-detection-model-using-flask-api,Python: How to deploy object detection model using flask api,61887186.0,,,,,
489,"['python', 'button', 'tkinter']","{'account_id': 17652186, 'reputation': 57, 'user_id': 12812447, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/795778780834535/picture?type=large', 'display_name': 'Srinjay Vatsa', 'link': 'https://stackoverflow.com/users/12812447/srinjay-vatsa'}",True,23821,4,1,1654633978,1588779575,1588782080.0,61639278,CC BY-SA 4.0,https://stackoverflow.com/questions/61639278/to-detect-button-press-in-python-tkinter-module,To Detect Button Press In Python Tkinter Module,,,,,,
490,"['python', 'pandas', 'type-conversion']","{'account_id': 1726090, 'reputation': 189, 'user_id': 1580711, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/3a991b5f856a813df15142beae38ecd3?s=256&d=identicon&r=PG', 'display_name': 'Hank', 'link': 'https://stackoverflow.com/users/1580711/hank'}",True,1687,2,-1,1654619583,1589413670,1654619583.0,61786815,,https://stackoverflow.com/questions/61786815/how-can-i-remove-the-thousand-comma-separator-when-converting-data-frame-columns,How can I remove the thousand comma separator when converting data frame columns?,61786970.0,1589414747.0,Duplicate,,,
491,"['python', 'pandas', 'date-range', 'valueerror']","{'account_id': 12836303, 'reputation': 47, 'user_id': 10271009, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/10c2f8505b6be584157d585ced44e1fd?s=256&d=identicon&r=PG&f=1', 'display_name': 'curious_ys', 'link': 'https://stackoverflow.com/users/10271009/curious-ys'}",True,2031,3,0,1654616322,1589274994,1589329827.0,61747997,CC BY-SA 4.0,https://stackoverflow.com/questions/61747997/pandas-date-range-error-valueerror-of-the-three-parameters-start-end-and-pe,"pandas date_range error &quot;ValueError: Of the three parameters: start, end, and periods, exactly two must be specified&quot;",61748285.0,,,,,
492,"['python', 'selenium', 'selenium-webdriver']","{'account_id': 16899520, 'reputation': 51, 'user_id': 12221300, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8365641269c9875ff5a9334b152c73c3?s=256&d=identicon&r=PG&f=1', 'display_name': 'sam_unrelax', 'link': 'https://stackoverflow.com/users/12221300/sam-unrelax'}",False,809,2,1,1654591189,1589347764,1589348223.0,61767072,CC BY-SA 4.0,https://stackoverflow.com/questions/61767072/python-selenium-unable-to-find-whatsapp-web-textarea-by-xpath,Python selenium unable to find whatsapp web textarea by xpath,,,,,,
493,"['python', 'dashboard', 'plotly-dash']","{'account_id': 14641826, 'reputation': 1293, 'user_id': 10574250, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e431e751d63bd56a6aba068dd9c29c34?s=256&d=identicon&r=PG&f=1', 'display_name': 'geds133', 'link': 'https://stackoverflow.com/users/10574250/geds133'}",True,15525,7,8,1654584914,1589890102,1589901658.0,61890687,CC BY-SA 4.0,https://stackoverflow.com/questions/61890687/dash-app-refusing-to-start-127-0-0-1-refused-to-connect,dash app refusing to start: &#39;127.0.0.1 refused to connect.&#39;,64544447.0,,,,,
494,"['python', 'interactive-brokers', 'ib-api']","{'account_id': 18501165, 'reputation': 1, 'user_id': 13478466, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/322c81e99a5db0181529195748326eb0?s=256&d=identicon&r=PG&f=1', 'display_name': 'YongheChang', 'link': 'https://stackoverflow.com/users/13478466/yonghechang'}",True,1351,2,0,1654530266,1589495441,,61808519,CC BY-SA 4.0,https://stackoverflow.com/questions/61808519/how-to-replicate-bracket-orders-functionality-using-interactive-brokers-ib-api,How to replicate bracket orders functionality using Interactive Brokers (IB) API (ib_insync) for Python,,,,,,
495,"['python', 'tkinter']","{'user_type': 'does_not_exist', 'display_name': 'user13508392'}",True,845,1,0,1654514781,1589127855,,61715190,CC BY-SA 4.0,https://stackoverflow.com/questions/61715190/tkinter-label-center-text-set-text-to-start-from-top-left,Tkinter Label center text set text to start from top left,61716645.0,,,,,
496,"['python', 'zip', 'unzip']","{'account_id': 1900326, 'reputation': 1822, 'user_id': 1716310, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/24ff82e0962f79caedf7011c505ef136?s=256&d=identicon&r=PG', 'display_name': 'Btc Sources', 'link': 'https://stackoverflow.com/users/1716310/btc-sources'}",True,741,3,0,1654489804,1590050050,,61930445,CC BY-SA 4.0,https://stackoverflow.com/questions/61930445/fast-zip-decryption-in-python,Fast zip decryption in python,61930528.0,,,,,
497,"['python', 'amazon-web-services', 'aws-api-gateway', 'aws-cdk']","{'account_id': 13065530, 'reputation': 303, 'user_id': 9441040, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-JHcU9H8LVZQ/AAAAAAAAAAI/AAAAAAAAABM/XKvErV9AX80/photo.jpg?sz=256', 'display_name': 'Paul C', 'link': 'https://stackoverflow.com/users/9441040/paul-c'}",True,1249,2,3,1654453545,1589353963,,61768465,CC BY-SA 4.0,https://stackoverflow.com/questions/61768465/aws-cdk-api-gateway-construct-library,AWS CDK API Gateway Construct Library,61790451.0,,,,,
498,['python'],"{'account_id': 1322505, 'reputation': 5311, 'user_id': 2264434, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://i.stack.imgur.com/5kVE6.jpg?s=256&g=1', 'display_name': 'Vinay Joseph', 'link': 'https://stackoverflow.com/users/2264434/vinay-joseph'}",False,235,0,1,1654448567,1589762275,,61860674,CC BY-SA 4.0,https://stackoverflow.com/questions/61860674/unable-to-install-flaskr-in-python37,Unable to install Flaskr in Python37,,,,,,
499,"['python', 'python-import', 'geopandas']","{'account_id': 16572179, 'reputation': 133, 'user_id': 13430215, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1f5fde8f7ae4ce8f852e3d6a4db84575?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ricky_Nelson', 'link': 'https://stackoverflow.com/users/13430215/ricky-nelson'}",True,1870,2,0,1654379505,1588262555,1588263456.0,61527727,CC BY-SA 4.0,https://stackoverflow.com/questions/61527727/geopandas-not-getting-imported,GeoPandas not getting imported,61528098.0,,,,,
500,"['python', 'jupyter-notebook']","{'account_id': 18567916, 'reputation': 397, 'user_id': 13530377, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-02DAGtoujUg/AAAAAAAAAAI/AAAAAAAABcU/AMZuucldvrRGpYxXsPgMN7rHNI8uZ0ZrJQ/photo.jpg?sz=256', 'display_name': 'Justin Benfit', 'link': 'https://stackoverflow.com/users/13530377/justin-benfit'}",False,372,1,0,1654371554,1589490483,,61807405,CC BY-SA 4.0,https://stackoverflow.com/questions/61807405/adding-command-line-arguments-in-jupyter-notebook,Adding Command line arguments in jupyter notebook,,,,,,
501,"['python', 'interpolation', 'netcdf', 'python-xarray', 'netcdf4']","{'account_id': 14823726, 'reputation': 572, 'user_id': 10705248, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/31d5aaf7570fc3f11a673167b1c3d53c?s=256&d=identicon&r=PG&f=1', 'display_name': 'lsr729', 'link': 'https://stackoverflow.com/users/10705248/lsr729'}",True,7466,5,2,1654324380,1589486305,,61806343,CC BY-SA 4.0,https://stackoverflow.com/questions/61806343/regrid-netcdf-file-in-python,Regrid Netcdf file in python,62300989.0,,,,,
502,"['python', 'class', 'validation', 'inheritance', 'base-class']","{'account_id': 7317059, 'reputation': 8634, 'user_id': 6501141, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://i.stack.imgur.com/UhrNj.jpg?s=256&g=1', 'display_name': 'LightCC', 'link': 'https://stackoverflow.com/users/6501141/lightcc'}",True,392,3,1,1654283427,1589039126,1589844776.0,61699471,CC BY-SA 4.0,https://stackoverflow.com/questions/61699471/how-to-create-a-class-that-extends-the-int-base-class-that-has-input-validatio,How to create a class that extends the `int` base class that has input validation?,61704026.0,,,,,
503,"['python', 'django']","{'account_id': 6509458, 'reputation': 37, 'user_id': 5037279, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/10107ab36670cb2814d7f09c3401c4a2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Fiboniz', 'link': 'https://stackoverflow.com/users/5037279/fiboniz'}",True,332,2,0,1654208982,1590324290,,61986161,CC BY-SA 4.0,https://stackoverflow.com/questions/61986161/django-foreignkey-with-choices-setting-default-value,django ForeignKey with Choices - setting default value,61986486.0,,,,,
504,"['python', 'plotly-dash']","{'account_id': 3400218, 'reputation': 23844, 'user_id': 3015186, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/u85Sl.png?s=256&g=1', 'display_name': 'np8', 'link': 'https://stackoverflow.com/users/3015186/np8'}",True,10947,4,25,1654199010,1590841739,1590844282.0,62102453,CC BY-SA 4.0,https://stackoverflow.com/questions/62102453/how-to-define-callbacks-in-separate-files-plotly-dash,How to define callbacks in separate files? (plotly dash),62102585.0,,,,,
505,"['python', 'spyder']","{'account_id': 17461104, 'reputation': 37, 'user_id': 12658728, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c97606a2187738e72bb91dc6052d9b65?s=256&d=identicon&r=PG&f=1', 'display_name': 'Brytedata', 'link': 'https://stackoverflow.com/users/12658728/brytedata'}",False,137,1,1,1654184753,1588679262,,61612392,CC BY-SA 4.0,https://stackoverflow.com/questions/61612392/spyder-unresponsive,Spyder Unresponsive,,,,,,
506,"['python', 'signal-processing', 'librosa', 'audio-analysis']","{'account_id': 16704654, 'reputation': 332, 'user_id': 12073433, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/resUB.png?s=256&g=1', 'display_name': 'Akash Sonthalia', 'link': 'https://stackoverflow.com/users/12073433/akash-sonthalia'}",True,749,1,3,1654149181,1588706460,1654149181.0,61621282,CC BY-SA 4.0,https://stackoverflow.com/questions/61621282/how-can-we-improve-tempo-detection-accuracy-in-librosa,How can we improve tempo detection accuracy in Librosa?,61630189.0,,,,,
507,"['python', 'python-3.x', 'matplotlib', 'anaconda', 'conda']","{'account_id': 16230354, 'reputation': 2715, 'user_id': 11725056, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3fb8aa3bd56b90f894e9805de55ff840?s=256&d=identicon&r=PG&f=1', 'display_name': 'Deshwal', 'link': 'https://stackoverflow.com/users/11725056/deshwal'}",False,1784,1,1,1654036750,1589509330,,61810658,CC BY-SA 4.0,https://stackoverflow.com/questions/61810658/broken-update-conda-attributeerror-nonetype-object-has-no-attribute-loader,Broken Update Conda : AttributeError: &#39;NoneType&#39; object has no attribute &#39;loader&#39; for matplotlib,,,,,,
