,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,protected_date,migrated_from,closed_date,closed_reason
568,"['python', 'algorithm', 'trading', 'forex']","{'account_id': 2847009, 'reputation': 1144, 'user_id': 3789200, 'user_type': 'registered', 'accept_rate': 39, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3789200', 'link': 'https://stackoverflow.com/users/3789200/user3789200'}",True,178,1,0,1638819003,1556351798,1556356145.0,55878478,CC BY-SA 4.0,https://stackoverflow.com/questions/55878478/forex-trading-algorithm-doesnt-work-as-expected,Forex trading algorithm doesn&#39;t work as expected,,,,,
569,"['python', 'database', 'raspberry-pi']","{'account_id': 13773286, 'reputation': 51, 'user_id': 9940194, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-FFQMezNIaXk/AAAAAAAAAAI/AAAAAAAAS_M/B_TuNsNiqEI/photo.jpg?sz=256', 'display_name': 'James Sinclair', 'link': 'https://stackoverflow.com/users/9940194/james-sinclair'}",False,86,1,1,1638818486,1555600696,,55749094,CC BY-SA 4.0,https://stackoverflow.com/questions/55749094/continuous-data-logging-and-analysis,Continuous data logging and analysis,,,,,
570,"['python', 'scrapy', 'chart.js']","{'account_id': 14279318, 'reputation': 838, 'user_id': 10314460, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/b2Ukp.jpg?s=256&g=1', 'display_name': 'AvyWam', 'link': 'https://stackoverflow.com/users/10314460/avywam'}",True,420,2,1,1638778213,1555435496,1623234400.0,55713573,CC BY-SA 4.0,https://stackoverflow.com/questions/55713573/how-to-scrape-an-interactive-charts-with-scrapy,How to scrape an interactive charts with scrapy?,55713622.0,,,,
571,"['python', 'web-scraping', 'beautifulsoup']","{'account_id': 15240187, 'reputation': 13, 'user_id': 10996693, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-jP15rA4lQMI/AAAAAAAAAAI/AAAAAAAAAOo/91QQ2G17PjE/photo.jpg?sz=256', 'display_name': 'Hooman Kian', 'link': 'https://stackoverflow.com/users/10996693/hooman-kian'}",True,341,3,1,1638618339,1554066398,1638618339.0,55445456,CC BY-SA 4.0,https://stackoverflow.com/questions/55445456/cant-collect-href-within-a-div-using-bs4,can&#39;t collect href within a div using bs4,55448190.0,,,,
572,"['python', 'python-3.x', 'authentication']","{'account_id': 6872388, 'reputation': 31, 'user_id': 5282205, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/411454759061548/picture?type=large', 'display_name': 'Noah Baker', 'link': 'https://stackoverflow.com/users/5282205/noah-baker'}",False,82,2,1,1638618316,1554098625,1554100008.0,55448919,CC BY-SA 4.0,https://stackoverflow.com/questions/55448919/how-to-log-into-a-restricted-site,How to log into a restricted site,,,,,
573,"['python', 'selenium', 'datepicker', 'screen-scraping']","{'account_id': 12232118, 'reputation': 73, 'user_id': 8927762, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-ylvCsOwXiww/AAAAAAAAAAI/AAAAAAAACWI/Ff2ILUFqBXY/photo.jpg?sz=256', 'display_name': 'Ken Tang', 'link': 'https://stackoverflow.com/users/8927762/ken-tang'}",True,159,1,1,1638617810,1556163847,1638617810.0,55841503,CC BY-SA 4.0,https://stackoverflow.com/questions/55841503/how-can-i-use-selenium-to-handle-and-select-elements-from-the-date-picker-on-the,How can I use Selenium to handle and select elements from the date picker on the website?,,,,,
574,"['python', 'python-3.x', 'youtube-dl']","{'account_id': 221087, 'reputation': 1201, 'user_id': 478879, 'user_type': 'registered', 'accept_rate': 42, 'profile_image': 'https://i.stack.imgur.com/dPWkA.jpg?s=256&g=1', 'display_name': 'coolsaint', 'link': 'https://stackoverflow.com/users/478879/coolsaint'}",True,5048,2,12,1638616464,1554655509,1638616464.0,55561387,CC BY-SA 4.0,https://stackoverflow.com/questions/55561387/how-to-rebuild-python-youtube-dl-from-the-source,How to rebuild python youtube-dl from the source,55562973.0,,,,
575,"['python', 'scrapy']","{'account_id': 8803667, 'reputation': 357, 'user_id': 6579083, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/61bf4d0a8f004ab1bc9e07e8d8ca4629?s=256&d=identicon&r=PG&f=1', 'display_name': 'yoav_aaa', 'link': 'https://stackoverflow.com/users/6579083/yoav-aaa'}",False,1057,0,2,1638616440,1554665223,1638616440.0,55562839,CC BY-SA 4.0,https://stackoverflow.com/questions/55562839/scrapy-download-excel-from-site,scrapy download excel from site,,,,,
576,"['python', 'web-scraping', 'python-requests-html']","{'account_id': 15477496, 'reputation': 5, 'user_id': 11165806, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-SH5p8mvyTO4/AAAAAAAAAAI/AAAAAAAAABE/rol2VT9I57A/photo.jpg?sz=256', 'display_name': 'Ngoc Thao Ly', 'link': 'https://stackoverflow.com/users/11165806/ngoc-thao-ly'}",True,663,1,0,1638616391,1554710977,1638616391.0,55568854,CC BY-SA 4.0,https://stackoverflow.com/questions/55568854/how-to-get-last-element-when-scraping-with-requests-html,How to get last element when scraping with requests_html,55569466.0,,,,
577,"['python', 'python-3.x', 'beautifulsoup']","{'account_id': 9614421, 'reputation': 77, 'user_id': 7137731, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-Y57qh7obiX4/AAAAAAAAAAI/AAAAAAAAAs4/V_S9Ex9YWbU/photo.jpg?sz=256', 'display_name': 'Xavier', 'link': 'https://stackoverflow.com/users/7137731/xavier'}",True,93,3,3,1638616369,1554714278,1638616369.0,55569767,CC BY-SA 4.0,https://stackoverflow.com/questions/55569767/python-unnable-to-get-any-output-using-beautifulsoup,Python: unnable to get any output using beautifulsoup,55569974.0,,,,
578,"['python', 'regex', 'string', 'g-code']","{'account_id': 1898299, 'reputation': 11488, 'user_id': 4999991, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://i.stack.imgur.com/y69di.png?s=256&g=1', 'display_name': 'Foad S. Farimani', 'link': 'https://stackoverflow.com/users/4999991/foad-s-farimani'}",False,356,1,0,1638616351,1554716245,1554716980.0,55570403,CC BY-SA 4.0,https://stackoverflow.com/questions/55570403/converting-a-fanuc-g-code-including-macro-b-to-basic-syntax,converting a Fanuc g-code including Macro-B to basic syntax,,,,,
579,"['python', 'python-requests']","{'account_id': 9662228, 'reputation': 554, 'user_id': 7169895, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://i.stack.imgur.com/zJNlL.png?s=256&g=1', 'display_name': 'David Frick', 'link': 'https://stackoverflow.com/users/7169895/david-frick'}",True,104,3,0,1638616306,1554785792,1638616306.0,55585346,CC BY-SA 4.0,https://stackoverflow.com/questions/55585346/what-is-an-acceptable-way-to-discard-the-first-couple-lines-of-text,What is an acceptable way to discard the first couple lines of text?,55586644.0,,,,
580,"['python', 'web-scraping', 'beautifulsoup']","{'account_id': 15607036, 'reputation': 113, 'user_id': 11259506, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/336b990cf49072b0323842e9e8112883?s=256&d=identicon&r=PG&f=1', 'display_name': 'mumer91', 'link': 'https://stackoverflow.com/users/11259506/mumer91'}",True,6689,3,9,1638616277,1554803994,1638616277.0,55590092,CC BY-SA 4.0,https://stackoverflow.com/questions/55590092/replace-br-with-space-in-beautifulsoap-output,Replace &lt;br&gt; with space in BeautifulSoap output,55590217.0,,,,
581,"['python', 'web-scraping', 'beautifulsoup']","{'account_id': 15607036, 'reputation': 113, 'user_id': 11259506, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/336b990cf49072b0323842e9e8112883?s=256&d=identicon&r=PG&f=1', 'display_name': 'mumer91', 'link': 'https://stackoverflow.com/users/11259506/mumer91'}",True,1340,4,0,1638616241,1554811249,1638616241.0,55592384,CC BY-SA 4.0,https://stackoverflow.com/questions/55592384/beautifulsoup-replace-line-breaks-with-period-and-space,BeautifulSoup replace line breaks with period and space,55592510.0,,,,
582,"['python', 'pandas']","{'account_id': 12809669, 'reputation': 109, 'user_id': 9268303, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7a70feb16cd7adad5f6ec5dd4ea1bfcb?s=256&d=identicon&r=PG', 'display_name': 'TLP', 'link': 'https://stackoverflow.com/users/9268303/tlp'}",True,387,3,2,1638616220,1554840933,1638616220.0,55600642,CC BY-SA 4.0,https://stackoverflow.com/questions/55600642/hidden-characters-in-integer-like-string,Hidden characters in integer-like string,55600822.0,,,,
583,"['python', 'web-scraping']","{'account_id': 15670780, 'reputation': 35, 'user_id': 11307363, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/35xOU.jpg?s=256&g=1', 'display_name': 'Miranda', 'link': 'https://stackoverflow.com/users/11307363/miranda'}",True,279,4,-1,1638616127,1555008780,1555010117.0,55639384,CC BY-SA 4.0,https://stackoverflow.com/questions/55639384/webscraping-a-discussion-board,Webscraping a discussion board,55639597.0,,,,
584,"['python', 'scrapy']","{'account_id': 527399, 'reputation': 1101, 'user_id': 1208144, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/9dfbf2d6b6ef44f45d6f92ecf4414163?s=256&d=identicon&r=PG', 'display_name': 'John Rogerson', 'link': 'https://stackoverflow.com/users/1208144/john-rogerson'}",True,107,1,1,1638616005,1555079994,1638616005.0,55654109,CC BY-SA 4.0,https://stackoverflow.com/questions/55654109/scrapy-cant-select-by-id,Scrapy Can&#39;t Select By ID,55654233.0,,,,
585,"['python', 'regex', 'python-requests']","{'account_id': 4828394, 'reputation': 43, 'user_id': 3897257, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/aPpgV.png?s=256&g=1', 'display_name': 'Ricardo Frasson', 'link': 'https://stackoverflow.com/users/3897257/ricardo-frasson'}",True,297,3,0,1638615827,1555091120,1638615827.0,55657116,CC BY-SA 4.0,https://stackoverflow.com/questions/55657116/python-re-findall-hangs-on-certain-websites,Python re.findall hangs on certain websites,55657870.0,,,,
586,"['python', 'asp.net', 'scrapy']","{'account_id': 9919560, 'reputation': 402, 'user_id': 7343204, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/sjlV5.jpg?s=256&g=1', 'display_name': 'Everton Reis', 'link': 'https://stackoverflow.com/users/7343204/everton-reis'}",True,392,2,0,1638615799,1555095603,1638615799.0,55657989,CC BY-SA 4.0,https://stackoverflow.com/questions/55657989/scrapy-next-button-uses-webform-dopostbackwithoptions,Scrapy: next button uses WebForm_DoPostBackWithOptions(),55690848.0,,,,
587,"['python', 'scrapy']","{'account_id': 15741918, 'reputation': 43, 'user_id': 11359069, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-T5xvMiNOhq4/AAAAAAAAAAI/AAAAAAAABvU/tQOc2U9RYQo/photo.jpg?sz=256', 'display_name': 'sam rahmn', 'link': 'https://stackoverflow.com/users/11359069/sam-rahmn'}",True,223,1,1,1638615760,1555246550,1638615760.0,55675501,CC BY-SA 4.0,https://stackoverflow.com/questions/55675501/how-to-scrape-inner-level-url-using-scrapy,How to Scrape Inner level url using scrapy?,55678876.0,,,,
588,"['python', 'html', 'web-scraping', 'beautifulsoup', 'python-requests']","{'account_id': 15761136, 'reputation': 33, 'user_id': 11372821, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-IGzt2cQjpLc/AAAAAAAAAAI/AAAAAAAAAAc/1-sb_eCyMsY/photo.jpg?sz=256', 'display_name': 'chethe', 'link': 'https://stackoverflow.com/users/11372821/chethe'}",True,73,2,3,1638615709,1555493041,1555499612.0,55724199,CC BY-SA 4.0,https://stackoverflow.com/questions/55724199/webscraping-output-different-to-original-data,Webscraping: output different to original data,55725857.0,,,,
589,"['python', 'beautifulsoup']","{'account_id': 2757334, 'reputation': 726, 'user_id': 2559669, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/23517dcf67494234c2ffc23b1eacd0a7?s=256&d=identicon&r=PG', 'display_name': 'Ben2pop', 'link': 'https://stackoverflow.com/users/2559669/ben2pop'}",True,1693,1,2,1638614141,1554147412,1638614141.0,55462375,CC BY-SA 4.0,https://stackoverflow.com/questions/55462375/nontype-object-when-transforming-a-scraped-table-to-dataframe,NonType Object when transforming a scraped table to DataFrame,55462652.0,,,,
590,"['python', 'python-3.x', 'web-scraping', 'beautifulsoup', 'python-requests']","{'account_id': 2785629, 'reputation': 1070, 'user_id': 2397119, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/1np41.jpg?s=256&g=1', 'display_name': 'Aman Singh', 'link': 'https://stackoverflow.com/users/2397119/aman-singh'}",True,264,1,1,1638611731,1554585073,1638611322.0,55553513,CC BY-SA 4.0,https://stackoverflow.com/questions/55553513/how-can-i-scrape-the-results-of-a-search-after-logging-into-a-website-using-pyth,How can I scrape the results of a search after logging into a website using Python and beautifulsoup4?,55663115.0,,,,
591,"['python', 'selenium', 'web-scraping', 'charts', 'popup']","{'account_id': 4633757, 'reputation': 978, 'user_id': 3755529, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3755529', 'link': 'https://stackoverflow.com/users/3755529/user3755529'}",True,683,1,0,1638610129,1554640867,1638610129.0,55559117,CC BY-SA 4.0,https://stackoverflow.com/questions/55559117/how-can-i-get-svg-chart-data-with-selenium,How can I get SVG chart data with Selenium?,55559345.0,,,,
592,"['python', 'loops']","{'account_id': 12690614, 'reputation': 147, 'user_id': 9220849, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6acc3ae6e1a5d74146433d149c824eb6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Cillin O Foghlu', 'link': 'https://stackoverflow.com/users/9220849/cillin-o-foghlu'}",False,2099,2,1,1638609511,1554756990,1638609511.0,55581627,CC BY-SA 4.0,https://stackoverflow.com/questions/55581627/loop-through-multiple-json-input-files,Loop through multiple json input files,,,,,
593,"['python', 'rabbitmq', 'pika']","{'account_id': 9990058, 'reputation': 331, 'user_id': 7389684, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://lh6.googleusercontent.com/-qh3uWfrckok/AAAAAAAAAAI/AAAAAAAAAak/DO05K5yq5Kk/photo.jpg?sz=256', 'display_name': 'Colin Warn', 'link': 'https://stackoverflow.com/users/7389684/colin-warn'}",True,23644,3,9,1638571069,1555459784,1625547573.0,55718163,CC BY-SA 4.0,https://stackoverflow.com/questions/55718163/program-running-pika-throwing-amqpconnectionerror,Program Running Pika Throwing AMQPConnectionError,,,,,
594,"['python', 'web-scraping', 'scrapy']","{'account_id': 12081060, 'reputation': 161, 'user_id': 8832782, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/df062cd3bf111daad02055327b1bfe8a?s=256&d=identicon&r=PG&f=1', 'display_name': 'reshadshuvo123', 'link': 'https://stackoverflow.com/users/8832782/reshadshuvo123'}",True,176,1,0,1638548545,1554428614,1638548545.0,55527158,CC BY-SA 4.0,https://stackoverflow.com/questions/55527158/scraping-for-related-news-using-scrapy,Scraping for related news using Scrapy,55527730.0,,,,
595,"['python', 'web-scraping']","{'account_id': 14601508, 'reputation': 1, 'user_id': 10545663, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-Y2DsV6cn72c/AAAAAAAAAAI/AAAAAAAAADk/AQRgQgRdUDw/photo.jpg?sz=256', 'display_name': 'Sandip Chakraborty', 'link': 'https://stackoverflow.com/users/10545663/sandip-chakraborty'}",False,36,0,0,1638548525,1554481031,1638548525.0,55539620,CC BY-SA 4.0,https://stackoverflow.com/questions/55539620/checking-multi-websites-for-search-box,Checking multi websites for search box?,,,,,
596,"['python', 'beautifulsoup', 'screen-scraping']","{'account_id': 15655311, 'reputation': 15, 'user_id': 11295805, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/077cb504ce456b349683224b07b38814?s=256&d=identicon&r=PG&f=1', 'display_name': 'zak', 'link': 'https://stackoverflow.com/users/11295805/zak'}",True,70,2,0,1638548506,1554504502,1638548506.0,55544243,,https://stackoverflow.com/questions/55544243/is-this-website-protected-against-scraping,Is this website protected against scraping?,55544267.0,,,1554522956.0,Not suitable for this site
597,"['python', 'web-scraping', 'beautifulsoup']","{'account_id': 15688874, 'reputation': 11, 'user_id': 11320652, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/da9e02a563c1d02c325f8b75dd71e98a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Momoxuan', 'link': 'https://stackoverflow.com/users/11320652/momoxuan'}",False,85,2,1,1638548481,1554543917,1638548481.0,55547822,CC BY-SA 4.0,https://stackoverflow.com/questions/55547822/list-index-out-of-range-problem-when-scraping-table,&#39;list index out of range&#39; problem when scraping table,,,,,
598,"['python', 'reactjs', 'scrapy', 'scrapy-splash']","{'account_id': 15037047, 'reputation': 121, 'user_id': 10853054, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10156959497944494/picture?type=large', 'display_name': 'Nicols Esteban Morales Morales', 'link': 'https://stackoverflow.com/users/10853054/nicols-esteban-morales-morales'}",True,647,1,0,1638543696,1556510040,1638543696.0,55896742,CC BY-SA 4.0,https://stackoverflow.com/questions/55896742/scrapy-splash-cannot-get-the-data-of-a-react-site,Scrapy Splash cannot get the data of a React site,55905193.0,,,,
