,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,accepted_answer_id,protected_date,migrated_from
142,"['python', 'django', 'stripe-payments']","{'account_id': 15595930, 'reputation': 85, 'user_id': 11251464, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a50a17ef728ac6493bac42c20bb35755?s=256&d=identicon&r=PG&f=1', 'display_name': 'BugBreeder', 'link': 'https://stackoverflow.com/users/11251464/bugbreeder'}",True,3141,2,1,1662470220,1557344374,,56047922,CC BY-SA 4.0,https://stackoverflow.com/questions/56047922/how-to-save-credit-card-information-and-use-it-for-future-purchases-with-django,How to save credit card information and use it for future purchases with Django and Stripe?,,,56048076.0,,
143,"['python', 'docker', 'dockerfile']","{'account_id': 6225948, 'reputation': 2419, 'user_id': 4844184, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/055c6d4adf1d157725f2d920fab121c9?s=256&d=identicon&r=PG&f=1', 'display_name': 'jeandut', 'link': 'https://stackoverflow.com/users/4844184/jeandut'}",True,491,1,4,1662451425,1557233916,1557234438.0,56023191,CC BY-SA 4.0,https://stackoverflow.com/questions/56023191/docker-provide-custom-context-in-python-sdk,Docker: provide custom context in python-sdk,,,73618560.0,,
144,"['python', 'runtime-error', 'moviepy', 'python-imageio']","{'account_id': 15407679, 'reputation': 43, 'user_id': 11446042, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9470c9f5cdf1720fbb4e082cd7ccc59b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dan Beri', 'link': 'https://stackoverflow.com/users/11446042/dan-beri'}",True,11081,3,-1,1662434599,1556870221,1556886276.0,55965507,CC BY-SA 4.0,https://stackoverflow.com/questions/55965507/runtimeerror-imageio-ffmpeg-download-has-been-deprecated-use-pip-install-im,RuntimeError: imageio.ffmpeg.download() has been deprecated. Use &#39;pip install imageio-ffmpeg&#39; instead.&#39;,,,,,
145,"['python', 'python-3.x', 'list', 'multidimensional-array', 'jupyter-notebook']","{'account_id': 14841713, 'reputation': 57, 'user_id': 10718259, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a5c81bb3fcf01b394cd3fac4c3a15003?s=256&d=identicon&r=PG&f=1', 'display_name': 's_am', 'link': 'https://stackoverflow.com/users/10718259/s-am'}",True,952,5,-1,1662426066,1558532025,1558532619.0,56258116,,https://stackoverflow.com/questions/56258116/how-can-i-convert-a-list-of-arrays-into-one-single-list,How can I convert a list of arrays into one single list?,1558533684.0,Duplicate,,,
146,"['python', 'xpath', 'scrapy']","{'user_type': 'does_not_exist', 'display_name': 'user11322408'}",True,239,2,0,1662366399,1557707047,,56104539,CC BY-SA 4.0,https://stackoverflow.com/questions/56104539/scrapy-xpath-not-able-to-extract,Scrapy xpath not able to extract,,,56104585.0,,
147,"['python', 'django', 'django-models']","{'account_id': 15704161, 'reputation': 369, 'user_id': 11331407, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/tKaVU.jpg?s=256&g=1', 'display_name': 'Android_Minsky', 'link': 'https://stackoverflow.com/users/11331407/android-minsky'}",True,2733,2,2,1662289843,1558872213,1594832699.0,56313319,CC BY-SA 4.0,https://stackoverflow.com/questions/56313319/how-to-add-multiplechoicefield-to-django-admin,How To Add MultipleChoiceField To Django Admin?,,,,,
148,"['python', 'django', 'orm', 'nosql', 'amazon-dynamodb']","{'account_id': 8794542, 'reputation': 603, 'user_id': 6572871, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/mFzbe.jpg?s=256&g=1', 'display_name': 'Peter Jirak Eldritch', 'link': 'https://stackoverflow.com/users/6572871/peter-jirak-eldritch'}",True,20587,5,14,1662216148,1556914107,,55976471,CC BY-SA 4.0,https://stackoverflow.com/questions/55976471/how-can-i-use-awss-dynamo-db-with-django,How can I use AWS&#39;s Dynamo Db with Django?,,,,,
149,"['python', 'jupyter-notebook', 'bokeh', 'ipywidgets', 'qgrid']","{'account_id': 84915, 'reputation': 30143, 'user_id': 237105, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://www.gravatar.com/avatar/a6e329efbf7cdfd89d8f1f5b5d05896d?s=256&d=identicon&r=PG', 'display_name': 'Antony Hatchkins', 'link': 'https://stackoverflow.com/users/237105/antony-hatchkins'}",True,4036,2,3,1662113740,1557395360,1557396906.0,56056732,CC BY-SA 4.0,https://stackoverflow.com/questions/56056732/how-do-i-make-a-table-with-clickable-cells-in-jupyter-notebook,How do I make a table with clickable cells in jupyter notebook?,,,,,
150,"['python', 'sqlalchemy']","{'account_id': 13736055, 'reputation': 43, 'user_id': 9912297, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-GsJgeNZB3DE/AAAAAAAAAAI/AAAAAAAAAAA/AB6qoq16-5EjywBAMtL-HPs8L-NgVLEW3w/mo/photo.jpg?sz=256', 'display_name': 'biancang', 'link': 'https://stackoverflow.com/users/9912297/biancang'}",True,2160,3,0,1662045655,1558359372,1558360461.0,56222098,CC BY-SA 4.0,https://stackoverflow.com/questions/56222098/get-second-row-from-a-sqlalchemy-query,Get second row from a SQLAlchemy query,,,56222375.0,,
151,"['python', 'time-series', 'jupyter', 'exponential', 'holtwinters']","{'account_id': 15712746, 'reputation': 139, 'user_id': 11337691, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/qZz7s.jpg?s=256&g=1', 'display_name': 'Quantum Prophet', 'link': 'https://stackoverflow.com/users/11337691/quantum-prophet'}",True,1786,3,1,1661889807,1559085031,1639156812.0,56351137,CC BY-SA 4.0,https://stackoverflow.com/questions/56351137/why-are-my-forecast-predictions-coming-out-as-nan,Why are my forecast predictions coming out as NaN?,,,,,
152,"['python', 'django', 'm2m']","{'account_id': 6559958, 'reputation': 1067, 'user_id': 5071435, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://lh5.googleusercontent.com/-1QQ6Q6q0bSc/AAAAAAAAAAI/AAAAAAAAAOo/TvifWd8KQMY/photo.jpg?sz=256', 'display_name': 'tombreit', 'link': 'https://stackoverflow.com/users/5071435/tombreit'}",False,478,1,5,1661887476,1557778318,1558041566.0,56119266,CC BY-SA 4.0,https://stackoverflow.com/questions/56119266/how-to-trigger-an-action-after-model-and-related-m2m-groups-fields-are-saved,How to trigger an action after model and related m2m (groups) fields are saved?,,,,,
153,"['python', 'function', 'for-loop', 'return', 'nonetype']","{'account_id': 15638517, 'reputation': 68, 'user_id': 11282640, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/cPFPR.jpg?s=256&g=1', 'display_name': 'X-cessive Pupil', 'link': 'https://stackoverflow.com/users/11282640/x-cessive-pupil'}",True,979,2,-4,1661882985,1557691134,1557699429.0,56102978,CC BY-SA 4.0,https://stackoverflow.com/questions/56102978/how-to-return-a-complete-for-loop-in-a-function,How to return a complete for Loop in a function,,,56103150.0,,
154,"['python', 'list', 'types', 'parameters']","{'user_type': 'does_not_exist', 'display_name': 'user11435431'}",True,5065,5,3,1661850319,1556784822,1556786346.0,55948210,CC BY-SA 4.0,https://stackoverflow.com/questions/55948210/is-there-a-way-to-set-array-of-strings-as-a-type-for-a-parameter-in-a-function,Is there a way to set &quot;array of strings&quot; as a type for a parameter in a function?,,,55948367.0,,
155,"['python', 'selenium', 'firefox', 'geckodriver', 'webdriverwait']","{'account_id': 14881806, 'reputation': 11985, 'user_id': 10746224, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/znUL5.jpg?s=256&g=1', 'display_name': 'Lord Elrond', 'link': 'https://stackoverflow.com/users/10746224/lord-elrond'}",True,47376,3,27,1661804911,1557524445,1559302844.0,56085152,CC BY-SA 4.0,https://stackoverflow.com/questions/56085152/selenium-python-error-element-could-not-be-scrolled-into-view,Selenium python Error: element could not be scrolled into view,,,56361554.0,,
156,"['python', 'python-3.x', 'ibm-mq', 'windows64', 'pymqi']","{'account_id': 15999751, 'reputation': 49, 'user_id': 11546771, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-zfwi2QuDFqI/AAAAAAAAAAI/AAAAAAAAELE/7DK5JYbbIXg/photo.jpg?sz=256', 'display_name': 'SDions', 'link': 'https://stackoverflow.com/users/11546771/sdions'}",True,4354,3,4,1661784021,1558640227,1580482898.0,56281909,CC BY-SA 4.0,https://stackoverflow.com/questions/56281909/how-to-install-pymqi-in-window-64-bit,How to install pymqi in window 64-bit?,,,,,
157,"['python', 'license-key']","{'account_id': 10994420, 'reputation': 78, 'user_id': 8077144, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b4749ad67f10ba35dce14a93390360aa?s=256&d=identicon&r=PG&f=1', 'display_name': 'F J', 'link': 'https://stackoverflow.com/users/8077144/f-j'}",True,10343,1,3,1661734810,1559132655,1559133794.0,56360588,CC BY-SA 4.0,https://stackoverflow.com/questions/56360588/secure-software-licensing-with-python,Secure software licensing with Python,,,,,
158,"['python', 'shell', 'snakemake']","{'account_id': 16038809, 'reputation': 31, 'user_id': 11575745, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-cgq9jmHkxq4/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcy5sxqQw5uaDx7yx-Nti1wC6gvEw/mo/photo.jpg?sz=256', 'display_name': 'Nolan Hartwick', 'link': 'https://stackoverflow.com/users/11575745/nolan-hartwick'}",True,757,3,3,1661716341,1559180028,1559586906.0,56370558,CC BY-SA 4.0,https://stackoverflow.com/questions/56370558/handling-equivalent-file-extensions-in-snakemake,Handling equivalent file extensions in Snakemake,,,,,
159,['python'],"{'account_id': 15967376, 'reputation': 1, 'user_id': 11522558, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-a2X828WV81I/AAAAAAAAAAI/AAAAAAAAAZQ/v-1Ylrr4snI/photo.jpg?sz=256', 'display_name': 'stephen shiels', 'link': 'https://stackoverflow.com/users/11522558/stephen-shiels'}",True,2450,6,-3,1661642089,1558240805,1558246902.0,56204794,,https://stackoverflow.com/questions/56204794/return-true-monkey-trouble,Return True monkey_trouble,1661701713.0,Not suitable for this site,,,
160,"['python', 'python-2.7', 'appium', 'appium-ios', 'python-appium']","{'account_id': 10352592, 'reputation': 159, 'user_id': 7635576, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/cbc5f5b712c07f30f1273ca616fd7cc1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Eric', 'link': 'https://stackoverflow.com/users/7635576/eric'}",True,2067,3,6,1661614447,1557158835,,56008797,CC BY-SA 4.0,https://stackoverflow.com/questions/56008797/how-to-change-the-creation-date-of-file-using-python-on-a-mac,How to change the creation date of file using python on a mac?,,,56009590.0,,
161,"['python', 'openstreetmap', 'shapefile', 'osm.pbf']","{'account_id': 14339452, 'reputation': 155, 'user_id': 10358022, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-vcJZXSG7NVo/AAAAAAAAAAI/AAAAAAAAAAA/APUIFaMdhtQI4SAzRjvn6jiBG8RiNuIq3Q/mo/photo.jpg?sz=256', 'display_name': 'Renaldo Moon', 'link': 'https://stackoverflow.com/users/10358022/renaldo-moon'}",False,1162,1,0,1661608450,1559305576,,56395133,CC BY-SA 4.0,https://stackoverflow.com/questions/56395133/converting-shp-file-to-osm-pbf-file,Converting Shp file to .osm.pbf file,,,,,
162,"['python', 'pytorch', 'openmpi']","{'account_id': 3012577, 'reputation': 3075, 'user_id': 2555668, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/048Fx.jpg?s=256&g=1', 'display_name': 'usamazf', 'link': 'https://stackoverflow.com/users/2555668/usamazf'}",False,2300,1,15,1661541157,1557386537,1557388065.0,56054164,CC BY-SA 4.0,https://stackoverflow.com/questions/56054164/using-pytorchs-multiprocessing-along-with-distributed,Using Pytorch&#39;s Multiprocessing along with Distributed,,,,,
163,"['python', 'opencv', 'contour']","{'account_id': 14940189, 'reputation': 31, 'user_id': 10787109, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-z2pQP6M1Rbo/AAAAAAAAAAI/AAAAAAAAAAA/AGDgw-gi8jo8Lde5wWqLmP4mr4tkJP_jLw/mo/photo.jpg?sz=256', 'display_name': 'Harrison', 'link': 'https://stackoverflow.com/users/10787109/harrison'}",True,252,1,2,1661504045,1557936768,1661504045.0,56153632,CC BY-SA 4.0,https://stackoverflow.com/questions/56153632/how-to-change-an-image-with-a-transparent-background-to-white-background-using-o,How to change an image with a transparent background to white background using opencv,,,,,
164,"['python', 'seaborn', 'facet-grid']","{'account_id': 9946881, 'reputation': 253, 'user_id': 7361240, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bbb1617438a9f1c63cffbc93bb354e99?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sooraj Achar', 'link': 'https://stackoverflow.com/users/7361240/sooraj-achar'}",True,6899,1,24,1661443774,1559142550,1661443774.0,56363662,CC BY-SA 4.0,https://stackoverflow.com/questions/56363662/prevent-sharing-of-y-axes-in-a-relplot,Prevent Sharing of Y Axes in a relplot,,,56448321.0,,
165,"['python', 'pandas', 'dataframe']","{'account_id': 12080821, 'reputation': 933, 'user_id': 8832641, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/fe38ab7d8165a471c3539f5525501824?s=256&d=identicon&r=PG&f=1', 'display_name': 'Padfoot123', 'link': 'https://stackoverflow.com/users/8832641/padfoot123'}",True,8833,3,4,1661424936,1558259942,1558263321.0,56206693,CC BY-SA 4.0,https://stackoverflow.com/questions/56206693/convert-a-pandas-dataframe-cell-to-list,Convert a Pandas dataframe cell to list,,,56206999.0,,
166,"['python', 'windows']","{'account_id': 15430078, 'reputation': 83, 'user_id': 11277649, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10218316632727204/picture?type=large', 'display_name': 'Ram Rohit Gannavarapu', 'link': 'https://stackoverflow.com/users/11277649/ram-rohit-gannavarapu'}",True,3162,4,7,1661423458,1558639842,,56281839,CC BY-SA 4.0,https://stackoverflow.com/questions/56281839/issue-with-plyer-library-of-python-when-creating-a-executable-using-pyinstaller,Issue with plyer library of python when creating a executable using pyinstaller,,,,,
167,"['python', 'pandas', 'numpy']","{'account_id': 15070936, 'reputation': 678, 'user_id': 10876445, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ito8Y.jpg?s=256&g=1', 'display_name': 'Haritz Laboa', 'link': 'https://stackoverflow.com/users/10876445/haritz-laboa'}",True,4725,2,7,1661398432,1558969377,1558972385.0,56328494,CC BY-SA 4.0,https://stackoverflow.com/questions/56328494/which-one-is-preferable-np-where-or-loc,Which one is preferable? np.where or .loc?,,,56328713.0,,
168,"['python', 'image', 'pdf', 'adobe', 'jpeg']","{'account_id': 16032164, 'reputation': 45, 'user_id': 11570776, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/60685a8d4a1c5daf0b7496f8156c6ced?s=256&d=identicon&r=PG&f=1', 'display_name': 'Yash Sharma', 'link': 'https://stackoverflow.com/users/11570776/yash-sharma'}",True,7893,4,1,1661340326,1559203990,1559207871.0,56374258,CC BY-SA 4.0,https://stackoverflow.com/questions/56374258/extracting-images-from-pdf-using-python,Extracting images from pdf using Python,,,,,
169,"['python', 'sql', 'sqlalchemy', 'pyodbc']","{'account_id': 10530453, 'reputation': 29, 'user_id': 7759979, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7470ea2c7544cb2dd7376902b4447b2b?s=256&d=identicon&r=PG&f=1', 'display_name': 'swurj', 'link': 'https://stackoverflow.com/users/7759979/swurj'}",False,62,1,0,1661338217,1557846982,1661338217.0,56133734,CC BY-SA 4.0,https://stackoverflow.com/questions/56133734/having-trouble-connecting-to-an-mssql-database-using-sqlalchemy,Having trouble connecting to an mssql database using sqlalchemy,,,,,
170,"['python', 'python-3.x', 'pathlib']","{'account_id': 11016702, 'reputation': 739, 'user_id': 8092340, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/43e67438e827dfcabcc8b172f4b034bb?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dread', 'link': 'https://stackoverflow.com/users/8092340/dread'}",True,7475,5,10,1661270657,1558876585,1558881188.0,56313834,CC BY-SA 4.0,https://stackoverflow.com/questions/56313834/how-to-normalize-a-relative-path-using-pathlib,How to normalize a relative path using pathlib,,,56314311.0,,
171,"['python', 'opencv', 'contour', 'hough-transform', 'convex-hull']","{'account_id': 3968875, 'reputation': 31, 'user_id': 3273947, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/WgYsY.jpg?s=256&g=1', 'display_name': 'ennjaycee', 'link': 'https://stackoverflow.com/users/3273947/ennjaycee'}",True,1457,1,3,1661255798,1558375986,1661255798.0,56226154,CC BY-SA 4.0,https://stackoverflow.com/questions/56226154/how-to-find-a-specific-point-on-a-contour-in-opencv-python,How to find a specific point on a contour in opencv/python,,,,,
172,"['python', 'opencv', 'contour', 'edge-detection']","{'account_id': 2610952, 'reputation': 567, 'user_id': 2261066, 'user_type': 'registered', 'accept_rate': 21, 'profile_image': 'https://www.gravatar.com/avatar/c66fb39909abcb18afadb1a5ff1b6f4f?s=256&d=identicon&r=PG', 'display_name': 'Momog', 'link': 'https://stackoverflow.com/users/2261066/momog'}",True,1031,1,2,1661255749,1558813017,1661255749.0,56308105,CC BY-SA 4.0,https://stackoverflow.com/questions/56308105/find-contours-in-image-where-object-and-background-have-nearly-same-color,find contours in image where object and background have nearly same color,,,,,
