,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,closed_date,closed_reason,migrated_from,protected_date
264,"['c++', 'windows-runtime', 'winui']","{'account_id': 24350607, 'reputation': 27, 'user_id': 18286488, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/661c414252fc80807a83c1f542c89907?s=256&d=identicon&r=PG', 'display_name': 'Clara2022', 'link': 'https://stackoverflow.com/users/18286488/clara2022'}",True,374,71315566.0,1,1,1646175989,1646017919,71290245,CC BY-SA 4.0,https://stackoverflow.com/questions/71290245/how-can-i-set-a-stack-panels-border-color-programmatically-in-c-in-winui3,How can I set a stack panel&#39;s border color programmatically in C++ in WinUI3?,1646146147.0,,,,
265,"['c++', 'macos', 'opengl', 'glsl', 'glfw']","{'account_id': 8666367, 'reputation': 8670, 'user_id': 6486738, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://graph.facebook.com/10205523648805608/picture?type=large', 'display_name': 'Ted Klein Bergman', 'link': 'https://stackoverflow.com/users/6486738/ted-klein-bergman'}",False,140,,0,2,1646175904,1645900264,71279299,CC BY-SA 4.0,https://stackoverflow.com/questions/71279299/opengl-fragment-shader-crashes-with-exc-bad-access-on-gldrawarrays,OpenGL fragment shader crashes with EXC_BAD_ACCESS on glDrawArrays,1646175904.0,,,,
266,"['c++', 'qt', 'cmake', 'makefile', 'linker-errors']","{'account_id': 4591943, 'reputation': 11, 'user_id': 3724996, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/GevpG.jpg?s=256&g=1', 'display_name': 'theNinthElement', 'link': 'https://stackoverflow.com/users/3724996/theninthelement'}",False,139,,1,0,1646174760,1645960434,71284269,CC BY-SA 4.0,https://stackoverflow.com/questions/71284269/python-h-included-but-py-initialze-link-not-established,Python.h included but Py_initialze() link not established,1645995920.0,,,,
267,"['c++', 'windows', 'notifications', 'c++-winrt']","{'account_id': 22266009, 'reputation': 41, 'user_id': 16496799, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/81f70cb187bc8b96290b3d097ee68cd9?s=256&d=identicon&r=PG&f=1', 'display_name': 'nalse', 'link': 'https://stackoverflow.com/users/16496799/nalse'}",True,172,71180355.0,1,1,1646163289,1644952088,71132035,CC BY-SA 4.0,https://stackoverflow.com/questions/71132035/diagnosing-and-resolving-a-toastnotification-exception,Diagnosing and Resolving a ToastNotification Exception,1644959454.0,,,,
268,['c++'],"{'account_id': 24397273, 'reputation': 11, 'user_id': 18326482, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJx3VzelXQ53KYoSLP83JNwFtiiD7155GDwpIp4U=k-s256', 'display_name': 'azim hariri', 'link': 'https://stackoverflow.com/users/18326482/azim-hariri'}",True,43,,1,0,1646162828,1646025894,71290899,CC BY-SA 4.0,https://stackoverflow.com/questions/71290899/while-trying-to-pass-a-method-of-a-templated-class-to-another-class-using-pointe,"While trying to pass a method of a templated class to another class using pointer to functions,get Error C3867 use &#39;&amp;&#39; to create a pointer to a member",1646026311.0,,,,
269,"['c++', 'windows', 'sockets', 'udp', 'winsock']","{'account_id': 8258824, 'reputation': 2214, 'user_id': 6211069, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/70af8da1b0955b62941c38d3da6f398c?s=256&d=identicon&r=PG&f=1', 'display_name': 'pulp_user', 'link': 'https://stackoverflow.com/users/6211069/pulp-user'}",True,449,71311425.0,2,3,1646151026,1645374504,71196378,CC BY-SA 4.0,https://stackoverflow.com/questions/71196378/winsock-sendto-returns-error-10049-wsaeaddrnotavail-for-broadcast-address-afte,Winsock sendto returns error 10049 (WSAEADDRNOTAVAIL) for broadcast address after network adapter is disabled or physically disconnected,1645548803.0,,,,
270,"['java', 'c++']","{'account_id': 19006905, 'reputation': 39, 'user_id': 18322491, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ZZ4jL.jpg?s=256&g=1', 'display_name': 'MatErW3len', 'link': 'https://stackoverflow.com/users/18322491/materw3len'}",True,27,,1,0,1646132590,1645960013,71284219,CC BY-SA 4.0,https://stackoverflow.com/questions/71284219/package-causing-a-class-not-found-error-when-using-javanativeinterface,&quot;package&quot; causing a class not found error when using JavaNativeInterface,1646132590.0,,,,
271,"['c++', 'c++20', 'c++-concepts']","{'account_id': 558816, 'reputation': 4860, 'user_id': 921224, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/Swbsj.png?s=256&g=1', 'display_name': 'Troyseph', 'link': 'https://stackoverflow.com/users/921224/troyseph'}",False,65,,0,2,1646129169,1645988106,71287623,,https://stackoverflow.com/questions/71287623/c20-concepts-to-differentiate-type-functionality,C++20 Concepts to differentiate type functionality,1646129169.0,1645993085.0,Duplicate,,
272,"['c++', 'root-framework', 'cling']","{'account_id': 24327349, 'reputation': 1, 'user_id': 18266715, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f4eaf6fa53619f7cec0120b34756554e?s=256&d=identicon&r=PG', 'display_name': 'KARTIKEN BARNWAL', 'link': 'https://stackoverflow.com/users/18266715/kartiken-barnwal'}",False,72,,0,0,1646127424,1645434891,71203754,CC BY-SA 4.0,https://stackoverflow.com/questions/71203754/is-there-a-way-to-include-paths-in-the-macros-itself-in-cling,Is there a way to include paths in the macros itself in CLING?,1646127424.0,,,,
273,"['c++', 'odbc']","{'account_id': 6070953, 'reputation': 631, 'user_id': 4739800, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://www.gravatar.com/avatar/b1687ae4d9a77820fefd234cd9722943?s=256&d=identicon&r=PG', 'display_name': 'Pedro Vicente', 'link': 'https://stackoverflow.com/users/4739800/pedro-vicente'}",False,150,,1,0,1646118929,1646012262,71289829,CC BY-SA 4.0,https://stackoverflow.com/questions/71289829/odbc-sqlbindcol-bind-odbc-float-type-to-return-as-stdstring,ODBC SQLBindCol bind ODBC float type to return as std::string,1646106550.0,,,,
274,"['c++', 'windows-11', 'google-breakpad', 'dbghelp', 'minidumpwritedump']","{'account_id': 16656490, 'reputation': 11, 'user_id': 17132394, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e212ed12bbf6ba2e6cc5b0d460cfd71d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Karial', 'link': 'https://stackoverflow.com/users/17132394/karial'}",False,63,,0,1,1646116095,1646036386,71292210,CC BY-SA 4.0,https://stackoverflow.com/questions/71292210/no-module-information-in-minidump-on-win-11,No module information in minidump on win 11,1646116095.0,,,,
275,"['c++', 'linked-list', 'segmentation-fault', 'mergesort']","{'account_id': 24401875, 'reputation': 11, 'user_id': 18330503, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GipY0G5mvPSFludK8peX05U4k7eBkoA4HX10UmCmg=k-s256', 'display_name': 'Ritik ', 'link': 'https://stackoverflow.com/users/18330503/ritik'}",True,56,,1,-3,1646107057,1646033900,71291863,CC BY-SA 4.0,https://stackoverflow.com/questions/71291863/merge-sort-lin-linked-list-giving-segmentation-fault,merge sort lin linked list giving segmentation fault,1646071783.0,,,,
276,['c++'],"{'account_id': 8943127, 'reputation': 403, 'user_id': 6671474, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/2Xkdm.jpg?s=256&g=1', 'display_name': 'Crawl.W', 'link': 'https://stackoverflow.com/users/6671474/crawl-w'}",True,99,,1,0,1646103684,1646057060,71296210,CC BY-SA 4.0,https://stackoverflow.com/questions/71296210/is-there-a-technical-implementation-in-c-the-modification-of-struct-members-i,"Is there a technical implementation in c++, the modification of struct members is to modify the bound data, and this binding relationship is dynamic?",1646103684.0,,,,
277,['c++'],"{'account_id': 15915140, 'reputation': 241, 'user_id': 11483947, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/SgXxC.jpg?s=256&g=1', 'display_name': 'Anston Sorensen', 'link': 'https://stackoverflow.com/users/11483947/anston-sorensen'}",True,72,71230199.0,1,-2,1646103037,1645577846,71230151,,https://stackoverflow.com/questions/71230151/how-do-you-correctly-use-functions-in-c,How do you correctly use functions in c++?,1646103037.0,1645578842.0,Not suitable for this site,,
278,"['c++', 'boost', 'c-preprocessor', 'variadic-macros', 'boost-preprocessor']","{'account_id': 24129741, 'reputation': 13, 'user_id': 18097497, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyHAZHzR1AcNJeRlQH0izQVssGlraSKUOM6U2i8=k-s256', 'display_name': 'Andrew Tomazos', 'link': 'https://stackoverflow.com/users/18097497/andrew-tomazos'}",True,311,71061428.0,1,1,1646098929,1644478256,71061241,CC BY-SA 4.0,https://stackoverflow.com/questions/71061241/how-to-map-a-variadic-macro-with-boost-preprocessor,How to &quot;map&quot; a variadic macro with boost preprocessor?,1646098929.0,,,,
279,"['c++', 'time-complexity']","{'account_id': 24400407, 'reputation': 13, 'user_id': 18329234, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJw1vbRjYG7UY_xioTMSWIKFQdI5Dmnf9i0gQLty=k-s256', 'display_name': 'Asad5059', 'link': 'https://stackoverflow.com/users/18329234/asad5059'}",True,150,71302645.0,1,1,1646096195,1646023401,71290668,CC BY-SA 4.0,https://stackoverflow.com/questions/71290668/time-complexity-analysis-of-a-function,Time Complexity Analysis of a function,,,,,
280,"['c++', 'range-v3']","{'account_id': 1511146, 'reputation': 7260, 'user_id': 1413244, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/BaB5H.png?s=256&g=1', 'display_name': 'jwezorek', 'link': 'https://stackoverflow.com/users/1413244/jwezorek'}",True,81,71302589.0,1,0,1646095439,1645897962,71279031,CC BY-SA 4.0,https://stackoverflow.com/questions/71279031/does-range-v3s-sliding-view-not-work-with-lazy-ranges,Does range-v3&#39;s &quot;sliding&quot; view not work with lazy ranges?,,,,,
281,"['c++', 'cuda', 'thrust']","{'account_id': 24374120, 'reputation': 13, 'user_id': 18306686, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyTcB4rpQ1S2jtPckX9YkFjDtW9o0RmPRKd16gs=k-s256', 'display_name': 'KLi2708', 'link': 'https://stackoverflow.com/users/18306686/kli2708'}",True,217,71268662.0,1,1,1646090719,1645778318,71263160,CC BY-SA 4.0,https://stackoverflow.com/questions/71263160/how-to-do-a-reduction-over-one-dimension-of-2d-data-in-thrust,How to do a reduction over one dimension of 2D data in Thrust,1646090719.0,,,,
282,"['c++', 'opengl', '3d', 'glsl', 'gltf']","{'account_id': 12454976, 'reputation': 572, 'user_id': 9068493, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-6ZE0FyW16Uc/AAAAAAAAAAI/AAAAAAAAAAA/XikEMAVG9KE/photo.jpg?sz=256', 'display_name': 'Felix.leg', 'link': 'https://stackoverflow.com/users/9068493/felix-leg'}",False,88,,1,-1,1646083510,1645997579,71288630,CC BY-SA 4.0,https://stackoverflow.com/questions/71288630/rotation-around-axis-other-than-x-makes-3d-object-flat,Rotation around axis other than X makes 3D object flat,1646083510.0,,,,
283,"['c++', 'data-structures']","{'account_id': 7649642, 'reputation': 31, 'user_id': 11579232, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/48d8d30fd1a321b9478cc986f7139397?s=256&d=identicon&r=PG&f=1', 'display_name': 'ASH', 'link': 'https://stackoverflow.com/users/11579232/ash'}",True,113,71301162.0,1,1,1646083122,1645658095,71245140,CC BY-SA 4.0,https://stackoverflow.com/questions/71245140/how-to-define-a-key-value-pair-with-values-having-a-max-size-in-c,How to define a key value pair with values having a max size in c++,,,,,
284,"['c++', 'qt', 'inheritance']","{'account_id': 13977231, 'reputation': 116, 'user_id': 10094346, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/dcPHS.jpg?s=256&g=1', 'display_name': 'dalekman1234', 'link': 'https://stackoverflow.com/users/10094346/dalekman1234'}",True,57,71300390.0,1,1,1646077949,1646056188,71296007,CC BY-SA 4.0,https://stackoverflow.com/questions/71296007/how-to-implement-abstractclass-that-inherits-from-qwidget-qt,How to Implement AbstractClass that Inherits from QWidget - Qt,,,,,
285,"['c++', 'type-deduction']","{'account_id': 94513, 'reputation': 10085, 'user_id': 258009, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/1ccdf76b2fb6a2c5e3c64e686b092ff0?s=256&d=identicon&r=PG', 'display_name': 'Component 10', 'link': 'https://stackoverflow.com/users/258009/component-10'}",True,84,,3,1,1646076498,1645533376,71221439,CC BY-SA 4.0,https://stackoverflow.com/questions/71221439/deducing-type-from-template-class-conversion-operator,Deducing type from template class conversion operator,,,,,
286,"['c++', 'string', 'reference', 'zero-copy']","{'account_id': 280629, 'reputation': 4948, 'user_id': 576448, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://i.stack.imgur.com/hVxvC.jpg?s=256&g=1', 'display_name': 'peterk', 'link': 'https://stackoverflow.com/users/576448/peterk'}",True,1090,71299743.0,2,13,1646074426,1645773180,71262277,CC BY-SA 4.0,https://stackoverflow.com/questions/71262277/is-there-a-way-make-a-stdstring-that-references-an-externally-provided-buffer,Is there a way make a std::string that references an externally provided buffer but not own it?,1645813474.0,,,,
287,"['c++', 'save', 'stdvector']","{'account_id': 23094114, 'reputation': 3, 'user_id': 17204506, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gj6yGUEuXjWlMmdJ7FaJG6OOJvdJNNUWpf2CXwi=k-s256', 'display_name': 'Amr Ezzat', 'link': 'https://stackoverflow.com/users/17204506/amr-ezzat'}",True,65,71298442.0,1,0,1646067463,1645295409,71187933,CC BY-SA 4.0,https://stackoverflow.com/questions/71187933/how-to-save-a-vector-of-a-custom-type-of-elements-on-disk-read-it-and-parse-it,"How to save a vector of a custom type of elements on disk, read it, and parse it into a vector again using C++",,,,,
288,"['c++', 'algorithm']","{'account_id': 23137382, 'reputation': 23, 'user_id': 17587032, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Wxy2p.jpg?s=256&g=1', 'display_name': 'shillos', 'link': 'https://stackoverflow.com/users/17587032/shillos'}",True,76,71298269.0,1,0,1646066479,1646056596,71296091,CC BY-SA 4.0,https://stackoverflow.com/questions/71296091/question-regarding-time-complexity-of-nested-for-loops,Question regarding time complexity of nested for loops,,,,,
289,"['c++', 'gcc', 'memcpy']","{'account_id': 4867855, 'reputation': 1994, 'user_id': 4748326, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/6kUjW.jpg?s=256&g=1', 'display_name': 'Alexis', 'link': 'https://stackoverflow.com/users/4748326/alexis'}",True,170,,2,0,1646066251,1645591373,71231476,CC BY-SA 4.0,https://stackoverflow.com/questions/71231476/is-it-normal-memcpy-overwrites-data-it-just-wrote,Is it normal memcpy overwrites data it just wrote?,1646066251.0,,,,
290,"['c++', 'casting', 'arguments', 'std']","{'account_id': 16573130, 'reputation': 103, 'user_id': 11975673, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/9lgcr.jpg?s=256&g=1', 'display_name': 'nadrino', 'link': 'https://stackoverflow.com/users/11975673/nadrino'}",True,557,71295789.0,4,0,1646065743,1646053944,71295538,CC BY-SA 4.0,https://stackoverflow.com/questions/71295538/passing-a-non-static-method-or-stdfunctionvoid-as-a-void-argument,Passing a non-static method or std::function&lt;void(...)&gt; as a void (*) argument,1646056650.0,,,,
291,"['c++', 'flatbuffers']","{'account_id': 3868535, 'reputation': 4999, 'user_id': 6416660, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/90a3f136b9dacbcf481b7d9a717a88cc?s=256&d=identicon&r=PG&f=1', 'display_name': 'Steven', 'link': 'https://stackoverflow.com/users/6416660/steven'}",True,173,71297979.0,1,0,1646065237,1646008323,71289536,CC BY-SA 4.0,https://stackoverflow.com/questions/71289536/add-or-modify-a-nullptr-vector-from-a-partially-filled-flatbuffer,Add or modify a nullptr Vector from a partially filled flatbuffer?,1646010721.0,,,,
292,"['c++', 'opengl', 'glfw', 'stb-image']","{'account_id': 10429892, 'reputation': 729, 'user_id': 7690030, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c11846ade17a8760f2501ab72fcc1f37?s=256&d=identicon&r=PG', 'display_name': 'Martin Chekurov', 'link': 'https://stackoverflow.com/users/7690030/martin-chekurov'}",True,243,71284275.0,1,3,1646065117,1645959639,71284184,CC BY-SA 4.0,https://stackoverflow.com/questions/71284184/opengl-distorted-texture,OpenGL distorted texture,1646065117.0,,,,
293,['c++'],"{'account_id': 23926203, 'reputation': 21, 'user_id': 17921287, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gj9m0Ki3pRAKvatHVbQh34u6SmBzIQpWRzRH3OR_g=k-s256', 'display_name': 'Ajaz', 'link': 'https://stackoverflow.com/users/17921287/ajaz'}",True,102,,3,2,1646064110,1646051712,71295128,CC BY-SA 4.0,https://stackoverflow.com/questions/71295128/how-can-i-use-multidimensional-arrays-to-store-multiple-elements-then-retrieve,"How can i use multidimensional arrays to store multiple elements, then retrieve elements",,,,,
294,"['c++', 'optimization', 'clang', 'openmp']","{'account_id': 23050385, 'reputation': 5393, 'user_id': 17167312, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/wLa8H.jpg?s=256&g=1', 'display_name': 'Homer512', 'link': 'https://stackoverflow.com/users/17167312/homer512'}",True,130,,1,2,1646063224,1646050581,71294894,CC BY-SA 4.0,https://stackoverflow.com/questions/71294894/clang-openmp-inefficient-loop-invariants,Clang + OpenMP inefficient loop invariants,1646057888.0,,,,
295,"['c#', 'c++', 'interop']","{'account_id': 17013481, 'reputation': 11, 'user_id': 12307970, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mBBHu_kzlYVoyB6aVYkINP5RZE_Zib8e-_B77RE=k-s256', 'display_name': 'Alessio Rosiello', 'link': 'https://stackoverflow.com/users/12307970/alessio-rosiello'}",False,94,,0,1,1646063025,1646050497,71294866,CC BY-SA 4.0,https://stackoverflow.com/questions/71294866/c-dll-interop-native-function-receives-different-value-of-parameter-than-what,C# DLL Interop: native function receives different value of parameter than what it was called with from C#,1646063025.0,,,,
