,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,closed_date,closed_reason,protected_date,community_owned_date,migrated_from,locked_date
466,"['c++', 'multithreading', 'stl']","{'account_id': 1546124, 'reputation': 381, 'user_id': 1439643, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/dc08a2772a612dc696cb57760088719f?s=256&d=identicon&r=PG', 'display_name': 'Cik', 'link': 'https://stackoverflow.com/users/1439643/cik'}",True,1993,14072713.0,4,5,1518276586,1356712615,14072683,CC BY-SA 3.0,https://stackoverflow.com/questions/14072683/thread-safety-of-c-str-in-c,Thread safety of c_str() in C++,1356761552.0,,,,,,
467,"['c++', 'binary-tree', 'binary-search-tree', 'minimum']","{'account_id': 2037188, 'reputation': 313, 'user_id': 1819258, 'user_type': 'registered', 'accept_rate': 14, 'profile_image': 'https://www.gravatar.com/avatar/0ea50e6b9b5429f66915bed34f5f7133?s=256&d=identicon&r=PG', 'display_name': 'Weadadada Awda', 'link': 'https://stackoverflow.com/users/1819258/weadadada-awda'}",True,355,13803303.0,1,0,1518172541,1355150959,13803282,CC BY-SA 3.0,https://stackoverflow.com/questions/13803282/maximum-and-minimum-value-of-binary-tree,maximum and minimum value of binary tree,1518172541.0,,,,,,
468,"['c++', 'find', 'binary-search-tree']","{'account_id': 2037188, 'reputation': 313, 'user_id': 1819258, 'user_type': 'registered', 'accept_rate': 14, 'profile_image': 'https://www.gravatar.com/avatar/0ea50e6b9b5429f66915bed34f5f7133?s=256&d=identicon&r=PG', 'display_name': 'Weadadada Awda', 'link': 'https://stackoverflow.com/users/1819258/weadadada-awda'}",False,4490,,2,0,1518172021,1355223356,13818799,CC BY-SA 3.0,https://stackoverflow.com/questions/13818799/findnode-in-binary-search-tree,findNode in binary search tree,1518172021.0,,,,,,
469,"['c++', 'c', 'windows-xp', 'ip', 'ip-address']","{'account_id': 53798, 'reputation': 36445, 'user_id': 160887, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/797e06feb159ad441a5dd270c4ccf06e?s=256&d=identicon&r=PG', 'display_name': 'Jonathan M Davis', 'link': 'https://stackoverflow.com/users/160887/jonathan-m-davis'}",True,10056,,3,9,1518030069,1354737079,13731243,CC BY-SA 3.0,https://stackoverflow.com/questions/13731243/what-is-the-windows-xp-equivalent-of-inet-pton-or-inetpton,What is the Windows XP equivalent of inet_pton or InetPton?,,,,,,,
470,"['c++', 'tree', 'binary-tree', 'binary-search-tree', 'heap-corruption']","{'account_id': 2149994, 'reputation': 21, 'user_id': 1906663, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cc1eafad28d30f7a2406b3bb6f7a87d1?s=256&d=identicon&r=PG', 'display_name': 'user1906663', 'link': 'https://stackoverflow.com/users/1906663/user1906663'}",False,443,,0,2,1518000404,1355595592,13894870,CC BY-SA 3.0,https://stackoverflow.com/questions/13894870/binary-search-tree-duplicate-every-item,binary search tree - duplicate every item,1518000404.0,,,,,,
471,"['c++', 'operator-overloading', 'overloading']","{'account_id': 2116604, 'reputation': 59, 'user_id': 1880760, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/ae6bb7c1272b9372199896312a57e1d0?s=256&d=identicon&r=PG', 'display_name': 'user1880760', 'link': 'https://stackoverflow.com/users/1880760/user1880760'}",True,375,13843494.0,3,1,1517748581,1355327301,13843449,CC BY-SA 3.0,https://stackoverflow.com/questions/13843449/overloading-assignment-operation-stream,Overloading assignment operation/stream,1517748581.0,,,,,,
472,"['c++', 'stl', 'stdmap']","{'account_id': 476034, 'reputation': 839, 'user_id': 886724, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/a43d458cb69600fc57027c47e855f649?s=256&d=identicon&r=PG', 'display_name': 'volatile', 'link': 'https://stackoverflow.com/users/886724/volatile'}",True,5492,13978207.0,1,9,1517585599,1356027697,13978170,CC BY-SA 3.0,https://stackoverflow.com/questions/13978170/c-accessing-stdmap-element-via-const-reference,"C++, accessing std::map element via const reference",1517585599.0,,,,,,
473,"['c++', 'gcc', 'vector', 'mingw', 'bounds']","{'account_id': 2152785, 'reputation': 992, 'user_id': 1908673, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/2e9a0dfe9be5de4d193f381768ad03c5?s=256&d=identicon&r=PG', 'display_name': 'lekroif', 'link': 'https://stackoverflow.com/users/1908673/lekroif'}",True,14456,14015659.0,4,16,1517574059,1356306487,14015632,CC BY-SA 3.0,https://stackoverflow.com/questions/14015632/c-vector-bounds,C++: Vector bounds,1356310143.0,,,,,,
474,"['c++', 'visual-studio-2010']","{'account_id': 1466637, 'reputation': 20999, 'user_id': 1379286, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/b2435015b556d425de69598dfcd65b4b?s=256&d=identicon&r=PG', 'display_name': 'PeakGen', 'link': 'https://stackoverflow.com/users/1379286/peakgen'}",True,27799,14001414.0,5,26,1517507489,1356165681,14001356,CC BY-SA 3.0,https://stackoverflow.com/questions/14001356/do-i-need-to-have-a-cpp-file-for-an-abstract-class,Do I need to have a .cpp file for an abstract class?,1517507489.0,,,,,,
475,"['c++', 'winapi', 'libcurl']","{'account_id': 1513332, 'reputation': 2193, 'user_id': 1414923, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://i.stack.imgur.com/qMjNR.jpg?s=256&g=1', 'display_name': 'StudentX', 'link': 'https://stackoverflow.com/users/1414923/studentx'}",True,177,,1,0,1517305094,1356069120,13984931,CC BY-SA 3.0,https://stackoverflow.com/questions/13984931/download-speed-jumping-around-allover,Download speed jumping around allover,1517305094.0,,,,,,
476,"['c++', 'vector']","{'account_id': 1452181, 'reputation': 149, 'user_id': 1607544, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/47e56a3874ba56d222e3bac34bd52d7b?s=256&d=identicon&r=PG', 'display_name': 'kiwon', 'link': 'https://stackoverflow.com/users/1607544/kiwon'}",False,572,,1,4,1517188059,1355622724,13897907,CC BY-SA 3.0,https://stackoverflow.com/questions/13897907/vector-iterators-incompatible-assertion-failure-in-erasing-element-in-a-vector,&quot;vector iterators incompatible&quot; assertion failure in erasing element in a vector while iterating using swap-and-pop,1495542561.0,,,,,,
477,"['c++', 'multithreading', 'performance', 'matrix-multiplication', 'eigen']","{'account_id': 1502024, 'reputation': 606, 'user_id': 1499019, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/831899692b52b80953e6b1c033c8989d?s=256&d=identicon&r=PG', 'display_name': 'RandomGuy', 'link': 'https://stackoverflow.com/users/1499019/randomguy'}",True,1041,14507745.0,1,1,1516989044,1355136246,13799333,CC BY-SA 3.0,https://stackoverflow.com/questions/13799333/eigen3-matrix-multiplication-performance-dependent-of-the-processor,Eigen3 matrix multiplication performance dependent of the processor?,1516989044.0,,,,,,
478,"['c++', 'performance', 'glm-math', 'simplify']","{'account_id': 1082519, 'reputation': 31098, 'user_id': 1079110, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://i.stack.imgur.com/07tNg.jpg?s=256&g=1', 'display_name': 'danijar', 'link': 'https://stackoverflow.com/users/1079110/danijar'}",True,175,14090706.0,2,1,1516559942,1356869288,14090584,CC BY-SA 3.0,https://stackoverflow.com/questions/14090584/shift-dimensions-of-a-vec3,Shift dimensions of a vec3,1516559942.0,,,,,,
479,"['c++', 'tcp', 'quickfix']","{'account_id': 472891, 'reputation': 506, 'user_id': 881658, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/f2077d3d78d1b42638d6c4756a8722ab?s=256&d=identicon&r=PG', 'display_name': 'Groovy', 'link': 'https://stackoverflow.com/users/881658/groovy'}",False,173,,0,0,1516327276,1355381500,13854537,CC BY-SA 3.0,https://stackoverflow.com/questions/13854537/initiator-and-acceptor-on-different-os,Initiator and acceptor on different OS,1516327276.0,,,,,,
480,"['c++', 'function', 'tree', 'insert', 'binary-tree']","{'user_type': 'does_not_exist', 'display_name': 'user1870035'}",True,3437,13667925.0,2,3,1516190896,1354438719,13667803,CC BY-SA 3.0,https://stackoverflow.com/questions/13667803/binary-tree-implementation-c,Binary Tree Implementation C++,1516190896.0,,,,,,
481,"['c++', 'api', 'visual-studio-2010', 'com']","{'account_id': 1588717, 'reputation': 263, 'user_id': 1472525, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/dcbccdc1e7e6f13cfcd9dc9791bd306b?s=256&d=identicon&r=PG', 'display_name': 'user1472525', 'link': 'https://stackoverflow.com/users/1472525/user1472525'}",True,18854,13726895.0,2,6,1516159587,1354717945,13725519,CC BY-SA 3.0,https://stackoverflow.com/questions/13725519/how-to-convert-bstr-to-stdstring-in-visual-studio-c-2010,How to convert BSTR to std::string in Visual Studio C++ 2010?,1516159587.0,,,,,,
482,"['c++', 'stl']","{'account_id': 153562, 'reputation': 13205, 'user_id': 368896, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/86b2d19edca5143a705619f0bc0bb04e?s=256&d=identicon&r=PG', 'display_name': 'Dan Nissenbaum', 'link': 'https://stackoverflow.com/users/368896/dan-nissenbaum'}",True,18963,13726754.0,2,67,1515595654,1354718725,13725747,CC BY-SA 3.0,https://stackoverflow.com/questions/13725747/concise-explanation-of-reference-collapsing-rules-requested-1-a-a-2,"Concise explanation of reference collapsing rules requested: (1) A&amp; &amp; -&gt; A&amp; , (2) A&amp; &amp;&amp; -&gt; A&amp; , (3) A&amp;&amp; &amp; -&gt; A&amp; , and (4) A&amp;&amp; &amp;&amp; -&gt; A&amp;&amp;",,,,,,,
483,"['c#', 'c++', 'winapi', 'vb6', 'mci']","{'account_id': 5727, 'reputation': 57828, 'user_id': 9382, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/bc7b9ac824e43ce9d62bf7dfb37b6393?s=256&d=identicon&r=PG', 'display_name': 'AngryHacker', 'link': 'https://stackoverflow.com/users/9382/angryhacker'}",False,1170,,1,1,1515204370,1354944716,13774825,CC BY-SA 3.0,https://stackoverflow.com/questions/13774825/changing-soundcard-and-playing-an-mp3,Changing soundcard and playing an MP3,1355334407.0,,,,,,
484,"['c++', 'arrays', 'visual-studio-2010', 'c++11']","{'account_id': 1791619, 'reputation': 938, 'user_id': 1631870, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://i.stack.imgur.com/Byjpy.png?s=256&g=1', 'display_name': 'Triumphant', 'link': 'https://stackoverflow.com/users/1631870/triumphant'}",True,1920,14035358.0,5,0,1513600503,1356487948,14035341,CC BY-SA 3.0,https://stackoverflow.com/questions/14035341/define-array-in-source-file-and-use-it-in-other-source-file,define array in source file and use it in other source file,1389102428.0,,,,,,
485,"['c++', '.net', 'dll', 'mfc']","{'account_id': 2102108, 'reputation': 89, 'user_id': 1869443, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e4fd97b1435dda2017b01ad4d9f45d7f?s=256&d=identicon&r=PG', 'display_name': 'Jan', 'link': 'https://stackoverflow.com/users/1869443/jan'}",False,1025,,1,3,1513481674,1354403895,13664753,CC BY-SA 3.0,https://stackoverflow.com/questions/13664753/problems-creating-a-unmanaged-regular-mfc-dll-and-call-it-from-an-managed-c-n,Problems creating a unmanaged regular MFC DLL and call it from an managed C++ .NET app,1513481674.0,,,,,,
486,"['c++', 'c', 'matlab', 'opencv', 'particle-filter']","{'account_id': 150684, 'reputation': 7910, 'user_id': 364056, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/d103e8f402ab7766f2d802a57a7acb1f?s=256&d=identicon&r=PG', 'display_name': 'enzom83', 'link': 'https://stackoverflow.com/users/364056/enzom83'}",True,1211,,1,3,1513389426,1355624139,13898016,CC BY-SA 3.0,https://stackoverflow.com/questions/13898016/how-to-correctly-set-a-random-number-generator,How to correctly set a random number generator?,1355624618.0,,,,,,
487,"['c++', 'data-structures', 'dawg']","{'account_id': 2174460, 'reputation': 89, 'user_id': 1925511, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/63220ebccee2a7b50ebad9c70ed4a65b?s=256&d=identicon&r=PG', 'display_name': 'Usman Amjed', 'link': 'https://stackoverflow.com/users/1925511/usman-amjed'}",True,332,14025877.0,3,2,1512709856,1356379119,14025262,CC BY-SA 3.0,https://stackoverflow.com/questions/14025262/can-a-dawg-be-used-to-store-word-related-information,Can a DAWG be used to store word related information?,1356388163.0,,,,,,
488,"['c++', 'integrity', 'greenhills']","{'account_id': 52891, 'reputation': 1479, 'user_id': 158096, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/f390e7f17af0c7aa1bf28b9048ee0b30?s=256&d=identicon&r=PG', 'display_name': 'Dave', 'link': 'https://stackoverflow.com/users/158096/dave'}",True,1984,13848083.0,3,0,1512150428,1355340477,13847127,CC BY-SA 3.0,https://stackoverflow.com/questions/13847127/heap-c-standard-library-use-under-green-hills-integrity,Heap / C++ Standard Library use Under Green Hills INTEGRITY,,,,,,,
489,"['c++', 'linux', 'gcc', 'c++11']","{'account_id': 1149452, 'reputation': 64029, 'user_id': 1131467, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/6115f0a575cf85c444663504d5f1b3c3?s=256&d=identicon&r=PG', 'display_name': 'Andrew Tomazos', 'link': 'https://stackoverflow.com/users/1131467/andrew-tomazos'}",True,2712,13724458.0,3,15,1511877283,1354713763,13724242,CC BY-SA 3.0,https://stackoverflow.com/questions/13724242/c11-function-that-only-accepts-string-literals,C++11 Function That Only Accepts String Literals?,,,,,,,
490,"['c++', 'locking', 'pthreads']","{'account_id': 1722822, 'reputation': 1265, 'user_id': 1578163, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/2d4252822fa05fcc8b3b952d4ff52e46?s=256&d=identicon&r=PG', 'display_name': 'berndh', 'link': 'https://stackoverflow.com/users/1578163/berndh'}",True,4267,13804532.0,3,2,1511123074,1355152857,13803795,CC BY-SA 3.0,https://stackoverflow.com/questions/13803795/pthread-mutex-error-lnk2019-unresolved-external-symbol-c,pthread mutex: error LNK2019: unresolved external symbol c++,,,,,,,
491,"['c++', 'c', 'token', 'lex', 'flex-lexer']","{'account_id': 122338, 'reputation': 14120, 'user_id': 316082, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/a18baaf9417df189af31b53af03adb1c?s=256&d=identicon&r=PG', 'display_name': 'liv2hak', 'link': 'https://stackoverflow.com/users/316082/liv2hak'}",True,2023,13870918.0,1,1,1511122409,1355436444,13869340,CC BY-SA 3.0,https://stackoverflow.com/questions/13869340/regular-expression-for-ipv4-address-in-cidr-notation,regular expression for ipv4 address in CIDR notation,1367845805.0,,,,,,
492,"['c++', 'opengl']","{'account_id': 921746, 'reputation': 999, 'user_id': 953329, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/8ff110f7f568f820fb559c71555c8322?s=256&d=identicon&r=PG', 'display_name': 'Guy Joel McLean', 'link': 'https://stackoverflow.com/users/953329/guy-joel-mclean'}",True,12349,13867751.0,1,6,1510737294,1355427848,13867219,CC BY-SA 3.0,https://stackoverflow.com/questions/13867219/opengl-renders-texture-all-white,OpenGL renders texture all white,1355494582.0,,,,,,
493,"['c++', 'buffer', 'shader', 'hlsl', 'directx-11']","{'account_id': 1614824, 'reputation': 1222, 'user_id': 1492812, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/8c53bd1c4cfa23b278fd611c982be08c?s=256&d=identicon&r=PG', 'display_name': 'Miguel P', 'link': 'https://stackoverflow.com/users/1492812/miguel-p'}",True,1461,14057351.0,2,0,1510333371,1356353365,14021655,CC BY-SA 3.0,https://stackoverflow.com/questions/14021655/c-hlsl-buffer-variable,C++ HLSL Buffer variable,,,,,,,
494,"['c++', 'ide', 'c++builder', 'vcl', 'c++builder-xe2']","{'account_id': 27320, 'reputation': 407, 'user_id': 71989, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/p1Gfx.png?s=256&g=1', 'display_name': 'Grubl3r', 'link': 'https://stackoverflow.com/users/71989/grubl3r'}",True,1763,13987464.0,1,4,1510155317,1355490639,13879337,CC BY-SA 3.0,https://stackoverflow.com/questions/13879337/rename-vcl-form-class-in-c-builder-xe2,Rename VCL Form class in C++ Builder XE2,1510155016.0,,,,,,
495,"['c++', 'stl', 'set']","{'account_id': 946585, 'reputation': 3094, 'user_id': 973730, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/ed204943500512835fc90fb9ac790367?s=256&d=identicon&r=PG', 'display_name': 'Simon', 'link': 'https://stackoverflow.com/users/973730/simon'}",True,3197,,3,2,1510043320,1355479021,13876340,CC BY-SA 3.0,https://stackoverflow.com/questions/13876340/alternative-to-stdset-with-ability-to-move-elements-from-one-set-to-another,Alternative to std::set (with ability to move elements from one set to another),,,,,,,
496,"['c++', 'python', 'pointers', 'swig']","{'account_id': 1268024, 'reputation': 1386, 'user_id': 1224886, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/4a351f1422aa0ae4e9c3b900765be931?s=256&d=identicon&r=PG', 'display_name': 'tsbertalan', 'link': 'https://stackoverflow.com/users/1224886/tsbertalan'}",True,5024,14080586.0,2,2,1509977211,1356463372,14033387,CC BY-SA 3.0,https://stackoverflow.com/questions/14033387/return-double-from-swig-as-python-list,return double * from swig as python list,1356774765.0,,,,,,
