,tags,owner,is_answered,view_count,answer_count,score,locked_date,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason
384,"['c++', 'qt', 'encoding']","{'account_id': 20043282, 'reputation': 97, 'user_id': 14693558, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4023c689cd6083d11a9f50486dd7afbe?s=256&d=identicon&r=PG&f=1', 'display_name': 'juga92', 'link': 'https://stackoverflow.com/users/14693558/juga92'}",False,47,0,0,,1625050920,1625047837,1625050920.0,68192770,CC BY-SA 4.0,https://stackoverflow.com/questions/68192770/why-qdebug-and-qlabel-dont-show-unicode,Why qDebug and QLabel don&#39;t show unicode?,,,
385,"['c++', 'lua', 'lua-api']","{'account_id': 1604499, 'reputation': 1649, 'user_id': 1484850, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/1a4904522e99978b7ffb648cf7ec4f86?s=256&d=identicon&r=PG', 'display_name': 'jiandingzhe', 'link': 'https://stackoverflow.com/users/1484850/jiandingzhe'}",True,107,1,2,,1625049624,1624965475,,68177670,CC BY-SA 4.0,https://stackoverflow.com/questions/68177670/lua-crashed-when-metatable-index-pointing-to-a-function-and-returned-value-is,Lua crashed when metatable __index pointing to a function and returned value is not used,68178524.0,,
386,"['c++', 'cmake']","{'account_id': 12952024, 'reputation': 2572, 'user_id': 9363996, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/9Ttto.jpg?s=256&g=1', 'display_name': 'Sergey Kolesnik', 'link': 'https://stackoverflow.com/users/9363996/sergey-kolesnik'}",False,585,1,0,,1625048714,1625040910,1625048714.0,68190911,CC BY-SA 4.0,https://stackoverflow.com/questions/68190911/is-it-possible-to-make-cmake-link-against-a-dll-directly-on-windows,Is it possible to make CMake link against a dll directly on Windows?,,,
387,"['c++', 'ipc', 'zeromq']","{'account_id': 10325101, 'reputation': 43, 'user_id': 7616807, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-IufJZBoZhto/AAAAAAAAAAI/AAAAAAAAAQ0/oM1kiEFyQcE/photo.jpg?sz=256', 'display_name': 'Nikita Kiselevskiy', 'link': 'https://stackoverflow.com/users/7616807/nikita-kiselevskiy'}",False,115,0,0,,1625048633,1624993266,1625048633.0,68184308,CC BY-SA 4.0,https://stackoverflow.com/questions/68184308/how-can-i-send-information-about-router-endpoints-to-peers,How can I send information about router endpoints to peers,,,
388,"['c++', 'c', 'rust', 'linker', 'clang']","{'account_id': 6247236, 'reputation': 2799, 'user_id': 4858640, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/c3eef6d48a6bc20ea9c2c2825dc9c6d6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Peter', 'link': 'https://stackoverflow.com/users/4858640/peter'}",False,232,0,4,,1625048540,1625048540,,68192957,CC BY-SA 4.0,https://stackoverflow.com/questions/68192957/rust-not-optimizing-out-c-wrappers-for-c-functions-with-lto,Rust not optimizing out C wrappers for C++ functions with LTO,,,
389,"['c++', 'boost', 'makefile', 'configure']","{'account_id': 7596864, 'reputation': 814, 'user_id': 5762785, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/357ab933e26be6dc0e01bf73422686a5?s=256&d=identicon&r=PG&f=1', 'display_name': 'hermit.crab', 'link': 'https://stackoverflow.com/users/5762785/hermit-crab'}",True,47,1,1,,1625047142,1625043738,,68191652,CC BY-SA 4.0,https://stackoverflow.com/questions/68191652/how-to-use-have-boost-in-ax-boost-base,How to use HAVE_BOOST in ax_boost_base,68191894.0,,
390,"['c++', 'visual-c++', 'g++', 'clang++', 'gcc-warning']","{'account_id': 1085642, 'reputation': 653, 'user_id': 1081423, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://www.gravatar.com/avatar/e8aeec99acbdfb6bf804a29020d2d33d?s=256&d=identicon&r=PG', 'display_name': 'Pan. Christopoulos Charitos', 'link': 'https://stackoverflow.com/users/1081423/pan-christopoulos-charitos'}",True,76,1,2,,1625046342,1625043580,,68191620,CC BY-SA 4.0,https://stackoverflow.com/questions/68191620/warnings-or-other-means-to-identify-potential-unsigned-integer-overflows,Warnings (or other means) to identify potential unsigned integer overflows,68191797.0,,
391,"['c++', 'c', 'linux', 'visual-studio-code']","{'account_id': 19476447, 'reputation': 41, 'user_id': 14247751, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ac4514944c1edf4b40f6fb838c838a9e?s=256&d=identicon&r=PG&f=1', 'display_name': 'MrmDdda', 'link': 'https://stackoverflow.com/users/14247751/mrmddda'}",False,194,0,0,,1625046297,1625046297,,68192364,CC BY-SA 4.0,https://stackoverflow.com/questions/68192364/external-vs-code-compiler,External VS Code Compiler,,,
392,"['c++', 'unique-ptr', 'push-back']","{'account_id': 9136251, 'reputation': 53, 'user_id': 6795855, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bd0c9841d57ec61377705a0d46dab4a1?s=256&d=identicon&r=PG&f=1', 'display_name': 'wlodek14a', 'link': 'https://stackoverflow.com/users/6795855/wlodek14a'}",True,108,2,1,,1625046017,1625042618,,68191345,CC BY-SA 4.0,https://stackoverflow.com/questions/68191345/why-this-code-does-allow-to-push-back-unique-ptr-do-vector,Why this code does allow to push_back unique_ptr do vector?,,,
393,"['c++', 'c', 'cmake']","{'account_id': 15411081, 'reputation': 63, 'user_id': 11117771, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-69H6xSLKlfM/AAAAAAAAAAI/AAAAAAAAB04/Lse9ta6r_9w/photo.jpg?sz=256', 'display_name': 'neslxzhen', 'link': 'https://stackoverflow.com/users/11117771/neslxzhen'}",False,238,0,0,,1625045659,1625045270,1625045659.0,68192078,CC BY-SA 4.0,https://stackoverflow.com/questions/68192078/remove-relative-path-in-header-file-when-include-header-file-via-cmake,Remove relative path in header file when include header file via cmake,,,
394,"['c++', 'templates', 'keyword', 'typename']","{'account_id': 14390545, 'reputation': 9, 'user_id': 16336906, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-Gr_V5_qg5BM/AAAAAAAAAAI/AAAAAAAAAAA/AAN31DV267r2wtsXHDeN69EK1OE3Yc0NIQ/mo/photo.jpg?sz=256', 'display_name': 'Divyanshu Agarwal', 'link': 'https://stackoverflow.com/users/16336906/divyanshu-agarwal'}",False,354,2,-1,,1625044809,1625044481,1625044809.0,68191857,,https://stackoverflow.com/questions/68191857/why-to-use-the-typename-or-class-keyword-in-c-templates,Why to use the typename or class keyword in c++ templates?,,1625045055.0,Duplicate
395,"['c++', 'systemd', 'glib', 'dbus', 'glibmm']","{'account_id': 12459954, 'reputation': 374, 'user_id': 9071915, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a57b99f5f60c575ec0e8a3f504dd0fc6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ben', 'link': 'https://stackoverflow.com/users/9071915/ben'}",True,131,1,0,,1625044151,1624979694,,68181458,CC BY-SA 4.0,https://stackoverflow.com/questions/68181458/why-is-my-dbus-call-giving-an-unknownmethod-dbus-error,Why is my DBus call giving an UnknownMethod DBus error?,,,
396,"['c#', 'c++', 'c', '.net', 'wrapper']","{'account_id': 2398332, 'reputation': 195, 'user_id': 2096683, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/756abc64932a7dd046ce0193ba83f574?s=256&d=identicon&r=PG&f=1', 'display_name': 'Matheos', 'link': 'https://stackoverflow.com/users/2096683/matheos'}",True,161,1,0,,1625044136,1624885108,1625044136.0,68163777,CC BY-SA 4.0,https://stackoverflow.com/questions/68163777/managed-c-wrapper-for-c-code-identical-function-names-issues,Managed C++ Wrapper for C Code - Identical function names issues,68164064.0,,
397,"['c++', 'arrays', 'clang', 'c++17', 'shared-ptr']","{'account_id': 18153963, 'reputation': 260, 'user_id': 13206258, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f8baa3424afcb273818b4c948dc34632?s=256&d=identicon&r=PG&f=1', 'display_name': 'rstr1112', 'link': 'https://stackoverflow.com/users/13206258/rstr1112'}",False,109,0,3,,1625043466,1625036349,1625043466.0,68189841,,https://stackoverflow.com/questions/68189841/why-am-i-unable-to-wrap-dynamic-arrays-with-shared-ptr-despite-using-c-17,Why am I unable to wrap dynamic arrays with shared_ptr despite using C++ 17?,,1625038263.0,Duplicate
398,"['c++', 'overloading']","{'account_id': 14173297, 'reputation': 33, 'user_id': 10239313, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/CPn2Y.jpg?s=256&g=1', 'display_name': 'G. Rab', 'link': 'https://stackoverflow.com/users/10239313/g-rab'}",False,150,0,1,,1625043235,1625043235,,68191516,,https://stackoverflow.com/questions/68191516/c-stdvisit-overloaded-with-return-value,C++ std::visit overloaded with return value,,1625080253.0,Not suitable for this site
399,['c++'],"{'account_id': 22090236, 'reputation': 7, 'user_id': 16348400, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gi7UVT0094yS7zkyfgwxNS3evkf7XxA3huo1X6g=k-s256', 'display_name': 'Jericho Ubana', 'link': 'https://stackoverflow.com/users/16348400/jericho-ubana'}",True,73,2,0,,1625042440,1625040790,1625042440.0,68190887,CC BY-SA 4.0,https://stackoverflow.com/questions/68190887/c-problem-error-statement-cannot-resolve-address-of-overloaded-function-x2,C++ Problem: [Error] statement cannot resolve address of overloaded function x2,68190946.0,,
400,"['c++', 'c++17']","{'account_id': 8124933, 'reputation': 398, 'user_id': 6120228, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ccb0f3db591755aadbb6a59110d1d5d2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Davi', 'link': 'https://stackoverflow.com/users/6120228/davi'}",True,96,1,1,,1625042288,1624994717,1624997470.0,68184556,CC BY-SA 4.0,https://stackoverflow.com/questions/68184556/how-can-i-read-multiple-wstring-lines,How can I read multiple wstring lines?,68184746.0,1625010367.0,Duplicate
401,"['c++', 'winapi', 'mfc', 'com']","{'account_id': 22023960, 'reputation': 59, 'user_id': 16292288, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b11f89f17266edad0f67ad18e440cb33?s=256&d=identicon&r=PG&f=1', 'display_name': 'Thomas T', 'link': 'https://stackoverflow.com/users/16292288/thomas-t'}",True,199,2,1,,1625040868,1624653570,,68136830,CC BY-SA 4.0,https://stackoverflow.com/questions/68136830/can-you-have-2-identical-com-objects,Can you have 2 identical COM objects?,68190903.0,,
402,"['c++', 'boost', 'makefile', 'configure']","{'account_id': 7596864, 'reputation': 814, 'user_id': 5762785, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/357ab933e26be6dc0e01bf73422686a5?s=256&d=identicon&r=PG&f=1', 'display_name': 'hermit.crab', 'link': 'https://stackoverflow.com/users/5762785/hermit-crab'}",True,46,1,0,,1625040525,1625039907,,68190683,CC BY-SA 4.0,https://stackoverflow.com/questions/68190683/how-to-ignore-a-build-directory-if-boost-is-not-present,How to ignore a build directory if Boost is not present,68190816.0,,
403,"['c++', 'c', 'cmake', 'cmakelists-options']","{'account_id': 15411081, 'reputation': 63, 'user_id': 11117771, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-69H6xSLKlfM/AAAAAAAAAAI/AAAAAAAAB04/Lse9ta6r_9w/photo.jpg?sz=256', 'display_name': 'neslxzhen', 'link': 'https://stackoverflow.com/users/11117771/neslxzhen'}",False,223,0,0,,1625039757,1625039757,,68190647,CC BY-SA 4.0,https://stackoverflow.com/questions/68190647/remove-relative-path-via-cmake,Remove relative path via cmake,,,
404,"['c++', 'mpi']","{'account_id': 19798459, 'reputation': 23, 'user_id': 14500000, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiXmhM5A4QiijuKpi0oEiPNQVLK-aG6JFPzEcWk4w=k-s256', 'display_name': 'Pasindu Ukwatta', 'link': 'https://stackoverflow.com/users/14500000/pasindu-ukwatta'}",True,88,1,-4,,1625039341,1624604693,1625039341.0,68126814,CC BY-SA 4.0,https://stackoverflow.com/questions/68126814/mpi-reduce-program-is-not-working-im-always-getting-the-error-as-work-iden,"MPI Reduce Program is not working, I`m always getting the error as work ( ) identifier not found",,,
405,"['c++', 'c']","{'account_id': 22088260, 'reputation': 1, 'user_id': 16346713, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxsuSW6CHAE7ip7lHBL98QhlMTluwtc-ITeqoBA=k-s256', 'display_name': 'Alfad', 'link': 'https://stackoverflow.com/users/16346713/alfad'}",True,74,2,0,,1625039156,1625019717,1625039156.0,68187671,CC BY-SA 4.0,https://stackoverflow.com/questions/68187671/whats-wrong-with-this-code-i-just-learned-programming-a-few-minutes-ago-and-i,What&#39;s wrong with this code?. I just learned programming a few minutes ago and I&#39;m trying to make this,68187710.0,,
406,"['c++', 'multithreading', 'pthreads']","{'account_id': 21886567, 'reputation': 31, 'user_id': 16220404, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1b21a11a4e00854866d16dd3ccf3362f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Enkidu', 'link': 'https://stackoverflow.com/users/16220404/enkidu'}",True,97,1,0,,1625038473,1625035339,,68189634,CC BY-SA 4.0,https://stackoverflow.com/questions/68189634/unexpected-number-output,Unexpected number output,68190179.0,,
407,"['c++', 'c++11', 'boost', 'compilation', 'linker-errors']","{'account_id': 13116746, 'reputation': 380, 'user_id': 9475673, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/eKTDv.jpg?s=256&g=1', 'display_name': 'alienflow', 'link': 'https://stackoverflow.com/users/9475673/alienflow'}",True,159,1,0,,1625038454,1625006826,,68186486,CC BY-SA 4.0,https://stackoverflow.com/questions/68186486/how-to-link-boost-regex-c-on-mac-from-source,How to link Boost Regex C++ on Mac from Source?,68190193.0,,
408,"['c++', 'qt', 'dll', 'ctypes', 'calling-convention']","{'account_id': 20302351, 'reputation': 15, 'user_id': 14891457, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2bcdc2bd80fbb0bb579e6278ea3d0086?s=256&d=identicon&r=PG&f=1', 'display_name': 'taiga', 'link': 'https://stackoverflow.com/users/14891457/taiga'}",True,119,1,0,,1625038331,1625036832,1625037551.0,68189940,CC BY-SA 4.0,https://stackoverflow.com/questions/68189940/how-to-stop-name-mangling-in-qt-class,how to stop name mangling in Qt class?,68190130.0,,
409,['c++'],"{'account_id': 20727133, 'reputation': 19, 'user_id': 15220189, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/da05dd6648ddf746fbcb1c89e7b4ee5a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Hello', 'link': 'https://stackoverflow.com/users/15220189/hello'}",False,53,2,1,,1625037037,1625031776,,68189010,CC BY-SA 4.0,https://stackoverflow.com/questions/68189010/working-on-array-of-strings-assignment-and-got-stuck-on-this-error-no-match-for,working on array of strings assignment and got stuck on this error &quot;no match for &quot;operator&lt;&lt;&quot;,,,
410,"['c++', 'function', 'logic', 'nan', 'runge-kutta']","{'account_id': 22071607, 'reputation': 1, 'user_id': 16332521, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxIEq-D-CnwlIFsJkxRkJCbZeCl8TApobTH98Er=k-s256', 'display_name': 'Rithwik J', 'link': 'https://stackoverflow.com/users/16332521/rithwik-j'}",False,2110,0,0,,1625036996,1624992978,1625036996.0,68184237,CC BY-SA 4.0,https://stackoverflow.com/questions/68184237/what-is-nanind-and-how-do-i-resolve-the-error,what is -nan(ind) and how do I resolve the error?,,,
411,"['c++', 'namespaces', 'g++']","{'account_id': 5615255, 'reputation': 548, 'user_id': 4446818, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://i.stack.imgur.com/mMMF2.jpg?s=256&g=1', 'display_name': 'Daniel Handojo', 'link': 'https://stackoverflow.com/users/4446818/daniel-handojo'}",True,640,2,3,,1625036908,1625009838,1625010813.0,68186806,CC BY-SA 4.0,https://stackoverflow.com/questions/68186806/why-does-defining-functions-in-header-files-create-multiple-definition-errors-b,"Why does defining functions in header files create multiple definition errors, but not classes?",68189957.0,,
412,"['c++', 'linux', 'macos', 'shared-libraries', 'destructor']","{'account_id': 15608654, 'reputation': 5625, 'user_id': 11260716, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f7a6570e104d267276655b7ca07e08a8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Daniel Junglas', 'link': 'https://stackoverflow.com/users/11260716/daniel-junglas'}",False,593,0,0,,1625036887,1624943364,1625036887.0,68172924,CC BY-SA 4.0,https://stackoverflow.com/questions/68172924/how-is-the-order-of-shared-library-constructor-destructor-and-global-object-cons,How is the order of shared library constructor/destructor and global object constructor/destructor specified?,,,
413,"['c++', 'algorithm', 'sorting', 'debugging', 'mergesort']","{'account_id': 22079952, 'reputation': 37, 'user_id': 16339667, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/396189466be29e705cadb1b4907bf0a8?s=256&d=identicon&r=PG&f=1', 'display_name': 'newprogrammer', 'link': 'https://stackoverflow.com/users/16339667/newprogrammer'}",True,79,1,-2,,1625036219,1625021719,1625036219.0,68187886,CC BY-SA 4.0,https://stackoverflow.com/questions/68187886/wrong-output-for-merge-sort-algorithm,Wrong Output for Merge Sort Algorithm,,,
