,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,closed_date,closed_reason,protected_date,migrated_from,locked_date
719,"['c++', 'arduino', 'serial-port', 'dynamic-memory-allocation', 'serial-communication']","{'account_id': 12309894, 'reputation': 5, 'user_id': 11544273, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/29cb9230ff56f9e5451124bb42ebc5fc?s=256&d=identicon&r=PG&f=1', 'display_name': 'user164324', 'link': 'https://stackoverflow.com/users/11544273/user164324'}",True,140,,1,0,1577671219,1577649394,59522806,CC BY-SA 4.0,https://stackoverflow.com/questions/59522806/why-would-it-be-good-to-use-dynamic-memory-allocation-with-serial-communication,Why would it be good to use dynamic memory allocation with serial communication?,1577649633.0,,,,,
720,"['c++', 'compare', 'binary-search-tree', 'traversal', 'avl-tree']","{'account_id': 14787020, 'reputation': 3, 'user_id': 10678940, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5aa35d8c38f2bdaef49ff73c1a44eed3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Esfandyar Ali Khan', 'link': 'https://stackoverflow.com/users/10678940/esfandyar-ali-khan'}",True,502,59524851.0,1,0,1577670412,1577663814,59524359,CC BY-SA 4.0,https://stackoverflow.com/questions/59524359/comparing-nodes-of-two-bsts-in-c,Comparing nodes of two BSTs in C++,,,,,,
721,"['c++', 'vector']","{'account_id': 17415139, 'reputation': 73, 'user_id': 12621642, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-ttLD2zktdb8/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcRxFJbWs-XBosf_yauyRPhDmW8Ng/photo.jpg?sz=256', 'display_name': 'Matteo Fiorina', 'link': 'https://stackoverflow.com/users/12621642/matteo-fiorina'}",False,83,,0,0,1577668771,1577664152,59524389,CC BY-SA 4.0,https://stackoverflow.com/questions/59524389/vector-subscription-out-of-range-error-c,Vector subscription out of range error c++,1577668771.0,,,,,
722,"['c++', 'netbeans']","{'account_id': 15081379, 'reputation': 97, 'user_id': 11251897, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/IH1ZZ.png?s=256&g=1', 'display_name': 'Kernel', 'link': 'https://stackoverflow.com/users/11251897/kernel'}",True,1590,59524631.0,2,0,1577668267,1577666104,59524539,CC BY-SA 4.0,https://stackoverflow.com/questions/59524539/linker-input-file-unused-because-linking-not-done-i-cant-get-o,"linker input file unused because linking not done, I can&#39;t get .o",,,,,,
723,['c++'],"{'account_id': 17414506, 'reputation': 31, 'user_id': 12621119, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fa8dec28ff5df0a429565c96917d26a6?s=256&d=identicon&r=PG&f=1', 'display_name': 'John Doe', 'link': 'https://stackoverflow.com/users/12621119/john-doe'}",True,70,59524657.0,1,1,1577667816,1577666748,59524589,CC BY-SA 4.0,https://stackoverflow.com/questions/59524589/1st-bit-2nd-bit-in-decimal-number,(1st bit + 2nd bit) in decimal number,,,,,,
724,"['c++', 'operator-overloading', 'unique-ptr']","{'account_id': 1978458, 'reputation': 417, 'user_id': 3018629, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/c3a205e882599deccb5f54cc83683f07?s=256&d=identicon&r=PG', 'display_name': 'Vanessa Deagan', 'link': 'https://stackoverflow.com/users/3018629/vanessa-deagan'}",True,293,59524425.0,1,2,1577664656,1577664382,59524408,CC BY-SA 4.0,https://stackoverflow.com/questions/59524408/c-best-way-to-access-overloaded-operator-with-stdunique-ptr,C++: Best way to access overloaded operator++ with std::unique_ptr?,,,,,,
725,"['c++', 'parallel-processing', 'mpi']","{'account_id': 5310774, 'reputation': 289, 'user_id': 4237198, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/e9b631bcfa9118f7047e15c30b2cb1e7?s=256&d=identicon&r=PG&f=1', 'display_name': 'Thermodynamix', 'link': 'https://stackoverflow.com/users/4237198/thermodynamix'}",True,119,,1,-2,1577664316,1577638583,59521423,CC BY-SA 4.0,https://stackoverflow.com/questions/59521423/what-if-one-process-in-a-mpi-program-proceeds-more-slowly-than-others,What if one process in a MPI program proceeds more slowly than others?,,,,,,
726,['c++'],"{'account_id': 127731, 'reputation': 6175, 'user_id': 325102, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/3f053dd9ca8b6f699fe26f4015915391?s=256&d=identicon&r=PG', 'display_name': 'plaisthos', 'link': 'https://stackoverflow.com/users/325102/plaisthos'}",True,866,59516805.0,5,1,1577663909,1577591603,59516741,CC BY-SA 4.0,https://stackoverflow.com/questions/59516741/compare-two-integers-for-equality-in-c-with-unknown-int-types,Compare two integers for equality in C++ with unknown int types,1577593626.0,,,,,
727,"['c++', 'template-specialization', 'one-definition-rule', 'temple']","{'account_id': 9215262, 'reputation': 91, 'user_id': 6846663, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/348945f28227d2bc5b62437bb5ce8307?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ronc', 'link': 'https://stackoverflow.com/users/6846663/ronc'}",True,161,,2,1,1577663239,1577584389,59516317,CC BY-SA 4.0,https://stackoverflow.com/questions/59516317/c-how-would-one-simplify-this-template-so-that-it-is-not-specialized,C++ how would one simplify this template so that it is not specialized?,,,,,,
728,"['c++', 'mfc']","{'account_id': 16189986, 'reputation': 117, 'user_id': 11689053, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/BY7sL.jpg?s=256&g=1', 'display_name': 'Mr Tea', 'link': 'https://stackoverflow.com/users/11689053/mr-tea'}",True,1024,,3,1,1577661129,1577498023,59507550,CC BY-SA 4.0,https://stackoverflow.com/questions/59507550/minimize-button-wont-appear-on-mfc-dialog,Minimize button won&#39;t appear on MFC Dialog,1577500139.0,,,,,
729,"['c++', 'c++14', 'stdtuple']","{'account_id': 2471941, 'reputation': 42951, 'user_id': 2153571, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/d5573368e2aa8dd2039de1c545ce2b9c?s=256&d=identicon&r=PG', 'display_name': 'juzzlin', 'link': 'https://stackoverflow.com/users/2153571/juzzlin'}",True,432,59524076.0,1,6,1577660747,1577656501,59523636,CC BY-SA 4.0,https://stackoverflow.com/questions/59523636/c14-default-values-in-tuple-when-returning,C++14: Default values in tuple when returning {},1577660184.0,,,,,
730,"['c++', 'winapi']","{'account_id': 16373613, 'reputation': 55, 'user_id': 11826320, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-V-6N0pWsflA/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcC9mg5N7YMrah1J3Oe4rPEymc1jA/photo.jpg?sz=256', 'display_name': 'open surce', 'link': 'https://stackoverflow.com/users/11826320/open-surce'}",True,117,59524043.0,1,-1,1577660352,1577657554,59523758,CC BY-SA 4.0,https://stackoverflow.com/questions/59523758/icon-notification-in-taskbar,Icon Notification in Taskbar,1577659113.0,,,,,
731,"['c++', 'visual-studio', 'email']","{'account_id': 9276302, 'reputation': 21, 'user_id': 6888877, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d14feee224083a811927297870a8fe27?s=256&d=identicon&r=PG&f=1', 'display_name': 'LuKo', 'link': 'https://stackoverflow.com/users/6888877/luko'}",False,31,,0,0,1577660195,1577660195,59524031,CC BY-SA 4.0,https://stackoverflow.com/questions/59524031/sending-email-in-visual-c-without-using-common-runtime-support-and-without-usi,Sending email in Visual C++ without using Common Runtime Support and without using .NET framework,,,,,,
732,"['c++', 'oop']","{'account_id': 12576142, 'reputation': 323, 'user_id': 9148484, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/09f9e2c7151db838c697561931f7e731?s=256&d=identicon&r=PG&f=1', 'display_name': 'Diana ', 'link': 'https://stackoverflow.com/users/9148484/diana'}",True,82,59523989.0,1,1,1577659789,1577657465,59523744,CC BY-SA 4.0,https://stackoverflow.com/questions/59523744/undefined-reference-to-a-method-in-a-pure-abstract-class,Undefined reference to a method in a pure abstract class,,,,,,
733,"['c++', 'string', 'hash', 'unordered-map']","{'account_id': 6616301, 'reputation': 41, 'user_id': 5109389, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-XK3uLvpoNww/AAAAAAAAAAI/AAAAAAAAAAA/KvV46jLH6p0/photo.jpg?sz=256', 'display_name': 'Sai Varun', 'link': 'https://stackoverflow.com/users/5109389/sai-varun'}",False,664,,0,4,1577659257,1577657072,59523699,CC BY-SA 4.0,https://stackoverflow.com/questions/59523699/c-undefined-reference-to-hash-bytes-error-for-using-string-as-a-key-in-unor,C++ undefined reference to `_Hash_bytes&#39; error for using string as a key in unordered_map,1577659257.0,,,,,
734,"['c++', 'macos', 'qt', 'qt5', 'qprocess']","{'account_id': 17230090, 'reputation': 23, 'user_id': 12474878, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/O9Ggg.jpg?s=256&g=1', 'display_name': 'dublin19', 'link': 'https://stackoverflow.com/users/12474878/dublin19'}",False,46,,1,0,1577658685,1577638953,59521477,CC BY-SA 4.0,https://stackoverflow.com/questions/59521477/trying-to-run-ufraw-batch-in-qprocess-on-macos-does-not-work,Trying to run ufraw-batch in QProcess on macOS does not work,,,,,,
735,"['c++', 'qt', 'constructor', 'compiler-errors']","{'account_id': 17307753, 'reputation': 11, 'user_id': 12536105, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-Oa1C7xBh-Ac/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfuzTY39H453rGnhmCEACaXOtUb2g/photo.jpg?sz=256', 'display_name': 'Mi Hu', 'link': 'https://stackoverflow.com/users/12536105/mi-hu'}",True,1361,,4,0,1577657797,1577631467,59520500,CC BY-SA 4.0,https://stackoverflow.com/questions/59520500/constructor-cannot-be-redeclared-why,Constructor cannot be redeclared. Why?,1577631806.0,,,,,
736,['c++'],"{'account_id': 9830130, 'reputation': 159, 'user_id': 7281964, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2e044a7f6dd7838e3e0c53abe48e7ed2?s=256&d=identicon&r=PG&f=1', 'display_name': 'shaiko', 'link': 'https://stackoverflow.com/users/7281964/shaiko'}",True,739,59523529.0,3,2,1577657608,1577655062,59523481,CC BY-SA 4.0,https://stackoverflow.com/questions/59523481/c-file-io-ascii-value-instead-of-binary-value,C++ file IO - ASCII value instead of Binary value,,,,,,
737,"['c++', 'regex']","{'account_id': 17247552, 'reputation': 79, 'user_id': 12488445, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1171f6a7c75775b9fadc7e5258a42804?s=256&d=identicon&r=PG&f=1', 'display_name': 'johndoeisabro', 'link': 'https://stackoverflow.com/users/12488445/johndoeisabro'}",True,45,59523715.0,1,0,1577657227,1577656921,59523681,,https://stackoverflow.com/questions/59523681/c-regex-wont-match-spaces,c++ regex won&#39;t match spaces,,1577658023.0,Duplicate,,,
738,"['c++', 'mfc']","{'account_id': 16189986, 'reputation': 117, 'user_id': 11689053, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/BY7sL.jpg?s=256&g=1', 'display_name': 'Mr Tea', 'link': 'https://stackoverflow.com/users/11689053/mr-tea'}",False,201,,2,0,1577656209,1577641698,59521857,CC BY-SA 4.0,https://stackoverflow.com/questions/59521857/using-cstring-in-t-value,Using CString in _T value,1577656169.0,,,,,
739,['c++'],"{'account_id': 17414507, 'reputation': 3, 'user_id': 12621120, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0718dae1590974a4be39a6bb116f0258?s=256&d=identicon&r=PG&f=1', 'display_name': 'Saad', 'link': 'https://stackoverflow.com/users/12621120/saad'}",True,38,59523570.0,1,0,1577655894,1577654080,59523349,CC BY-SA 4.0,https://stackoverflow.com/questions/59523349/playing-with-classes-objects-and-constructors-c,"Playing with Classes, Objects and Constructors / C++",1577654326.0,,,,,
740,"['c++', 'string', 'for-loop', 'reverse', 'c-strings']","{'account_id': 17017930, 'reputation': 43, 'user_id': 12517627, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mDCt91jPLubCaKfsoGVVYVckNzCZDUoyNPSYbOy=k-s256', 'display_name': 'Q Wolf', 'link': 'https://stackoverflow.com/users/12517627/q-wolf'}",True,386,59507067.0,3,0,1577654971,1577489991,59507009,CC BY-SA 4.0,https://stackoverflow.com/questions/59507009/what-am-i-doing-wrongreverse-string-c,what am i doing wrong?reverse string c++,1577491643.0,,,,,
741,['c++'],"{'account_id': 16881431, 'reputation': 53, 'user_id': 12207411, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/AtYlh.png?s=256&g=1', 'display_name': 'MH Discord', 'link': 'https://stackoverflow.com/users/12207411/mh-discord'}",True,43,59523411.0,1,2,1577654574,1577652974,59523204,CC BY-SA 4.0,https://stackoverflow.com/questions/59523204/c-different-variable-initalization,C++ different variable initalization,,,,,,
742,"['c++', 'http', 'httpserver']","{'user_type': 'does_not_exist', 'display_name': 'user12405584'}",True,494,59522159.0,1,0,1577654280,1577642546,59521951,CC BY-SA 4.0,https://stackoverflow.com/questions/59521951/when-trying-to-reuse-an-http-connection-to-process-the-keep-alive-header-recv-i,"When trying to reuse an HTTP connection to process the Keep-Alive header, recv is blocked by reading the second request from the client",1577654280.0,,,,,
743,['c++'],"{'account_id': 17361062, 'reputation': 85, 'user_id': 12577308, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/95cdb257a1a76e5685df5ded8ae4ddf8?s=256&d=identicon&r=PG&f=1', 'display_name': 'kira55', 'link': 'https://stackoverflow.com/users/12577308/kira55'}",False,52,,1,0,1577654272,1577653752,59523316,,https://stackoverflow.com/questions/59523316/i-cant-understand-this-can-someone-help-me-out-with-the-explanation,"i can&#39;t understand this, can someone help me out with the explanation?",,1577658387.0,Duplicate,,,
744,['c++'],"{'account_id': 17414506, 'reputation': 31, 'user_id': 12621119, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fa8dec28ff5df0a429565c96917d26a6?s=256&d=identicon&r=PG&f=1', 'display_name': 'John Doe', 'link': 'https://stackoverflow.com/users/12621119/john-doe'}",False,47,,1,0,1577653836,1577653308,59523256,,https://stackoverflow.com/questions/59523256/elegant-shortest-way-to-save-only-half-of-byte,Elegant &amp; shortest way to save only half of byte,,1577671268.0,Duplicate,,,
745,"['c++', 'cmd', 'gdb', 'g++']","{'account_id': 16533407, 'reputation': 470, 'user_id': 11946045, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-tukJPs-9q_k/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfpbFQWuq1EttSMe-x8A52N7R983g/photo.jpg?sz=256', 'display_name': 'Weed Cookie', 'link': 'https://stackoverflow.com/users/11946045/weed-cookie'}",True,111,59519561.0,2,1,1577652856,1577560527,59514110,CC BY-SA 4.0,https://stackoverflow.com/questions/59514110/list-command-in-gdb-not-outputing-the-code-that-i-wrote,list command in gdb not outputing the code that i wrote,1577652856.0,,,,,
746,"['c++', 'template-meta-programming', 'constexpr', 'compile-time', 'if-constexpr']","{'account_id': 15535944, 'reputation': 1474, 'user_id': 11208147, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c0c2011b63acd6cf67135e55a2d9af47?s=256&d=identicon&r=PG&f=1', 'display_name': 'nelion', 'link': 'https://stackoverflow.com/users/11208147/nelion'}",True,639,59522529.0,2,0,1577649690,1577644641,59522226,CC BY-SA 4.0,https://stackoverflow.com/questions/59522226/3-different-same-ways-of-doing-n-factorial-compile-time-in-c,3 different / same ways of doing N-factorial compile time in C++,,,,,,
747,"['c++', 'matrix', 'vector']","{'account_id': 15712221, 'reputation': 245, 'user_id': 11337328, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-0nVvXYem5lY/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reYXGqAc05DuVAIZ-Nd1HFxZZd6Ww/mo/photo.jpg?sz=256', 'display_name': 'HBatalha', 'link': 'https://stackoverflow.com/users/11337328/hbatalha'}",True,350,59514662.0,1,0,1577647570,1577564892,59514600,CC BY-SA 4.0,https://stackoverflow.com/questions/59514600/adding-objects-to-2d-vector-in-c,Adding objects to 2D Vector in C++,1577647570.0,,,,,
748,"['c++', 'qt', 'visual-studio-2017']","{'account_id': 6847019, 'reputation': 449, 'user_id': 5265475, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/58b3b2d933635f382161b7f54f08702e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Thomas Steven', 'link': 'https://stackoverflow.com/users/5265475/thomas-steven'}",False,506,,0,3,1577647476,1577647476,59522582,CC BY-SA 4.0,https://stackoverflow.com/questions/59522582/qt-gui-application-wizard-in-visual-studio-2017-does-not-enable-the-finish-butto,Qt GUI Application Wizard in Visual Studio 2017 does not enable the Finish button,,,,,,
749,"['c++', 'dictionary']","{'account_id': 17317702, 'reputation': 431, 'user_id': 12543764, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ebe795153166f4d734b5f3d7d9168877?s=256&d=identicon&r=PG&f=1', 'display_name': 'themmfa', 'link': 'https://stackoverflow.com/users/12543764/themmfa'}",False,73,,0,0,1577647259,1577645604,59522354,CC BY-SA 4.0,https://stackoverflow.com/questions/59522354/how-to-print-the-map-like-a-template,How to print the map like a template?,1577647259.0,,,,,
750,"['c++', 'char', 'implicit-conversion']","{'account_id': 15325875, 'reputation': 45, 'user_id': 11057042, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/81e56f37892159744b02189c6d56a69f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dravit Gupta', 'link': 'https://stackoverflow.com/users/11057042/dravit-gupta'}",True,544,59403367.0,3,0,1577646179,1576729547,59403291,CC BY-SA 4.0,https://stackoverflow.com/questions/59403291/a-character-gives-integer-as-output-if-we-input-an-integer-into-it-but-this-does,A character gives integer as output if we input an integer into it but this doesn&#39;t happen when an integer is assigned to it. Why?,1577646179.0,,,,,
