,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,protected_date,community_owned_date,closed_date,closed_reason,migrated_from
605,"['c++', 'linux', 'pthreads', 'scheduling', 'multicore']","{'account_id': 102771, 'reputation': 904, 'user_id': 275669, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/eb86bb727da497f9aae6fa8b5a594cf8?s=256&d=identicon&r=PG', 'display_name': 'Matt', 'link': 'https://stackoverflow.com/users/275669/matt'}",True,1856,2,3,1475837154,1330032866,,9421703,CC BY-SA 3.0,https://stackoverflow.com/questions/9421703/how-to-trace-pthread-scheduling-in-linux,How to trace pthread scheduling in Linux?,9426817.0,,,,,
606,"['c++', 'opengl', 'opencv', 'textures']","{'account_id': 386861, 'reputation': 21833, 'user_id': 744859, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/0e0ac290b833189cfaab8b5b060db879?s=256&d=identicon&r=PG', 'display_name': 'Jav_Rock', 'link': 'https://stackoverflow.com/users/744859/jav-rock'}",True,8963,4,6,1475820704,1328259434,1328259767.0,9126002,CC BY-SA 3.0,https://stackoverflow.com/questions/9126002/loading-texture-for-opengl-with-opencv,Loading texture for OpenGL with OpenCV,9126139.0,,,,,
607,"['c++', 'boost', 'fork', 'boost-asio']","{'account_id': 964057, 'reputation': 271, 'user_id': 987830, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a6ea73458384e3d944bf3022131d4533?s=256&d=identicon&r=PG', 'display_name': 'ranadheer p', 'link': 'https://stackoverflow.com/users/987830/ranadheer-p'}",True,2096,2,21,1475404587,1329745990,1330804895.0,9362258,CC BY-SA 3.0,https://stackoverflow.com/questions/9362258/how-to-make-boost-asio-fork-safe,How to make boost asio fork safe,,,,,,
608,"['c#', 'c++', 'redirect']","{'account_id': 1223153, 'reputation': 31, 'user_id': 1189374, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/56faa53200db557ba89515857540ee46?s=256&d=identicon&r=PG', 'display_name': 'Gimz', 'link': 'https://stackoverflow.com/users/1189374/gimz'}",False,529,1,2,1475338723,1328362817,1433055188.0,9141284,CC BY-SA 3.0,https://stackoverflow.com/questions/9141284/redirection-of-c-console-output-to-c-console-doesnt-print-anything,Redirection of C++ console output to C# console doesn&#39;t print anything,,,,,,
609,"['c++', 'coding-style']","{'account_id': 428789, 'reputation': 31804, 'user_id': 811335, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/ca588e5bfb1ac0a5d8ec8acb422aa564?s=256&d=identicon&r=PG', 'display_name': 'A. K.', 'link': 'https://stackoverflow.com/users/811335/a-k'}",True,4727,2,4,1475064784,1328566523,,9168130,CC BY-SA 3.0,https://stackoverflow.com/questions/9168130/default-at-the-beginning-of-switch-block,default at the beginning of switch block,,,,,,
610,['c++'],"{'account_id': 1232535, 'reputation': 45, 'user_id': 1196802, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/074ff347f2eb16d21fa751c631643d55?s=256&d=identicon&r=PG', 'display_name': 'Greg H', 'link': 'https://stackoverflow.com/users/1196802/greg-h'}",True,3937,1,1,1474869764,1328697977,1328698310.0,9191783,,https://stackoverflow.com/questions/9191783/is-it-possible-to-draw-graphics-in-visual-c-2010-express,Is it possible to draw graphics in Visual C++ 2010 Express?,9191944.0,,,1474878005.0,Not suitable for this site,
611,"['c++', 'multithreading', 'pthreads', 'deadlock']","{'account_id': 458224, 'reputation': 35482, 'user_id': 857994, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://i.stack.imgur.com/ZqZqp.png?s=256&g=1', 'display_name': 'John Humphreys', 'link': 'https://stackoverflow.com/users/857994/john-humphreys'}",True,7739,9,15,1474658045,1330006815,,9414812,CC BY-SA 3.0,https://stackoverflow.com/questions/9414812/does-order-of-unlocking-mutexes-make-a-difference-here,Does order of unlocking mutexes make a difference here?,9414871.0,,,,,
612,"['c++', 'case-insensitive', 'string-comparison']","{'account_id': 1195381, 'reputation': 4434, 'user_id': 1167234, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/fNtQM.png?s=256&g=1', 'display_name': 'CoffeeRain', 'link': 'https://stackoverflow.com/users/1167234/coffeerain'}",True,73139,5,8,1474476021,1328644492,1495540912.0,9182912,,https://stackoverflow.com/questions/9182912/case-insensitive-string-comparison-c,Case insensitive string comparison C++,9182998.0,,,1401404592.0,Duplicate,
613,"['c++', 'exception', 'constructor', 'raii']","{'account_id': 460226, 'reputation': 2484, 'user_id': 861183, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/f352a9023fa2440bf7b48bebaee49055?s=256&d=identicon&r=PG', 'display_name': 'newprogrammer', 'link': 'https://stackoverflow.com/users/861183/newprogrammer'}",True,3255,3,20,1474289663,1328230656,1360530849.0,9122331,CC BY-SA 3.0,https://stackoverflow.com/questions/9122331/how-does-raii-work-when-a-constructor-throws-an-exception,How does RAII work when a constructor throws an exception?,9122356.0,,,,,
614,"['c++', 'openssl', 'rsa', 'winsock']","{'account_id': 1262933, 'reputation': 321, 'user_id': 1220811, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/afc57b5dffbbf09f621c2f5d83eb7c36?s=256&d=identicon&r=PG', 'display_name': 'Confident', 'link': 'https://stackoverflow.com/users/1220811/confident'}",True,3027,1,1,1474261728,1329734999,1474261728.0,9359896,CC BY-SA 3.0,https://stackoverflow.com/questions/9359896/openssl-rsa-and-winsock-and-c,"OpenSSL, RSA and Winsock and C++",9359917.0,,,,,
615,"['c++', 'file', 'qt', 'qfile']","{'account_id': 205370, 'reputation': 2593, 'user_id': 454099, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/8fb895d6ea8572c7a0dad25f60ce0a20?s=256&d=identicon&r=PG', 'display_name': 'Jjreina', 'link': 'https://stackoverflow.com/users/454099/jjreina'}",True,10252,3,8,1474016951,1330348949,1330349849.0,9465727,CC BY-SA 3.0,https://stackoverflow.com/questions/9465727/convert-qfile-to-file,Convert QFile to FILE*,9465833.0,,,,,
616,"['c++', 'windows', 'usb', 'execute', 'autorun']","{'account_id': 1049463, 'reputation': 1655, 'user_id': 1053730, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/129c28218b65a38757dddb62c397adba?s=256&d=identicon&r=PG', 'display_name': 'Dan1676', 'link': 'https://stackoverflow.com/users/1053730/dan1676'}",True,16327,4,5,1473864955,1330273796,1473864955.0,9454816,CC BY-SA 3.0,https://stackoverflow.com/questions/9454816/auto-run-when-usb-plugged-in,Auto run when USB plugged in,9454950.0,,,,,
617,"['c++', 'templates', 'inheritance', 'iterator']","{'account_id': 221513, 'reputation': 2261, 'user_id': 479553, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/06192cda1a029fd970e8f8c1e4fa0bc1?s=256&d=identicon&r=PG', 'display_name': 'Alfredo Di Napoli', 'link': 'https://stackoverflow.com/users/479553/alfredo-di-napoli'}",True,1070,2,2,1472906226,1328956154,,9239489,CC BY-SA 3.0,https://stackoverflow.com/questions/9239489/c-using-different-iterator-types-in-subclasses-without-breaking-the-inherita,C++ : Using different iterator types in subclasses without breaking the inheritance mechanism,9239643.0,,,,,
618,"['c++', 'dns', 'lookup']","{'account_id': 94034, 'reputation': 1555, 'user_id': 256965, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/c5e77139f94c61878f4012ae1bf5fe98?s=256&d=identicon&r=PG', 'display_name': 'zaplec', 'link': 'https://stackoverflow.com/users/256965/zaplec'}",True,2765,2,1,1472685156,1330336769,,9463086,CC BY-SA 3.0,https://stackoverflow.com/questions/9463086/how-to-do-dns-aaaa-cname-and-srv-lookups-in-c,"How to do DNS AAAA, CNAME and SRV lookups in C++?",9466083.0,,,,,
619,"['c++', 'performance', 'caching']","{'account_id': 232399, 'reputation': 31115, 'user_id': 497208, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/f53ec83b7a4a74ef31eabd1d86b716e0?s=256&d=identicon&r=PG', 'display_name': 'Jakub M.', 'link': 'https://stackoverflow.com/users/497208/jakub-m'}",True,2537,4,0,1472682216,1329998177,,9412585,CC BY-SA 3.0,https://stackoverflow.com/questions/9412585/see-the-cache-missess-simple-c-cache-benchmark,See the cache missess - simple C++ cache benchmark,,,,,,
620,"['c++', 'search', 'boost', 'unicode', 'filesystems']","{'account_id': 556646, 'reputation': 1147, 'user_id': 1203062, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://i.stack.imgur.com/vhm4s.jpg?s=256&g=1', 'display_name': 'pourjour', 'link': 'https://stackoverflow.com/users/1203062/pourjour'}",True,19173,1,4,1472543908,1329760781,1329762850.0,9366040,CC BY-SA 3.0,https://stackoverflow.com/questions/9366040/search-files-in-directory-and-subdirectory-using-boost-library-c,Search files in directory and subdirectory using boost library c++,,,,,,
621,"['c++', 'api', 'exception', 'error-handling']","{'account_id': 327348, 'reputation': 287, 'user_id': 649671, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/aa43835bc4865a21bca87091af1b138f?s=256&d=identicon&r=PG', 'display_name': 'Hoschie0815', 'link': 'https://stackoverflow.com/users/649671/hoschie0815'}",True,3759,4,18,1472154737,1329460406,1495540297.0,9323907,CC BY-SA 3.0,https://stackoverflow.com/questions/9323907/error-handling-design-for-a-c-api,Error handling design for a C++ API,9325097.0,,,,,
622,"['c++', 'nlp', 'sentiment-analysis']","{'account_id': 226079, 'reputation': 1904, 'user_id': 486930, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/A1xgl.png?s=256&g=1', 'display_name': 'Arthur', 'link': 'https://stackoverflow.com/users/486930/arthur'}",True,4630,3,6,1471857609,1330283023,,9456145,,https://stackoverflow.com/questions/9456145/c-sentiment-analysis-library,C++ Sentiment Analysis Library,,,,1373109627.0,Not suitable for this site,
623,"['c++', 'pointers', 'destructor']","{'account_id': 1270025, 'reputation': 879, 'user_id': 1226562, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/f25b83dd7a79e21311010bf852f6f8bd?s=256&d=identicon&r=PG', 'display_name': 'Wheels2050', 'link': 'https://stackoverflow.com/users/1226562/wheels2050'}",True,11422,4,4,1471181019,1329935640,1329935794.0,9400839,CC BY-SA 3.0,https://stackoverflow.com/questions/9400839/crash-when-deleting-pointer-in-destructor,Crash When Deleting Pointer in Destructor,9400860.0,,,,,
624,"['c++', 'python', 'boost', 'documentation', 'boost-python']","{'account_id': 454288, 'reputation': 630, 'user_id': 851754, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/02b3a969664cdbf0a76837d01bbf5e66?s=256&d=identicon&r=PG', 'display_name': 'bob morane', 'link': 'https://stackoverflow.com/users/851754/bob-morane'}",True,1497,2,4,1470860964,1329817059,1329836823.0,9375175,,https://stackoverflow.com/questions/9375175/generate-a-boost-python-reference,generate a boost-python reference,9381262.0,,,1518031982.0,Needs more focus,
625,"['c++', 'reference', 'ofstream', 'ostream']","{'user_type': 'does_not_exist', 'display_name': 'user1163857'}",True,9229,4,11,1470803871,1330307448,,9459136,CC BY-SA 3.0,https://stackoverflow.com/questions/9459136/how-can-i-make-an-ostream-reference-an-ofstream-c,How can I make an ostream reference an ofstream? (C++),9459179.0,,,,,
626,"['c++', 'mingw', 'msys']","{'account_id': 1260181, 'reputation': 61, 'user_id': 1218681, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b3857d4b241cce2054b24c704d4ca749?s=256&d=identicon&r=PG', 'display_name': 'John R', 'link': 'https://stackoverflow.com/users/1218681/john-r'}",True,9454,2,6,1469717960,1329617534,,9346054,CC BY-SA 3.0,https://stackoverflow.com/questions/9346054/convert-from-mingw-a-to-vc-lib,Convert from MinGW .a to VC++ .lib,,,,,,
627,"['c++', 'c', 'bit-shift']","{'account_id': 461241, 'reputation': 945, 'user_id': 862812, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://i.stack.imgur.com/gAiHO.jpg?s=256&g=1', 'display_name': 'hlim', 'link': 'https://stackoverflow.com/users/862812/hlim'}",True,8782,4,3,1469693040,1329972140,1329987697.0,9407289,CC BY-SA 3.0,https://stackoverflow.com/questions/9407289/how-do-i-extract-digit-in-an-integer-using-bitwise-operator,How do I extract digit in an integer using bitwise operator,,,,,,
628,"['android', 'c++', 'android-ndk', 'singleton', 'cocos2d-x']","{'account_id': 960522, 'reputation': 195, 'user_id': 984982, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/5753af4e928d00a644f7ce836f9a7f91?s=256&d=identicon&r=PG', 'display_name': 'EggErr', 'link': 'https://stackoverflow.com/users/984982/eggerr'}",True,5010,1,3,1468918171,1330101185,1331559869.0,9434436,CC BY-SA 3.0,https://stackoverflow.com/questions/9434436/singleton-in-cocos2d-x-android,Singleton in cocos2d-x Android,9434706.0,,,,,
629,"['c++', 'boost', 'boost-variant']","{'account_id': 83097, 'reputation': 24107, 'user_id': 233201, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/4ce18052c36128d8e8c15486cb47d019?s=256&d=identicon&r=PG', 'display_name': 'James', 'link': 'https://stackoverflow.com/users/233201/james'}",True,2083,1,10,1468326019,1329402830,1329403596.0,9313108,CC BY-SA 3.0,https://stackoverflow.com/questions/9313108/construct-a-boost-variant-containing-a-value-of-the-nth-type-in-the-variant-type,Construct a boost variant containing a value of the nth-type in the variant type index?,9313217.0,,,,,
630,"['c++', 'video', 'avi']","{'account_id': 1253820, 'reputation': 11, 'user_id': 1213697, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ec97c151362b7dc86d0f1a9770370abb?s=256&d=identicon&r=PG', 'display_name': 'user1213697', 'link': 'https://stackoverflow.com/users/1213697/user1213697'}",True,1524,1,0,1467941911,1329393151,1448122387.0,9310812,CC BY-SA 3.0,https://stackoverflow.com/questions/9310812/writing-420-yuv-rawdata-into-an-avi-file-via-video-for-windows-in-c,Writing 4:2:0 YUV-Rawdata into an AVI-File via Video for Windows in C++,,,,,,
631,"['c++', 'sizeof']","{'account_id': 1037697, 'reputation': 357, 'user_id': 1044476, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/6ce37cc4d5a8f7cbbc0cc568576e8d8b?s=256&d=identicon&r=PG', 'display_name': 'Sreyan', 'link': 'https://stackoverflow.com/users/1044476/sreyan'}",True,6722,8,10,1467877232,1328515028,,9157118,CC BY-SA 3.0,https://stackoverflow.com/questions/9157118/c-class-empty-class-size-1-byte,C++ class empty class size 1 byte,,,,,,
632,"['c++', 'polymorphism']","{'account_id': 1219880, 'reputation': 289, 'user_id': 1186712, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/132584ddb777042423fc1ac0683eaf7a?s=256&d=identicon&r=PG', 'display_name': 'Jcrack', 'link': 'https://stackoverflow.com/users/1186712/jcrack'}",True,16220,10,7,1467311392,1328425120,1328425677.0,9147521,CC BY-SA 3.0,https://stackoverflow.com/questions/9147521/can-someone-explain-the-benefits-of-polymorphism,Can someone explain the benefits of polymorphism?,9147550.0,,,,,
633,"['c++', 'c', 'gcc', 'cross-compiling', 'sparc']","{'account_id': 228536, 'reputation': 3556, 'user_id': 490908, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/6fc3fb834d56005710728842cabef5b3?s=256&d=identicon&r=PG', 'display_name': 'G-71', 'link': 'https://stackoverflow.com/users/490908/g-71'}",True,12257,5,3,1467144930,1329484963,,9329020,CC BY-SA 3.0,https://stackoverflow.com/questions/9329020/undefined-reference-to-sync-val-compare-and-swap-4-error-at-compilation-usi,"undefined reference to `__sync_val_compare_and_swap_4&#39; error at compilation, using gcc 4.1.1 and 4.2.0 for Sparc v8 target",9329139.0,,,,,
634,"['c++', 'oop', 'qt', 'qdialog']","{'account_id': 19163, 'reputation': 26228, 'user_id': 44673, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/5cf7700bef97c33db2004608913a5797?s=256&d=identicon&r=PG&f=1', 'display_name': 'Igor', 'link': 'https://stackoverflow.com/users/44673/igor'}",True,18959,3,10,1467115915,1328709738,,9194799,CC BY-SA 3.0,https://stackoverflow.com/questions/9194799/how-to-return-data-from-qdialog,How to return data from QDialog?,9195041.0,,,,,
635,"['c++', 'mfc', 'onpaint', 'ownerdrawn']","{'account_id': 110218, 'reputation': 15693, 'user_id': 291737, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/432bda8139dee981e1411f40cab0a13e?s=256&d=identicon&r=PG', 'display_name': 'StilesCrisis', 'link': 'https://stackoverflow.com/users/291737/stilescrisis'}",True,2122,1,0,1466993344,1329161789,1466993344.0,9266812,CC BY-SA 3.0,https://stackoverflow.com/questions/9266812/mfc-custom-onpaint-not-being-called-reliably,MFC custom OnPaint not being called reliably,9267551.0,,,,,
636,"['c++', 'gcc', 'c-preprocessor']","{'account_id': 1283166, 'reputation': 467, 'user_id': 1236787, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/d67ab5d94c2fed8ab6b727b62dc1b213?s=256&d=identicon&r=PG', 'display_name': 'rosuav', 'link': 'https://stackoverflow.com/users/1236787/rosuav'}",True,152,2,3,1466846967,1330389356,1466846967.0,9474656,CC BY-SA 3.0,https://stackoverflow.com/questions/9474656/best-way-to-build-a-string-in-multiple-pieces,Best way to build a string in multiple pieces?,10158999.0,,,,,
